pressure_9_am,min_temp_c,wind_speed_3_pm,humidity_3_pm,wind_gust_speed,wind_dir_3_pm,location,temp_3_pm_c,cloud_3_pm,max_temp_c,pressure_3_pm,sunshine,humidity_9_am,evaporation,rain_tomorrow,rainfall,cloud_9_am,rain_today,temp_9_am_c,wind_gust_dir,wind_dir_9_am,date,wind_speed_9_am
1030.1,13.5,11.0,70.0,26.0,S,CoffsHarbour,19.4,8.0,20.2,1027.0,,94.0,,No,3.2,8.0,Yes,15.2,WSW,WSW,2016-07-17,15.0
1027.3,7.9,28.0,72.0,39.0,NNE,CoffsHarbour,20.9,,22.7,1023.1,,90.0,,No,0.1,,No,15.4,NNE,SW,2016-07-18,2.0
1022.5,10.6,9.0,61.0,26.0,ENE,CoffsHarbour,22.3,,23.0,1020.9,,71.0,,No,0.0,,No,19.7,NNW,,2016-07-19,0.0
1020.5,13.0,26.0,81.0,41.0,NNE,CoffsHarbour,20.9,7.0,25.1,1016.0,,75.0,,Yes,0.0,8.0,No,19.6,NNE,NW,2016-07-20,11.0
1019.3,16.1,13.0,89.0,22.0,SW,CoffsHarbour,17.3,8.0,18.8,1016.2,,89.0,,Yes,2.8,8.0,Yes,17.1,SW,WSW,2016-07-21,13.0
1014.2,10.0,20.0,58.0,33.0,N,CoffsHarbour,26.1,,26.3,1008.0,,84.0,,No,5.8,,Yes,18.8,N,SW,2016-07-22,9.0
1004.2,14.4,17.0,25.0,63.0,SSW,CoffsHarbour,25.3,,27.9,1004.5,,65.0,,No,0.1,,No,23.8,WNW,NNW,2016-07-23,11.0
1017.5,9.5,13.0,50.0,19.0,N,CoffsHarbour,14.5,8.0,15.6,1013.3,,57.0,,No,0.0,8.0,No,13.4,W,W,2016-07-24,9.0
1017.0,3.9,19.0,41.0,31.0,NNE,CoffsHarbour,17.8,,18.7,1014.8,,62.0,,No,0.0,,No,13.7,N,NNW,2016-07-25,7.0
1018.5,1.6,19.0,57.0,31.0,ENE,CoffsHarbour,17.7,,20.0,1015.4,,57.0,,No,0.0,,No,14.1,NE,NNW,2016-07-26,7.0
1017.4,8.0,9.0,41.0,19.0,ESE,CoffsHarbour,18.9,,19.1,1014.6,,70.0,,No,0.0,2.0,No,13.8,SE,W,2016-07-27,2.0
1024.9,2.9,11.0,42.0,22.0,ESE,CoffsHarbour,17.3,,18.2,1022.1,,67.0,,No,0.0,,No,13.2,SSE,,2016-07-28,0.0
1023.4,2.5,19.0,58.0,30.0,NE,CoffsHarbour,18.9,,19.6,1018.3,,74.0,,No,0.0,,No,13.9,NNE,WNW,2016-07-29,4.0
1022.6,4.3,17.0,47.0,31.0,S,CoffsHarbour,18.4,,19.0,1019.8,,60.0,,No,0.0,,No,15.6,SW,SW,2016-07-30,22.0
1019.5,6.6,13.0,48.0,20.0,ESE,CoffsHarbour,20.6,,21.0,1015.6,,66.0,,No,0.0,,No,15.9,NW,SW,2016-07-31,11.0
1018.8,5.5,24.0,65.0,33.0,NE,CoffsHarbour,21.3,,22.5,1014.1,,68.0,,No,0.0,,No,16.5,NW,NW,2016-08-01,9.0
1013.3,7.4,13.0,60.0,33.0,S,CoffsHarbour,20.8,7.0,23.6,1009.4,,45.0,,Yes,0.0,,No,18.8,NW,WSW,2016-08-02,6.0
1008.5,14.1,61.0,95.0,,SSW,CoffsHarbour,14.0,8.0,16.8,1006.8,,86.0,,Yes,8.6,8.0,Yes,16.2,,WSW,2016-08-03,28.0
1018.5,11.8,35.0,60.0,91.0,SSW,CoffsHarbour,17.2,5.0,18.1,1019.2,,85.0,,Yes,109.4,,Yes,12.4,S,SW,2016-08-04,30.0
1027.5,10.9,30.0,55.0,46.0,SSW,CoffsHarbour,17.9,3.0,18.8,1025.1,,82.0,,No,4.2,8.0,Yes,12.8,S,WSW,2016-08-05,24.0
1027.1,12.2,17.0,66.0,41.0,SSE,CoffsHarbour,17.7,,18.8,1025.0,,62.0,,Yes,0.3,1.0,No,16.3,SW,SW,2016-08-06,24.0
1027.0,9.9,15.0,70.0,30.0,SE,CoffsHarbour,17.1,7.0,18.6,1023.8,,79.0,,No,11.4,,Yes,15.4,SW,WSW,2016-08-07,13.0
1024.9,7.8,15.0,55.0,26.0,SSE,CoffsHarbour,17.9,,19.4,1022.7,,75.0,,No,0.1,,No,16.3,S,W,2016-08-08,7.0
1024.3,6.0,28.0,56.0,33.0,NE,CoffsHarbour,19.3,,20.8,1020.3,,69.0,,No,0.1,,No,16.2,NE,NNW,2016-08-09,4.0
1020.3,10.8,26.0,56.0,39.0,NNE,CoffsHarbour,23.1,,24.3,1016.4,,57.0,,No,0.0,,No,19.3,NNE,NNW,2016-08-10,20.0
1018.6,13.7,0.0,64.0,37.0,,CoffsHarbour,19.5,8.0,20.1,1016.9,,56.0,,No,0.0,1.0,No,19.4,NW,NNW,2016-08-11,13.0
1023.1,10.2,13.0,57.0,33.0,SSE,CoffsHarbour,18.6,,19.3,1020.6,,47.0,,No,0.0,,No,16.4,SW,SW,2016-08-12,17.0
1022.5,8.5,15.0,44.0,30.0,SSE,CoffsHarbour,18.5,,19.8,1020.3,,62.0,,No,0.0,,No,15.7,SW,SSW,2016-08-13,11.0
1027.1,4.5,20.0,48.0,33.0,SSE,CoffsHarbour,19.4,,20.2,1025.8,,63.0,,Yes,0.0,,No,15.8,SSE,WSW,2016-08-14,7.0
1031.9,10.8,15.0,53.0,31.0,SE,CoffsHarbour,19.7,3.0,20.7,1030.2,,73.0,,No,4.0,,Yes,17.2,WSW,SW,2016-08-15,19.0
1032.1,7.4,19.0,51.0,31.0,NE,CoffsHarbour,19.8,,21.2,1028.3,,66.0,,No,0.0,4.0,No,16.9,NE,WSW,2016-08-16,9.0
1027.8,7.2,15.0,52.0,30.0,NE,CoffsHarbour,20.7,,21.8,1024.3,,58.0,,No,0.0,,No,17.2,NE,NW,2016-08-17,9.0
1025.2,7.8,20.0,59.0,31.0,NE,CoffsHarbour,20.3,,21.7,1021.8,,65.0,,No,0.0,,No,18.1,NE,NW,2016-08-18,13.0
1023.6,11.9,30.0,56.0,43.0,NNE,CoffsHarbour,21.1,1.0,22.8,1018.1,,78.0,,No,0.0,8.0,No,17.1,NNE,N,2016-08-19,11.0
1015.9,14.3,15.0,40.0,52.0,W,CoffsHarbour,23.5,8.0,25.8,1012.8,,59.0,,No,0.0,,No,19.2,NW,NW,2016-08-20,13.0
1021.6,4.3,15.0,46.0,26.0,ENE,CoffsHarbour,17.1,,17.9,1018.3,,48.0,,No,0.0,,No,14.4,SSE,SW,2016-08-21,15.0
1018.0,6.6,33.0,66.0,50.0,NNE,CoffsHarbour,20.1,4.0,22.1,1013.3,,66.0,,Yes,0.0,,No,17.5,NE,NNE,2016-08-22,11.0
1012.6,14.7,28.0,82.0,39.0,S,CoffsHarbour,19.1,8.0,22.8,1011.8,,74.0,,Yes,9.8,,Yes,19.4,N,NW,2016-08-23,22.0
1012.4,12.6,4.0,94.0,35.0,SW,CoffsHarbour,15.4,7.0,16.6,1006.6,,94.0,,Yes,19.8,7.0,Yes,13.4,WSW,WSW,2016-08-24,13.0
1009.4,8.2,24.0,43.0,41.0,WSW,CoffsHarbour,18.8,,20.0,1009.5,,60.0,,No,9.2,,Yes,16.3,W,WSW,2016-08-25,17.0
1018.3,4.9,28.0,38.0,37.0,S,CoffsHarbour,16.6,,17.5,1015.6,,44.0,,No,0.0,,No,13.6,SW,SW,2016-08-26,22.0
1021.0,6.5,28.0,57.0,46.0,S,CoffsHarbour,18.7,8.0,19.4,1019.3,,60.0,,No,0.0,8.0,No,14.6,SSW,SW,2016-08-27,30.0
1023.9,6.1,15.0,49.0,24.0,ENE,CoffsHarbour,20.2,,20.7,1020.8,,56.0,,No,0.0,,No,17.4,ENE,WSW,2016-08-28,7.0
1027.0,6.7,9.0,66.0,26.0,ESE,CoffsHarbour,19.5,,21.0,1024.9,,59.0,,No,0.0,,No,18.3,ENE,SW,2016-08-29,13.0
1028.9,10.7,35.0,62.0,48.0,NNE,CoffsHarbour,21.3,,22.4,1025.2,,59.0,,No,0.0,,No,20.7,NNE,NNW,2016-08-30,15.0
1024.7,13.8,9.0,61.0,57.0,NNE,CoffsHarbour,20.3,7.0,21.0,1020.0,,61.0,,No,0.0,3.0,No,18.3,N,N,2016-08-31,31.0
1020.1,15.6,9.0,65.0,30.0,S,CoffsHarbour,20.7,8.0,22.7,1016.8,,71.0,,No,0.0,8.0,No,20.6,S,S,2016-09-01,13.0
1013.9,15.3,35.0,76.0,56.0,NNE,CoffsHarbour,22.6,6.0,26.1,1007.6,,77.0,,Yes,0.2,8.0,No,19.8,NNE,NNW,2016-09-02,19.0
1005.7,17.6,20.0,31.0,61.0,WNW,CoffsHarbour,23.7,,26.1,1007.6,,46.0,,No,1.6,3.0,Yes,22.1,NNW,NNW,2016-09-03,20.0
1022.4,7.9,17.0,46.0,39.0,ESE,CoffsHarbour,19.7,7.0,22.1,1021.6,,46.0,,No,0.0,,No,18.0,SW,SW,2016-09-04,22.0
1029.9,7.0,15.0,56.0,24.0,ESE,CoffsHarbour,19.8,,21.3,1027.8,,70.0,,No,0.0,8.0,No,16.0,WSW,WSW,2016-09-05,15.0
1031.0,8.1,11.0,60.0,22.0,E,CoffsHarbour,20.0,7.0,21.4,1028.2,,78.0,,No,0.0,8.0,No,15.8,NNE,WSW,2016-09-06,11.0
1031.1,11.0,11.0,59.0,28.0,ESE,CoffsHarbour,20.9,5.0,,1028.9,,69.0,,No,0.0,7.0,No,19.1,ESE,WSW,2016-09-07,9.0
1030.0,13.7,24.0,64.0,37.0,NE,CoffsHarbour,20.8,1.0,23.3,1026.5,,81.0,,No,0.0,,No,19.0,NE,NW,2016-09-08,7.0
1025.2,15.8,19.0,88.0,50.0,NNE,CoffsHarbour,19.0,8.0,22.5,1021.5,,66.0,,Yes,0.0,7.0,No,21.0,NNE,NNW,2016-09-09,19.0
1017.4,17.8,24.0,76.0,52.0,NE,CoffsHarbour,22.4,6.0,23.6,1013.3,,72.0,,No,3.5,7.0,Yes,19.8,N,N,2016-09-10,31.0
1019.8,7.7,17.0,59.0,26.0,E,CoffsHarbour,20.2,,21.1,1016.9,,45.0,,No,0.0,,No,19.6,SW,SSW,2016-09-11,15.0
1021.0,10.5,26.0,65.0,39.0,NE,CoffsHarbour,21.8,,23.3,1018.5,,70.0,,No,0.0,8.0,No,20.2,NNE,ESE,2016-09-12,13.0
1021.8,17.0,33.0,73.0,48.0,NNE,CoffsHarbour,21.0,8.0,24.8,1018.3,,64.0,,No,0.0,,No,22.1,NNE,NE,2016-09-13,20.0
1017.2,18.2,17.0,86.0,37.0,NE,CoffsHarbour,20.6,6.0,22.3,1014.3,,75.0,,Yes,0.0,8.0,No,20.3,N,N,2016-09-14,20.0
1013.5,17.6,24.0,76.0,,N,CoffsHarbour,21.7,8.0,22.7,1011.9,,81.0,,Yes,4.2,,Yes,20.3,,NNE,2016-09-15,17.0
1018.3,13.4,11.0,65.0,39.0,ENE,CoffsHarbour,19.5,,20.3,1016.3,,94.0,,No,12.6,8.0,Yes,14.2,S,SSW,2016-09-16,13.0
1023.4,7.5,17.0,62.0,24.0,E,CoffsHarbour,20.1,4.0,21.4,1018.9,,46.0,,No,0.2,,No,20.2,E,SW,2016-09-17,11.0
1015.7,16.5,13.0,78.0,54.0,NNW,CoffsHarbour,20.7,8.0,21.6,1008.3,,85.0,,No,0.8,8.0,No,17.9,N,NNW,2016-09-18,15.0
1010.3,10.2,19.0,56.0,30.0,NNE,CoffsHarbour,22.2,,23.6,1009.4,,54.0,,No,0.8,,No,19.2,NNW,W,2016-09-19,15.0
1018.9,6.9,15.0,63.0,26.0,ENE,CoffsHarbour,19.7,5.0,21.2,1016.5,,53.0,,Yes,0.0,,No,18.0,WSW,SE,2016-09-20,6.0
1015.5,14.3,19.0,73.0,41.0,N,CoffsHarbour,19.8,8.0,22.0,1010.3,,77.0,,Yes,5.8,8.0,Yes,17.6,N,N,2016-09-21,9.0
1009.6,10.6,20.0,33.0,43.0,SW,CoffsHarbour,23.1,,23.7,1006.7,,47.0,,No,1.4,,Yes,20.5,WSW,WSW,2016-09-22,11.0
1010.1,8.4,15.0,61.0,43.0,ESE,CoffsHarbour,22.0,1.0,25.1,1008.0,,50.0,,No,0.0,,No,20.7,SSW,WSW,2016-09-23,17.0
1012.5,10.2,15.0,54.0,26.0,E,CoffsHarbour,21.7,1.0,23.6,1008.8,,54.0,,No,0.0,,No,21.5,E,SSE,2016-09-24,6.0
1006.8,14.7,13.0,66.0,35.0,SE,CoffsHarbour,20.1,2.0,23.9,1004.6,,59.0,,Yes,0.0,8.0,No,20.4,S,NW,2016-09-25,17.0
1013.0,9.0,17.0,54.0,26.0,E,CoffsHarbour,21.2,,22.5,1009.3,,52.0,,No,3.8,,Yes,21.1,SW,SW,2016-09-26,17.0
1014.1,10.1,26.0,42.0,37.0,NNE,CoffsHarbour,21.0,1.0,22.0,1008.7,,35.0,,No,0.0,,No,19.4,NE,SW,2016-09-27,15.0
1014.7,9.1,15.0,45.0,28.0,ESE,CoffsHarbour,19.9,,21.0,1011.8,,35.0,,No,0.0,,No,18.8,SSE,S,2016-09-28,15.0
1006.1,12.3,24.0,50.0,52.0,NNW,CoffsHarbour,24.6,6.0,25.9,999.9,,64.0,,No,0.0,8.0,No,19.8,N,N,2016-09-29,30.0
1003.0,7.4,35.0,24.0,59.0,W,CoffsHarbour,22.7,,24.3,1002.0,,31.0,,No,0.0,,No,19.7,WNW,NW,2016-09-30,11.0
1010.5,8.5,24.0,48.0,37.0,NE,CoffsHarbour,21.3,,22.4,1008.0,,31.0,,No,0.0,,No,19.8,ENE,NNE,2016-10-01,9.0
1016.4,7.5,33.0,39.0,44.0,NE,CoffsHarbour,22.6,,23.8,1012.2,,50.0,,No,0.0,,No,19.7,NE,NW,2016-10-02,9.0
1006.3,18.2,19.0,74.0,50.0,NNE,CoffsHarbour,22.1,8.0,25.1,1002.4,,49.0,,No,0.0,7.0,No,21.6,WSW,SE,2016-10-03,11.0
1012.5,9.2,28.0,47.0,50.0,NE,CoffsHarbour,21.4,,23.3,1009.0,,35.0,,No,0.0,,No,19.2,W,WSW,2016-10-04,15.0
1016.1,9.3,19.0,34.0,37.0,E,CoffsHarbour,21.8,,23.9,1015.8,,39.0,,No,0.0,,No,20.8,SSW,S,2016-10-05,20.0
1021.5,5.3,26.0,37.0,37.0,NE,CoffsHarbour,22.5,,24.0,1019.2,,32.0,,No,0.0,,No,19.7,NNE,N,2016-10-06,2.0
1023.3,8.3,28.0,57.0,41.0,NE,CoffsHarbour,23.1,,25.7,1018.7,,50.0,,No,0.0,,No,22.1,NE,NW,2016-10-07,13.0
1018.4,9.0,0.0,37.0,48.0,,CoffsHarbour,28.1,8.0,28.8,1015.5,,40.0,,Yes,0.0,,No,23.2,S,NNW,2016-10-08,9.0
1023.0,15.2,11.0,55.0,44.0,SE,CoffsHarbour,20.1,7.0,21.6,1021.1,,87.0,,No,4.0,8.0,Yes,16.9,S,SW,2016-10-09,17.0
1015.5,14.4,43.0,65.0,59.0,NNE,CoffsHarbour,23.5,,28.3,1009.8,,61.0,,No,0.0,,No,20.2,NE,NNW,2016-10-10,30.0
1011.5,16.8,30.0,40.0,57.0,SSE,CoffsHarbour,20.9,,21.9,1011.8,,76.0,,No,0.4,8.0,No,18.7,S,WSW,2016-10-11,7.0
1016.9,11.2,20.0,57.0,33.0,NE,CoffsHarbour,19.9,1.0,21.6,1013.3,,44.0,,No,0.0,,No,18.7,NE,SW,2016-10-12,13.0
1017.2,12.8,33.0,77.0,61.0,S,CoffsHarbour,16.8,8.0,21.1,1018.9,,52.0,,Yes,0.0,1.0,No,18.1,S,SW,2016-10-13,30.0
1024.7,12.0,19.0,60.0,35.0,SSE,CoffsHarbour,19.5,4.0,20.5,1023.1,,72.0,,No,9.4,7.0,Yes,15.4,SW,WSW,2016-10-14,24.0
1024.5,7.7,30.0,58.0,41.0,NE,CoffsHarbour,20.9,,22.0,1021.0,,58.0,,No,0.0,,No,18.8,NE,NW,2016-10-15,7.0
1019.7,12.6,44.0,53.0,67.0,NNE,CoffsHarbour,23.0,,25.6,1014.6,,54.0,,No,0.0,,No,20.7,NNE,NNE,2016-10-16,22.0
1011.5,16.8,28.0,46.0,54.0,NNW,CoffsHarbour,25.7,8.0,27.5,1006.8,,64.0,,Yes,0.0,,No,19.9,N,N,2016-10-17,31.0
1017.5,6.0,24.0,43.0,33.0,ENE,CoffsHarbour,21.2,,21.9,1014.9,,44.0,,No,2.6,,Yes,18.5,NE,WSW,2016-10-18,13.0
1018.0,8.1,24.0,32.0,33.0,NNE,CoffsHarbour,24.8,,25.6,1015.7,,51.0,,Yes,0.0,,No,21.1,NNE,NNE,2016-10-19,7.0
1023.3,16.1,28.0,74.0,44.0,SSE,CoffsHarbour,20.9,8.0,22.5,1021.6,,71.0,,No,1.4,4.0,Yes,19.3,SSW,SW,2016-10-20,24.0
1022.2,17.2,46.0,66.0,61.0,NNE,CoffsHarbour,23.6,,25.8,1017.2,,66.0,,No,1.0,1.0,No,22.3,NNE,N,2016-10-21,28.0
1013.0,17.8,15.0,87.0,57.0,NE,CoffsHarbour,19.8,6.0,24.3,1010.9,,72.0,,Yes,0.8,8.0,No,19.5,N,N,2016-10-22,13.0
1016.6,12.0,28.0,48.0,57.0,SSE,CoffsHarbour,19.4,,20.2,1015.9,,41.0,,No,5.4,,Yes,16.0,SSE,SW,2016-10-23,24.0
1019.4,8.2,17.0,48.0,30.0,ESE,CoffsHarbour,20.0,,21.4,1015.8,,54.0,,No,0.0,,No,17.5,SW,SW,2016-10-24,17.0
1019.9,8.3,26.0,60.0,41.0,ENE,CoffsHarbour,22.8,,23.7,1017.0,,56.0,,No,0.0,,No,19.8,NE,SSE,2016-10-25,7.0
1018.2,9.6,20.0,50.0,35.0,NE,CoffsHarbour,25.5,,27.2,1014.9,,46.0,,No,0.0,,No,22.7,NNE,WNW,2016-10-26,11.0
1015.3,13.8,19.0,64.0,46.0,NE,CoffsHarbour,24.3,8.0,29.3,1012.7,,47.0,,No,0.0,7.0,No,23.6,SW,WNW,2016-10-27,7.0
1017.9,18.5,13.0,75.0,37.0,ESE,CoffsHarbour,23.9,7.0,25.0,1015.7,,72.0,,No,0.0,8.0,No,22.2,SSW,SW,2016-10-28,19.0
1019.8,14.9,17.0,71.0,30.0,ENE,CoffsHarbour,23.8,1.0,25.1,1017.6,,72.0,,No,0.5,,No,21.6,NNE,SSW,2016-10-29,11.0
1019.2,18.9,43.0,59.0,72.0,NE,CoffsHarbour,25.2,,27.6,1013.1,,63.0,,No,0.0,,No,23.1,NE,N,2016-10-30,33.0
1009.5,19.4,33.0,85.0,113.0,SSW,CoffsHarbour,20.0,6.0,29.4,1009.8,,58.0,,Yes,0.6,,No,25.7,WNW,NNW,2016-10-31,22.0
1012.6,15.7,26.0,80.0,39.0,ENE,CoffsHarbour,22.2,8.0,24.7,1008.0,,62.0,,Yes,28.0,1.0,Yes,21.1,E,SW,2016-11-01,13.0
1014.9,15.8,17.0,44.0,39.0,ESE,CoffsHarbour,23.3,,23.9,1014.0,,49.0,,No,38.8,,Yes,21.0,SSW,SW,2016-11-02,20.0
1018.8,12.8,35.0,63.0,46.0,NE,CoffsHarbour,22.9,1.0,25.7,1015.5,,58.0,,No,0.0,1.0,No,22.2,NE,NNW,2016-11-03,11.0
1015.5,12.8,24.0,64.0,46.0,NE,CoffsHarbour,25.1,,27.0,1012.1,,70.0,,No,0.0,,No,20.4,NNE,SE,2016-11-04,13.0
1008.2,15.6,,17.0,,,CoffsHarbour,34.6,,35.0,,,31.0,,No,0.0,,No,27.0,,NNW,2016-11-05,28.0
,11.2,,42.0,,,CoffsHarbour,22.9,,24.7,,,26.0,,No,0.0,,No,22.2,,,2016-11-06,
1015.1,12.3,46.0,64.0,,NNE,CoffsHarbour,24.6,,27.9,1009.9,,59.0,,No,0.0,,No,23.1,,N,2016-11-07,20.0
1011.1,18.6,37.0,67.0,61.0,NE,CoffsHarbour,27.4,,30.0,1006.5,,50.0,,Yes,0.0,,No,27.6,NNE,N,2016-11-08,13.0
1012.4,16.7,17.0,57.0,,NE,CoffsHarbour,27.4,8.0,30.0,1007.7,,59.0,,Yes,1.2,6.0,Yes,24.3,,NW,2016-11-09,19.0
1009.3,15.9,13.0,68.0,28.0,ESE,CoffsHarbour,23.6,4.0,24.7,1007.5,,75.0,,No,26.4,,Yes,22.4,N,SSE,2016-11-10,15.0
1012.0,15.1,19.0,78.0,30.0,NNE,CoffsHarbour,23.5,7.0,24.6,1009.6,,69.0,,No,0.0,,No,22.6,NE,SE,2016-11-11,7.0
1008.6,21.4,22.0,64.0,39.0,N,CoffsHarbour,27.3,3.0,27.9,1002.4,,78.0,,Yes,0.2,8.0,No,23.2,NNW,N,2016-11-12,9.0
1000.5,21.7,,25.0,,,CoffsHarbour,36.6,,37.4,,,56.0,,No,1.8,,Yes,27.2,,NW,2016-11-13,24.0
1004.9,11.6,20.0,37.0,,E,CoffsHarbour,25.0,,26.7,1003.3,,34.0,,Yes,0.0,,No,22.2,,SW,2016-11-14,28.0
1015.1,15.7,24.0,58.0,44.0,SSE,CoffsHarbour,22.6,,23.3,1014.5,,59.0,,No,10.0,,Yes,20.0,S,SSW,2016-11-15,33.0
1019.3,15.2,17.0,63.0,35.0,SE,CoffsHarbour,23.8,,24.9,1019.1,,61.0,,No,0.0,,No,21.2,S,SSE,2016-11-16,15.0
1024.6,16.9,22.0,60.0,37.0,SSE,CoffsHarbour,24.3,,24.8,1022.8,,59.0,,No,0.0,4.0,No,22.2,SSW,SW,2016-11-17,22.0
1020.8,14.7,35.0,62.0,54.0,NNE,CoffsHarbour,23.7,,25.9,1017.7,,61.0,,No,0.0,,No,22.8,NNE,N,2016-11-18,17.0
1017.8,15.9,35.0,65.0,54.0,NE,CoffsHarbour,25.8,,27.3,1015.5,,55.0,,No,0.0,,No,24.7,NE,NE,2016-11-19,20.0
1021.0,17.8,31.0,68.0,48.0,NE,CoffsHarbour,24.8,,26.2,1018.9,,75.0,,No,0.0,1.0,No,23.4,NE,S,2016-11-20,19.0
1020.4,14.7,31.0,66.0,50.0,NE,CoffsHarbour,25.2,,26.3,1018.0,,65.0,,No,0.0,,No,24.8,NE,NE,2016-11-21,9.0
1018.7,16.6,31.0,65.0,46.0,NE,CoffsHarbour,24.9,,25.9,1015.7,,60.0,,No,0.0,,No,24.0,NE,N,2016-11-22,24.0
1013.4,16.9,35.0,69.0,52.0,NNE,CoffsHarbour,24.9,,,1008.1,,56.0,,No,0.0,,No,24.3,NE,NNW,2016-11-23,22.0
1010.9,17.8,26.0,52.0,41.0,SSE,CoffsHarbour,23.1,,24.1,1010.8,,57.0,,No,0.0,,No,22.0,S,S,2016-11-24,24.0
1013.7,13.5,31.0,67.0,50.0,NE,CoffsHarbour,22.2,1.0,25.6,1011.7,,53.0,,No,0.0,,No,22.7,NNE,N,2016-11-25,19.0
1017.4,15.5,33.0,67.0,50.0,NE,CoffsHarbour,24.9,,26.3,1014.4,,76.0,,No,0.0,,No,21.5,NE,SSE,2016-11-26,15.0
1015.6,18.0,37.0,68.0,54.0,NNE,CoffsHarbour,25.4,,26.6,1013.3,,61.0,,No,0.0,,No,24.8,NE,NNW,2016-11-27,13.0
1016.5,18.9,44.0,73.0,63.0,NNE,CoffsHarbour,24.0,,28.6,1012.1,,63.0,,No,0.0,7.0,No,24.7,NNE,N,2016-11-28,24.0
1011.1,15.7,33.0,66.0,52.0,NNE,CoffsHarbour,23.2,7.0,27.9,1009.1,,47.0,,No,0.0,,No,25.8,SSW,N,2016-11-29,9.0
1012.5,14.4,15.0,74.0,28.0,E,CoffsHarbour,24.6,,25.3,1010.2,,65.0,,No,0.0,,No,23.5,SSE,S,2016-11-30,19.0
1009.5,17.9,30.0,80.0,44.0,NNE,CoffsHarbour,23.6,8.0,26.7,1007.9,,63.0,,Yes,0.1,6.0,No,23.6,NNE,NE,2016-12-01,19.0
1009.5,17.8,37.0,63.0,52.0,NE,CoffsHarbour,26.8,,31.2,1008.2,,69.0,,No,2.6,,Yes,25.7,NE,NE,2016-12-02,15.0
1013.0,20.5,17.0,86.0,57.0,SSW,CoffsHarbour,23.5,8.0,31.8,1012.7,,45.0,,No,0.0,,No,31.2,SW,NNW,2016-12-03,15.0
1016.0,17.0,20.0,76.0,33.0,ENE,CoffsHarbour,26.2,,28.0,1013.5,,79.0,,No,0.4,6.0,No,23.3,NE,ESE,2016-12-04,9.0
1011.9,20.5,31.0,72.0,59.0,NE,CoffsHarbour,25.9,7.0,30.6,1008.0,,66.0,,Yes,0.0,,No,27.8,NW,NNE,2016-12-05,28.0
1010.6,21.4,9.0,60.0,56.0,SW,CoffsHarbour,30.6,,35.3,1007.8,,66.0,,Yes,33.0,3.0,Yes,27.8,NNW,NNW,2016-12-06,26.0
1013.3,20.8,20.0,85.0,37.0,SSW,CoffsHarbour,21.7,8.0,23.6,1014.3,,92.0,,Yes,15.2,,Yes,21.0,SSW,SSW,2016-12-07,17.0
1012.0,19.8,35.0,85.0,48.0,NNE,CoffsHarbour,23.1,8.0,25.5,1006.5,,81.0,,Yes,2.0,8.0,Yes,23.5,NNE,N,2016-12-08,15.0
1007.3,22.2,17.0,48.0,39.0,E,CoffsHarbour,25.9,,28.6,1009.0,,79.0,,No,2.2,,Yes,23.6,WSW,WSW,2016-12-09,7.0
1022.7,15.9,15.0,64.0,,E,CoffsHarbour,22.8,3.0,24.0,1021.3,,78.0,,No,0.4,8.0,No,19.7,,WSW,2016-12-10,11.0
1022.7,18.2,26.0,59.0,37.0,NE,CoffsHarbour,24.4,,26.1,1021.6,,60.0,,No,0.0,,No,23.4,ENE,NNW,2016-12-11,19.0
1024.1,15.3,30.0,59.0,48.0,NE,CoffsHarbour,24.8,,26.0,1021.9,,52.0,,No,0.0,,No,24.0,NE,N,2016-12-12,13.0
1020.7,19.5,41.0,58.0,59.0,NNE,CoffsHarbour,26.4,,28.2,1016.4,,61.0,,No,0.0,1.0,No,24.3,NNE,N,2016-12-13,22.0
1013.9,18.3,46.0,62.0,61.0,NNE,CoffsHarbour,26.6,,30.7,1009.8,,58.0,,No,0.0,,No,27.0,NE,N,2016-12-14,17.0
1012.6,19.6,19.0,69.0,43.0,ESE,CoffsHarbour,25.6,4.0,26.6,1012.8,,60.0,,Yes,0.0,,No,25.7,S,S,2016-12-15,33.0
1013.4,20.1,28.0,70.0,43.0,NNE,CoffsHarbour,24.7,7.0,25.9,1012.1,,80.0,,No,2.2,7.0,Yes,24.8,N,NE,2016-12-16,17.0
1011.1,22.6,39.0,66.0,59.0,NE,CoffsHarbour,26.6,,29.5,1006.1,,65.0,,No,0.0,7.0,No,25.3,NE,N,2016-12-17,20.0
1015.0,19.0,28.0,77.0,57.0,S,CoffsHarbour,21.2,8.0,23.6,1017.1,,71.0,,Yes,0.1,1.0,No,23.1,S,S,2016-12-18,30.0
1020.4,17.3,13.0,54.0,28.0,SSE,CoffsHarbour,22.8,8.0,24.5,1018.1,,74.0,,No,1.2,8.0,Yes,20.2,SW,WSW,2016-12-19,15.0
1014.2,18.4,30.0,69.0,50.0,NNE,CoffsHarbour,24.7,6.0,28.3,1009.6,,59.0,,Yes,0.0,,No,24.2,N,N,2016-12-20,28.0
1010.4,16.1,17.0,63.0,35.0,S,CoffsHarbour,27.2,,30.4,1010.5,,64.0,,Yes,3.0,,Yes,26.0,SSW,NNE,2016-12-21,4.0
1018.3,20.1,17.0,59.0,30.0,SE,CoffsHarbour,23.8,8.0,24.3,1017.7,,70.0,,No,1.2,8.0,Yes,23.2,SSW,SSW,2016-12-22,20.0
