RainToday,Evaporation,WindDir3pm,Temp3pmF,MaxTempF,Cloud3pm,WindSpeed9am,Rainfall,Date,Location,Humidity3pm,MinTempF,WindGustDir,RainTomorrow,Sunshine,WindDir9am,Humidity9am,Pressure3pm,WindSpeed3pm,Cloud9am,Temp9amF,WindGustSpeed,Pressure9am
No,12.4,S,99.86,102.38000000000001,1.0,7.0,0.0,2015-10-16,AliceSprings,3.0,58.82,ESE,No,12.0,SW,6.0,1010.3,19.0,0.0,88.88000000000001,44.0,1014.8
No,14.4,E,96.44,98.41999999999999,1.0,26.0,0.0,2015-10-17,AliceSprings,7.0,63.86,E,No,12.1,NNE,14.0,1014.4,24.0,0.0,89.24,46.0,1017.9
No,13.6,ENE,95.18,97.34,0.0,22.0,0.0,2015-10-18,AliceSprings,6.0,59.540000000000006,ENE,No,12.1,ENE,12.0,1015.6,26.0,0.0,88.88000000000001,48.0,1020.0
No,14.2,NNW,98.06,99.5,2.0,19.0,0.0,2015-10-19,AliceSprings,8.0,59.18,NNE,No,11.4,NNE,9.0,1012.9,11.0,0.0,90.32,37.0,1018.1
No,10.0,W,99.14,101.66,7.0,24.0,0.0,2015-10-20,AliceSprings,8.0,71.24000000000001,S,No,10.9,NNW,8.0,1011.1,11.0,3.0,91.58000000000001,44.0,1015.3
No,16.0,SE,88.7,92.11999999999999,1.0,24.0,0.0,2015-10-21,AliceSprings,16.0,72.5,SE,No,12.2,SE,20.0,1014.1,19.0,2.0,77.72,41.0,1018.7
No,13.4,ESE,90.68,92.84,1.0,28.0,0.0,2015-10-22,AliceSprings,9.0,59.18,E,No,12.3,E,26.0,1014.9,20.0,0.0,78.08,43.0,1018.4
No,13.6,ESE,92.11999999999999,93.56,1.0,24.0,0.0,2015-10-23,AliceSprings,6.0,56.66,ESE,No,12.2,ENE,9.0,1013.6,20.0,0.0,79.88,39.0,1018.2
No,13.4,SSE,93.74,95.53999999999999,7.0,22.0,0.0,2015-10-24,AliceSprings,3.0,59.36,NE,No,9.2,NE,8.0,1013.0,11.0,7.0,81.86,33.0,1017.1
No,12.0,NW,97.52,99.14,6.0,4.0,0.0,2015-10-25,AliceSprings,6.0,58.28,S,No,10.2,WSW,11.0,1011.9,11.0,3.0,76.82,28.0,1017.3
No,10.0,E,100.4,101.66,7.0,7.0,0.0,2015-10-26,AliceSprings,4.0,64.58,SSE,No,10.5,S,8.0,1011.7,19.0,2.0,88.52,39.0,1016.2
No,11.8,NNW,98.78,101.66,3.0,22.0,0.0,2015-10-27,AliceSprings,9.0,63.32,ESE,No,11.4,E,18.0,1011.8,7.0,2.0,83.3,39.0,1017.0
No,13.4,NNW,100.58000000000001,101.66,7.0,19.0,0.0,2015-10-28,AliceSprings,8.0,64.94,NNE,No,8.9,ENE,14.0,1012.1,11.0,4.0,87.26,43.0,1017.4
No,13.0,NE,84.38000000000001,86.9,4.0,11.0,0.0,2015-10-29,AliceSprings,24.0,76.28,E,No,0.0,NE,25.0,1014.9,15.0,8.0,84.2,31.0,1016.8
No,6.4,NW,89.6,95.18,7.0,20.0,0.0,2015-10-30,AliceSprings,18.0,67.64,NNW,No,5.7,E,21.0,1012.3,28.0,7.0,83.48,50.0,1015.2
No,9.0,NNE,98.78,100.4,6.0,11.0,0.0,2015-10-31,AliceSprings,15.0,66.38,NNW,No,10.3,WNW,23.0,1008.1,20.0,5.0,87.61999999999999,39.0,1013.3
No,11.6,ESE,100.22,104.0,6.0,4.0,0.0,2015-11-01,AliceSprings,10.0,65.12,ESE,No,10.4,NW,20.0,1006.0,9.0,1.0,88.88000000000001,48.0,1011.5
No,13.4,NW,102.91999999999999,106.52,6.0,30.0,0.0,2015-11-02,AliceSprings,13.0,75.02,N,Yes,10.9,NNE,25.0,1002.8,35.0,3.0,92.11999999999999,76.0,1008.8
Yes,18.0,N,88.16,90.5,7.0,20.0,21.4,2015-11-03,AliceSprings,38.0,63.86,WSW,No,5.3,N,76.0,1005.2,35.0,8.0,73.58,67.0,1010.5
No,9.0,SW,89.41999999999999,91.76,1.0,17.0,1.0,2015-11-04,AliceSprings,20.0,67.82,SSW,No,12.5,SSW,38.0,1006.6,7.0,6.0,75.38,33.0,1010.7
No,9.8,NW,89.06,90.68,1.0,20.0,0.0,2015-11-05,AliceSprings,19.0,61.34,E,No,12.9,ESE,37.0,1009.3,6.0,1.0,75.02,30.0,1013.7
No,10.4,NE,96.98,98.06,,13.0,0.0,2015-11-06,AliceSprings,15.0,62.959999999999994,ENE,No,12.9,ENE,29.0,1008.2,19.0,0.0,82.94,31.0,1013.5
No,10.6,ENE,96.8,99.68,3.0,20.0,0.0,2015-11-07,AliceSprings,13.0,69.08,E,No,12.7,ENE,17.0,1009.8,15.0,2.0,83.66,35.0,1014.1
No,13.8,W,88.34,91.58000000000001,7.0,2.0,0.0,2015-11-08,AliceSprings,16.0,70.16,E,No,2.1,SSE,22.0,1012.5,6.0,7.0,81.32,28.0,1016.2
No,8.2,E,95.0,97.16,6.0,28.0,0.0,2015-11-09,AliceSprings,7.0,64.58,ENE,No,10.9,ENE,11.0,1009.3,17.0,2.0,84.38000000000001,44.0,1013.7
No,14.4,SSE,95.36,97.88000000000001,7.0,22.0,0.0,2015-11-10,AliceSprings,9.0,71.6,ESE,No,9.2,ENE,11.0,1007.6,11.0,7.0,86.0,33.0,1011.1
No,12.0,S,98.24,100.94,5.0,17.0,0.0,2015-11-11,AliceSprings,12.0,68.18,SE,No,12.6,ESE,16.0,1008.2,19.0,2.0,87.26,33.0,1011.7
No,10.4,SSE,102.74,104.0,6.0,20.0,0.0,2015-11-12,AliceSprings,7.0,68.0,ESE,No,9.8,ESE,19.0,1009.7,15.0,1.0,91.94,39.0,1012.8
No,14.4,ESE,93.56,96.08000000000001,3.0,24.0,0.0,2015-11-13,AliceSprings,17.0,70.16,SE,No,12.8,SSE,22.0,1011.5,20.0,1.0,83.12,46.0,1015.7
No,18.4,E,86.9,90.32,7.0,24.0,0.0,2015-11-14,AliceSprings,11.0,65.66,SE,No,10.7,ESE,16.0,1012.0,15.0,3.0,76.64,41.0,1016.0
No,12.0,SW,87.98,91.22,1.0,26.0,0.0,2015-11-15,AliceSprings,6.0,59.72,SSE,No,13.1,E,11.0,1011.0,15.0,1.0,77.0,46.0,1014.8
No,13.6,S,91.22,93.56,0.0,20.0,0.0,2015-11-16,AliceSprings,5.0,54.14,SE,No,13.1,E,13.0,1009.9,15.0,1.0,79.52,33.0,1013.8
No,10.0,ESE,96.08000000000001,97.52,1.0,17.0,0.0,2015-11-17,AliceSprings,6.0,58.28,SE,No,13.1,ENE,10.0,1010.8,17.0,0.0,84.74,43.0,1014.8
No,13.4,E,99.86,103.1,0.0,28.0,0.0,2015-11-18,AliceSprings,5.0,58.82,ENE,No,13.2,ENE,5.0,1010.3,13.0,0.0,90.86,39.0,1015.1
No,14.8,N,102.02,105.8,0.0,19.0,0.0,2015-11-19,AliceSprings,8.0,63.32,NNW,No,13.2,NE,9.0,1009.4,19.0,0.0,96.44,39.0,1013.6
No,15.0,SSW,103.64,107.96000000000001,5.0,28.0,0.0,2015-11-20,AliceSprings,6.0,73.22,SE,No,11.2,N,8.0,1008.1,13.0,0.0,97.7,56.0,1011.9
No,22.2,SSE,90.68,94.1,0.0,24.0,0.0,2015-11-21,AliceSprings,15.0,73.22,SE,No,12.7,SE,18.0,1013.8,30.0,0.0,79.16,48.0,1018.3
No,16.0,ESE,96.26,97.88000000000001,2.0,24.0,0.0,2015-11-22,AliceSprings,8.0,61.16,E,No,12.5,E,16.0,1011.8,17.0,0.0,80.6,37.0,1016.8
No,15.6,SE,95.53999999999999,98.41999999999999,0.0,24.0,0.0,2015-11-23,AliceSprings,8.0,62.42,SSE,No,,ESE,10.0,1011.7,19.0,0.0,84.02,39.0,1016.2
No,16.0,ENE,93.91999999999999,96.8,,26.0,0.0,2015-11-24,AliceSprings,5.0,64.75999999999999,E,No,,E,10.0,1009.4,11.0,7.0,82.22,39.0,1014.5
No,11.6,NW,100.94,105.44,7.0,13.0,0.0,2015-11-25,AliceSprings,4.0,62.42,NW,No,7.7,NNE,6.0,1004.8,26.0,7.0,92.11999999999999,50.0,1008.7
No,20.0,ESE,91.76,94.82,5.0,31.0,0.0,2015-11-26,AliceSprings,12.0,79.16,SE,No,11.0,SE,13.0,1009.7,26.0,3.0,83.12,50.0,1011.8
No,15.8,NE,93.91999999999999,95.36,4.0,24.0,0.0,2015-11-27,AliceSprings,11.0,67.64,ESE,No,12.6,ESE,20.0,1010.8,15.0,1.0,77.0,39.0,1014.9
No,15.6,ESE,98.41999999999999,100.58000000000001,5.0,20.0,0.0,2015-11-28,AliceSprings,7.0,73.58,E,No,9.1,ENE,11.0,1009.3,26.0,5.0,83.84,41.0,1013.9
No,13.2,WSW,100.58000000000001,104.0,7.0,11.0,0.0,2015-11-29,AliceSprings,12.0,68.0,NNW,Yes,8.0,NNE,13.0,1006.2,9.0,2.0,92.11999999999999,48.0,1011.7
Yes,12.8,W,99.14,102.02,6.0,19.0,1.4,2015-11-30,AliceSprings,15.0,69.44,S,Yes,8.7,N,31.0,1003.9,9.0,6.0,86.72,70.0,1008.7
Yes,12.4,ESE,92.84,95.9,3.0,2.0,7.4,2015-12-01,AliceSprings,22.0,68.9,S,No,11.8,N,47.0,1009.3,20.0,3.0,82.04,43.0,1011.9
No,18.0,SSE,75.92,88.16,7.0,26.0,0.0,2015-12-02,AliceSprings,36.0,69.98,E,No,10.6,ESE,22.0,1015.0,22.0,7.0,75.56,43.0,1017.9
No,15.8,SSE,93.38000000000001,95.53999999999999,1.0,31.0,0.0,2015-12-03,AliceSprings,12.0,56.48,E,No,13.0,E,12.0,1012.5,13.0,1.0,76.28,43.0,1018.4
No,13.4,N,99.68,102.56,7.0,15.0,0.0,2015-12-04,AliceSprings,11.0,64.94,NE,No,12.5,NE,8.0,1009.1,11.0,7.0,86.9,31.0,1014.5
No,10.8,NNW,104.0,106.16,5.0,20.0,0.0,2015-12-05,AliceSprings,11.0,68.36,N,No,10.6,NE,9.0,1007.0,15.0,1.0,96.26,43.0,1012.1
No,14.0,WSW,96.61999999999999,98.24,7.0,20.0,0.0,2015-12-06,AliceSprings,24.0,84.56,WSW,No,3.9,W,28.0,1008.1,31.0,6.0,94.64,44.0,1010.5
No,12.4,NE,77.0,88.34,7.0,28.0,0.4,2015-12-07,AliceSprings,74.0,74.3,W,No,2.7,W,83.0,1011.0,7.0,7.0,74.3,43.0,1013.7
No,6.8,W,95.9,98.96000000000001,7.0,19.0,0.6,2015-12-08,AliceSprings,23.0,71.42,SW,No,8.8,N,34.0,1009.6,11.0,7.0,86.72,48.0,1012.5
No,10.0,ESE,96.98,102.2,7.0,6.0,0.0,2015-12-09,AliceSprings,20.0,72.14,ESE,Yes,10.3,WNW,26.0,1009.5,20.0,6.0,93.74,44.0,1012.7
Yes,8.2,NNW,98.96000000000001,103.28,7.0,9.0,1.4,2015-12-10,AliceSprings,17.0,69.98,E,No,7.2,E,29.0,1007.6,22.0,1.0,90.86,54.0,1012.2
No,10.4,S,99.86,103.1,6.0,11.0,0.0,2015-12-11,AliceSprings,18.0,78.62,SSE,Yes,8.4,WSW,37.0,1005.5,24.0,5.0,88.7,57.0,1009.8
Yes,13.8,E,93.02,94.82,5.0,19.0,5.8,2015-12-12,AliceSprings,23.0,65.48,ESE,No,10.4,E,35.0,1008.4,19.0,,79.7,39.0,1012.3
No,13.8,S,98.78,100.58000000000001,4.0,20.0,0.0,2015-12-13,AliceSprings,19.0,68.18,E,No,9.6,NE,28.0,1007.1,13.0,6.0,86.18,35.0,1011.5
No,12.0,NNW,102.2,104.9,6.0,24.0,0.0,2015-12-14,AliceSprings,10.0,74.66,SSW,No,11.3,NNE,19.0,1005.0,11.0,2.0,94.1,65.0,1009.3
No,14.2,S,95.36,98.96000000000001,7.0,31.0,0.0,2015-12-15,AliceSprings,17.0,75.92,SSW,No,5.4,SSE,27.0,1006.9,17.0,5.0,87.26,57.0,1009.9
No,12.6,E,91.4,96.08000000000001,5.0,11.0,0.0,2015-12-16,AliceSprings,32.0,72.5,NE,No,3.7,E,36.0,1004.8,22.0,7.0,83.3,63.0,1009.3
No,8.6,NNE,87.44,91.94,7.0,17.0,0.6,2015-12-17,AliceSprings,39.0,71.42,ESE,No,2.8,N,66.0,1006.5,11.0,7.0,76.64,35.0,1009.8
No,6.8,NE,92.84,96.08000000000001,7.0,13.0,0.0,2015-12-18,AliceSprings,28.0,73.94,NNE,No,11.3,NE,41.0,1005.4,28.0,1.0,84.74,50.0,1008.5
No,15.4,NNE,93.74,96.08000000000001,7.0,17.0,0.0,2015-12-19,AliceSprings,34.0,73.22,NW,Yes,10.6,N,60.0,1002.2,20.0,7.0,80.06,61.0,1006.9
Yes,10.8,SSW,75.74000000000001,97.52,8.0,22.0,4.6,2015-12-20,AliceSprings,93.0,77.18,SSW,Yes,7.0,N,57.0,1004.9,24.0,7.0,83.84,59.0,1006.7
Yes,7.6,ESE,79.16,82.22,8.0,17.0,33.6,2015-12-21,AliceSprings,78.0,70.7,ESE,Yes,0.3,ESE,93.0,1008.4,17.0,8.0,73.22,33.0,1010.2
Yes,3.0,SSW,83.84,86.72,7.0,13.0,15.2,2015-12-22,AliceSprings,64.0,71.78,SE,No,3.5,ESE,92.0,1008.9,15.0,8.0,73.22,30.0,1012.7
No,4.8,SSE,93.91999999999999,95.72,3.0,20.0,0.0,2015-12-23,AliceSprings,33.0,72.32,ESE,No,11.2,ESE,60.0,1005.0,15.0,4.0,80.6,33.0,1010.1
No,11.0,N,97.34,100.94,5.0,17.0,0.0,2015-12-24,AliceSprings,24.0,73.94,E,No,13.0,ESE,40.0,1001.6,7.0,1.0,86.18,33.0,1005.9
No,11.6,NW,89.96000000000001,100.22,7.0,11.0,1.0,2015-12-25,AliceSprings,39.0,76.82,SSE,No,8.8,SW,39.0,999.9,24.0,3.0,88.88000000000001,65.0,1003.1
No,9.0,SE,81.68,84.02,5.0,33.0,0.4,2015-12-26,AliceSprings,38.0,71.24000000000001,SE,No,9.1,SE,60.0,1006.6,28.0,7.0,74.12,48.0,1008.6
No,15.2,SE,87.61999999999999,89.41999999999999,6.0,31.0,0.0,2015-12-27,AliceSprings,25.0,68.18,SE,No,12.7,ESE,25.0,1008.7,30.0,5.0,74.66,50.0,1011.9
No,16.4,SE,89.96000000000001,92.3,5.0,28.0,0.0,2015-12-28,AliceSprings,20.0,67.64,SE,No,12.2,SE,18.0,1008.8,35.0,5.0,77.54,56.0,1012.4
No,18.8,SSE,84.91999999999999,85.46000000000001,7.0,11.0,0.0,2015-12-29,AliceSprings,12.0,63.5,SSW,No,0.0,ESE,19.0,1006.8,22.0,7.0,74.48,54.0,1011.1
No,8.0,SE,66.56,75.56,8.0,11.0,0.4,2015-12-30,AliceSprings,88.0,69.08,SSE,Yes,0.0,SE,57.0,1004.8,28.0,8.0,71.24000000000001,48.0,1005.7
Yes,0.2,SSW,66.56,69.98,8.0,22.0,48.4,2015-12-31,AliceSprings,95.0,62.959999999999994,SSW,Yes,0.0,S,97.0,1003.6,24.0,8.0,64.4,52.0,1004.6
Yes,2.2,S,78.25999999999999,80.06,7.0,30.0,1.4,2016-01-01,AliceSprings,57.0,61.519999999999996,S,No,,SSW,88.0,1005.0,43.0,8.0,64.75999999999999,65.0,1006.8
No,,SSE,82.58,84.74,,26.0,0.2,2016-01-02,AliceSprings,38.0,61.519999999999996,SSE,No,,SSE,80.0,1008.0,30.0,8.0,66.56,46.0,1010.8
No,17.8,SE,90.5,93.02,,6.0,0.0,2016-01-03,AliceSprings,25.0,62.24,S,No,,WNW,37.0,1007.8,13.0,0.0,80.78,30.0,1010.3
No,,ENE,93.74,95.36,1.0,9.0,0.0,2016-01-04,AliceSprings,23.0,64.75999999999999,SSE,No,,NNE,39.0,1007.4,9.0,,82.75999999999999,33.0,1010.9
No,16.0,SSE,90.86,92.3,1.0,17.0,0.0,2016-01-05,AliceSprings,21.0,64.75999999999999,E,No,13.1,E,34.0,1009.0,7.0,0.0,81.14,28.0,1012.1
No,12.0,ESE,90.86,92.66,0.0,17.0,0.0,2016-01-06,AliceSprings,17.0,60.62,E,No,13.2,ENE,32.0,1010.9,20.0,0.0,81.32,37.0,1013.2
No,10.0,ESE,94.1,95.18,1.0,11.0,0.0,2016-01-07,AliceSprings,20.0,63.5,E,No,,ENE,26.0,1011.2,19.0,2.0,84.2,33.0,1013.9
No,,E,94.1,95.72,4.0,11.0,0.0,2016-01-08,AliceSprings,21.0,67.64,E,No,12.3,ENE,28.0,1012.2,17.0,,84.91999999999999,41.0,1014.4
No,14.4,SE,97.34,98.78,5.0,24.0,0.0,2016-01-09,AliceSprings,16.0,69.08,NE,No,13.0,ENE,23.0,1011.5,17.0,3.0,86.53999999999999,35.0,1014.6
No,11.8,N,99.32,103.1,5.0,19.0,0.0,2016-01-10,AliceSprings,13.0,65.84,NNW,No,11.9,ENE,21.0,1010.2,13.0,5.0,88.34,33.0,1014.0
No,11.2,NW,101.66,105.08000000000001,7.0,9.0,0.0,2016-01-11,AliceSprings,18.0,73.04,SW,No,9.3,NW,22.0,1006.8,13.0,4.0,94.28,70.0,1010.4
No,9.6,WNW,98.6,98.96000000000001,7.0,13.0,0.6,2016-01-12,AliceSprings,24.0,73.94,NW,Yes,3.4,NNW,33.0,1008.4,15.0,7.0,89.6,93.0,1009.8
Yes,8.6,W,100.03999999999999,101.66,5.0,9.0,7.0,2016-01-13,AliceSprings,24.0,70.88,NNW,Yes,9.5,N,56.0,1008.4,9.0,7.0,84.02,33.0,1012.2
Yes,10.0,S,68.54,75.92,8.0,24.0,8.2,2016-01-14,AliceSprings,95.0,72.14,SE,No,0.0,S,93.0,1014.9,24.0,8.0,72.32,48.0,1015.3
No,3.2,SE,74.48,79.7,6.0,24.0,1.0,2016-01-15,AliceSprings,56.0,62.78,SE,No,7.3,SE,80.0,1015.4,24.0,7.0,65.84,44.0,1019.2
No,9.2,ESE,85.46000000000001,86.18,7.0,17.0,0.0,2016-01-16,AliceSprings,23.0,59.18,ESE,No,11.0,ESE,28.0,1011.9,13.0,7.0,73.22,31.0,1016.1
No,9.2,SE,90.32,93.2,,13.0,0.0,2016-01-17,AliceSprings,20.0,60.8,S,No,12.2,ESE,24.0,1009.2,13.0,7.0,78.44,31.0,1013.6
No,9.8,N,98.06,100.4,4.0,15.0,0.0,2016-01-18,AliceSprings,21.0,64.94,SE,No,11.8,E,30.0,1006.8,6.0,5.0,83.66,30.0,1010.7
No,10.6,WNW,100.03999999999999,102.2,6.0,15.0,0.0,2016-01-19,AliceSprings,24.0,78.62,W,Yes,9.5,NW,37.0,1005.9,15.0,6.0,90.68,57.0,1010.6
Yes,10.8,NNW,96.26,98.78,6.0,15.0,2.2,2016-01-20,AliceSprings,30.0,72.32,N,Yes,7.4,NNW,59.0,1008.0,15.0,7.0,81.68,35.0,1012.2
Yes,14.2,NNE,90.86,93.74,7.0,17.0,18.6,2016-01-21,AliceSprings,54.0,72.32,SW,No,,E,98.0,1007.3,9.0,8.0,72.68,43.0,1013.4
No,3.8,SW,97.16,98.96000000000001,1.0,4.0,0.8,2016-01-22,AliceSprings,38.0,71.78,SE,No,,WNW,66.0,1007.5,13.0,7.0,85.46000000000001,24.0,1011.0
No,9.2,SSE,91.58000000000001,93.91999999999999,6.0,17.0,0.0,2016-01-23,AliceSprings,43.0,78.44,S,No,8.3,SSE,59.0,1009.6,13.0,6.0,87.08000000000001,31.0,1012.5
No,8.8,S,94.28,95.36,5.0,13.0,0.0,2016-01-24,AliceSprings,26.0,71.06,SSE,No,12.6,SSE,37.0,1009.1,20.0,7.0,83.66,37.0,1012.7
No,11.8,SE,92.84,93.91999999999999,4.0,13.0,0.0,2016-01-25,AliceSprings,19.0,67.28,SE,No,,S,33.0,1008.5,13.0,1.0,83.12,37.0,1011.2
No,,SW,97.7,101.66,,20.0,0.0,2016-01-26,AliceSprings,15.0,67.1,E,No,,E,22.0,1006.7,13.0,,86.36,30.0,1009.6
No,24.0,SW,99.86,103.1,7.0,7.0,0.0,2016-01-27,AliceSprings,17.0,69.62,WNW,No,8.9,SW,27.0,1005.6,9.0,5.0,88.88000000000001,33.0,1009.1
No,13.8,S,93.38000000000001,96.61999999999999,6.0,19.0,0.0,2016-01-28,AliceSprings,26.0,77.72,SE,No,7.1,ESE,44.0,1006.5,15.0,7.0,82.04,43.0,1011.1
No,12.0,ESE,85.28,88.52,7.0,19.0,0.0,2016-01-29,AliceSprings,24.0,75.02,SE,No,4.4,SE,38.0,1007.6,15.0,7.0,84.56,35.0,1009.7
No,8.8,SSW,93.56,96.61999999999999,3.0,22.0,0.0,2016-01-30,AliceSprings,20.0,66.02,SE,No,13.0,ESE,27.0,1003.9,13.0,3.0,79.88,35.0,1008.7
No,11.8,WNW,98.06,101.66,7.0,7.0,0.0,2016-01-31,AliceSprings,27.0,70.16,N,No,8.2,NNE,34.0,1001.0,24.0,7.0,84.38000000000001,52.0,1005.9
No,11.6,WNW,97.88000000000001,101.84,7.0,22.0,0.0,2016-02-01,AliceSprings,33.0,81.14,NNW,No,,N,56.0,999.8,26.0,6.0,87.08000000000001,54.0,1004.4
No,,S,93.91999999999999,98.96000000000001,8.0,17.0,0.2,2016-02-02,AliceSprings,35.0,81.68,W,No,,WNW,43.0,1002.6,20.0,7.0,89.78,37.0,1004.5
No,25.8,SE,81.86,85.46000000000001,6.0,28.0,0.0,2016-02-03,AliceSprings,38.0,69.25999999999999,SE,No,6.3,SE,61.0,1008.5,20.0,7.0,72.5,41.0,1010.2
No,8.4,SSE,84.91999999999999,87.8,1.0,28.0,0.0,2016-02-04,AliceSprings,19.0,60.440000000000005,SE,No,12.9,SE,35.0,1009.0,20.0,2.0,73.75999999999999,54.0,1013.0
No,11.6,SSW,85.28,89.41999999999999,1.0,26.0,0.0,2016-02-05,AliceSprings,12.0,57.74,SSE,No,12.9,SE,23.0,1007.3,20.0,0.0,77.54,43.0,1011.1
No,14.0,SSE,92.48,95.9,7.0,19.0,0.0,2016-02-06,AliceSprings,17.0,63.14,SE,No,11.6,SSE,24.0,1006.0,28.0,3.0,82.4,50.0,1008.9
No,14.2,SE,93.91999999999999,96.44,7.0,15.0,0.0,2016-02-07,AliceSprings,20.0,66.2,ESE,No,11.3,E,35.0,1008.6,24.0,3.0,85.1,52.0,1011.0
No,13.4,ESE,93.02,97.34,7.0,17.0,0.0,2016-02-08,AliceSprings,19.0,67.46,SSE,No,12.4,ESE,33.0,1010.1,31.0,1.0,84.38000000000001,63.0,1014.1
No,14.4,ESE,95.36,99.5,6.0,19.0,0.0,2016-02-09,AliceSprings,17.0,68.9,SE,No,11.2,SSE,21.0,1008.8,20.0,1.0,88.52,50.0,1012.3
No,14.2,SE,97.52,100.58000000000001,1.0,13.0,0.0,2016-02-10,AliceSprings,8.0,65.66,SE,No,12.7,ESE,16.0,1007.4,24.0,0.0,87.44,52.0,1011.1
No,16.4,SSE,99.32,102.02,1.0,6.0,0.0,2016-02-11,AliceSprings,10.0,64.75999999999999,SE,No,12.7,ENE,17.0,1007.3,26.0,0.0,89.41999999999999,46.0,1010.9
No,15.2,ESE,101.84,103.46000000000001,0.0,7.0,0.0,2016-02-12,AliceSprings,6.0,67.64,E,No,12.8,SSW,20.0,1007.9,28.0,0.0,88.34,35.0,1012.1
No,15.8,S,104.18,106.34,0.0,6.0,0.0,2016-02-13,AliceSprings,6.0,66.56,SSW,No,12.7,N,15.0,1006.8,24.0,0.0,91.76,39.0,1010.9
No,14.6,ESE,103.46000000000001,105.44,0.0,9.0,0.0,2016-02-14,AliceSprings,5.0,65.84,SSW,No,12.8,N,11.0,1006.7,20.0,0.0,92.48,43.0,1009.8
No,16.0,SE,96.8,98.41999999999999,1.0,17.0,0.0,2016-02-15,AliceSprings,13.0,68.54,ESE,No,12.6,ESE,21.0,1009.3,22.0,1.0,84.38000000000001,37.0,1012.9
No,13.2,ESE,88.34,91.4,1.0,28.0,0.0,2016-02-16,AliceSprings,17.0,66.2,ESE,No,12.3,ESE,21.0,1011.2,24.0,2.0,78.8,46.0,1014.8
No,14.4,S,91.76,93.02,1.0,26.0,0.0,2016-02-17,AliceSprings,13.0,61.16,SE,No,12.5,ESE,23.0,1009.1,19.0,1.0,78.8,43.0,1013.5
No,15.2,NW,96.98,100.58000000000001,6.0,19.0,0.0,2016-02-18,AliceSprings,15.0,60.980000000000004,NW,No,,ENE,20.0,1005.7,24.0,4.0,82.58,41.0,1009.9
No,15.4,NW,100.58000000000001,101.3,6.0,17.0,0.0,2016-02-19,AliceSprings,18.0,78.08,NW,No,9.7,NE,16.0,1006.0,11.0,5.0,87.61999999999999,48.0,1009.7
No,11.0,WNW,99.68,100.58000000000001,5.0,13.0,0.0,2016-02-20,AliceSprings,21.0,77.18,NNW,No,8.7,N,53.0,1010.2,11.0,7.0,81.86,35.0,1013.8
No,9.6,E,101.66,102.74,1.0,15.0,0.0,2016-02-21,AliceSprings,10.0,75.02,SE,No,12.3,ENE,21.0,1011.0,13.0,1.0,90.5,52.0,1015.0
No,14.4,SE,103.82,106.16,2.0,4.0,0.0,2016-02-22,AliceSprings,12.0,68.54,ENE,No,11.7,ENE,19.0,1009.9,11.0,1.0,89.78,43.0,1014.8
No,17.4,E,103.28,105.98,4.0,24.0,0.0,2016-02-23,AliceSprings,12.0,76.28,SE,No,12.1,ENE,16.0,1007.2,17.0,1.0,95.53999999999999,43.0,1011.6
No,16.0,SW,105.98,108.68,6.0,28.0,0.0,2016-02-24,AliceSprings,13.0,74.84,NW,No,11.5,NW,26.0,1003.8,11.0,1.0,95.53999999999999,44.0,1007.5
No,16.0,SE,103.82,105.61999999999999,5.0,13.0,0.0,2016-02-25,AliceSprings,17.0,81.86,NNE,Yes,11.6,SSE,26.0,1007.8,24.0,3.0,91.58000000000001,70.0,1010.2
Yes,16.8,SE,93.56,94.64,3.0,22.0,26.2,2016-02-26,AliceSprings,29.0,71.6,ESE,No,9.7,SE,41.0,1012.2,24.0,7.0,82.04,39.0,1016.0
No,10.8,SSE,93.56,95.0,2.0,22.0,0.0,2016-02-27,AliceSprings,14.0,69.62,ESE,No,11.7,ESE,21.0,1012.5,22.0,1.0,80.96,37.0,1016.6
No,12.4,ESE,96.44,97.16,2.0,15.0,0.0,2016-02-28,AliceSprings,13.0,65.48,E,No,11.8,ESE,22.0,1012.3,22.0,1.0,81.5,35.0,1016.0
No,12.8,SSE,94.82,96.98,1.0,11.0,0.0,2016-02-29,AliceSprings,11.0,64.58,SE,No,12.1,ENE,22.0,1011.3,15.0,0.0,82.22,33.0,1015.8
No,15.6,S,97.52,99.32,,0.0,0.0,2016-03-01,AliceSprings,5.0,61.88,SSW,No,12.0,,19.0,1009.6,13.0,0.0,84.2,41.0,1013.1
No,11.0,ESE,99.5,101.3,5.0,6.0,0.0,2016-03-02,AliceSprings,9.0,65.3,ENE,No,10.8,WNW,19.0,1009.6,9.0,1.0,86.36,37.0,1013.4
No,10.0,ESE,100.03999999999999,102.38000000000001,3.0,31.0,0.0,2016-03-03,AliceSprings,21.0,71.42,ENE,No,10.9,ENE,35.0,1009.8,26.0,3.0,88.16,50.0,1014.0
No,12.2,ESE,97.88000000000001,102.38000000000001,5.0,9.0,0.0,2016-03-04,AliceSprings,17.0,76.46,E,No,10.1,E,33.0,1008.0,19.0,4.0,86.9,39.0,1012.6
No,15.4,SW,98.41999999999999,101.84,5.0,11.0,0.0,2016-03-05,AliceSprings,24.0,73.22,ESE,No,11.6,N,38.0,1007.2,11.0,1.0,87.98,37.0,1011.4
No,15.0,NNE,95.72,98.41999999999999,7.0,28.0,0.0,2016-03-06,AliceSprings,29.0,80.24000000000001,WNW,No,7.0,NNE,40.0,1006.8,19.0,7.0,87.98,54.0,1011.5
