Wind Speed 3 pm,Temp 9 am F,Wind Gust Dir,Pressure 9 am,Humidity 3 pm,Humidity 9 am,Wind Dir 3 pm,Rainfall,Rain Tomorrow,Cloud 9 am,Max Temp F,Wind Speed 9 am,Temp 3 pm F,Date,Cloud 3 pm,Rain Today,Location,Pressure 3 pm,Wind Gust Speed,Wind Dir 9 am,Min Temp F,Sunshine,Evaporation
19.0,57.379999999999995,NE,1010.3,49.0,61.0,NNW,0.0,No,6.0,67.1,20.0,64.94,2016-09-24,7.0,No,Hobart,1005.1,37.0,NNW,47.3,7.8,2.4
15.0,55.94,WSW,1003.0,30.0,54.0,SSW,0.0,No,7.0,63.14,11.0,60.8,2016-09-25,4.0,No,Hobart,1005.0,41.0,SW,50.54,6.4,3.0
17.0,53.06,SE,1010.7,44.0,56.0,E,0.0,No,7.0,62.24,13.0,58.64,2016-09-26,6.0,No,Hobart,1007.3,30.0,NNW,40.82,10.0,3.2
19.0,50.9,ESE,1008.2,48.0,70.0,ESE,1.0,No,3.0,63.86,20.0,59.540000000000006,2016-09-27,2.0,No,Hobart,1006.1,31.0,NNW,41.0,10.9,2.8
24.0,56.84,NE,1009.8,48.0,46.0,ESE,0.2,No,1.0,60.440000000000005,19.0,58.64,2016-09-28,2.0,No,Hobart,1006.2,33.0,NNW,45.68,9.8,2.8
28.0,56.66,ENE,997.8,77.0,81.0,ENE,0.4,Yes,8.0,59.36,11.0,57.56,2016-09-29,8.0,No,Hobart,994.1,54.0,NNE,46.76,0.0,2.8
24.0,54.68,E,989.5,80.0,93.0,NNW,39.0,Yes,8.0,56.84,37.0,53.6,2016-09-30,5.0,Yes,Hobart,987.4,56.0,ESE,52.34,2.5,4.6
15.0,48.02,N,993.6,56.0,92.0,N,8.8,No,7.0,64.04,11.0,61.7,2016-10-01,3.0,Yes,Hobart,991.1,41.0,NNW,44.06,3.3,2.8
11.0,57.379999999999995,N,1002.9,47.0,55.0,NNW,1.0,Yes,5.0,65.12,19.0,62.6,2016-10-02,7.0,No,Hobart,999.0,48.0,NNW,48.02,4.0,2.0
31.0,57.02,WNW,982.9,38.0,78.0,NW,4.6,No,8.0,62.78,13.0,62.059999999999995,2016-10-03,3.0,Yes,Hobart,983.2,61.0,NNE,54.86,7.3,2.8
24.0,54.14,NW,984.6,51.0,48.0,WSW,1.0,Yes,3.0,60.440000000000005,22.0,55.22,2016-10-04,7.0,No,Hobart,987.1,67.0,N,47.84,7.2,5.0
26.0,48.74,W,998.3,84.0,65.0,WNW,1.8,Yes,7.0,58.82,19.0,50.0,2016-10-05,7.0,Yes,Hobart,990.8,104.0,NNE,42.260000000000005,6.8,3.8
24.0,56.120000000000005,W,1005.2,44.0,47.0,NW,7.2,No,3.0,66.74000000000001,20.0,62.959999999999994,2016-10-06,7.0,Yes,Hobart,1005.3,94.0,NE,48.379999999999995,9.4,6.6
28.0,64.22,NW,1000.0,26.0,53.0,W,0.0,No,4.0,65.48,26.0,62.959999999999994,2016-10-07,1.0,No,Hobart,1004.4,69.0,WNW,51.8,10.9,5.0
17.0,51.08,W,1017.2,32.0,50.0,SW,0.0,No,3.0,63.86,22.0,63.5,2016-10-08,2.0,No,Hobart,1017.5,48.0,SW,46.58,10.9,6.8
43.0,52.7,NNW,1005.1,44.0,47.0,NNW,0.0,Yes,8.0,66.02,30.0,64.75999999999999,2016-10-09,7.0,No,Hobart,992.4,106.0,NNW,45.32,0.7,4.6
28.0,45.86,WNW,993.6,45.0,79.0,WNW,9.4,Yes,7.0,55.58,24.0,54.86,2016-10-10,4.0,Yes,Hobart,994.2,80.0,NW,45.14,9.0,4.8
7.0,50.36,NW,1004.7,46.0,39.0,ENE,4.0,Yes,1.0,57.74,22.0,52.52,2016-10-11,6.0,Yes,Hobart,1005.8,57.0,NNW,40.28,6.9,3.2
24.0,47.66,S,1009.6,58.0,66.0,SW,1.6,Yes,7.0,51.98,11.0,46.94,2016-10-12,4.0,Yes,Hobart,1013.6,61.0,SSW,45.5,6.5,3.0
17.0,49.28,SSW,1022.4,41.0,57.0,SW,5.2,No,1.0,60.26,19.0,59.540000000000006,2016-10-13,7.0,Yes,Hobart,1020.9,35.0,NNW,38.660000000000004,7.3,4.0
17.0,50.54,NNW,1022.2,46.0,60.0,NW,0.0,No,7.0,62.24,17.0,60.08,2016-10-14,1.0,No,Hobart,1017.8,37.0,NNW,44.6,6.9,3.8
37.0,59.36,NW,1006.9,22.0,44.0,NW,0.0,No,6.0,78.98,33.0,76.82,2016-10-15,7.0,No,Hobart,1001.0,80.0,NNW,46.76,5.1,2.4
0.0,59.36,NW,994.8,91.0,78.0,,0.6,Yes,8.0,64.22,17.0,56.120000000000005,2016-10-16,8.0,No,Hobart,993.1,78.0,NW,57.2,0.0,6.2
31.0,54.32,NNW,997.6,35.0,60.0,NW,7.2,No,1.0,61.34,20.0,59.540000000000006,2016-10-17,7.0,Yes,Hobart,997.4,67.0,NNW,45.86,9.0,3.2
28.0,49.28,NW,999.9,42.0,69.0,NW,0.0,No,7.0,60.26,15.0,57.379999999999995,2016-10-18,4.0,No,Hobart,999.0,57.0,NW,45.14,9.7,6.4
24.0,47.120000000000005,NW,1011.5,42.0,57.0,NW,0.8,No,2.0,59.72,28.0,56.84,2016-10-19,6.0,No,Hobart,1013.7,59.0,NNW,40.82,11.4,4.6
28.0,50.18,NNW,1015.3,34.0,55.0,NNW,0.4,No,7.0,64.4,19.0,63.14,2016-10-20,7.0,No,Hobart,1011.1,59.0,N,41.54,5.9,2.2
13.0,59.36,NNW,1000.7,45.0,66.0,WNW,1.0,Yes,8.0,59.36,30.0,59.0,2016-10-21,7.0,No,Hobart,1005.8,76.0,NW,50.18,0.4,3.4
33.0,48.2,SSW,1017.2,57.0,73.0,SSE,17.2,Yes,7.0,55.22,30.0,50.9,2016-10-22,4.0,Yes,Hobart,1019.2,65.0,SSW,43.519999999999996,7.0,7.2
20.0,47.84,SSW,1024.7,57.0,61.0,SSW,11.0,No,6.0,55.04,9.0,51.8,2016-10-23,7.0,Yes,Hobart,1023.0,50.0,SSW,42.620000000000005,7.2,4.6
20.0,54.14,SW,1019.9,65.0,57.0,ESE,0.2,No,3.0,56.48,9.0,54.32,2016-10-24,5.0,No,Hobart,1016.1,33.0,NNE,46.58,9.7,3.2
13.0,55.04,NW,1011.5,34.0,51.0,N,0.0,No,5.0,70.16,20.0,69.25999999999999,2016-10-25,2.0,No,Hobart,1007.3,39.0,N,48.74,12.4,8.0
19.0,62.78,NW,1004.7,31.0,45.0,NW,0.0,No,2.0,69.98,28.0,68.0,2016-10-26,3.0,No,Hobart,1004.8,54.0,NW,54.32,12.5,6.8
20.0,53.06,SSW,1017.5,49.0,47.0,E,0.4,No,1.0,62.24,24.0,55.94,2016-10-27,2.0,No,Hobart,1018.1,44.0,SW,46.04,9.7,4.2
19.0,49.64,NW,1019.1,42.0,63.0,ESE,0.0,No,7.0,67.46,17.0,62.24,2016-10-28,4.0,No,Hobart,1016.0,41.0,NW,42.620000000000005,9.4,3.0
19.0,54.32,N,1019.7,48.0,55.0,ESE,0.0,No,2.0,68.54,22.0,64.58,2016-10-29,6.0,No,Hobart,1014.7,37.0,NNW,42.620000000000005,12.6,3.6
44.0,63.32,WNW,993.8,27.0,68.0,NW,0.0,No,7.0,78.44,24.0,75.92,2016-10-30,3.0,No,Hobart,984.2,93.0,N,54.32,6.8,3.0
31.0,49.28,WNW,1000.9,97.0,53.0,WNW,0.0,No,2.0,59.18,28.0,55.4,2016-10-31,7.0,No,Hobart,1003.1,65.0,N,44.06,9.3,7.8
35.0,54.5,WNW,999.7,28.0,56.0,WNW,0.6,Yes,3.0,60.980000000000004,22.0,59.0,2016-11-01,2.0,No,Hobart,999.0,76.0,NW,47.48,12.1,4.0
24.0,51.8,NW,1004.5,60.0,53.0,WNW,5.4,No,5.0,63.14,13.0,60.26,2016-11-02,7.0,Yes,Hobart,1004.8,65.0,NE,42.980000000000004,4.9,7.0
22.0,59.9,NW,1010.2,48.0,56.0,NW,0.2,No,7.0,65.84,26.0,62.959999999999994,2016-11-03,8.0,No,Hobart,1009.4,54.0,NW,51.8,5.0,2.8
43.0,58.64,WNW,1001.5,23.0,45.0,NW,0.0,Yes,1.0,76.1,28.0,73.58,2016-11-04,6.0,No,Hobart,991.0,89.0,N,52.7,10.6,4.6
26.0,52.879999999999995,WSW,994.0,52.0,50.0,WSW,7.8,No,6.0,58.459999999999994,9.0,53.6,2016-11-05,6.0,Yes,Hobart,996.1,76.0,ENE,44.96,6.1,7.4
11.0,51.620000000000005,WNW,1000.2,64.0,69.0,SSE,0.2,No,7.0,62.78,0.0,56.120000000000005,2016-11-06,7.0,No,Hobart,999.9,50.0,,46.4,5.0,3.4
22.0,57.56,NNW,994.0,46.0,45.0,NNW,0.2,No,8.0,64.22,43.0,62.24,2016-11-07,8.0,No,Hobart,994.1,72.0,NNW,51.44,4.1,3.6
20.0,56.3,W,1000.9,26.0,45.0,WNW,0.0,No,7.0,64.22,30.0,64.04,2016-11-08,4.0,No,Hobart,1005.4,67.0,NW,48.74,10.6,5.2
15.0,55.04,SE,1012.8,43.0,47.0,ESE,0.2,No,2.0,62.42,7.0,60.26,2016-11-09,7.0,No,Hobart,1009.7,37.0,ESE,43.879999999999995,11.5,4.2
19.0,56.66,SE,1011.6,60.0,53.0,SSE,0.0,No,5.0,59.36,7.0,56.48,2016-11-10,7.0,No,Hobart,1011.4,30.0,N,44.06,5.6,4.8
22.0,53.06,SE,1013.3,60.0,75.0,SE,0.0,Yes,7.0,63.14,7.0,60.62,2016-11-11,3.0,No,Hobart,1010.4,30.0,NW,49.46,6.0,3.6
24.0,57.379999999999995,ESE,1006.7,72.0,77.0,ENE,4.0,Yes,7.0,60.08,7.0,57.02,2016-11-12,7.0,Yes,Hobart,1003.5,43.0,NE,53.06,1.8,3.8
24.0,50.9,S,998.8,91.0,87.0,SSE,12.4,Yes,8.0,53.24,24.0,51.8,2016-11-13,8.0,Yes,Hobart,999.1,46.0,SSE,50.9,0.0,4.4
20.0,52.7,SSW,1007.6,69.0,63.0,SE,14.4,No,7.0,58.459999999999994,19.0,54.68,2016-11-14,7.0,Yes,Hobart,1008.6,35.0,SSW,47.84,2.9,0.8
30.0,58.459999999999994,WSW,1008.5,50.0,62.0,SW,0.4,No,7.0,66.74000000000001,20.0,64.22,2016-11-15,6.0,No,Hobart,1008.4,69.0,NNW,49.46,8.0,2.4
20.0,55.4,SW,1019.8,67.0,76.0,SE,0.2,No,7.0,64.75999999999999,20.0,60.440000000000005,2016-11-16,1.0,No,Hobart,1020.7,39.0,SE,54.32,7.2,5.6
26.0,64.75999999999999,NW,1014.4,18.0,60.0,NNW,0.0,No,4.0,85.28,24.0,82.4,2016-11-17,6.0,No,Hobart,1006.6,69.0,NNW,50.18,11.5,4.0
35.0,59.18,WNW,1009.9,26.0,41.0,NW,0.0,No,1.0,70.7,19.0,68.36,2016-11-18,1.0,No,Hobart,1008.9,59.0,NNW,54.14,12.1,8.8
19.0,61.7,NNW,1015.4,35.0,51.0,NW,0.0,No,3.0,73.94,13.0,73.04,2016-11-19,4.0,No,Hobart,1014.1,46.0,NNE,54.14,11.7,9.2
19.0,60.08,SE,1015.8,38.0,55.0,SE,0.0,No,7.0,75.92,15.0,73.58,2016-11-20,2.0,No,Hobart,1013.2,37.0,NNW,52.52,12.1,6.6
13.0,60.440000000000005,NNW,1008.9,51.0,74.0,N,0.0,No,7.0,83.3,24.0,79.34,2016-11-21,7.0,No,Hobart,1004.7,59.0,NW,55.94,4.0,5.0
20.0,61.34,NNW,1010.2,48.0,40.0,SE,0.8,Yes,7.0,66.02,11.0,62.6,2016-11-22,6.0,No,Hobart,1011.9,57.0,SE,59.0,7.9,6.6
26.0,51.08,SSE,1016.6,69.0,82.0,S,15.8,Yes,8.0,56.3,20.0,54.5,2016-11-23,8.0,Yes,Hobart,1016.5,43.0,S,49.1,0.8,5.6
24.0,53.78,SE,1015.6,54.0,57.0,SE,1.2,No,6.0,59.36,13.0,56.48,2016-11-24,2.0,Yes,Hobart,1009.7,37.0,NE,42.980000000000004,10.4,2.4
35.0,54.14,WSW,1006.6,39.0,47.0,WSW,0.0,No,7.0,60.62,35.0,59.540000000000006,2016-11-25,7.0,No,Hobart,1008.8,72.0,WSW,46.94,9.9,4.2
9.0,55.58,WNW,1009.2,49.0,57.0,N,0.2,No,6.0,65.66,28.0,62.78,2016-11-26,7.0,No,Hobart,1009.8,57.0,NNW,53.42,7.5,5.8
17.0,62.24,SE,1015.8,55.0,56.0,SE,0.0,No,2.0,68.54,15.0,65.48,2016-11-27,3.0,No,Hobart,1013.8,31.0,NNW,52.52,12.9,2.4
19.0,58.64,SE,1011.8,59.0,51.0,ESE,0.0,No,4.0,64.75999999999999,11.0,59.36,2016-11-28,7.0,No,Hobart,1010.3,39.0,E,50.72,9.1,6.6
20.0,59.0,SE,1014.5,65.0,63.0,SE,0.8,No,7.0,63.32,11.0,60.26,2016-11-29,5.0,No,Hobart,1014.2,30.0,NE,47.48,5.7,5.0
19.0,59.36,SW,1012.9,59.0,78.0,SSE,0.4,Yes,7.0,65.66,9.0,64.04,2016-11-30,7.0,No,Hobart,1010.7,33.0,SE,54.86,5.4,5.2
20.0,62.059999999999995,ENE,1008.9,67.0,78.0,ESE,3.8,No,7.0,70.52,11.0,69.08,2016-12-01,7.0,Yes,Hobart,1004.4,33.0,NW,56.48,4.2,4.6
31.0,60.26,NW,1003.5,24.0,56.0,NW,0.6,No,7.0,69.62,26.0,68.72,2016-12-02,3.0,No,Hobart,1005.6,56.0,NW,55.94,10.7,4.0
19.0,58.459999999999994,SE,1013.3,41.0,50.0,SE,0.2,No,7.0,64.75999999999999,13.0,63.32,2016-12-03,7.0,No,Hobart,1012.8,39.0,NNW,50.36,7.1,6.0
13.0,59.36,N,1012.3,30.0,59.0,NE,0.0,Yes,7.0,77.0,19.0,75.92,2016-12-04,7.0,No,Hobart,1006.2,44.0,NNW,47.48,9.9,4.6
28.0,64.22,NW,1001.7,32.0,42.0,NW,6.6,No,1.0,71.6,30.0,70.52,2016-12-05,1.0,Yes,Hobart,1006.1,69.0,NW,59.36,12.0,7.8
9.0,53.96,NNW,1011.1,42.0,68.0,NNW,0.0,No,8.0,65.66,13.0,63.86,2016-12-06,5.0,No,Hobart,1008.4,37.0,E,51.98,5.6,8.8
20.0,62.059999999999995,NNW,1010.7,33.0,50.0,WNW,0.0,Yes,6.0,76.64,20.0,75.74000000000001,2016-12-07,4.0,No,Hobart,1008.2,43.0,N,53.96,11.3,2.8
35.0,55.76,NNW,993.2,39.0,83.0,NNW,1.2,Yes,8.0,75.2,6.0,75.02,2016-12-08,1.0,Yes,Hobart,981.9,83.0,WNW,53.24,6.4,5.8
30.0,52.16,W,1006.1,40.0,50.0,SW,1.6,No,4.0,62.24,22.0,58.459999999999994,2016-12-09,4.0,Yes,Hobart,1009.9,69.0,SSW,46.76,10.6,7.2
30.0,62.24,NNW,1015.9,48.0,50.0,NW,0.0,No,7.0,66.02,20.0,61.519999999999996,2016-12-10,7.0,No,Hobart,1016.3,57.0,NNW,49.64,2.4,8.0
22.0,56.3,SE,1022.8,52.0,71.0,SE,0.0,No,4.0,63.14,15.0,61.16,2016-12-11,2.0,No,Hobart,1022.3,35.0,E,52.34,10.2,3.6
24.0,63.14,SSW,1018.7,24.0,52.0,NW,0.0,No,2.0,82.75999999999999,17.0,80.78,2016-12-12,7.0,No,Hobart,1010.5,65.0,N,50.0,11.6,4.4
28.0,67.82,NW,1002.8,18.0,32.0,WNW,0.0,No,8.0,86.36,20.0,86.36,2016-12-13,7.0,No,Hobart,996.5,91.0,NNW,58.28,5.5,8.4
48.0,56.48,WSW,999.5,28.0,38.0,W,0.0,No,1.0,62.42,31.0,59.540000000000006,2016-12-14,1.0,No,Hobart,1003.2,94.0,WSW,53.78,10.3,8.6
15.0,57.379999999999995,NW,1015.9,38.0,37.0,ESE,0.0,No,3.0,67.82,13.0,65.3,2016-12-15,2.0,No,Hobart,1015.3,35.0,E,50.0,11.7,7.8
26.0,58.64,SW,1013.2,50.0,61.0,SE,0.0,No,0.0,70.52,7.0,66.92,2016-12-16,1.0,No,Hobart,1007.5,35.0,E,48.379999999999995,12.8,4.0
30.0,61.88,W,997.1,55.0,61.0,W,0.0,No,6.0,69.8,22.0,55.58,2016-12-17,7.0,No,Hobart,998.6,85.0,NNW,55.22,8.1,8.2
26.0,51.44,WSW,1016.5,33.0,48.0,SW,1.0,No,4.0,64.75999999999999,26.0,61.7,2016-12-18,3.0,No,Hobart,1019.1,54.0,WNW,43.519999999999996,11.1,4.6
24.0,55.94,NNW,1013.8,27.0,53.0,NNW,0.0,No,7.0,75.2,26.0,72.14,2016-12-19,7.0,No,Hobart,1005.6,63.0,NNW,45.32,5.5,7.0
28.0,62.42,NW,1000.3,30.0,39.0,NW,0.0,No,5.0,71.6,26.0,68.18,2016-12-20,6.0,No,Hobart,999.2,57.0,NW,55.94,7.8,5.0
19.0,57.92,WSW,1006.7,30.0,37.0,WSW,0.0,No,5.0,67.1,22.0,63.86,2016-12-21,2.0,No,Hobart,1009.3,80.0,W,51.620000000000005,9.0,4.4
26.0,64.4,NNW,1017.2,60.0,50.0,SE,0.0,No,4.0,71.24000000000001,13.0,65.66,2016-12-22,2.0,No,Hobart,1016.6,46.0,NNW,54.68,12.7,8.4
30.0,67.1,ESE,1015.7,73.0,58.0,ESE,0.0,No,6.0,77.9,20.0,62.959999999999994,2016-12-23,7.0,No,Hobart,1014.2,39.0,N,53.6,10.0,6.4
20.0,64.4,SE,1015.1,69.0,72.0,ESE,0.0,No,1.0,75.02,7.0,67.82,2016-12-24,1.0,No,Hobart,1013.8,33.0,ENE,57.56,13.6,6.4
24.0,73.94,ESE,1013.9,76.0,60.0,ESE,0.0,No,3.0,79.7,15.0,66.92,2016-12-25,2.0,No,Hobart,1012.0,39.0,NNW,60.26,13.0,6.8
24.0,69.44,SW,1003.7,48.0,59.0,SW,0.0,No,7.0,74.48,11.0,73.04,2016-12-26,3.0,No,Hobart,1007.2,48.0,S,63.68,5.5,7.2
19.0,59.18,NE,1020.1,45.0,61.0,NE,0.8,Yes,7.0,73.04,6.0,71.96,2016-12-27,3.0,No,Hobart,1016.4,31.0,NNE,52.16,6.3,5.6
6.0,61.16,NNE,1008.7,92.0,94.0,SSE,7.2,Yes,8.0,64.4,2.0,63.32,2016-12-28,8.0,Yes,Hobart,1005.7,26.0,ENE,58.459999999999994,0.0,5.2
15.0,62.24,SE,1006.9,89.0,96.0,SE,12.6,Yes,8.0,68.0,9.0,64.4,2016-12-29,8.0,Yes,Hobart,1005.4,24.0,SE,60.8,0.9,1.4
20.0,68.0,SE,997.2,72.0,81.0,SSW,20.8,No,7.0,77.9,11.0,73.22,2016-12-30,6.0,Yes,Hobart,993.4,41.0,S,61.88,7.1,1.8
9.0,62.78,NW,999.9,49.0,66.0,ESE,0.2,Yes,7.0,76.28,15.0,72.86,2016-12-31,6.0,No,Hobart,1000.4,43.0,WNW,61.34,,5.2
9.0,60.08,SSW,1005.2,90.0,89.0,SSW,1.4,Yes,8.0,65.12,9.0,63.14,2017-01-01,7.0,Yes,Hobart,1003.8,44.0,ESE,58.28,,3.8
26.0,65.12,SW,1013.1,67.0,61.0,ESE,34.8,No,5.0,67.28,6.0,62.6,2017-01-02,5.0,Yes,Hobart,1014.9,48.0,NE,57.74,8.6,20.2
26.0,59.72,SSE,1021.4,73.0,61.0,SE,0.2,No,6.0,69.44,20.0,60.980000000000004,2017-01-03,4.0,No,Hobart,1021.7,44.0,NW,50.0,6.5,4.4
22.0,60.62,S,1024.0,60.0,64.0,ESE,0.0,No,7.0,75.38,13.0,69.8,2017-01-04,4.0,No,Hobart,1020.7,35.0,NNW,54.32,10.1,5.2
22.0,66.2,SSE,1021.1,66.0,66.0,SE,0.0,No,7.0,69.62,13.0,65.3,2017-01-05,5.0,No,Hobart,1019.8,39.0,SE,58.82,7.1,6.8
19.0,64.22,ESE,1021.3,64.0,68.0,ESE,0.0,No,7.0,73.4,17.0,70.7,2017-01-06,1.0,No,Hobart,1019.1,31.0,NNW,58.28,9.2,6.6
17.0,72.32,SE,1015.5,50.0,63.0,SE,0.0,No,0.0,81.32,17.0,78.44,2017-01-07,1.0,No,Hobart,1011.5,35.0,NNW,59.72,11.8,5.6
30.0,75.02,NW,999.2,25.0,47.0,NNW,0.4,No,5.0,88.34,9.0,83.66,2017-01-08,1.0,No,Hobart,998.8,65.0,N,68.54,12.1,8.2
28.0,65.84,NNW,1009.5,59.0,51.0,SE,0.0,No,1.0,76.1,24.0,68.9,2017-01-09,1.0,No,Hobart,1008.1,46.0,NNW,56.66,9.1,10.6
19.0,62.78,WNW,1007.5,39.0,51.0,WNW,0.0,No,6.0,75.92,22.0,73.58,2017-01-10,7.0,No,Hobart,1004.9,48.0,NNW,57.56,2.9,7.6
28.0,62.24,NW,1001.6,31.0,29.0,NW,0.0,No,7.0,71.78,20.0,69.8,2017-01-11,3.0,No,Hobart,1001.9,76.0,S,60.980000000000004,11.2,5.2
20.0,60.62,NNW,1007.3,39.0,52.0,NW,0.0,No,6.0,75.02,20.0,73.94,2017-01-12,1.0,No,Hobart,1006.4,43.0,N,56.3,9.4,9.8
41.0,64.75999999999999,NW,994.0,45.0,66.0,NW,0.0,Yes,8.0,80.06,17.0,78.08,2017-01-13,5.0,No,Hobart,983.3,74.0,NW,58.82,6.6,7.2
22.0,61.88,NW,989.6,43.0,52.0,SW,2.6,No,7.0,67.28,24.0,65.48,2017-01-14,6.0,Yes,Hobart,995.6,87.0,NW,53.78,9.6,8.4
30.0,58.82,NW,1011.8,40.0,48.0,NW,0.2,No,4.0,69.25999999999999,19.0,68.72,2017-01-15,2.0,No,Hobart,1011.7,57.0,NW,53.06,10.0,8.2
19.0,62.959999999999994,NNW,1010.7,42.0,51.0,ESE,0.0,No,3.0,75.74000000000001,28.0,71.96,2017-01-16,1.0,No,Hobart,1007.9,52.0,NNW,56.66,13.4,7.2
28.0,66.38,N,1005.1,51.0,50.0,SE,0.0,No,3.0,75.38,13.0,67.46,2017-01-17,7.0,No,Hobart,1002.4,44.0,N,54.86,7.6,10.8
15.0,59.9,WSW,1006.0,35.0,43.0,SW,0.0,No,2.0,67.28,20.0,62.6,2017-01-18,4.0,No,Hobart,1011.2,96.0,WSW,56.3,11.4,7.0
20.0,57.2,WSW,1018.0,43.0,42.0,SE,0.0,Yes,1.0,63.68,20.0,61.16,2017-01-19,3.0,No,Hobart,1014.2,35.0,S,48.379999999999995,11.2,9.2
2.0,53.6,SSW,999.3,91.0,92.0,ESE,8.8,Yes,8.0,60.440000000000005,24.0,53.96,2017-01-20,8.0,Yes,Hobart,998.6,44.0,SSW,52.879999999999995,1.3,7.4
6.0,59.0,NW,1009.0,97.0,100.0,WSW,9.8,No,7.0,72.5,26.0,69.98,2017-01-21,7.0,Yes,Hobart,1010.5,46.0,NW,50.72,8.0,1.2
26.0,66.56,NW,1013.6,98.0,98.0,ESE,0.0,No,1.0,75.02,17.0,70.7,2017-01-22,1.0,No,Hobart,1011.7,39.0,N,53.06,11.9,6.2
26.0,65.84,SE,1008.3,48.0,72.0,SE,0.0,No,2.0,78.98,13.0,76.82,2017-01-23,3.0,No,Hobart,1001.6,33.0,NNW,60.8,11.3,8.0
26.0,62.6,W,999.2,27.0,43.0,WSW,0.4,No,6.0,69.98,28.0,68.0,2017-01-24,2.0,No,Hobart,1007.2,93.0,W,61.34,12.0,5.2
30.0,62.78,NW,1015.0,38.0,46.0,NW,0.2,No,1.0,76.82,30.0,74.3,2017-01-25,6.0,No,Hobart,1012.4,65.0,NW,55.04,11.5,7.8
26.0,65.84,NW,1011.8,41.0,48.0,NW,0.0,No,2.0,74.3,26.0,71.78,2017-01-26,3.0,No,Hobart,1011.3,69.0,NNW,59.540000000000006,12.8,11.4
17.0,66.74000000000001,NNW,1013.6,31.0,49.0,NNW,0.0,No,1.0,82.22,19.0,80.96,2017-01-27,1.0,No,Hobart,1010.6,46.0,NNW,55.22,11.7,10.6
31.0,64.58,NW,1007.5,37.0,58.0,NW,0.0,No,5.0,78.25999999999999,17.0,77.0,2017-01-28,6.0,No,Hobart,1008.8,63.0,N,57.379999999999995,12.0,7.8
22.0,59.72,NNE,1018.6,49.0,54.0,SSE,0.0,No,6.0,73.04,9.0,69.62,2017-01-29,1.0,No,Hobart,1014.7,43.0,N,49.46,12.4,7.8
26.0,63.5,NW,1000.3,47.0,56.0,WNW,0.0,Yes,8.0,77.36,13.0,76.28,2017-01-30,6.0,No,Hobart,995.8,57.0,NNW,59.72,5.7,6.0
20.0,60.980000000000004,WSW,1005.0,23.0,51.0,W,1.2,No,6.0,71.06,30.0,69.44,2017-01-31,3.0,Yes,Hobart,1007.3,57.0,NW,53.06,11.6,6.8
13.0,57.2,NNW,1012.9,41.0,53.0,NW,0.0,No,7.0,69.25999999999999,24.0,64.04,2017-02-01,7.0,No,Hobart,1010.1,46.0,NW,51.98,3.1,7.4
30.0,60.8,NW,1005.4,30.0,53.0,NW,0.0,No,6.0,70.34,22.0,68.9,2017-02-02,3.0,No,Hobart,1007.0,63.0,NNW,55.58,10.1,5.8
26.0,59.18,WNW,1007.2,42.0,64.0,NW,0.2,No,7.0,75.02,22.0,73.58,2017-02-03,7.0,No,Hobart,1007.1,54.0,NNW,56.3,9.0,7.2
19.0,65.12,NNW,1006.4,28.0,47.0,NNW,0.0,No,5.0,82.04,26.0,79.16,2017-02-04,3.0,No,Hobart,1004.3,46.0,NNW,59.18,11.9,9.8
9.0,62.6,NW,1003.5,47.0,56.0,NNW,0.0,Yes,7.0,79.7,31.0,73.4,2017-02-05,7.0,No,Hobart,1001.2,50.0,NNW,59.540000000000006,1.2,8.0
19.0,58.459999999999994,SSW,1014.8,26.0,39.0,S,2.2,No,2.0,67.28,15.0,64.75999999999999,2017-02-06,4.0,Yes,Hobart,1016.1,46.0,SW,49.82,12.6,4.8
20.0,56.66,SSE,1028.2,43.0,49.0,SE,0.2,No,7.0,66.56,7.0,65.48,2017-02-07,1.0,No,Hobart,1027.9,31.0,SSE,53.78,8.0,6.8
22.0,61.88,NNW,1027.4,50.0,55.0,NNE,0.0,No,7.0,77.36,19.0,72.86,2017-02-08,7.0,No,Hobart,1018.8,59.0,NNW,56.120000000000005,8.2,6.2
19.0,68.9,SW,1003.9,56.0,73.0,SSW,0.0,No,7.0,76.28,37.0,68.36,2017-02-09,7.0,No,Hobart,1008.9,61.0,SW,61.88,5.7,6.8
17.0,61.34,SE,1012.0,41.0,60.0,ESE,0.0,No,7.0,78.25999999999999,9.0,72.86,2017-02-10,7.0,No,Hobart,1008.0,43.0,NNE,56.66,8.6,4.0
35.0,63.32,WNW,1002.0,36.0,35.0,WNW,0.0,No,6.0,73.4,11.0,72.14,2017-02-11,7.0,No,Hobart,1000.2,65.0,WNW,57.74,1.3,7.4
31.0,57.74,W,997.5,32.0,41.0,W,0.0,Yes,4.0,65.48,11.0,62.42,2017-02-12,6.0,No,Hobart,994.3,76.0,NNW,53.42,8.6,6.8
20.0,55.22,W,999.3,46.0,52.0,W,3.0,Yes,5.0,62.959999999999994,28.0,59.0,2017-02-13,3.0,Yes,Hobart,1004.7,80.0,SW,49.64,11.7,5.8
13.0,56.48,SW,1016.5,39.0,52.0,NNW,1.2,No,7.0,72.68,11.0,68.9,2017-02-14,2.0,Yes,Hobart,1015.8,37.0,WSW,49.64,9.6,5.8
37.0,59.540000000000006,NW,1009.0,15.0,58.0,NNW,0.0,No,7.0,81.86,28.0,80.78,2017-02-15,4.0,No,Hobart,999.8,69.0,NNW,49.64,8.8,4.6
