WindGustDir,Cloud9am,Temp9amC,RainToday,Sunshine,Pressure3pm,WindSpeed3pm,WindDir9am,WindGustSpeed,RainTomorrow,Cloud3pm,WindSpeed9am,Date,MinTempC,Location,Evaporation,MaxTempC,WindDir3pm,Rainfall,Humidity9am,Temp3pmC,Humidity3pm,Pressure9am
S,7.0,22.6,No,5.7,1020.7,30.0,S,39.0,No,5.0,24.0,2016-02-29,21.0,SydneyAirport,11.2,24.9,S,0.0,85.0,23.8,78.0,1021.3
NE,4.0,22.9,No,7.7,1019.6,28.0,SSW,39.0,No,1.0,9.0,2016-03-01,21.3,SydneyAirport,4.2,30.2,NNE,0.0,83.0,29.9,38.0,1022.0
NNE,7.0,25.1,No,10.7,1018.6,31.0,N,54.0,No,7.0,17.0,2016-03-02,20.9,SydneyAirport,7.8,30.6,NE,0.0,60.0,28.7,49.0,1021.1
NE,3.0,25.3,No,10.2,1019.2,37.0,NNE,57.0,No,4.0,19.0,2016-03-03,22.8,SydneyAirport,8.2,31.0,NE,0.0,70.0,30.1,51.0,1021.2
NE,7.0,25.1,No,10.1,1020.0,35.0,NNW,48.0,No,2.0,15.0,2016-03-04,23.4,SydneyAirport,9.6,30.4,NE,0.0,72.0,28.3,49.0,1022.0
NE,1.0,25.2,No,10.6,1019.1,37.0,NNE,48.0,No,1.0,22.0,2016-03-05,20.0,SydneyAirport,9.2,30.0,NE,0.0,62.0,28.9,43.0,1021.6
NE,2.0,25.2,No,10.5,1021.0,35.0,NNE,54.0,No,1.0,17.0,2016-03-06,19.6,SydneyAirport,9.8,29.9,NE,0.0,63.0,28.2,50.0,1022.9
NE,2.0,23.3,No,11.8,1018.6,28.0,,50.0,No,1.0,0.0,2016-03-07,20.4,SydneyAirport,8.0,30.4,NE,0.0,81.0,29.0,53.0,1021.5
ENE,1.0,26.3,No,10.8,1022.4,30.0,NNE,41.0,No,3.0,24.0,2016-03-08,23.0,SydneyAirport,8.8,29.8,ENE,0.0,61.0,27.8,52.0,1023.3
NE,4.0,26.7,No,10.1,1017.6,30.0,N,56.0,No,4.0,17.0,2016-03-09,22.0,SydneyAirport,9.2,31.7,NE,0.0,65.0,29.6,53.0,1021.5
S,7.0,22.9,No,6.5,1019.0,28.0,S,46.0,No,7.0,9.0,2016-03-10,21.7,SydneyAirport,8.0,25.3,S,0.0,91.0,24.2,84.0,1019.7
NNE,8.0,24.2,No,2.3,1017.9,28.0,NE,41.0,No,7.0,9.0,2016-03-11,22.6,SydneyAirport,5.8,29.5,NE,0.0,79.0,28.7,59.0,1020.2
NE,1.0,26.2,No,10.7,1017.6,30.0,NW,52.0,No,2.0,9.0,2016-03-12,21.8,SydneyAirport,4.6,30.9,ENE,0.0,72.0,29.3,53.0,1019.5
NE,4.0,26.4,No,7.7,1017.7,31.0,NNE,39.0,No,7.0,19.0,2016-03-13,23.2,SydneyAirport,9.0,29.6,ENE,0.0,61.0,28.5,50.0,1020.5
SSW,7.0,23.7,No,4.9,1014.6,26.0,WNW,48.0,Yes,6.0,9.0,2016-03-14,21.6,SydneyAirport,7.2,29.9,S,0.0,82.0,24.2,86.0,1016.2
SSW,7.0,20.2,Yes,4.5,1018.5,37.0,SW,54.0,Yes,6.0,26.0,2016-03-15,19.5,SydneyAirport,7.0,23.9,S,29.8,92.0,23.4,71.0,1019.4
SSE,8.0,21.3,Yes,7.6,1018.1,31.0,SE,50.0,Yes,4.0,22.0,2016-03-16,19.5,SydneyAirport,6.0,24.0,S,14.2,80.0,23.7,72.0,1019.7
ENE,7.0,22.8,Yes,7.5,1012.7,24.0,NNE,33.0,No,4.0,9.0,2016-03-17,19.5,SydneyAirport,5.2,27.0,ENE,9.8,81.0,25.0,60.0,1017.0
N,7.0,24.1,No,4.4,996.8,35.0,N,54.0,No,7.0,17.0,2016-03-18,20.1,SydneyAirport,5.6,29.1,N,0.0,67.0,27.4,63.0,1003.4
W,1.0,18.6,No,11.0,1011.4,28.0,W,48.0,No,1.0,19.0,2016-03-19,15.2,SydneyAirport,5.4,21.6,S,1.0,40.0,20.9,47.0,1010.9
SSW,7.0,18.2,No,3.4,1016.8,26.0,SSW,52.0,Yes,8.0,30.0,2016-03-20,17.5,SydneyAirport,7.8,21.0,SSE,0.0,65.0,17.8,93.0,1017.5
S,8.0,15.4,Yes,2.7,1016.5,37.0,WSW,52.0,Yes,7.0,11.0,2016-03-21,15.4,SydneyAirport,5.8,20.3,S,42.4,93.0,19.7,80.0,1018.9
SSW,3.0,17.5,Yes,6.9,1015.6,39.0,SSW,57.0,Yes,7.0,31.0,2016-03-22,14.4,SydneyAirport,2.8,21.3,SSW,20.8,78.0,21.0,66.0,1017.5
WSW,1.0,18.6,Yes,9.5,1016.8,17.0,WNW,30.0,No,3.0,11.0,2016-03-23,14.7,SydneyAirport,4.2,25.0,SE,2.0,69.0,23.5,49.0,1018.2
ENE,6.0,20.3,No,9.3,1018.7,24.0,NW,35.0,No,3.0,11.0,2016-03-24,16.7,SydneyAirport,5.2,29.4,ENE,0.0,65.0,27.9,28.0,1020.7
S,7.0,21.5,No,0.3,1016.1,13.0,NW,44.0,No,7.0,13.0,2016-03-25,19.9,SydneyAirport,6.8,25.4,NW,0.0,69.0,24.1,57.0,1018.7
E,2.0,20.6,No,10.2,1015.9,15.0,WNW,31.0,No,2.0,9.0,2016-03-26,17.5,SydneyAirport,3.0,26.3,E,0.0,74.0,25.4,56.0,1018.6
SE,5.0,21.7,No,5.7,1017.0,24.0,S,37.0,Yes,6.0,20.0,2016-03-27,19.7,SydneyAirport,4.0,25.5,E,0.0,86.0,24.2,58.0,1018.3
E,6.0,20.3,Yes,4.1,1015.6,22.0,S,43.0,No,6.0,28.0,2016-03-28,19.3,SydneyAirport,5.8,24.4,SSE,29.2,89.0,23.9,73.0,1018.9
S,7.0,21.0,No,0.0,1016.0,26.0,SSW,50.0,Yes,8.0,30.0,2016-03-29,20.3,SydneyAirport,4.0,22.0,SSW,0.0,88.0,20.2,94.0,1017.4
WSW,1.0,21.0,Yes,7.5,1011.9,22.0,W,41.0,No,6.0,13.0,2016-03-30,18.9,SydneyAirport,1.4,27.8,SW,6.6,76.0,25.9,37.0,1015.0
S,1.0,20.0,No,10.6,1016.3,31.0,W,56.0,No,2.0,22.0,2016-03-31,16.9,SydneyAirport,6.8,23.0,S,0.0,50.0,21.8,60.0,1017.0
NE,3.0,20.3,No,10.2,1014.9,28.0,NW,43.0,No,1.0,13.0,2016-04-01,17.0,SydneyAirport,5.4,27.1,NE,0.0,68.0,26.8,48.0,1019.1
SSE,7.0,21.8,No,10.3,1014.6,24.0,WNW,43.0,No,3.0,15.0,2016-04-02,17.7,SydneyAirport,6.8,30.4,W,0.0,51.0,29.6,18.0,1016.3
S,6.0,21.4,No,6.7,1022.1,17.0,SSW,43.0,Yes,2.0,24.0,2016-04-03,19.3,SydneyAirport,6.8,24.3,SE,0.4,77.0,23.4,65.0,1024.6
N,8.0,19.7,Yes,0.8,1019.6,15.0,E,41.0,Yes,7.0,9.0,2016-04-04,18.4,SydneyAirport,3.4,24.3,SE,19.0,90.0,22.1,79.0,1023.1
NNE,1.0,24.1,Yes,10.4,1014.8,33.0,N,63.0,No,3.0,13.0,2016-04-05,18.1,SydneyAirport,3.0,27.3,NNE,2.2,63.0,26.7,55.0,1019.9
NE,1.0,25.6,No,10.6,1011.0,31.0,N,52.0,No,1.0,13.0,2016-04-06,19.3,SydneyAirport,6.8,34.7,NE,0.0,56.0,30.8,43.0,1015.7
S,8.0,19.7,No,0.0,1022.3,22.0,SSE,54.0,No,7.0,31.0,2016-04-07,19.6,SydneyAirport,8.4,20.5,SSE,0.0,61.0,20.2,57.0,1023.1
NW,8.0,18.9,No,0.0,1021.3,7.0,W,24.0,No,8.0,13.0,2016-04-08,17.9,SydneyAirport,4.0,21.7,SSE,0.0,69.0,20.4,71.0,1023.6
S,2.0,20.5,No,9.5,1018.8,17.0,NW,30.0,No,7.0,13.0,2016-04-09,16.2,SydneyAirport,1.2,23.2,SSE,0.2,64.0,22.6,58.0,1021.9
ENE,5.0,20.6,No,9.6,1015.2,26.0,W,31.0,No,3.0,11.0,2016-04-10,15.8,SydneyAirport,3.8,28.0,NE,0.0,59.0,24.7,44.0,1019.6
WSW,3.0,21.0,No,9.4,1016.5,22.0,WSW,41.0,Yes,6.0,26.0,2016-04-11,14.7,SydneyAirport,6.4,24.1,SE,0.0,44.0,23.1,54.0,1017.4
SSW,7.0,20.0,Yes,5.7,1021.8,28.0,SE,41.0,No,5.0,19.0,2016-04-12,17.8,SydneyAirport,5.6,21.5,S,7.6,72.0,20.1,71.0,1023.0
SE,6.0,20.2,No,8.3,1026.3,19.0,SSE,35.0,No,2.0,15.0,2016-04-13,16.2,SydneyAirport,4.2,23.5,SE,0.8,75.0,22.1,62.0,1027.3
NE,7.0,19.0,No,2.4,1027.4,20.0,N,41.0,No,7.0,15.0,2016-04-14,15.7,SydneyAirport,3.4,24.2,NNE,0.2,84.0,23.6,58.0,1030.4
NE,6.0,23.2,No,9.9,1021.5,30.0,WNW,39.0,No,5.0,11.0,2016-04-15,16.6,SydneyAirport,3.4,26.3,NE,0.2,63.0,25.2,48.0,1026.3
S,6.0,21.0,No,9.3,1017.7,13.0,NNW,37.0,No,7.0,11.0,2016-04-16,16.8,SydneyAirport,5.0,27.1,SE,0.0,67.0,25.5,42.0,1021.0
S,7.0,19.8,No,3.2,1020.5,31.0,SSW,52.0,Yes,7.0,28.0,2016-04-17,18.8,SydneyAirport,4.6,21.7,S,0.4,81.0,20.6,74.0,1022.1
S,6.0,19.0,Yes,7.6,1019.2,30.0,SSW,43.0,Yes,7.0,19.0,2016-04-18,14.7,SydneyAirport,3.0,22.1,S,2.4,80.0,19.6,84.0,1021.8
SSW,3.0,19.8,Yes,6.9,1020.2,19.0,W,35.0,No,7.0,9.0,2016-04-19,17.0,SydneyAirport,5.0,22.8,SE,36.2,87.0,21.9,75.0,1021.6
E,3.0,21.4,No,10.3,1021.9,17.0,NW,26.0,No,2.0,9.0,2016-04-20,16.8,SydneyAirport,3.4,25.0,E,0.0,73.0,23.0,67.0,1024.5
NNE,2.0,22.7,No,10.5,1018.7,28.0,NW,31.0,No,5.0,11.0,2016-04-21,17.5,SydneyAirport,3.4,27.0,NE,0.0,71.0,24.8,65.0,1023.0
SSW,1.0,21.5,No,7.1,1019.1,31.0,WSW,50.0,Yes,7.0,11.0,2016-04-22,17.4,SydneyAirport,4.0,23.4,S,0.0,67.0,21.1,80.0,1019.9
SSW,7.0,18.0,Yes,1.3,1024.4,43.0,SSW,67.0,Yes,6.0,39.0,2016-04-23,16.5,SydneyAirport,3.4,21.0,SSW,4.0,83.0,17.4,87.0,1024.2
SE,5.0,21.0,Yes,9.9,1029.3,20.0,SE,46.0,No,3.0,26.0,2016-04-24,15.7,SydneyAirport,2.6,22.0,SE,7.4,57.0,20.5,50.0,1029.9
ESE,1.0,18.3,No,10.4,1029.4,15.0,NW,24.0,No,1.0,9.0,2016-04-25,12.6,SydneyAirport,4.8,21.9,SE,0.0,67.0,21.3,54.0,1031.9
E,3.0,20.1,No,9.6,1027.5,22.0,NW,31.0,No,3.0,9.0,2016-04-26,13.9,SydneyAirport,2.8,23.2,ENE,0.0,68.0,22.1,59.0,1030.8
NNE,1.0,19.5,No,10.7,1023.5,33.0,NW,41.0,No,2.0,11.0,2016-04-27,15.3,SydneyAirport,2.8,25.3,NNE,0.0,69.0,23.3,54.0,1028.0
NE,7.0,20.5,No,7.7,1021.2,15.0,WNW,28.0,No,1.0,13.0,2016-04-28,15.9,SydneyAirport,5.2,27.2,NNE,0.0,72.0,26.2,46.0,1024.8
NE,4.0,20.1,No,4.6,1018.3,19.0,NW,30.0,No,8.0,11.0,2016-04-29,16.1,SydneyAirport,4.8,26.5,NE,0.0,72.0,23.6,61.0,1022.8
N,8.0,21.3,No,4.5,1015.5,9.0,N,37.0,Yes,6.0,11.0,2016-04-30,18.8,SydneyAirport,3.4,26.9,NNW,0.0,73.0,26.6,52.0,1018.4
NW,7.0,19.8,Yes,4.7,1008.9,30.0,N,56.0,No,5.0,30.0,2016-05-01,17.2,SydneyAirport,3.4,28.1,N,2.2,88.0,27.0,48.0,1012.9
WSW,0.0,18.3,No,6.1,1012.1,15.0,WNW,31.0,No,7.0,13.0,2016-05-02,14.0,SydneyAirport,4.8,23.8,ENE,0.0,43.0,20.9,59.0,1017.2
NNW,1.0,18.1,No,10.4,1006.1,28.0,WNW,41.0,No,0.0,9.0,2016-05-03,12.2,SydneyAirport,3.4,26.9,WNW,0.0,47.0,25.6,19.0,1012.6
SSE,1.0,20.3,No,10.2,1014.0,19.0,NW,28.0,No,2.0,13.0,2016-05-04,15.4,SydneyAirport,8.0,25.8,E,0.0,44.0,23.3,,1015.3
ENE,1.0,18.1,No,10.1,1016.7,26.0,NW,33.0,No,1.0,11.0,2016-05-05,13.5,SydneyAirport,4.0,24.5,NE,0.0,43.0,22.0,47.0,1020.6
NW,4.0,18.3,No,9.9,1017.1,15.0,NW,26.0,No,1.0,17.0,2016-05-06,13.6,SydneyAirport,3.4,25.1,E,0.0,59.0,22.8,40.0,1019.5
E,0.0,17.2,No,8.7,1018.3,19.0,NW,26.0,No,6.0,13.0,2016-05-07,12.2,SydneyAirport,5.6,24.5,ENE,0.0,63.0,21.9,62.0,1021.1
NW,7.0,18.5,No,0.0,1013.7,6.0,NW,22.0,Yes,7.0,11.0,2016-05-08,16.2,SydneyAirport,1.4,21.8,NNE,0.0,82.0,21.6,71.0,1018.4
N,7.0,21.1,Yes,0.0,1003.2,26.0,NNE,44.0,No,7.0,11.0,2016-05-09,17.9,SydneyAirport,1.0,23.4,N,1.8,77.0,22.4,72.0,1008.6
WNW,1.0,20.9,No,9.7,1004.1,46.0,NW,70.0,No,1.0,33.0,2016-05-10,17.1,SydneyAirport,4.4,25.2,NW,0.4,41.0,24.0,33.0,1006.2
WSW,1.0,17.7,No,7.5,1012.2,24.0,NW,50.0,No,6.0,13.0,2016-05-11,12.9,SydneyAirport,8.0,23.7,SW,0.0,37.0,20.5,28.0,1015.4
WNW,2.0,18.8,No,9.1,1013.8,28.0,NNW,46.0,No,6.0,17.0,2016-05-12,13.1,SydneyAirport,6.0,25.0,W,0.0,43.0,24.3,32.0,1014.5
WNW,1.0,19.9,No,10.0,1019.4,13.0,NW,39.0,No,1.0,19.0,2016-05-13,13.5,SydneyAirport,4.0,26.1,SSE,0.0,48.0,23.3,40.0,1021.5
WNW,0.0,16.8,No,10.2,1019.6,9.0,NW,31.0,No,0.0,17.0,2016-05-14,11.9,SydneyAirport,7.2,26.4,NNE,0.0,53.0,25.3,25.0,1023.6
NNW,6.0,18.5,No,5.2,1013.3,11.0,WSW,33.0,No,5.0,7.0,2016-05-15,12.4,SydneyAirport,2.2,26.0,NNW,0.0,39.0,24.6,30.0,1017.5
NNE,1.0,20.2,No,9.1,1017.3,30.0,,37.0,No,1.0,0.0,2016-05-16,12.0,SydneyAirport,3.2,24.5,NE,0.0,55.0,23.3,56.0,1021.2
NW,2.0,20.7,No,8.9,1014.1,19.0,N,35.0,No,1.0,11.0,2016-05-17,14.4,SydneyAirport,4.8,28.9,WSW,0.0,46.0,26.8,20.0,1016.8
WSW,7.0,16.0,No,3.0,1015.0,9.0,NW,50.0,No,7.0,15.0,2016-05-18,12.8,SydneyAirport,6.6,22.4,WNW,0.0,43.0,22.0,30.0,1018.8
W,0.0,16.0,No,9.9,1013.1,33.0,NW,48.0,No,1.0,26.0,2016-05-19,11.8,SydneyAirport,4.0,23.8,W,0.0,44.0,22.0,27.0,1017.9
W,0.0,18.6,No,9.2,1019.3,17.0,W,39.0,No,1.0,26.0,2016-05-20,12.0,SydneyAirport,4.0,22.6,SSE,0.0,49.0,20.4,57.0,1020.1
NW,6.0,18.0,No,4.4,1023.9,11.0,NNW,20.0,No,7.0,13.0,2016-05-21,13.8,SydneyAirport,3.4,21.2,ESE,0.0,64.0,20.4,58.0,1027.1
NNE,1.0,17.7,No,9.1,1020.1,15.0,NW,28.0,No,4.0,13.0,2016-05-22,13.8,SydneyAirport,2.0,23.7,NE,0.0,73.0,22.5,61.0,1024.3
WSW,3.0,16.5,No,9.2,1012.6,46.0,WNW,65.0,No,1.0,9.0,2016-05-23,13.2,SydneyAirport,4.0,28.3,WSW,0.0,84.0,22.8,27.0,1013.7
WSW,1.0,15.4,No,9.9,1013.6,26.0,NW,63.0,No,2.0,19.0,2016-05-24,11.4,SydneyAirport,7.6,22.3,WSW,0.0,41.0,21.2,21.0,1018.2
WSW,4.0,15.0,No,8.7,1013.3,6.0,W,35.0,No,7.0,22.0,2016-05-25,9.8,SydneyAirport,3.2,21.7,E,0.0,43.0,21.0,22.0,1017.7
NW,7.0,15.7,No,4.8,1000.1,30.0,N,48.0,No,2.0,19.0,2016-05-26,12.7,SydneyAirport,4.6,21.8,NW,0.6,50.0,20.6,41.0,1006.4
W,1.0,15.2,No,9.9,1001.9,41.0,W,70.0,No,1.0,35.0,2016-05-27,12.0,SydneyAirport,4.0,18.6,W,0.0,35.0,17.2,27.0,1003.5
NW,6.0,11.2,No,2.1,1006.2,13.0,WNW,35.0,Yes,6.0,9.0,2016-05-28,8.9,SydneyAirport,5.6,15.2,WNW,0.0,65.0,13.7,76.0,1007.2
SW,1.0,12.3,Yes,9.8,1016.5,15.0,WNW,44.0,No,1.0,20.0,2016-05-29,7.7,SydneyAirport,1.6,18.9,W,4.6,54.0,18.1,30.0,1017.1
WSW,1.0,11.7,No,9.5,1024.2,17.0,NW,39.0,Yes,1.0,19.0,2016-05-30,7.4,SydneyAirport,2.6,18.0,S,0.0,52.0,16.7,46.0,1025.4
SSW,7.0,12.4,Yes,1.7,1027.4,15.0,NNW,39.0,Yes,7.0,13.0,2016-05-31,8.8,SydneyAirport,2.2,16.5,E,3.8,85.0,15.6,86.0,1029.5
S,7.0,14.7,Yes,1.4,1026.4,15.0,WSW,39.0,No,7.0,13.0,2016-06-01,12.0,SydneyAirport,0.6,16.8,SW,6.2,87.0,15.5,87.0,1028.9
SSW,2.0,15.8,No,8.7,1024.4,22.0,NW,39.0,No,7.0,13.0,2016-06-02,11.5,SydneyAirport,2.4,18.0,S,0.0,70.0,17.0,70.0,1026.8
ESE,7.0,14.6,No,1.3,1021.6,17.0,SSE,46.0,Yes,7.0,2.0,2016-06-03,11.8,SydneyAirport,2.4,18.8,S,0.0,79.0,17.2,81.0,1025.2
NE,8.0,17.0,Yes,0.0,1009.3,44.0,NE,98.0,Yes,8.0,30.0,2016-06-04,14.6,SydneyAirport,,21.7,NE,72.0,95.0,19.0,84.0,1015.3
ENE,8.0,19.1,Yes,0.0,996.3,61.0,ENE,83.0,Yes,8.0,50.0,2016-06-05,16.0,SydneyAirport,,20.2,ENE,95.6,91.0,19.4,88.0,1002.6
W,7.0,15.1,Yes,2.2,998.4,31.0,W,56.0,No,7.0,31.0,2016-06-06,13.9,SydneyAirport,12.6,18.2,W,67.8,54.0,17.5,43.0,999.9
W,4.0,15.2,No,3.6,1002.9,24.0,N,37.0,No,7.0,17.0,2016-06-07,10.6,SydneyAirport,5.2,19.4,SW,0.2,53.0,16.4,61.0,1003.9
W,1.0,16.6,No,9.3,1009.1,24.0,WNW,43.0,No,1.0,20.0,2016-06-08,10.6,SydneyAirport,1.8,21.7,WNW,0.0,52.0,21.0,36.0,1011.2
WNW,7.0,18.3,No,6.0,1005.7,35.0,N,57.0,No,1.0,30.0,2016-06-09,15.1,SydneyAirport,4.8,23.1,NW,0.2,61.0,22.6,26.0,1006.6
W,1.0,15.8,No,9.1,1016.7,17.0,SSW,39.0,No,1.0,7.0,2016-06-10,12.4,SydneyAirport,6.2,22.4,WNW,0.2,64.0,20.7,39.0,1017.5
W,1.0,15.0,No,8.7,1020.8,26.0,NW,54.0,No,5.0,24.0,2016-06-11,10.9,SydneyAirport,3.2,20.3,WSW,0.0,46.0,18.7,36.0,1022.4
SW,4.0,10.1,No,8.3,1035.0,13.0,NW,39.0,No,1.0,17.0,2016-06-12,7.2,SydneyAirport,5.4,18.2,S,0.0,57.0,16.1,49.0,1036.1
NW,5.0,12.2,No,6.5,1035.4,15.0,NW,28.0,No,1.0,19.0,2016-06-13,7.4,SydneyAirport,1.0,19.6,N,0.0,52.0,19.3,45.0,1038.8
WNW,1.0,13.8,No,9.6,1031.4,17.0,NW,31.0,No,4.0,11.0,2016-06-14,9.1,SydneyAirport,2.2,22.2,W,0.0,66.0,21.1,36.0,1035.8
NW,5.0,13.0,No,8.2,1029.7,15.0,NW,22.0,No,3.0,11.0,2016-06-15,8.9,SydneyAirport,3.4,20.6,NNE,0.0,60.0,18.9,42.0,1033.2
N,1.0,13.3,No,9.6,1019.1,13.0,WNW,28.0,No,1.0,15.0,2016-06-16,9.4,SydneyAirport,2.2,22.5,N,0.0,70.0,21.9,39.0,1025.5
N,6.0,17.1,No,1.4,1014.1,24.0,NW,37.0,Yes,7.0,17.0,2016-06-17,11.4,SydneyAirport,3.6,20.5,N,0.0,52.0,19.8,55.0,1017.5
SSW,7.0,15.6,Yes,3.4,1015.5,9.0,NE,39.0,No,6.0,13.0,2016-06-18,14.6,SydneyAirport,3.6,20.8,S,3.8,94.0,18.1,78.0,1017.2
NNE,7.0,15.8,No,0.0,1010.5,24.0,SSW,70.0,Yes,8.0,20.0,2016-06-19,14.4,SydneyAirport,0.8,20.4,E,0.2,87.0,16.7,90.0,1017.2
NW,6.0,16.8,Yes,3.5,993.9,31.0,NNW,54.0,No,6.0,9.0,2016-06-20,15.1,SydneyAirport,2.2,20.9,WNW,30.8,80.0,19.1,42.0,999.2
NW,7.0,17.4,No,5.5,1001.9,30.0,NW,57.0,No,4.0,26.0,2016-06-21,15.0,SydneyAirport,6.0,19.3,WNW,0.2,43.0,18.1,32.0,1002.9
WNW,2.0,17.5,No,9.0,1005.0,37.0,NNW,59.0,No,1.0,15.0,2016-06-22,12.8,SydneyAirport,4.4,20.9,W,0.0,49.0,19.0,31.0,1004.7
NNW,7.0,14.7,No,8.2,1007.1,17.0,NNW,35.0,No,4.0,17.0,2016-06-23,9.6,SydneyAirport,5.0,19.5,NW,0.0,47.0,18.5,36.0,1012.5
W,5.0,16.1,No,6.5,1003.4,56.0,NW,76.0,No,3.0,24.0,2016-06-24,12.0,SydneyAirport,3.8,17.6,WNW,0.0,42.0,14.5,26.0,1003.8
W,1.0,8.8,No,9.6,1018.1,28.0,W,50.0,No,1.0,35.0,2016-06-25,6.8,SydneyAirport,5.4,13.6,SSW,0.0,44.0,13.4,38.0,1018.2
W,6.0,8.0,No,5.2,1016.9,13.0,NW,41.0,No,7.0,15.0,2016-06-26,5.4,SydneyAirport,3.6,16.1,NW,0.0,56.0,15.3,37.0,1020.9
WSW,8.0,9.3,No,0.0,1013.6,20.0,WNW,48.0,Yes,8.0,28.0,2016-06-27,8.0,SydneyAirport,2.2,11.6,SW,0.0,71.0,11.1,76.0,1015.5
WSW,1.0,10.9,Yes,8.9,1023.1,20.0,WSW,56.0,No,1.0,31.0,2016-06-28,8.7,SydneyAirport,1.4,15.4,S,2.2,48.0,15.0,54.0,1022.6
WSW,1.0,10.6,No,9.6,1025.3,9.0,NW,35.0,No,1.0,17.0,2016-06-29,7.3,SydneyAirport,4.0,18.1,ESE,0.0,58.0,17.0,41.0,1028.2
NNW,1.0,9.7,No,,1014.9,19.0,NW,41.0,No,7.0,17.0,2016-06-30,5.6,SydneyAirport,1.8,17.8,NNW,0.0,60.0,15.9,26.0,1021.1
NW,7.0,11.4,No,,1016.2,28.0,NW,56.0,No,1.0,15.0,2016-07-01,8.9,SydneyAirport,4.0,16.4,WSW,0.0,52.0,15.5,39.0,1015.5
WSW,1.0,12.3,No,9.5,1023.0,13.0,W,41.0,No,1.0,19.0,2016-07-02,7.8,SydneyAirport,2.8,18.3,WSW,0.0,53.0,17.7,35.0,1025.4
NW,1.0,10.6,No,9.5,1022.5,11.0,NW,30.0,No,0.0,19.0,2016-07-03,6.1,SydneyAirport,3.6,18.0,NW,0.0,60.0,17.7,35.0,1026.5
NW,5.0,9.4,No,7.5,1016.1,6.0,NW,26.0,Yes,7.0,19.0,2016-07-04,6.3,SydneyAirport,3.4,15.8,NNW,0.0,68.0,15.0,47.0,1020.8
NW,8.0,10.4,Yes,5.8,1005.8,28.0,NW,43.0,No,2.0,15.0,2016-07-05,8.2,SydneyAirport,0.6,19.1,NW,4.2,94.0,18.8,51.0,1011.9
WSW,6.0,13.5,No,4.8,1003.0,37.0,NW,69.0,Yes,6.0,28.0,2016-07-06,9.7,SydneyAirport,4.4,18.4,W,0.2,47.0,15.8,46.0,1003.9
SW,7.0,16.4,Yes,1.6,1016.2,31.0,S,69.0,Yes,7.0,44.0,2016-07-07,12.8,SydneyAirport,6.4,17.2,SW,35.2,74.0,14.3,93.0,1014.9
S,8.0,13.8,Yes,0.0,1018.4,15.0,WNW,37.0,Yes,8.0,11.0,2016-07-08,12.7,SydneyAirport,,17.6,SSW,21.6,91.0,13.7,96.0,1019.7
S,3.0,12.3,Yes,5.2,1022.2,15.0,WSW,35.0,Yes,5.0,13.0,2016-07-09,8.8,SydneyAirport,0.6,16.7,S,21.8,82.0,16.1,74.0,1023.3
NNE,3.0,14.1,Yes,7.3,1021.0,15.0,NW,30.0,No,3.0,13.0,2016-07-10,10.7,SydneyAirport,1.8,19.0,NE,2.0,80.0,18.4,53.0,1025.0
NW,7.0,16.0,No,0.3,1009.7,39.0,NNW,65.0,No,7.0,28.0,2016-07-11,13.1,SydneyAirport,3.2,19.6,NNW,0.0,62.0,19.3,44.0,1014.9
WNW,6.0,17.0,No,7.8,1006.8,44.0,NW,65.0,No,7.0,20.0,2016-07-12,11.5,SydneyAirport,1.2,21.4,NW,0.0,41.0,19.6,12.0,1009.9
WNW,3.0,11.3,No,9.8,1020.1,39.0,WNW,85.0,No,7.0,46.0,2016-07-13,9.6,SydneyAirport,8.0,14.5,W,0.0,30.0,13.2,23.0,1017.6
WSW,7.0,10.2,No,9.6,1025.8,15.0,WNW,43.0,No,2.0,22.0,2016-07-14,5.7,SydneyAirport,5.2,17.3,W,0.0,45.0,17.1,25.0,1029.5
W,1.0,10.8,No,9.5,1027.4,13.0,NW,31.0,No,2.0,19.0,2016-07-15,6.4,SydneyAirport,3.0,17.1,SE,0.0,49.0,15.8,41.0,1030.3
SSW,2.0,10.5,No,4.7,1030.2,17.0,NW,30.0,No,7.0,13.0,2016-07-16,7.0,SydneyAirport,1.8,17.4,S,0.0,64.0,16.1,78.0,1033.2
WNW,7.0,14.3,No,3.2,1026.9,15.0,NW,24.0,No,7.0,13.0,2016-07-17,10.0,SydneyAirport,1.8,20.1,NE,0.0,91.0,19.0,66.0,1031.2
NW,1.0,14.4,No,8.9,1019.4,24.0,WNW,37.0,No,0.0,13.0,2016-07-18,9.9,SydneyAirport,1.2,25.3,WNW,0.0,79.0,24.5,39.0,1024.4
NNE,7.0,18.2,No,6.2,1018.7,0.0,NNW,26.0,Yes,5.0,9.0,2016-07-19,14.2,SydneyAirport,3.2,25.7,,0.0,69.0,25.1,46.0,1021.5
SSE,8.0,16.1,Yes,0.0,1018.2,15.0,S,54.0,Yes,8.0,24.0,2016-07-20,15.9,SydneyAirport,2.4,16.8,SW,11.2,98.0,16.2,94.0,1019.7
SW,7.0,15.4,Yes,2.6,1016.0,7.0,WSW,39.0,No,5.0,15.0,2016-07-21,14.4,SydneyAirport,1.8,19.8,SW,13.2,97.0,16.6,91.0,1019.7
NW,6.0,19.6,No,7.4,1000.5,31.0,N,59.0,Yes,4.0,24.0,2016-07-22,12.1,SydneyAirport,0.2,27.0,NNW,0.8,64.0,26.6,42.0,1008.6
