RainTomorrow,WindSpeed3pm,WindDir3pm,Rainfall,Pressure9am,RainToday,WindGustDir,Humidity3pm,WindSpeed9am,Pressure3pm,Humidity9am,Cloud9am,MinTempF,Temp9amF,Cloud3pm,MaxTempF,WindGustSpeed,Date,Location,WindDir9am,Temp3pmF
No,30.0,NNW,0.0,1019.0,No,NW,60.0,19.0,1015.8,88.0,8.0,46.76,49.82,8.0,59.9,43.0,2016-05-18,Ballarat,N,59.72
Yes,30.0,NNW,0.0,1015.2,No,WNW,94.0,26.0,1013.5,87.0,7.0,48.92,53.42,8.0,58.82,46.0,2016-05-19,Ballarat,NNW,56.3
No,13.0,W,2.6,1023.3,Yes,SW,62.0,7.0,1022.5,100.0,8.0,48.02,50.72,,58.64,26.0,2016-05-20,Ballarat,W,57.379999999999995
No,33.0,N,0.0,1025.2,No,N,75.0,22.0,1021.0,98.0,,41.72,48.92,8.0,59.9,54.0,2016-05-21,Ballarat,NNE,59.0
Yes,46.0,N,0.0,1015.5,No,N,61.0,39.0,1012.5,98.0,1.0,46.94,50.36,,64.94,72.0,2016-05-22,Ballarat,N,64.04
No,30.0,WNW,5.2,1017.9,Yes,W,63.0,24.0,1018.2,88.0,,45.14,46.58,8.0,55.22,59.0,2016-05-23,Ballarat,W,53.06
No,17.0,WSW,0.2,1021.9,No,W,65.0,13.0,1019.6,100.0,7.0,45.14,47.66,2.0,56.66,31.0,2016-05-24,Ballarat,WSW,55.94
Yes,30.0,N,0.2,1015.2,No,N,98.0,30.0,1009.5,100.0,7.0,41.0,46.94,8.0,51.44,57.0,2016-05-25,Ballarat,N,48.379999999999995
No,20.0,SSW,11.6,1003.9,Yes,NNE,98.0,11.0,1004.6,100.0,8.0,45.5,47.120000000000005,8.0,50.18,41.0,2016-05-26,Ballarat,WNW,48.2
No,0.0,,0.8,1008.5,No,NW,65.0,0.0,1006.3,100.0,5.0,38.12,42.980000000000004,2.0,53.42,26.0,2016-05-27,Ballarat,,50.9
No,28.0,SSW,0.0,1011.4,No,S,72.0,11.0,1013.3,100.0,2.0,38.3,43.34,7.0,51.620000000000005,43.0,2016-05-28,Ballarat,SSW,49.46
No,7.0,ESE,0.2,1020.4,No,SSW,65.0,9.0,1020.8,85.0,8.0,42.980000000000004,44.96,8.0,48.02,22.0,2016-05-29,Ballarat,SW,47.66
No,15.0,NNE,0.0,1026.3,No,NNE,60.0,7.0,1025.0,84.0,,33.08,42.260000000000005,,51.620000000000005,28.0,2016-05-30,Ballarat,ENE,50.72
No,20.0,N,0.2,1029.7,No,NNE,54.0,7.0,1027.1,99.0,,29.3,40.46,1.0,55.94,37.0,2016-05-31,Ballarat,ENE,55.04
No,17.0,ENE,0.0,1028.6,No,NNE,66.0,7.0,1026.7,98.0,8.0,34.52,46.76,7.0,57.56,28.0,2016-06-01,Ballarat,E,54.86
No,6.0,E,0.0,1027.8,No,ESE,51.0,7.0,1025.4,100.0,,32.54,43.879999999999995,5.0,59.72,26.0,2016-06-02,Ballarat,SE,57.56
Yes,15.0,SSE,0.2,1025.4,No,SE,59.0,9.0,1022.0,98.0,,37.94,45.68,7.0,58.1,28.0,2016-06-03,Ballarat,SSE,55.94
Yes,17.0,SE,5.2,1016.8,Yes,SE,95.0,13.0,1012.3,100.0,8.0,45.5,50.0,8.0,55.58,35.0,2016-06-04,Ballarat,SE,54.32
No,0.0,,1.2,1006.3,Yes,WNW,91.0,6.0,1003.8,100.0,8.0,49.82,50.18,8.0,52.7,22.0,2016-06-05,Ballarat,N,51.98
Yes,20.0,NNW,0.6,1002.0,No,N,99.0,24.0,1000.5,100.0,8.0,40.1,44.96,8.0,51.8,41.0,2016-06-06,Ballarat,N,47.66
Yes,28.0,WSW,3.2,1003.1,Yes,WSW,100.0,17.0,1003.5,100.0,8.0,43.7,46.58,7.0,51.8,52.0,2016-06-07,Ballarat,W,51.08
Yes,44.0,N,3.8,1008.8,Yes,N,100.0,28.0,1003.5,100.0,8.0,44.06,44.78,8.0,50.54,61.0,2016-06-08,Ballarat,N,48.379999999999995
Yes,22.0,WNW,8.8,1001.7,Yes,N,98.0,24.0,1005.4,100.0,8.0,44.78,47.48,8.0,55.4,41.0,2016-06-09,Ballarat,N,52.7
Yes,30.0,NNW,4.6,1017.9,Yes,NNW,87.0,20.0,1017.1,98.0,7.0,39.2,45.14,8.0,53.24,48.0,2016-06-10,Ballarat,N,53.24
No,20.0,SSW,4.8,1024.3,Yes,SW,56.0,28.0,1028.1,99.0,8.0,36.86,44.42,3.0,48.92,48.0,2016-06-11,Ballarat,W,47.48
No,11.0,SW,0.8,1037.5,No,WNW,70.0,6.0,1036.2,99.0,8.0,30.38,39.74,6.0,49.82,20.0,2016-06-12,Ballarat,NNW,47.66
No,35.0,N,0.0,1036.8,No,N,78.0,22.0,1033.1,98.0,,30.74,39.2,,47.66,54.0,2016-06-13,Ballarat,N,46.76
No,24.0,N,0.0,1035.5,No,NNE,75.0,24.0,1033.9,100.0,8.0,39.02,40.28,7.0,52.16,50.0,2016-06-14,Ballarat,N,51.26
No,15.0,N,0.2,1033.3,No,N,78.0,9.0,1029.5,100.0,8.0,34.52,42.620000000000005,,53.96,35.0,2016-06-15,Ballarat,NNE,53.24
Yes,24.0,NNE,0.2,1020.8,No,N,100.0,31.0,1015.0,99.0,8.0,39.2,40.64,8.0,50.72,54.0,2016-06-16,Ballarat,NNE,45.5
Yes,11.0,N,3.4,1012.1,Yes,NNE,99.0,11.0,1012.3,,8.0,40.64,50.36,8.0,53.96,35.0,2016-06-17,Ballarat,N,53.42
No,22.0,SE,3.8,1020.1,Yes,SE,92.0,26.0,1019.7,98.0,7.0,44.78,45.68,8.0,48.56,41.0,2016-06-18,Ballarat,SE,48.2
Yes,19.0,S,0.0,1018.7,No,S,92.0,17.0,1014.6,95.0,8.0,43.34,47.120000000000005,,53.06,35.0,2016-06-19,Ballarat,SE,50.36
No,22.0,S,2.6,1006.8,Yes,SSE,96.0,30.0,1005.0,100.0,8.0,46.22,49.46,8.0,53.24,48.0,2016-06-20,Ballarat,SSE,52.7
Yes,31.0,N,0.4,1001.5,No,NNW,100.0,22.0,997.7,100.0,8.0,41.72,44.06,8.0,47.84,46.0,2016-06-21,Ballarat,N,46.04
No,24.0,WNW,1.8,1004.7,Yes,WNW,71.0,20.0,1005.6,95.0,5.0,42.980000000000004,45.5,8.0,53.78,50.0,2016-06-22,Ballarat,WNW,51.98
Yes,43.0,N,0.0,1002.9,No,N,99.0,39.0,996.7,99.0,7.0,43.7,45.5,8.0,48.74,67.0,2016-06-23,Ballarat,N,47.3
Yes,24.0,WSW,17.4,1004.2,Yes,W,98.0,24.0,1009.9,99.0,7.0,34.7,37.94,8.0,40.28,46.0,2016-06-24,Ballarat,W,38.12
No,6.0,W,6.0,1023.0,Yes,WSW,80.0,0.0,1022.5,100.0,8.0,29.3,34.52,8.0,47.66,19.0,2016-06-25,Ballarat,,46.22
No,22.0,N,0.2,1020.3,No,N,90.0,15.0,1016.9,100.0,8.0,28.4,33.62,8.0,44.06,39.0,2016-06-26,Ballarat,N,41.72
No,19.0,W,0.2,1018.0,No,N,100.0,17.0,1018.3,100.0,8.0,33.62,39.02,8.0,46.76,26.0,2016-06-27,Ballarat,NNE,46.22
No,20.0,N,0.8,1024.4,No,N,100.0,17.0,1024.9,100.0,7.0,34.88,41.0,7.0,48.2,31.0,2016-06-28,Ballarat,N,46.94
No,39.0,N,0.2,1027.0,No,N,75.0,22.0,1022.5,100.0,8.0,41.0,42.980000000000004,4.0,51.8,61.0,2016-06-29,Ballarat,N,49.1
Yes,24.0,WNW,0.2,1010.6,No,W,100.0,43.0,1006.8,100.0,8.0,40.82,41.0,7.0,45.14,63.0,2016-06-30,Ballarat,N,43.16
Yes,20.0,W,15.4,1020.5,Yes,WSW,96.0,13.0,1021.9,99.0,8.0,36.32,43.7,8.0,48.379999999999995,43.0,2016-07-01,Ballarat,SW,47.84
No,24.0,W,1.2,1026.5,Yes,W,98.0,11.0,1025.7,100.0,8.0,41.9,45.5,8.0,52.7,43.0,2016-07-02,Ballarat,N,50.54
No,26.0,NNW,0.4,1025.0,No,NNW,95.0,20.0,1021.9,100.0,8.0,44.42,46.4,8.0,52.7,46.0,2016-07-03,Ballarat,N,51.26
Yes,26.0,N,0.0,1016.9,No,N,98.0,24.0,1013.0,100.0,8.0,43.519999999999996,43.7,7.0,46.58,46.0,2016-07-04,Ballarat,N,45.68
Yes,22.0,S,1.4,1013.5,Yes,S,100.0,15.0,1012.5,100.0,7.0,41.9,42.8,8.0,47.120000000000005,48.0,2016-07-05,Ballarat,S,45.5
Yes,28.0,S,10.8,1018.6,Yes,S,100.0,31.0,1020.0,100.0,8.0,42.8,46.94,8.0,49.46,44.0,2016-07-06,Ballarat,S,48.74
Yes,22.0,SE,3.4,1023.2,Yes,S,99.0,22.0,1021.0,100.0,8.0,45.32,46.58,8.0,49.1,37.0,2016-07-07,Ballarat,SE,48.56
No,13.0,N,6.0,1021.6,Yes,N,91.0,9.0,1021.4,100.0,6.0,42.260000000000005,45.68,3.0,51.98,22.0,2016-07-08,Ballarat,N,50.72
No,6.0,W,0.2,1025.7,No,WSW,66.0,6.0,1023.2,100.0,8.0,32.36,39.2,,53.24,50.0,2016-07-09,Ballarat,E,51.620000000000005
Yes,48.0,N,0.0,1019.5,No,NNE,100.0,30.0,1012.2,100.0,8.0,39.2,45.86,8.0,48.2,78.0,2016-07-10,Ballarat,NNE,46.22
Yes,41.0,N,8.2,1002.6,Yes,N,90.0,39.0,1000.7,98.0,8.0,44.6,45.86,8.0,49.46,69.0,2016-07-11,Ballarat,N,49.1
Yes,35.0,W,3.6,995.8,Yes,NNW,98.0,56.0,999.5,86.0,8.0,44.06,45.14,8.0,46.22,91.0,2016-07-12,Ballarat,NNW,35.06
No,20.0,SW,4.0,1017.3,Yes,WNW,95.0,28.0,1022.6,98.0,8.0,32.54,35.78,8.0,44.6,69.0,2016-07-13,Ballarat,WSW,41.36
No,30.0,WNW,1.0,1029.7,No,NW,78.0,17.0,1028.6,98.0,8.0,34.88,39.38,8.0,48.74,43.0,2016-07-14,Ballarat,N,47.66
No,17.0,W,0.6,1032.7,No,WNW,93.0,13.0,1031.3,100.0,8.0,38.48,44.6,8.0,50.0,30.0,2016-07-15,Ballarat,WNW,48.92
No,7.0,NW,0.0,1033.7,No,N,67.0,4.0,1030.7,100.0,,31.1,39.2,,51.98,19.0,2016-07-16,Ballarat,ENE,51.26
No,37.0,N,0.4,1029.0,No,NNE,83.0,28.0,1025.2,99.0,8.0,34.88,41.0,8.0,51.620000000000005,57.0,2016-07-17,Ballarat,N,49.82
No,31.0,N,0.0,1020.6,No,NNE,98.0,35.0,1018.0,100.0,7.0,40.82,44.96,7.0,55.94,54.0,2016-07-18,Ballarat,N,55.22
Yes,11.0,SW,0.0,1022.8,No,N,98.0,0.0,1021.6,100.0,8.0,44.78,46.58,8.0,53.06,17.0,2016-07-19,Ballarat,,51.98
No,13.0,SE,2.4,1023.2,Yes,S,71.0,13.0,1021.5,100.0,7.0,43.879999999999995,47.48,4.0,56.66,24.0,2016-07-20,Ballarat,SSE,56.3
Yes,26.0,NNE,1.0,1016.7,No,NNE,99.0,22.0,1012.9,98.0,8.0,38.12,48.379999999999995,8.0,56.84,61.0,2016-07-21,Ballarat,N,52.16
Yes,31.0,WNW,4.4,999.2,Yes,N,97.0,37.0,996.3,99.0,8.0,48.2,52.16,8.0,54.5,74.0,2016-07-22,Ballarat,NNW,50.18
Yes,31.0,W,10.8,1005.7,Yes,WNW,96.0,20.0,1009.3,96.0,8.0,37.94,39.02,5.0,44.96,61.0,2016-07-23,Ballarat,WSW,43.16
No,28.0,NNW,1.4,1010.6,Yes,N,99.0,26.0,1005.5,100.0,8.0,32.0,36.5,8.0,46.22,65.0,2016-07-24,Ballarat,N,43.7
Yes,44.0,N,1.0,1009.9,No,NNW,98.0,20.0,1004.7,99.0,8.0,36.5,43.16,8.0,50.0,78.0,2016-07-25,Ballarat,WNW,46.4
Yes,30.0,N,6.6,1013.1,Yes,NNW,98.0,24.0,1009.7,100.0,8.0,33.8,35.24,8.0,43.879999999999995,61.0,2016-07-26,Ballarat,N,42.260000000000005
No,30.0,W,2.2,1014.5,Yes,SW,97.0,22.0,1019.1,99.0,8.0,35.24,42.980000000000004,8.0,46.22,44.0,2016-07-27,Ballarat,SW,43.7
No,20.0,WNW,0.2,1025.1,No,WNW,78.0,19.0,1023.8,98.0,8.0,41.72,45.32,8.0,53.96,41.0,2016-07-28,Ballarat,NW,51.44
Yes,20.0,WNW,0.0,1022.5,No,NNW,100.0,31.0,1021.0,100.0,8.0,42.8,46.94,8.0,51.26,43.0,2016-07-29,Ballarat,N,49.1
Yes,37.0,N,4.2,1021.1,Yes,N,99.0,31.0,1016.3,100.0,8.0,45.68,46.4,8.0,48.56,57.0,2016-07-30,Ballarat,N,47.84
Yes,22.0,N,2.6,1017.4,Yes,N,69.0,6.0,1014.9,100.0,8.0,39.74,45.32,1.0,54.32,44.0,2016-07-31,Ballarat,NNE,54.14
Yes,20.0,N,3.2,1011.5,Yes,N,100.0,20.0,1010.1,100.0,8.0,45.14,48.56,7.0,50.9,44.0,2016-08-01,Ballarat,N,49.82
No,26.0,SSW,3.6,1021.2,Yes,S,82.0,26.0,1021.9,91.0,,37.94,42.620000000000005,8.0,49.64,48.0,2016-08-02,Ballarat,S,48.56
Yes,26.0,S,0.4,1026.9,No,S,93.0,20.0,1026.8,99.0,7.0,42.44,44.06,8.0,50.0,39.0,2016-08-03,Ballarat,S,46.58
No,24.0,ESE,1.4,1030.5,Yes,ESE,62.0,11.0,1029.6,99.0,5.0,38.3,43.16,1.0,52.34,41.0,2016-08-04,Ballarat,SE,51.26
No,9.0,WNW,0.4,1032.3,No,NW,67.0,0.0,1030.2,98.0,,28.94,42.08,5.0,51.08,30.0,2016-08-05,Ballarat,,50.0
No,19.0,N,0.0,1029.3,No,N,74.0,9.0,1026.5,94.0,8.0,34.88,44.78,8.0,52.16,31.0,2016-08-06,Ballarat,NE,50.0
No,9.0,NW,0.0,1027.9,No,NNW,47.0,6.0,1025.2,87.0,8.0,41.0,45.5,,53.42,24.0,2016-08-07,Ballarat,NNE,52.7
No,41.0,N,0.0,1024.4,No,N,70.0,22.0,1020.4,87.0,8.0,32.18,42.260000000000005,3.0,50.72,56.0,2016-08-08,Ballarat,N,50.0
Yes,43.0,N,0.0,1014.9,No,NNE,87.0,33.0,1008.4,92.0,8.0,42.260000000000005,45.86,8.0,54.86,65.0,2016-08-09,Ballarat,NNE,50.54
Yes,39.0,N,4.2,1010.7,Yes,NNW,93.0,28.0,1008.5,98.0,5.0,40.1,42.8,8.0,49.1,61.0,2016-08-10,Ballarat,N,47.84
No,24.0,NW,5.6,1019.3,Yes,WNW,71.0,17.0,1020.1,98.0,5.0,34.52,38.839999999999996,6.0,51.8,37.0,2016-08-11,Ballarat,N,48.74
Yes,37.0,N,0.0,1021.1,No,N,98.0,30.0,1016.9,100.0,8.0,38.660000000000004,42.620000000000005,8.0,50.18,52.0,2016-08-12,Ballarat,N,49.1
No,20.0,NNW,4.6,1022.1,Yes,WNW,93.0,19.0,1021.1,100.0,6.0,33.62,41.18,8.0,52.7,35.0,2016-08-13,Ballarat,N,50.36
No,17.0,NNW,0.4,1028.1,No,N,73.0,13.0,1027.6,98.0,,40.82,48.379999999999995,5.0,54.68,30.0,2016-08-14,Ballarat,N,53.24
No,30.0,N,0.0,1031.4,No,NNE,72.0,20.0,1028.3,100.0,8.0,39.74,45.5,2.0,57.379999999999995,43.0,2016-08-15,Ballarat,N,55.76
Yes,35.0,N,0.0,1025.8,No,N,75.0,43.0,1021.9,99.0,5.0,43.16,47.120000000000005,,57.74,56.0,2016-08-16,Ballarat,N,56.66
No,6.0,W,2.4,1023.9,Yes,W,56.0,11.0,1022.6,100.0,8.0,46.58,48.74,,57.74,52.0,2016-08-17,Ballarat,SW,57.56
Yes,41.0,N,0.0,1017.6,No,N,66.0,31.0,1012.6,86.0,,40.46,52.34,7.0,64.4,69.0,2016-08-18,Ballarat,N,61.88
Yes,28.0,N,8.8,1006.8,Yes,N,98.0,28.0,1006.4,100.0,8.0,48.2,48.56,8.0,48.56,67.0,2016-08-19,Ballarat,NNW,47.120000000000005
Yes,28.0,W,8.4,1012.3,Yes,W,83.0,30.0,1012.8,98.0,5.0,35.78,40.64,8.0,49.46,52.0,2016-08-20,Ballarat,NNW,48.2
Yes,28.0,NW,5.2,1016.3,Yes,NW,98.0,20.0,1013.4,100.0,7.0,40.28,45.5,8.0,51.44,37.0,2016-08-21,Ballarat,N,49.64
No,9.0,SSW,2.4,1014.3,Yes,W,74.0,15.0,1012.5,99.0,2.0,39.2,47.48,8.0,54.32,37.0,2016-08-22,Ballarat,NNE,51.08
No,13.0,S,0.8,1017.9,No,S,63.0,15.0,1016.9,99.0,,38.3,43.519999999999996,3.0,51.8,30.0,2016-08-23,Ballarat,SSE,51.26
Yes,17.0,SSW,0.4,1016.3,No,S,84.0,15.0,1013.8,100.0,8.0,32.9,40.1,8.0,49.28,30.0,2016-08-24,Ballarat,S,47.48
Yes,20.0,SSW,1.2,1015.9,Yes,SSW,69.0,15.0,1016.3,100.0,8.0,37.4,41.0,8.0,50.36,41.0,2016-08-25,Ballarat,WSW,49.28
No,17.0,W,3.4,1022.7,Yes,W,70.0,11.0,1021.3,100.0,2.0,34.7,41.54,8.0,48.56,30.0,2016-08-26,Ballarat,W,47.3
No,37.0,NNW,0.0,1022.0,No,NNW,64.0,24.0,1019.1,97.0,5.0,35.42,44.96,4.0,53.96,48.0,2016-08-27,Ballarat,N,51.98
No,20.0,NNW,0.0,1021.5,No,NNW,56.0,13.0,1020.1,80.0,8.0,39.56,45.5,8.0,59.72,31.0,2016-08-28,Ballarat,NNE,58.28
No,33.0,N,0.0,1025.0,No,N,50.0,17.0,1021.8,73.0,7.0,40.46,50.36,,60.26,48.0,2016-08-29,Ballarat,NE,59.0
Yes,39.0,NNE,0.0,1019.2,No,N,99.0,35.0,1014.2,80.0,8.0,48.56,50.36,7.0,54.14,69.0,2016-08-30,Ballarat,NNE,50.54
Yes,26.0,W,6.8,1014.8,Yes,W,81.0,17.0,1014.6,99.0,8.0,48.379999999999995,51.98,5.0,57.92,41.0,2016-08-31,Ballarat,NNW,55.4
No,9.0,SSW,1.4,1018.9,Yes,SE,74.0,2.0,1015.5,100.0,8.0,47.120000000000005,48.74,8.0,56.48,28.0,2016-09-01,Ballarat,WSW,53.6
No,22.0,SE,0.0,1013.1,No,SSE,77.0,26.0,1007.7,98.0,8.0,44.239999999999995,48.2,4.0,54.14,43.0,2016-09-02,Ballarat,SE,53.42
Yes,19.0,W,0.0,1008.9,No,W,71.0,11.0,1009.4,98.0,4.0,37.94,44.239999999999995,8.0,54.68,41.0,2016-09-03,Ballarat,WSW,52.34
No,20.0,NW,1.6,1023.2,Yes,WSW,84.0,19.0,1024.5,99.0,7.0,41.54,46.4,8.0,54.14,31.0,2016-09-04,Ballarat,WNW,53.78
No,13.0,NW,0.0,1030.2,No,NNW,74.0,22.0,1028.3,98.0,8.0,45.86,49.1,8.0,58.459999999999994,33.0,2016-09-05,Ballarat,NW,56.3
No,11.0,N,0.0,1030.4,No,N,72.0,24.0,1028.4,99.0,,39.92,50.54,8.0,60.440000000000005,37.0,2016-09-06,Ballarat,N,59.18
No,28.0,NNE,0.0,1029.1,No,NNE,69.0,22.0,1025.7,88.0,5.0,43.879999999999995,53.78,4.0,61.34,52.0,2016-09-07,Ballarat,NNE,59.9
Yes,41.0,NNE,0.0,1021.4,No,NNE,72.0,39.0,1016.1,98.0,2.0,48.92,54.32,7.0,64.75999999999999,59.0,2016-09-08,Ballarat,N,62.78
Yes,24.0,N,34.2,1009.2,Yes,N,100.0,22.0,1008.7,100.0,8.0,51.08,52.879999999999995,8.0,55.76,56.0,2016-09-09,Ballarat,NE,53.42
No,17.0,WSW,15.4,1017.5,Yes,SW,77.0,22.0,1017.0,93.0,8.0,44.6,46.22,8.0,53.6,48.0,2016-09-10,Ballarat,SSW,52.16
Yes,24.0,NNW,1.0,1019.9,No,NW,76.0,15.0,1017.4,98.0,3.0,36.14,47.84,8.0,54.5,39.0,2016-09-11,Ballarat,N,53.24
Yes,9.0,SW,4.8,1021.5,Yes,SE,72.0,11.0,1020.0,100.0,8.0,43.879999999999995,45.14,8.0,54.32,33.0,2016-09-12,Ballarat,NW,52.879999999999995
Yes,15.0,NE,17.2,1018.3,Yes,NE,100.0,7.0,1014.2,100.0,8.0,43.16,46.22,8.0,52.7,61.0,2016-09-13,Ballarat,SSE,49.82
Yes,30.0,NNE,54.0,1004.8,Yes,NE,99.0,37.0,1002.8,98.0,8.0,45.86,47.66,8.0,49.82,50.0,2016-09-14,Ballarat,N,46.22
Yes,24.0,WSW,7.0,1008.0,Yes,WSW,84.0,20.0,1010.5,100.0,7.0,42.260000000000005,46.76,8.0,52.34,44.0,2016-09-15,Ballarat,WSW,50.9
No,24.0,NNW,1.2,1017.5,Yes,NNW,75.0,15.0,1016.7,90.0,8.0,41.72,44.96,7.0,52.879999999999995,33.0,2016-09-16,Ballarat,WNW,51.26
Yes,31.0,N,0.0,1018.1,No,N,74.0,30.0,1014.2,98.0,7.0,43.879999999999995,48.74,8.0,60.08,46.0,2016-09-17,Ballarat,NNE,58.1
No,22.0,SSW,2.0,1012.0,Yes,SSW,77.0,17.0,1010.3,99.0,8.0,42.620000000000005,43.34,8.0,50.18,43.0,2016-09-18,Ballarat,SSW,47.66
No,20.0,N,0.4,1013.9,No,N,64.0,13.0,1011.5,98.0,7.0,41.36,46.22,7.0,53.78,31.0,2016-09-19,Ballarat,SW,52.52
No,31.0,NNE,0.0,1014.2,No,NNE,67.0,39.0,1011.4,87.0,,38.660000000000004,49.28,8.0,58.82,52.0,2016-09-20,Ballarat,N,56.48
Yes,28.0,S,0.0,1010.7,No,SW,72.0,13.0,1009.3,92.0,2.0,44.239999999999995,50.9,8.0,58.28,46.0,2016-09-21,Ballarat,SE,56.120000000000005
No,20.0,SSW,2.6,1018.0,Yes,SSW,76.0,22.0,1017.2,98.0,8.0,41.36,44.78,7.0,51.620000000000005,39.0,2016-09-22,Ballarat,SSW,50.0
No,20.0,N,0.2,1016.3,No,N,70.0,15.0,1012.0,77.0,,37.58,50.0,7.0,60.26,30.0,2016-09-23,Ballarat,ESE,59.72
Yes,28.0,N,0.2,1009.0,No,N,85.0,31.0,1006.3,88.0,,40.64,52.16,7.0,59.18,52.0,2016-09-24,Ballarat,NNE,53.96
No,19.0,WSW,4.6,1012.0,Yes,W,62.0,22.0,1011.7,87.0,1.0,39.2,46.58,7.0,53.6,43.0,2016-09-25,Ballarat,WSW,52.34
Yes,24.0,N,0.8,1012.9,No,W,69.0,17.0,1009.2,98.0,1.0,38.48,49.82,8.0,56.3,43.0,2016-09-26,Ballarat,NNW,53.42
No,20.0,W,7.8,1012.1,Yes,W,61.0,20.0,1012.3,100.0,8.0,35.06,44.78,7.0,54.68,43.0,2016-09-27,Ballarat,W,53.96
Yes,41.0,NE,0.0,1012.0,No,NE,69.0,24.0,1002.5,98.0,1.0,37.76,49.64,8.0,57.74,70.0,2016-09-28,Ballarat,NNE,55.58
Yes,20.0,N,13.0,989.4,Yes,NE,99.0,30.0,987.3,94.0,8.0,44.42,47.3,8.0,52.16,80.0,2016-09-29,Ballarat,NNW,44.6
Yes,22.0,W,8.8,992.0,Yes,W,82.0,19.0,994.1,100.0,8.0,42.44,45.5,8.0,55.22,43.0,2016-09-30,Ballarat,WSW,52.34
No,30.0,NW,4.0,1004.2,Yes,WNW,75.0,31.0,1004.8,99.0,7.0,43.879999999999995,49.1,8.0,55.94,50.0,2016-10-01,Ballarat,W,55.04
Yes,43.0,N,0.0,1003.1,No,NNE,60.0,46.0,997.7,71.0,7.0,45.86,53.42,8.0,64.4,74.0,2016-10-02,Ballarat,NNE,61.519999999999996
Yes,43.0,NW,38.0,995.1,Yes,NW,78.0,30.0,994.8,99.0,8.0,43.519999999999996,44.42,8.0,51.620000000000005,67.0,2016-10-03,Ballarat,NNW,51.08
Yes,44.0,W,4.2,998.7,Yes,WNW,91.0,30.0,1001.6,100.0,8.0,42.44,47.3,8.0,54.5,81.0,2016-10-04,Ballarat,N,45.68
No,35.0,NW,5.6,1013.6,Yes,NW,79.0,26.0,1013.4,99.0,8.0,36.86,42.08,8.0,57.379999999999995,57.0,2016-10-05,Ballarat,N,54.14
No,33.0,NNW,0.2,1018.2,No,NNW,57.0,22.0,1015.6,99.0,,42.08,49.64,,71.42,52.0,2016-10-06,Ballarat,N,69.8
No,24.0,N,0.0,1013.9,No,N,71.0,24.0,1013.3,60.0,8.0,49.46,56.48,8.0,63.5,46.0,2016-10-07,Ballarat,N,60.8
No,11.0,ESE,0.0,1021.3,No,SSE,60.0,26.0,1020.0,92.0,,38.48,46.58,,61.7,44.0,2016-10-08,Ballarat,SSE,58.28
Yes,61.0,N,0.0,1011.2,No,N,66.0,31.0,1001.7,75.0,8.0,45.68,52.34,7.0,62.78,96.0,2016-10-09,Ballarat,N,61.34
Yes,44.0,WSW,2.2,1008.6,Yes,WSW,71.0,24.0,1009.2,82.0,8.0,43.879999999999995,47.66,8.0,54.14,69.0,2016-10-10,Ballarat,WNW,47.120000000000005
Yes,26.0,WSW,3.6,1016.7,Yes,WSW,71.0,17.0,1017.2,99.0,8.0,38.660000000000004,41.0,8.0,53.06,50.0,2016-10-11,Ballarat,WSW,50.9
Yes,26.0,SSW,1.2,1017.6,Yes,W,96.0,22.0,1018.0,100.0,7.0,41.0,45.14,8.0,53.6,44.0,2016-10-12,Ballarat,W,52.16
No,15.0,SSE,2.2,1024.9,Yes,SSE,62.0,24.0,1024.9,74.0,,35.06,45.5,1.0,56.120000000000005,35.0,2016-10-13,Ballarat,SSE,53.6
No,28.0,NNW,0.0,1024.6,No,N,39.0,9.0,1021.5,71.0,,33.08,49.82,,64.04,39.0,2016-10-14,Ballarat,N,62.6
No,46.0,N,0.0,1016.8,No,N,42.0,35.0,1011.2,82.0,7.0,44.78,50.9,2.0,68.9,70.0,2016-10-15,Ballarat,N,67.46
Yes,28.0,NNW,0.0,1002.2,No,N,84.0,24.0,1000.8,81.0,8.0,50.9,53.42,8.0,61.16,59.0,2016-10-16,Ballarat,NNE,56.3
Yes,30.0,NW,9.4,1008.2,Yes,NW,56.0,20.0,1008.4,99.0,8.0,41.54,46.58,8.0,57.92,46.0,2016-10-17,Ballarat,W,55.22
Yes,0.0,,3.8,1009.2,Yes,W,96.0,26.0,1010.9,85.0,1.0,44.239999999999995,48.02,8.0,54.5,54.0,2016-10-18,Ballarat,WNW,43.519999999999996
Yes,13.0,NNW,5.0,1019.6,Yes,,55.0,15.0,1019.7,98.0,1.0,34.7,43.879999999999995,8.0,,,2016-10-19,Ballarat,WNW,51.44
No,46.0,N,1.2,1018.0,Yes,NNE,48.0,35.0,1014.5,63.0,,36.86,50.0,,65.84,69.0,2016-10-20,Ballarat,NNE,62.959999999999994
Yes,17.0,WSW,0.2,1011.1,No,NNE,99.0,24.0,1013.3,88.0,8.0,49.82,51.98,6.0,52.16,78.0,2016-10-21,Ballarat,N,44.6
Yes,33.0,SSW,17.4,1019.2,Yes,S,66.0,22.0,1020.6,98.0,8.0,35.06,41.0,7.0,51.98,54.0,2016-10-22,Ballarat,SSW,51.8
No,20.0,S,2.2,1025.8,Yes,SSE,63.0,22.0,1025.0,91.0,5.0,35.96,44.239999999999995,8.0,51.8,41.0,2016-10-23,Ballarat,SSE,50.18
No,11.0,WNW,0.0,1022.4,No,SSE,61.0,17.0,1018.7,86.0,7.0,39.74,44.42,,62.78,31.0,2016-10-24,Ballarat,SSE,59.540000000000006
