wind gust dir,temp 9 am c,wind speed 9 am,rain tomorrow,wind dir 9 am,date,temp 3 pm c,wind speed 3 pm,location,wind dir 3 pm,pressure 9 am,cloud 3 pm,min temp c,max temp c,pressure 3 pm,wind gust speed,rain today,humidity 3 pm,rainfall,humidity 9 am,cloud 9 am
NW,14.3,0.0,No,,2016-07-21,27.0,28.0,Uluru,NNW,1017.9,,8.3,27.9,1014.4,44.0,No,31.0,0.0,78.0,
W,16.1,2.0,No,SSE,2016-07-22,25.6,19.0,Uluru,SW,1017.6,,10.1,25.9,1015.6,37.0,No,31.0,0.0,65.0,
ENE,12.3,17.0,No,SSE,2016-07-23,17.2,11.0,Uluru,ESE,1021.6,8.0,11.6,18.2,1018.5,31.0,No,35.0,0.0,45.0,8.0
S,11.1,20.0,No,S,2016-07-24,17.9,9.0,Uluru,E,1022.7,,10.9,19.1,1020.6,39.0,No,27.0,0.0,46.0,7.0
E,8.6,17.0,No,ESE,2016-07-25,17.8,19.0,Uluru,E,1024.9,,4.6,19.0,1020.8,35.0,No,30.0,0.0,59.0,
ENE,10.0,13.0,No,SE,2016-07-26,19.6,13.0,Uluru,SSE,1024.4,,3.4,20.6,1021.3,37.0,No,22.0,0.0,58.0,
ESE,10.3,15.0,No,SE,2016-07-27,19.8,15.0,Uluru,ESE,1027.6,,3.0,20.9,1025.5,30.0,No,28.0,0.0,59.0,
E,10.0,15.0,No,ESE,2016-07-28,20.3,17.0,Uluru,ENE,1029.9,,5.4,20.8,1025.1,37.0,No,29.0,0.0,68.0,
E,10.3,7.0,No,E,2016-07-29,21.7,9.0,Uluru,NNE,1025.9,,6.7,22.4,1021.2,26.0,No,24.0,0.0,60.0,
SSW,9.9,11.0,No,S,2016-07-30,24.8,7.0,Uluru,E,1022.8,,2.7,25.5,1018.2,20.0,No,14.0,0.0,57.0,
WNW,13.6,0.0,No,,2016-07-31,27.9,17.0,Uluru,WNW,1018.7,,5.6,28.7,1014.1,39.0,No,12.0,0.0,45.0,
S,14.9,22.0,No,SSW,2016-08-01,16.0,30.0,Uluru,SSW,1020.0,1.0,11.7,17.2,1019.9,59.0,No,38.0,0.0,47.0,
SE,8.3,26.0,No,SE,2016-08-02,15.6,33.0,Uluru,ESE,1026.3,,5.1,16.5,1022.7,56.0,No,27.0,0.0,65.0,
E,7.6,22.0,No,ESE,2016-08-03,16.2,26.0,Uluru,ENE,1027.1,,2.7,17.4,1023.4,50.0,No,29.0,0.0,57.0,
ENE,8.2,13.0,No,ESE,2016-08-04,17.8,19.0,Uluru,E,1026.1,,1.0,19.1,1022.2,43.0,No,28.0,0.0,56.0,
ENE,9.4,24.0,No,E,2016-08-05,19.3,13.0,Uluru,NE,1025.0,,1.9,19.4,1020.9,39.0,No,22.0,0.0,56.0,
NW,9.1,11.0,No,ESE,2016-08-06,20.8,11.0,Uluru,NW,1022.3,,2.5,22.1,1018.0,26.0,No,18.0,0.0,45.0,
NNW,11.4,7.0,No,SE,2016-08-07,24.6,15.0,Uluru,N,1021.3,,3.3,25.6,1017.4,33.0,No,14.0,0.0,42.0,
NNW,12.9,6.0,No,SSE,2016-08-08,26.8,13.0,Uluru,NNW,1020.5,8.0,4.9,27.8,1016.0,30.0,No,15.0,0.0,42.0,1.0
NNW,19.4,9.0,No,W,2016-08-09,23.5,9.0,Uluru,SSW,1018.0,,12.9,25.2,1015.5,44.0,No,36.0,0.0,51.0,8.0
SSE,13.8,15.0,No,ESE,2016-08-10,21.4,13.0,Uluru,ESE,1021.1,1.0,8.0,21.6,1018.4,48.0,No,27.0,0.0,49.0,1.0
E,10.8,17.0,No,E,2016-08-11,21.0,24.0,Uluru,E,1024.7,,4.9,21.5,1020.1,46.0,No,19.0,0.0,49.0,
W,11.6,13.0,No,SE,2016-08-12,25.0,17.0,Uluru,WNW,1021.3,,4.7,26.4,1017.1,33.0,No,24.0,0.0,42.0,
E,16.2,24.0,No,SE,2016-08-13,22.5,28.0,Uluru,E,1022.6,8.0,11.3,23.5,1020.5,48.0,No,23.0,0.0,34.0,8.0
ENE,15.6,31.0,No,E,2016-08-14,22.8,22.0,Uluru,E,1025.3,2.0,10.8,23.1,1021.2,44.0,No,23.0,0.0,34.0,8.0
E,14.7,19.0,No,E,2016-08-15,23.7,13.0,Uluru,NE,1023.7,,9.5,25.3,1019.7,39.0,No,22.0,0.0,30.0,2.0
SE,13.9,15.0,No,SE,2016-08-16,26.0,7.0,Uluru,NNE,1022.6,,5.8,27.3,1018.3,22.0,No,18.0,0.0,34.0,
NE,16.7,9.0,No,SE,2016-08-17,27.1,20.0,Uluru,NE,1021.6,,7.1,28.2,1017.0,35.0,No,18.0,0.0,41.0,
N,16.0,13.0,No,NE,2016-08-18,28.7,26.0,Uluru,NW,1015.2,,6.0,29.8,1010.5,48.0,No,15.0,0.0,41.0,
SE,11.8,31.0,No,SE,2016-08-19,19.1,19.0,Uluru,SSE,1021.4,,8.1,20.6,1018.5,52.0,No,16.0,0.0,33.0,
ENE,11.6,26.0,No,E,2016-08-20,21.5,20.0,Uluru,NE,1020.4,,3.1,22.6,1015.2,52.0,No,21.0,0.0,36.0,
W,13.4,9.0,No,SSE,2016-08-21,24.1,24.0,Uluru,WNW,1013.2,1.0,8.5,24.8,1009.0,44.0,No,23.0,0.0,39.0,2.0
ENE,10.9,9.0,No,SSE,2016-08-22,21.0,13.0,Uluru,ESE,1012.4,,2.1,21.6,1007.9,31.0,No,18.0,0.0,35.0,
SSE,12.4,17.0,Yes,ESE,2016-08-23,20.0,9.0,Uluru,N,1011.3,7.0,10.9,20.2,1009.1,61.0,No,33.0,0.0,69.0,8.0
ENE,9.6,11.0,No,S,2016-08-24,18.3,15.0,Uluru,ENE,1018.5,1.0,3.4,19.2,1015.9,33.0,Yes,34.0,3.6,74.0,
SE,12.2,19.0,No,SSE,2016-08-25,18.0,19.0,Uluru,S,1020.4,8.0,5.5,19.0,1018.2,37.0,No,33.0,0.0,56.0,
ENE,9.9,19.0,No,ESE,2016-08-26,17.3,19.0,Uluru,ESE,1024.2,,1.0,19.2,1020.2,39.0,No,28.0,0.0,58.0,
N,11.4,11.0,No,NE,2016-08-27,25.0,24.0,Uluru,NW,1020.4,,3.4,26.1,1015.9,44.0,No,18.0,0.0,49.0,
NNW,14.4,2.0,Yes,S,2016-08-28,25.8,35.0,Uluru,NNW,1014.9,8.0,7.4,27.1,1009.6,59.0,No,21.0,0.0,49.0,8.0
WSW,14.2,24.0,Yes,SW,2016-08-29,14.0,9.0,Uluru,ESE,1013.1,8.0,14.2,14.4,1010.8,31.0,Yes,100.0,9.2,93.0,8.0
WNW,12.6,7.0,No,WSW,2016-08-30,21.9,13.0,Uluru,WNW,1018.0,,11.5,22.9,1015.2,28.0,Yes,32.0,16.0,96.0,7.0
NNE,14.6,9.0,No,E,2016-08-31,23.4,7.0,Uluru,NE,1020.1,,7.4,24.2,1015.1,26.0,No,32.0,0.2,69.0,
SW,15.3,9.0,Yes,S,2016-09-01,16.7,9.0,Uluru,WNW,1012.5,8.0,11.3,20.2,1009.4,39.0,No,83.0,0.0,83.0,8.0
SW,12.8,19.0,No,S,2016-09-02,17.1,13.0,Uluru,SSE,1016.3,7.0,11.3,17.9,1014.5,50.0,Yes,56.0,4.8,75.0,8.0
ESE,14.5,17.0,No,ESE,2016-09-03,18.7,13.0,Uluru,SE,1020.1,8.0,10.9,19.8,1019.0,31.0,No,41.0,0.0,67.0,7.0
ENE,13.3,20.0,No,E,2016-09-04,21.0,22.0,Uluru,ENE,1024.9,,8.2,21.8,1021.2,46.0,No,38.0,0.0,63.0,
ENE,15.5,24.0,No,ENE,2016-09-05,22.9,13.0,Uluru,E,1024.1,,7.9,23.6,1019.6,37.0,No,29.0,0.0,49.0,
E,17.1,19.0,No,E,2016-09-06,26.5,11.0,Uluru,E,1021.8,,12.1,27.3,1017.2,28.0,No,24.0,0.0,45.0,
NW,18.4,11.0,No,E,2016-09-07,30.3,19.0,Uluru,NNW,1018.9,,14.7,31.2,1014.3,35.0,No,27.0,0.0,50.0,
WSW,21.0,0.0,No,,2016-09-08,30.3,28.0,Uluru,W,1015.8,,15.1,31.1,1012.8,48.0,No,24.0,0.0,63.0,8.0
ESE,15.1,20.0,No,SE,2016-09-09,21.6,15.0,Uluru,SE,1022.4,,11.1,23.1,1018.3,39.0,No,22.0,0.0,43.0,
E,15.0,28.0,No,E,2016-09-10,24.8,13.0,Uluru,E,1020.5,,7.7,26.2,1015.3,39.0,No,24.0,0.0,41.0,1.0
NW,18.9,15.0,No,E,2016-09-11,30.8,7.0,Uluru,NNE,1016.5,,11.1,31.1,1011.8,33.0,No,23.0,0.0,36.0,4.0
WNW,21.4,20.0,Yes,E,2016-09-12,21.5,13.0,Uluru,NNE,1013.9,6.0,16.4,30.7,1010.3,43.0,No,81.0,0.0,37.0,8.0
SE,13.8,26.0,Yes,SE,2016-09-13,16.6,22.0,Uluru,SE,1015.7,8.0,13.4,17.2,1013.8,41.0,Yes,70.0,9.4,83.0,8.0
ESE,11.8,20.0,No,ESE,2016-09-14,14.7,30.0,Uluru,E,1019.1,8.0,11.4,15.5,1014.7,41.0,Yes,54.0,1.2,53.0,8.0
E,12.6,19.0,No,E,2016-09-15,20.1,7.0,Uluru,SSE,1019.1,,6.4,21.1,1014.6,28.0,No,31.0,0.2,59.0,
NW,14.8,13.0,No,E,2016-09-16,27.7,35.0,Uluru,NW,1015.8,1.0,7.6,28.7,1010.2,54.0,No,20.0,0.0,59.0,
SSW,14.8,35.0,No,SSW,2016-09-17,22.2,24.0,Uluru,SSW,1015.5,1.0,14.4,22.6,1014.9,54.0,No,31.0,0.0,54.0,6.0
SE,12.0,22.0,No,SE,2016-09-18,20.9,17.0,Uluru,ENE,1019.1,,6.7,22.0,1013.4,31.0,No,26.0,0.0,61.0,
NW,15.3,9.0,No,NNE,2016-09-19,28.4,30.0,Uluru,NW,1010.7,1.0,5.9,29.4,1003.7,54.0,No,15.0,0.0,52.0,
SSW,12.6,26.0,No,SSW,2016-09-20,20.5,19.0,Uluru,S,1015.2,,7.5,21.2,1013.3,61.0,No,27.0,0.0,58.0,2.0
ENE,14.6,22.0,No,E,2016-09-21,21.7,17.0,Uluru,E,1021.0,,4.6,23.0,1016.4,39.0,No,21.0,0.0,38.0,
ENE,17.9,20.0,No,ENE,2016-09-22,26.3,9.0,Uluru,NE,1017.9,,6.8,27.5,1013.3,33.0,No,16.0,0.0,33.0,
NNW,19.1,7.0,No,E,2016-09-23,30.0,30.0,Uluru,NW,1011.4,8.0,10.5,32.4,1004.5,54.0,No,25.0,0.0,35.0,3.0
SW,20.3,4.0,No,SSE,2016-09-24,26.5,22.0,Uluru,WSW,1011.7,,15.2,27.5,1008.8,46.0,No,22.0,0.0,35.0,1.0
ENE,17.9,28.0,No,E,2016-09-25,26.6,19.0,Uluru,ENE,1016.1,,8.9,27.8,1010.6,43.0,No,20.0,0.0,34.0,
W,18.5,17.0,No,ESE,2016-09-26,25.1,9.0,Uluru,E,1013.7,8.0,13.2,25.7,1011.5,28.0,No,33.0,0.0,42.0,8.0
NNW,19.8,13.0,No,ESE,2016-09-27,28.6,20.0,Uluru,N,1014.1,2.0,14.1,29.9,1009.0,41.0,No,33.0,0.0,55.0,1.0
W,24.9,31.0,No,NW,2016-09-28,29.8,48.0,Uluru,W,1007.7,,19.8,30.5,1005.3,76.0,No,13.0,0.0,41.0,5.0
SSW,11.0,28.0,No,SSW,2016-09-29,19.9,17.0,Uluru,SSW,1016.9,,6.6,22.1,1011.9,44.0,No,16.0,0.0,37.0,
WNW,14.0,17.0,No,E,2016-09-30,23.7,11.0,Uluru,N,1014.7,,2.7,25.7,1009.4,28.0,No,13.0,0.0,36.0,
WNW,20.8,9.0,Yes,NNE,2016-10-01,32.7,33.0,Uluru,NW,1009.9,7.0,5.1,33.7,1003.7,76.0,No,8.0,0.0,22.0,
W,21.4,31.0,No,W,2016-10-02,26.1,41.0,Uluru,W,1006.3,,18.2,27.3,1005.6,65.0,Yes,11.0,2.0,66.0,1.0
SSW,16.7,17.0,No,S,2016-10-03,23.8,13.0,Uluru,SW,1017.7,,6.4,25.4,1013.6,41.0,No,13.0,0.0,25.0,
E,20.6,17.0,No,S,2016-10-04,27.5,6.0,Uluru,NNE,1017.6,,6.1,28.8,1013.8,28.0,No,10.0,0.0,21.0,
NNE,21.2,15.0,No,ENE,2016-10-05,30.5,13.0,Uluru,WNW,1018.7,,10.1,32.0,1014.5,31.0,No,9.0,0.0,20.0,
NNE,22.6,9.0,No,ENE,2016-10-06,32.6,17.0,Uluru,NNE,1018.5,,10.0,33.5,1013.9,33.0,No,9.0,0.0,22.0,
NW,25.3,13.0,No,NNW,2016-10-07,35.5,11.0,Uluru,NNW,1018.7,,10.4,36.3,1014.6,31.0,No,9.0,0.0,18.0,
NNE,27.7,6.0,No,NNW,2016-10-08,36.4,17.0,Uluru,NNE,1017.8,,12.3,38.1,1012.2,37.0,No,8.0,0.0,19.0,
WNW,27.6,20.0,No,NNW,2016-10-09,37.8,24.0,Uluru,WNW,1013.0,,13.6,38.6,1008.3,46.0,No,8.0,0.0,18.0,
SSE,22.4,28.0,No,SE,2016-10-10,27.7,24.0,Uluru,SSE,1017.8,,18.6,29.0,1016.5,46.0,No,24.0,0.0,37.0,
ESE,17.3,31.0,No,ESE,2016-10-11,25.6,22.0,Uluru,SE,1022.5,,11.5,26.3,1018.2,50.0,No,18.0,0.0,33.0,
E,18.8,24.0,No,E,2016-10-12,27.6,20.0,Uluru,ESE,1021.2,,9.0,29.0,1016.2,39.0,No,12.0,0.0,22.0,
SE,19.9,26.0,No,ENE,2016-10-13,28.7,22.0,Uluru,E,1020.3,,10.3,29.4,1015.4,41.0,No,10.0,0.0,28.0,
E,21.3,19.0,No,ENE,2016-10-14,29.1,9.0,Uluru,ENE,1018.0,,10.0,30.6,1012.7,35.0,No,9.0,0.0,24.0,
NW,22.8,9.0,No,NNE,2016-10-15,33.8,24.0,Uluru,NNW,1013.1,,8.3,34.6,1007.3,52.0,No,7.0,0.0,22.0,
SW,21.3,35.0,No,S,2016-10-16,20.5,22.0,Uluru,S,1011.5,7.0,16.1,23.8,1013.6,52.0,No,31.0,0.0,40.0,
SE,15.6,28.0,No,ESE,2016-10-17,24.2,19.0,Uluru,ENE,1019.8,,3.7,25.2,1015.9,44.0,No,16.0,0.0,32.0,
E,20.0,11.0,No,E,2016-10-18,28.9,9.0,Uluru,N,1017.9,1.0,6.0,29.9,1014.6,31.0,No,9.0,0.0,23.0,
N,22.4,15.0,No,ENE,2016-10-19,33.3,22.0,Uluru,NNW,1015.4,,12.1,33.9,1010.7,35.0,No,7.0,0.0,18.0,
NNW,25.6,13.0,No,N,2016-10-20,30.9,37.0,Uluru,N,1011.8,8.0,13.4,32.6,1007.4,67.0,No,23.0,0.0,21.0,5.0
S,15.8,15.0,No,SSE,2016-10-21,20.6,20.0,Uluru,SE,1016.5,7.0,14.8,21.9,1015.6,44.0,No,49.0,0.0,65.0,5.0
SE,15.0,31.0,No,E,2016-10-22,21.5,24.0,Uluru,E,1023.9,,8.9,23.2,1019.7,46.0,No,24.0,0.0,44.0,
E,16.9,26.0,No,E,2016-10-23,24.2,19.0,Uluru,E,1022.4,,7.4,25.2,1017.5,43.0,No,13.0,0.0,26.0,
ENE,19.4,24.0,No,NE,2016-10-24,27.7,11.0,Uluru,E,1018.5,,5.7,29.7,1012.9,35.0,No,8.0,0.0,20.0,
NNW,23.5,17.0,No,NNW,2016-10-25,33.8,24.0,Uluru,NW,1013.6,,6.5,35.2,1008.3,50.0,No,6.0,0.0,15.0,
SSW,26.5,20.0,No,SSE,2016-10-26,33.5,13.0,Uluru,SW,1013.8,8.0,14.2,35.8,1011.1,31.0,No,12.0,0.0,27.0,4.0
ESE,23.1,24.0,No,ESE,2016-10-27,31.4,19.0,Uluru,ENE,1016.8,5.0,18.3,33.1,1012.3,39.0,No,22.0,0.0,41.0,8.0
E,24.5,24.0,No,E,2016-10-28,31.2,19.0,Uluru,E,1015.6,8.0,21.6,32.1,1010.8,39.0,No,16.0,0.0,21.0,8.0
NW,29.1,13.0,No,NE,2016-10-29,37.9,26.0,Uluru,NW,1011.4,6.0,23.7,39.9,1005.4,54.0,No,11.0,0.0,14.0,1.0
SSW,27.8,13.0,No,SSE,2016-10-30,29.7,19.0,Uluru,S,1012.3,8.0,24.0,32.0,1010.7,41.0,No,28.0,0.0,32.0,8.0
E,20.7,28.0,No,E,2016-10-31,27.8,20.0,Uluru,E,1015.9,8.0,19.8,28.9,1012.3,46.0,No,26.0,0.0,40.0,8.0
E,20.6,24.0,No,ESE,2016-11-01,26.6,22.0,Uluru,E,1015.1,7.0,16.6,28.6,1012.3,43.0,No,22.0,0.0,29.0,8.0
NE,22.5,17.0,No,SE,2016-11-02,23.0,17.0,Uluru,WNW,1015.7,8.0,17.3,26.0,1013.5,52.0,No,53.0,0.0,27.0,7.0
NNE,22.9,20.0,No,NE,2016-11-03,32.9,9.0,Uluru,W,1015.1,,15.8,33.7,1011.4,37.0,No,19.0,0.0,40.0,1.0
W,28.3,11.0,No,ENE,2016-11-04,35.9,15.0,Uluru,WSW,1014.8,,17.0,37.6,1010.6,31.0,No,14.0,0.0,21.0,
SSE,29.1,20.0,No,SE,2016-11-05,35.8,11.0,Uluru,SSE,1015.7,,18.2,37.7,1012.2,35.0,No,10.0,0.0,17.0,
E,28.7,20.0,No,ENE,2016-11-06,37.0,9.0,Uluru,S,1015.0,,18.7,38.1,1008.8,33.0,No,9.0,0.0,18.0,
W,31.4,17.0,No,NNW,2016-11-07,38.5,24.0,Uluru,NW,1007.0,8.0,16.3,41.2,1002.2,59.0,No,8.0,0.0,15.0,
SSE,22.0,19.0,No,ESE,2016-11-08,33.7,9.0,Uluru,WSW,1009.8,,17.5,35.5,1005.4,46.0,No,15.0,0.0,46.0,
ENE,24.8,31.0,No,E,2016-11-09,36.8,19.0,Uluru,ENE,1008.1,,18.8,38.7,1002.2,44.0,No,15.0,0.0,27.0,7.0
NW,27.7,7.0,No,SE,2016-11-10,34.9,28.0,Uluru,WNW,1004.7,8.0,21.3,39.1,1001.9,61.0,No,16.0,0.0,20.0,8.0
NW,30.9,19.0,No,NW,2016-11-11,38.8,37.0,Uluru,WNW,1005.2,,21.1,39.1,1002.3,63.0,No,8.0,0.0,19.0,
SSW,26.3,22.0,No,SSE,2016-11-12,34.0,19.0,Uluru,SSE,1010.8,,17.4,34.9,1008.0,39.0,No,13.0,0.0,25.0,
S,21.1,22.0,No,SE,2016-11-13,29.9,15.0,Uluru,S,1017.4,,16.8,30.5,1012.9,39.0,No,11.0,0.0,29.0,
E,22.0,30.0,No,E,2016-11-14,27.7,19.0,Uluru,SSE,1018.1,,12.4,30.4,1014.4,44.0,No,14.0,0.0,25.0,
ENE,23.5,28.0,No,ENE,2016-11-15,31.0,13.0,Uluru,SSE,1018.5,,13.8,32.6,1013.2,43.0,No,8.0,0.0,18.0,
NE,27.9,30.0,No,NE,2016-11-16,34.8,13.0,Uluru,ESE,1015.9,,15.2,35.7,1010.4,44.0,No,6.0,0.0,12.0,
SSW,29.8,20.0,No,N,2016-11-17,37.1,24.0,Uluru,WNW,1013.2,1.0,20.5,38.7,1009.6,54.0,No,6.0,0.0,9.0,
SW,27.2,17.0,No,SSE,2016-11-18,32.5,6.0,Uluru,WNW,1013.3,8.0,24.5,33.9,1009.4,76.0,No,21.0,0.0,36.0,7.0
ESE,23.4,17.0,No,SE,2016-11-19,31.7,11.0,Uluru,E,1013.3,,16.8,34.3,1008.2,57.0,No,25.0,0.0,54.0,
NW,27.9,17.0,No,ENE,2016-11-20,38.4,19.0,Uluru,NW,1010.1,,18.2,39.6,1004.4,33.0,No,10.0,0.0,34.0,
S,31.6,17.0,No,N,2016-11-21,39.0,26.0,Uluru,SW,1005.2,8.0,18.9,42.1,1001.4,57.0,No,10.0,0.0,21.0,
SE,24.7,22.0,No,SE,2016-11-22,32.2,15.0,Uluru,SSE,1010.2,,21.8,33.8,1006.9,39.0,No,27.0,0.0,39.0,
SE,26.4,26.0,Yes,E,2016-11-23,33.8,28.0,Uluru,ENE,1012.5,1.0,19.7,35.5,1008.8,48.0,No,20.0,0.0,27.0,
E,22.4,26.0,No,ESE,2016-11-24,28.3,28.0,Uluru,E,1014.8,,19.3,29.0,1011.7,50.0,Yes,34.0,1.4,46.0,7.0
E,21.1,24.0,No,ESE,2016-11-25,31.4,17.0,Uluru,E,1015.5,,14.8,32.0,1011.5,44.0,No,21.0,0.0,37.0,
E,26.4,24.0,No,E,2016-11-26,32.2,19.0,Uluru,E,1016.5,,16.1,34.2,1012.0,50.0,No,12.0,0.0,21.0,
ENE,27.3,22.0,No,ENE,2016-11-27,34.0,9.0,Uluru,S,1015.3,,16.8,35.5,1011.1,37.0,No,8.0,0.0,13.0,
SSW,30.5,19.0,No,NE,2016-11-28,37.0,17.0,Uluru,ESE,1012.9,,14.9,38.7,1008.9,37.0,No,6.0,0.0,9.0,
SSE,30.9,7.0,No,NE,2016-11-29,39.2,15.0,Uluru,ESE,1011.0,4.0,17.1,41.5,1006.9,63.0,No,6.0,0.0,9.0,
WNW,30.5,9.0,No,NE,2016-11-30,39.5,9.0,Uluru,W,1008.2,8.0,19.3,40.9,1004.5,37.0,No,8.0,0.0,11.0,
WNW,33.2,9.0,No,NE,2016-12-01,41.1,24.0,Uluru,WNW,1006.4,3.0,20.1,42.2,1002.1,54.0,No,8.0,0.0,19.0,
N,32.3,22.0,No,E,2016-12-02,39.1,26.0,Uluru,NNW,1007.6,,27.7,40.6,1004.5,54.0,No,14.0,0.0,20.0,5.0
N,29.2,6.0,No,NE,2016-12-03,29.3,7.0,Uluru,WNW,1009.8,8.0,23.6,31.9,1009.0,48.0,No,39.0,0.4,43.0,8.0
WSW,29.3,19.0,Yes,NNE,2016-12-04,37.8,31.0,Uluru,NNW,1009.1,8.0,21.9,39.2,1003.6,69.0,No,24.0,0.2,47.0,1.0
SSW,22.7,15.0,Yes,N,2016-12-05,32.3,20.0,Uluru,WNW,1010.6,6.0,20.4,32.5,1007.7,69.0,Yes,44.0,16.4,87.0,8.0
NE,21.2,13.0,Yes,ESE,2016-12-06,21.9,20.0,Uluru,NE,1013.6,8.0,19.0,23.3,1012.5,28.0,Yes,96.0,4.4,90.0,6.0
NE,23.0,15.0,No,ENE,2016-12-07,31.9,15.0,Uluru,NNW,1012.3,,19.4,33.3,1008.4,37.0,Yes,41.0,6.0,83.0,6.0
S,24.7,24.0,No,S,2016-12-08,31.9,20.0,Uluru,SSE,1011.4,2.0,22.1,33.1,1009.5,41.0,No,24.0,0.0,51.0,8.0
ESE,23.7,28.0,No,ESE,2016-12-09,29.7,20.0,Uluru,SE,1015.5,,16.6,31.5,1012.5,44.0,No,16.0,0.0,29.0,
E,25.2,28.0,No,E,2016-12-10,31.7,22.0,Uluru,ENE,1016.7,,17.3,32.9,1013.0,48.0,No,12.0,0.0,22.0,
E,27.9,28.0,No,E,2016-12-11,33.1,22.0,Uluru,ESE,1015.5,,16.3,34.4,1011.2,48.0,No,9.0,0.0,16.0,
ENE,29.1,28.0,No,ENE,2016-12-12,36.3,9.0,Uluru,NNW,1012.1,,14.7,37.6,1007.5,43.0,No,6.0,0.0,13.0,
SW,33.2,26.0,No,NNE,2016-12-13,41.1,15.0,Uluru,WSW,1006.1,,16.7,41.7,1002.6,61.0,No,7.0,0.0,17.0,
NW,27.3,9.0,Yes,NNE,2016-12-14,33.9,20.0,Uluru,NNW,1009.3,7.0,24.2,35.2,1005.1,57.0,No,28.0,0.0,45.0,8.0
S,20.3,20.0,No,SE,2016-12-15,29.5,6.0,Uluru,SSE,1011.7,4.0,18.6,31.5,1007.3,43.0,Yes,44.0,6.8,71.0,8.0
SSE,26.9,19.0,No,E,2016-12-16,34.7,9.0,Uluru,N,1008.3,2.0,18.6,36.6,1003.9,41.0,No,26.0,0.0,45.0,1.0
E,29.6,31.0,No,ESE,2016-12-17,36.5,17.0,Uluru,ESE,1010.4,,22.8,37.5,1007.4,52.0,No,22.0,0.0,27.0,
W,28.8,30.0,Yes,E,2016-12-18,36.3,17.0,Uluru,NNE,1012.2,,26.2,38.6,1007.3,57.0,No,19.0,0.0,23.0,7.0
NE,28.6,13.0,No,NE,2016-12-19,38.7,11.0,Uluru,NNW,1009.0,,22.1,39.5,1004.8,54.0,Yes,25.0,2.0,56.0,
S,30.7,17.0,No,NE,2016-12-20,36.2,13.0,Uluru,ESE,1008.2,,23.4,37.4,1004.9,59.0,No,24.0,0.0,36.0,6.0
E,29.1,26.0,No,ESE,2016-12-21,37.1,26.0,Uluru,ESE,1010.3,,26.1,38.2,1006.4,50.0,No,19.0,0.0,32.0,8.0
NE,29.7,26.0,No,E,2016-12-22,36.3,26.0,Uluru,NE,1008.6,5.0,25.3,37.4,1003.5,46.0,No,30.0,0.0,49.0,
NNW,28.2,20.0,Yes,NNE,2016-12-23,30.0,11.0,Uluru,NW,1007.5,8.0,24.8,32.6,1004.0,44.0,No,57.0,0.0,59.0,4.0
N,24.6,13.0,Yes,NE,2016-12-24,29.3,19.0,Uluru,NE,1008.8,6.0,22.9,29.9,1005.1,35.0,Yes,58.0,21.8,85.0,8.0
NNW,24.3,19.0,Yes,NE,2016-12-25,28.0,26.0,Uluru,NE,1005.5,8.0,22.8,29.5,1001.1,54.0,Yes,75.0,9.2,96.0,8.0
ENE,22.2,31.0,Yes,N,2016-12-26,24.2,43.0,Uluru,NNW,994.6,8.0,22.1,27.4,989.2,72.0,Yes,100.0,83.8,100.0,8.0
WNW,26.0,17.0,No,WNW,2016-12-27,33.5,31.0,Uluru,W,997.8,2.0,22.1,35.8,995.2,43.0,Yes,41.0,63.8,77.0,4.0
NW,29.7,30.0,No,NW,2016-12-28,34.0,15.0,Uluru,W,1000.0,,22.6,36.8,998.8,50.0,No,39.0,0.0,63.0,
SSW,28.7,17.0,No,S,2016-12-29,36.4,17.0,Uluru,WSW,1004.4,,23.2,38.0,1001.0,33.0,No,14.0,0.0,25.0,
E,28.2,22.0,No,ESE,2016-12-30,35.1,6.0,Uluru,W,1004.6,,19.7,37.0,1000.9,37.0,No,23.0,0.0,30.0,
NE,30.1,24.0,No,NE,2016-12-31,31.5,17.0,Uluru,ENE,1005.1,,23.7,33.0,1002.7,46.0,No,38.0,0.0,40.0,5.0
E,27.9,19.0,No,SSE,2017-01-01,35.0,26.0,Uluru,E,1007.3,,22.3,36.1,1005.0,37.0,No,26.0,0.0,50.0,1.0
ESE,25.9,30.0,No,ESE,2017-01-02,31.6,20.0,Uluru,ESE,1010.3,3.0,23.2,32.7,1007.6,46.0,No,27.0,0.0,32.0,8.0
E,27.8,30.0,No,E,2017-01-03,33.2,22.0,Uluru,ESE,1008.9,,21.6,35.3,1005.6,52.0,No,21.0,0.0,30.0,2.0
ESE,29.4,30.0,No,E,2017-01-04,35.7,19.0,Uluru,ENE,1007.5,,20.9,37.8,1004.1,44.0,No,19.0,0.0,22.0,
E,32.8,30.0,No,ESE,2017-01-05,37.9,17.0,Uluru,ENE,1005.9,,23.0,39.9,1002.2,50.0,No,18.0,0.0,19.0,
WNW,31.7,6.0,No,N,2017-01-06,37.9,19.0,Uluru,NE,1003.1,1.0,23.8,40.1,999.7,39.0,No,26.0,0.0,49.0,
ENE,31.5,9.0,No,N,2017-01-07,37.5,13.0,Uluru,ENE,1002.7,,27.7,38.8,998.6,50.0,No,29.0,0.0,50.0,1.0
ENE,29.1,17.0,No,SE,2017-01-08,37.8,9.0,Uluru,NE,1003.5,4.0,25.1,38.6,1000.9,33.0,No,25.0,0.0,49.0,7.0
