Wind.Speed.3.pm,Rainfall,Rain.Tomorrow,Wind.Speed.9.am,Location,Date,Pressure.9.am,Humidity.3.pm,Evaporation,Cloud.3.pm,Wind.Dir.9.am,Temp.3.pm.C,Wind.Dir.3.pm,Humidity.9.am,Cloud.9.am,Min.Temp.C,Pressure.3.pm,Wind.Gust.Speed,Rain.Today,Temp.9.am.C,Sunshine,Wind.Gust.Dir,Max.Temp.C
41.0,13.2,Yes,54.0,Portland,2016-07-12,990.9,77.0,1.2,8.0,W,6.9,W,70.0,8.0,7.2,996.6,87.0,Yes,8.7,,WNW,9.6
35.0,12.6,Yes,35.0,Portland,2016-07-13,1018.4,66.0,0.4,7.0,WSW,10.6,WSW,76.0,8.0,3.6,1022.4,80.0,Yes,6.7,,WSW,11.6
37.0,1.8,Yes,35.0,Portland,2016-07-14,1027.3,65.0,0.8,5.0,W,12.9,W,69.0,5.0,6.7,1026.9,65.0,Yes,11.0,,W,13.7
22.0,2.0,No,17.0,Portland,2016-07-15,1031.3,74.0,0.4,8.0,NNW,12.7,WNW,94.0,4.0,9.0,1030.3,37.0,Yes,9.4,,W,13.7
13.0,0.2,No,11.0,Portland,2016-07-16,1032.4,67.0,1.0,8.0,N,10.7,N,80.0,8.0,8.1,1029.9,35.0,No,8.5,,NW,12.3
15.0,0.2,No,20.0,Portland,2016-07-17,1025.5,78.0,2.0,7.0,N,10.5,N,84.0,,3.1,1020.6,56.0,No,7.8,,N,12.9
20.0,0.2,No,24.0,Portland,2016-07-18,1016.8,77.0,1.4,8.0,NW,14.1,NW,65.0,7.0,7.8,1015.4,44.0,No,12.3,,N,14.2
15.0,0.0,Yes,9.0,Portland,2016-07-19,1021.6,78.0,0.6,8.0,WNW,13.4,WNW,93.0,8.0,10.3,1020.5,33.0,No,10.7,,NW,13.9
11.0,3.2,Yes,6.0,Portland,2016-07-20,1023.1,76.0,0.4,8.0,N,14.2,ESE,94.0,8.0,10.3,1020.9,17.0,Yes,11.2,,SE,14.7
22.0,6.0,Yes,13.0,Portland,2016-07-21,1013.5,74.0,1.2,8.0,N,17.1,NNW,94.0,8.0,6.1,1008.1,83.0,Yes,10.0,,NNW,17.3
30.0,3.2,Yes,35.0,Portland,2016-07-22,994.9,77.0,2.0,8.0,NW,11.9,WSW,80.0,7.0,9.9,994.5,78.0,Yes,13.4,,W,14.6
35.0,15.6,Yes,35.0,Portland,2016-07-23,1006.7,70.0,3.0,7.0,WSW,8.6,WSW,50.0,1.0,6.4,1009.6,83.0,Yes,8.3,,SW,10.3
20.0,2.2,Yes,17.0,Portland,2016-07-24,1006.5,83.0,1.6,8.0,N,9.0,N,91.0,2.0,4.2,999.6,56.0,Yes,5.1,,NNW,10.4
41.0,17.0,Yes,22.0,Portland,2016-07-25,1007.0,85.0,1.2,8.0,NNW,9.6,WNW,79.0,8.0,5.1,1000.3,102.0,Yes,8.5,,W,12.2
28.0,12.0,Yes,17.0,Portland,2016-07-26,1010.1,83.0,1.8,8.0,NNW,8.6,NNW,79.0,6.0,5.9,1005.4,65.0,Yes,6.8,,WSW,10.8
35.0,8.2,No,24.0,Portland,2016-07-27,1016.4,67.0,0.4,8.0,SW,10.3,W,61.0,6.0,5.7,1019.2,56.0,Yes,9.1,,W,12.1
26.0,1.0,Yes,30.0,Portland,2016-07-28,1023.0,83.0,1.2,6.0,W,13.1,WNW,79.0,8.0,8.9,1021.8,54.0,No,11.8,,W,14.8
26.0,9.6,Yes,28.0,Portland,2016-07-29,1020.6,75.0,1.2,8.0,W,13.7,W,77.0,8.0,11.1,1019.8,57.0,Yes,12.5,,W,14.6
30.0,1.6,Yes,11.0,Portland,2016-07-30,1017.6,73.0,1.8,8.0,N,12.9,N,90.0,8.0,9.2,1009.8,56.0,Yes,10.2,,N,14.1
19.0,1.2,No,11.0,Portland,2016-07-31,1015.5,55.0,1.4,5.0,N,14.6,NNW,85.0,7.0,8.7,1012.8,41.0,Yes,9.2,,W,15.0
13.0,0.0,Yes,20.0,Portland,2016-08-01,1008.9,86.0,,6.0,NW,10.0,SSW,87.0,8.0,7.1,1012.0,46.0,No,11.8,,SSW,12.2
15.0,5.4,No,17.0,Portland,2016-08-02,1023.8,73.0,,8.0,SSW,12.3,SSW,72.0,8.0,8.2,1024.0,39.0,Yes,10.6,,S,13.0
15.0,0.6,Yes,11.0,Portland,2016-08-03,1028.8,68.0,,8.0,S,12.0,SSE,62.0,4.0,8.1,1028.8,39.0,No,11.0,,S,12.9
11.0,1.6,No,9.0,Portland,2016-08-04,1031.7,64.0,,1.0,SSE,12.2,E,79.0,7.0,7.4,1030.4,26.0,Yes,10.6,,ENE,14.0
11.0,0.4,No,11.0,Portland,2016-08-05,1031.7,62.0,,8.0,N,11.2,NNE,90.0,8.0,2.7,1029.7,24.0,No,6.4,,N,11.6
9.0,0.0,No,9.0,Portland,2016-08-06,1028.4,64.0,,8.0,N,13.5,E,82.0,7.0,6.4,1025.1,17.0,No,7.9,,E,14.1
17.0,0.0,No,13.0,Portland,2016-08-07,1025.8,62.0,,8.0,N,12.8,NNE,77.0,8.0,5.3,1023.0,31.0,No,8.6,,N,14.5
24.0,0.4,No,19.0,Portland,2016-08-08,1019.2,48.0,,,NNE,17.4,NNW,72.0,8.0,7.6,1015.3,46.0,No,9.1,,NNE,17.6
33.0,0.0,Yes,22.0,Portland,2016-08-09,1008.4,71.0,,4.0,N,13.9,N,68.0,8.0,9.1,1000.6,78.0,No,11.5,,NW,15.4
35.0,10.0,Yes,24.0,Portland,2016-08-10,1006.3,89.0,,6.0,NNW,8.8,WNW,83.0,,6.5,1004.8,83.0,Yes,8.3,,W,13.2
26.0,11.8,No,15.0,Portland,2016-08-11,1018.1,67.0,,8.0,NNW,12.2,WNW,84.0,8.0,6.5,1019.5,57.0,Yes,8.3,,W,13.1
33.0,0.0,Yes,28.0,Portland,2016-08-12,1016.6,74.0,,8.0,NNW,12.6,NW,77.0,8.0,7.7,1013.6,54.0,No,10.9,,NNW,13.5
33.0,5.0,Yes,17.0,Portland,2016-08-13,1019.9,71.0,,8.0,NNW,13.7,WNW,90.0,8.0,6.9,1018.7,76.0,Yes,9.1,,W,14.2
26.0,3.6,No,15.0,Portland,2016-08-14,1026.4,73.0,,8.0,NNW,13.0,W,94.0,,6.9,1026.1,46.0,Yes,9.9,,WNW,14.4
24.0,0.4,No,17.0,Portland,2016-08-15,1028.7,49.0,,,N,16.9,NNW,82.0,,7.7,1025.2,41.0,No,9.7,,NNW,17.0
26.0,0.0,Yes,26.0,Portland,2016-08-16,1021.4,47.0,,,N,17.7,NW,62.0,,6.5,1017.7,50.0,No,12.3,,NNW,18.0
15.0,1.6,No,9.0,Portland,2016-08-17,1024.5,61.0,,1.0,SE,13.3,E,70.0,4.0,9.3,1021.8,59.0,Yes,10.8,,WSW,15.3
37.0,0.0,Yes,22.0,Portland,2016-08-18,1010.4,35.0,,,N,22.6,NNW,55.0,,6.0,1005.6,61.0,No,15.3,,NNW,22.9
39.0,8.6,Yes,19.0,Portland,2016-08-19,1004.8,60.0,,8.0,NW,11.8,WNW,87.0,8.0,9.1,1004.5,65.0,Yes,10.1,,WNW,12.9
33.0,14.4,Yes,33.0,Portland,2016-08-20,1010.8,70.0,,8.0,W,11.6,W,75.0,7.0,5.5,1011.2,65.0,Yes,8.4,,WSW,12.5
13.0,12.0,Yes,13.0,Portland,2016-08-21,1014.3,87.0,,8.0,NNW,10.0,NW,94.0,8.0,8.4,1012.3,35.0,Yes,9.8,,W,10.9
17.0,16.4,No,9.0,Portland,2016-08-22,1013.9,78.0,,8.0,NNE,12.3,SE,95.0,8.0,8.0,1013.6,28.0,Yes,8.7,,SE,12.6
9.0,0.0,No,6.0,Portland,2016-08-23,1018.9,60.0,,7.0,ESE,11.5,SSE,88.0,6.0,1.8,1017.8,22.0,No,8.5,,SE,11.9
13.0,0.0,Yes,0.0,Portland,2016-08-24,1018.0,57.0,,3.0,,10.8,SSW,84.0,8.0,3.6,1015.9,50.0,No,8.3,,S,12.0
19.0,4.2,No,13.0,Portland,2016-08-25,1017.6,69.0,,5.0,SSW,11.8,SW,63.0,1.0,7.0,1018.4,35.0,Yes,10.0,,SSE,12.5
24.0,0.0,Yes,13.0,Portland,2016-08-26,1022.2,82.0,,8.0,NNW,10.9,W,75.0,8.0,5.8,1020.4,46.0,No,9.4,,WNW,12.8
24.0,1.6,No,22.0,Portland,2016-08-27,1020.3,60.0,,7.0,NNW,13.0,NW,78.0,8.0,7.0,1016.7,48.0,Yes,9.5,,NNW,14.5
9.0,0.0,No,13.0,Portland,2016-08-28,1019.3,46.0,,1.0,N,17.8,NE,63.0,,8.1,1017.7,37.0,No,12.1,,NW,18.3
26.0,0.0,Yes,15.0,Portland,2016-08-29,1020.9,37.0,,,N,19.6,NNE,59.0,1.0,7.6,1017.6,39.0,No,12.6,,NNE,19.8
17.0,4.0,Yes,24.0,Portland,2016-08-30,1014.8,84.0,,8.0,NNE,13.7,N,91.0,8.0,10.8,1010.7,39.0,Yes,11.4,,NNE,14.0
24.0,7.2,Yes,24.0,Portland,2016-08-31,1012.9,87.0,,8.0,WNW,13.4,WNW,87.0,8.0,10.8,1013.8,46.0,Yes,12.5,,WNW,15.3
13.0,8.0,,7.0,Portland,2016-09-01,1018.4,77.0,,8.0,N,12.5,SSE,94.0,8.0,10.1,1016.1,,Yes,10.7,,,14.4
13.0,,No,9.0,Portland,2016-09-02,1014.4,64.0,,,E,14.0,ESE,92.0,8.0,6.4,1009.9,26.0,,9.8,,E,14.1
28.0,0.2,Yes,19.0,Portland,2016-09-03,1008.8,73.0,,8.0,NW,13.2,WNW,83.0,8.0,5.9,1008.9,50.0,No,10.4,,SW,14.2
31.0,1.4,Yes,19.0,Portland,2016-09-04,1022.1,79.0,,8.0,WNW,13.0,WNW,87.0,8.0,9.9,1023.4,56.0,Yes,11.7,,W,14.7
22.0,4.6,No,19.0,Portland,2016-09-05,1028.6,88.0,,8.0,NNW,13.2,WNW,89.0,5.0,10.7,1027.3,39.0,Yes,12.2,,WNW,14.5
13.0,0.6,No,11.0,Portland,2016-09-06,1028.3,66.0,,8.0,N,14.8,S,95.0,,6.3,1027.8,22.0,No,11.0,,WSW,16.1
17.0,0.2,No,17.0,Portland,2016-09-07,1027.5,56.0,,,NNE,19.5,N,90.0,,7.0,1021.7,41.0,No,12.7,,NNE,19.9
19.0,0.0,Yes,20.0,Portland,2016-09-08,1015.0,87.0,,8.0,N,14.6,NNW,64.0,8.0,12.7,1012.3,57.0,No,16.5,,N,17.1
22.0,46.0,Yes,11.0,Portland,2016-09-09,1008.6,90.0,,8.0,WSW,12.7,WSW,94.0,7.0,11.2,1010.0,50.0,Yes,12.7,,SW,14.0
26.0,10.0,Yes,15.0,Portland,2016-09-10,1018.8,68.0,,8.0,SW,12.5,WNW,91.0,8.0,6.8,1017.8,39.0,Yes,11.4,,W,13.7
13.0,1.2,Yes,19.0,Portland,2016-09-11,1017.9,87.0,,8.0,NW,11.3,SSW,89.0,8.0,8.5,1016.8,44.0,Yes,12.2,,W,14.2
13.0,5.4,Yes,4.0,Portland,2016-09-12,1022.1,70.0,,8.0,NNW,11.1,SSE,92.0,2.0,5.7,1021.7,28.0,Yes,10.3,,SSE,12.7
22.0,7.6,Yes,17.0,Portland,2016-09-13,1019.4,80.0,,8.0,E,12.9,E,92.0,8.0,7.8,1013.6,59.0,Yes,9.4,,E,13.1
11.0,18.4,Yes,7.0,Portland,2016-09-14,1003.8,86.0,,8.0,WNW,10.3,NNW,93.0,8.0,9.4,1001.3,39.0,Yes,10.1,,E,11.6
22.0,8.4,No,20.0,Portland,2016-09-15,1010.6,80.0,,8.0,SW,11.1,WSW,69.0,8.0,7.8,1012.3,39.0,Yes,11.3,,SSW,12.7
20.0,1.0,Yes,17.0,Portland,2016-09-16,1016.0,78.0,,8.0,NNW,12.4,NW,87.0,,7.6,1015.0,41.0,No,9.7,,WNW,14.6
26.0,1.8,Yes,20.0,Portland,2016-09-17,1014.0,61.0,,8.0,N,16.6,W,67.0,,5.8,1010.8,46.0,Yes,13.6,,N,18.6
15.0,4.0,Yes,19.0,Portland,2016-09-18,1014.3,86.0,,6.0,SSW,10.9,WSW,63.0,6.0,8.2,1013.3,41.0,Yes,10.1,,WSW,11.7
17.0,1.4,No,15.0,Portland,2016-09-19,1013.5,58.0,,8.0,NNW,13.2,NNW,77.0,8.0,6.1,1010.0,33.0,Yes,9.9,,NW,14.3
20.0,0.2,Yes,19.0,Portland,2016-09-20,1010.2,52.0,,8.0,N,18.1,N,69.0,,7.0,1008.9,35.0,No,12.7,,N,18.3
20.0,11.2,Yes,15.0,Portland,2016-09-21,1013.2,73.0,,8.0,S,11.4,S,94.0,7.0,9.5,1014.1,48.0,Yes,10.2,,S,11.7
11.0,1.4,No,13.0,Portland,2016-09-22,1020.5,58.0,,8.0,SW,11.0,SSW,63.0,8.0,8.5,1019.8,24.0,Yes,10.0,,SW,12.4
15.0,0.0,No,13.0,Portland,2016-09-23,1017.0,54.0,,1.0,NE,14.7,NNE,72.0,8.0,3.1,1011.2,28.0,No,9.3,,ENE,15.3
20.0,0.0,Yes,19.0,Portland,2016-09-24,1004.7,85.0,,8.0,N,13.4,N,74.0,7.0,6.2,1002.6,50.0,No,11.4,,WSW,15.7
20.0,12.0,No,26.0,Portland,2016-09-25,1012.3,62.0,,3.0,W,12.2,W,69.0,1.0,7.2,1012.2,46.0,Yes,11.1,,W,13.3
31.0,0.0,Yes,20.0,Portland,2016-09-26,1010.8,87.0,,8.0,NNW,8.8,NW,81.0,8.0,5.4,1008.5,56.0,No,11.5,,NW,16.1
33.0,7.2,No,26.0,Portland,2016-09-27,1012.3,62.0,,,W,14.2,WNW,64.0,8.0,5.8,1011.4,50.0,Yes,10.8,,W,14.8
31.0,0.2,Yes,17.0,Portland,2016-09-28,1008.5,57.0,,8.0,N,16.2,NNE,79.0,,7.9,997.7,61.0,No,12.1,,NE,17.8
11.0,6.0,Yes,20.0,Portland,2016-09-29,986.7,61.0,,8.0,N,13.6,NE,76.0,3.0,7.6,985.6,59.0,Yes,9.7,,NW,13.7
20.0,2.8,Yes,11.0,Portland,2016-09-30,993.5,66.0,,2.0,WNW,13.9,W,86.0,4.0,6.7,995.6,48.0,Yes,11.3,,W,14.7
24.0,7.0,No,31.0,Portland,2016-10-01,1004.0,73.0,,8.0,W,12.7,WNW,89.0,8.0,10.4,1004.2,57.0,Yes,11.3,,W,14.6
31.0,0.0,Yes,26.0,Portland,2016-10-02,996.1,49.0,,7.0,N,19.0,N,57.0,8.0,8.6,992.9,50.0,No,14.4,,N,20.0
41.0,7.8,Yes,28.0,Portland,2016-10-03,991.8,79.0,,8.0,NNW,11.2,WNW,81.0,5.0,7.5,992.9,78.0,Yes,9.2,,W,13.5
43.0,9.6,Yes,48.0,Portland,2016-10-04,996.6,74.0,,8.0,W,11.5,WSW,71.0,8.0,9.2,1002.5,80.0,Yes,11.9,,W,13.4
46.0,3.2,No,28.0,Portland,2016-10-05,1011.0,77.0,,8.0,NW,14.2,WNW,80.0,8.0,8.9,1011.8,76.0,Yes,11.6,,WNW,15.4
33.0,0.0,No,13.0,Portland,2016-10-06,1014.7,41.0,,,NNW,23.7,WNW,80.0,,9.2,1011.6,57.0,No,14.6,,WNW,25.7
20.0,0.0,No,24.0,Portland,2016-10-07,1012.1,71.0,,6.0,W,15.5,WSW,86.0,1.0,13.1,1014.9,56.0,No,14.1,,WNW,16.4
15.0,0.0,No,11.0,Portland,2016-10-08,1022.8,62.0,,,SSE,15.4,E,66.0,1.0,5.5,1019.9,31.0,No,12.0,,NNE,16.0
30.0,0.6,Yes,31.0,Portland,2016-10-09,1002.7,81.0,,8.0,N,16.5,NW,60.0,8.0,11.5,998.7,78.0,No,14.9,,WNW,20.7
43.0,10.6,Yes,43.0,Portland,2016-10-10,1007.5,63.0,,8.0,W,11.9,W,64.0,8.0,8.6,1009.2,78.0,Yes,11.0,,W,13.3
28.0,4.6,Yes,26.0,Portland,2016-10-11,1017.6,74.0,,8.0,WSW,12.4,W,71.0,8.0,6.9,1018.6,57.0,Yes,10.1,,SW,13.3
19.0,7.2,No,24.0,Portland,2016-10-12,1018.2,74.0,,8.0,WSW,12.7,S,90.0,8.0,9.5,1020.7,39.0,Yes,11.9,,W,14.0
11.0,1.0,No,7.0,Portland,2016-10-13,1027.2,57.0,,,SSE,13.7,ESE,62.0,7.0,3.4,1025.9,26.0,No,10.6,,E,14.3
17.0,0.0,No,11.0,Portland,2016-10-14,1023.5,39.0,,,NNE,20.6,NW,86.0,,3.7,1018.9,37.0,No,9.1,,NW,21.4
24.0,0.2,No,28.0,Portland,2016-10-15,1011.4,33.0,,8.0,NNW,21.0,NNW,42.0,8.0,8.8,1006.9,50.0,No,16.6,,N,22.2
15.0,1.0,Yes,26.0,Portland,2016-10-16,998.7,91.0,,8.0,NNW,10.9,WSW,78.0,8.0,14.6,1001.1,54.0,No,14.7,,WNW,14.8
37.0,15.0,Yes,28.0,Portland,2016-10-17,1007.4,76.0,,8.0,W,12.2,NW,61.0,3.0,7.3,1006.5,69.0,Yes,11.5,,WNW,13.5
37.0,23.8,Yes,26.0,Portland,2016-10-18,1008.4,65.0,,8.0,WNW,11.9,W,75.0,8.0,6.8,1010.4,61.0,Yes,10.9,,W,12.9
20.0,2.2,No,20.0,Portland,2016-10-19,1019.5,62.0,,8.0,WSW,13.2,W,66.0,8.0,5.4,1019.5,46.0,Yes,10.5,,WSW,14.1
26.0,0.4,Yes,22.0,Portland,2016-10-20,1013.6,35.0,,2.0,N,21.7,NNW,57.0,,5.0,1009.6,83.0,No,12.3,,N,22.8
31.0,6.6,Yes,22.0,Portland,2016-10-21,1011.9,62.0,,5.0,W,12.1,WSW,82.0,8.0,9.6,1014.0,81.0,Yes,9.6,,NNW,13.6
20.0,1.6,No,24.0,Portland,2016-10-22,1023.3,52.0,,4.0,SSW,12.7,SSW,60.0,1.0,7.1,1025.9,43.0,Yes,9.9,,SSW,13.3
15.0,0.8,No,13.0,Portland,2016-10-23,1028.6,52.0,,8.0,S,11.5,S,59.0,8.0,7.2,1028.2,31.0,No,10.1,,S,13.3
11.0,0.0,No,11.0,Portland,2016-10-24,1023.2,59.0,,,NNE,15.0,SW,67.0,,4.5,1018.5,26.0,No,9.8,,NNW,16.2
39.0,0.0,Yes,22.0,Portland,2016-10-25,1008.5,76.0,,4.0,N,16.9,WNW,50.0,7.0,7.5,1007.8,72.0,No,16.2,,W,22.7
26.0,3.6,Yes,11.0,Portland,2016-10-26,1012.4,68.0,,8.0,SW,13.7,W,93.0,8.0,10.1,1014.7,43.0,Yes,10.3,,WNW,14.8
17.0,1.6,No,15.0,Portland,2016-10-27,1022.7,58.0,,8.0,SSE,13.1,SSE,54.0,1.0,8.9,1022.2,37.0,Yes,11.6,,S,15.2
13.0,0.0,No,13.0,Portland,2016-10-28,1020.4,54.0,,,N,14.9,S,78.0,7.0,3.5,1019.3,26.0,No,9.4,,S,15.9
9.0,0.0,No,7.0,Portland,2016-10-29,1017.3,55.0,,,ENE,21.4,NE,74.0,,6.0,1011.1,31.0,No,11.7,,NNE,22.6
56.0,0.0,Yes,41.0,Portland,2016-10-30,999.0,65.0,,8.0,WNW,12.9,W,71.0,4.0,11.6,1001.4,89.0,No,15.3,,WNW,16.5
35.0,6.4,Yes,31.0,Portland,2016-10-31,1012.1,63.0,,4.0,W,13.4,WNW,76.0,8.0,6.4,1012.7,74.0,Yes,8.4,,WSW,14.4
31.0,7.6,Yes,31.0,Portland,2016-11-01,1010.8,64.0,,2.0,W,14.3,W,79.0,8.0,8.3,1011.4,56.0,Yes,10.7,,W,14.8
33.0,1.2,No,24.0,Portland,2016-11-02,1015.9,69.0,,8.0,WNW,13.0,WNW,76.0,8.0,9.6,1016.6,52.0,Yes,11.8,,W,14.7
31.0,0.2,No,20.0,Portland,2016-11-03,1018.5,71.0,,7.0,W,14.3,W,72.0,8.0,10.9,1018.1,43.0,No,12.7,,W,16.1
50.0,0.0,No,28.0,Portland,2016-11-04,1009.1,68.0,,4.0,NW,16.8,WNW,57.0,1.0,5.5,1006.5,80.0,No,15.4,,WNW,20.9
37.0,0.8,No,26.0,Portland,2016-11-05,1013.9,60.0,,8.0,WSW,13.6,W,75.0,7.0,8.3,1014.3,70.0,No,11.0,,WSW,14.6
35.0,0.0,No,30.0,Portland,2016-11-06,1012.8,71.0,,,WSW,15.9,WNW,75.0,8.0,10.3,1010.1,61.0,No,13.6,,WNW,17.3
24.0,0.0,Yes,19.0,Portland,2016-11-07,1001.5,79.0,,8.0,WSW,13.1,WSW,57.0,7.0,10.8,1004.6,46.0,No,13.5,,WNW,14.6
24.0,5.0,No,20.0,Portland,2016-11-08,1011.8,69.0,,5.0,WSW,14.4,W,73.0,8.0,5.7,1012.5,39.0,Yes,11.5,,WSW,15.3
15.0,0.0,No,9.0,Portland,2016-11-09,1014.9,65.0,,5.0,SSW,14.6,SSE,87.0,7.0,5.1,1013.2,24.0,No,11.9,,S,15.9
13.0,0.0,No,9.0,Portland,2016-11-10,1013.8,60.0,,8.0,SSE,13.8,S,64.0,8.0,8.1,1013.8,30.0,No,12.7,,SE,14.9
20.0,0.0,Yes,17.0,Portland,2016-11-11,1012.2,67.0,,,E,17.2,ESE,70.0,,8.0,1007.3,44.0,No,13.8,,E,17.4
24.0,1.4,Yes,19.0,Portland,2016-11-12,995.7,88.0,,8.0,NNW,14.2,NNW,88.0,8.0,11.8,993.4,76.0,Yes,15.4,,NW,18.4
28.0,39.0,Yes,31.0,Portland,2016-11-13,993.7,91.0,,8.0,SW,13.2,SW,94.0,7.0,10.7,1000.9,94.0,Yes,12.5,,NW,13.6
24.0,7.2,No,13.0,Portland,2016-11-14,1014.7,75.0,,,SSW,14.7,WSW,70.0,8.0,10.7,1016.8,43.0,Yes,13.1,,SSW,15.5
28.0,0.6,No,22.0,Portland,2016-11-15,1021.0,76.0,,8.0,W,14.5,W,82.0,8.0,11.0,1021.4,41.0,No,12.4,,WSW,15.4
17.0,0.6,No,9.0,Portland,2016-11-16,1024.5,74.0,,,SSE,18.1,E,91.0,8.0,10.8,1021.9,30.0,No,12.0,,E,19.9
33.0,0.2,No,20.0,Portland,2016-11-17,1014.7,27.0,,,N,29.0,NNW,57.0,,10.9,1011.2,56.0,No,19.9,,NW,30.0
13.0,0.6,No,11.0,Portland,2016-11-18,1017.7,66.0,,6.0,SSW,15.5,SW,82.0,8.0,12.1,1018.7,30.0,No,12.8,,WSW,16.6
15.0,0.2,No,7.0,Portland,2016-11-19,1020.7,68.0,,,ESE,16.3,SSW,66.0,,8.3,1020.0,28.0,No,14.4,,S,17.9
11.0,0.0,No,9.0,Portland,2016-11-20,1016.6,69.0,,8.0,E,22.2,E,77.0,1.0,11.6,1013.0,22.0,No,16.4,,E,25.5
26.0,0.0,Yes,24.0,Portland,2016-11-21,1004.9,68.0,,5.0,N,18.8,W,55.0,1.0,16.4,1006.8,61.0,No,24.3,,W,29.4
19.0,1.4,Yes,11.0,Portland,2016-11-22,1016.5,58.0,,,SW,15.6,WSW,70.0,1.0,10.2,1016.4,33.0,Yes,13.6,,WSW,16.3
20.0,1.4,No,19.0,Portland,2016-11-23,1019.1,60.0,,3.0,SW,14.1,SSW,70.0,8.0,8.9,1020.3,43.0,Yes,11.4,,SW,15.0
30.0,0.0,No,19.0,Portland,2016-11-24,1021.4,59.0,,8.0,WSW,14.1,W,67.0,8.0,7.0,1019.9,43.0,No,12.3,,WSW,15.5
17.0,0.0,No,19.0,Portland,2016-11-25,1020.6,72.0,,8.0,SW,13.3,SSW,62.0,8.0,10.4,1022.1,39.0,No,12.8,,SW,15.5
22.0,0.0,No,17.0,Portland,2016-11-26,1023.0,67.0,,8.0,SW,14.5,WSW,71.0,7.0,11.5,1022.7,43.0,No,12.8,,WSW,15.0
11.0,0.0,No,9.0,Portland,2016-11-27,1021.7,61.0,,8.0,SW,14.2,S,68.0,8.0,11.0,1019.7,30.0,No,12.5,,SSE,15.6
13.0,0.0,No,6.0,Portland,2016-11-28,1016.7,62.0,,,S,15.2,S,72.0,6.0,4.0,1015.5,26.0,No,12.4,,SSW,17.1
15.0,0.0,No,13.0,Portland,2016-11-29,1013.7,62.0,,1.0,E,17.1,SE,69.0,4.0,8.3,1012.9,31.0,No,14.3,,SSE,18.0
13.0,0.0,No,15.0,Portland,2016-11-30,1011.8,64.0,,8.0,SSE,15.7,SSE,75.0,8.0,12.5,1011.4,31.0,No,14.3,,SSE,17.2
13.0,0.0,No,2.0,Portland,2016-12-01,1010.0,59.0,,,W,17.5,SSW,61.0,2.0,10.1,1007.1,35.0,No,14.5,,W,18.4
19.0,0.6,No,17.0,Portland,2016-12-02,1012.3,55.0,,3.0,SW,15.6,WSW,71.0,8.0,9.5,1014.7,35.0,No,13.6,,SW,16.6
15.0,0.0,No,9.0,Portland,2016-12-03,1016.3,56.0,,,E,18.7,SE,58.0,,3.6,1014.4,33.0,No,14.3,,SSE,19.5
35.0,0.0,No,7.0,Portland,2016-12-04,1008.1,62.0,,8.0,NNE,23.6,WNW,84.0,,9.2,1004.7,65.0,No,15.2,,NNW,28.9
20.0,0.6,No,24.0,Portland,2016-12-05,1012.3,60.0,,8.0,WSW,15.1,S,70.0,7.0,12.9,1014.3,50.0,No,15.2,,W,17.3
19.0,0.0,No,6.0,Portland,2016-12-06,1015.1,59.0,,2.0,W,16.2,W,59.0,5.0,5.4,1015.3,41.0,No,14.1,,WNW,17.2
15.0,0.0,Yes,11.0,Portland,2016-12-07,1014.6,53.0,,,NNE,20.4,S,86.0,,6.8,1010.4,28.0,No,14.7,,E,22.0
48.0,7.4,,46.0,Portland,2016-12-08,996.4,86.0,,8.0,WNW,12.9,WSW,72.0,8.0,13.4,1001.1,,Yes,14.1,,,16.3
17.0,,No,20.0,Portland,2016-12-09,1018.7,68.0,,8.0,SSW,13.1,SW,58.0,8.0,9.4,1021.8,43.0,,12.9,,SSW,14.6
17.0,1.0,No,11.0,Portland,2016-12-10,1024.6,73.0,,8.0,WNW,14.9,W,90.0,8.0,7.6,1024.4,33.0,No,11.8,,WSW,16.2
15.0,0.8,No,9.0,Portland,2016-12-11,1025.2,61.0,,2.0,SE,17.4,ESE,62.0,8.0,7.6,1023.5,28.0,No,13.8,,SE,18.1
30.0,0.0,No,15.0,Portland,2016-12-12,1017.5,27.0,,,N,29.9,W,72.0,,7.4,1013.8,48.0,No,15.6,,W,30.3
26.0,0.0,No,24.0,Portland,2016-12-13,1004.9,34.0,,6.0,N,27.4,NNW,31.0,6.0,14.7,1002.6,56.0,No,24.7,,WNW,28.2
17.0,0.0,No,17.0,Portland,2016-12-14,1013.7,58.0,,8.0,SSW,13.7,SSW,57.0,8.0,12.5,1017.2,46.0,No,13.4,,WSW,16.3
20.0,0.0,No,17.0,Portland,2016-12-15,1020.7,52.0,,1.0,SSE,15.6,SE,53.0,4.0,7.8,1018.8,35.0,No,13.8,,SE,16.8
9.0,0.0,Yes,20.0,Portland,2016-12-16,1011.2,55.0,,,ENE,19.2,WSW,70.0,,8.1,1008.1,33.0,No,13.9,,ENE,20.3
39.0,1.2,No,37.0,Portland,2016-12-17,1010.2,47.0,,1.0,WSW,14.6,WSW,61.0,6.0,9.4,1015.8,59.0,Yes,13.3,,WSW,15.9
13.0,0.2,No,9.0,Portland,2016-12-18,1023.9,52.0,,1.0,S,16.1,E,53.0,1.0,5.8,1022.8,33.0,No,11.9,,SE,17.5
31.0,0.0,Yes,22.0,Portland,2016-12-19,1010.9,50.0,,8.0,N,19.4,WNW,47.0,,5.6,1008.3,65.0,No,17.4,,WNW,26.4
