Wind Gust Dir,Rain Today,Evaporation,Wind Dir 9 am,Min Temp F,Rain Tomorrow,Cloud 3 pm,Wind Speed 9 am,Temp 3 pm F,Rainfall,Wind Dir 3 pm,Humidity 3 pm,Wind Gust Speed,Location,Max Temp F,Date,Cloud 9 am,Humidity 9 am,Pressure 3 pm,Wind Speed 3 pm,Temp 9 am F,Pressure 9 am
E,No,,SSW,66.02,No,3.0,11.0,83.48,0.0,E,47.0,35.0,Richmond,85.46000000000001,2016-02-27,2.0,75.0,1017.7,19.0,75.56,1019.3
E,No,,E,59.9,No,1.0,7.0,84.91999999999999,0.0,NNW,44.0,35.0,Richmond,86.36,2016-02-28,,86.0,1016.1,9.0,70.52,1018.9
SE,No,13.2,,60.62,No,8.0,0.0,80.6,0.0,SSE,56.0,33.0,Richmond,83.84,2016-02-29,,75.0,1019.5,17.0,71.78,1021.4
ENE,No,3.8,SE,63.86,No,,6.0,84.2,0.0,ENE,53.0,30.0,Richmond,86.36,2016-03-01,8.0,95.0,1019.1,15.0,68.9,1022.3
ENE,No,5.2,,60.440000000000005,No,,0.0,91.58000000000001,0.8,NE,37.0,31.0,Richmond,92.66,2016-03-02,,88.0,1017.7,13.0,68.0,1021.3
NE,No,5.6,NE,64.22,No,,7.0,91.58000000000001,0.0,NE,36.0,39.0,Richmond,94.28,2016-03-03,7.0,93.0,1018.1,9.0,70.7,1021.5
NE,No,6.2,S,64.04,No,2.0,2.0,89.41999999999999,0.0,NNE,48.0,33.0,Richmond,89.78,2016-03-04,8.0,86.0,1018.6,17.0,71.96,1022.1
ENE,No,,,59.0,No,,0.0,88.88000000000001,0.0,ENE,33.0,30.0,Richmond,91.03999999999999,2016-03-05,,86.0,1018.2,9.0,69.98,1021.9
NE,No,,S,57.74,No,1.0,4.0,87.08000000000001,0.0,ENE,44.0,35.0,Richmond,90.14,2016-03-06,,84.0,1019.6,11.0,68.9,1023.3
E,No,18.0,N,61.88,No,,6.0,89.24,0.0,ENE,47.0,31.0,Richmond,91.76,2016-03-07,,85.0,1017.6,11.0,71.78,1021.8
,No,5.0,SW,66.92,No,2.0,4.0,86.36,0.0,ESE,42.0,,Richmond,88.34,2016-03-08,,74.0,1021.0,15.0,75.2,1023.4
,No,6.2,,,,,,94.28,0.0,E,39.0,,Richmond,95.72,2016-03-09,,,1016.4,15.0,,
SE,,6.6,,69.98,No,,0.0,87.61999999999999,,SSE,53.0,35.0,Richmond,92.11999999999999,2016-03-10,,74.0,1017.7,20.0,77.72,1019.9
NE,No,6.0,S,72.86,No,,6.0,84.38000000000001,0.0,NE,53.0,28.0,Richmond,89.6,2016-03-11,8.0,85.0,1016.9,7.0,74.66,1019.8
E,No,,NNW,67.46,No,,7.0,91.03999999999999,1.0,N,38.0,28.0,Richmond,92.11999999999999,2016-03-12,8.0,89.0,1016.7,9.0,72.5,1019.8
SE,No,,SSE,68.0,No,,4.0,87.08000000000001,0.0,N,42.0,46.0,Richmond,89.78,2016-03-13,,80.0,1016.6,13.0,73.58,1020.3
S,No,12.5,,67.82,No,,0.0,90.14,0.0,ENE,45.0,61.0,Richmond,92.84,2016-03-14,,88.0,1012.6,15.0,71.6,1016.6
S,No,4.8,SSE,70.34,Yes,8.0,15.0,72.5,0.4,SW,80.0,30.0,Richmond,77.54,2016-03-15,8.0,76.0,1018.6,15.0,71.42,1019.7
ESE,Yes,2.2,S,64.75999999999999,No,3.0,9.0,79.16,2.8,SSE,47.0,30.0,Richmond,82.58,2016-03-16,8.0,96.0,1017.3,15.0,66.2,1020.3
NE,No,3.0,SSW,65.66,No,2.0,7.0,77.36,0.6,ENE,63.0,30.0,Richmond,83.12,2016-03-17,1.0,85.0,1012.3,17.0,70.34,1017.1
WSW,No,4.8,NE,63.14,No,,20.0,81.5,0.0,N,64.0,57.0,Richmond,86.72,2016-03-18,1.0,85.0,997.1,30.0,70.16,1003.1
ESE,No,,NE,49.46,No,,2.0,75.92,0.4,ENE,26.0,39.0,Richmond,78.08,2016-03-19,,56.0,1010.3,9.0,63.32,1011.1
SE,No,,SSW,60.08,Yes,8.0,17.0,72.68,0.0,SSE,49.0,46.0,Richmond,76.64,2016-03-20,7.0,54.0,1015.9,17.0,66.56,1017.6
SE,Yes,11.9,S,58.82,No,8.0,9.0,65.66,2.8,SSE,80.0,39.0,Richmond,70.7,2016-03-21,7.0,85.0,1016.9,9.0,63.32,1018.6
SSE,No,2.3,SW,58.64,No,8.0,17.0,75.2,0.2,SSE,45.0,35.0,Richmond,79.34,2016-03-22,,66.0,1014.9,22.0,66.38,1017.7
SE,No,4.0,,51.620000000000005,No,,0.0,78.25999999999999,0.0,NE,39.0,26.0,Richmond,80.96,2016-03-23,,73.0,1016.1,13.0,63.32,1018.5
ENE,No,3.8,,56.48,No,,0.0,84.02,0.0,ENE,30.0,31.0,Richmond,86.72,2016-03-24,7.0,88.0,1018.1,9.0,64.04,1021.1
S,No,,,56.66,No,,0.0,77.0,0.0,NNE,52.0,28.0,Richmond,81.5,2016-03-25,7.0,81.0,1016.1,13.0,62.42,1019.0
ENE,No,,,57.379999999999995,No,,0.0,82.22,0.0,SSW,38.0,28.0,Richmond,85.1,2016-03-26,4.0,89.0,1014.9,6.0,65.12,1018.8
SE,No,,,57.56,No,8.0,0.0,78.8,0.0,SE,60.0,37.0,Richmond,83.12,2016-03-27,1.0,97.0,1015.8,24.0,65.12,1018.2
ESE,No,14.5,S,64.58,No,,9.0,80.96,0.0,E,53.0,24.0,Richmond,82.22,2016-03-28,8.0,85.0,1014.8,9.0,69.62,1018.7
SW,No,2.0,SSE,68.72,Yes,8.0,11.0,70.52,0.0,S,92.0,17.0,Richmond,74.66,2016-03-29,8.0,88.0,1016.1,7.0,69.8,1017.4
W,Yes,1.4,WNW,62.42,No,8.0,4.0,79.7,3.6,W,36.0,39.0,Richmond,82.94,2016-03-30,,89.0,1012.0,19.0,67.46,1015.2
ESE,No,4.4,N,50.9,No,6.0,4.0,79.52,0.2,E,36.0,33.0,Richmond,81.32,2016-03-31,,67.0,1015.5,9.0,61.88,1017.6
NE,No,4.0,,57.92,No,,0.0,84.02,0.0,NE,35.0,31.0,Richmond,87.08000000000001,2016-04-01,1.0,77.0,1014.2,17.0,66.74000000000001,1019.2
W,No,,,55.04,No,,0.0,87.44,0.0,SSW,18.0,31.0,Richmond,89.6,2016-04-02,,81.0,1014.0,13.0,63.68,1016.8
ESE,No,,SE,58.28,Yes,3.0,9.0,79.7,0.0,E,52.0,31.0,Richmond,82.22,2016-04-03,8.0,66.0,1020.9,20.0,73.22,1024.8
E,Yes,13.0,SSW,63.86,No,3.0,9.0,76.82,1.4,E,63.0,26.0,Richmond,78.08,2016-04-04,8.0,86.0,1018.8,13.0,68.72,1023.1
ENE,No,1.9,NE,59.9,No,,6.0,88.16,0.2,NE,40.0,33.0,Richmond,89.96000000000001,2016-04-05,8.0,99.0,1013.6,19.0,63.86,1020.3
NNW,No,4.4,NNE,57.02,No,4.0,15.0,94.28,0.0,N,26.0,44.0,Richmond,97.88000000000001,2016-04-06,,60.0,1010.7,24.0,77.9,1015.9
SE,No,5.4,SE,62.78,No,8.0,20.0,68.72,0.0,ESE,55.0,33.0,Richmond,70.16,2016-04-07,8.0,65.0,1022.3,17.0,67.82,1023.2
NE,No,1.6,NW,61.519999999999996,No,7.0,6.0,68.9,0.0,E,74.0,31.0,Richmond,69.8,2016-04-08,8.0,80.0,1021.0,13.0,64.4,1023.6
ESE,No,,S,54.14,No,,6.0,78.08,0.0,ENE,46.0,30.0,Richmond,79.34,2016-04-09,,65.0,1017.9,9.0,68.36,1022.1
WNW,No,,NE,53.96,No,,6.0,83.66,0.0,E,29.0,31.0,Richmond,86.36,2016-04-10,,76.0,1014.6,9.0,66.38,1019.8
ESE,No,8.3,NE,46.04,No,,6.0,80.6,0.0,ENE,29.0,37.0,Richmond,82.58,2016-04-11,,58.0,1015.3,6.0,64.94,1017.8
ESE,No,3.4,SE,56.48,No,6.0,7.0,70.88,0.4,E,62.0,31.0,Richmond,75.2,2016-04-12,8.0,82.0,1021.2,19.0,66.02,1023.4
E,No,1.5,SSW,55.58,No,8.0,11.0,74.12,0.0,SE,52.0,26.0,Richmond,78.44,2016-04-13,6.0,69.0,1025.6,17.0,68.18,1027.6
E,No,2.2,SSW,52.7,No,8.0,6.0,74.48,0.2,ENE,59.0,28.0,Richmond,78.08,2016-04-14,8.0,89.0,1027.0,13.0,63.86,1030.3
ENE,No,2.4,ENE,53.78,No,,6.0,82.22,0.0,NE,36.0,24.0,Richmond,83.84,2016-04-15,,80.0,1020.7,13.0,66.38,1026.5
ESE,No,,ESE,51.8,No,,7.0,84.2,0.0,E,31.0,24.0,Richmond,85.46000000000001,2016-04-16,,82.0,1016.9,13.0,65.84,1021.2
SE,No,,S,62.959999999999994,No,8.0,13.0,67.46,0.0,SE,74.0,39.0,Richmond,72.68,2016-04-17,8.0,76.0,1020.4,20.0,67.64,1022.5
SSE,No,7.6,SSW,56.48,No,4.0,11.0,68.36,0.0,S,76.0,31.0,Richmond,76.46,2016-04-18,6.0,80.0,1018.9,17.0,66.56,1022.2
ESE,No,2.0,W,60.26,No,,2.0,77.36,0.4,N,46.0,22.0,Richmond,78.44,2016-04-19,8.0,81.0,1019.5,6.0,67.82,1022.0
E,No,2.3,NE,57.379999999999995,No,,6.0,79.88,0.2,ENE,49.0,24.0,Richmond,81.32,2016-04-20,4.0,95.0,1021.1,6.0,63.86,1024.8
NNE,No,3.2,E,56.3,No,,4.0,82.94,0.0,NE,44.0,22.0,Richmond,83.84,2016-04-21,7.0,99.0,1018.2,15.0,62.959999999999994,1023.2
S,No,3.2,SE,52.7,No,8.0,11.0,67.46,0.0,W,66.0,44.0,Richmond,81.32,2016-04-22,2.0,82.0,1019.3,22.0,66.02,1020.3
SSE,No,,S,59.36,Yes,8.0,22.0,66.74000000000001,0.4,SSE,62.0,39.0,Richmond,68.72,2016-04-23,8.0,61.0,1024.6,17.0,65.3,1024.9
SSE,Yes,,S,57.2,No,,13.0,71.06,4.8,SE,47.0,37.0,Richmond,75.38,2016-04-24,5.0,81.0,1028.8,24.0,65.3,1030.2
SSE,No,,NNE,46.4,No,,6.0,73.58,0.0,N,45.0,22.0,Richmond,75.38,2016-04-25,,87.0,1028.7,11.0,58.459999999999994,1032.4
ENE,No,9.4,SE,46.76,No,,6.0,74.48,0.0,NE,50.0,26.0,Richmond,77.0,2016-04-26,,91.0,1026.7,6.0,59.36,1031.2
NE,No,2.6,ESE,48.56,No,2.0,9.0,78.62,0.0,NE,45.0,31.0,Richmond,80.6,2016-04-27,3.0,99.0,1022.7,17.0,57.379999999999995,1028.1
ESE,No,2.6,NE,50.54,No,,2.0,80.42,0.0,ESE,47.0,19.0,Richmond,81.86,2016-04-28,,98.0,1020.7,11.0,59.18,1025.3
NE,No,2.0,SW,49.64,No,,2.0,77.9,0.0,NE,52.0,22.0,Richmond,78.98,2016-04-29,,87.0,1017.7,17.0,62.42,1023.0
NNE,No,,NE,60.440000000000005,Yes,,6.0,77.18,0.6,NNE,64.0,28.0,Richmond,77.36,2016-04-30,8.0,94.0,1015.5,11.0,65.12,1018.7
WNW,Yes,2.4,NE,55.4,No,1.0,17.0,82.22,1.4,NW,41.0,43.0,Richmond,82.94,2016-05-01,4.0,96.0,1009.8,26.0,66.38,1013.6
NW,No,3.4,NE,45.68,No,,9.0,72.86,0.2,SW,46.0,20.0,Richmond,76.28,2016-05-02,,67.0,1012.0,9.0,60.08,1017.3
WNW,No,2.0,NNE,42.620000000000005,No,,7.0,78.62,0.0,WNW,26.0,43.0,Richmond,79.7,2016-05-03,,67.0,1006.6,20.0,59.36,1012.7
NNW,No,3.8,WNW,46.04,No,1.0,7.0,78.08,0.0,ESE,34.0,20.0,Richmond,80.06,2016-05-04,,49.0,1013.3,6.0,68.36,1015.1
E,No,2.3,N,45.14,No,,6.0,76.82,0.0,NE,35.0,22.0,Richmond,77.72,2016-05-05,,73.0,1016.1,13.0,59.540000000000006,1021.0
NE,No,2.8,N,44.239999999999995,No,,6.0,77.9,0.0,ENE,33.0,19.0,Richmond,79.52,2016-05-06,,88.0,1016.6,11.0,54.68,1019.9
ENE,No,,N,41.9,No,,6.0,77.0,0.0,ENE,46.0,24.0,Richmond,79.52,2016-05-07,,89.0,1017.7,9.0,53.6,1021.8
E,No,,NW,53.42,Yes,8.0,4.0,68.18,0.0,,77.0,13.0,Richmond,68.36,2016-05-08,3.0,94.0,1013.7,0.0,60.440000000000005,1018.5
NW,Yes,4.6,NNE,60.440000000000005,No,6.0,11.0,70.88,1.4,N,80.0,48.0,Richmond,73.58,2016-05-09,6.0,99.0,1003.4,17.0,63.86,1008.4
WNW,No,2.2,WNW,60.980000000000004,No,,31.0,72.14,0.2,WNW,42.0,65.0,Richmond,77.18,2016-05-10,,45.0,1005.7,30.0,70.34,1007.1
WNW,No,5.0,NNW,45.32,No,,11.0,67.64,0.0,WNW,33.0,41.0,Richmond,73.4,2016-05-11,,34.0,1012.9,22.0,64.4,1015.6
W,No,4.6,NNE,54.5,No,,13.0,73.22,0.0,WNW,42.0,50.0,Richmond,76.1,2016-05-12,,47.0,1014.7,24.0,67.82,1014.9
SE,No,3.4,NW,41.72,No,,2.0,76.46,0.0,NE,33.0,20.0,Richmond,78.44,2016-05-13,,72.0,1019.6,6.0,59.18,1022.1
E,No,,NNE,36.68,No,,6.0,80.6,0.0,NE,18.0,17.0,Richmond,81.14,2016-05-14,,80.0,1019.4,11.0,53.42,1024.1
N,No,,NNE,39.92,No,,7.0,73.75999999999999,0.0,NNE,42.0,26.0,Richmond,76.1,2016-05-15,,69.0,1013.9,13.0,57.379999999999995,1017.9
NNE,No,6.4,NNW,42.44,No,,7.0,73.94,0.0,N,40.0,24.0,Richmond,77.72,2016-05-16,,71.0,1017.1,17.0,59.9,1022.1
WNW,No,2.2,NNE,50.54,No,,9.0,81.86,0.0,WNW,23.0,41.0,Richmond,83.3,2016-05-17,,57.0,1014.4,24.0,67.1,1017.2
NNE,No,4.0,,40.64,No,,0.0,69.44,0.0,ENE,41.0,20.0,Richmond,71.24000000000001,2016-05-18,,80.0,1015.0,9.0,52.7,1019.3
W,No,1.6,,39.38,No,,0.0,73.75999999999999,0.0,W,28.0,39.0,Richmond,75.74000000000001,2016-05-19,,66.0,1013.8,28.0,55.22,1018.4
ESE,No,2.8,,42.260000000000005,No,,0.0,75.38,0.0,N,35.0,22.0,Richmond,77.0,2016-05-20,,67.0,1018.7,7.0,56.48,1021.3
ENE,No,,NNE,44.239999999999995,No,,6.0,69.98,0.0,ENE,57.0,20.0,Richmond,72.14,2016-05-21,,89.0,1023.5,13.0,56.3,1027.8
ESE,No,,ESE,46.4,No,,7.0,77.18,0.0,S,47.0,15.0,Richmond,79.16,2016-05-22,8.0,99.0,1019.5,7.0,52.52,1024.7
W,No,4.8,NNE,46.22,No,,20.0,75.38,0.0,W,21.0,69.0,Richmond,81.14,2016-05-23,,56.0,1013.0,30.0,70.16,1013.8
W,No,4.4,SSE,35.96,No,,6.0,71.78,0.0,W,23.0,35.0,Richmond,73.4,2016-05-24,,71.0,1014.1,26.0,50.0,1018.6
SW,No,2.4,E,32.9,No,,6.0,68.9,0.0,E,32.0,26.0,Richmond,71.06,2016-05-25,,80.0,1012.8,7.0,48.92,1018.4
NNW,No,1.6,NNE,47.66,No,7.0,22.0,69.8,0.0,NW,48.0,52.0,Richmond,71.06,2016-05-26,,52.0,1001.1,20.0,60.62,1006.3
WSW,No,3.0,W,52.7,No,,22.0,64.4,0.0,W,32.0,57.0,Richmond,67.46,2016-05-27,,37.0,1002.6,30.0,60.26,1003.9
W,No,,N,41.18,No,1.0,11.0,61.7,0.6,WNW,48.0,44.0,Richmond,63.14,2016-05-28,8.0,88.0,1006.5,22.0,50.9,1007.4
SSW,No,,ESE,31.28,No,,6.0,66.74000000000001,0.4,ENE,31.0,20.0,Richmond,68.0,2016-05-29,,87.0,1016.1,13.0,48.56,1017.5
SE,No,7.2,NNW,28.22,No,,7.0,64.22,0.0,E,34.0,20.0,Richmond,65.66,2016-05-30,,84.0,1024.0,7.0,40.82,1026.4
SE,No,1.6,ESE,31.46,Yes,,2.0,63.86,0.0,SE,64.0,31.0,Richmond,67.64,2016-05-31,,82.0,1027.0,19.0,44.6,1030.2
SSE,Yes,0.5,,44.6,No,8.0,0.0,62.059999999999995,1.6,SE,70.0,19.0,Richmond,63.86,2016-06-01,,98.0,1026.1,9.0,55.04,1029.3
ESE,No,1.0,NNE,43.34,No,1.0,9.0,64.4,0.0,SE,58.0,17.0,Richmond,66.92,2016-06-02,4.0,99.0,1024.0,6.0,50.72,1027.2
SSW,No,0.9,NE,48.92,Yes,4.0,9.0,64.04,0.0,WSW,67.0,17.0,Richmond,64.58,2016-06-03,8.0,92.0,1021.6,9.0,54.32,1026.0
NNE,Yes,,ESE,54.14,Yes,8.0,7.0,64.4,5.0,NNE,87.0,44.0,Richmond,65.3,2016-06-04,8.0,99.0,1008.5,22.0,57.74,1015.3
SW,Yes,,SW,57.74,Yes,8.0,17.0,63.68,70.6,SSW,99.0,44.0,Richmond,64.04,2016-06-05,8.0,99.0,996.4,9.0,61.16,1001.3
W,Yes,,NNW,55.58,No,,9.0,65.3,78.4,SW,44.0,46.0,Richmond,67.46,2016-06-06,7.0,64.0,999.0,19.0,59.18,1000.8
NNW,No,3.6,NNE,50.9,No,8.0,17.0,65.66,0.0,WNW,44.0,50.0,Richmond,67.82,2016-06-07,,62.0,1003.2,20.0,60.26,1004.0
W,No,2.3,ENE,42.980000000000004,No,,7.0,65.3,0.0,WSW,46.0,44.0,Richmond,69.44,2016-06-08,,71.0,1010.1,11.0,56.66,1011.7
WNW,No,2.4,N,55.22,No,,22.0,71.06,0.0,WNW,36.0,59.0,Richmond,72.32,2016-06-09,7.0,65.0,1006.4,24.0,64.04,1007.4
WNW,No,3.6,WSW,48.2,No,,2.0,67.46,0.0,NW,46.0,41.0,Richmond,70.16,2016-06-10,,70.0,1017.3,26.0,58.28,1017.8
W,No,,N,42.620000000000005,No,,7.0,66.2,0.0,W,42.0,41.0,Richmond,68.72,2016-06-11,,66.0,1021.0,22.0,54.5,1023.2
SSW,No,,NE,35.24,No,,2.0,62.959999999999994,0.0,E,37.0,20.0,Richmond,64.04,2016-06-12,,82.0,1035.0,6.0,46.58,1037.0
NE,No,7.0,SE,39.2,No,5.0,6.0,64.04,0.0,ENE,60.0,20.0,Richmond,65.84,2016-06-13,8.0,85.0,1035.1,13.0,48.379999999999995,1039.1
ENE,No,1.2,SE,38.12,No,,4.0,69.98,0.0,ESE,44.0,17.0,Richmond,71.6,2016-06-14,,98.0,1031.3,6.0,45.86,1036.2
NNW,No,1.4,NNE,36.86,No,,2.0,66.92,0.0,NW,49.0,15.0,Richmond,67.82,2016-06-15,6.0,98.0,1029.7,7.0,45.32,1033.9
N,No,1.0,,41.54,No,,0.0,70.34,0.0,N,44.0,22.0,Richmond,71.96,2016-06-16,8.0,99.0,1018.9,15.0,46.04,1025.7
NNE,No,1.6,WSW,42.620000000000005,Yes,8.0,2.0,65.3,0.0,E,70.0,24.0,Richmond,66.74000000000001,2016-06-17,5.0,96.0,1014.4,11.0,48.92,1018.0
S,Yes,,,48.92,No,,0.0,67.1,4.2,S,76.0,19.0,Richmond,71.06,2016-06-18,8.0,99.0,1015.4,11.0,55.94,1017.4
SSW,No,,,54.5,Yes,8.0,0.0,58.459999999999994,0.0,SW,99.0,19.0,Richmond,59.72,2016-06-19,8.0,98.0,1009.5,11.0,58.1,1017.2
WNW,Yes,7.2,NNW,55.4,No,8.0,9.0,61.519999999999996,27.8,NW,60.0,48.0,Richmond,67.1,2016-06-20,7.0,94.0,995.2,22.0,58.459999999999994,999.3
W,No,3.2,WNW,56.66,No,,31.0,62.42,0.0,W,44.0,70.0,Richmond,64.58,2016-06-21,1.0,51.0,1002.9,35.0,60.8,1003.8
WNW,No,3.6,WNW,53.6,No,,30.0,65.3,0.0,WNW,42.0,52.0,Richmond,68.0,2016-06-22,,52.0,1006.2,24.0,62.24,1004.5
NNW,No,3.2,NE,39.38,No,1.0,6.0,61.7,0.0,N,50.0,37.0,Richmond,65.66,2016-06-23,,75.0,1007.4,13.0,51.26,1012.8
W,No,1.9,WNW,51.26,No,,11.0,57.56,0.0,W,39.0,74.0,Richmond,61.88,2016-06-24,7.0,55.0,1003.7,41.0,59.18,1004.6
SSW,No,,NW,36.32,No,,2.0,57.2,0.0,S,32.0,39.0,Richmond,58.459999999999994,2016-06-25,,50.0,1018.5,19.0,49.64,1019.0
NE,No,,,29.84,Yes,,0.0,55.22,0.0,NNE,50.0,13.0,Richmond,58.1,2016-06-26,,92.0,1017.5,7.0,38.839999999999996,1021.7
SW,Yes,6.4,WSW,38.839999999999996,No,7.0,2.0,54.32,1.4,SW,60.0,33.0,Richmond,55.22,2016-06-27,8.0,91.0,1013.9,17.0,47.3,1015.9
SSW,No,1.0,NE,41.72,No,,6.0,61.16,0.2,SSW,43.0,33.0,Richmond,62.78,2016-06-28,,70.0,1023.2,20.0,48.92,1023.4
ENE,No,1.8,NNE,29.84,No,,6.0,62.24,0.0,ENE,38.0,13.0,Richmond,63.32,2016-06-29,,88.0,1025.3,9.0,41.0,1029.0
NNE,No,1.4,,29.48,No,8.0,0.0,58.1,0.0,NNE,39.0,33.0,Richmond,59.0,2016-06-30,,98.0,1014.9,19.0,38.12,1021.5
WSW,No,1.2,NNW,38.12,No,,9.0,62.059999999999995,0.0,WSW,36.0,39.0,Richmond,62.959999999999994,2016-07-01,,52.0,1016.6,19.0,53.78,1016.3
SSW,No,,NE,31.46,No,,4.0,62.959999999999994,0.0,SSE,40.0,24.0,Richmond,63.68,2016-07-02,,85.0,1023.3,13.0,44.42,1026.0
E,No,,NNE,30.92,No,,2.0,61.519999999999996,0.0,E,47.0,15.0,Richmond,62.24,2016-07-03,,92.0,1022.3,7.0,42.8,1027.0
SW,No,4.8,ESE,30.2,Yes,,6.0,57.2,0.0,,60.0,13.0,Richmond,57.56,2016-07-04,7.0,98.0,1016.1,0.0,36.32,1021.0
NNW,Yes,0.6,NNE,36.14,No,1.0,9.0,63.68,4.8,NNW,56.0,37.0,Richmond,64.22,2016-07-05,8.0,98.0,1006.0,24.0,46.58,1012.1
W,No,1.4,WNW,45.5,No,8.0,11.0,60.440000000000005,0.4,W,51.0,50.0,Richmond,63.86,2016-07-06,4.0,54.0,1004.0,22.0,57.2,1005.3
SW,No,3.1,SSW,53.24,Yes,8.0,17.0,62.6,0.0,S,70.0,44.0,Richmond,65.84,2016-07-07,8.0,83.0,1016.7,20.0,58.64,1016.1
SE,Yes,1.7,WSW,53.42,Yes,8.0,6.0,56.66,3.6,SSE,98.0,24.0,Richmond,62.059999999999995,2016-07-08,8.0,98.0,1018.5,11.0,55.22,1020.3
WSW,Yes,,NNW,42.980000000000004,No,8.0,4.0,61.88,4.4,S,60.0,20.0,Richmond,64.4,2016-07-09,3.0,98.0,1022.0,13.0,51.98,1023.7
NE,No,,NNE,49.82,No,,6.0,63.32,0.2,NE,65.0,22.0,Richmond,64.4,2016-07-10,1.0,92.0,1020.5,17.0,55.58,1025.3
NNW,No,4.0,NNE,51.08,No,7.0,17.0,65.3,0.0,N,59.0,54.0,Richmond,66.92,2016-07-11,8.0,86.0,1010.5,24.0,55.58,1015.2
NW,No,1.2,E,53.6,No,,6.0,65.12,0.6,NW,28.0,63.0,Richmond,68.18,2016-07-12,,42.0,1007.5,28.0,63.68,1010.5
W,No,5.4,W,47.120000000000005,No,,20.0,57.56,0.0,W,31.0,65.0,Richmond,58.28,2016-07-13,3.0,42.0,1020.3,22.0,51.8,1019.6
W,No,3.1,N,29.3,No,,9.0,62.059999999999995,0.0,NNE,37.0,22.0,Richmond,62.42,2016-07-14,,89.0,1025.8,7.0,40.46,1030.1
SE,No,,NNW,28.580000000000002,No,,4.0,61.88,0.0,S,37.0,17.0,Richmond,62.6,2016-07-15,,86.0,1027.6,4.0,39.74,1031.1
SSW,No,,SE,34.7,No,8.0,2.0,61.7,0.0,ENE,56.0,13.0,Richmond,63.32,2016-07-16,8.0,94.0,1030.3,6.0,42.980000000000004,1033.8
NE,No,,SSE,42.980000000000004,No,4.0,2.0,65.12,0.6,ENE,73.0,19.0,Richmond,67.1,2016-07-17,8.0,99.0,1026.9,9.0,54.14,1031.5
W,No,4.2,NNW,43.34,No,,4.0,76.46,0.0,W,46.0,35.0,Richmond,76.82,2016-07-18,8.0,99.0,1019.9,20.0,48.02,1025.1
NE,No,2.0,SW,47.66,Yes,8.0,6.0,74.12,0.0,ENE,60.0,20.0,Richmond,77.36,2016-07-19,,95.0,1018.8,11.0,57.02,1021.8
SSW,Yes,0.6,S,57.02,Yes,7.0,9.0,61.16,24.4,SW,98.0,30.0,Richmond,61.519999999999996,2016-07-20,8.0,99.0,1018.6,6.0,61.16,1019.8
SW,Yes,0.6,SW,57.379999999999995,No,,7.0,66.38,16.8,NE,73.0,19.0,Richmond,66.74000000000001,2016-07-21,8.0,98.0,1015.6,9.0,58.459999999999994,1020.2
NW,No,1.1,NNE,47.3,Yes,,22.0,77.9,0.2,NW,48.0,57.0,Richmond,78.25999999999999,2016-07-22,1.0,75.0,1001.3,33.0,65.84,1008.9
W,Yes,,W,57.02,No,,24.0,61.34,1.2,WNW,41.0,76.0,Richmond,62.959999999999994,2016-07-23,,41.0,1005.2,28.0,58.459999999999994,1005.1
S,No,,N,36.14,No,,6.0,54.5,0.0,WNW,44.0,50.0,Richmond,57.56,2016-07-24,,81.0,1012.6,20.0,42.980000000000004,1016.3
W,No,10.8,W,42.08,No,,20.0,61.16,0.0,WNW,39.0,57.0,Richmond,63.32,2016-07-25,,49.0,1012.4,30.0,56.66,1013.1
W,No,3.1,N,44.42,No,,13.0,65.48,0.0,WSW,36.0,54.0,Richmond,67.46,2016-07-26,,51.0,1013.0,26.0,59.18,1014.5
W,No,3.2,NW,39.92,No,1.0,20.0,63.32,0.0,WSW,41.0,70.0,Richmond,66.2,2016-07-27,,54.0,1014.5,31.0,59.72,1012.7
NW,No,3.4,N,34.52,No,,6.0,66.2,0.0,ENE,39.0,24.0,Richmond,67.1,2016-07-28,,86.0,1020.3,11.0,46.22,1025.0
W,No,2.0,N,30.38,No,,4.0,63.14,0.0,N,42.0,30.0,Richmond,64.94,2016-07-29,,85.0,1018.1,7.0,42.8,1023.6
E,No,,,32.72,No,,0.0,65.12,0.0,E,49.0,19.0,Richmond,66.02,2016-07-30,,89.0,1019.9,11.0,45.68,1023.8
SW,No,3.4,N,42.8,No,,6.0,68.0,0.0,SSE,41.0,17.0,Richmond,68.72,2016-07-31,8.0,97.0,1015.1,9.0,48.379999999999995,1018.2
ESE,No,1.1,NE,41.9,No,7.0,6.0,59.18,0.0,SW,70.0,13.0,Richmond,59.9,2016-08-01,7.0,91.0,1013.0,7.0,50.18,1017.5
SSW,No,0.3,SSE,46.22,Yes,8.0,2.0,50.54,0.4,SSW,98.0,33.0,Richmond,59.9,2016-08-02,1.0,99.0,1014.4,17.0,49.64,1014.0
SSW,Yes,0.2,S,48.2,Yes,7.0,13.0,56.3,14.4,S,77.0,48.0,Richmond,57.2,2016-08-03,8.0,86.0,1018.5,17.0,51.98,1018.9
SE,Yes,1.5,SSW,49.64,Yes,8.0,19.0,57.2,4.6,SSE,81.0,50.0,Richmond,61.88,2016-08-04,8.0,89.0,1025.5,20.0,51.620000000000005,1024.9
ESE,Yes,1.2,,46.4,No,8.0,0.0,58.1,6.8,SE,73.0,26.0,Richmond,60.440000000000005,2016-08-05,8.0,89.0,1028.2,9.0,51.44,1031.1
