Max_Temp_F,Date,Rain_Today,Rain_Tomorrow,Temp_3_pm_F,Wind_Speed_9_am,Sunshine,Cloud_9_am,Min_Temp_F,Pressure_3_pm,Wind_Dir_3_pm,Location,Humidity_9_am,Rainfall,Pressure_9_am,Wind_Dir_9_am,Temp_9_am_F,Evaporation,Cloud_3_pm,Humidity_3_pm,Wind_Speed_3_pm
60.8,2015-06-13,Yes,No,57.2,15.0,6.0,3.0,56.3,1022.6,S,Albany,67.0,3.8,1022.8,S,58.64,2.0,7.0,67.0,26.0
62.42,2015-06-14,No,No,59.9,28.0,7.7,6.0,54.5,1023.1,S,Albany,68.0,0.0,1024.2,SW,59.0,0.8,4.0,69.0,19.0
65.84,2015-06-15,No,Yes,63.86,15.0,5.9,6.0,56.48,1021.4,SE,Albany,78.0,0.8,1023.1,SE,61.16,1.2,2.0,66.0,11.0
66.2,2015-06-16,Yes,No,64.04,4.0,5.2,7.0,53.96,1021.6,ESE,Albany,92.0,2.2,1024.1,NE,55.76,3.0,4.0,60.0,17.0
59.0,2015-06-17,No,No,58.1,19.0,0.1,8.0,53.6,1019.7,ENE,Albany,77.0,0.0,1021.7,SE,55.4,2.2,8.0,68.0,19.0
60.980000000000004,2015-06-18,No,Yes,59.0,30.0,0.1,7.0,54.5,1014.6,ENE,Albany,73.0,0.2,1017.4,E,56.3,1.2,8.0,76.0,19.0
68.9,2015-06-19,Yes,No,68.0,2.0,4.8,2.0,54.5,1011.9,N,Albany,89.0,3.6,1014.2,NE,57.02,1.6,2.0,72.0,2.0
70.34,2015-06-20,No,No,65.84,6.0,6.4,2.0,56.48,1006.8,NW,Albany,82.0,0.2,1008.8,NNW,64.04,0.0,5.0,77.0,7.0
65.66,2015-06-21,No,Yes,54.5,0.0,5.1,7.0,56.48,1000.6,W,Albany,86.0,0.0,1002.2,,58.64,4.0,7.0,84.0,35.0
56.84,2015-06-22,Yes,Yes,52.16,50.0,2.6,6.0,48.56,1021.2,SW,Albany,72.0,17.8,1017.4,SSW,54.5,3.8,7.0,85.0,59.0
61.519999999999996,2015-06-23,Yes,No,59.0,4.0,8.2,1.0,42.260000000000005,1027.7,NW,Albany,85.0,5.6,1029.3,NNW,47.66,1.2,4.0,54.0,7.0
63.5,2015-06-24,No,No,61.7,9.0,9.2,0.0,41.0,1027.6,NNW,Albany,85.0,0.0,1029.7,N,46.94,1.2,0.0,58.0,19.0
67.1,2015-06-25,No,Yes,66.2,7.0,8.5,0.0,45.86,1022.4,NNW,Albany,88.0,0.0,1026.8,W,47.66,1.0,1.0,61.0,22.0
62.24,2015-06-26,Yes,No,60.440000000000005,4.0,3.2,5.0,47.3,1029.2,S,Albany,82.0,2.6,1029.4,SSW,54.5,2.2,7.0,59.0,2.0
61.7,2015-06-27,No,No,60.440000000000005,4.0,6.9,7.0,42.260000000000005,1031.8,SE,Albany,86.0,0.0,1034.2,N,46.4,1.6,5.0,61.0,9.0
66.2,2015-06-28,No,No,62.6,2.0,8.2,1.0,45.5,1029.2,NE,Albany,62.0,0.0,1032.7,NNE,51.620000000000005,1.0,4.0,52.0,31.0
66.2,2015-06-29,No,No,62.6,2.0,9.0,0.0,42.980000000000004,1024.1,NW,Albany,89.0,0.0,1026.8,NW,46.4,2.0,1.0,61.0,2.0
66.92,2015-06-30,No,No,65.3,2.0,3.6,6.0,44.239999999999995,1021.1,N,Albany,80.0,0.0,1024.1,N,49.46,1.2,6.0,55.0,2.0
67.1,2015-07-01,No,Yes,64.75999999999999,0.0,5.2,4.0,47.66,1023.5,E,Albany,87.0,0.0,1025.1,,53.78,0.6,6.0,82.0,28.0
65.12,2015-07-02,Yes,No,62.6,4.0,0.3,8.0,52.7,1020.8,NNW,Albany,86.0,1.4,1023.5,N,56.120000000000005,1.2,6.0,85.0,9.0
68.36,2015-07-03,No,Yes,62.24,2.0,2.4,7.0,51.8,1020.3,S,Albany,89.0,0.6,1021.5,S,57.2,1.0,8.0,93.0,4.0
67.28,2015-07-04,Yes,Yes,65.3,9.0,5.0,6.0,55.04,1018.2,NNW,Albany,86.0,1.7,1020.7,SSW,58.28,0.2,6.0,58.0,11.0
63.68,2015-07-05,Yes,No,61.7,11.0,6.3,6.0,50.9,1019.2,SW,Albany,88.0,2.2,1020.6,SW,53.6,2.2,6.0,65.0,11.0
67.64,2015-07-06,No,No,65.66,2.0,6.2,2.0,47.48,1017.6,N,Albany,89.0,0.0,1020.8,N,51.98,1.8,6.0,60.0,19.0
66.2,2015-07-07,No,Yes,55.94,7.0,3.4,4.0,51.8,1015.7,S,Albany,75.0,0.2,1016.5,W,58.64,2.6,8.0,89.0,39.0
57.2,2015-07-08,Yes,No,56.3,52.0,4.3,6.0,50.0,1025.1,SSW,Albany,80.0,17.6,1024.7,SW,51.8,2.8,6.0,46.0,19.0
59.540000000000006,2015-07-09,No,Yes,57.2,6.0,3.8,6.0,47.3,1022.0,W,Albany,72.0,1.0,1026.6,SSW,50.54,1.0,7.0,63.0,11.0
58.82,2015-07-10,Yes,No,56.84,46.0,2.3,7.0,50.18,1027.5,S,Albany,69.0,4.4,1025.3,SW,56.84,2.4,4.0,58.0,48.0
58.82,2015-07-11,No,Yes,53.78,7.0,1.7,6.0,49.64,1033.2,SW,Albany,90.0,0.7,1034.5,N,51.44,1.6,4.0,93.0,2.0
60.26,2015-07-12,Yes,No,59.0,13.0,0.6,7.0,50.72,1031.8,W,Albany,70.0,5.0,1033.7,NW,52.7,1.2,6.0,63.0,2.0
62.24,2015-07-13,No,No,59.18,0.0,6.2,4.0,44.78,1031.7,SSW,Albany,78.0,0.0,1034.4,,50.0,1.0,7.0,66.0,4.0
59.9,2015-07-14,No,Yes,59.0,0.0,2.5,4.0,48.92,1032.8,SE,Albany,90.0,0.0,1034.0,,52.16,0.2,7.0,73.0,31.0
60.26,2015-07-15,Yes,No,58.82,7.0,2.8,6.0,51.8,1031.5,ENE,Albany,75.0,2.2,1034.5,NNE,53.6,2.2,7.0,59.0,11.0
60.26,2015-07-16,No,No,58.64,11.0,9.1,1.0,43.16,1026.2,ENE,Albany,73.0,0.0,1030.3,ENE,51.44,2.2,1.0,55.0,19.0
65.3,2015-07-17,No,No,63.86,9.0,4.6,3.0,49.28,1019.6,,Albany,58.0,0.0,1022.7,SSW,54.86,2.4,7.0,51.0,0.0
65.12,2015-07-18,No,No,63.14,7.0,7.8,1.0,54.32,1021.5,SSW,Albany,91.0,0.0,1023.1,SSW,55.76,1.2,4.0,74.0,4.0
63.32,2015-07-19,No,Yes,61.16,0.0,0.2,8.0,51.98,1010.2,SSW,Albany,93.0,0.4,1015.3,,55.04,2.0,7.0,68.0,33.0
63.5,2015-07-20,Yes,Yes,57.56,20.0,5.8,2.0,53.6,1000.2,SSW,Albany,76.0,7.4,1003.9,SSW,57.92,1.4,3.0,67.0,33.0
59.0,2015-07-21,Yes,No,57.02,6.0,8.1,2.0,42.8,1013.6,WSW,Albany,81.0,8.0,1011.5,NW,46.76,4.0,4.0,58.0,28.0
65.3,2015-07-22,No,Yes,64.4,9.0,9.2,2.0,46.4,1011.2,N,Albany,70.0,0.2,1015.1,N,55.04,1.8,5.0,53.0,28.0
57.2,2015-07-23,Yes,No,54.32,56.0,5.0,6.0,49.46,1019.8,SSW,Albany,70.0,10.0,1017.2,SSW,54.32,3.2,6.0,72.0,39.0
60.62,2015-07-24,No,Yes,59.0,9.0,4.8,7.0,50.54,1022.9,W,Albany,78.0,0.6,1024.4,NNW,52.879999999999995,2.0,6.0,60.0,41.0
57.92,2015-07-25,Yes,Yes,56.3,6.0,0.8,8.0,51.44,1025.7,SW,Albany,91.0,3.0,1024.4,SW,55.04,2.2,6.0,70.0,30.0
59.9,2015-07-26,Yes,No,57.74,2.0,6.1,5.0,46.58,1031.0,ESE,Albany,76.0,4.6,1032.8,NNE,53.24,1.0,2.0,64.0,2.0
64.75999999999999,2015-07-27,No,No,63.5,6.0,6.9,7.0,41.0,1027.1,SSW,Albany,78.0,0.0,1031.8,SSW,46.58,1.0,7.0,55.0,4.0
62.959999999999994,2015-07-28,No,No,60.8,2.0,0.0,7.0,,1015.4,N,Albany,72.0,0.0,1021.3,SSW,53.96,2.0,7.0,56.0,6.0
65.66,2015-07-29,No,Yes,64.22,2.0,3.1,8.0,45.68,1016.0,NW,Albany,95.0,0.0,1017.4,S,53.6,0.0,6.0,85.0,2.0
62.24,2015-07-30,Yes,Yes,60.440000000000005,6.0,0.3,8.0,53.42,1019.5,E,Albany,84.0,3.0,1023.1,E,57.56,1.6,8.0,82.0,19.0
57.92,2015-07-31,Yes,No,57.2,37.0,0.0,8.0,54.5,1016.5,SE,Albany,93.0,15.2,1016.2,SSE,55.04,4.2,8.0,71.0,37.0
57.2,2015-08-01,No,Yes,,28.0,0.6,7.0,54.14,1027.7,,Albany,63.0,0.4,1026.2,S,55.4,1.4,,,
60.08,2015-08-02,Yes,Yes,,4.0,6.0,6.0,51.8,1032.8,,Albany,95.0,3.4,1033.6,NW,52.16,2.0,,,
60.62,2015-08-03,Yes,Yes,,0.0,4.4,4.0,45.5,1033.8,,Albany,97.0,1.2,1036.2,,51.08,1.4,,,
59.9,2015-08-04,Yes,No,,0.0,1.2,8.0,50.36,1033.1,,Albany,92.0,4.6,1035.4,,54.86,1.8,,,
59.9,2015-08-05,No,No,,2.0,7.4,6.0,44.42,1029.0,,Albany,92.0,0.0,1032.6,NW,47.84,1.0,,,
62.959999999999994,2015-08-06,No,No,,11.0,4.4,4.0,44.78,1021.1,,Albany,87.0,0.0,1025.1,NW,51.8,1.8,,,
60.980000000000004,2015-08-07,No,No,,4.0,0.4,8.0,51.08,1011.9,,Albany,91.0,1.0,1016.0,NE,52.7,1.2,,,
54.5,2015-08-08,No,Yes,,7.0,2.0,8.0,48.92,1007.8,,Albany,92.0,0.6,1008.5,NNW,52.7,0.8,,,
55.58,2015-08-09,Yes,Yes,,11.0,6.1,6.0,46.4,1018.9,,Albany,93.0,21.2,1020.5,NW,47.3,3.6,,,
60.08,2015-08-10,Yes,Yes,,20.0,4.5,7.0,45.5,1011.3,,Albany,96.0,4.8,1012.7,NNW,53.06,1.2,,,
58.64,2015-08-11,Yes,Yes,,39.0,4.4,6.0,52.7,1026.7,,Albany,79.0,8.6,1025.4,WSW,56.120000000000005,3.0,,,
61.7,2015-08-12,Yes,No,,0.0,4.0,4.0,53.06,1027.2,,Albany,93.0,1.4,1029.3,,55.4,2.0,,,
63.86,2015-08-13,No,No,,2.0,3.8,6.0,53.6,1023.4,,Albany,76.0,0.6,1025.8,NW,58.64,1.0,,,
65.84,2015-08-14,No,No,,2.0,8.8,1.0,45.68,1022.7,,Albany,93.0,0.0,1025.6,SSW,50.0,0.4,,,
76.1,2015-08-15,No,No,,2.0,9.4,1.0,49.1,1020.9,,Albany,85.0,0.0,1024.1,SSW,56.120000000000005,4.0,,,
,2015-08-16,No,No,,0.0,9.9,4.0,50.54,1019.6,,Albany,93.0,0.0,1022.6,,55.04,3.0,,,
67.1,2015-08-17,No,Yes,,2.0,0.8,8.0,53.96,1013.1,,Albany,93.0,0.2,1019.0,SSW,56.84,1.0,,,
66.2,2015-08-18,Yes,No,,6.0,7.9,1.0,54.32,1010.0,,Albany,84.0,8.2,1012.0,WNW,59.9,2.6,,,
63.68,2015-08-19,No,Yes,,30.0,7.0,6.0,54.68,1006.1,,Albany,78.0,0.2,1009.8,NNW,58.64,2.8,,,
60.08,2015-08-20,Yes,Yes,,39.0,6.6,7.0,52.34,1008.2,,Albany,100.0,7.4,1006.4,WSW,55.4,3.0,,,
62.959999999999994,2015-08-21,Yes,Yes,,6.0,3.1,5.0,48.74,1007.4,,Albany,85.0,3.8,1010.1,SSW,52.34,2.0,,,
59.540000000000006,2015-08-22,Yes,Yes,,50.0,3.5,8.0,47.120000000000005,1020.3,,Albany,79.0,18.2,1017.2,S,57.2,2.4,,,
59.18,2015-08-23,Yes,Yes,,22.0,4.8,6.0,51.26,1029.9,,Albany,80.0,3.0,1029.5,SE,56.3,2.4,,,
60.440000000000005,2015-08-24,Yes,Yes,,6.0,6.8,6.0,49.46,1031.5,,Albany,87.0,2.0,1034.0,E,52.52,2.4,,,
64.58,2015-08-25,Yes,No,,7.0,10.7,1.0,42.8,1025.0,,Albany,82.0,1.2,1030.0,ENE,51.44,1.0,,,
66.2,2015-08-26,No,No,,0.0,5.9,8.0,43.7,1020.0,,Albany,84.0,0.0,1023.0,,49.1,3.6,,,
71.78,2015-08-27,No,No,,2.0,8.8,3.0,47.48,1017.2,,Albany,77.0,0.0,1021.3,N,55.4,2.0,,,
71.24000000000001,2015-08-28,No,No,,7.0,7.8,3.0,53.06,1012.6,,Albany,78.0,0.0,1014.2,SSW,61.7,6.0,,,
69.08,2015-08-29,No,Yes,,7.0,3.1,3.0,51.98,1006.6,,Albany,88.0,0.8,1011.7,SSW,59.540000000000006,0.6,,,
59.72,2015-08-30,Yes,No,,4.0,8.1,7.0,50.9,1018.8,,Albany,80.0,7.4,1017.6,NNW,53.96,3.4,,,
62.24,2015-08-31,No,Yes,,7.0,4.2,3.0,46.76,1011.6,,Albany,68.0,0.8,1015.0,SSW,55.04,2.8,,,
59.9,2015-09-01,Yes,Yes,,56.0,6.0,6.0,44.96,1022.6,,Albany,73.0,16.6,1020.9,SW,50.0,6.2,,,
57.74,2015-09-02,Yes,No,,19.0,3.8,6.0,48.02,1026.3,,Albany,63.0,1.2,1028.0,SE,55.58,2.6,,,
60.8,2015-09-03,No,No,,2.0,3.9,7.0,48.92,1023.2,,Albany,75.0,0.0,1026.6,SSW,53.78,1.4,,,
65.66,2015-09-04,No,Yes,,2.0,4.3,7.0,47.48,1012.5,,Albany,87.0,0.0,1015.0,SSW,51.44,2.0,,,
59.18,2015-09-05,Yes,No,,7.0,6.7,6.0,51.08,1019.7,,Albany,80.0,1.2,1016.7,W,56.3,2.0,,,
61.519999999999996,2015-09-06,No,No,,7.0,1.2,8.0,49.46,1026.8,,Albany,68.0,0.4,1027.8,NW,54.5,,,,
68.18,2015-09-07,No,No,,4.0,10.1,1.0,45.68,1027.1,,Albany,67.0,0.0,1030.5,SSW,57.2,2.2,,,
77.72,2015-09-08,No,No,,2.0,10.0,3.0,47.48,1021.6,,Albany,80.0,0.0,1025.2,W,55.04,3.8,,,
82.22,2015-09-09,No,No,,0.0,8.3,6.0,48.2,1015.0,,Albany,76.0,0.0,1019.8,,59.0,4.0,,,
72.5,2015-09-10,No,Yes,,7.0,3.4,6.0,58.1,1009.8,,Albany,48.0,0.0,1008.6,N,70.16,5.2,,,
70.7,2015-09-11,Yes,Yes,,22.0,7.6,2.0,50.0,1010.5,,Albany,68.0,5.0,1013.1,SSW,61.16,3.0,,,
58.1,2015-09-12,Yes,Yes,,6.0,2.5,7.0,51.26,1011.8,,Albany,86.0,6.2,1012.2,SSW,54.68,4.2,,,
60.08,2015-09-13,Yes,Yes,,22.0,7.3,4.0,50.0,1022.1,,Albany,67.0,11.4,1020.7,S,57.2,2.6,,,
59.0,2015-09-14,Yes,No,,7.0,3.3,8.0,49.1,1024.4,,Albany,94.0,3.2,1022.6,NW,55.4,3.0,,,
56.120000000000005,2015-09-15,No,No,,6.0,0.0,8.0,52.16,1028.6,,Albany,67.0,0.5,1029.1,S,53.24,4.2,,,
60.440000000000005,2015-09-16,No,No,,4.0,7.1,8.0,49.64,1027.3,,Albany,66.0,0.0,1030.3,N,54.5,2.2,,,
68.0,2015-09-17,No,No,,9.0,10.7,0.0,44.78,1023.3,,Albany,67.0,0.0,1028.0,NE,56.3,1.0,,,
64.22,2015-09-18,No,Yes,,7.0,9.4,0.0,47.3,1018.7,,Albany,94.0,0.0,1021.0,W,55.4,4.0,,,
58.28,2015-09-19,Yes,No,,56.0,6.5,6.0,53.6,1027.7,,Albany,73.0,3.8,1026.0,SW,55.22,4.2,,,
58.1,2015-09-20,No,No,,2.0,0.1,8.0,49.1,1029.6,,Albany,76.0,0.2,1031.5,SW,53.6,3.8,,,
64.4,2015-09-21,No,No,,19.0,4.2,6.0,49.1,1030.3,,Albany,94.0,0.0,1032.4,SE,55.4,2.2,,,
69.8,2015-09-22,No,No,,15.0,10.0,0.0,48.2,1027.4,,Albany,76.0,0.0,1031.7,NE,57.56,1.4,,,
78.98,2015-09-23,No,No,,15.0,11.1,0.0,50.9,1023.1,,Albany,54.0,0.0,1027.5,NE,65.3,3.2,,,
85.28,2015-09-24,No,No,,30.0,8.3,6.0,55.76,1015.5,,Albany,52.0,0.0,1019.7,NNE,70.7,6.4,,,
64.58,2015-09-25,No,No,,19.0,9.6,4.0,55.76,1019.4,,Albany,73.0,0.0,1020.5,SW,62.78,5.2,,,
64.75999999999999,2015-09-26,No,Yes,,2.0,4.0,7.0,52.879999999999995,1025.0,,Albany,55.0,0.0,1025.4,W,59.72,4.4,,,
61.7,2015-09-27,Yes,No,,37.0,7.3,6.0,54.68,1026.2,,Albany,70.0,3.2,1029.3,SE,56.84,4.4,,,
71.06,2015-09-28,No,No,,9.0,10.8,2.0,53.42,1014.6,,Albany,74.0,0.0,1019.4,ENE,61.34,2.8,,,
67.64,2015-09-29,No,No,,9.0,8.5,4.0,54.5,1015.1,,Albany,70.0,0.0,1016.0,WSW,62.6,3.6,,,
75.92,2015-09-30,No,No,,9.0,11.1,4.0,54.86,1021.0,,Albany,78.0,0.0,1021.4,W,66.56,4.4,,,
88.16,2015-10-01,No,No,,6.0,,0.0,57.56,1015.8,,Albany,81.0,0.0,1020.7,SSW,64.58,4.4,,,
78.62,2015-10-02,No,No,,15.0,,6.0,62.6,1015.3,,Albany,77.0,0.0,1017.8,SSW,69.98,,,,
70.7,2015-10-03,No,No,,4.0,,3.0,57.74,1018.1,,Albany,71.0,0.0,1020.2,W,64.4,13.4,,,
76.64,2015-10-04,No,Yes,,7.0,10.2,6.0,53.6,1011.7,,Albany,69.0,0.0,1016.6,WNW,64.75999999999999,5.4,,,
60.62,2015-10-05,Yes,Yes,,33.0,,6.0,53.96,1015.9,,Albany,74.0,4.2,1012.1,W,59.0,7.4,,,
60.8,2015-10-06,Yes,No,,7.0,,8.0,48.92,1030.1,,Albany,73.0,6.2,1030.2,S,56.84,,,,
69.98,2015-10-07,No,No,,22.0,,1.0,47.48,1022.7,,Albany,72.0,0.0,1028.9,NE,59.72,,,,
70.88,2015-10-08,No,No,,2.0,,1.0,50.54,1022.5,,Albany,76.0,0.0,1023.5,WSW,65.12,13.0,,,
71.96,2015-10-09,No,No,,4.0,9.9,1.0,52.52,1019.7,,Albany,90.0,0.0,1024.5,S,62.24,3.8,,,
66.2,2015-10-10,No,No,,7.0,7.6,8.0,57.92,1024.1,,Albany,81.0,0.0,1024.3,W,62.6,4.0,,,
67.28,2015-10-11,No,No,,11.0,9.7,7.0,48.2,1024.8,,Albany,80.0,0.0,1026.6,E,62.24,4.2,,,
70.88,2015-10-12,No,No,,13.0,11.5,1.0,57.02,1016.1,,Albany,81.0,0.0,1021.6,E,66.02,4.0,,,
74.3,2015-10-13,No,No,,19.0,6.6,8.0,58.459999999999994,1007.1,,Albany,87.0,0.4,1013.7,SSW,63.32,6.2,,,
65.12,2015-10-14,No,Yes,,19.0,4.4,7.0,57.56,1011.0,,Albany,80.0,0.4,1012.3,SSW,62.24,4.8,,,
62.059999999999995,2015-10-15,Yes,Yes,,15.0,5.2,6.0,50.0,1020.3,,Albany,89.0,4.2,1020.4,W,57.2,3.6,,,
67.1,2015-10-16,Yes,No,,4.0,12.3,2.0,47.3,1020.5,,Albany,75.0,1.8,1022.5,NW,61.7,2.4,,,
69.8,2015-10-17,No,No,,9.0,12.0,0.0,50.9,1015.3,,Albany,82.0,0.1,1021.7,E,66.02,6.8,,,
68.0,2015-10-18,No,Yes,,13.0,7.8,5.0,56.3,1013.0,,Albany,86.0,0.4,1014.0,WSW,64.22,5.4,,,
64.04,2015-10-19,Yes,No,,9.0,9.9,4.0,52.34,1020.7,,Albany,82.0,15.2,1021.4,WSW,60.26,5.2,,,
67.28,2015-10-20,No,No,,4.0,11.9,7.0,50.18,1021.3,,Albany,84.0,0.0,1023.5,W,61.7,4.4,,,
68.9,2015-10-21,No,No,,7.0,11.9,1.0,55.04,1018.0,,Albany,84.0,0.0,1021.4,E,66.2,4.0,,,
,2015-10-22,No,No,,19.0,7.0,7.0,61.519999999999996,1010.7,,Albany,87.0,0.0,1015.3,E,67.64,6.0,,,
70.16,2015-10-23,No,No,,19.0,9.2,6.0,58.64,1011.8,,Albany,67.0,0.0,1010.5,W,68.0,4.4,,,
62.959999999999994,2015-10-24,No,Yes,,17.0,1.9,8.0,59.18,1020.7,,Albany,94.0,0.6,1020.6,SSW,60.08,6.0,,,
63.5,2015-10-25,Yes,No,,13.0,2.0,7.0,57.2,,,Albany,81.0,1.6,1024.7,SE,60.8,2.2,,,
63.5,2015-10-26,No,Yes,,35.0,1.6,8.0,56.48,1021.2,,Albany,76.0,0.4,1023.3,SSW,60.980000000000004,1.8,,,
65.84,2015-10-27,Yes,Yes,,31.0,1.6,8.0,59.18,1017.5,,Albany,85.0,1.2,1019.1,E,62.6,2.2,,,
65.84,2015-10-28,Yes,No,,19.0,0.7,8.0,60.08,1016.5,,Albany,91.0,3.2,1018.1,E,62.6,2.4,,,
69.08,2015-10-29,No,No,,6.0,6.2,8.0,61.7,1014.7,,Albany,92.0,0.0,1017.4,SSW,63.68,1.4,,,
76.64,2015-10-30,No,Yes,,4.0,7.6,2.0,60.08,1010.9,,Albany,84.0,0.0,1013.2,SW,66.2,4.0,,,
66.2,2015-10-31,Yes,No,,30.0,1.7,8.0,60.08,1015.9,,Albany,74.0,19.6,1015.5,SW,64.4,7.8,,,
65.66,2015-11-01,No,No,,24.0,3.6,6.0,55.76,1011.8,,Albany,65.0,0.0,1016.4,ESE,61.7,4.0,,,
66.74000000000001,2015-11-02,No,No,,22.0,7.2,8.0,59.36,1013.1,,Albany,81.0,0.0,1011.2,E,62.78,3.2,,,
68.18,2015-11-03,No,No,,4.0,12.8,5.0,50.54,1017.0,,Albany,68.0,0.0,1019.5,SSW,63.68,4.2,,,
70.7,2015-11-04,No,No,,4.0,12.4,1.0,51.8,1010.9,,Albany,76.0,0.0,1015.1,S,62.959999999999994,4.6,,,
69.44,2015-11-05,No,No,,9.0,4.1,6.0,56.3,1005.8,,Albany,80.0,0.0,1007.1,NW,64.04,5.4,,,
65.84,2015-11-06,No,No,,28.0,0.3,8.0,62.78,1009.3,,Albany,86.0,0.0,1009.4,S,64.75999999999999,3.6,,,
64.75999999999999,2015-11-07,No,No,,7.0,0.1,8.0,60.440000000000005,1015.2,,Albany,91.0,0.6,1014.1,SSW,62.24,2.2,,,
66.56,2015-11-08,No,Yes,,9.0,7.1,6.0,53.96,1018.5,,Albany,82.0,0.0,1019.1,SSW,64.4,2.2,,,
65.12,2015-11-09,Yes,No,,37.0,0.1,8.0,58.64,1023.5,,Albany,80.0,3.0,1024.2,SE,62.42,4.6,,,
68.72,2015-11-10,No,No,,19.0,6.0,8.0,59.0,1016.5,,Albany,84.0,0.0,1021.1,E,64.58,2.6,,,
70.88,2015-11-11,No,No,,7.0,5.2,8.0,61.16,1018.1,,Albany,85.0,0.0,1018.0,S,66.02,4.0,,,
70.7,2015-11-12,No,No,,6.0,11.4,4.0,61.88,,,Albany,81.0,0.0,1022.8,SSE,65.84,4.0,,,
74.48,2015-11-13,No,No,,31.0,12.7,4.0,59.36,1021.4,,Albany,90.0,0.0,1024.0,SE,67.1,5.6,,,
77.18,2015-11-14,No,Yes,,15.0,10.8,0.0,62.959999999999994,1009.8,,Albany,73.0,0.0,1016.0,ENE,74.12,7.0,,,
73.22,2015-11-15,Yes,No,,13.0,12.2,4.0,64.4,1012.5,,Albany,86.0,5.0,1011.9,WSW,70.88,7.8,,,
78.8,2015-11-16,No,No,,4.0,11.1,2.0,60.26,1010.7,,Albany,86.0,0.0,1014.5,S,63.14,8.0,,,
85.28,2015-11-17,No,No,,9.0,11.1,0.0,58.82,1002.5,,Albany,48.0,0.0,1002.0,N,78.44,8.0,,,
68.0,2015-11-18,No,Yes,,31.0,10.3,6.0,55.76,1011.0,,Albany,47.0,0.0,1010.7,NW,66.02,8.0,,,
63.14,2015-11-19,Yes,No,,46.0,8.7,7.0,51.620000000000005,1022.2,,Albany,77.0,4.6,1019.5,SW,59.0,6.6,,,
65.84,2015-11-20,No,No,,9.0,8.5,7.0,56.48,1028.0,,Albany,60.0,0.2,1029.8,SSE,60.26,5.4,,,
69.98,2015-11-21,No,No,,20.0,11.9,3.0,57.56,1023.6,,Albany,57.0,0.0,1027.5,SSW,65.12,6.2,,,
69.98,2015-11-22,No,No,,15.0,10.6,7.0,59.9,1017.4,,Albany,76.0,0.0,1021.5,ESE,66.56,7.2,,,
71.42,2015-11-23,No,Yes,,7.0,10.2,5.0,63.14,1012.1,,Albany,81.0,0.0,1014.1,SE,68.0,4.0,,,
65.12,2015-11-24,Yes,No,,31.0,6.7,7.0,60.08,1016.2,,Albany,85.0,1.2,1016.2,S,61.7,7.8,,,
63.86,2015-11-25,No,Yes,,31.0,1.1,8.0,58.459999999999994,1018.9,,Albany,60.0,0.6,1018.5,S,62.24,5.4,,,
65.12,2015-11-26,Yes,No,,19.0,1.8,7.0,54.68,1020.2,,Albany,68.0,1.4,1022.9,E,61.519999999999996,5.0,,,
67.1,2015-11-27,No,No,,24.0,0.5,8.0,60.26,1015.6,,Albany,73.0,0.0,1016.8,SSW,64.04,4.0,,,
66.2,2015-11-28,No,No,,28.0,5.6,6.0,60.440000000000005,1017.6,,Albany,80.0,0.5,1018.0,S,62.6,1.6,,,
69.62,2015-11-29,No,No,,11.0,7.0,7.0,51.8,1015.5,,Albany,61.0,0.0,1017.1,WNW,64.75999999999999,4.6,,,
64.04,2015-11-30,No,No,,33.0,4.4,7.0,59.9,1020.2,,Albany,58.0,0.0,1020.0,WSW,62.059999999999995,7.0,,,
69.08,2015-12-01,No,No,,13.0,,7.0,57.56,1023.5,,Albany,62.0,0.0,1025.2,SSW,59.72,4.2,,,
72.32,2015-12-02,No,No,,7.0,,0.0,54.68,1015.6,,Albany,54.0,0.0,1020.8,E,68.9,7.8,,,
71.24000000000001,2015-12-03,No,No,,7.0,2.1,8.0,62.42,1007.8,,Albany,67.0,0.0,1008.3,ESE,71.24000000000001,6.6,,,
63.68,2015-12-04,No,Yes,,37.0,1.0,8.0,60.8,1013.2,,Albany,94.0,0.0,1012.0,SW,60.8,4.2,,,
64.04,2015-12-05,Yes,Yes,,6.0,1.5,8.0,55.94,1009.0,,Albany,82.0,4.8,1012.5,S,57.56,4.2,,,
64.04,2015-12-06,Yes,Yes,,35.0,0.3,8.0,54.5,1007.9,,Albany,86.0,40.0,1005.6,SW,62.6,4.6,,,
64.22,2015-12-07,Yes,No,,46.0,6.1,8.0,56.48,1015.3,,Albany,79.0,3.6,1014.2,SW,58.82,2.8,,,
68.18,2015-12-08,No,No,,19.0,6.3,5.0,57.2,1017.2,,Albany,66.0,0.0,1018.5,WSW,63.5,5.2,,,
66.02,2015-12-09,No,No,,6.0,9.7,6.0,55.4,1019.3,,Albany,68.0,0.0,1020.8,S,62.24,4.4,,,
68.36,2015-12-10,No,No,,11.0,13.2,3.0,53.78,1021.7,,Albany,63.0,0.0,1022.8,SW,62.78,4.0,,,
70.7,2015-12-11,No,No,,9.0,,6.0,58.64,1017.2,,Albany,55.0,0.0,1022.0,E,68.0,8.0,,,
70.16,2015-12-12,No,No,,7.0,,8.0,58.28,1011.3,,Albany,68.0,0.0,1012.2,SW,68.0,,,,
69.8,2015-12-13,No,No,,9.0,,6.0,61.88,1013.5,,Albany,69.0,0.0,1014.7,SW,65.84,11.6,,,
