Temp_9_am_C,Humidity_9_am,Location,Humidity_3_pm,Max_Temp_C,Date,Evaporation,Rainfall,Pressure_3_pm,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Cloud_9_am,Wind_Gust_Speed,Cloud_3_pm,Pressure_9_am,Sunshine,Wind_Speed_9_am,Rain_Today,Rain_Tomorrow,Min_Temp_C,Wind_Dir_9_am,Temp_3_pm_C
23.3,69.0,PerthAirport,51.0,27.6,2016-02-28,8.8,0.0,1014.4,W,20.0,W,7.0,33.0,1.0,1015.8,10.0,15.0,No,No,21.8,WSW,26.8
21.7,62.0,PerthAirport,50.0,25.5,2016-02-29,7.6,0.0,1016.3,WSW,24.0,SW,5.0,44.0,2.0,1016.4,10.1,11.0,No,No,17.2,WSW,23.8
20.8,61.0,PerthAirport,40.0,26.1,2016-03-01,7.4,0.0,1017.3,SW,31.0,SW,2.0,43.0,0.0,1020.1,11.2,11.0,No,No,13.4,SSW,24.3
22.2,48.0,PerthAirport,27.0,32.0,2016-03-02,8.4,0.0,1015.6,WSW,24.0,E,1.0,35.0,0.0,1019.2,11.9,26.0,No,No,12.8,E,31.3
20.9,57.0,PerthAirport,56.0,27.0,2016-03-03,8.4,0.0,1015.6,W,26.0,SW,6.0,48.0,3.0,1016.9,9.5,7.0,No,No,12.6,W,24.3
20.2,60.0,PerthAirport,45.0,28.0,2016-03-04,7.6,0.0,1016.2,SW,33.0,SSW,1.0,46.0,1.0,1020.3,11.9,19.0,No,No,14.8,S,26.2
21.9,52.0,PerthAirport,43.0,29.8,2016-03-05,7.8,0.0,1015.9,WSW,26.0,E,1.0,39.0,1.0,1019.4,11.9,17.0,No,No,17.1,E,27.2
22.8,56.0,PerthAirport,32.0,31.3,2016-03-06,8.4,0.0,1016.5,ENE,17.0,E,5.0,54.0,3.0,1019.6,11.8,28.0,No,No,18.8,ENE,30.6
24.1,51.0,PerthAirport,23.0,33.6,2016-03-07,8.0,0.0,1015.5,ESE,13.0,E,1.0,61.0,1.0,1019.2,11.8,37.0,No,No,19.2,ENE,32.6
26.8,38.0,PerthAirport,23.0,34.5,2016-03-08,9.4,0.0,1011.7,WSW,22.0,E,0.0,54.0,1.0,1015.8,11.7,17.0,No,No,19.0,NE,33.7
27.4,38.0,PerthAirport,22.0,37.3,2016-03-09,11.0,0.0,1009.6,WSW,28.0,ENE,1.0,43.0,1.0,1013.0,11.7,20.0,No,No,17.1,ENE,34.4
23.5,69.0,PerthAirport,26.0,31.1,2016-03-10,8.0,0.0,1010.2,SW,24.0,SW,7.0,43.0,7.0,1012.6,7.6,15.0,No,No,13.9,S,29.8
23.6,48.0,PerthAirport,37.0,31.2,2016-03-11,8.6,0.0,1012.7,SW,31.0,WSW,1.0,41.0,1.0,1015.8,11.1,17.0,No,No,18.7,SSE,29.5
24.6,52.0,PerthAirport,39.0,34.7,2016-03-12,8.4,0.0,1012.5,WSW,26.0,E,0.0,41.0,0.0,1016.1,11.2,20.0,No,No,19.8,E,30.8
28.7,39.0,PerthAirport,15.0,39.7,2016-03-13,8.4,0.0,1011.4,E,20.0,E,2.0,57.0,2.0,1014.4,10.6,37.0,No,No,20.1,E,38.4
31.7,26.0,PerthAirport,13.0,40.1,2016-03-14,13.8,0.0,1008.7,NE,26.0,E,7.0,61.0,7.0,1013.7,10.8,33.0,No,No,26.2,NE,39.5
25.7,72.0,PerthAirport,63.0,29.6,2016-03-15,11.0,0.0,1007.0,WSW,22.0,NNE,3.0,39.0,7.0,1009.8,8.9,7.0,No,No,22.1,N,27.0
20.7,67.0,PerthAirport,40.0,27.2,2016-03-16,6.8,0.0,1009.7,SW,31.0,SW,7.0,48.0,1.0,1012.2,9.4,28.0,No,No,19.4,S,26.0
20.2,45.0,PerthAirport,23.0,28.5,2016-03-17,7.6,0.0,1011.5,ESE,24.0,SE,1.0,56.0,3.0,1016.1,9.6,22.0,No,No,16.0,ESE,27.7
20.7,48.0,PerthAirport,32.0,29.8,2016-03-18,9.8,0.0,1010.1,ESE,22.0,E,1.0,54.0,7.0,1014.5,10.7,31.0,No,No,16.8,E,29.0
21.5,53.0,PerthAirport,68.0,23.7,2016-03-19,9.0,0.0,1009.4,ESE,17.0,NE,7.0,44.0,7.0,1012.0,1.2,13.0,No,Yes,20.4,ESE,22.5
23.7,62.0,PerthAirport,38.0,32.3,2016-03-20,2.0,2.2,1010.2,SW,11.0,E,1.0,28.0,3.0,1013.7,10.9,17.0,Yes,No,17.9,ENE,31.3
26.3,48.0,PerthAirport,37.0,33.5,2016-03-21,8.0,0.0,1008.9,SW,28.0,NE,7.0,44.0,7.0,1011.4,6.8,17.0,No,No,19.5,ENE,30.5
23.5,61.0,PerthAirport,54.0,26.5,2016-03-22,7.6,0.0,1011.7,ESE,24.0,SE,6.0,41.0,7.0,1012.4,2.2,19.0,No,No,20.9,SE,24.8
20.0,72.0,PerthAirport,55.0,24.6,2016-03-23,4.0,0.0,1016.6,ESE,28.0,SE,8.0,46.0,7.0,1017.9,1.6,15.0,No,No,19.0,ESE,23.9
21.3,67.0,PerthAirport,53.0,26.9,2016-03-24,4.0,0.0,1020.1,E,24.0,E,7.0,63.0,6.0,1022.5,7.2,28.0,No,No,18.6,E,25.8
25.2,58.0,PerthAirport,40.0,33.4,2016-03-25,6.4,0.0,1017.5,NE,15.0,E,7.0,63.0,7.0,1020.7,7.3,31.0,No,Yes,21.1,ENE,32.6
20.2,92.0,PerthAirport,95.0,22.4,2016-03-26,5.0,8.0,1016.6,E,17.0,E,8.0,31.0,8.0,1019.9,0.0,11.0,Yes,Yes,19.9,ENE,21.1
17.4,75.0,PerthAirport,52.0,23.2,2016-03-27,2.2,11.2,1018.4,SE,28.0,SE,7.0,50.0,7.0,1018.9,5.3,24.0,Yes,No,16.5,SE,22.4
19.8,61.0,PerthAirport,39.0,25.7,2016-03-28,3.2,0.0,1021.9,ESE,24.0,E,1.0,43.0,1.0,1024.2,10.9,19.0,No,No,12.7,E,24.9
20.9,56.0,PerthAirport,29.0,28.8,2016-03-29,5.4,0.0,1021.6,W,11.0,SE,1.0,37.0,1.0,1025.8,11.0,19.0,No,No,12.5,ENE,28.1
22.8,50.0,PerthAirport,27.0,30.6,2016-03-30,7.0,0.0,1018.0,E,11.0,SW,3.0,33.0,0.0,1023.1,11.1,13.0,No,No,12.8,NE,30.2
20.3,63.0,PerthAirport,52.0,26.4,2016-03-31,7.0,0.0,1014.7,SW,24.0,SW,7.0,39.0,3.0,1016.4,10.3,19.0,No,No,11.8,S,24.3
21.7,65.0,PerthAirport,50.0,26.0,2016-04-01,6.0,0.0,1016.8,SW,20.0,SW,3.0,39.0,2.0,1018.2,8.1,9.0,No,No,14.2,N,25.4
20.8,61.0,PerthAirport,28.0,30.8,2016-04-02,4.0,0.0,1018.8,ESE,7.0,ENE,1.0,33.0,2.0,1022.7,9.9,22.0,No,No,12.9,E,30.0
24.0,48.0,PerthAirport,21.0,33.9,2016-04-03,6.4,0.0,1016.5,W,17.0,NE,1.0,33.0,4.0,1020.8,10.5,20.0,No,No,14.9,ENE,33.7
21.4,74.0,PerthAirport,54.0,26.3,2016-04-04,5.2,0.0,1015.7,SW,30.0,SW,7.0,41.0,7.0,1018.1,4.3,22.0,No,No,13.2,SSW,25.0
16.9,50.0,PerthAirport,27.0,22.1,2016-04-05,6.2,0.0,1022.9,SE,24.0,SE,1.0,44.0,0.0,1024.8,10.5,22.0,No,No,13.0,SSE,21.6
17.3,46.0,PerthAirport,28.0,24.3,2016-04-06,5.8,0.0,1025.3,SE,28.0,SSE,1.0,44.0,1.0,1029.1,10.4,24.0,No,No,9.2,ENE,23.5
16.9,56.0,PerthAirport,30.0,24.9,2016-04-07,6.4,0.0,1021.3,ESE,13.0,E,8.0,46.0,7.0,1025.8,8.3,30.0,No,No,13.8,E,24.6
18.7,46.0,PerthAirport,38.0,27.4,2016-04-08,4.0,0.0,1016.4,NNE,13.0,ENE,7.0,39.0,5.0,1019.2,6.3,24.0,No,No,14.5,ENE,25.7
18.5,65.0,PerthAirport,55.0,24.6,2016-04-09,5.8,0.0,1018.0,ESE,17.0,ESE,8.0,52.0,6.0,1020.0,2.6,15.0,No,Yes,16.8,ENE,23.6
20.4,63.0,PerthAirport,50.0,26.5,2016-04-10,2.4,3.6,1018.6,E,33.0,E,2.0,69.0,2.0,1020.3,7.5,43.0,Yes,No,17.3,E,25.7
23.3,60.0,PerthAirport,89.0,23.6,2016-04-11,5.8,0.0,1022.1,NE,28.0,ENE,7.0,54.0,7.0,1021.1,0.5,33.0,No,Yes,19.8,ENE,19.7
20.6,92.0,PerthAirport,71.0,24.9,2016-04-12,1.6,6.0,1018.6,W,15.0,WNW,7.0,30.0,7.0,1022.0,0.8,13.0,Yes,Yes,18.8,NNE,24.4
21.3,87.0,PerthAirport,64.0,25.4,2016-04-13,0.8,1.8,1018.5,SW,20.0,WSW,7.0,31.0,4.0,1020.3,5.5,9.0,Yes,No,19.9,WSW,25.1
20.0,77.0,PerthAirport,64.0,23.5,2016-04-14,4.0,0.0,1021.7,SW,22.0,SSW,5.0,33.0,6.0,1022.7,5.6,7.0,No,No,12.7,NNE,22.4
20.9,61.0,PerthAirport,45.0,25.9,2016-04-15,3.4,0.0,1021.7,E,24.0,NE,2.0,44.0,6.0,1025.4,10.5,24.0,No,No,13.0,E,25.3
22.5,58.0,PerthAirport,36.0,32.7,2016-04-16,6.8,0.0,1014.6,WNW,19.0,E,7.0,57.0,7.0,1018.2,7.7,24.0,No,No,17.7,NE,29.6
19.1,96.0,PerthAirport,73.0,24.5,2016-04-17,4.0,1.0,1014.6,NW,22.0,NW,7.0,33.0,7.0,1017.1,0.0,15.0,No,No,17.7,NNE,23.9
18.8,91.0,PerthAirport,63.0,23.2,2016-04-18,0.2,0.4,1013.9,W,15.0,SW,7.0,28.0,8.0,1016.6,0.5,7.0,No,Yes,14.1,ENE,21.3
19.8,84.0,PerthAirport,59.0,24.6,2016-04-19,1.0,25.6,1015.0,WSW,22.0,E,3.0,37.0,2.0,1015.1,10.1,7.0,Yes,No,15.8,SSW,23.7
18.9,69.0,PerthAirport,46.0,25.1,2016-04-20,4.0,0.0,1023.3,S,13.0,SW,1.0,33.0,3.0,1024.4,10.5,13.0,No,No,11.6,E,24.2
18.2,64.0,PerthAirport,42.0,25.2,2016-04-21,3.6,0.0,1025.5,ESE,20.0,ENE,1.0,44.0,1.0,1029.0,10.5,28.0,No,No,12.5,ENE,24.6
19.6,55.0,PerthAirport,37.0,26.3,2016-04-22,5.0,0.0,1023.3,ENE,22.0,ENE,5.0,43.0,7.0,1027.5,8.8,28.0,No,No,14.7,ENE,25.2
22.4,43.0,PerthAirport,28.0,29.6,2016-04-23,4.8,0.0,1016.8,NNE,13.0,NE,2.0,37.0,2.0,1021.4,10.1,24.0,No,No,16.3,NE,28.9
20.9,53.0,PerthAirport,60.0,27.0,2016-04-24,4.2,0.0,1013.9,W,15.0,WNW,8.0,37.0,7.0,1015.1,5.9,7.0,No,Yes,15.4,NW,25.7
19.7,96.0,PerthAirport,80.0,21.0,2016-04-25,2.4,3.0,1012.6,NW,11.0,SW,7.0,30.0,8.0,1014.2,0.0,13.0,Yes,Yes,18.7,NNW,20.7
17.5,82.0,PerthAirport,66.0,20.8,2016-04-26,3.0,13.0,1012.0,WSW,22.0,,7.0,,6.0,1010.2,4.9,26.0,Yes,Yes,16.8,W,17.6
13.6,80.0,PerthAirport,52.0,18.6,2016-04-27,1.6,2.4,1016.5,SW,7.0,W,6.0,31.0,2.0,1018.6,6.4,9.0,Yes,No,9.9,NE,18.0
14.6,88.0,PerthAirport,67.0,20.6,2016-04-28,2.6,0.6,1013.5,W,28.0,W,4.0,56.0,4.0,1016.0,5.2,11.0,No,Yes,9.5,NE,19.3
15.4,86.0,PerthAirport,45.0,21.1,2016-04-29,1.8,2.0,1014.4,W,28.0,SW,7.0,54.0,5.0,1016.2,5.0,11.0,Yes,Yes,10.8,NNE,20.2
14.9,62.0,PerthAirport,41.0,19.6,2016-04-30,2.8,2.2,1019.8,S,17.0,SSE,7.0,35.0,5.0,1021.1,5.5,13.0,Yes,No,11.0,SSE,18.9
15.7,53.0,PerthAirport,47.0,19.1,2016-05-01,3.6,0.0,1020.8,S,15.0,SSE,7.0,28.0,7.0,1023.7,2.9,13.0,No,No,9.6,E,18.7
14.4,76.0,PerthAirport,69.0,21.1,2016-05-02,3.6,0.0,1020.2,W,15.0,WNW,2.0,30.0,5.0,1022.3,5.8,11.0,No,No,8.0,N,19.9
15.4,82.0,PerthAirport,57.0,21.0,2016-05-03,2.6,0.0,1019.7,SSE,9.0,S,5.0,26.0,7.0,1022.6,3.3,9.0,No,No,7.5,SSE,20.4
15.5,80.0,PerthAirport,55.0,22.0,2016-05-04,1.4,0.0,1014.5,W,20.0,WSW,7.0,31.0,1.0,1018.1,4.7,9.0,No,No,10.0,NNE,21.2
15.5,86.0,PerthAirport,65.0,21.6,2016-05-05,2.2,0.2,1013.6,SSW,13.0,SSW,7.0,28.0,7.0,1016.6,2.8,9.0,No,No,11.8,NNE,19.9
15.7,89.0,PerthAirport,60.0,20.2,2016-05-06,1.8,0.2,1008.0,W,17.0,W,7.0,30.0,3.0,1013.1,5.3,6.0,No,Yes,12.7,SW,20.1
15.3,82.0,PerthAirport,56.0,18.8,2016-05-07,2.0,13.2,1009.8,SW,39.0,SSW,2.0,59.0,2.0,1008.6,8.1,6.0,Yes,No,10.8,SW,18.3
11.4,73.0,PerthAirport,42.0,17.4,2016-05-08,2.8,0.8,1019.0,SW,19.0,S,1.0,43.0,6.0,1019.9,9.2,2.0,No,No,3.1,S,16.5
14.9,62.0,PerthAirport,45.0,20.9,2016-05-09,3.0,0.0,1023.9,S,13.0,SSE,1.0,30.0,3.0,1025.5,8.9,4.0,No,No,3.6,N,20.8
14.9,76.0,PerthAirport,42.0,22.9,2016-05-10,2.4,0.0,1026.0,S,11.0,N,1.0,28.0,5.0,1029.1,9.6,11.0,No,No,6.6,NE,22.3
16.7,58.0,PerthAirport,39.0,25.8,2016-05-11,2.6,0.0,1020.7,WSW,15.0,ENE,0.0,31.0,0.0,1024.8,9.6,15.0,No,No,8.6,NE,24.0
16.3,47.0,PerthAirport,40.0,26.2,2016-05-12,4.0,0.0,1014.3,W,19.0,NNE,0.0,33.0,1.0,1016.8,9.7,15.0,No,No,6.9,NNE,23.2
14.8,82.0,PerthAirport,52.0,22.9,2016-05-13,2.4,0.0,1014.3,NW,26.0,NW,1.0,37.0,3.0,1016.4,9.2,13.0,No,Yes,8.8,N,22.0
16.9,95.0,PerthAirport,49.0,22.6,2016-05-14,0.8,3.8,1018.4,WSW,20.0,SW,7.0,37.0,2.0,1018.9,6.8,11.0,Yes,No,13.8,NE,21.2
14.1,84.0,PerthAirport,57.0,21.8,2016-05-15,2.4,0.2,1017.2,WNW,24.0,W,4.0,50.0,3.0,1019.0,7.1,13.0,No,Yes,8.7,N,20.3
14.5,70.0,PerthAirport,41.0,21.0,2016-05-16,2.2,1.2,1018.7,NNW,15.0,NNE,1.0,22.0,1.0,1022.1,9.2,11.0,Yes,No,8.2,NNE,20.5
12.8,77.0,PerthAirport,57.0,21.6,2016-05-17,2.6,0.0,1020.9,WSW,17.0,NW,7.0,24.0,3.0,1021.9,4.5,13.0,No,Yes,7.5,N,20.4
16.0,91.0,PerthAirport,61.0,22.8,2016-05-18,1.0,2.4,1020.8,WSW,13.0,SW,5.0,24.0,5.0,1023.7,5.5,9.0,Yes,No,11.9,NNE,21.2
15.2,88.0,PerthAirport,67.0,19.3,2016-05-19,1.6,0.0,1015.5,S,7.0,ESE,7.0,17.0,7.0,1019.4,0.0,0.0,No,No,12.3,,19.2
15.9,74.0,PerthAirport,53.0,22.0,2016-05-20,2.8,0.0,1008.2,NW,17.0,NW,1.0,31.0,5.0,1013.0,8.5,17.0,No,Yes,8.6,NE,21.3
16.0,96.0,PerthAirport,41.0,17.2,2016-05-21,4.2,36.6,1001.7,W,37.0,WSW,8.0,85.0,5.0,996.7,2.6,19.0,Yes,Yes,14.8,NW,16.0
13.2,88.0,PerthAirport,57.0,19.4,2016-05-22,3.8,13.8,1018.7,WNW,24.0,WNW,3.0,44.0,4.0,1017.3,6.9,13.0,Yes,Yes,9.5,NNE,18.8
13.0,88.0,PerthAirport,43.0,20.3,2016-05-23,1.8,5.0,1012.4,N,30.0,NNE,7.0,44.0,2.0,1020.1,6.7,11.0,Yes,Yes,10.3,NNE,19.9
16.6,77.0,PerthAirport,69.0,19.4,2016-05-24,2.8,19.8,1008.3,SW,30.0,NW,7.0,98.0,7.0,1006.9,6.1,17.0,Yes,Yes,13.0,WSW,16.2
13.1,89.0,PerthAirport,52.0,18.9,2016-05-25,2.8,2.2,1011.6,WNW,20.0,W,6.0,35.0,5.0,1012.4,7.5,15.0,Yes,Yes,9.9,NNE,18.5
14.8,91.0,PerthAirport,56.0,19.1,2016-05-26,2.0,2.8,1019.2,SW,20.0,SW,7.0,37.0,7.0,1017.5,4.7,6.0,Yes,No,11.5,ENE,18.4
12.6,70.0,PerthAirport,38.0,20.7,2016-05-27,1.6,0.4,1018.3,NNE,17.0,NNE,1.0,31.0,1.0,1022.9,9.1,17.0,No,Yes,8.2,ENE,20.2
15.9,82.0,PerthAirport,46.0,20.0,2016-05-28,1.8,3.0,1014.3,SW,26.0,SW,1.0,44.0,2.0,1014.9,7.2,9.0,Yes,No,11.4,SW,19.7
14.0,74.0,PerthAirport,52.0,18.7,2016-05-29,4.6,0.4,1017.6,SSW,4.0,E,4.0,26.0,7.0,1019.6,4.4,13.0,No,No,9.4,ENE,17.9
13.0,59.0,PerthAirport,43.0,19.6,2016-05-30,1.2,0.0,1017.4,E,2.0,E,1.0,33.0,1.0,1020.2,9.2,17.0,No,No,9.9,ENE,19.2
12.6,60.0,PerthAirport,37.0,20.8,2016-05-31,2.2,0.0,1019.0,S,15.0,NE,1.0,30.0,6.0,1021.4,9.2,13.0,No,No,8.0,NE,20.4
14.4,57.0,PerthAirport,37.0,21.3,2016-06-01,2.4,0.0,1019.9,E,17.0,NE,1.0,37.0,0.0,1023.0,9.0,7.0,No,No,6.0,S,20.8
12.8,57.0,PerthAirport,36.0,21.6,2016-06-02,3.6,0.0,1015.9,ENE,26.0,E,0.0,50.0,0.0,1020.8,9.2,28.0,No,No,9.8,ENE,21.3
17.5,56.0,PerthAirport,65.0,24.7,2016-06-03,4.0,0.0,1010.4,WNW,24.0,NNE,6.0,39.0,6.0,1012.9,8.0,17.0,No,Yes,12.7,NE,21.7
14.8,83.0,PerthAirport,55.0,17.6,2016-06-04,2.0,8.8,1015.5,S,20.0,SSW,7.0,37.0,7.0,1015.7,5.3,13.0,Yes,No,14.0,S,16.3
11.0,65.0,PerthAirport,53.0,18.5,2016-06-05,2.0,0.0,1013.8,NNE,9.0,ENE,5.0,37.0,2.0,1016.9,3.9,26.0,No,No,9.3,ENE,16.6
10.6,83.0,PerthAirport,89.0,17.0,2016-06-06,2.8,0.0,1006.8,NNE,19.0,WSW,2.0,52.0,6.0,1011.1,2.7,17.0,No,Yes,6.4,ENE,15.7
11.0,89.0,PerthAirport,53.0,15.0,2016-06-07,2.0,16.8,1013.0,SSW,39.0,SSW,7.0,56.0,6.0,1010.7,3.3,11.0,Yes,No,10.5,S,13.1
9.6,75.0,PerthAirport,42.0,15.2,2016-06-08,1.8,0.4,1024.9,S,31.0,S,2.0,52.0,2.0,1025.6,8.4,9.0,No,No,3.3,SSW,14.8
10.2,69.0,PerthAirport,58.0,16.3,2016-06-09,1.8,0.0,1026.0,NNW,13.0,N,7.0,28.0,5.0,1028.4,3.2,11.0,No,No,7.7,NNE,15.9
12.2,94.0,PerthAirport,81.0,17.5,2016-06-10,1.2,1.0,1025.9,NNE,17.0,,8.0,,7.0,1027.1,2.6,11.0,No,Yes,9.6,NNE,16.5
14.9,60.0,PerthAirport,53.0,19.7,2016-06-11,0.6,1.4,1022.4,NNE,13.0,NNE,6.0,44.0,7.0,1026.4,6.0,17.0,Yes,No,9.5,NNE,18.0
15.1,50.0,PerthAirport,45.0,21.3,2016-06-12,2.8,0.0,1013.6,N,26.0,N,3.0,50.0,7.0,1019.4,5.1,19.0,No,Yes,11.6,NNE,19.5
12.0,95.0,PerthAirport,58.0,18.4,2016-06-13,3.2,21.4,1016.1,WSW,15.0,SSW,6.0,31.0,5.0,1015.6,6.6,7.0,Yes,No,11.6,NE,18.1
11.3,99.0,PerthAirport,58.0,19.9,2016-06-14,1.8,0.0,1020.6,SSE,19.0,SSE,8.0,35.0,7.0,1022.8,4.5,11.0,No,No,10.8,S,18.3
12.1,90.0,PerthAirport,55.0,19.1,2016-06-15,1.6,0.0,1020.0,WSW,11.0,WSW,1.0,24.0,5.0,1022.6,8.2,9.0,No,No,7.9,WNW,18.6
12.2,88.0,PerthAirport,57.0,19.7,2016-06-16,3.2,0.0,1019.2,W,11.0,ESE,7.0,31.0,6.0,1021.9,5.7,6.0,No,No,8.8,ENE,19.1
12.8,72.0,PerthAirport,62.0,17.1,2016-06-17,0.8,0.0,1021.7,E,20.0,E,1.0,37.0,2.0,1023.1,9.2,13.0,No,No,10.5,ENE,14.8
12.8,66.0,PerthAirport,48.0,19.6,2016-06-18,2.2,0.0,1016.8,NNE,17.0,NNE,1.0,37.0,1.0,1021.9,9.2,20.0,No,No,7.0,NE,19.2
15.0,62.0,PerthAirport,69.0,20.1,2016-06-19,2.0,0.0,1008.6,NNW,30.0,NNW,7.0,43.0,7.0,1011.7,2.2,19.0,No,Yes,8.0,N,19.5
13.9,97.0,PerthAirport,89.0,16.8,2016-06-20,1.2,9.0,1009.2,W,15.0,SSW,8.0,30.0,8.0,1010.6,0.0,7.0,Yes,Yes,11.7,S,15.3
12.0,77.0,PerthAirport,48.0,16.9,2016-06-21,1.4,5.2,1015.8,S,13.0,S,1.0,31.0,6.0,1016.7,7.1,9.0,Yes,No,7.2,E,16.7
10.7,94.0,PerthAirport,50.0,18.8,2016-06-22,1.8,1.0,1016.2,SW,26.0,SW,8.0,50.0,7.0,1017.8,4.2,11.0,No,Yes,9.0,NE,18.0
12.0,90.0,PerthAirport,52.0,17.1,2016-06-23,1.4,2.8,1020.3,SSW,13.0,S,5.0,26.0,7.0,1021.7,1.8,4.0,Yes,No,9.0,NE,15.8
12.5,61.0,PerthAirport,49.0,17.2,2016-06-24,4.2,0.0,1017.4,N,13.0,NE,7.0,30.0,7.0,1020.9,3.4,11.0,No,Yes,10.7,NNE,16.8
10.7,94.0,PerthAirport,47.0,17.3,2016-06-25,1.0,4.0,1020.4,S,30.0,SSW,7.0,39.0,2.0,1019.7,5.7,11.0,Yes,Yes,7.9,N,16.6
9.2,69.0,PerthAirport,43.0,18.6,2016-06-26,0.4,2.2,1022.7,NW,13.0,N,1.0,26.0,1.0,1026.2,8.8,9.0,Yes,No,4.5,N,17.7
11.1,60.0,PerthAirport,40.0,17.5,2016-06-27,1.4,0.0,1016.1,N,19.0,N,6.0,41.0,0.0,1021.3,9.0,15.0,No,No,6.6,NNE,17.2
14.4,69.0,PerthAirport,90.0,18.2,2016-06-28,2.2,0.2,1011.5,W,13.0,NW,5.0,37.0,7.0,1013.2,2.2,20.0,No,Yes,7.5,N,16.2
12.7,96.0,PerthAirport,55.0,19.6,2016-06-29,2.4,12.2,1019.1,SW,20.0,SW,6.0,35.0,4.0,1018.2,6.8,9.0,Yes,No,10.1,N,17.8
11.8,80.0,PerthAirport,41.0,18.1,2016-06-30,2.4,0.0,1024.9,SSW,15.0,SSE,1.0,26.0,1.0,1027.4,9.3,0.0,No,No,4.6,,17.6
9.5,70.0,PerthAirport,38.0,19.5,2016-07-01,2.0,0.0,1025.2,ENE,9.0,E,0.0,24.0,0.0,1029.0,9.3,9.0,No,No,5.4,NNE,18.7
12.1,58.0,PerthAirport,44.0,21.1,2016-07-02,2.6,0.0,1021.0,SW,11.0,NE,0.0,37.0,6.0,1024.9,5.5,15.0,No,No,8.2,ENE,20.2
10.5,86.0,PerthAirport,53.0,16.9,2016-07-03,3.0,0.0,1024.0,SSE,22.0,ESE,5.0,39.0,4.0,1024.1,5.3,9.0,No,No,4.9,NE,15.8
8.2,64.0,PerthAirport,49.0,14.5,2016-07-04,0.6,0.0,1027.1,E,30.0,ENE,6.0,50.0,6.0,1030.5,7.6,13.0,No,No,4.3,ESE,14.0
10.1,65.0,PerthAirport,55.0,16.7,2016-07-05,2.2,0.0,1022.1,E,22.0,ENE,7.0,48.0,4.0,1025.3,3.8,24.0,No,No,8.0,E,15.4
9.3,68.0,PerthAirport,51.0,17.6,2016-07-06,2.2,0.0,1018.8,NNE,13.0,ENE,7.0,39.0,3.0,1022.1,8.0,28.0,No,No,8.0,ENE,17.1
11.3,74.0,PerthAirport,68.0,15.5,2016-07-07,2.4,0.0,1015.5,NNE,19.0,N,7.0,30.0,7.0,1019.5,0.4,20.0,No,Yes,9.3,NNE,15.3
14.2,81.0,PerthAirport,51.0,17.0,2016-07-08,1.6,12.4,1006.5,WSW,22.0,WSW,7.0,39.0,5.0,1010.0,5.3,17.0,Yes,Yes,11.3,SW,16.1
9.9,79.0,PerthAirport,89.0,13.5,2016-07-09,3.0,19.6,1008.8,W,9.0,WNW,6.0,50.0,7.0,1008.0,3.1,22.0,Yes,Yes,7.5,S,9.3
10.6,96.0,PerthAirport,50.0,17.0,2016-07-10,4.0,27.4,1014.5,WSW,26.0,SW,6.0,41.0,5.0,1014.0,6.4,2.0,Yes,No,8.4,ENE,16.4
9.9,93.0,PerthAirport,54.0,16.8,2016-07-11,3.2,0.6,1022.5,SSW,22.0,S,1.0,44.0,5.0,1022.6,7.8,9.0,No,No,5.5,N,15.2
8.1,75.0,PerthAirport,43.0,14.3,2016-07-12,1.2,0.0,1029.2,ENE,17.0,E,7.0,37.0,4.0,1030.7,7.3,7.0,No,No,3.4,ENE,13.5
9.3,59.0,PerthAirport,40.0,16.2,2016-07-13,1.6,0.0,1025.5,NE,13.0,NNE,6.0,37.0,2.0,1030.4,9.4,20.0,No,No,1.3,NE,15.8
11.7,46.0,PerthAirport,41.0,18.3,2016-07-14,2.0,0.0,1016.3,NNE,30.0,NNE,1.0,61.0,2.0,1021.0,7.6,33.0,No,No,6.1,NNE,17.9
15.7,44.0,PerthAirport,37.0,22.1,2016-07-15,3.2,0.0,1015.1,NW,19.0,N,7.0,37.0,7.0,1017.5,1.8,24.0,No,No,11.6,NNE,21.6
16.1,62.0,PerthAirport,72.0,20.7,2016-07-16,2.6,0.0,1007.6,NNW,26.0,NW,7.0,52.0,7.0,1013.0,0.7,17.0,No,Yes,15.2,N,20.6
15.3,74.0,PerthAirport,52.0,19.0,2016-07-17,3.0,36.2,1010.3,NW,24.0,WNW,5.0,46.0,6.0,1010.8,5.3,20.0,Yes,Yes,13.4,WNW,16.9
11.0,83.0,PerthAirport,45.0,18.2,2016-07-18,3.0,10.0,1019.8,SSW,20.0,SSW,1.0,33.0,2.0,1020.4,9.2,15.0,Yes,No,7.4,S,16.9
9.5,76.0,PerthAirport,51.0,17.6,2016-07-19,4.4,0.0,1020.3,NE,9.0,NE,1.0,24.0,2.0,1024.2,8.0,17.0,No,No,3.1,NE,15.9
9.9,65.0,PerthAirport,44.0,18.4,2016-07-20,1.6,0.0,1012.7,NW,17.0,N,1.0,33.0,3.0,1017.5,8.5,13.0,No,Yes,4.9,NNE,18.0
9.5,88.0,PerthAirport,44.0,14.9,2016-07-21,2.2,13.8,1013.7,W,26.0,WSW,7.0,54.0,7.0,1012.5,4.0,20.0,Yes,Yes,8.7,S,14.0
11.4,61.0,PerthAirport,40.0,15.6,2016-07-22,2.0,3.6,1022.9,S,15.0,SW,1.0,35.0,1.0,1023.5,9.4,15.0,Yes,No,6.2,SSE,15.0
