Temp9amC,RainTomorrow,WindSpeed3pm,Pressure9am,Location,WindGustSpeed,WindGustDir,WindSpeed9am,Cloud3pm,Humidity9am,Rainfall,MinTempC,Cloud9am,WindDir3pm,MaxTempC,WindDir9am,Date,Humidity3pm,Pressure3pm,RainToday,Temp3pmC
21.0,Yes,15.0,1018.7,Wollongong,31.0,E,2.0,8.0,75.0,0.0,18.3,1.0,ESE,24.5,WNW,2016-03-26,74.0,1016.2,No,23.5
20.5,No,15.0,1019.1,Wollongong,33.0,SE,28.0,8.0,91.0,118.0,18.3,8.0,ESE,23.6,ESE,2016-03-27,75.0,1017.6,Yes,22.3
20.2,No,20.0,1019.4,Wollongong,35.0,S,15.0,,80.0,0.2,18.3,8.0,SSE,22.9,SSW,2016-03-28,77.0,1016.0,No,22.3
19.7,Yes,7.0,1018.6,Wollongong,37.0,S,9.0,4.0,84.0,0.0,19.1,8.0,SW,21.7,SW,2016-03-29,90.0,1016.5,No,20.0
20.1,No,9.0,1014.6,Wollongong,39.0,S,13.0,8.0,58.0,7.8,17.9,8.0,ENE,24.6,WSW,2016-03-30,54.0,1012.0,Yes,23.6
19.9,No,30.0,1017.0,Wollongong,44.0,S,20.0,,57.0,0.0,16.5,,S,22.4,SW,2016-03-31,61.0,1016.2,No,21.7
20.4,No,33.0,1018.8,Wollongong,48.0,NE,13.0,,72.0,0.0,17.2,,NE,25.3,NW,2016-04-01,69.0,1014.0,No,24.0
22.4,No,22.0,1016.3,Wollongong,50.0,SSW,11.0,,44.0,0.0,17.7,8.0,SW,29.2,NW,2016-04-02,26.0,1014.4,No,28.8
20.6,Yes,26.0,1025.2,Wollongong,33.0,SSW,17.0,8.0,69.0,0.0,18.1,8.0,SSW,21.9,SSW,2016-04-03,78.0,1022.9,No,20.8
17.7,Yes,9.0,1023.5,Wollongong,37.0,SW,13.0,8.0,94.0,10.8,17.3,7.0,ESE,22.2,W,2016-04-04,84.0,1019.5,Yes,20.9
22.1,No,41.0,1019.3,Wollongong,50.0,NE,13.0,,76.0,8.0,17.7,,NE,27.1,N,2016-04-05,77.0,1014.0,Yes,23.6
27.1,No,17.0,1014.7,Wollongong,48.0,S,26.0,,51.0,0.0,20.0,,NNE,28.2,NNW,2016-04-06,77.0,1010.3,No,24.9
18.6,No,22.0,1023.7,Wollongong,52.0,S,33.0,8.0,69.0,0.0,18.6,8.0,S,20.2,S,2016-04-07,61.0,1022.7,No,18.9
19.4,No,19.0,1023.1,Wollongong,28.0,NE,6.0,8.0,73.0,0.0,17.3,8.0,NNE,20.5,NNW,2016-04-08,78.0,1020.8,No,20.2
20.5,No,17.0,1021.8,Wollongong,26.0,SSW,17.0,,72.0,0.4,15.9,,SSE,22.4,SSW,2016-04-09,67.0,1018.7,No,21.5
20.7,No,9.0,1019.1,Wollongong,24.0,NW,13.0,,57.0,0.0,15.5,,NE,24.8,NW,2016-04-10,53.0,1015.4,No,23.6
21.2,Yes,20.0,1017.3,Wollongong,35.0,SE,15.0,,43.0,0.0,17.3,,SE,24.0,W,2016-04-11,69.0,1016.5,No,21.7
17.7,No,20.0,1023.7,Wollongong,50.0,S,17.0,8.0,83.0,5.6,16.9,8.0,S,20.4,SW,2016-04-12,73.0,1022.2,Yes,19.4
19.6,No,13.0,1027.7,Wollongong,28.0,SSW,20.0,,72.0,0.0,17.1,8.0,SE,22.2,SSW,2016-04-13,66.0,1026.5,No,21.4
20.0,No,24.0,1030.1,Wollongong,43.0,NE,4.0,,77.0,0.0,15.7,5.0,NNE,23.1,S,2016-04-14,70.0,1027.2,No,21.9
21.5,No,33.0,1025.7,Wollongong,44.0,NE,17.0,,63.0,0.0,19.0,,NE,24.1,NNW,2016-04-15,72.0,1021.0,No,22.5
22.0,Yes,6.0,1020.2,Wollongong,28.0,SSW,4.0,3.0,65.0,0.0,18.9,,ESE,24.2,ENE,2016-04-16,69.0,1017.9,No,23.5
19.5,No,28.0,1023.0,Wollongong,44.0,S,24.0,,81.0,2.8,16.3,8.0,S,21.3,SSW,2016-04-17,75.0,1021.0,Yes,19.7
18.1,Yes,15.0,1022.5,Wollongong,48.0,SE,15.0,7.0,83.0,0.4,16.5,8.0,SW,20.7,SW,2016-04-18,91.0,1020.5,No,17.9
20.5,No,13.0,1021.9,Wollongong,20.0,WSW,9.0,,78.0,16.6,15.9,1.0,ESE,22.4,S,2016-04-19,77.0,1020.2,Yes,21.4
20.6,No,13.0,1024.3,Wollongong,22.0,NNW,11.0,1.0,78.0,0.0,16.6,,NE,23.0,NW,2016-04-20,76.0,1022.0,No,21.8
22.2,No,24.0,1022.4,Wollongong,37.0,NE,4.0,,72.0,0.0,18.3,,NNE,23.7,NNW,2016-04-21,80.0,1018.6,No,22.8
22.3,No,33.0,1020.6,Wollongong,46.0,SSW,31.0,8.0,77.0,0.0,17.0,2.0,S,23.6,SSW,2016-04-22,81.0,1019.8,No,19.8
18.0,Yes,31.0,1025.1,Wollongong,65.0,SSW,39.0,8.0,70.0,0.4,16.4,8.0,SW,19.4,SSW,2016-04-23,75.0,1025.5,No,17.0
18.1,No,11.0,1030.5,Wollongong,35.0,SSW,19.0,,81.0,9.6,15.0,1.0,SSE,20.4,SSW,2016-04-24,69.0,1029.6,Yes,19.6
18.9,No,13.0,1032.1,Wollongong,20.0,NE,13.0,,71.0,0.0,13.8,,NE,21.2,SSW,2016-04-25,66.0,1029.3,No,20.7
20.9,No,17.0,1030.8,Wollongong,26.0,N,4.0,,72.0,0.0,15.1,,NE,22.1,NNW,2016-04-26,71.0,1027.3,No,21.2
20.5,No,37.0,1027.4,Wollongong,50.0,NE,19.0,,59.0,0.0,17.4,,NE,23.8,NW,2016-04-27,70.0,1022.6,No,21.6
20.1,No,17.0,1024.4,Wollongong,33.0,NNW,2.0,,73.0,0.0,17.0,2.0,NNE,23.3,NNW,2016-04-28,75.0,1020.9,No,22.5
21.8,No,19.0,1022.3,Wollongong,35.0,NNW,11.0,7.0,69.0,0.0,18.2,,NE,24.2,NNE,2016-04-29,73.0,1017.6,No,21.9
21.3,No,7.0,1018.4,Wollongong,24.0,SW,7.0,5.0,70.0,0.0,20.5,3.0,N,24.1,W,2016-04-30,70.0,1014.9,No,23.4
20.5,No,17.0,1011.7,Wollongong,35.0,W,15.0,,75.0,1.0,18.6,8.0,ESE,25.1,NNE,2016-05-01,80.0,1008.4,No,22.6
16.3,No,20.0,1016.7,Wollongong,35.0,WSW,9.0,,49.0,0.0,12.5,,NNE,21.4,WNW,2016-05-02,64.0,1012.2,No,20.0
18.5,No,19.0,1011.2,Wollongong,44.0,NNW,17.0,,45.0,0.0,14.1,,NW,25.3,NNW,2016-05-03,25.0,1005.4,No,24.9
19.6,No,17.0,1014.7,Wollongong,30.0,ENE,17.0,,47.0,0.0,12.6,,SSE,23.5,W,2016-05-04,74.0,1014.5,No,20.2
17.4,No,22.0,1020.3,Wollongong,39.0,NE,9.0,,48.0,0.0,14.3,,NE,22.7,SW,2016-05-05,63.0,1016.5,No,20.7
21.4,No,9.0,1018.6,Wollongong,35.0,W,11.0,,44.0,0.0,15.5,,N,23.4,W,2016-05-06,58.0,1017.2,No,21.7
19.0,No,15.0,1020.7,Wollongong,30.0,N,4.0,,64.0,0.0,13.1,,NNE,22.7,NNW,2016-05-07,73.0,1018.2,No,22.0
20.3,Yes,9.0,1018.0,Wollongong,39.0,NNW,15.0,8.0,79.0,0.0,17.7,8.0,N,20.8,NNE,2016-05-08,83.0,1013.7,No,19.9
19.2,No,31.0,1007.5,Wollongong,48.0,NNE,17.0,7.0,86.0,8.4,17.4,7.0,N,21.7,NNE,2016-05-09,79.0,1002.2,Yes,21.4
20.5,No,17.0,1004.7,Wollongong,70.0,NW,17.0,1.0,50.0,0.2,16.1,,WNW,23.8,NW,2016-05-10,37.0,1003.7,No,23.0
15.8,No,22.0,1014.5,Wollongong,63.0,SSW,7.0,5.0,43.0,0.0,10.8,,W,19.6,ESE,2016-05-11,38.0,1012.3,No,17.9
19.0,No,31.0,1013.2,Wollongong,74.0,WNW,11.0,,50.0,0.0,14.5,,W,23.1,WNW,2016-05-12,44.0,1013.0,No,21.7
19.9,No,15.0,1020.4,Wollongong,78.0,WNW,20.0,,48.0,0.0,14.0,,WSW,25.0,W,2016-05-13,33.0,1019.1,No,24.4
19.7,No,11.0,1022.9,Wollongong,24.0,NNW,7.0,,43.0,0.0,13.7,,N,22.3,NW,2016-05-14,61.0,1019.2,No,21.4
20.0,No,20.0,1016.7,Wollongong,43.0,W,9.0,2.0,45.0,0.0,16.7,5.0,NNE,22.6,NW,2016-05-15,60.0,1012.2,No,20.8
20.2,No,33.0,1021.3,Wollongong,39.0,NE,2.0,,67.0,0.0,15.6,3.0,NE,22.1,SSE,2016-05-16,74.0,1016.7,No,21.2
20.8,No,22.0,1015.9,Wollongong,59.0,WNW,11.0,,55.0,0.0,15.7,,WSW,26.8,NNW,2016-05-17,24.0,1014.0,No,25.9
18.2,No,9.0,1019.0,Wollongong,43.0,W,13.0,7.0,33.0,0.0,13.1,,ESE,22.3,WNW,2016-05-18,45.0,1014.5,No,20.1
16.6,No,17.0,1016.2,Wollongong,46.0,W,19.0,,46.0,0.0,13.5,,WSW,21.8,WSW,2016-05-19,36.0,1013.0,No,21.3
19.1,No,13.0,1019.5,Wollongong,44.0,W,22.0,,49.0,0.0,14.8,,ESE,22.6,W,2016-05-20,64.0,1019.3,No,19.4
18.5,No,13.0,1027.2,Wollongong,20.0,NE,7.0,8.0,73.0,0.0,13.6,,NE,20.4,SW,2016-05-21,71.0,1023.9,No,19.5
20.0,No,19.0,1023.7,Wollongong,35.0,NNW,4.0,,68.0,0.0,16.4,,NNE,22.1,ENE,2016-05-22,75.0,1019.7,No,21.1
20.0,No,31.0,1012.5,Wollongong,56.0,WSW,20.0,,68.0,0.0,17.3,8.0,W,24.4,ENE,2016-05-23,22.0,1013.0,No,21.6
15.1,No,17.0,1017.6,Wollongong,46.0,WSW,17.0,,50.0,0.0,11.9,,WSW,20.7,WSW,2016-05-24,27.0,1013.7,No,20.2
15.2,No,11.0,1017.3,Wollongong,35.0,W,13.0,1.0,40.0,0.0,11.6,,NE,19.1,WSW,2016-05-25,48.0,1013.2,No,17.8
15.7,No,6.0,1006.1,Wollongong,37.0,NNW,15.0,2.0,59.0,0.0,13.5,6.0,E,20.1,NW,2016-05-26,52.0,999.7,No,19.7
14.2,No,28.0,1002.5,Wollongong,72.0,W,22.0,,42.0,0.0,12.6,,W,17.2,W,2016-05-27,33.0,1001.1,No,16.6
12.7,No,20.0,1006.6,Wollongong,59.0,W,9.0,8.0,67.0,0.0,11.2,8.0,WSW,15.4,NNW,2016-05-28,57.0,1006.0,No,15.2
13.1,No,11.0,1016.5,Wollongong,43.0,W,22.0,,51.0,0.2,10.5,,WSW,18.6,WSW,2016-05-29,30.0,1016.5,No,18.3
14.3,No,17.0,1025.2,Wollongong,24.0,SW,17.0,,46.0,0.0,8.0,,SSE,17.3,SW,2016-05-30,52.0,1024.6,No,16.7
14.5,Yes,15.0,1029.5,Wollongong,33.0,S,13.0,8.0,77.0,0.0,11.6,8.0,WSW,16.3,SW,2016-05-31,92.0,1028.4,No,13.9
13.4,Yes,9.0,1029.2,Wollongong,33.0,S,7.0,8.0,89.0,46.0,11.9,8.0,W,15.9,WNW,2016-06-01,87.0,1026.9,Yes,14.9
14.2,No,24.0,1027.2,Wollongong,35.0,S,15.0,,78.0,7.6,11.2,,S,17.4,SW,2016-06-02,69.0,1024.7,Yes,16.9
14.0,Yes,13.0,1026.0,Wollongong,22.0,SSE,9.0,8.0,79.0,0.0,11.6,8.0,S,17.8,SW,2016-06-03,73.0,1022.3,No,17.1
15.8,Yes,50.0,1016.2,Wollongong,102.0,ENE,11.0,8.0,92.0,96.4,14.0,8.0,NNE,20.7,NNW,2016-06-04,90.0,1009.6,Yes,18.0
18.7,Yes,63.0,1003.8,Wollongong,96.0,ENE,46.0,8.0,96.0,164.2,15.8,8.0,ENE,19.8,ENE,2016-06-05,89.0,997.6,Yes,19.3
14.7,No,19.0,998.7,Wollongong,80.0,NW,35.0,8.0,56.0,69.4,13.9,8.0,WSW,16.0,W,2016-06-06,54.0,997.9,Yes,15.7
14.6,No,20.0,1003.5,Wollongong,50.0,W,9.0,7.0,63.0,0.0,12.9,8.0,W,18.8,N,2016-06-07,47.0,1002.7,No,16.5
16.1,No,15.0,1010.1,Wollongong,54.0,W,26.0,,57.0,0.0,12.7,,W,19.9,WNW,2016-06-08,46.0,1008.8,No,18.8
19.3,No,20.0,1005.7,Wollongong,87.0,NW,41.0,1.0,61.0,0.0,14.8,8.0,NW,22.6,NNW,2016-06-09,35.0,1004.4,No,21.8
16.6,No,17.0,1016.4,Wollongong,56.0,WSW,15.0,,54.0,0.0,14.3,,W,20.1,W,2016-06-10,44.0,1016.6,No,19.6
15.4,No,22.0,1020.6,Wollongong,54.0,WSW,13.0,,53.0,0.0,12.4,,W,19.0,SSW,2016-06-11,32.0,1021.0,No,18.5
12.6,No,7.0,1036.4,Wollongong,28.0,SW,17.0,,48.0,0.0,9.0,2.0,S,16.0,WSW,2016-06-12,48.0,1035.0,No,15.4
15.4,No,13.0,1038.4,Wollongong,41.0,N,9.0,,60.0,0.0,7.7,,NNE,19.6,WNW,2016-06-13,49.0,1034.9,No,19.0
16.3,No,17.0,1035.0,Wollongong,31.0,WNW,13.0,,58.0,0.0,11.5,,WSW,21.5,NW,2016-06-14,37.0,1030.9,No,20.8
15.1,No,6.0,1033.2,Wollongong,20.0,WSW,0.0,5.0,70.0,0.0,11.3,6.0,NE,18.7,,2016-06-15,62.0,1029.5,No,18.1
15.3,No,15.0,1024.7,Wollongong,33.0,N,20.0,,71.0,0.0,11.5,,NNE,20.4,N,2016-06-16,49.0,1018.3,No,19.4
15.4,Yes,15.0,1017.0,Wollongong,43.0,NNW,30.0,1.0,65.0,0.0,12.7,8.0,NNE,18.5,NNW,2016-06-17,71.0,1013.8,No,17.8
16.0,No,19.0,1017.2,Wollongong,46.0,WNW,0.0,8.0,89.0,3.2,14.9,6.0,S,17.3,,2016-06-18,88.0,1016.2,Yes,16.5
15.7,Yes,19.0,1017.6,Wollongong,48.0,N,17.0,8.0,82.0,0.8,14.4,8.0,SSW,19.0,SW,2016-06-19,95.0,1011.5,No,15.2
16.1,No,19.0,998.6,Wollongong,76.0,WNW,17.0,8.0,81.0,47.4,14.8,4.0,WNW,19.5,WNW,2016-06-20,57.0,993.4,Yes,17.8
16.2,No,24.0,1002.0,Wollongong,76.0,WNW,9.0,,57.0,0.0,15.2,8.0,WNW,18.0,NNE,2016-06-21,41.0,1001.6,No,16.6
15.0,No,30.0,1004.3,Wollongong,81.0,WNW,2.0,,61.0,0.0,9.5,7.0,W,18.5,WNW,2016-06-22,41.0,1003.5,No,17.6
13.3,No,20.0,1011.5,Wollongong,48.0,WSW,15.0,,54.0,0.0,10.0,8.0,N,17.2,N,2016-06-23,43.0,1006.2,No,16.9
14.0,No,19.0,1003.0,Wollongong,80.0,W,19.0,5.0,53.0,0.0,10.2,,SW,15.8,W,2016-06-24,40.0,1002.2,No,13.8
9.6,No,17.0,1017.7,Wollongong,69.0,W,17.0,,45.0,0.0,7.3,,WSW,13.8,WSW,2016-06-25,34.0,1018.2,No,13.7
11.6,No,9.0,1020.5,Wollongong,28.0,W,7.0,8.0,57.0,0.0,8.1,,ESE,16.5,W,2016-06-26,54.0,1016.7,No,14.5
10.1,Yes,15.0,1014.6,Wollongong,39.0,WSW,9.0,8.0,63.0,0.0,9.3,8.0,SW,12.4,W,2016-06-27,71.0,1013.9,No,10.8
12.4,No,20.0,1023.2,Wollongong,41.0,SSW,15.0,,50.0,1.6,9.2,,SSW,15.7,WSW,2016-06-28,47.0,1023.3,Yes,15.2
13.8,No,7.0,1027.6,Wollongong,20.0,W,0.0,,57.0,0.0,8.6,,ESE,17.1,,2016-06-29,49.0,1025.1,No,16.9
12.9,No,15.0,1020.0,Wollongong,50.0,NW,15.0,8.0,50.0,0.0,8.6,,N,16.9,NW,2016-06-30,40.0,1014.4,No,14.2
11.6,No,22.0,1014.1,Wollongong,61.0,WNW,31.0,,51.0,0.0,9.0,1.0,SW,15.8,WNW,2016-07-01,37.0,1016.0,No,15.6
12.6,No,6.0,1025.0,Wollongong,43.0,W,17.0,3.0,52.0,0.0,9.9,,SSE,17.7,W,2016-07-02,41.0,1022.7,No,16.9
12.9,No,13.0,1025.6,Wollongong,30.0,NW,15.0,,51.0,0.0,8.9,,NNW,18.4,W,2016-07-03,37.0,1021.7,No,17.7
12.5,Yes,7.0,1019.8,Wollongong,20.0,NE,0.0,3.0,64.0,0.0,7.5,,NE,16.7,,2016-07-04,54.0,1016.1,No,15.3
10.9,No,19.0,1011.4,Wollongong,59.0,WNW,9.0,7.0,92.0,7.6,10.4,8.0,NNW,17.6,WSW,2016-07-05,66.0,1005.7,Yes,16.8
13.8,Yes,31.0,1002.5,Wollongong,70.0,WNW,33.0,6.0,54.0,0.4,10.9,2.0,W,16.8,W,2016-07-06,59.0,1002.7,No,14.8
14.0,Yes,24.0,1016.2,Wollongong,80.0,S,22.0,8.0,96.0,30.0,13.3,8.0,SW,15.8,SW,2016-07-07,90.0,1017.3,Yes,14.5
14.0,Yes,24.0,1020.3,Wollongong,41.0,SSW,17.0,8.0,87.0,37.4,12.6,6.0,SE,16.3,SW,2016-07-08,81.0,1018.8,Yes,15.8
13.0,No,15.0,1023.5,Wollongong,31.0,S,13.0,4.0,76.0,3.2,10.3,2.0,SSE,16.9,SW,2016-07-09,65.0,1022.4,Yes,16.3
13.3,No,13.0,1025.2,Wollongong,39.0,NNW,9.0,8.0,84.0,0.0,10.8,8.0,NE,17.3,WNW,2016-07-10,79.0,1020.8,No,16.0
15.1,No,37.0,1013.7,Wollongong,63.0,NW,24.0,5.0,73.0,0.0,13.3,7.0,NW,20.1,N,2016-07-11,52.0,1008.0,No,19.6
15.2,No,33.0,1008.0,Wollongong,65.0,NW,35.0,,45.0,0.0,10.9,,NW,19.5,NW,2016-07-12,27.0,1006.1,No,18.1
9.9,No,28.0,1015.1,Wollongong,98.0,WNW,43.0,,42.0,0.0,8.9,,W,12.9,WNW,2016-07-13,33.0,1018.4,No,12.0
10.5,No,15.0,1028.0,Wollongong,48.0,W,19.0,,49.0,0.0,7.8,,WNW,16.3,W,2016-07-14,31.0,1024.7,No,15.8
12.7,No,17.0,1029.3,Wollongong,37.0,WSW,9.0,,46.0,0.0,8.9,,SSE,16.8,W,2016-07-15,37.0,1027.3,No,16.3
14.7,No,9.0,1033.4,Wollongong,22.0,SSE,7.0,,73.0,0.0,9.0,,SE,17.1,SW,2016-07-16,69.0,1030.3,No,16.6
16.7,No,17.0,1030.7,Wollongong,35.0,N,6.0,7.0,78.0,0.0,13.3,7.0,N,19.3,NW,2016-07-17,68.0,1026.3,No,18.7
16.4,No,11.0,1023.6,Wollongong,43.0,N,7.0,,66.0,0.0,12.1,,NNW,24.0,NW,2016-07-18,47.0,1018.9,No,23.4
20.8,Yes,7.0,1021.1,Wollongong,33.0,S,9.0,7.0,59.0,0.0,16.4,7.0,ENE,21.9,WSW,2016-07-19,79.0,1019.1,No,20.1
15.8,Yes,13.0,1020.9,Wollongong,46.0,SSW,13.0,8.0,95.0,10.0,15.5,8.0,SW,16.3,SW,2016-07-20,92.0,1018.7,Yes,15.8
15.3,No,2.0,1019.9,Wollongong,39.0,SSW,15.0,8.0,89.0,9.8,13.9,8.0,SE,17.9,SW,2016-07-21,87.0,1015.5,Yes,16.9
17.5,Yes,43.0,1007.5,Wollongong,80.0,NW,20.0,,72.0,0.4,14.6,,NW,25.3,N,2016-07-22,43.0,999.3,No,25.0
13.6,No,31.0,1002.1,Wollongong,74.0,W,30.0,,40.0,9.2,12.7,,W,16.2,W,2016-07-23,35.0,1003.8,Yes,15.4
10.2,No,22.0,1014.7,Wollongong,33.0,W,17.0,,45.0,0.0,7.6,3.0,W,14.5,W,2016-07-24,33.0,1011.7,No,13.7
12.9,No,13.0,1010.9,Wollongong,67.0,NW,9.0,,51.0,0.0,8.4,,W,16.7,SW,2016-07-25,37.0,1010.9,No,15.8
14.7,No,20.0,1014.2,Wollongong,35.0,NE,4.0,,49.0,0.0,7.8,,NE,18.6,W,2016-07-26,54.0,1012.9,No,16.5
15.3,No,35.0,1011.3,Wollongong,65.0,NW,13.0,,47.0,0.0,9.8,,WNW,17.3,NW,2016-07-27,40.0,1012.3,No,16.7
14.2,No,19.0,1023.4,Wollongong,43.0,WSW,13.0,,46.0,0.0,10.0,,WSW,19.1,W,2016-07-28,42.0,1020.3,No,17.8
12.8,No,19.0,1021.6,Wollongong,46.0,W,13.0,,55.0,0.0,7.5,,W,18.7,NNW,2016-07-29,40.0,1017.6,No,17.4
15.2,No,7.0,1022.7,Wollongong,33.0,NNW,13.0,,52.0,0.0,11.0,,ESE,16.8,SW,2016-07-30,52.0,1019.9,No,16.1
14.2,No,13.0,1017.3,Wollongong,39.0,NW,19.0,4.0,56.0,0.0,12.2,8.0,NE,18.1,NW,2016-07-31,55.0,1014.6,No,17.4
15.6,No,9.0,1016.6,Wollongong,28.0,W,20.0,7.0,59.0,0.0,12.8,7.0,NNE,16.8,N,2016-08-01,62.0,1012.5,No,16.1
13.7,Yes,22.0,1014.2,Wollongong,48.0,SSW,17.0,8.0,66.0,0.2,12.8,8.0,SW,14.1,SW,2016-08-02,89.0,1015.2,No,10.1
10.9,Yes,43.0,1019.9,Wollongong,74.0,SSW,26.0,8.0,85.0,27.0,9.6,8.0,SSW,14.7,SW,2016-08-03,71.0,1019.4,Yes,14.0
10.1,Yes,31.0,1025.7,Wollongong,63.0,SSW,28.0,8.0,92.0,15.6,9.7,7.0,SSW,14.5,SW,2016-08-04,86.0,1026.2,Yes,12.8
12.5,Yes,26.0,1030.9,Wollongong,43.0,S,20.0,7.0,82.0,18.6,9.9,8.0,S,15.1,SW,2016-08-05,74.0,1028.6,Yes,14.1
13.0,No,17.0,1028.8,Wollongong,30.0,SSE,9.0,8.0,74.0,4.0,10.2,4.0,S,15.7,WSW,2016-08-06,70.0,1026.8,Yes,14.8
14.5,No,15.0,1027.4,Wollongong,28.0,SW,9.0,8.0,65.0,0.0,10.3,7.0,S,16.2,SSW,2016-08-07,60.0,1024.9,No,15.6
14.3,No,6.0,1025.9,Wollongong,22.0,NW,9.0,4.0,64.0,0.2,9.0,,ENE,17.6,SW,2016-08-08,52.0,1022.8,No,17.0
15.6,No,20.0,1022.1,Wollongong,50.0,NNW,13.0,8.0,57.0,0.0,11.1,6.0,NNE,19.1,NW,2016-08-09,59.0,1016.6,No,18.2
16.2,No,19.0,1014.3,Wollongong,46.0,N,15.0,7.0,57.0,0.0,14.6,5.0,NNW,24.7,NW,2016-08-10,37.0,1010.7,No,24.0
14.2,No,22.0,1016.8,Wollongong,56.0,WNW,30.0,,50.0,0.0,10.6,,W,18.7,WNW,2016-08-11,28.0,1016.9,No,18.0
13.6,No,20.0,1023.5,Wollongong,54.0,W,11.0,1.0,53.0,0.0,7.1,,N,18.2,NW,2016-08-12,35.0,1018.8,No,17.7
15.1,No,20.0,1022.1,Wollongong,44.0,W,20.0,3.0,44.0,0.0,10.7,,WSW,20.1,WSW,2016-08-13,33.0,1019.6,No,18.3
15.8,No,11.0,1027.7,Wollongong,39.0,WSW,13.0,,44.0,0.0,12.3,,SE,17.6,SW,2016-08-14,50.0,1027.0,No,17.3
16.0,No,28.0,1032.1,Wollongong,39.0,NNE,19.0,,61.0,0.0,10.5,,NE,20.2,NNW,2016-08-15,64.0,1028.9,No,18.4
17.1,No,31.0,1030.1,Wollongong,39.0,NE,15.0,,62.0,0.0,13.6,,NE,21.0,N,2016-08-16,73.0,1024.7,No,18.8
17.9,No,11.0,1025.3,Wollongong,35.0,N,13.0,8.0,50.0,0.0,13.0,,NNE,22.8,ESE,2016-08-17,71.0,1021.6,No,19.1
18.3,No,7.0,1023.7,Wollongong,37.0,N,4.0,,45.0,0.0,13.5,,NE,20.4,NW,2016-08-18,62.0,1020.2,No,20.2
18.4,No,33.0,1018.9,Wollongong,70.0,WSW,11.0,6.0,47.0,0.0,13.8,,N,22.3,NE,2016-08-19,41.0,1011.8,No,21.3
13.7,No,22.0,1015.1,Wollongong,59.0,NW,28.0,5.0,47.0,0.0,10.0,,WSW,16.7,W,2016-08-20,39.0,1013.8,No,15.3
14.2,No,15.0,1018.6,Wollongong,39.0,W,20.0,,50.0,0.0,10.0,,W,19.5,SW,2016-08-21,35.0,1016.0,No,18.8
14.4,No,19.0,1016.6,Wollongong,50.0,NNW,7.0,8.0,56.0,0.0,10.5,2.0,N,17.0,WSW,2016-08-22,55.0,1013.6,No,14.3
13.9,Yes,28.0,1013.0,Wollongong,44.0,SSW,30.0,7.0,61.0,0.2,9.7,,S,15.9,SW,2016-08-23,62.0,1013.3,No,14.8
12.0,Yes,20.0,1014.1,Wollongong,52.0,SSE,17.0,8.0,84.0,3.0,11.0,8.0,SW,13.4,SW,2016-08-24,92.0,1009.1,Yes,11.7
11.7,No,24.0,1010.7,Wollongong,41.0,SW,20.0,3.0,61.0,43.2,8.8,8.0,SSE,16.4,SW,2016-08-25,60.0,1010.4,Yes,14.4
12.0,No,33.0,1019.3,Wollongong,50.0,SSW,24.0,2.0,54.0,0.0,7.8,,SSE,15.6,SW,2016-08-26,60.0,1017.9,No,14.6
13.4,No,20.0,1022.7,Wollongong,48.0,NW,17.0,,48.0,0.0,8.7,,ENE,18.4,WNW,2016-08-27,45.0,1019.5,No,17.2
14.7,No,13.0,1022.1,Wollongong,54.0,WSW,20.0,,43.0,0.0,10.3,,SW,18.9,WSW,2016-08-28,34.0,1020.6,No,18.4
16.4,No,9.0,1026.9,Wollongong,19.0,NNW,0.0,7.0,54.0,0.0,9.7,7.0,ENE,18.7,,2016-08-29,55.0,1024.9,No,17.8
17.1,No,33.0,1026.3,Wollongong,39.0,NE,17.0,6.0,71.0,0.0,13.7,7.0,NE,19.2,NNW,2016-08-30,76.0,1021.9,No,18.0
18.1,No,17.0,1017.7,Wollongong,44.0,N,22.0,8.0,72.0,0.0,16.2,8.0,NNW,21.8,N,2016-08-31,55.0,1013.2,No,21.4
17.7,Yes,13.0,1019.8,Wollongong,30.0,WNW,19.0,1.0,57.0,0.8,11.9,,E,21.2,WNW,2016-09-01,63.0,1015.1,No,19.2
14.6,Yes,11.0,1012.2,Wollongong,41.0,N,26.0,8.0,94.0,9.2,14.2,8.0,S,17.0,S,2016-09-02,93.0,1006.0,Yes,14.7
16.0,No,39.0,996.1,Wollongong,83.0,WNW,28.0,4.0,58.0,21.6,14.1,8.0,W,18.7,WNW,2016-09-03,48.0,1004.5,Yes,18.0
15.4,No,9.0,1021.4,Wollongong,37.0,WSW,19.0,,54.0,0.0,9.4,,ENE,18.1,WSW,2016-09-04,46.0,1021.7,No,17.7
16.4,No,7.0,1029.8,Wollongong,20.0,NNW,7.0,,60.0,0.0,9.3,,NNE,18.6,NNW,2016-09-05,60.0,1027.2,No,18.3
16.1,No,19.0,1029.7,Wollongong,31.0,NE,6.0,,71.0,0.0,12.2,,NNE,19.3,SE,2016-09-06,74.0,1025.9,No,18.6
17.8,No,6.0,1031.8,Wollongong,28.0,N,13.0,,79.0,0.0,13.5,8.0,ESE,19.6,S,2016-09-07,80.0,1029.6,No,18.7
17.7,No,35.0,1029.3,Wollongong,46.0,NE,7.0,1.0,79.0,0.6,16.4,8.0,NE,20.0,NE,2016-09-08,83.0,1024.0,No,18.5
19.6,No,39.0,1020.8,Wollongong,56.0,NE,33.0,,59.0,0.0,14.8,,NE,20.7,NNW,2016-09-09,81.0,1014.9,No,18.2
