rain_today,cloud_9_am,wind_dir_3_pm,wind_gust_dir,wind_speed_9_am,max_temp_f,humidity_3_pm,min_temp_f,location,evaporation,temp_9_am_f,rain_tomorrow,date,temp_3_pm_f,wind_speed_3_pm,pressure_9_am,rainfall,wind_dir_9_am,sunshine,wind_gust_speed,humidity_9_am,cloud_3_pm,pressure_3_pm
Yes,,NW,NW,6.0,62.059999999999995,51.0,33.26,Canberra,,49.46,No,2015-09-04,59.9,26.0,1023.0,5.0,WSW,,39.0,79.0,1.0,1020.1
No,,NNW,NW,0.0,62.42,36.0,31.82,Canberra,,46.4,No,2015-09-05,61.7,7.0,1023.5,0.0,,,24.0,82.0,,1020.0
No,4.0,W,NW,7.0,58.64,63.0,39.92,Canberra,,49.82,No,2015-09-06,56.48,9.0,1024.7,0.0,SSW,,30.0,80.0,8.0,1020.0
No,,WNW,WNW,33.0,57.02,35.0,38.48,Canberra,,51.8,No,2015-09-07,53.42,33.0,1016.5,0.0,NNW,,57.0,70.0,,1015.9
No,,NNW,NW,19.0,55.58,70.0,37.4,Canberra,,50.0,No,2015-09-08,51.8,33.0,1019.2,0.0,WNW,,44.0,59.0,1.0,1016.6
No,,NW,NNW,7.0,60.980000000000004,54.0,27.14,Canberra,,43.879999999999995,No,2015-09-09,59.540000000000006,20.0,1024.4,0.0,NNE,,30.0,80.0,,1022.7
No,,SSW,S,19.0,62.6,44.0,35.24,Canberra,,51.08,No,2015-09-10,62.24,9.0,1031.8,0.0,S,,31.0,57.0,,1029.3
No,,NNW,N,0.0,66.02,51.0,32.0,Canberra,,47.84,No,2015-09-11,64.58,26.0,1032.6,0.0,,,41.0,80.0,,1027.8
No,,N,NNW,6.0,70.52,38.0,31.1,Canberra,,52.34,No,2015-09-12,69.44,22.0,1030.0,0.0,WNW,,31.0,75.0,,1025.8
No,4.0,N,NW,4.0,71.06,30.0,33.8,Canberra,,53.6,No,2015-09-13,69.8,15.0,1029.4,0.0,NE,,22.0,71.0,,1025.7
No,,NNW,NNW,0.0,72.32,42.0,35.6,Canberra,,54.86,No,2015-09-14,70.52,28.0,1026.2,0.0,,,44.0,78.0,,1021.0
No,7.0,W,NW,31.0,65.66,40.0,41.0,Canberra,,61.88,No,2015-09-15,62.6,35.0,1014.6,0.0,NW,,78.0,53.0,,1013.4
No,,NW,NNW,4.0,63.5,46.0,29.3,Canberra,,49.82,No,2015-09-16,61.7,26.0,1018.6,0.0,E,,39.0,67.0,,1015.1
No,,N,WSW,6.0,63.14,33.0,29.3,Canberra,,48.92,No,2015-09-17,62.24,9.0,1020.1,0.0,WNW,,30.0,74.0,,1018.7
No,4.0,SE,ESE,17.0,62.24,47.0,38.3,Canberra,,51.8,No,2015-09-18,58.64,17.0,1027.8,0.0,SE,,31.0,59.0,5.0,1025.9
No,7.0,WSW,ENE,9.0,59.9,60.0,38.12,Canberra,,53.96,No,2015-09-19,58.28,6.0,1028.1,0.0,SE,,26.0,68.0,8.0,1024.1
No,6.0,N,N,7.0,67.28,41.0,38.48,Canberra,,53.24,No,2015-09-20,64.04,13.0,1024.9,0.0,WSW,,28.0,67.0,1.0,1020.4
No,,NW,WNW,9.0,69.25999999999999,48.0,35.6,Canberra,,54.68,No,2015-09-21,64.58,24.0,1020.3,0.0,NNW,,63.0,77.0,6.0,1015.9
No,1.0,S,SSE,13.0,59.36,38.0,40.82,Canberra,,50.72,No,2015-09-22,53.24,30.0,1019.1,1.0,S,,52.0,61.0,7.0,1019.6
No,,S,S,37.0,56.66,38.0,35.96,Canberra,,46.58,No,2015-09-23,52.7,39.0,1028.6,0.0,S,,57.0,51.0,,1027.0
No,3.0,SSE,S,28.0,55.04,45.0,34.52,Canberra,,48.92,No,2015-09-24,52.879999999999995,19.0,1028.7,0.0,SSE,,54.0,54.0,2.0,1026.8
No,7.0,SSE,SSW,28.0,58.82,48.0,32.9,Canberra,,50.36,No,2015-09-25,57.92,19.0,1031.8,0.0,S,,50.0,62.0,8.0,1029.0
No,8.0,SE,SE,20.0,63.68,50.0,32.18,Canberra,,52.7,No,2015-09-26,60.62,15.0,1030.2,0.0,S,,44.0,65.0,6.0,1025.9
No,,NW,NW,7.0,68.0,43.0,34.52,Canberra,,52.34,No,2015-09-27,65.84,17.0,1025.5,0.0,E,,31.0,63.0,,1020.2
No,,NNW,NNW,6.0,68.72,47.0,37.76,Canberra,,53.06,No,2015-09-28,66.56,22.0,1021.8,0.0,NW,,35.0,69.0,2.0,1017.2
No,,WNW,NW,7.0,71.78,32.0,36.5,Canberra,,56.84,No,2015-09-29,68.54,30.0,1019.6,0.0,NNW,,54.0,58.0,1.0,1016.1
No,,NNW,,7.0,70.34,31.0,35.06,Canberra,,56.66,No,2015-09-30,68.54,24.0,1022.6,0.0,SW,,,69.0,,1020.3
No,,NW,NW,11.0,73.58,31.0,51.98,Canberra,,60.26,No,2015-10-01,71.42,31.0,1026.6,0.0,NNW,,48.0,70.0,,1024.4
No,,NNW,N,6.0,76.82,29.0,33.62,Canberra,,58.64,No,2015-10-02,76.1,19.0,1034.4,0.0,E,,30.0,70.0,,1030.7
No,,NW,NNW,6.0,79.7,27.0,37.04,Canberra,,59.72,No,2015-10-03,78.8,28.0,1032.8,0.0,N,,43.0,62.0,,1027.0
No,1.0,NW,NNW,11.0,82.94,23.0,44.06,Canberra,,53.96,No,2015-10-04,81.86,28.0,1026.2,0.0,NNW,,44.0,82.0,,1024.9
No,8.0,N,N,0.0,89.06,18.0,48.379999999999995,Canberra,,63.14,No,2015-10-05,87.61999999999999,28.0,1026.6,0.0,,,39.0,56.0,,1023.4
No,,WNW,NNW,4.0,89.24,17.0,44.239999999999995,Canberra,,63.5,No,2015-10-06,88.52,39.0,1025.2,0.0,ENE,,61.0,55.0,,1020.9
No,1.0,ENE,NE,20.0,65.48,62.0,45.32,Canberra,,61.88,No,2015-10-07,60.440000000000005,26.0,1029.5,0.0,E,,43.0,70.0,8.0,1032.5
No,8.0,NNE,,17.0,68.0,49.0,47.3,Canberra,,54.5,No,2015-10-08,66.38,19.0,1038.6,0.0,E,,,66.0,3.0,1034.3
No,8.0,WNW,S,4.0,80.78,39.0,45.68,Canberra,,54.68,Yes,2015-10-09,78.8,15.0,1033.9,0.2,ESE,,50.0,83.0,,1028.5
Yes,,NW,NW,9.0,81.32,45.0,42.620000000000005,Canberra,,55.76,No,2015-10-10,76.1,24.0,1029.9,8.6,SE,,30.0,82.0,1.0,1025.8
No,7.0,WNW,NNW,0.0,71.78,55.0,43.7,Canberra,,59.72,No,2015-10-11,68.18,19.0,1023.3,0.0,,,56.0,74.0,8.0,1019.9
No,,NNW,NW,6.0,77.0,36.0,45.86,Canberra,,62.059999999999995,No,2015-10-12,75.56,28.0,1017.3,0.0,NNW,,48.0,67.0,,1014.0
No,4.0,ENE,ENE,11.0,70.34,54.0,52.34,Canberra,,58.82,No,2015-10-13,66.92,22.0,1023.0,0.0,SE,,39.0,66.0,8.0,1022.0
No,7.0,NNW,NE,7.0,78.98,43.0,51.8,Canberra,,61.7,No,2015-10-14,74.48,13.0,1026.6,0.0,ENE,,30.0,71.0,2.0,1023.6
No,,NW,N,0.0,83.3,42.0,45.86,Canberra,,60.26,No,2015-10-15,80.96,26.0,1025.8,0.0,,,50.0,84.0,,1021.3
No,,WNW,NW,6.0,86.18,29.0,46.76,Canberra,,66.2,No,2015-10-16,84.91999999999999,28.0,1023.4,0.0,N,,44.0,61.0,,1020.4
No,1.0,W,W,4.0,82.04,33.0,51.98,Canberra,,70.7,Yes,2015-10-17,79.34,20.0,1024.2,0.0,NNE,,52.0,56.0,8.0,1022.3
Yes,8.0,ENE,NE,15.0,70.88,61.0,52.7,Canberra,,60.08,No,2015-10-18,68.72,19.0,1029.3,1.8,ENE,,30.0,82.0,7.0,1026.9
No,8.0,WNW,NW,6.0,81.68,47.0,53.78,Canberra,,60.08,No,2015-10-19,79.7,20.0,1026.2,0.2,SSW,,39.0,82.0,1.0,1021.7
No,,WNW,WSW,2.0,85.1,34.0,48.92,Canberra,,67.28,Yes,2015-10-20,84.38000000000001,22.0,1021.6,0.0,SE,,52.0,65.0,5.0,1017.1
Yes,2.0,SW,W,7.0,74.84,78.0,59.0,Canberra,,69.08,Yes,2015-10-21,64.4,13.0,1014.6,2.6,N,,41.0,70.0,5.0,1013.7
Yes,8.0,SE,ESE,15.0,66.2,64.0,54.32,Canberra,,58.28,No,2015-10-22,64.58,20.0,1013.7,13.0,S,,37.0,85.0,8.0,1013.7
No,8.0,NE,NNE,15.0,62.059999999999995,55.0,49.64,Canberra,,53.6,No,2015-10-23,60.8,9.0,1022.2,0.2,ESE,,28.0,66.0,8.0,1020.8
No,,NW,NW,2.0,73.58,38.0,44.239999999999995,Canberra,,55.4,No,2015-10-24,71.06,26.0,1023.6,0.0,SE,,43.0,72.0,1.0,1019.9
No,,NNW,,2.0,79.7,35.0,40.46,Canberra,,60.26,,2015-10-25,78.25999999999999,26.0,1021.9,0.0,SE,,,65.0,,1017.4
,8.0,NW,NNW,15.0,80.6,39.0,45.68,Canberra,,61.7,No,2015-10-26,77.9,30.0,1017.1,,W,,54.0,67.0,,1013.9
No,3.0,SE,E,26.0,63.32,47.0,49.28,Canberra,,52.879999999999995,No,2015-10-27,61.88,20.0,1027.2,0.0,SSE,,52.0,52.0,2.0,1025.8
No,6.0,N,NNE,11.0,72.5,31.0,46.4,Canberra,,54.86,No,2015-10-28,70.52,11.0,1025.2,0.0,E,,28.0,61.0,,1020.3
No,,W,E,7.0,77.54,31.0,41.36,Canberra,,57.2,No,2015-10-29,75.56,9.0,1023.4,0.0,WSW,,44.0,71.0,,1020.1
No,,NNW,NNW,7.0,77.0,38.0,41.0,Canberra,,58.64,No,2015-10-30,74.12,24.0,1023.2,0.0,S,,35.0,61.0,,1019.2
No,,N,W,6.0,72.5,39.0,48.02,Canberra,,63.86,Yes,2015-10-31,71.24000000000001,26.0,1020.4,0.0,NNE,,44.0,67.0,8.0,1017.2
Yes,,NNW,W,9.0,77.54,60.0,48.02,Canberra,,64.58,Yes,2015-11-01,69.44,13.0,1015.7,2.2,NW,,57.0,78.0,8.0,1010.7
Yes,5.0,W,NW,24.0,77.72,45.0,57.2,Canberra,,64.22,No,2015-11-02,74.66,22.0,1011.1,19.4,NW,,37.0,84.0,2.0,1009.8
No,8.0,E,ENE,13.0,70.34,64.0,56.84,Canberra,,60.62,No,2015-11-03,66.56,15.0,1016.9,0.0,E,,33.0,74.0,8.0,1015.8
No,8.0,E,E,11.0,69.44,66.0,57.02,Canberra,,62.24,Yes,2015-11-04,66.38,20.0,1018.2,0.0,ESE,,39.0,75.0,8.0,1015.6
Yes,8.0,NE,NE,9.0,72.14,66.0,56.3,Canberra,,58.459999999999994,Yes,2015-11-05,71.6,19.0,1012.7,2.2,NE,,37.0,91.0,8.0,1007.9
Yes,2.0,WNW,WNW,19.0,74.66,63.0,58.459999999999994,Canberra,,66.2,No,2015-11-06,70.34,22.0,1008.1,14.2,NW,,39.0,80.0,8.0,1006.7
No,1.0,WNW,NW,15.0,73.75999999999999,38.0,49.28,Canberra,,65.84,No,2015-11-07,72.14,20.0,1012.0,0.0,NNW,,41.0,72.0,,1011.5
No,,E,ESE,15.0,69.25999999999999,50.0,50.36,Canberra,,59.18,No,2015-11-08,68.0,17.0,1020.5,0.6,SE,,35.0,63.0,5.0,1019.0
No,8.0,WSW,W,6.0,82.04,30.0,49.46,Canberra,,56.3,No,2015-11-09,80.06,9.0,1021.3,0.0,WSW,,24.0,81.0,,1015.3
No,,SSW,S,6.0,87.26,40.0,49.46,Canberra,,67.82,No,2015-11-10,80.96,26.0,1015.9,0.0,WNW,,41.0,60.0,2.0,1012.8
No,8.0,SE,E,9.0,65.66,91.0,55.76,Canberra,,60.440000000000005,Yes,2015-11-11,62.42,7.0,1021.0,0.0,SE,,31.0,79.0,8.0,1020.3
Yes,8.0,N,NNE,11.0,72.86,69.0,56.66,Canberra,,62.78,Yes,2015-11-12,69.25999999999999,19.0,1018.9,9.4,SSE,,33.0,85.0,8.0,1015.9
Yes,8.0,W,NW,0.0,74.48,64.0,54.14,Canberra,,60.26,Yes,2015-11-13,69.98,11.0,1014.0,9.6,,,44.0,92.0,5.0,1010.7
Yes,8.0,ESE,,9.0,59.540000000000006,80.0,52.879999999999995,Canberra,,54.32,Yes,2015-11-14,57.74,13.0,1014.7,8.8,S,,,86.0,7.0,1013.7
Yes,,E,ESE,20.0,69.98,39.0,51.26,Canberra,,57.379999999999995,No,2015-11-15,67.28,22.0,1018.5,1.2,S,,41.0,59.0,5.0,1016.7
No,,W,WNW,7.0,73.94,40.0,40.82,Canberra,,57.74,No,2015-11-16,72.32,17.0,1019.8,0.0,SSE,,30.0,63.0,,1016.1
No,,W,N,4.0,79.7,33.0,44.6,Canberra,,61.7,No,2015-11-17,78.25999999999999,15.0,1018.8,0.0,NE,,44.0,67.0,5.0,1014.6
No,,WNW,WNW,26.0,86.0,22.0,49.28,Canberra,,71.96,No,2015-11-18,84.38000000000001,37.0,1014.5,0.0,NNW,,54.0,38.0,,1012.0
No,,WSW,WSW,0.0,94.64,19.0,51.08,Canberra,,63.86,No,2015-11-19,93.74,31.0,1017.1,0.0,,,52.0,58.0,,1012.9
No,,W,W,9.0,96.98,15.0,55.58,Canberra,,75.74000000000001,No,2015-11-20,95.18,37.0,1012.6,0.0,NNW,,72.0,50.0,,1008.1
No,,SSW,E,15.0,79.7,31.0,59.36,Canberra,,65.84,No,2015-11-21,76.82,11.0,1015.0,0.0,S,,43.0,57.0,,1014.3
No,8.0,WSW,NW,11.0,77.54,39.0,56.3,Canberra,,60.08,No,2015-11-22,75.92,11.0,1018.9,0.0,NNE,,39.0,69.0,5.0,1013.8
No,,NW,W,6.0,78.98,28.0,46.4,Canberra,,63.32,No,2015-11-23,77.72,26.0,1012.6,0.0,NNW,,48.0,59.0,,1010.3
No,1.0,WNW,WNW,6.0,81.32,21.0,44.42,Canberra,,60.62,No,2015-11-24,79.88,22.0,1016.8,0.0,NW,,43.0,71.0,,1012.3
No,,NNW,NW,9.0,86.53999999999999,18.0,41.36,Canberra,,67.1,No,2015-11-25,84.38000000000001,28.0,1012.7,0.0,NNW,,61.0,42.0,,1006.8
No,7.0,W,NW,35.0,74.66,27.0,67.1,Canberra,,70.7,No,2015-11-26,70.88,37.0,1001.4,0.0,NW,,72.0,41.0,,1004.5
No,,NW,N,9.0,73.22,19.0,32.9,Canberra,,56.120000000000005,No,2015-11-27,69.44,22.0,1015.4,0.0,NW,,41.0,40.0,,1012.5
No,,NW,E,11.0,81.32,30.0,48.56,Canberra,,63.14,No,2015-11-28,77.36,17.0,1016.9,0.0,SE,,52.0,63.0,,1013.1
No,8.0,WNW,WSW,13.0,81.32,25.0,60.62,Canberra,,66.92,No,2015-11-29,77.9,17.0,1013.0,0.0,NW,,41.0,64.0,,1009.7
No,,W,NW,9.0,83.12,23.0,46.22,Canberra,,64.58,No,2015-11-30,81.32,24.0,1011.4,0.0,NNE,,48.0,63.0,,1009.1
No,,WNW,NW,4.0,95.0,16.0,50.72,Canberra,,74.84,Yes,2015-12-01,87.08000000000001,41.0,1010.1,0.0,E,,78.0,34.0,8.0,1007.0
Yes,,WSW,E,15.0,73.75999999999999,24.0,53.6,Canberra,,62.24,No,2015-12-02,70.7,9.0,1013.5,1.4,WNW,,41.0,46.0,,1014.9
No,2.0,SW,ENE,9.0,80.24000000000001,23.0,43.879999999999995,Canberra,,57.2,No,2015-12-03,78.25999999999999,9.0,1026.0,0.0,ENE,,43.0,63.0,,1021.9
No,,NNW,E,6.0,85.64,21.0,46.04,Canberra,,62.78,No,2015-12-04,83.12,13.0,1025.1,0.0,E,,39.0,52.0,,1020.0
No,,W,E,6.0,89.6,22.0,46.58,Canberra,,66.92,No,2015-12-05,85.46000000000001,11.0,1021.5,0.0,WSW,,37.0,42.0,2.0,1016.5
No,,WNW,ESE,7.0,90.86,20.0,52.16,Canberra,,72.68,No,2015-12-06,90.32,17.0,1019.6,0.0,SSW,,41.0,33.0,1.0,1015.3
No,7.0,ENE,ESE,9.0,83.84,37.0,60.26,Canberra,,66.56,No,2015-12-07,80.96,17.0,1020.4,0.0,ESE,,33.0,67.0,5.0,1017.0
No,8.0,WNW,NNW,4.0,82.75999999999999,56.0,62.24,Canberra,,69.25999999999999,No,2015-12-08,73.22,15.0,1016.2,0.0,NE,,70.0,62.0,8.0,1015.0
No,8.0,W,NW,19.0,87.08000000000001,34.0,62.959999999999994,Canberra,,70.52,No,2015-12-09,84.91999999999999,30.0,1015.2,0.4,NNW,,46.0,72.0,,1012.6
No,,W,WNW,6.0,88.88000000000001,19.0,53.96,Canberra,,67.28,No,2015-12-10,87.26,30.0,1014.6,0.0,WSW,,48.0,63.0,,1010.2
No,,WNW,WNW,15.0,81.32,19.0,51.44,Canberra,,73.4,No,2015-12-11,79.34,37.0,1005.8,0.0,WNW,,70.0,40.0,1.0,1003.7
No,,N,ENE,7.0,78.98,15.0,38.839999999999996,Canberra,,60.26,No,2015-12-12,74.66,20.0,1013.2,0.0,WSW,,50.0,39.0,,1010.9
No,,N,NW,6.0,81.86,23.0,45.14,Canberra,,60.8,No,2015-12-13,75.74000000000001,22.0,1017.4,0.0,NW,,37.0,62.0,7.0,1013.5
No,,NNE,W,6.0,89.96000000000001,12.0,43.7,Canberra,,67.1,No,2015-12-14,85.64,11.0,1015.6,0.0,SSW,,37.0,39.0,,1012.4
No,1.0,SE,ENE,2.0,86.53999999999999,19.0,54.32,Canberra,,67.64,No,2015-12-15,82.94,17.0,1014.9,0.0,ESE,,37.0,34.0,8.0,1012.9
No,,WSW,ESE,11.0,80.6,34.0,55.58,Canberra,,69.8,Yes,2015-12-16,74.66,13.0,1015.5,0.0,SE,,48.0,62.0,8.0,1014.1
Yes,4.0,WNW,WNW,7.0,86.36,31.0,50.72,Canberra,,63.68,No,2015-12-17,81.14,13.0,1017.9,16.0,S,,30.0,73.0,1.0,1014.5
No,,N,WNW,4.0,92.48,24.0,56.48,Canberra,,72.68,No,2015-12-18,88.16,11.0,1016.8,0.0,N,,35.0,60.0,,1012.9
No,,WNW,NW,6.0,97.34,21.0,59.72,Canberra,,78.08,No,2015-12-19,91.94,17.0,1015.3,0.0,NNW,,37.0,47.0,,1011.9
No,,WNW,W,4.0,98.6,15.0,61.16,Canberra,,78.8,No,2015-12-20,98.06,39.0,1012.9,0.0,NW,,70.0,29.0,1.0,1007.6
No,8.0,W,ENE,22.0,82.22,21.0,66.74000000000001,Canberra,,69.08,No,2015-12-21,81.86,19.0,1015.1,0.0,NNW,,43.0,83.0,1.0,1015.4
No,7.0,ENE,E,9.0,76.82,40.0,57.2,Canberra,,59.9,No,2015-12-22,75.2,24.0,1023.0,0.2,E,,46.0,58.0,6.0,1019.5
No,8.0,E,E,13.0,77.72,41.0,56.48,Canberra,,60.980000000000004,No,2015-12-23,76.46,13.0,1019.8,0.0,E,,35.0,63.0,7.0,1015.3
No,,ENE,E,13.0,79.16,32.0,51.620000000000005,Canberra,,64.22,No,2015-12-24,78.62,28.0,1019.9,0.8,ESE,,43.0,55.0,2.0,1016.1
No,,N,NE,17.0,83.66,27.0,48.56,Canberra,,65.12,No,2015-12-25,79.88,11.0,1017.3,0.0,NE,,44.0,56.0,1.0,1011.1
No,,NNW,,4.0,72.32,88.0,52.52,Canberra,,69.08,Yes,2015-12-26,66.56,28.0,1006.2,0.0,SSW,,,58.0,8.0,1004.5
Yes,,S,S,24.0,75.2,24.0,51.8,Canberra,,59.0,No,2015-12-27,71.78,11.0,1016.1,16.2,S,,41.0,47.0,,1016.6
No,,SSW,ENE,15.0,76.46,23.0,43.519999999999996,Canberra,,57.379999999999995,No,2015-12-28,73.22,13.0,1023.6,0.0,SSE,,37.0,46.0,2.0,1020.5
No,,W,ENE,11.0,86.36,16.0,48.56,Canberra,,61.16,No,2015-12-29,80.6,15.0,1022.0,0.0,ESE,,37.0,57.0,,1017.7
No,,WNW,ENE,7.0,90.32,19.0,48.92,Canberra,,66.38,No,2015-12-30,87.08000000000001,9.0,1018.8,0.0,SW,,41.0,61.0,,1015.3
No,,NNE,ENE,7.0,93.2,13.0,52.52,Canberra,,69.8,No,2015-12-31,88.88000000000001,13.0,1018.1,0.0,W,,37.0,45.0,,1013.8
No,,E,SE,9.0,94.82,11.0,59.0,Canberra,,73.75999999999999,No,2016-01-01,93.2,17.0,1015.2,0.0,SW,,52.0,46.0,,1009.8
No,7.0,S,ESE,2.0,82.94,39.0,61.16,Canberra,,70.16,No,2016-01-02,77.36,28.0,1012.1,0.0,SE,,41.0,52.0,8.0,1009.8
No,6.0,SE,ESE,22.0,76.64,42.0,59.18,Canberra,,66.74000000000001,Yes,2016-01-03,74.48,22.0,1014.8,0.0,ESE,,46.0,63.0,4.0,1013.2
Yes,8.0,ESE,E,11.0,68.18,75.0,57.56,Canberra,,60.440000000000005,Yes,2016-01-04,64.22,13.0,1017.4,1.6,SSE,,33.0,85.0,8.0,1016.1
Yes,8.0,ESE,ESE,9.0,62.78,83.0,57.2,Canberra,,59.18,Yes,2016-01-05,60.8,19.0,1016.9,13.4,SSE,,37.0,94.0,8.0,1014.9
Yes,8.0,ESE,SE,15.0,69.25999999999999,66.0,56.66,Canberra,,60.62,No,2016-01-06,65.12,24.0,1014.1,7.2,SSE,,44.0,80.0,8.0,1013.5
No,1.0,S,S,31.0,77.9,33.0,51.08,Canberra,,60.980000000000004,No,2016-01-07,75.92,24.0,1015.4,0.0,S,,48.0,62.0,2.0,1014.5
No,,SE,ENE,4.0,85.1,30.0,46.4,Canberra,,61.519999999999996,No,2016-01-08,79.7,9.0,1019.3,0.0,WSW,,41.0,71.0,,1016.7
No,,WNW,ENE,6.0,89.06,28.0,55.58,Canberra,,66.56,No,2016-01-09,86.0,15.0,1020.1,0.0,W,,35.0,64.0,3.0,1016.0
No,,NNW,ENE,11.0,94.1,20.0,59.0,Canberra,,74.66,No,2016-01-10,91.76,13.0,1018.8,0.0,ESE,,35.0,54.0,,1014.5
No,,NNW,W,2.0,96.26,18.0,60.08,Canberra,,74.84,No,2016-01-11,94.64,13.0,1013.4,0.0,ESE,,39.0,61.0,2.0,1009.7
No,,WNW,E,7.0,100.22,17.0,65.66,Canberra,,80.78,No,2016-01-12,96.98,26.0,1011.2,0.0,N,,48.0,37.0,4.0,1010.5
No,,NNW,WSW,6.0,102.74,14.0,55.76,Canberra,,72.86,No,2016-01-13,99.5,24.0,1017.9,0.0,SSW,,39.0,58.0,,1013.0
No,,W,NW,26.0,93.2,45.0,71.24000000000001,Canberra,,87.08000000000001,Yes,2016-01-14,83.3,26.0,1012.3,0.0,NNW,,54.0,34.0,8.0,1011.2
Yes,,ESE,SSE,26.0,69.8,40.0,49.28,Canberra,,56.48,No,2016-01-15,65.84,17.0,1023.5,2.0,S,,52.0,49.0,8.0,1023.2
No,8.0,E,E,15.0,73.58,38.0,41.9,Canberra,,59.18,No,2016-01-16,70.34,22.0,1026.7,0.0,SSE,,44.0,59.0,5.0,1024.5
No,5.0,NNE,ESE,9.0,78.25999999999999,30.0,45.32,Canberra,,61.7,No,2016-01-17,77.0,11.0,1024.7,0.0,ESE,,35.0,61.0,,1020.2
No,1.0,W,ENE,7.0,88.34,20.0,53.42,Canberra,,60.8,No,2016-01-18,84.56,11.0,1019.8,0.0,ESE,,35.0,71.0,,1015.0
No,,WNW,NW,6.0,95.0,16.0,52.34,Canberra,,70.16,No,2016-01-19,91.58000000000001,22.0,1017.2,0.0,NNW,,39.0,55.0,,1012.4
No,7.0,NW,WNW,7.0,98.41999999999999,17.0,57.379999999999995,Canberra,,73.4,No,2016-01-20,91.76,28.0,1013.3,0.0,SSW,,54.0,43.0,8.0,1009.4
No,,W,WNW,4.0,95.36,35.0,58.82,Canberra,,75.56,Yes,2016-01-21,90.5,19.0,1011.1,0.0,NNE,,104.0,50.0,6.0,1007.3
Yes,8.0,WNW,W,4.0,81.86,88.0,65.66,Canberra,,72.32,Yes,2016-01-22,70.7,9.0,1010.1,26.2,NE,,28.0,84.0,6.0,1007.9
Yes,8.0,SW,ENE,15.0,83.48,44.0,62.959999999999994,Canberra,,67.28,Yes,2016-01-23,79.16,9.0,1008.0,11.4,SSE,,35.0,76.0,8.0,1007.1
Yes,8.0,N,ESE,7.0,84.2,51.0,61.7,Canberra,,64.58,No,2016-01-24,80.78,9.0,1012.1,1.8,E,,43.0,85.0,1.0,1009.0
No,8.0,E,E,13.0,81.14,56.0,62.78,Canberra,,65.66,Yes,2016-01-25,77.54,15.0,1013.7,0.0,E,,48.0,79.0,5.0,1011.1
Yes,8.0,ENE,E,9.0,79.52,50.0,59.18,Canberra,,66.74000000000001,No,2016-01-26,78.08,20.0,1017.0,6.4,ESE,,39.0,78.0,3.0,1014.9
No,8.0,N,NNE,13.0,72.32,68.0,63.14,Canberra,,65.3,Yes,2016-01-27,68.0,17.0,1014.6,0.0,SE,,26.0,77.0,8.0,1012.1
Yes,1.0,N,NW,9.0,84.2,44.0,59.72,Canberra,,68.0,No,2016-01-28,81.68,13.0,1007.7,2.6,NNW,,33.0,77.0,1.0,1003.5
No,,N,NNE,7.0,74.12,89.0,59.9,Canberra,,73.22,Yes,2016-01-29,62.959999999999994,30.0,1001.4,0.0,SW,,48.0,67.0,8.0,1002.4
Yes,7.0,ESE,ENE,7.0,80.6,79.0,53.6,Canberra,,64.75999999999999,Yes,2016-01-30,75.56,15.0,1004.4,5.6,SSE,,70.0,84.0,7.0,1001.6
Yes,,NW,WSW,7.0,71.24000000000001,49.0,50.54,Canberra,,58.82,Yes,2016-01-31,66.92,28.0,1004.1,28.2,NE,,46.0,85.0,8.0,1003.2
Yes,8.0,WNW,SSW,7.0,71.78,58.0,53.6,Canberra,,57.2,Yes,2016-02-01,68.18,20.0,1002.9,11.0,SSE,,39.0,96.0,2.0,1001.2
Yes,,NW,NNW,9.0,80.06,35.0,48.379999999999995,Canberra,,61.16,No,2016-02-02,76.82,9.0,1006.2,3.0,SE,,33.0,74.0,,1003.1
No,5.0,SSW,SW,4.0,80.96,52.0,57.56,Canberra,,66.2,Yes,2016-02-03,78.62,26.0,1003.5,0.0,ESE,,37.0,74.0,8.0,1002.6
Yes,8.0,ESE,ESE,24.0,76.1,44.0,57.2,Canberra,,61.88,No,2016-02-04,74.3,30.0,1013.6,7.0,S,,48.0,72.0,,1012.7
No,,ESE,ESE,26.0,74.66,46.0,51.26,Canberra,,64.4,No,2016-02-05,73.4,31.0,1018.4,0.0,SE,,52.0,63.0,4.0,1017.4
No,8.0,ENE,E,13.0,77.36,45.0,53.96,Canberra,,64.04,No,2016-02-06,75.56,22.0,1019.0,0.0,E,,33.0,63.0,1.0,1016.0
No,,NW,NE,6.0,84.74,36.0,49.28,Canberra,,60.980000000000004,No,2016-02-07,80.78,7.0,1018.3,0.0,SSW,,31.0,76.0,,1014.8
No,,SE,NNE,7.0,88.52,26.0,52.879999999999995,Canberra,,66.74000000000001,No,2016-02-08,87.08000000000001,11.0,1019.1,0.0,ESE,,39.0,67.0,,1016.3
No,1.0,NNW,ENE,7.0,84.91999999999999,41.0,57.02,Canberra,,67.28,No,2016-02-09,81.68,11.0,1020.8,0.0,ESE,,35.0,71.0,,1017.2
No,,N,NW,2.0,88.52,39.0,53.06,Canberra,,64.75999999999999,No,2016-02-10,84.91999999999999,22.0,1015.8,0.0,NNE,,35.0,78.0,,1011.0
No,1.0,E,SSE,9.0,85.28,44.0,58.82,Canberra,,69.8,Yes,2016-02-11,82.58,24.0,1014.7,0.0,ESE,,48.0,69.0,,1011.9
Yes,8.0,NW,ENE,11.0,83.84,45.0,57.74,Canberra,,69.25999999999999,No,2016-02-12,81.5,9.0,1016.6,2.4,ESE,,30.0,73.0,,1013.0
