MaxTempC,WindSpeed9am,Humidity9am,Sunshine,WindGustSpeed,Cloud3pm,RainTomorrow,Pressure3pm,Pressure9am,Location,WindGustDir,WindDir3pm,WindSpeed3pm,Date,Evaporation,MinTempC,RainToday,Temp3pmC,Cloud9am,WindDir9am,Humidity3pm,Temp9amC,Rainfall
30.1,6.0,68.0,10.8,26.0,2.0,No,1017.9,1020.1,Brisbane,E,ESE,11.0,2016-04-03,5.0,19.6,No,28.5,2.0,W,52.0,25.3,0.0
30.0,11.0,60.0,8.6,37.0,4.0,No,1016.4,1020.0,Brisbane,SE,ESE,17.0,2016-04-04,7.2,21.4,No,28.7,3.0,SSE,38.0,26.4,0.0
29.1,6.0,56.0,10.7,33.0,2.0,No,1016.8,1019.7,Brisbane,E,ESE,15.0,2016-04-05,8.0,18.9,No,27.7,2.0,SSW,42.0,25.9,0.0
29.6,6.0,59.0,10.8,20.0,1.0,No,1017.5,1021.1,Brisbane,ENE,ENE,11.0,2016-04-06,7.0,18.0,No,28.1,1.0,SSW,50.0,24.8,0.0
30.8,4.0,68.0,10.2,22.0,3.0,No,1017.0,1020.5,Brisbane,NE,ENE,9.0,2016-04-07,4.4,18.5,No,28.9,1.0,SW,48.0,24.8,0.0
29.8,2.0,65.0,7.1,17.0,6.0,No,1018.8,1021.5,Brisbane,ENE,ENE,7.0,2016-04-08,7.2,20.1,No,28.6,7.0,N,54.0,26.7,0.0
30.1,2.0,72.0,9.5,20.0,1.0,No,1018.9,1021.7,Brisbane,E,ENE,9.0,2016-04-09,4.6,19.4,No,28.4,1.0,NW,53.0,25.9,0.0
29.7,6.0,61.0,9.8,22.0,1.0,No,1017.1,1021.1,Brisbane,ENE,NNE,9.0,2016-04-10,5.0,19.1,No,28.7,1.0,WNW,58.0,26.2,0.0
30.5,2.0,69.0,0.7,19.0,7.0,No,1014.6,1017.9,Brisbane,W,S,4.0,2016-04-11,5.0,21.7,No,29.0,8.0,WNW,44.0,25.8,0.0
27.6,13.0,72.0,2.5,24.0,6.0,No,1016.8,1019.4,Brisbane,E,SE,6.0,2016-04-12,3.2,20.3,No,26.2,7.0,ESE,57.0,25.0,0.0
28.5,7.0,59.0,10.0,35.0,1.0,Yes,1020.7,1022.4,Brisbane,SSE,ESE,17.0,2016-04-13,4.8,18.8,No,27.1,2.0,SSE,46.0,25.4,0.0
27.3,11.0,76.0,5.1,41.0,6.0,No,1023.4,1025.4,Brisbane,ESE,ESE,17.0,2016-04-14,7.2,18.8,Yes,25.3,6.0,SSE,51.0,22.3,1.4
26.5,7.0,55.0,6.1,28.0,7.0,No,1021.3,1024.7,Brisbane,ESE,W,4.0,2016-04-15,6.4,16.8,No,23.0,2.0,SSW,68.0,22.8,0.6
27.3,6.0,59.0,6.3,19.0,7.0,No,1017.1,1020.7,Brisbane,ESE,E,11.0,2016-04-16,4.2,15.9,No,24.9,6.0,SW,56.0,22.7,0.4
28.2,6.0,69.0,7.4,24.0,5.0,No,1015.5,1019.4,Brisbane,ENE,E,11.0,2016-04-17,3.8,17.6,No,26.5,6.0,WSW,52.0,22.0,0.0
28.3,6.0,59.0,10.4,22.0,3.0,No,1015.3,1018.7,Brisbane,E,E,9.0,2016-04-18,3.0,17.6,No,25.4,1.0,SSW,55.0,24.3,0.0
28.7,6.0,61.0,9.1,20.0,7.0,No,1017.5,1020.3,Brisbane,E,ENE,7.0,2016-04-19,6.4,17.7,No,26.0,6.0,SW,56.0,23.6,0.0
30.1,7.0,64.0,9.8,24.0,2.0,No,1019.2,1022.0,Brisbane,E,E,11.0,2016-04-20,4.0,17.2,No,26.7,1.0,WSW,57.0,23.3,0.0
27.7,6.0,66.0,6.5,20.0,7.0,Yes,1018.6,1022.1,Brisbane,SE,SSE,7.0,2016-04-21,5.2,17.9,No,22.7,5.0,WSW,81.0,23.7,0.0
30.4,6.0,69.0,10.2,19.0,1.0,No,1015.3,1019.9,Brisbane,ENE,ENE,9.0,2016-04-22,3.4,18.5,Yes,28.2,1.0,SSW,55.0,23.9,4.0
30.1,6.0,66.0,9.4,22.0,3.0,No,1015.2,1018.0,Brisbane,ESE,E,11.0,2016-04-23,5.2,19.1,No,27.1,1.0,WSW,51.0,24.1,0.0
28.4,7.0,45.0,9.7,41.0,2.0,No,1019.9,1021.0,Brisbane,SSE,SE,7.0,2016-04-24,6.2,18.6,No,26.0,1.0,SSW,42.0,23.9,0.0
27.6,9.0,55.0,8.1,48.0,7.0,Yes,1022.6,1024.4,Brisbane,SSE,SE,17.0,2016-04-25,9.0,16.7,No,24.0,2.0,SSW,53.0,23.1,0.0
26.9,4.0,65.0,7.5,44.0,4.0,No,1022.7,1024.7,Brisbane,ESE,ESE,13.0,2016-04-26,5.4,17.2,Yes,25.2,5.0,S,54.0,23.0,1.8
27.1,9.0,57.0,5.3,31.0,7.0,Yes,1021.3,1024.2,Brisbane,ESE,ESE,9.0,2016-04-27,5.4,17.5,No,24.3,3.0,SE,64.0,24.2,0.0
28.3,7.0,76.0,6.6,26.0,7.0,No,1021.6,1024.0,Brisbane,ENE,E,6.0,2016-04-28,4.0,17.3,Yes,23.9,7.0,W,70.0,22.6,1.4
25.6,2.0,85.0,0.7,20.0,7.0,Yes,1020.3,1024.5,Brisbane,E,E,9.0,2016-04-29,4.4,17.3,No,23.9,7.0,SSW,74.0,19.5,0.6
29.3,6.0,79.0,5.9,19.0,4.0,Yes,1018.0,1022.0,Brisbane,ENE,ENE,11.0,2016-04-30,0.0,19.4,Yes,27.4,7.0,W,61.0,23.5,2.6
24.6,4.0,92.0,0.8,15.0,7.0,Yes,1015.6,1019.6,Brisbane,E,W,4.0,2016-05-01,3.8,21.9,Yes,22.8,7.0,SSE,88.0,22.4,1.4
27.4,4.0,88.0,3.6,17.0,7.0,Yes,1013.2,1017.1,Brisbane,E,E,9.0,2016-05-02,1.2,19.3,Yes,25.9,7.0,WSW,69.0,22.1,15.0
29.6,4.0,79.0,8.0,19.0,3.0,No,1010.2,1014.5,Brisbane,NW,W,7.0,2016-05-03,3.4,19.2,Yes,29.3,6.0,SW,47.0,23.6,10.6
28.9,6.0,58.0,9.1,26.0,1.0,No,1014.4,1017.0,Brisbane,ESE,ENE,11.0,2016-05-04,2.8,17.4,No,26.1,2.0,WSW,46.0,22.7,0.0
28.0,6.0,69.0,10.1,24.0,1.0,No,1017.5,1021.0,Brisbane,ENE,E,9.0,2016-05-05,5.2,16.0,No,26.3,1.0,WSW,51.0,20.9,0.0
28.5,6.0,74.0,9.8,19.0,4.0,No,1016.9,1020.1,Brisbane,NE,ENE,7.0,2016-05-06,4.0,16.4,No,26.2,5.0,SSW,56.0,21.6,0.0
27.7,6.0,74.0,8.8,24.0,2.0,No,1017.5,1020.5,Brisbane,ESE,E,11.0,2016-05-07,4.6,17.1,No,25.1,3.0,SSW,48.0,21.9,0.0
27.3,4.0,67.0,10.2,20.0,4.0,No,1015.9,1019.9,Brisbane,ENE,ENE,9.0,2016-05-08,4.0,16.1,No,26.0,3.0,SW,59.0,21.9,0.0
28.2,4.0,85.0,9.1,24.0,7.0,No,1012.3,1016.3,Brisbane,N,NE,11.0,2016-05-09,3.2,18.1,No,25.8,7.0,SW,66.0,20.9,0.6
28.4,2.0,73.0,2.7,30.0,6.0,No,1010.0,1012.0,Brisbane,W,W,11.0,2016-05-10,4.6,20.9,No,26.6,7.0,NNE,55.0,24.3,0.0
25.6,7.0,57.0,3.2,19.0,5.0,No,1015.8,1017.1,Brisbane,WSW,SE,6.0,2016-05-11,6.2,18.6,No,24.3,7.0,WSW,27.0,19.8,0.0
26.4,9.0,36.0,10.5,28.0,0.0,No,1016.8,1019.2,Brisbane,WNW,W,15.0,2016-05-12,4.0,9.3,No,25.6,0.0,WSW,24.0,19.7,0.0
27.0,6.0,48.0,10.0,17.0,1.0,No,1020.3,1022.8,Brisbane,SSW,ENE,9.0,2016-05-13,7.4,12.0,No,25.4,1.0,SW,45.0,20.3,0.0
26.9,6.0,71.0,9.6,19.0,1.0,No,1020.8,1023.9,Brisbane,ENE,NE,6.0,2016-05-14,4.0,14.7,No,25.8,1.0,SW,47.0,20.0,0.0
27.3,6.0,75.0,10.1,19.0,1.0,No,1017.5,1022.0,Brisbane,ENE,NE,7.0,2016-05-15,2.6,13.6,No,25.8,1.0,SSW,39.0,19.7,0.0
28.1,6.0,65.0,9.9,17.0,1.0,No,1018.4,1021.0,Brisbane,NE,NE,9.0,2016-05-16,3.0,13.1,No,25.9,4.0,W,39.0,18.7,0.0
28.0,4.0,70.0,9.9,17.0,5.0,No,1017.0,1021.2,Brisbane,NE,NE,7.0,2016-05-17,4.6,14.6,No,26.4,3.0,SW,51.0,20.5,0.0
27.7,2.0,71.0,9.8,19.0,3.0,No,1015.4,1019.0,Brisbane,ENE,NE,11.0,2016-05-18,3.2,14.3,No,26.1,2.0,SSW,50.0,20.9,0.0
27.7,2.0,76.0,7.1,19.0,7.0,No,1013.9,1018.1,Brisbane,SSW,SSW,4.0,2016-05-19,2.4,15.8,No,26.1,6.0,SW,48.0,19.8,0.0
29.2,6.0,41.0,10.0,19.0,1.0,No,1017.1,1019.8,Brisbane,W,NE,9.0,2016-05-20,4.0,13.0,No,26.9,0.0,SSW,29.0,21.3,0.0
26.6,6.0,59.0,8.6,26.0,7.0,No,1022.1,1025.7,Brisbane,E,SE,11.0,2016-05-21,4.8,14.9,No,24.4,2.0,SSW,57.0,21.3,0.0
26.5,4.0,67.0,6.7,19.0,1.0,No,1021.3,1024.6,Brisbane,ENE,NNE,7.0,2016-05-22,3.8,17.6,No,25.2,6.0,S,52.0,21.1,0.0
28.1,2.0,72.0,8.8,19.0,2.0,No,1015.0,1020.9,Brisbane,NE,NNE,6.0,2016-05-23,3.2,14.7,No,27.3,4.0,SSW,47.0,20.4,0.0
27.4,6.0,54.0,9.7,19.0,1.0,No,1015.0,1018.0,Brisbane,NE,NNE,7.0,2016-05-24,4.0,15.6,No,25.3,1.0,S,34.0,22.4,0.0
25.6,4.0,38.0,10.0,17.0,2.0,No,1015.4,1018.3,Brisbane,NE,ENE,7.0,2016-05-25,5.4,11.7,No,24.6,1.0,SSW,22.0,17.9,0.0
28.2,0.0,51.0,9.1,24.0,1.0,No,1007.5,1015.7,Brisbane,NE,NE,11.0,2016-05-26,4.2,9.6,No,26.5,3.0,,47.0,16.8,0.0
25.6,17.0,62.0,8.5,46.0,1.0,No,1006.2,1008.6,Brisbane,W,W,20.0,2016-05-27,3.6,16.8,No,25.0,4.0,WNW,38.0,22.1,0.0
23.6,9.0,42.0,9.6,44.0,1.0,No,1010.3,1013.6,Brisbane,W,W,22.0,2016-05-28,,11.2,No,22.7,1.0,W,29.0,18.1,0.0
23.8,9.0,43.0,9.5,22.0,3.0,No,1016.2,1019.0,Brisbane,W,SW,2.0,2016-05-29,17.0,11.9,No,23.0,0.0,W,24.0,16.7,0.0
23.7,6.0,53.0,9.4,20.0,1.0,No,1021.4,1024.1,Brisbane,ENE,ENE,9.0,2016-05-30,3.4,9.6,No,22.0,1.0,WSW,43.0,15.8,0.0
24.9,6.0,64.0,6.1,22.0,6.0,No,1023.6,1026.9,Brisbane,ESE,ESE,11.0,2016-05-31,2.8,11.3,No,21.8,5.0,SW,52.0,16.8,0.0
22.4,4.0,66.0,0.0,19.0,7.0,No,1022.8,1025.9,Brisbane,SSE,ESE,7.0,2016-06-01,4.4,15.5,No,21.3,7.0,SW,55.0,17.5,0.0
20.6,6.0,77.0,2.1,22.0,6.0,Yes,1021.2,1024.0,Brisbane,ESE,ESE,7.0,2016-06-02,3.8,15.7,No,19.7,6.0,S,70.0,18.8,0.0
21.2,4.0,84.0,1.4,17.0,7.0,Yes,1018.4,1022.9,Brisbane,ENE,ESE,6.0,2016-06-03,1.0,15.1,Yes,21.0,7.0,WSW,76.0,17.4,1.2
21.6,19.0,93.0,0.0,41.0,8.0,Yes,1006.0,1010.8,Brisbane,NE,NNE,6.0,2016-06-04,3.2,17.4,Yes,21.0,8.0,E,88.0,19.7,48.6
19.5,19.0,65.0,8.2,63.0,6.0,No,999.2,1001.1,Brisbane,W,W,26.0,2016-06-05,2.6,14.6,Yes,17.5,1.0,W,60.0,16.8,88.2
18.7,13.0,53.0,5.2,48.0,5.0,No,1005.0,1007.0,Brisbane,W,W,15.0,2016-06-06,7.2,14.0,No,18.3,6.0,W,48.0,15.6,0.0
22.4,7.0,50.0,9.8,35.0,1.0,No,1008.7,1012.5,Brisbane,W,W,15.0,2016-06-07,3.2,10.4,No,22.0,0.0,WNW,33.0,17.3,0.0
24.0,9.0,48.0,9.8,30.0,1.0,No,1013.1,1015.4,Brisbane,WNW,W,7.0,2016-06-08,5.6,12.9,No,23.6,0.0,WSW,34.0,18.5,0.0
28.1,2.0,57.0,9.8,15.0,1.0,No,1012.2,1015.4,Brisbane,NE,ENE,7.0,2016-06-09,4.8,11.3,No,26.0,0.0,SW,36.0,18.9,0.0
25.2,11.0,47.0,9.9,31.0,3.0,No,1018.3,1019.4,Brisbane,W,W,11.0,2016-06-10,4.2,17.2,No,24.6,1.0,WSW,33.0,20.1,0.0
23.7,4.0,63.0,8.9,15.0,4.0,No,1020.6,1023.5,Brisbane,SW,WSW,6.0,2016-06-11,5.6,12.8,No,23.0,5.0,SW,42.0,16.9,0.0
21.8,4.0,66.0,0.5,31.0,7.0,Yes,1029.1,1030.0,Brisbane,SSE,SE,15.0,2016-06-12,3.4,13.5,No,19.9,7.0,SW,62.0,16.6,0.0
20.6,7.0,83.0,3.4,39.0,5.0,Yes,1031.5,1033.9,Brisbane,E,SE,13.0,2016-06-13,2.6,13.7,Yes,18.6,6.0,SW,70.0,16.1,1.2
23.0,4.0,84.0,7.1,28.0,5.0,Yes,1029.4,1032.7,Brisbane,E,SE,13.0,2016-06-14,3.2,14.3,Yes,21.8,4.0,SW,56.0,17.9,2.0
21.4,7.0,84.0,5.3,30.0,5.0,Yes,1026.9,1029.7,Brisbane,SE,ESE,11.0,2016-06-15,0.8,14.0,Yes,20.2,6.0,SSE,65.0,17.6,1.6
23.2,0.0,72.0,3.2,26.0,7.0,No,1021.3,1025.7,Brisbane,E,E,9.0,2016-06-16,3.6,15.4,Yes,21.5,7.0,,47.0,18.2,2.4
22.9,4.0,72.0,5.2,17.0,6.0,No,1018.7,1022.2,Brisbane,NE,NE,7.0,2016-06-17,2.8,11.4,No,22.5,5.0,WSW,56.0,16.1,0.0
22.5,4.0,82.0,1.8,11.0,7.0,Yes,1017.1,1021.4,Brisbane,W,NE,6.0,2016-06-18,2.0,14.0,No,21.7,6.0,WSW,71.0,17.5,0.0
22.5,11.0,83.0,0.0,31.0,8.0,Yes,1009.2,1014.1,Brisbane,NE,NE,7.0,2016-06-19,1.0,17.4,Yes,20.5,8.0,NE,94.0,21.7,3.8
20.5,9.0,56.0,9.8,37.0,5.0,No,1008.2,1010.0,Brisbane,W,WNW,19.0,2016-06-20,7.2,15.8,Yes,19.7,1.0,WNW,49.0,18.3,110.6
20.6,17.0,57.0,7.4,37.0,7.0,No,1010.8,1014.1,Brisbane,W,WNW,7.0,2016-06-21,8.0,14.6,No,19.8,3.0,WNW,47.0,16.1,0.2
21.5,2.0,71.0,1.8,35.0,6.0,Yes,1011.1,1013.2,Brisbane,WNW,WNW,13.0,2016-06-22,2.2,13.1,No,20.3,7.0,E,50.0,14.9,0.0
19.0,6.0,83.0,0.2,26.0,7.0,No,1012.6,1016.0,Brisbane,W,W,6.0,2016-06-23,2.8,13.9,Yes,18.2,7.0,W,64.0,14.8,2.4
23.5,4.0,69.0,7.0,59.0,5.0,No,1009.1,1012.8,Brisbane,W,W,17.0,2016-06-24,2.0,14.7,No,22.5,7.0,NW,53.0,18.9,0.0
18.1,7.0,46.0,9.8,46.0,0.0,No,1016.9,1019.2,Brisbane,WSW,W,6.0,2016-06-25,7.6,9.4,No,18.0,1.0,WSW,32.0,13.6,0.2
17.3,4.0,68.0,1.6,13.0,7.0,No,1017.3,1021.9,Brisbane,WSW,E,4.0,2016-06-26,3.8,6.6,No,17.0,6.0,SW,47.0,9.9,0.0
17.4,2.0,88.0,3.9,43.0,1.0,Yes,1014.5,1017.3,Brisbane,W,WNW,9.0,2016-06-27,1.2,9.7,No,16.7,7.0,SE,62.0,13.4,1.0
18.5,13.0,55.0,9.8,39.0,1.0,No,1019.9,1021.4,Brisbane,WNW,W,11.0,2016-06-28,4.4,8.6,Yes,18.3,1.0,W,41.0,11.5,1.2
21.7,6.0,59.0,9.9,19.0,1.0,No,1023.6,1026.6,Brisbane,W,SW,6.0,2016-06-29,4.0,8.6,No,21.4,0.0,SW,42.0,13.9,0.2
22.4,7.0,71.0,9.2,15.0,1.0,No,1020.2,1024.6,Brisbane,WSW,NE,6.0,2016-06-30,2.6,8.3,No,20.2,2.0,SW,52.0,12.8,0.0
22.6,4.0,62.0,9.6,35.0,1.0,No,1017.4,1020.6,Brisbane,WNW,WNW,15.0,2016-07-01,2.4,10.9,No,21.7,0.0,S,32.0,17.1,0.0
21.6,6.0,51.0,9.8,15.0,0.0,No,1022.7,1024.9,Brisbane,WSW,WSW,4.0,2016-07-02,5.4,8.7,No,21.2,0.0,SW,31.0,14.2,0.0
22.1,6.0,65.0,9.9,13.0,1.0,No,1023.1,1027.5,Brisbane,NE,ENE,6.0,2016-07-03,2.8,7.2,No,21.8,1.0,SW,40.0,12.3,0.0
22.7,4.0,73.0,8.9,20.0,1.0,Yes,1018.8,1023.7,Brisbane,NE,NE,9.0,2016-07-04,4.0,8.8,No,21.5,4.0,SSW,52.0,13.7,0.0
19.4,7.0,93.0,1.0,26.0,7.0,Yes,1011.5,1015.9,Brisbane,WSW,NE,6.0,2016-07-05,1.4,13.6,Yes,18.7,7.0,WSW,86.0,16.1,2.0
16.6,17.0,56.0,9.7,50.0,1.0,No,1012.4,1016.1,Brisbane,W,W,22.0,2016-07-06,2.0,10.9,Yes,16.0,1.0,W,46.0,12.9,6.8
20.2,17.0,58.0,9.7,39.0,0.0,No,1013.3,1014.8,Brisbane,W,WNW,15.0,2016-07-07,6.6,11.2,No,19.6,1.0,W,48.0,16.1,0.2
23.1,7.0,63.0,9.8,24.0,1.0,No,1015.1,1018.6,Brisbane,W,W,11.0,2016-07-08,4.0,10.4,No,22.3,1.0,WSW,46.0,16.5,0.0
23.0,4.0,67.0,9.6,17.0,1.0,No,1018.2,1020.9,Brisbane,SSW,WSW,4.0,2016-07-09,3.4,10.2,No,22.4,0.0,SW,41.0,16.4,0.0
23.6,6.0,65.0,9.4,20.0,1.0,No,1020.4,1023.8,Brisbane,ESE,E,9.0,2016-07-10,4.2,10.7,No,21.7,1.0,SW,49.0,15.6,0.0
21.3,4.0,87.0,2.1,13.0,6.0,No,1017.5,1022.2,Brisbane,ENE,NE,6.0,2016-07-11,2.6,11.8,No,20.5,7.0,SSW,73.0,15.4,0.0
23.5,2.0,90.0,2.7,20.0,7.0,No,1014.8,1018.9,Brisbane,W,WSW,2.0,2016-07-12,0.4,13.5,No,22.9,7.0,SE,65.0,16.9,0.0
21.1,11.0,48.0,3.1,31.0,8.0,No,1020.2,1021.0,Brisbane,WNW,W,15.0,2016-07-13,3.2,16.8,No,19.9,7.0,W,27.0,17.1,0.2
17.8,6.0,37.0,0.1,19.0,8.0,No,1025.7,1027.9,Brisbane,WSW,SSW,4.0,2016-07-14,6.0,11.7,No,17.5,8.0,SW,46.0,14.9,0.0
18.9,6.0,75.0,0.0,24.0,7.0,No,1024.7,1027.7,Brisbane,SE,SE,11.0,2016-07-15,3.2,12.2,No,17.8,7.0,SSW,67.0,14.0,0.0
18.2,6.0,63.0,0.0,24.0,8.0,Yes,1026.5,1028.2,Brisbane,SE,S,4.0,2016-07-16,3.0,14.0,No,15.6,8.0,S,87.0,17.2,0.0
23.1,4.0,87.0,3.0,24.0,7.0,Yes,1024.5,1027.5,Brisbane,E,ESE,9.0,2016-07-17,1.4,14.3,Yes,21.1,7.0,SW,68.0,17.4,12.6
23.5,4.0,87.0,6.8,17.0,3.0,No,1023.5,1026.6,Brisbane,NE,ENE,9.0,2016-07-18,2.4,15.6,Yes,23.0,5.0,SW,60.0,18.1,6.0
24.7,4.0,97.0,8.2,19.0,1.0,No,1020.6,1024.6,Brisbane,ENE,NE,7.0,2016-07-19,2.6,15.6,No,23.6,1.0,SW,58.0,16.4,0.4
25.6,4.0,78.0,8.9,17.0,3.0,No,1018.4,1022.7,Brisbane,NNE,NNE,7.0,2016-07-20,2.4,14.4,No,24.3,2.0,SW,63.0,18.6,0.0
27.1,2.0,79.0,8.7,15.0,2.0,No,1015.0,1019.1,Brisbane,NW,NE,6.0,2016-07-21,3.2,14.8,No,25.9,7.0,ENE,56.0,20.6,0.0
27.6,4.0,96.0,9.1,20.0,1.0,No,1010.9,1016.6,Brisbane,NNE,NE,7.0,2016-07-22,2.8,15.8,No,25.7,1.0,WSW,61.0,18.1,0.0
29.1,6.0,58.0,9.7,46.0,1.0,No,1007.4,1009.7,Brisbane,W,WNW,17.0,2016-07-23,3.2,18.0,No,28.8,1.0,NW,36.0,26.2,0.0
22.8,4.0,35.0,10.1,19.0,1.0,No,1012.9,1016.9,Brisbane,W,ENE,9.0,2016-07-24,8.0,13.3,No,21.1,2.0,WSW,39.0,17.7,0.0
23.0,7.0,43.0,10.0,26.0,3.0,No,1015.1,1018.8,Brisbane,W,WNW,9.0,2016-07-25,4.0,12.7,No,21.4,1.0,WSW,30.0,16.9,0.0
19.4,9.0,44.0,1.6,22.0,6.0,No,1016.2,1019.6,Brisbane,W,WNW,6.0,2016-07-26,6.0,13.1,No,18.3,7.0,WNW,37.0,15.9,0.0
20.3,11.0,41.0,1.8,28.0,6.0,No,1016.6,1018.7,Brisbane,WNW,W,11.0,2016-07-27,3.6,14.4,No,20.1,7.0,W,36.0,16.6,0.0
22.6,6.0,47.0,9.5,19.0,1.0,No,1021.5,1024.2,Brisbane,WSW,E,6.0,2016-07-28,3.2,9.2,No,21.8,0.0,SW,38.0,15.8,0.0
24.0,7.0,59.0,9.8,15.0,1.0,No,1019.4,1024.0,Brisbane,NW,NNE,6.0,2016-07-29,4.0,9.2,No,22.8,1.0,SW,38.0,14.7,0.0
23.4,6.0,56.0,10.2,19.0,0.0,No,1018.1,1021.4,Brisbane,ENE,E,4.0,2016-07-30,2.4,8.5,No,22.6,0.0,SW,27.0,15.7,0.0
24.5,6.0,58.0,10.0,15.0,0.0,No,1016.5,1021.3,Brisbane,NE,NE,6.0,2016-07-31,4.2,8.5,No,23.9,0.0,SW,39.0,14.8,0.0
25.6,6.0,63.0,10.0,15.0,0.0,No,1014.7,1019.2,Brisbane,ENE,NE,4.0,2016-08-01,2.6,9.1,No,24.9,0.0,WSW,31.0,14.2,0.0
23.8,2.0,72.0,2.3,22.0,7.0,Yes,1010.5,1015.0,Brisbane,NNW,NW,6.0,2016-08-02,4.0,12.6,No,22.3,7.0,SSE,63.0,16.6,0.0
19.3,7.0,67.0,10.2,,2.0,No,1007.4,1009.8,Brisbane,,WNW,22.0,2016-08-03,2.0,13.8,Yes,17.4,5.0,W,47.0,16.2,8.6
20.8,11.0,64.0,4.4,41.0,7.0,No,1016.4,1014.3,Brisbane,WSW,S,13.0,2016-08-04,6.8,11.7,No,18.8,7.0,SW,54.0,17.5,0.8
20.9,9.0,59.0,9.1,30.0,3.0,No,1022.8,1024.8,Brisbane,SSW,SE,11.0,2016-08-05,4.0,11.6,No,20.4,1.0,SSW,42.0,16.7,0.2
22.4,6.0,70.0,9.6,20.0,2.0,No,1023.1,1025.7,Brisbane,E,SSE,6.0,2016-08-06,3.8,10.9,No,22.0,4.0,SW,49.0,15.3,0.0
22.4,4.0,77.0,9.6,22.0,5.0,No,1022.4,1026.2,Brisbane,E,ENE,11.0,2016-08-07,3.8,10.8,No,20.4,4.0,SW,53.0,14.4,0.0
22.8,6.0,68.0,9.0,20.0,6.0,No,1021.2,1024.5,Brisbane,E,E,7.0,2016-08-08,4.0,12.6,No,20.4,1.0,SSW,55.0,16.8,0.0
23.3,4.0,69.0,9.8,19.0,1.0,No,1021.1,1024.5,Brisbane,NNW,NE,7.0,2016-08-09,2.8,10.1,No,21.8,1.0,SSW,41.0,15.9,0.0
24.4,4.0,66.0,9.9,20.0,2.0,No,1019.4,1023.4,Brisbane,ENE,NE,9.0,2016-08-10,3.6,11.2,No,22.6,1.0,WSW,54.0,16.5,0.0
26.4,4.0,61.0,7.8,31.0,6.0,Yes,1016.8,1021.4,Brisbane,WSW,NW,9.0,2016-08-11,3.6,11.8,No,24.7,3.0,NNE,41.0,20.1,0.0
22.7,6.0,71.0,10.0,22.0,1.0,No,1019.8,1022.0,Brisbane,SE,E,7.0,2016-08-12,3.4,13.4,Yes,22.1,1.0,SW,52.0,17.4,5.0
23.7,7.0,75.0,10.2,22.0,1.0,No,1019.1,1023.6,Brisbane,WNW,NW,9.0,2016-08-13,4.0,11.6,No,23.0,6.0,WSW,30.0,16.5,0.0
23.6,6.0,56.0,10.2,24.0,1.0,No,1023.4,1026.5,Brisbane,E,ENE,11.0,2016-08-14,3.6,10.0,No,22.5,1.0,SW,38.0,16.0,0.0
22.7,4.0,75.0,8.6,37.0,4.0,No,1027.3,1029.6,Brisbane,E,ESE,17.0,2016-08-15,5.6,12.0,No,21.0,6.0,SW,53.0,14.7,0.2
22.9,6.0,65.0,10.4,28.0,1.0,No,1027.1,1030.6,Brisbane,E,ESE,13.0,2016-08-16,5.4,11.5,No,21.3,1.0,W,42.0,17.5,0.2
22.7,6.0,66.0,9.2,24.0,1.0,No,1023.0,1027.3,Brisbane,E,E,9.0,2016-08-17,6.0,10.7,No,22.4,5.0,SW,48.0,15.3,0.0
21.4,6.0,87.0,3.0,20.0,4.0,No,1021.5,1025.0,Brisbane,SE,NE,4.0,2016-08-18,3.6,11.8,No,20.5,6.0,WNW,58.0,13.9,1.0
23.3,4.0,77.0,8.4,24.0,2.0,No,1019.1,1023.5,Brisbane,ENE,ENE,11.0,2016-08-19,4.4,11.4,No,22.1,5.0,W,42.0,16.5,0.4
25.3,2.0,69.0,7.3,20.0,5.0,Yes,1015.2,1019.3,Brisbane,ENE,NE,9.0,2016-08-20,1.8,12.5,No,22.1,1.0,NE,70.0,20.6,0.0
22.9,7.0,47.0,10.8,19.0,1.0,No,1016.8,1020.6,Brisbane,E,ENE,9.0,2016-08-21,4.4,9.1,Yes,21.0,1.0,W,44.0,15.3,4.4
24.5,4.0,72.0,9.7,28.0,3.0,No,1014.2,1018.5,Brisbane,NE,NE,11.0,2016-08-22,3.4,11.4,No,22.4,5.0,WSW,56.0,16.6,0.2
26.3,6.0,62.0,9.1,20.0,4.0,No,1011.3,1014.5,Brisbane,NE,ENE,9.0,2016-08-23,3.6,16.6,No,24.6,1.0,N,57.0,22.7,0.0
21.8,2.0,89.0,0.0,24.0,8.0,Yes,1007.0,1008.3,Brisbane,NE,SSW,6.0,2016-08-24,4.4,19.4,No,17.1,7.0,N,88.0,21.1,1.0
20.8,19.0,57.0,9.9,50.0,1.0,No,1010.6,1011.6,Brisbane,WNW,W,11.0,2016-08-25,2.4,14.2,Yes,20.3,1.0,W,40.0,15.9,9.6
21.0,6.0,54.0,9.9,28.0,3.0,No,1014.0,1017.8,Brisbane,W,ENE,2.0,2016-08-26,7.2,9.1,No,19.6,1.0,WSW,42.0,15.5,0.0
21.8,7.0,43.0,11.0,24.0,1.0,No,1017.9,1020.5,Brisbane,W,WSW,7.0,2016-08-27,5.2,10.2,No,21.0,1.0,SW,27.0,15.8,0.0
23.7,7.0,53.0,11.0,19.0,1.0,No,1020.9,1024.3,Brisbane,W,ENE,2.0,2016-08-28,5.2,9.6,No,23.2,0.0,SW,36.0,16.6,0.0
