Location,Rainfall,Temp.3.pm.F,Wind.Dir.9.am,Wind.Speed.3.pm,Wind.Gust.Dir,Pressure.3.pm,Humidity.9.am,Rain.Today,Wind.Dir.3.pm,Max.Temp.F,Humidity.3.pm,Min.Temp.F,Pressure.9.am,Date,Temp.9.am.F,Wind.Speed.9.am,Wind.Gust.Speed,Rain.Tomorrow
GoldCoast,0.0,72.68,WNW,26.0,N,1014.6,71.0,No,NNE,76.82,48.0,48.92,1018.5,2016-08-01,61.34,7.0,33.0,No
GoldCoast,0.0,68.72,NW,19.0,NW,1010.7,81.0,No,NW,74.48,71.0,53.42,1015.1,2016-08-02,62.6,6.0,39.0,Yes
GoldCoast,3.4,67.46,NW,30.0,W,1005.2,94.0,Yes,WNW,69.25999999999999,46.0,59.9,1008.7,2016-08-03,60.980000000000004,17.0,52.0,Yes
GoldCoast,18.6,60.08,S,31.0,SSE,1016.4,85.0,Yes,S,66.92,86.0,54.14,1013.6,2016-08-04,59.36,35.0,69.0,No
GoldCoast,0.8,66.38,S,35.0,S,1022.9,64.0,No,SSE,68.36,56.0,54.86,1024.3,2016-08-05,60.980000000000004,28.0,56.0,No
GoldCoast,0.0,67.64,S,24.0,SSE,1023.7,64.0,No,SSE,70.52,58.0,55.58,1025.4,2016-08-06,64.22,19.0,52.0,No
GoldCoast,0.0,67.82,SSW,31.0,SE,1022.6,68.0,No,SE,70.7,64.0,52.34,1025.6,2016-08-07,62.6,9.0,46.0,No
GoldCoast,0.0,68.0,SSW,26.0,SSE,1021.6,62.0,No,SE,70.34,62.0,52.7,1024.4,2016-08-08,63.14,9.0,37.0,No
GoldCoast,0.0,68.0,SW,15.0,E,1021.3,61.0,No,ENE,71.24000000000001,59.0,52.52,1024.1,2016-08-09,62.78,9.0,20.0,No
GoldCoast,0.0,73.22,NW,26.0,NW,1019.1,73.0,No,NNE,76.1,51.0,51.98,1022.9,2016-08-10,64.22,15.0,31.0,No
GoldCoast,0.0,72.5,NW,9.0,WNW,1016.7,67.0,No,NNE,75.92,56.0,58.1,1020.9,2016-08-11,65.84,20.0,37.0,Yes
GoldCoast,2.0,69.98,S,19.0,,1019.9,67.0,Yes,SSE,72.14,59.0,56.48,1021.4,2016-08-12,65.84,28.0,,
GoldCoast,,73.75999999999999,WNW,13.0,SSE,1018.9,62.0,,WNW,74.3,34.0,55.04,1023.0,2016-08-13,67.1,15.0,41.0,No
GoldCoast,0.0,70.34,SSW,35.0,SSE,1023.9,53.0,No,SE,74.3,49.0,54.32,1026.0,2016-08-14,65.84,11.0,44.0,No
GoldCoast,0.0,69.98,SSE,39.0,SE,1027.8,66.0,No,SSE,72.5,61.0,55.94,1029.2,2016-08-15,68.0,31.0,54.0,No
GoldCoast,0.0,69.8,SSE,26.0,SE,1027.6,57.0,No,SSE,72.86,49.0,59.9,1030.8,2016-08-16,65.66,24.0,43.0,No
GoldCoast,0.0,69.98,SSE,30.0,SE,1023.4,65.0,No,SE,73.58,59.0,55.4,1027.1,2016-08-17,64.94,26.0,39.0,No
GoldCoast,0.0,67.82,SSW,15.0,SE,1021.9,64.0,No,ESE,72.14,61.0,56.84,1024.6,2016-08-18,67.1,13.0,41.0,No
GoldCoast,0.0,72.86,SSE,22.0,NNE,1019.4,58.0,No,NNE,75.2,55.0,57.379999999999995,1023.2,2016-08-19,68.18,9.0,31.0,No
GoldCoast,0.0,75.02,NW,24.0,NW,1014.7,70.0,No,N,76.46,57.0,61.34,1018.9,2016-08-20,68.54,20.0,46.0,
GoldCoast,,67.46,WNW,24.0,,1017.3,47.0,,SE,69.62,60.0,48.92,1020.2,2016-08-21,61.519999999999996,6.0,,No
GoldCoast,0.0,69.8,SSE,28.0,NNE,1014.4,63.0,No,NNE,73.4,66.0,55.22,1018.0,2016-08-22,67.82,11.0,37.0,No
GoldCoast,0.6,73.94,NNE,19.0,N,1011.5,73.0,No,NE,75.56,73.0,62.959999999999994,1014.4,2016-08-23,71.42,15.0,35.0,Yes
GoldCoast,11.6,61.7,SSE,4.0,SSE,1006.6,100.0,Yes,SSW,64.58,100.0,64.4,1008.5,2016-08-24,64.58,19.0,54.0,Yes
GoldCoast,28.0,69.08,W,17.0,NW,1009.7,49.0,Yes,WSW,70.34,36.0,58.1,1010.4,2016-08-25,62.6,20.0,39.0,No
GoldCoast,0.2,67.1,WNW,15.0,SSE,1014.3,47.0,No,ESE,68.72,47.0,46.4,1017.2,2016-08-26,61.34,11.0,30.0,Yes
GoldCoast,1.8,68.18,S,20.0,SSE,1017.5,44.0,Yes,SE,71.24000000000001,38.0,50.54,1019.7,2016-08-27,61.519999999999996,7.0,37.0,No
GoldCoast,0.0,69.8,SSW,15.0,SSE,1021.1,47.0,No,E,72.86,54.0,50.9,1023.7,2016-08-28,66.56,15.0,31.0,No
GoldCoast,0.0,70.16,NW,19.0,ENE,1024.5,63.0,No,ENE,72.86,65.0,55.22,1025.9,2016-08-29,67.82,11.0,28.0,No
GoldCoast,0.0,70.52,SSE,13.0,E,1026.4,74.0,No,E,73.94,52.0,58.64,1029.0,2016-08-30,67.64,13.0,26.0,No
GoldCoast,0.0,69.8,NW,20.0,N,1021.6,63.0,No,N,74.3,57.0,57.56,1026.7,2016-08-31,68.18,17.0,33.0,No
GoldCoast,0.0,72.86,NW,28.0,NNE,1016.8,69.0,No,NNE,78.8,72.0,58.459999999999994,1021.1,2016-09-01,69.8,17.0,39.0,No
GoldCoast,0.2,72.86,N,39.0,N,1010.2,83.0,No,N,76.46,74.0,65.66,1015.9,2016-09-02,69.98,19.0,63.0,Yes
GoldCoast,7.6,72.5,NW,37.0,WNW,1010.6,60.0,Yes,WNW,73.94,37.0,62.6,1011.3,2016-09-03,67.28,44.0,65.0,No
GoldCoast,0.0,69.62,,28.0,W,1021.2,37.0,No,SE,71.96,59.0,50.18,1022.2,2016-09-04,67.28,0.0,37.0,No
GoldCoast,0.0,69.62,SSE,35.0,SE,1026.1,55.0,No,SE,74.12,57.0,56.48,1028.5,2016-09-05,67.46,28.0,46.0,No
GoldCoast,0.0,70.16,SSE,30.0,SE,1027.0,57.0,No,SE,74.48,65.0,57.74,1029.3,2016-09-06,69.62,24.0,41.0,No
GoldCoast,0.0,71.96,SSE,26.0,ESE,1026.9,64.0,No,ESE,76.82,58.0,58.459999999999994,1029.1,2016-09-07,70.34,28.0,41.0,No
GoldCoast,0.4,70.52,ESE,22.0,ESE,1025.5,65.0,No,E,73.94,63.0,64.75999999999999,1028.6,2016-09-08,71.24000000000001,22.0,39.0,No
GoldCoast,0.0,70.34,ENE,30.0,NE,1021.6,67.0,No,NE,73.94,75.0,66.56,1024.9,2016-09-09,71.42,28.0,43.0,Yes
GoldCoast,4.0,68.54,N,30.0,NNE,1015.7,88.0,Yes,N,71.78,84.0,61.16,1020.4,2016-09-10,66.56,11.0,50.0,Yes
GoldCoast,8.0,71.96,NW,17.0,ESE,1016.4,74.0,Yes,ESE,73.22,66.0,56.84,1019.0,2016-09-11,66.56,6.0,26.0,No
GoldCoast,0.0,72.32,SSE,17.0,E,1018.6,72.0,No,ENE,73.94,66.0,59.36,1021.0,2016-09-12,69.62,9.0,19.0,No
GoldCoast,0.0,73.4,NW,22.0,NE,1019.1,74.0,No,NE,76.28,74.0,61.519999999999996,1022.3,2016-09-13,70.16,9.0,30.0,No
GoldCoast,0.8,74.12,NNW,33.0,N,1015.7,75.0,No,NNE,79.34,75.0,66.02,1019.6,2016-09-14,72.5,26.0,46.0,
GoldCoast,,74.3,NW,20.0,,1013.2,91.0,,NNW,78.62,79.0,66.74000000000001,1017.2,2016-09-15,68.72,17.0,,Yes
GoldCoast,2.8,77.9,NW,33.0,W,1015.8,73.0,Yes,W,78.98,46.0,64.94,1018.1,2016-09-16,72.32,22.0,52.0,No
GoldCoast,0.0,72.32,SSE,22.0,NE,1018.5,72.0,No,NE,75.38,72.0,59.0,1022.8,2016-09-17,71.96,20.0,30.0,Yes
GoldCoast,1.2,70.52,E,24.0,N,1011.0,99.0,Yes,NNW,74.12,95.0,66.2,1016.7,2016-09-18,69.25999999999999,7.0,56.0,Yes
GoldCoast,1.4,71.6,NW,26.0,WNW,1010.8,68.0,Yes,WNW,72.86,40.0,64.58,1012.2,2016-09-19,65.48,13.0,33.0,No
GoldCoast,0.2,70.16,SSW,17.0,WNW,1016.5,38.0,No,E,73.22,66.0,51.98,1018.2,2016-09-20,67.82,9.0,37.0,No
GoldCoast,0.0,66.02,S,7.0,NW,1011.7,88.0,No,ENE,68.18,99.0,63.86,1016.0,2016-09-21,67.82,7.0,20.0,Yes
GoldCoast,7.6,73.58,WNW,30.0,W,1007.7,52.0,Yes,WNW,76.1,35.0,59.0,1011.8,2016-09-22,67.82,19.0,46.0,No
GoldCoast,0.0,71.24000000000001,NNW,17.0,WNW,1008.5,38.0,No,ESE,74.66,48.0,57.56,1011.0,2016-09-23,68.0,9.0,26.0,No
GoldCoast,0.0,74.48,WSW,22.0,NE,1008.7,62.0,No,NE,75.02,49.0,55.4,1012.7,2016-09-24,70.7,7.0,26.0,No
GoldCoast,0.0,79.7,NNW,19.0,WNW,1004.8,76.0,No,WNW,80.96,41.0,56.84,1008.7,2016-09-25,65.3,13.0,56.0,No
GoldCoast,0.0,73.94,ESE,17.0,E,1009.7,45.0,No,ENE,75.38,52.0,61.519999999999996,1013.1,2016-09-26,74.12,13.0,26.0,No
GoldCoast,0.0,70.88,SSW,17.0,W,1010.7,35.0,No,ENE,74.84,44.0,58.1,1014.4,2016-09-27,67.1,7.0,33.0,No
GoldCoast,0.0,72.5,SSE,20.0,NNE,1011.0,42.0,No,E,76.1,56.0,53.42,1014.0,2016-09-28,74.84,20.0,31.0,No
GoldCoast,0.0,70.7,N,19.0,,1005.6,72.0,No,NW,74.84,58.0,64.22,1008.7,2016-09-29,69.62,15.0,,
GoldCoast,,76.1,WNW,48.0,NW,1003.0,35.0,,NW,76.82,25.0,63.14,1005.5,2016-09-30,70.16,39.0,69.0,No
GoldCoast,0.0,78.8,N,33.0,,1009.3,38.0,No,WNW,79.7,23.0,51.620000000000005,1012.7,2016-10-01,67.82,15.0,,
GoldCoast,,75.02,N,13.0,ENE,1012.8,43.0,,NE,76.1,50.0,51.620000000000005,1016.5,2016-10-02,72.32,17.0,24.0,No
GoldCoast,0.0,70.16,N,20.0,N,1006.0,69.0,No,NNW,77.0,100.0,63.68,1009.6,2016-10-03,73.58,17.0,37.0,Yes
GoldCoast,23.2,71.24000000000001,NW,30.0,NW,1010.7,50.0,Yes,NNE,77.18,59.0,57.74,1014.0,2016-10-04,66.56,20.0,44.0,No
GoldCoast,0.0,73.4,W,11.0,W,1015.6,32.0,No,E,77.0,56.0,55.4,1016.9,2016-10-05,73.58,19.0,30.0,No
GoldCoast,0.0,73.75999999999999,NNE,15.0,ENE,1019.7,56.0,No,E,76.1,53.0,54.14,1022.2,2016-10-06,69.8,9.0,20.0,No
GoldCoast,0.0,75.56,SSE,15.0,NNE,1020.7,56.0,No,NNE,77.36,62.0,51.08,1024.4,2016-10-07,69.25999999999999,7.0,20.0,No
GoldCoast,0.0,74.66,NW,22.0,NW,1015.5,52.0,No,NNE,86.18,69.0,57.56,1020.4,2016-10-08,72.32,20.0,37.0,No
GoldCoast,0.0,68.9,SSE,31.0,SSE,1020.0,71.0,No,SSE,75.38,65.0,62.78,1020.9,2016-10-09,71.42,41.0,61.0,No
GoldCoast,0.0,72.86,N,35.0,NNE,1013.3,53.0,No,NNE,76.82,61.0,62.78,1018.6,2016-10-10,72.68,17.0,43.0,
GoldCoast,,69.62,ESE,39.0,,1010.9,66.0,,SSE,77.36,75.0,64.4,1010.8,2016-10-11,76.64,15.0,,No
GoldCoast,0.0,71.24000000000001,SSE,19.0,SSE,1012.8,50.0,No,NE,75.92,55.0,61.16,1016.4,2016-10-12,73.04,19.0,31.0,No
GoldCoast,0.0,71.96,SSE,52.0,SSE,1014.0,52.0,No,SSE,77.72,54.0,61.7,1014.7,2016-10-13,73.22,26.0,67.0,No
GoldCoast,0.0,70.16,SSE,39.0,S,1020.9,51.0,No,SE,74.66,51.0,59.36,1022.6,2016-10-14,68.72,37.0,52.0,No
GoldCoast,0.0,70.34,SSE,19.0,SSE,1021.1,48.0,No,E,75.92,42.0,55.94,1024.3,2016-10-15,73.75999999999999,17.0,33.0,No
GoldCoast,0.0,75.38,NE,33.0,N,1017.0,51.0,No,NNE,77.9,46.0,56.48,1021.5,2016-10-16,73.4,11.0,41.0,
GoldCoast,,74.48,N,37.0,,1009.1,54.0,,N,81.14,68.0,62.959999999999994,1015.0,2016-10-17,75.74000000000001,28.0,,Yes
GoldCoast,3.4,72.14,SE,19.0,W,1015.0,48.0,Yes,NE,72.68,54.0,48.92,1018.3,2016-10-18,69.25999999999999,13.0,33.0,No
GoldCoast,0.0,76.1,E,13.0,E,1016.0,67.0,No,E,78.08,48.0,57.92,1018.7,2016-10-19,70.34,9.0,24.0,No
GoldCoast,0.0,74.84,SSE,20.0,SE,1019.7,54.0,No,E,79.7,65.0,59.72,1021.8,2016-10-20,77.18,20.0,31.0,No
GoldCoast,0.0,77.36,NNE,28.0,NNE,1018.9,52.0,No,NNE,80.6,55.0,68.18,1023.3,2016-10-21,77.72,15.0,35.0,No
GoldCoast,0.0,72.5,N,35.0,N,1011.8,58.0,No,N,79.52,70.0,65.3,1016.9,2016-10-22,75.2,26.0,46.0,Yes
GoldCoast,3.2,66.56,SSE,44.0,SSE,1014.5,73.0,Yes,SSE,71.42,52.0,63.32,1015.2,2016-10-23,65.12,28.0,54.0,No
GoldCoast,0.0,72.68,SSE,24.0,NE,1015.2,55.0,No,NE,75.2,52.0,57.74,1019.2,2016-10-24,71.24000000000001,15.0,30.0,No
GoldCoast,0.0,75.74000000000001,NNW,35.0,NNE,1016.8,50.0,No,NNE,77.9,57.0,55.76,1020.0,2016-10-25,74.66,7.0,41.0,No
GoldCoast,0.0,74.84,NW,39.0,NNE,1015.9,50.0,No,NNE,81.86,64.0,59.540000000000006,1020.2,2016-10-26,76.28,24.0,48.0,No
GoldCoast,0.0,75.56,NNW,31.0,NNE,1013.5,52.0,No,N,82.4,64.0,61.88,1017.7,2016-10-27,73.94,24.0,41.0,No
GoldCoast,0.0,77.18,N,30.0,NNE,1014.4,54.0,No,NNE,82.4,60.0,65.48,1017.9,2016-10-28,77.18,17.0,35.0,Yes
GoldCoast,1.8,78.08,NNE,22.0,S,1017.2,68.0,Yes,NE,80.96,59.0,65.84,1019.7,2016-10-29,73.94,7.0,37.0,No
GoldCoast,0.0,77.54,NNE,30.0,NNE,1015.8,64.0,No,NNE,82.75999999999999,62.0,64.04,1020.4,2016-10-30,77.36,11.0,39.0,No
GoldCoast,0.0,78.08,NW,26.0,N,1009.6,68.0,No,N,80.96,63.0,69.62,1013.5,2016-10-31,73.4,20.0,37.0,No
GoldCoast,0.4,76.82,SSE,17.0,S,1007.0,79.0,No,NE,79.34,75.0,68.72,1010.9,2016-11-01,74.48,19.0,33.0,No
GoldCoast,0.2,77.36,SSE,33.0,SE,1013.1,42.0,No,SE,80.24000000000001,50.0,58.1,1013.8,2016-11-02,78.8,22.0,50.0,No
GoldCoast,0.0,75.56,SE,19.0,ENE,1016.1,63.0,No,NE,79.34,55.0,63.32,1019.3,2016-11-03,75.56,13.0,26.0,
GoldCoast,,78.8,NNE,35.0,NNE,1011.8,53.0,,NNE,81.68,57.0,66.2,1016.3,2016-11-04,79.88,17.0,46.0,No
GoldCoast,0.0,78.25999999999999,NW,35.0,,1005.7,48.0,No,N,88.7,70.0,67.64,1011.5,2016-11-05,79.34,26.0,,No
GoldCoast,0.0,77.18,SE,15.0,SSE,1007.7,56.0,No,ENE,80.42,58.0,60.62,1010.7,2016-11-06,78.25999999999999,19.0,35.0,No
GoldCoast,0.0,80.06,NE,26.0,NE,1012.4,61.0,No,NNE,82.75999999999999,61.0,66.02,1016.0,2016-11-07,78.08,24.0,31.0,No
GoldCoast,0.0,76.82,N,33.0,NNW,1010.0,63.0,No,N,84.91999999999999,80.0,72.86,1013.8,2016-11-08,81.32,28.0,50.0,No
GoldCoast,0.0,77.54,NW,41.0,NNE,1008.0,69.0,No,NNE,87.44,74.0,72.14,1013.8,2016-11-09,80.24000000000001,26.0,52.0,Yes
GoldCoast,16.4,79.16,NNW,26.0,,1004.6,73.0,Yes,N,83.12,81.0,69.25999999999999,1009.0,2016-11-10,78.98,15.0,,No
GoldCoast,0.0,76.64,,,,1009.1,77.0,No,,82.94,81.0,64.94,1013.1,2016-11-11,75.92,,,No
GoldCoast,0.0,71.96,,,,1006.5,72.0,No,,86.36,93.0,70.34,1009.6,2016-11-12,82.58,,,Yes
GoldCoast,8.6,80.6,,,,998.2,84.0,Yes,,91.03999999999999,76.0,71.24000000000001,1003.7,2016-11-13,80.06,,,No
GoldCoast,0.0,84.56,,24.0,,1003.0,22.0,No,W,,21.0,67.1,1005.3,2016-11-14,79.34,,,
GoldCoast,,71.24000000000001,SSE,35.0,SE,1013.8,50.0,,SE,78.62,58.0,61.34,1014.6,2016-11-15,71.78,33.0,52.0,No
GoldCoast,0.0,77.54,NE,19.0,ENE,1018.1,60.0,No,NE,79.7,58.0,61.7,1019.8,2016-11-16,75.56,13.0,30.0,No
GoldCoast,0.2,73.4,SSE,24.0,SE,1021.5,59.0,No,SSE,78.98,66.0,63.68,1022.9,2016-11-17,77.36,22.0,59.0,No
GoldCoast,0.0,74.3,SSE,19.0,SE,1018.8,51.0,No,ENE,77.0,58.0,63.68,1021.8,2016-11-18,76.1,13.0,33.0,No
GoldCoast,0.0,77.18,E,17.0,NE,1017.4,65.0,No,NE,78.98,61.0,63.86,1019.6,2016-11-19,74.84,7.0,26.0,No
GoldCoast,0.0,77.0,SE,15.0,ESE,1019.6,67.0,No,E,81.68,61.0,63.5,1021.4,2016-11-20,76.82,9.0,19.0,No
GoldCoast,0.0,77.36,SE,22.0,ESE,1017.9,62.0,No,ESE,81.86,61.0,63.68,1021.0,2016-11-21,77.54,15.0,26.0,No
GoldCoast,0.0,77.54,SE,31.0,SE,1015.1,58.0,No,SE,82.94,57.0,63.86,1018.3,2016-11-22,79.16,24.0,35.0,No
GoldCoast,0.0,77.9,SE,20.0,ESE,1009.2,66.0,No,E,82.22,76.0,68.18,1013.1,2016-11-23,78.62,20.0,30.0,No
GoldCoast,0.0,78.08,ESE,41.0,SSE,1008.1,68.0,No,SE,81.86,66.0,68.9,1009.1,2016-11-24,79.16,26.0,59.0,No
GoldCoast,0.0,75.2,SE,22.0,SSE,1012.5,55.0,No,ENE,78.62,63.0,65.12,1014.6,2016-11-25,75.74000000000001,11.0,31.0,No
GoldCoast,0.0,74.84,E,22.0,E,1014.6,76.0,No,ENE,80.42,75.0,70.7,1016.7,2016-11-26,76.28,22.0,30.0,No
GoldCoast,0.0,75.74000000000001,NE,26.0,NNE,1014.4,62.0,No,NE,83.84,67.0,66.74000000000001,1016.8,2016-11-27,80.24000000000001,13.0,35.0,No
GoldCoast,0.0,80.96,SE,31.0,NNE,1013.9,65.0,No,NNE,82.58,56.0,68.0,1017.3,2016-11-28,78.98,7.0,37.0,No
GoldCoast,0.0,79.52,N,31.0,NNE,1009.6,41.0,No,NNE,82.94,56.0,69.44,1013.4,2016-11-29,79.88,15.0,41.0,No
GoldCoast,0.0,73.94,NE,11.0,N,1010.1,68.0,No,ESE,81.68,77.0,66.02,1011.9,2016-11-30,77.0,17.0,52.0,Yes
GoldCoast,1.8,75.92,NNW,35.0,NNE,1007.2,63.0,Yes,NNE,82.22,73.0,65.48,1012.0,2016-12-01,77.9,22.0,43.0,Yes
GoldCoast,8.6,76.1,NNW,31.0,NNE,1009.5,61.0,Yes,N,81.14,77.0,69.25999999999999,1012.0,2016-12-02,79.52,15.0,41.0,No
GoldCoast,0.0,76.1,N,31.0,ENE,1011.2,86.0,No,NNE,81.14,79.0,69.8,1015.1,2016-12-03,76.1,17.0,56.0,Yes
GoldCoast,1.6,80.24000000000001,NNE,28.0,NW,1013.1,80.0,Yes,NNE,82.4,77.0,67.46,1015.6,2016-12-04,79.88,17.0,37.0,No
GoldCoast,0.0,75.38,N,35.0,NNE,1011.1,71.0,No,N,85.46000000000001,83.0,69.8,1014.7,2016-12-05,82.04,28.0,46.0,Yes
GoldCoast,13.8,86.0,NW,24.0,NNW,1008.6,82.0,Yes,N,90.14,63.0,66.2,1016.4,2016-12-06,74.84,17.0,48.0,Yes
GoldCoast,2.6,73.94,NW,13.0,SSE,1011.0,99.0,Yes,NNE,83.48,90.0,69.08,1012.8,2016-12-07,75.56,17.0,37.0,Yes
GoldCoast,7.0,73.22,SE,17.0,NNW,1007.4,97.0,Yes,N,78.25999999999999,99.0,68.9,1012.5,2016-12-08,74.66,9.0,31.0,No
GoldCoast,0.2,78.8,W,11.0,S,1008.6,71.0,No,N,82.04,81.0,71.96,1008.6,2016-12-09,77.72,13.0,39.0,No
GoldCoast,0.0,77.9,SE,24.0,SE,1019.8,65.0,No,SE,82.22,67.0,67.28,1020.6,2016-12-10,77.9,28.0,35.0,No
GoldCoast,0.0,77.9,SSE,15.0,E,1020.9,65.0,No,SE,81.14,59.0,67.64,1022.3,2016-12-11,78.25999999999999,15.0,26.0,No
GoldCoast,0.0,78.98,SSE,22.0,SSE,1021.6,66.0,No,ESE,83.12,58.0,64.22,1023.0,2016-12-12,77.72,20.0,28.0,No
GoldCoast,0.0,78.08,SSE,13.0,NNE,1018.1,60.0,No,ENE,82.94,62.0,64.22,1021.1,2016-12-13,78.44,13.0,28.0,No
GoldCoast,0.0,80.6,N,33.0,NNE,1012.3,60.0,No,NNE,82.94,64.0,67.64,1016.5,2016-12-14,78.8,17.0,41.0,No
GoldCoast,0.0,80.96,NNW,31.0,NNE,1010.4,57.0,No,NNE,84.74,70.0,68.72,1012.8,2016-12-15,81.14,19.0,41.0,No
GoldCoast,0.0,77.54,NNE,13.0,NNE,1012.4,76.0,No,NNE,84.2,77.0,70.7,1014.0,2016-12-16,79.34,17.0,35.0,No
GoldCoast,0.0,81.32,N,31.0,N,1009.4,61.0,No,NNE,84.74,72.0,70.88,1013.0,2016-12-17,82.4,24.0,41.0,Yes
GoldCoast,4.8,73.04,N,46.0,SE,1014.3,99.0,Yes,SSE,79.52,81.0,72.32,1013.0,2016-12-18,74.66,11.0,63.0,No
GoldCoast,0.2,77.18,SSE,33.0,SSE,1015.8,68.0,No,SE,79.88,63.0,69.62,1018.0,2016-12-19,74.48,33.0,54.0,No
GoldCoast,0.0,80.6,SSE,28.0,NNE,1010.8,66.0,No,NNE,84.91999999999999,67.0,69.62,1015.3,2016-12-20,78.98,7.0,33.0,No
GoldCoast,0.0,77.18,NW,22.0,SSE,1008.7,59.0,No,N,91.94,81.0,72.14,1011.4,2016-12-21,84.02,20.0,39.0,No
GoldCoast,0.0,75.92,SSE,39.0,SSE,1015.8,68.0,No,SE,83.84,76.0,72.5,1015.0,2016-12-22,81.14,28.0,57.0,No
GoldCoast,0.0,78.08,SSE,20.0,SSE,1016.5,66.0,No,ESE,85.1,73.0,70.52,1018.5,2016-12-23,80.96,28.0,35.0,No
GoldCoast,0.4,79.88,SSE,19.0,E,1015.4,70.0,No,E,84.2,65.0,67.28,1017.7,2016-12-24,80.42,17.0,28.0,Yes
GoldCoast,10.2,75.38,SSE,17.0,SSE,1015.8,100.0,Yes,ENE,80.42,85.0,68.0,1017.0,2016-12-25,69.8,28.0,33.0,Yes
GoldCoast,2.2,70.88,SE,20.0,ENE,1015.6,80.0,Yes,NE,82.75999999999999,99.0,66.92,1017.2,2016-12-26,79.7,9.0,33.0,Yes
GoldCoast,2.0,81.32,SSE,17.0,ENE,1014.4,75.0,Yes,E,84.56,69.0,66.92,1016.5,2016-12-27,80.42,13.0,30.0,No
GoldCoast,0.0,81.14,ESE,20.0,N,1013.3,62.0,No,E,84.02,65.0,72.68,1015.6,2016-12-28,81.5,11.0,31.0,Yes
GoldCoast,1.2,83.3,NNE,33.0,NNE,1008.5,78.0,Yes,NNE,85.28,70.0,69.8,1012.5,2016-12-29,81.14,20.0,41.0,No
GoldCoast,0.0,83.66,NNW,33.0,NNE,1005.5,66.0,No,NNE,86.36,78.0,72.32,1008.1,2016-12-30,82.94,20.0,39.0,No
GoldCoast,0.0,82.04,N,33.0,NNE,1003.1,74.0,No,N,87.44,81.0,76.82,1006.3,2016-12-31,84.74,20.0,41.0,No
GoldCoast,0.0,83.48,NNW,31.0,NNE,1004.2,76.0,No,NNE,87.61999999999999,82.0,73.22,1006.2,2017-01-01,85.28,22.0,41.0,No
GoldCoast,0.0,82.4,NNE,31.0,S,1005.2,86.0,No,NNE,85.64,80.0,73.22,1008.1,2017-01-02,80.78,19.0,59.0,Yes
GoldCoast,33.8,73.75999999999999,S,43.0,SSE,1012.4,100.0,Yes,SSE,79.16,98.0,71.06,1012.5,2017-01-03,72.5,33.0,57.0,Yes
GoldCoast,14.6,81.14,SSE,39.0,SSE,1014.4,76.0,Yes,SSE,83.48,76.0,69.98,1015.8,2017-01-04,78.62,39.0,54.0,No
GoldCoast,0.0,83.48,S,20.0,SSE,1012.4,79.0,No,SE,85.82,72.0,71.42,1015.0,2017-01-05,77.54,28.0,43.0,No
GoldCoast,0.0,82.75999999999999,SSE,28.0,SE,1012.3,76.0,No,SE,86.53999999999999,72.0,71.24000000000001,1013.6,2017-01-06,82.22,26.0,46.0,Yes
GoldCoast,5.0,83.12,SE,33.0,SE,1012.4,67.0,Yes,SE,84.02,59.0,71.06,1014.9,2017-01-07,77.9,39.0,61.0,No
GoldCoast,0.0,81.14,ESE,28.0,SE,1012.3,57.0,No,ESE,84.74,62.0,69.62,1014.4,2017-01-08,80.78,26.0,46.0,No
GoldCoast,0.0,77.54,SE,28.0,ENE,1012.0,68.0,No,ENE,85.1,87.0,67.64,1014.1,2017-01-09,81.86,13.0,39.0,No
GoldCoast,0.0,84.38000000000001,NNE,37.0,NNE,1011.8,76.0,No,NNE,86.9,72.0,72.68,1014.3,2017-01-10,84.2,19.0,43.0,No
GoldCoast,0.0,81.14,NW,31.0,NNE,1008.9,75.0,No,NNE,87.61999999999999,82.0,73.94,1012.9,2017-01-11,81.5,19.0,41.0,No
GoldCoast,0.0,80.78,SSE,9.0,SSE,1008.8,82.0,No,NNE,84.91999999999999,83.0,73.94,1012.4,2017-01-12,79.52,19.0,31.0,No
GoldCoast,0.8,83.66,SSE,24.0,N,1008.8,94.0,No,NNE,86.53999999999999,81.0,72.14,1012.3,2017-01-13,78.08,9.0,33.0,No
GoldCoast,0.0,80.6,NNW,30.0,NNE,1005.0,71.0,No,N,91.4,87.0,76.28,1008.0,2017-01-14,86.53999999999999,24.0,39.0,Yes
GoldCoast,26.8,81.68,NNW,19.0,S,1008.9,100.0,Yes,ENE,81.86,88.0,71.24000000000001,1009.1,2017-01-15,75.92,2.0,48.0,Yes
GoldCoast,5.4,81.86,SE,17.0,SE,1014.2,87.0,Yes,ESE,83.12,83.0,70.16,1015.6,2017-01-16,78.08,17.0,20.0,No
GoldCoast,0.0,83.66,ENE,19.0,E,1014.4,99.0,No,NNE,84.91999999999999,78.0,72.68,1017.3,2017-01-17,75.92,19.0,26.0,No
GoldCoast,0.0,82.04,NW,31.0,NNW,1007.9,59.0,No,N,92.11999999999999,76.0,73.22,1012.9,2017-01-18,83.66,26.0,41.0,No
GoldCoast,0.0,80.42,SSE,37.0,S,1009.8,72.0,No,SSE,84.2,74.0,74.84,1011.1,2017-01-19,81.5,35.0,54.0,No
GoldCoast,0.6,84.91999999999999,,33.0,NNE,1003.2,100.0,No,NNE,86.18,78.0,73.04,1009.2,2017-01-20,75.74000000000001,0.0,46.0,Yes
