wind dir 9 am,wind gust dir,date,wind speed 9 am,wind dir 3 pm,max temp c,temp 9 am c,humidity 3 pm,humidity 9 am,rain today,temp 3 pm c,location,wind gust speed,wind speed 3 pm,rain tomorrow,min temp c,rainfall
NNW,WNW,2016-07-21,20.0,W,15.5,9.7,54.0,73.0,No,14.6,SalmonGums,52.0,22.0,No,3.7,0.2
W,W,2016-07-22,19.0,WSW,12.0,7.4,61.0,79.0,No,11.1,SalmonGums,56.0,22.0,No,5.7,0.2
NW,WSW,2016-07-23,15.0,WSW,14.3,7.8,63.0,72.0,No,12.1,SalmonGums,50.0,26.0,No,0.9,0.8
W,WSW,2016-07-24,11.0,SW,12.4,7.4,68.0,88.0,No,11.4,SalmonGums,24.0,9.0,No,4.2,0.8
WNW,SSW,2016-07-25,11.0,SSW,15.9,7.6,68.0,90.0,No,14.5,SalmonGums,22.0,15.0,No,2.4,0.2
WNW,WSW,2016-07-26,13.0,SW,15.2,9.4,71.0,86.0,No,14.4,SalmonGums,35.0,9.0,No,4.7,0.0
NNW,N,2016-07-27,7.0,N,18.7,13.2,53.0,77.0,No,18.2,SalmonGums,20.0,7.0,No,9.3,0.2
NNW,NW,2016-07-28,17.0,NW,21.6,14.1,35.0,65.0,No,19.7,SalmonGums,28.0,9.0,No,5.7,0.0
N,NW,2016-07-29,13.0,NNW,21.0,15.7,68.0,49.0,No,18.2,SalmonGums,43.0,19.0,No,3.3,0.0
W,WSW,2016-07-30,15.0,NW,19.1,14.1,32.0,61.0,No,18.8,SalmonGums,43.0,20.0,No,12.2,0.2
WNW,SSW,2016-07-31,22.0,SW,15.5,13.7,47.0,66.0,No,11.8,SalmonGums,54.0,24.0,No,9.0,0.0
WNW,WNW,2016-08-01,9.0,E,13.6,7.1,48.0,86.0,No,12.4,SalmonGums,19.0,6.0,No,1.9,0.8
NNE,N,2016-08-02,17.0,NE,15.3,9.0,38.0,67.0,No,14.8,SalmonGums,33.0,17.0,No,-2.2,0.2
NNE,N,2016-08-03,22.0,N,16.5,10.2,34.0,55.0,No,15.6,SalmonGums,43.0,22.0,No,4.0,0.0
N,NNW,2016-08-04,13.0,ENE,13.4,11.2,61.0,45.0,No,12.5,SalmonGums,24.0,9.0,Yes,9.9,0.0
E,E,2016-08-05,11.0,SE,13.8,10.1,80.0,93.0,Yes,13.3,SalmonGums,19.0,6.0,No,8.4,8.6
NW,NNW,2016-08-06,7.0,WNW,16.0,11.0,60.0,93.0,No,15.2,SalmonGums,26.0,13.0,No,9.8,0.8
WNW,WNW,2016-08-07,20.0,WNW,16.4,13.3,42.0,75.0,No,15.3,SalmonGums,54.0,17.0,No,4.1,0.4
NW,NW,2016-08-08,15.0,W,14.9,10.6,53.0,89.0,No,12.9,SalmonGums,43.0,24.0,Yes,7.7,0.6
WNW,W,2016-08-09,20.0,WNW,14.8,7.8,44.0,71.0,Yes,14.0,SalmonGums,52.0,26.0,No,3.5,1.4
WNW,NNW,2016-08-10,15.0,WNW,16.9,8.3,46.0,84.0,No,15.8,SalmonGums,24.0,9.0,No,4.0,0.0
NNW,NW,2016-08-11,15.0,NW,19.4,11.8,35.0,67.0,No,18.7,SalmonGums,43.0,20.0,No,2.0,0.0
WSW,SW,2016-08-12,11.0,SSW,16.3,10.7,45.0,79.0,No,15.5,SalmonGums,20.0,4.0,No,6.5,0.6
NNW,NNW,2016-08-13,6.0,NNE,17.6,10.3,36.0,72.0,No,17.1,SalmonGums,22.0,6.0,No,0.0,0.0
N,N,2016-08-14,19.0,NNE,22.6,14.0,30.0,51.0,No,22.1,SalmonGums,37.0,20.0,No,-1.9,0.0
W,WNW,2016-08-15,11.0,WNW,22.2,15.2,47.0,46.0,No,19.4,SalmonGums,39.0,19.0,No,13.9,0.0
NNE,NE,2016-08-16,7.0,N,19.6,10.2,51.0,94.0,No,18.0,SalmonGums,30.0,13.0,No,2.8,0.4
N,NW,2016-08-17,22.0,NNW,25.1,17.5,31.0,52.0,No,22.9,SalmonGums,76.0,31.0,Yes,3.5,0.0
W,W,2016-08-18,22.0,WSW,13.4,8.1,43.0,69.0,Yes,12.9,SalmonGums,54.0,24.0,No,4.6,6.0
WNW,NW,2016-08-19,13.0,W,15.0,8.1,42.0,76.0,No,14.3,SalmonGums,33.0,15.0,No,1.6,0.2
WNW,SW,2016-08-20,13.0,W,17.4,10.7,47.0,73.0,No,15.7,SalmonGums,41.0,20.0,Yes,3.1,0.0
W,WNW,2016-08-21,7.0,WNW,16.2,9.0,45.0,89.0,Yes,15.1,SalmonGums,28.0,11.0,Yes,5.7,4.2
WSW,SSW,2016-08-22,17.0,SW,12.1,9.4,82.0,89.0,Yes,10.8,SalmonGums,54.0,26.0,Yes,3.3,1.4
SSW,SSW,2016-08-23,22.0,SSW,13.3,9.7,60.0,78.0,Yes,11.7,SalmonGums,41.0,24.0,No,5.0,5.6
SW,S,2016-08-24,11.0,SW,13.6,10.3,64.0,71.0,No,12.8,SalmonGums,35.0,19.0,Yes,0.9,0.2
E,ENE,2016-08-25,17.0,NE,15.2,9.2,54.0,77.0,Yes,14.1,SalmonGums,28.0,15.0,No,-1.3,1.2
N,N,2016-08-26,22.0,N,20.2,12.3,32.0,59.0,No,18.3,SalmonGums,46.0,26.0,No,4.5,0.0
WNW,NNW,2016-08-27,19.0,NW,16.4,15.2,56.0,48.0,No,16.0,SalmonGums,50.0,24.0,Yes,11.3,0.0
WNW,NW,2016-08-28,20.0,SW,15.1,9.5,73.0,90.0,Yes,14.2,SalmonGums,46.0,22.0,Yes,8.9,1.6
WSW,SW,2016-08-29,19.0,SW,13.7,11.8,84.0,94.0,Yes,12.2,SalmonGums,44.0,22.0,Yes,9.5,13.4
WNW,NW,2016-08-30,13.0,NW,17.2,10.8,47.0,75.0,Yes,16.4,SalmonGums,30.0,13.0,No,6.9,6.0
N,WSW,2016-08-31,6.0,SE,19.9,11.8,68.0,73.0,No,14.9,SalmonGums,31.0,6.0,Yes,3.5,0.0
SSW,SSW,2016-09-01,22.0,SSW,15.1,10.8,57.0,90.0,Yes,13.7,SalmonGums,41.0,20.0,No,10.0,5.4
WNW,WNW,2016-09-02,13.0,SSW,16.2,11.1,57.0,66.0,No,13.7,SalmonGums,31.0,19.0,No,4.6,0.0
WSW,WSW,2016-09-03,7.0,NW,17.2,10.8,44.0,81.0,No,16.7,SalmonGums,19.0,4.0,No,6.8,0.2
N,N,2016-09-04,15.0,NNE,21.0,14.4,33.0,57.0,No,19.7,SalmonGums,35.0,13.0,No,2.7,0.0
N,NNE,2016-09-05,17.0,NE,25.4,18.5,21.0,38.0,No,25.1,SalmonGums,35.0,15.0,No,5.7,0.0
NE,NNW,2016-09-06,19.0,N,30.9,19.8,20.0,42.0,No,28.8,SalmonGums,39.0,17.0,No,11.6,0.0
WNW,W,2016-09-07,22.0,WNW,18.2,13.2,43.0,76.0,No,16.9,SalmonGums,54.0,22.0,No,12.5,0.0
WSW,WNW,2016-09-08,22.0,SSW,15.2,11.0,60.0,60.0,No,13.9,SalmonGums,48.0,20.0,No,8.2,0.0
NNW,NNW,2016-09-09,17.0,WNW,20.2,12.8,36.0,68.0,No,19.7,SalmonGums,26.0,9.0,No,0.3,0.2
W,S,2016-09-10,7.0,S,19.6,14.0,47.0,68.0,No,17.8,SalmonGums,28.0,7.0,No,1.1,0.0
SE,SSE,2016-09-11,19.0,SSE,14.5,10.4,65.0,89.0,No,12.8,SalmonGums,35.0,24.0,No,9.4,0.6
ESE,SSE,2016-09-12,22.0,SE,14.7,11.1,55.0,65.0,No,12.6,SalmonGums,41.0,24.0,No,5.8,0.0
SE,SSE,2016-09-13,11.0,SE,14.3,10.3,53.0,70.0,No,13.5,SalmonGums,37.0,19.0,No,-1.1,0.2
SE,SSE,2016-09-14,4.0,S,14.3,9.5,52.0,92.0,No,14.0,SalmonGums,19.0,4.0,No,-2.1,0.2
N,NNW,2016-09-15,17.0,NNW,21.3,12.9,24.0,55.0,No,20.8,SalmonGums,41.0,26.0,No,1.6,0.0
SW,SSW,2016-09-16,24.0,SSW,14.1,9.8,56.0,72.0,No,11.1,SalmonGums,52.0,28.0,Yes,6.8,0.4
WSW,SSW,2016-09-17,7.0,S,15.1,9.6,54.0,76.0,Yes,14.0,SalmonGums,22.0,11.0,No,1.6,2.0
N,NNW,2016-09-18,19.0,NW,21.5,14.0,20.0,51.0,No,20.0,SalmonGums,50.0,22.0,Yes,-0.6,0.0
WSW,SSW,2016-09-19,17.0,SW,14.1,9.9,46.0,77.0,Yes,12.5,SalmonGums,56.0,22.0,No,7.3,5.4
SW,SSW,2016-09-20,13.0,SSW,17.0,11.1,58.0,85.0,No,16.2,SalmonGums,28.0,11.0,No,7.8,1.0
N,NNE,2016-09-21,17.0,NNW,23.7,14.9,25.0,68.0,No,22.9,SalmonGums,28.0,13.0,No,2.3,0.2
N,NNW,2016-09-22,20.0,SSW,29.3,21.1,49.0,31.0,No,19.9,SalmonGums,56.0,26.0,No,2.9,0.0
W,WNW,2016-09-23,24.0,SW,16.3,12.1,60.0,53.0,No,12.2,SalmonGums,44.0,24.0,Yes,6.1,0.0
WNW,NW,2016-09-24,13.0,NW,17.0,9.3,28.0,66.0,Yes,16.1,SalmonGums,30.0,11.0,No,0.8,2.8
WSW,SW,2016-09-25,20.0,SSW,16.1,13.6,59.0,59.0,No,11.6,SalmonGums,46.0,28.0,No,-0.5,0.2
NNW,WNW,2016-09-26,19.0,W,21.5,12.3,26.0,51.0,No,20.7,SalmonGums,41.0,19.0,No,-1.5,0.2
NW,WNW,2016-09-27,17.0,NW,22.2,15.9,28.0,61.0,No,21.6,SalmonGums,61.0,28.0,Yes,5.2,0.0
WSW,SW,2016-09-28,28.0,SSW,12.8,6.5,56.0,77.0,Yes,10.1,SalmonGums,61.0,28.0,Yes,3.7,6.8
SE,S,2016-09-29,7.0,ENE,17.3,10.8,41.0,59.0,Yes,16.6,SalmonGums,26.0,9.0,No,3.8,1.2
N,WNW,2016-09-30,20.0,WNW,24.1,14.7,21.0,40.0,No,23.1,SalmonGums,54.0,22.0,No,3.6,0.0
NW,W,2016-10-01,33.0,W,19.1,16.0,44.0,52.0,No,14.1,SalmonGums,80.0,30.0,Yes,8.8,0.0
WSW,WSW,2016-10-02,30.0,SW,15.2,9.9,59.0,60.0,Yes,13.8,SalmonGums,63.0,30.0,Yes,4.2,3.8
NW,N,2016-10-03,22.0,NNW,21.7,14.9,38.0,61.0,Yes,21.3,SalmonGums,41.0,22.0,No,4.6,1.6
NW,NW,2016-10-04,15.0,NNW,24.2,16.4,31.0,62.0,No,23.5,SalmonGums,35.0,17.0,No,8.9,0.0
N,NNW,2016-10-05,7.0,NW,29.8,19.3,15.0,51.0,No,29.4,SalmonGums,46.0,26.0,No,5.1,0.0
W,WNW,2016-10-06,15.0,NW,25.8,19.3,31.0,46.0,No,25.0,SalmonGums,52.0,28.0,No,4.7,0.0
N,NW,2016-10-07,15.0,NW,31.6,21.0,21.0,48.0,No,30.2,SalmonGums,44.0,17.0,No,11.5,0.4
NW,NW,2016-10-08,35.0,W,26.3,25.8,82.0,45.0,No,18.4,SalmonGums,61.0,24.0,Yes,17.1,0.0
W,W,2016-10-09,26.0,W,18.6,13.7,33.0,55.0,Yes,17.4,SalmonGums,54.0,24.0,No,7.9,1.4
SW,SSW,2016-10-10,13.0,S,17.8,13.0,37.0,50.0,No,16.8,SalmonGums,33.0,7.0,No,5.3,0.0
NNW,SE,2016-10-11,6.0,E,21.8,14.6,30.0,52.0,No,20.8,SalmonGums,24.0,6.0,No,-1.6,0.0
NNE,N,2016-10-12,17.0,NNE,27.2,17.1,18.0,47.0,No,26.4,SalmonGums,37.0,13.0,No,2.5,0.0
N,NNW,2016-10-13,28.0,NW,36.4,25.0,11.0,18.0,No,34.1,SalmonGums,52.0,22.0,No,10.9,0.0
WNW,WNW,2016-10-14,17.0,WNW,29.1,21.0,24.0,42.0,No,28.0,SalmonGums,46.0,22.0,No,12.7,1.0
W,W,2016-10-15,26.0,WSW,19.0,13.5,33.0,39.0,No,15.9,SalmonGums,67.0,26.0,No,9.2,0.2
SW,SW,2016-10-16,19.0,SSW,18.7,12.9,36.0,72.0,No,17.5,SalmonGums,37.0,19.0,No,6.6,1.0
W,S,2016-10-17,20.0,SSW,19.5,13.8,62.0,59.0,No,15.6,SalmonGums,44.0,26.0,No,3.9,0.0
ESE,SSE,2016-10-18,7.0,NNW,20.7,14.0,28.0,53.0,No,19.9,SalmonGums,28.0,9.0,No,-0.3,0.0
NNW,NW,2016-10-19,17.0,W,26.9,19.4,13.0,35.0,No,26.1,SalmonGums,57.0,17.0,No,1.1,0.0
SSW,SSW,2016-10-20,20.0,SSW,15.6,10.6,44.0,71.0,No,13.8,SalmonGums,56.0,30.0,No,2.8,0.0
SSW,SSE,2016-10-21,9.0,SSE,18.1,11.5,37.0,58.0,No,17.5,SalmonGums,30.0,11.0,No,0.0,0.2
NE,ENE,2016-10-22,20.0,NE,23.4,15.0,23.0,47.0,No,22.9,SalmonGums,35.0,11.0,No,-0.5,0.0
N,SW,2016-10-23,28.0,NNW,33.6,22.4,9.0,20.0,No,32.9,SalmonGums,57.0,17.0,No,8.0,0.0
SSW,SSE,2016-10-24,19.0,S,26.3,17.6,28.0,50.0,No,25.3,SalmonGums,43.0,13.0,Yes,13.1,0.0
SW,SSW,2016-10-25,6.0,NW,23.7,15.4,27.0,60.0,Yes,22.5,SalmonGums,31.0,7.0,No,10.7,2.0
NE,SE,2016-10-26,7.0,NNE,26.2,17.4,25.0,49.0,No,25.4,SalmonGums,39.0,7.0,No,2.1,0.0
W,SSW,2016-10-27,11.0,S,29.8,21.7,32.0,40.0,No,26.3,SalmonGums,37.0,26.0,No,5.9,0.0
ESE,SSE,2016-10-28,15.0,SSE,30.4,19.2,14.0,51.0,No,29.7,SalmonGums,33.0,7.0,No,6.3,0.0
WNW,SSW,2016-10-29,19.0,W,25.1,18.8,32.0,45.0,No,22.4,SalmonGums,56.0,26.0,No,6.4,0.0
WSW,WSW,2016-10-30,11.0,SSW,20.3,13.0,31.0,49.0,No,18.4,SalmonGums,33.0,17.0,No,6.3,0.0
E,SE,2016-10-31,6.0,S,22.7,14.9,28.0,49.0,No,21.4,SalmonGums,37.0,15.0,No,0.8,0.0
ENE,S,2016-11-01,4.0,N,23.8,14.0,25.0,59.0,No,22.5,SalmonGums,41.0,6.0,No,6.6,0.0
NE,NE,2016-11-02,15.0,N,29.7,18.4,15.0,51.0,No,28.9,SalmonGums,30.0,6.0,No,2.6,0.0
NNW,SSW,2016-11-03,17.0,S,34.7,29.1,30.0,15.0,No,28.5,SalmonGums,46.0,24.0,No,12.9,0.0
SSW,SSE,2016-11-04,15.0,SSE,24.1,15.4,39.0,69.0,No,23.6,SalmonGums,31.0,15.0,No,10.7,0.0
NNW,ESE,2016-11-05,7.0,NE,35.0,22.8,11.0,35.0,No,32.2,SalmonGums,22.0,7.0,No,4.6,0.0
NNW,SSW,2016-11-06,28.0,SSW,39.2,34.8,32.0,15.0,No,22.6,SalmonGums,67.0,39.0,No,14.2,0.0
SSW,S,2016-11-07,13.0,S,21.4,14.7,31.0,47.0,No,20.1,SalmonGums,35.0,13.0,No,9.6,0.2
ENE,SE,2016-11-08,6.0,NNE,26.7,17.6,22.0,46.0,No,25.5,SalmonGums,46.0,9.0,No,2.0,0.0
ENE,SW,2016-11-09,20.0,N,30.2,18.6,19.0,48.0,No,29.3,SalmonGums,54.0,11.0,No,9.1,0.0
SW,S,2016-11-10,17.0,S,23.0,17.0,43.0,65.0,No,21.1,SalmonGums,33.0,9.0,No,13.2,0.0
SW,SW,2016-11-11,28.0,SW,22.2,16.9,35.0,52.0,No,21.2,SalmonGums,48.0,19.0,No,9.8,0.2
SW,S,2016-11-12,17.0,SSW,23.8,17.7,35.0,44.0,No,20.9,SalmonGums,46.0,28.0,No,5.3,0.0
E,SSE,2016-11-13,6.0,ESE,26.4,16.8,21.0,45.0,No,25.7,SalmonGums,31.0,15.0,No,1.2,0.0
N,NE,2016-11-14,13.0,NE,32.3,23.5,11.0,27.0,No,31.7,SalmonGums,41.0,20.0,No,3.2,0.0
NNE,N,2016-11-15,28.0,NNE,37.2,27.9,7.0,15.0,No,36.9,SalmonGums,67.0,20.0,No,13.7,0.0
W,SW,2016-11-16,9.0,NW,31.2,25.4,30.0,44.0,No,29.3,SalmonGums,61.0,20.0,Yes,22.0,0.0
SSW,SSE,2016-11-17,7.0,S,22.0,13.5,30.0,84.0,Yes,21.0,SalmonGums,39.0,15.0,No,11.2,2.6
ENE,SE,2016-11-18,7.0,NE,27.3,18.0,15.0,40.0,No,26.7,SalmonGums,33.0,6.0,No,1.5,0.2
N,N,2016-11-19,20.0,N,34.1,25.6,11.0,23.0,No,33.1,SalmonGums,33.0,9.0,No,8.4,0.0
SW,S,2016-11-20,20.0,SW,22.7,18.3,40.0,62.0,No,21.3,SalmonGums,50.0,28.0,No,13.6,0.0
S,SSE,2016-11-21,11.0,SSE,23.5,16.3,25.0,43.0,No,21.8,SalmonGums,41.0,15.0,No,2.9,0.0
E,SE,2016-11-22,13.0,SSW,25.9,18.1,20.0,39.0,No,24.9,SalmonGums,44.0,6.0,No,2.8,0.0
NNE,SSE,2016-11-23,15.0,SSE,29.7,21.7,19.0,31.0,No,28.4,SalmonGums,46.0,15.0,No,10.7,0.0
ENE,SE,2016-11-24,13.0,SSE,28.4,20.1,22.0,43.0,No,27.2,SalmonGums,44.0,15.0,No,7.1,0.0
E,ENE,2016-11-25,19.0,E,29.0,18.2,14.0,45.0,No,28.2,SalmonGums,37.0,17.0,No,9.4,0.0
NNE,NNE,2016-11-26,17.0,N,33.5,23.1,13.0,35.0,No,32.6,SalmonGums,35.0,9.0,No,10.8,0.0
N,SSW,2016-11-27,24.0,SW,39.9,32.0,36.0,17.0,No,27.7,SalmonGums,50.0,24.0,No,16.7,0.0
SSE,SSE,2016-11-28,13.0,SE,28.5,18.1,29.0,66.0,No,27.7,SalmonGums,35.0,17.0,No,13.9,0.2
SSE,SSE,2016-11-29,15.0,SSE,25.1,16.4,36.0,64.0,No,23.9,SalmonGums,39.0,20.0,No,8.2,0.0
NE,S,2016-11-30,9.0,SW,29.9,19.7,23.0,48.0,No,29.3,SalmonGums,39.0,6.0,No,5.3,0.0
SSW,SSW,2016-12-01,15.0,S,22.4,18.0,44.0,63.0,No,20.2,SalmonGums,37.0,22.0,No,8.1,0.0
ENE,SE,2016-12-02,17.0,NE,27.3,17.3,24.0,47.0,No,26.2,SalmonGums,48.0,13.0,No,2.5,0.0
N,W,2016-12-03,17.0,SSW,37.6,26.3,29.0,34.0,No,27.8,SalmonGums,72.0,31.0,No,12.7,0.0
SSW,SSW,2016-12-04,20.0,SSW,24.7,18.5,30.0,44.0,No,22.8,SalmonGums,39.0,19.0,No,12.9,0.0
ESE,SSE,2016-12-05,11.0,SE,27.5,18.1,28.0,51.0,No,25.9,SalmonGums,46.0,13.0,No,5.1,0.0
E,S,2016-12-06,15.0,WNW,32.5,21.9,18.0,37.0,No,31.2,SalmonGums,48.0,11.0,No,6.0,0.0
WSW,SSW,2016-12-07,24.0,SW,24.0,20.5,32.0,49.0,No,21.1,SalmonGums,59.0,28.0,No,11.6,0.0
SSE,SE,2016-12-08,13.0,SSE,26.3,18.7,23.0,43.0,No,25.8,SalmonGums,41.0,13.0,No,9.8,0.0
NNE,,2016-12-09,15.0,ENE,31.9,21.4,14.0,40.0,No,31.1,SalmonGums,,13.0,,7.7,0.0
NNE,E,2016-12-10,24.0,ENE,37.1,29.3,10.0,20.0,,35.4,SalmonGums,54.0,17.0,No,13.2,
N,SSW,2016-12-11,26.0,W,40.1,32.3,16.0,15.0,No,36.0,SalmonGums,54.0,15.0,Yes,20.1,0.0
SE,SSW,2016-12-12,19.0,E,18.1,17.7,92.0,82.0,Yes,17.0,SalmonGums,39.0,17.0,Yes,15.6,1.4
S,SSW,2016-12-13,19.0,S,20.9,14.5,50.0,74.0,Yes,20.4,SalmonGums,39.0,20.0,No,12.6,14.2
SE,SSE,2016-12-14,11.0,SE,24.9,17.2,36.0,64.0,No,24.5,SalmonGums,33.0,15.0,No,12.7,0.4
NNE,N,2016-12-15,15.0,N,30.3,19.9,20.0,52.0,No,29.7,SalmonGums,30.0,13.0,No,10.2,0.0
SSW,S,2016-12-16,22.0,S,23.9,17.1,37.0,70.0,No,22.3,SalmonGums,46.0,26.0,No,14.9,0.0
ENE,ENE,2016-12-17,22.0,ENE,29.6,18.6,25.0,43.0,No,28.5,SalmonGums,43.0,19.0,No,8.4,0.0
W,S,2016-12-18,6.0,SSW,35.2,25.3,39.0,46.0,No,26.4,SalmonGums,56.0,37.0,No,14.7,0.0
S,SSW,2016-12-19,19.0,S,26.0,18.9,30.0,49.0,No,25.1,SalmonGums,37.0,19.0,No,13.9,0.0
ESE,SE,2016-12-20,9.0,SE,30.1,19.6,21.0,48.0,No,29.3,SalmonGums,44.0,15.0,No,13.5,0.0
NE,ENE,2016-12-21,19.0,ENE,34.8,23.3,12.0,44.0,No,34.0,SalmonGums,41.0,20.0,No,12.3,0.0
N,SSW,2016-12-22,26.0,SSW,36.9,29.3,46.0,29.0,No,26.8,SalmonGums,59.0,39.0,No,19.1,0.0
SE,SE,2016-12-23,20.0,SE,33.7,21.8,25.0,54.0,No,32.6,SalmonGums,41.0,19.0,No,15.7,0.0
N,S,2016-12-24,15.0,WSW,40.1,26.5,33.0,42.0,No,32.2,SalmonGums,46.0,20.0,No,12.4,0.0
S,SSE,2016-12-25,30.0,SSE,25.3,17.9,57.0,72.0,No,21.0,SalmonGums,52.0,26.0,No,15.8,0.6
E,ENE,2016-12-26,11.0,NNW,32.6,19.1,15.0,52.0,No,31.0,SalmonGums,31.0,9.0,No,7.9,0.0
W,W,2016-12-27,20.0,W,21.4,13.3,36.0,77.0,No,20.1,SalmonGums,72.0,24.0,No,13.2,0.4
WSW,WSW,2016-12-28,31.0,WSW,22.2,16.4,36.0,59.0,No,20.5,SalmonGums,65.0,31.0,No,11.8,0.2
SW,SW,2016-12-29,20.0,SSW,23.4,15.5,38.0,66.0,No,22.4,SalmonGums,41.0,20.0,No,13.9,0.0
SE,SSE,2016-12-30,9.0,SW,28.7,17.5,22.0,51.0,No,27.8,SalmonGums,46.0,9.0,No,4.5,0.0
SSW,S,2016-12-31,17.0,S,24.1,19.8,41.0,51.0,No,22.1,SalmonGums,46.0,30.0,No,11.6,0.0
ESE,SE,2017-01-01,9.0,E,28.0,16.8,32.0,65.0,No,25.8,SalmonGums,43.0,15.0,No,9.9,0.0
E,E,2017-01-02,15.0,ENE,31.5,20.5,21.0,49.0,No,30.1,SalmonGums,44.0,19.0,No,14.0,0.0
NNE,SE,2017-01-03,15.0,SSE,34.2,24.0,14.0,46.0,No,33.0,SalmonGums,43.0,7.0,No,13.5,0.0
N,SE,2017-01-04,15.0,S,37.4,26.8,12.0,37.0,No,37.0,SalmonGums,44.0,11.0,No,14.9,0.0
NNE,SW,2017-01-05,20.0,N,41.6,29.3,9.0,27.0,No,41.1,SalmonGums,50.0,22.0,No,16.8,0.0
SW,W,2017-01-06,19.0,WSW,28.9,20.0,15.0,32.0,No,27.4,SalmonGums,41.0,17.0,No,14.3,0.0
SSW,SW,2017-01-07,20.0,S,27.5,21.2,36.0,49.0,No,26.2,SalmonGums,46.0,24.0,No,11.4,0.0
SSE,SSE,2017-01-08,9.0,SE,30.3,19.1,24.0,57.0,No,28.3,SalmonGums,39.0,7.0,No,12.8,0.0
ESE,SSE,2017-01-09,9.0,S,32.3,21.4,18.0,53.0,No,31.5,SalmonGums,41.0,15.0,No,8.1,0.0
NE,SE,2017-01-10,17.0,SE,35.7,25.3,14.0,35.0,No,34.2,SalmonGums,43.0,9.0,No,8.7,0.0
NNE,ENE,2017-01-11,20.0,NNE,39.6,29.4,10.0,29.0,No,38.7,SalmonGums,44.0,17.0,No,13.8,0.0
SW,SW,2017-01-12,24.0,S,28.7,23.5,33.0,54.0,No,26.1,SalmonGums,52.0,30.0,No,20.1,0.0
SSW,SSW,2017-01-13,19.0,S,26.6,18.7,27.0,44.0,No,25.6,SalmonGums,39.0,13.0,No,13.9,0.0
E,SSE,2017-01-14,15.0,E,32.8,20.3,18.0,48.0,No,31.5,SalmonGums,33.0,13.0,No,8.2,0.0
N,SW,2017-01-15,22.0,NW,36.9,26.8,10.0,33.0,No,35.8,SalmonGums,37.0,13.0,No,15.3,0.0
SSW,S,2017-01-16,22.0,S,27.4,19.6,58.0,64.0,No,21.1,SalmonGums,43.0,30.0,Yes,16.3,0.0
SE,SE,2017-01-17,17.0,ESE,22.4,15.4,43.0,83.0,Yes,21.4,SalmonGums,33.0,17.0,No,12.8,12.4
ENE,ENE,2017-01-18,20.0,ENE,26.9,18.7,44.0,53.0,No,24.9,SalmonGums,35.0,19.0,No,10.0,0.0
SW,SSW,2017-01-19,24.0,SW,26.9,24.9,47.0,54.0,No,22.9,SalmonGums,57.0,31.0,No,18.0,0.0
SSE,SSE,2017-01-20,7.0,SSE,28.3,19.5,32.0,60.0,No,26.4,SalmonGums,35.0,6.0,No,12.8,0.0
NNE,SE,2017-01-21,19.0,ESE,34.1,24.0,19.0,48.0,No,32.7,SalmonGums,39.0,11.0,No,13.6,0.0
NNW,S,2017-01-22,19.0,SSW,35.2,30.8,47.0,35.0,No,25.6,SalmonGums,56.0,31.0,No,13.9,0.0
SSW,S,2017-01-23,20.0,S,25.7,20.2,39.0,52.0,No,22.9,SalmonGums,50.0,28.0,No,10.9,0.0
ENE,SSE,2017-01-24,13.0,NE,29.1,18.9,16.0,41.0,No,27.6,SalmonGums,37.0,6.0,No,4.4,0.0
N,SSE,2017-01-25,11.0,SE,34.7,23.8,12.0,39.0,No,33.5,SalmonGums,43.0,13.0,No,9.3,0.0
NNE,NNE,2017-01-26,17.0,ENE,36.7,26.7,10.0,26.0,No,36.2,SalmonGums,33.0,11.0,No,11.7,0.0
NNW,SSW,2017-01-27,26.0,S,40.0,32.2,32.0,23.0,No,31.5,SalmonGums,48.0,30.0,No,19.4,0.0
E,W,2017-01-28,15.0,N,39.7,23.1,25.0,55.0,No,37.8,SalmonGums,37.0,11.0,Yes,14.2,0.0
NNW,SW,2017-01-29,15.0,SSW,31.3,27.1,87.0,74.0,Yes,21.0,SalmonGums,50.0,31.0,Yes,21.4,8.2
SE,ESE,2017-01-30,17.0,SE,19.3,18.1,84.0,73.0,Yes,16.4,SalmonGums,28.0,11.0,Yes,15.2,11.4
E,ENE,2017-01-31,15.0,ENE,18.1,14.2,87.0,93.0,Yes,17.6,SalmonGums,30.0,13.0,Yes,13.2,11.8
S,SSE,2017-02-01,13.0,SSE,23.0,17.3,74.0,94.0,Yes,21.3,SalmonGums,28.0,17.0,No,14.1,10.0
NE,,2017-02-02,15.0,E,29.6,20.0,31.0,69.0,No,28.5,SalmonGums,,9.0,No,10.6,0.0
N,SSE,2017-02-03,19.0,W,35.7,26.0,32.0,53.0,No,33.6,SalmonGums,35.0,9.0,No,15.9,0.0
SSW,S,2017-02-04,20.0,S,26.1,18.8,49.0,78.0,No,25.1,SalmonGums,43.0,28.0,No,17.6,0.0
SSE,SSE,2017-02-05,20.0,SSE,24.4,16.3,40.0,83.0,No,23.3,SalmonGums,44.0,20.0,No,13.5,0.6
ENE,E,2017-02-06,20.0,ENE,28.8,18.7,27.0,58.0,No,27.6,SalmonGums,44.0,19.0,No,9.8,0.0
NNE,N,2017-02-07,22.0,N,36.2,23.3,32.0,55.0,No,35.2,SalmonGums,43.0,28.0,Yes,15.3,0.0
S,SSE,2017-02-08,26.0,SSE,16.2,14.6,88.0,92.0,Yes,15.5,SalmonGums,50.0,28.0,Yes,13.8,15.4
