wind dir 9 am,rainfall,wind gust speed,max temp f,humidity 9 am,wind speed 3 pm,rain today,temp 3 pm f,wind speed 9 am,temp 9 am f,location,humidity 3 pm,date,min temp f,wind gust dir,wind dir 3 pm,rain tomorrow
W,0.0,78.0,60.26,57.0,24.0,No,58.64,26.0,53.24,MountGinini,35.0,2015-12-11,48.2,WSW,WSW,No
SSW,0.0,46.0,62.42,22.0,9.0,No,60.26,17.0,45.86,MountGinini,33.0,2015-12-12,33.8,SW,W,No
NW,0.0,31.0,64.04,59.0,11.0,No,63.68,9.0,46.4,MountGinini,35.0,2015-12-13,36.5,WNW,WNW,No
SSW,0.0,39.0,71.06,33.0,9.0,No,68.72,13.0,57.56,MountGinini,24.0,2015-12-14,45.86,SW,WSW,No
NNW,0.0,46.0,67.82,38.0,7.0,No,65.66,6.0,60.440000000000005,MountGinini,40.0,2015-12-15,50.9,SW,SW,No
ESE,0.0,35.0,64.22,62.0,2.0,No,59.540000000000006,6.0,58.28,MountGinini,81.0,2015-12-16,49.28,E,SSW,Yes
ENE,7.6,35.0,69.62,98.0,7.0,Yes,62.24,11.0,49.1,MountGinini,58.0,2015-12-17,43.34,E,NNE,No
WNW,0.0,33.0,75.74000000000001,73.0,7.0,No,71.6,19.0,59.540000000000006,MountGinini,45.0,2015-12-18,49.1,WNW,W,No
W,0.0,33.0,77.9,49.0,9.0,No,73.4,13.0,67.1,MountGinini,38.0,2015-12-19,58.82,NE,WNW,No
NW,0.0,59.0,79.88,46.0,28.0,No,75.56,19.0,66.38,MountGinini,30.0,2015-12-20,60.440000000000005,NW,NW,Yes
W,3.8,65.0,63.14,97.0,7.0,Yes,62.42,26.0,54.5,MountGinini,37.0,2015-12-21,53.42,W,W,No
E,0.0,37.0,60.08,97.0,13.0,No,55.94,15.0,45.68,MountGinini,61.0,2015-12-22,45.32,ENE,E,No
E,0.0,30.0,57.56,97.0,2.0,No,53.24,2.0,49.46,MountGinini,94.0,2015-12-23,41.54,E,WNW,Yes
E,1.2,37.0,62.24,96.0,13.0,Yes,61.16,19.0,46.4,MountGinini,47.0,2015-12-24,42.44,ENE,ENE,No
NE,0.0,43.0,64.22,83.0,9.0,No,62.6,13.0,47.48,MountGinini,45.0,2015-12-25,40.1,ENE,NE,No
NNW,0.0,54.0,54.5,95.0,17.0,No,54.14,19.0,52.879999999999995,MountGinini,98.0,2015-12-26,46.4,NNW,WNW,Yes
SSW,30.2,30.0,56.66,97.0,6.0,Yes,54.86,6.0,42.620000000000005,MountGinini,49.0,2015-12-27,37.4,ESE,SSE,No
ESE,0.0,28.0,60.62,56.0,6.0,No,59.0,6.0,46.58,MountGinini,44.0,2015-12-28,33.98,ESE,E,No
SSW,0.0,31.0,69.08,38.0,4.0,No,66.74000000000001,15.0,55.4,MountGinini,48.0,2015-12-29,44.239999999999995,SSW,NNE,No
SSW,0.0,28.0,74.48,40.0,7.0,No,72.32,6.0,61.7,MountGinini,47.0,2015-12-30,50.9,W,NW,No
NW,0.0,30.0,76.82,36.0,7.0,No,73.04,4.0,65.12,MountGinini,34.0,2015-12-31,53.96,NW,NNW,No
E,0.0,56.0,75.74000000000001,42.0,6.0,No,70.16,9.0,67.64,MountGinini,38.0,2016-01-01,57.379999999999995,SSW,S,No
SE,0.0,43.0,61.7,60.0,13.0,No,59.36,6.0,57.379999999999995,MountGinini,64.0,2016-01-02,55.22,ESE,SSE,No
E,0.4,46.0,55.58,97.0,24.0,No,53.6,22.0,48.74,MountGinini,79.0,2016-01-03,47.3,E,E,Yes
E,7.2,54.0,48.74,97.0,13.0,Yes,45.86,13.0,44.96,MountGinini,97.0,2016-01-04,43.879999999999995,ENE,E,Yes
E,18.4,57.0,48.74,97.0,19.0,Yes,47.48,17.0,46.04,MountGinini,97.0,2016-01-05,44.42,E,ENE,Yes
ESE,4.6,43.0,52.34,97.0,7.0,Yes,48.56,20.0,46.22,MountGinini,97.0,2016-01-06,44.42,SE,ESE,No
SE,0.6,61.0,58.1,96.0,7.0,No,53.96,19.0,43.34,MountGinini,65.0,2016-01-07,39.74,SSE,S,No
SW,0.0,24.0,66.74000000000001,70.0,7.0,No,62.42,13.0,52.52,MountGinini,57.0,2016-01-08,42.980000000000004,SW,NNW,No
NNW,0.0,30.0,71.42,67.0,11.0,No,69.62,6.0,58.82,MountGinini,52.0,2016-01-09,50.36,WSW,W,No
NNE,0.0,35.0,75.92,52.0,7.0,No,72.86,7.0,62.42,MountGinini,40.0,2016-01-10,53.6,WNW,W,No
W,0.0,37.0,77.18,39.0,9.0,No,73.94,7.0,67.64,MountGinini,36.0,2016-01-11,59.18,WNW,W,No
W,0.0,44.0,79.52,36.0,13.0,No,74.12,13.0,69.98,MountGinini,39.0,2016-01-12,62.78,WSW,W,No
NNW,0.0,57.0,82.94,42.0,19.0,No,80.78,17.0,69.44,MountGinini,31.0,2016-01-13,57.379999999999995,W,NW,No
WNW,0.2,57.0,70.88,66.0,19.0,No,57.92,20.0,63.5,MountGinini,98.0,2016-01-14,60.62,WNW,WNW,Yes
ESE,3.8,44.0,51.08,85.0,7.0,Yes,46.58,11.0,38.839999999999996,MountGinini,70.0,2016-01-15,31.1,E,SE,No
ESE,0.2,46.0,58.82,94.0,13.0,No,57.74,13.0,43.879999999999995,MountGinini,62.0,2016-01-16,35.6,E,ENE,No
E,0.0,28.0,61.519999999999996,95.0,9.0,No,59.9,15.0,45.32,MountGinini,50.0,2016-01-17,39.92,ESE,E,No
SSW,0.0,28.0,72.14,60.0,11.0,No,70.34,13.0,55.58,MountGinini,44.0,2016-01-18,45.32,W,NW,No
W,0.0,39.0,76.1,52.0,13.0,No,72.32,15.0,59.36,MountGinini,36.0,2016-01-19,52.7,W,W,No
WNW,0.0,54.0,75.02,49.0,20.0,No,70.88,20.0,60.08,MountGinini,42.0,2016-01-20,59.0,W,WNW,No
W,0.0,54.0,75.02,67.0,17.0,No,66.56,13.0,65.66,MountGinini,74.0,2016-01-21,58.459999999999994,WSW,W,No
WNW,0.0,39.0,62.959999999999994,76.0,15.0,No,56.66,13.0,60.8,MountGinini,99.0,2016-01-22,56.3,W,WSW,Yes
SSW,12.8,41.0,66.92,98.0,7.0,Yes,62.78,9.0,53.24,MountGinini,77.0,2016-01-23,51.620000000000005,WSW,WSW,No
NNE,0.2,28.0,69.8,98.0,13.0,No,68.54,4.0,52.7,MountGinini,60.0,2016-01-24,50.18,NW,W,No
NE,0.0,37.0,63.32,99.0,9.0,No,62.059999999999995,11.0,52.16,MountGinini,100.0,2016-01-25,50.36,E,N,Yes
ENE,2.6,37.0,61.519999999999996,100.0,13.0,Yes,57.02,11.0,51.8,MountGinini,98.0,2016-01-26,49.64,ENE,ENE,Yes
NE,2.4,41.0,56.66,100.0,13.0,Yes,55.76,17.0,50.18,MountGinini,100.0,2016-01-27,49.46,ENE,NNE,Yes
W,6.4,30.0,70.34,100.0,9.0,Yes,68.54,13.0,51.8,MountGinini,55.0,2016-01-28,49.82,N,WSW,No
NNE,0.0,48.0,58.459999999999994,93.0,7.0,No,51.98,11.0,58.459999999999994,MountGinini,98.0,2016-01-29,51.44,N,N,Yes
ENE,37.0,65.0,62.059999999999995,98.0,22.0,Yes,51.620000000000005,13.0,50.36,MountGinini,97.0,2016-01-30,46.22,ENE,ENE,Yes
NW,48.6,50.0,47.84,97.0,15.0,Yes,40.28,13.0,42.620000000000005,MountGinini,97.0,2016-01-31,41.0,NW,W,Yes
WNW,26.2,50.0,54.32,97.0,6.0,Yes,50.72,9.0,44.6,MountGinini,95.0,2016-02-01,39.92,NNW,SW,Yes
S,1.6,28.0,65.66,70.0,11.0,Yes,63.5,6.0,51.8,MountGinini,57.0,2016-02-02,43.519999999999996,WNW,W,No
WNW,0.0,50.0,61.519999999999996,68.0,7.0,No,55.04,9.0,57.02,MountGinini,96.0,2016-02-03,51.620000000000005,ESE,ESE,Yes
ESE,13.2,44.0,60.440000000000005,97.0,9.0,Yes,58.64,11.0,45.86,MountGinini,58.0,2016-02-04,45.5,ESE,E,No
ESE,0.0,67.0,59.72,97.0,20.0,No,57.74,15.0,43.16,MountGinini,66.0,2016-02-05,39.56,ESE,E,No
E,0.0,52.0,62.6,98.0,13.0,No,60.440000000000005,26.0,48.02,MountGinini,66.0,2016-02-06,42.980000000000004,E,ENE,No
ESE,0.0,22.0,68.18,43.0,2.0,No,65.84,6.0,58.459999999999994,MountGinini,54.0,2016-02-07,46.58,E,SE,No
SE,0.0,33.0,72.5,47.0,4.0,No,71.78,11.0,59.72,MountGinini,32.0,2016-02-08,52.879999999999995,SSE,SE,No
SSW,0.0,22.0,72.5,51.0,9.0,No,68.18,9.0,60.8,MountGinini,57.0,2016-02-09,52.34,NW,WNW,No
WNW,0.0,37.0,72.5,95.0,11.0,No,71.78,17.0,57.02,MountGinini,34.0,2016-02-10,52.34,SW,WSW,No
N,0.0,31.0,70.88,63.0,9.0,No,66.56,6.0,62.6,MountGinini,67.0,2016-02-11,53.6,E,N,No
W,0.4,28.0,68.72,62.0,11.0,No,64.4,4.0,59.18,MountGinini,54.0,2016-02-12,49.46,NNE,NNE,No
WNW,0.0,52.0,73.75999999999999,84.0,15.0,No,72.14,15.0,59.0,MountGinini,43.0,2016-02-13,53.78,WSW,W,No
W,0.0,67.0,73.04,42.0,26.0,No,71.24000000000001,24.0,61.7,MountGinini,37.0,2016-02-14,58.64,W,WNW,No
NNE,0.0,43.0,67.82,98.0,11.0,No,66.38,9.0,49.1,MountGinini,41.0,2016-02-15,47.3,WSW,WNW,No
SW,0.0,39.0,63.86,64.0,15.0,No,62.6,17.0,49.82,MountGinini,53.0,2016-02-16,43.7,WSW,WNW,No
W,0.0,31.0,62.6,57.0,11.0,No,60.26,2.0,47.3,MountGinini,58.0,2016-02-17,37.4,SW,W,No
SSW,0.0,31.0,68.36,54.0,11.0,No,66.02,4.0,53.42,MountGinini,48.0,2016-02-18,42.980000000000004,W,NW,No
W,0.0,39.0,69.62,71.0,13.0,No,68.9,13.0,53.96,MountGinini,43.0,2016-02-19,48.56,WSW,WNW,No
WNW,0.0,48.0,69.44,59.0,20.0,No,67.64,13.0,57.2,MountGinini,43.0,2016-02-20,51.620000000000005,WNW,W,No
NE,0.0,30.0,69.98,97.0,13.0,No,67.1,9.0,50.9,MountGinini,51.0,2016-02-21,49.1,ENE,WNW,No
NNW,0.0,31.0,73.4,54.0,9.0,No,69.8,11.0,61.16,MountGinini,47.0,2016-02-22,50.72,ENE,SW,No
N,0.0,33.0,76.82,51.0,13.0,No,74.3,9.0,62.059999999999995,MountGinini,42.0,2016-02-23,54.32,WNW,WNW,No
NW,0.0,44.0,79.16,52.0,13.0,No,77.54,17.0,66.38,MountGinini,37.0,2016-02-24,61.88,NNW,NW,No
NW,0.0,59.0,78.98,49.0,20.0,No,78.08,19.0,63.5,MountGinini,30.0,2016-02-25,59.9,WNW,WNW,No
W,0.0,43.0,74.12,25.0,7.0,No,71.06,4.0,60.440000000000005,MountGinini,27.0,2016-02-26,50.0,W,SW,No
ENE,0.0,31.0,66.38,97.0,11.0,No,63.5,15.0,51.98,MountGinini,65.0,2016-02-27,49.82,ENE,NNE,No
SW,0.0,24.0,71.6,80.0,7.0,No,71.6,9.0,56.48,MountGinini,44.0,2016-02-28,48.2,SW,WSW,No
NE,0.0,26.0,67.64,97.0,11.0,No,66.74000000000001,9.0,51.26,MountGinini,58.0,2016-02-29,50.18,ENE,NW,No
ENE,0.0,33.0,71.06,97.0,9.0,No,69.44,11.0,50.36,MountGinini,47.0,2016-03-01,49.1,NW,NW,No
WNW,0.0,43.0,74.66,54.0,17.0,No,72.5,13.0,60.26,MountGinini,42.0,2016-03-02,50.36,W,WNW,No
W,0.0,33.0,77.18,44.0,6.0,No,72.32,7.0,66.56,MountGinini,39.0,2016-03-03,60.26,NW,WNW,No
N,0.4,30.0,72.86,57.0,6.0,No,66.92,7.0,63.5,MountGinini,57.0,2016-03-04,53.96,NNE,NE,No
SW,0.0,33.0,76.64,53.0,7.0,No,64.22,13.0,63.14,MountGinini,68.0,2016-03-05,58.28,E,ESE,Yes
ENE,1.6,31.0,77.36,29.0,6.0,Yes,74.3,7.0,68.36,MountGinini,30.0,2016-03-06,59.36,ENE,NE,No
W,0.0,37.0,78.44,10.0,6.0,No,76.82,7.0,68.18,MountGinini,33.0,2016-03-07,58.459999999999994,E,E,No
ENE,0.0,35.0,75.38,28.0,11.0,No,74.12,15.0,64.58,MountGinini,31.0,2016-03-08,56.120000000000005,ENE,ENE,No
WNW,0.0,43.0,74.48,93.0,19.0,No,71.06,24.0,57.56,MountGinini,50.0,2016-03-09,51.08,NW,W,No
WNW,0.0,37.0,71.78,61.0,7.0,No,68.36,9.0,62.959999999999994,MountGinini,62.0,2016-03-10,57.2,ENE,NNE,Yes
WNW,12.0,31.0,63.14,95.0,9.0,Yes,60.8,17.0,53.06,MountGinini,94.0,2016-03-11,53.06,NNW,NW,Yes
SSW,4.6,26.0,72.5,80.0,7.0,Yes,66.92,11.0,60.440000000000005,MountGinini,89.0,2016-03-12,52.34,W,NNW,Yes
NNW,7.4,26.0,71.42,83.0,11.0,Yes,69.8,7.0,61.7,MountGinini,55.0,2016-03-13,54.5,WNW,WNW,No
SW,0.0,28.0,72.5,72.0,11.0,No,68.72,7.0,59.9,MountGinini,47.0,2016-03-14,55.4,ENE,SSW,Yes
ESE,3.6,46.0,57.2,97.0,13.0,Yes,55.4,15.0,48.379999999999995,MountGinini,96.0,2016-03-15,48.02,E,E,No
ESE,0.2,46.0,59.540000000000006,97.0,15.0,No,57.379999999999995,7.0,46.22,MountGinini,84.0,2016-03-16,45.14,E,E,No
NNE,0.0,28.0,63.68,97.0,9.0,No,57.2,9.0,51.08,MountGinini,68.0,2016-03-17,46.22,NE,NNE,Yes
NW,9.4,85.0,54.86,97.0,43.0,Yes,41.18,35.0,53.06,MountGinini,96.0,2016-03-18,50.54,NW,WSW,Yes
S,13.2,46.0,51.8,95.0,4.0,Yes,47.84,13.0,35.06,MountGinini,60.0,2016-03-19,32.0,WSW,E,No
ESE,0.0,28.0,52.16,93.0,6.0,No,45.86,7.0,38.839999999999996,MountGinini,62.0,2016-03-20,34.16,ESE,ESE,No
ESE,0.4,33.0,52.16,88.0,7.0,No,49.82,7.0,41.54,MountGinini,70.0,2016-03-21,34.7,SE,E,No
SSE,0.2,39.0,56.120000000000005,93.0,2.0,No,51.08,15.0,41.18,MountGinini,63.0,2016-03-22,36.5,SSE,S,No
SW,0.0,33.0,60.08,85.0,11.0,No,57.379999999999995,19.0,46.58,MountGinini,47.0,2016-03-23,41.0,SW,SW,No
S,0.0,28.0,55.4,52.0,11.0,No,54.5,2.0,53.6,MountGinini,64.0,2016-03-24,46.58,NW,NW,No
WSW,1.0,37.0,59.0,97.0,17.0,No,56.84,11.0,46.04,MountGinini,66.0,2016-03-25,45.86,NW,WSW,No
WSW,0.4,43.0,62.78,60.0,11.0,No,61.34,11.0,47.84,MountGinini,48.0,2016-03-26,45.14,WSW,WNW,No
NE,0.0,28.0,60.980000000000004,97.0,7.0,No,56.120000000000005,9.0,45.5,MountGinini,65.0,2016-03-27,41.36,NE,N,No
NNE,0.0,35.0,58.64,97.0,17.0,No,56.3,15.0,47.84,MountGinini,68.0,2016-03-28,45.5,NW,NW,No
ENE,0.0,26.0,55.94,98.0,11.0,No,49.46,11.0,47.120000000000005,MountGinini,94.0,2016-03-29,46.76,NE,NNE,No
WSW,0.4,43.0,52.34,82.0,19.0,No,45.5,15.0,45.14,MountGinini,85.0,2016-03-30,41.36,WSW,WSW,No
W,0.0,33.0,57.2,78.0,7.0,No,53.6,6.0,47.48,MountGinini,70.0,2016-03-31,40.46,SSW,W,No
WNW,0.0,39.0,58.82,93.0,15.0,No,58.28,13.0,45.86,MountGinini,43.0,2016-04-01,42.08,W,W,No
SW,0.0,50.0,59.9,60.0,22.0,No,57.02,20.0,46.22,MountGinini,52.0,2016-04-02,44.239999999999995,WSW,WSW,No
NNE,0.0,30.0,59.36,97.0,7.0,No,57.379999999999995,11.0,44.239999999999995,MountGinini,65.0,2016-04-03,41.9,NW,WNW,No
NNE,0.0,33.0,59.9,97.0,13.0,No,57.379999999999995,9.0,47.84,MountGinini,64.0,2016-04-04,44.06,NNE,WNW,No
NW,0.0,54.0,63.68,97.0,15.0,No,60.62,24.0,53.78,MountGinini,59.0,2016-04-05,46.4,NW,WNW,No
WNW,0.0,63.0,65.84,55.0,26.0,No,64.75999999999999,15.0,56.3,MountGinini,34.0,2016-04-06,52.16,WNW,WNW,No
SSW,0.0,48.0,59.36,34.0,7.0,No,58.64,9.0,48.92,MountGinini,47.0,2016-04-07,37.76,WSW,NW,No
WNW,0.0,31.0,50.72,63.0,9.0,No,49.82,9.0,46.22,MountGinini,66.0,2016-04-08,39.38,WNW,W,No
WNW,0.0,28.0,57.74,64.0,11.0,No,56.48,6.0,47.3,MountGinini,54.0,2016-04-09,40.1,NW,WNW,No
SW,0.0,50.0,55.04,62.0,19.0,No,51.08,19.0,46.04,MountGinini,69.0,2016-04-10,39.92,SW,W,No
SSW,0.0,44.0,59.540000000000006,94.0,11.0,No,56.84,24.0,44.42,MountGinini,50.0,2016-04-11,38.48,SW,SW,No
W,0.0,20.0,56.66,95.0,9.0,No,52.16,4.0,47.120000000000005,MountGinini,67.0,2016-04-12,39.2,NW,NW,No
ENE,0.0,24.0,54.32,97.0,6.0,No,52.34,9.0,43.34,MountGinini,70.0,2016-04-13,40.64,E,NNE,No
NW,0.0,26.0,59.36,76.0,6.0,No,54.68,4.0,51.26,MountGinini,59.0,2016-04-14,41.0,WNW,WSW,No
W,0.0,39.0,60.980000000000004,70.0,13.0,No,56.48,19.0,51.8,MountGinini,61.0,2016-04-15,45.68,W,W,No
W,0.0,35.0,57.2,81.0,13.0,No,52.16,13.0,50.54,MountGinini,73.0,2016-04-16,47.48,W,W,Yes
ESE,1.6,43.0,51.98,97.0,7.0,Yes,49.28,6.0,44.6,MountGinini,94.0,2016-04-17,42.980000000000004,SSW,ENE,No
ENE,0.0,30.0,52.16,97.0,9.0,No,48.74,15.0,42.980000000000004,MountGinini,89.0,2016-04-18,39.74,E,ENE,No
SSW,0.0,17.0,57.92,70.0,4.0,No,56.84,9.0,48.74,MountGinini,57.0,2016-04-19,41.0,WSW,W,No
NNE,0.0,24.0,60.62,65.0,7.0,No,58.82,2.0,53.24,MountGinini,50.0,2016-04-20,42.980000000000004,NW,NW,No
WNW,0.0,33.0,60.08,74.0,17.0,No,54.86,15.0,50.0,MountGinini,64.0,2016-04-21,46.4,W,WSW,Yes
W,6.0,37.0,50.54,97.0,9.0,Yes,48.02,13.0,45.14,MountGinini,96.0,2016-04-22,43.879999999999995,SSE,SW,Yes
S,1.2,33.0,52.34,96.0,6.0,Yes,50.0,7.0,42.620000000000005,MountGinini,48.0,2016-04-23,35.24,ESE,E,No
E,0.0,31.0,55.04,75.0,7.0,No,51.26,13.0,47.48,MountGinini,64.0,2016-04-24,36.14,E,ENE,No
NW,0.0,22.0,59.72,36.0,4.0,No,58.28,9.0,51.26,MountGinini,52.0,2016-04-25,40.1,E,N,No
NE,0.0,30.0,60.980000000000004,30.0,6.0,No,58.64,2.0,56.120000000000005,MountGinini,34.0,2016-04-26,43.519999999999996,NE,ENE,No
W,0.0,35.0,57.379999999999995,94.0,11.0,No,56.66,19.0,45.14,MountGinini,58.0,2016-04-27,40.46,NW,W,No
W,0.0,43.0,58.459999999999994,93.0,13.0,No,57.02,19.0,48.74,MountGinini,56.0,2016-04-28,45.14,WNW,NW,No
NNW,0.0,50.0,55.58,86.0,19.0,No,52.34,15.0,49.46,MountGinini,78.0,2016-04-29,47.3,NW,NW,Yes
WNW,6.8,44.0,50.72,97.0,13.0,Yes,50.0,13.0,50.0,MountGinini,97.0,2016-04-30,47.3,NW,W,Yes
W,7.4,87.0,46.58,97.0,17.0,Yes,40.28,31.0,46.4,MountGinini,93.0,2016-05-01,46.22,WNW,WSW,No
SW,0.0,44.0,44.06,91.0,19.0,No,39.02,13.0,32.54,MountGinini,77.0,2016-05-02,28.04,WSW,W,No
W,0.0,81.0,44.78,97.0,33.0,No,42.260000000000005,26.0,36.14,MountGinini,86.0,2016-05-03,31.1,W,WNW,No
WSW,0.6,69.0,48.56,97.0,9.0,No,42.260000000000005,19.0,36.5,MountGinini,85.0,2016-05-04,34.7,W,WNW,No
WSW,0.2,39.0,54.86,46.0,11.0,No,53.42,15.0,48.56,MountGinini,59.0,2016-05-05,32.18,WSW,WNW,No
SW,0.0,46.0,58.1,97.0,11.0,No,55.94,20.0,44.06,MountGinini,45.0,2016-05-06,37.94,WSW,W,No
NNW,0.0,35.0,59.0,51.0,7.0,No,54.5,11.0,52.7,MountGinini,54.0,2016-05-07,44.06,NNE,NNW,Yes
N,1.6,56.0,50.0,98.0,20.0,Yes,45.86,19.0,46.22,MountGinini,98.0,2016-05-08,43.879999999999995,N,NNW,Yes
NNW,50.8,78.0,51.26,97.0,35.0,Yes,50.36,22.0,50.0,MountGinini,97.0,2016-05-09,45.68,WNW,NNW,Yes
W,27.6,83.0,42.08,97.0,22.0,Yes,40.64,26.0,40.64,MountGinini,97.0,2016-05-10,39.74,NW,W,Yes
WSW,4.6,81.0,39.2,97.0,30.0,Yes,33.08,28.0,31.82,MountGinini,97.0,2016-05-11,30.2,W,W,Yes
W,4.2,78.0,44.06,97.0,28.0,Yes,42.980000000000004,33.0,39.2,MountGinini,97.0,2016-05-12,31.64,WSW,W,No
WSW,0.8,74.0,49.64,97.0,20.0,No,47.3,22.0,39.2,MountGinini,77.0,2016-05-13,38.48,WSW,WSW,No
W,0.0,48.0,55.04,25.0,19.0,No,51.44,13.0,49.64,MountGinini,32.0,2016-05-14,37.94,WSW,W,No
W,0.0,63.0,51.26,98.0,28.0,No,47.84,22.0,44.42,MountGinini,62.0,2016-05-15,40.1,W,W,No
W,0.0,67.0,50.18,67.0,17.0,No,45.68,17.0,42.08,MountGinini,68.0,2016-05-16,37.04,WSW,W,No
W,0.8,83.0,49.1,98.0,19.0,No,47.66,35.0,41.72,MountGinini,45.0,2016-05-17,38.839999999999996,W,WSW,No
W,0.0,50.0,49.46,23.0,15.0,No,41.9,15.0,45.5,MountGinini,76.0,2016-05-18,37.4,SW,WSW,No
WSW,0.0,85.0,39.38,96.0,28.0,No,36.86,30.0,35.6,MountGinini,97.0,2016-05-19,32.18,WSW,W,No
SW,0.0,,48.379999999999995,97.0,19.0,No,46.58,20.0,39.02,MountGinini,65.0,2016-05-20,35.6,,SW,No
WSW,0.0,22.0,55.4,37.0,11.0,No,51.98,7.0,48.379999999999995,MountGinini,32.0,2016-05-21,38.48,WSW,W,No
WNW,0.0,50.0,55.04,53.0,15.0,No,51.98,15.0,47.3,MountGinini,58.0,2016-05-22,43.34,NW,W,Yes
W,1.4,87.0,40.28,98.0,30.0,Yes,36.32,28.0,39.74,MountGinini,74.0,2016-05-23,39.74,WSW,WSW,No
SW,0.4,65.0,40.28,96.0,24.0,No,39.56,20.0,30.74,MountGinini,66.0,2016-05-24,29.48,WSW,SW,No
WSW,0.0,52.0,42.260000000000005,33.0,17.0,No,37.4,17.0,39.02,MountGinini,82.0,2016-05-25,29.12,SW,WSW,No
NW,0.8,59.0,36.68,97.0,22.0,No,36.32,19.0,35.06,MountGinini,97.0,2016-05-26,32.36,WSW,W,Yes
WSW,3.6,65.0,31.82,96.0,28.0,Yes,29.48,26.0,28.04,MountGinini,96.0,2016-05-27,27.5,WSW,WSW,Yes
SSW,1.4,44.0,39.38,97.0,15.0,Yes,33.26,9.0,31.82,MountGinini,84.0,2016-05-28,25.880000000000003,WSW,SW,No
SW,0.2,41.0,38.839999999999996,96.0,9.0,No,36.86,19.0,28.4,MountGinini,69.0,2016-05-29,25.7,SW,WSW,No
ESE,0.0,30.0,39.74,74.0,9.0,No,38.48,9.0,33.44,MountGinini,73.0,2016-05-30,28.04,E,ENE,No
E,0.0,43.0,37.76,97.0,15.0,No,37.04,20.0,33.26,MountGinini,97.0,2016-05-31,30.02,E,E,No
ENE,0.2,37.0,39.2,96.0,7.0,No,37.22,17.0,35.06,MountGinini,97.0,2016-06-01,33.26,ENE,ENE,No
ESE,0.6,24.0,39.56,95.0,9.0,No,37.04,2.0,35.96,MountGinini,95.0,2016-06-02,32.18,ESE,E,No
E,0.0,48.0,41.18,97.0,17.0,No,38.3,20.0,35.96,MountGinini,98.0,2016-06-03,31.64,ENE,ENE,Yes
E,10.4,81.0,44.6,97.0,44.0,Yes,42.260000000000005,28.0,41.0,MountGinini,97.0,2016-06-04,35.78,ENE,ENE,Yes
E,57.6,65.0,47.48,97.0,7.0,Yes,46.04,19.0,43.879999999999995,MountGinini,97.0,2016-06-05,41.0,ENE,N,Yes
SW,78.2,59.0,35.06,96.0,22.0,Yes,33.8,24.0,32.72,MountGinini,97.0,2016-06-06,32.54,WSW,WSW,Yes
,2.6,52.0,35.78,96.0,0.0,Yes,31.82,0.0,31.28,MountGinini,96.0,2016-06-07,30.92,WSW,,Yes
W,4.6,57.0,40.28,96.0,20.0,Yes,35.96,31.0,33.98,MountGinini,96.0,2016-06-08,31.28,WSW,W,Yes
W,18.8,93.0,36.68,96.0,26.0,Yes,36.68,24.0,36.5,MountGinini,96.0,2016-06-09,33.98,WNW,W,Yes
WSW,9.6,69.0,37.94,96.0,19.0,Yes,33.98,26.0,35.42,MountGinini,97.0,2016-06-10,34.16,WSW,W,No
W,0.2,69.0,40.1,96.0,28.0,No,31.28,20.0,31.1,MountGinini,95.0,2016-06-11,29.48,WSW,SW,No
W,0.0,30.0,43.34,16.0,6.0,No,37.94,6.0,40.1,MountGinini,66.0,2016-06-12,24.439999999999998,S,WSW,No
WNW,0.0,28.0,42.8,91.0,17.0,No,41.36,15.0,33.8,MountGinini,59.0,2016-06-13,30.2,WNW,W,No
WSW,0.0,41.0,47.66,75.0,26.0,No,43.34,20.0,34.52,MountGinini,39.0,2016-06-14,30.74,SW,SW,No
NW,0.0,22.0,49.64,10.0,9.0,No,46.58,13.0,45.32,MountGinini,26.0,2016-06-15,34.52,WNW,W,No
W,0.0,44.0,41.72,67.0,24.0,No,40.1,20.0,35.78,MountGinini,89.0,2016-06-16,31.64,WNW,W,Yes
NW,2.8,57.0,41.36,98.0,11.0,Yes,40.46,22.0,39.74,MountGinini,98.0,2016-06-17,33.98,NW,WNW,Yes
ESE,12.4,26.0,41.36,98.0,2.0,Yes,40.46,4.0,37.04,MountGinini,98.0,2016-06-18,36.68,E,ESE,Yes
ENE,1.8,70.0,40.64,98.0,22.0,Yes,39.56,22.0,39.56,MountGinini,98.0,2016-06-19,37.04,ESE,E,Yes
ESE,29.0,72.0,42.620000000000005,98.0,17.0,Yes,39.74,2.0,39.56,MountGinini,98.0,2016-06-20,37.76,SW,SW,Yes
W,1.8,72.0,33.08,97.0,17.0,Yes,30.2,26.0,31.64,MountGinini,97.0,2016-06-21,31.28,WSW,WNW,Yes
WSW,18.6,67.0,32.72,98.0,24.0,Yes,31.46,28.0,32.18,MountGinini,98.0,2016-06-22,28.4,W,W,Yes
WNW,1.2,65.0,34.52,98.0,24.0,Yes,30.74,15.0,29.3,MountGinini,98.0,2016-06-23,28.580000000000002,NW,WNW,Yes
W,16.0,61.0,26.6,98.0,17.0,Yes,24.439999999999998,15.0,26.6,MountGinini,98.0,2016-06-24,26.060000000000002,WNW,W,Yes
SSW,7.4,26.0,29.66,97.0,6.0,Yes,25.7,9.0,19.4,MountGinini,98.0,2016-06-25,17.96,SW,SW,No
ESE,0.8,19.0,32.18,96.0,0.0,No,31.46,6.0,29.48,MountGinini,95.0,2016-06-26,19.4,SSE,,No
