Temp3pmC,Humidity9am,MaxTempC,Rainfall,Date,Evaporation,Humidity3pm,Temp9amC,Pressure3pm,Cloud3pm,Location,RainToday,Cloud9am,RainTomorrow,MinTempC,WindGustDir,Pressure9am,WindDir9am,WindSpeed9am,WindGustSpeed,WindDir3pm,WindSpeed3pm
,71.0,36.5,0.0,2016-04-11,10.0,,29.0,1009.7,,Katherine,No,0.0,No,20.0,ESE,1014.0,ESE,11.0,46.0,ESE,22.0
,78.0,36.0,0.0,2016-04-12,8.0,,29.0,1009.6,,Katherine,No,0.0,No,21.0,S,1014.3,SSE,13.0,35.0,SE,19.0
,77.0,36.5,0.0,2016-04-13,7.2,,27.0,1009.1,,Katherine,No,0.0,No,19.5,E,1013.2,ESE,13.0,39.0,E,20.0
,52.0,36.5,0.0,2016-04-14,8.0,,26.5,1009.7,,Katherine,No,0.0,No,21.0,ESE,1013.0,SSE,6.0,39.0,SE,28.0
,49.0,36.7,0.0,2016-04-15,8.0,,29.0,1009.9,,Katherine,No,0.0,No,20.0,SE,1013.4,ENE,6.0,35.0,SE,13.0
,63.0,36.7,0.0,2016-04-16,8.0,,29.2,1009.1,,Katherine,No,0.0,No,20.3,SSE,1012.5,SE,7.0,37.0,E,17.0
,63.0,36.5,0.0,2016-04-17,8.0,,29.5,1008.7,,Katherine,No,0.0,No,23.2,SE,1013.1,ENE,9.0,33.0,E,13.0
,61.0,36.0,0.0,2016-04-18,8.0,,29.5,1008.4,,Katherine,No,0.0,No,21.5,ESE,1012.8,ENE,11.0,37.0,SSE,13.0
,65.0,37.0,0.0,2016-04-19,4.0,,30.0,1009.4,,Katherine,No,2.0,No,22.0,NNW,1013.0,NE,7.0,31.0,ESE,15.0
,65.0,37.0,0.0,2016-04-20,8.0,,30.0,1010.4,,Katherine,No,4.0,No,19.5,SE,1014.4,NE,4.0,35.0,ESE,17.0
,70.0,37.5,0.0,2016-04-21,8.0,,27.0,1009.6,,Katherine,No,0.0,No,19.0,ESE,1013.7,W,2.0,43.0,ESE,28.0
,70.0,36.6,0.0,2016-04-22,8.0,,28.0,1009.7,,Katherine,No,0.0,No,19.0,ESE,1013.9,SE,11.0,48.0,ESE,19.0
,64.0,36.4,0.0,2016-04-23,7.6,,29.1,1009.7,,Katherine,No,2.0,No,20.8,ESE,1013.6,SE,9.0,50.0,E,28.0
,51.0,35.5,0.0,2016-04-24,8.0,,26.4,1009.9,,Katherine,No,2.0,No,17.5,SE,1014.3,SSE,22.0,46.0,ESE,22.0
,55.0,35.0,0.0,2016-04-25,10.6,,26.0,1010.2,,Katherine,No,0.0,No,17.5,ESE,1014.0,SSE,22.0,41.0,ESE,19.0
,66.0,35.5,0.0,2016-04-26,8.0,,26.5,1008.9,,Katherine,No,0.0,No,18.5,ENE,1012.6,ESE,7.0,37.0,ESE,15.0
,68.0,35.1,0.0,2016-04-27,7.6,,29.0,1008.4,,Katherine,No,4.0,No,18.0,,1012.5,ENE,15.0,,SE,17.0
,66.0,36.3,0.0,2016-04-28,4.0,,28.0,1008.6,,Katherine,No,0.0,No,19.5,ENE,1012.2,ESE,11.0,31.0,SE,11.0
,67.0,36.8,0.0,2016-04-29,6.2,,27.4,1008.9,,Katherine,No,6.0,No,23.3,NE,1013.1,NNE,11.0,39.0,ESE,9.0
,61.0,37.0,0.0,2016-04-30,6.4,,30.2,1008.6,,Katherine,No,1.0,No,22.7,ENE,1012.9,NNE,17.0,48.0,ESE,15.0
,72.0,36.5,0.0,2016-05-01,8.0,,30.0,1009.1,,Katherine,No,3.0,No,25.0,ENE,1012.7,ENE,17.0,41.0,E,20.0
,74.0,36.5,0.0,2016-05-02,9.4,,28.0,1009.5,,Katherine,No,7.0,Yes,23.5,NE,1012.9,ENE,13.0,35.0,E,15.0
,84.0,34.5,4.4,2016-05-03,5.6,,27.0,,,Katherine,Yes,8.0,No,23.0,E,1013.7,SSE,9.0,31.0,,
,68.0,36.5,0.0,2016-05-04,4.0,,29.0,1008.8,,Katherine,No,8.0,Yes,23.5,E,1013.7,E,11.0,39.0,ENE,17.0
,70.0,36.5,4.4,2016-05-05,5.4,,28.0,1008.8,,Katherine,Yes,2.0,No,22.5,E,1013.4,ESE,11.0,33.0,ENE,15.0
,64.0,36.6,0.0,2016-05-06,8.0,,29.0,1007.6,,Katherine,No,0.0,No,23.0,E,1012.1,SW,4.0,37.0,ESE,19.0
,69.0,35.4,0.0,2016-05-07,7.2,,29.2,1008.0,,Katherine,No,5.0,No,25.2,NE,1010.6,NNE,13.0,35.0,NW,11.0
,79.0,36.0,0.0,2016-05-08,4.0,,27.7,1007.6,,Katherine,No,4.0,No,25.5,WNW,1012.0,NNE,9.0,30.0,NW,11.0
,75.0,35.5,0.0,2016-05-09,5.4,,30.0,1008.1,,Katherine,No,6.0,Yes,24.5,SSW,1012.0,NW,7.0,35.0,SSW,15.0
,84.0,33.5,35.6,2016-05-10,7.6,,26.0,1010.4,,Katherine,Yes,8.0,No,24.0,SE,1013.4,E,13.0,39.0,E,22.0
,52.0,29.5,0.2,2016-05-11,8.2,,23.0,1012.1,,Katherine,No,7.0,No,22.0,SSE,1017.0,SE,20.0,46.0,SE,20.0
,48.0,30.5,0.0,2016-05-12,6.2,,22.5,1011.1,,Katherine,No,1.0,No,19.0,ESE,1015.0,SE,28.0,46.0,E,20.0
,51.0,,0.0,2016-05-13,5.2,,25.5,1010.8,,Katherine,No,0.0,No,19.0,E,1015.1,ESE,19.0,46.0,ESE,20.0
,,33.8,0.0,2016-05-14,,,,1011.3,,Katherine,No,,No,,E,1015.6,ESE,13.0,43.0,ESE,22.0
,61.0,33.5,0.0,2016-05-15,8.0,,24.1,1010.2,,Katherine,No,0.0,No,17.6,E,1014.5,ESE,9.0,37.0,E,19.0
,72.0,34.5,0.0,2016-05-16,12.0,,25.5,1009.1,,Katherine,No,0.0,No,18.5,E,1013.6,ESE,17.0,35.0,ESE,17.0
,62.0,35.0,0.0,2016-05-17,5.2,,26.0,1009.6,,Katherine,No,0.0,No,19.0,ENE,1013.6,SE,15.0,35.0,ESE,17.0
,73.0,34.5,0.0,2016-05-18,7.6,,26.5,1009.6,,Katherine,No,0.0,No,20.0,SE,1013.7,SE,13.0,43.0,E,19.0
,54.0,34.5,0.0,2016-05-19,6.0,,28.5,1008.3,,Katherine,No,6.0,No,21.0,E,1013.4,SE,13.0,37.0,SE,19.0
,55.0,34.0,0.0,2016-05-20,5.4,,26.0,1009.2,,Katherine,No,0.0,No,19.0,ENE,1012.0,ESE,9.0,43.0,ESE,15.0
,67.0,35.0,0.0,2016-05-21,7.4,,25.9,1009.2,,Katherine,No,0.0,No,19.1,SE,1013.0,ESE,9.0,41.0,ESE,20.0
,71.0,34.5,0.0,2016-05-22,5.6,,26.4,1010.9,,Katherine,No,0.0,No,20.4,SSW,1014.9,ENE,7.0,24.0,SSE,9.0
,67.0,,0.0,2016-05-23,5.2,,28.5,1009.4,,Katherine,No,0.0,No,22.5,E,1014.4,NE,7.0,35.0,E,20.0
,,,0.0,2016-05-24,,,,1010.4,,Katherine,No,,No,,E,1014.7,SE,11.0,28.0,SSE,11.0
,,35.5,0.0,2016-05-25,,,,1010.1,,Katherine,No,,No,,WSW,1014.3,ENE,15.0,26.0,WSW,7.0
,65.0,35.5,0.0,2016-05-26,16.8,,26.0,1010.8,,Katherine,No,0.0,No,18.5,SSE,1014.7,SE,7.0,24.0,WNW,9.0
,65.0,35.9,0.0,2016-05-27,6.4,,26.0,1010.8,,Katherine,No,0.0,No,19.0,E,1014.6,NNW,6.0,26.0,SE,13.0
,69.0,36.1,0.0,2016-05-28,6.2,,27.3,1009.7,,Katherine,No,0.0,No,19.7,SE,1014.4,NNW,11.0,31.0,ENE,13.0
,63.0,35.5,0.0,2016-05-29,5.2,,28.4,1010.7,,Katherine,No,0.0,No,23.7,ESE,1014.1,NE,13.0,33.0,ESE,19.0
,63.0,35.5,0.0,2016-05-30,5.2,,27.0,1010.4,,Katherine,No,0.0,No,20.5,ENE,1015.2,ENE,9.0,35.0,ENE,13.0
,77.0,35.0,0.0,2016-05-31,8.0,,27.0,1011.2,,Katherine,No,2.0,No,20.0,ESE,1015.6,ENE,15.0,31.0,E,19.0
,80.0,34.0,0.0,2016-06-01,5.0,,25.5,1011.6,,Katherine,No,5.0,No,21.0,SE,1016.2,ESE,19.0,33.0,E,19.0
,73.0,33.5,0.0,2016-06-02,6.2,,26.2,1010.9,,Katherine,No,0.0,No,19.8,E,1014.8,E,13.0,35.0,E,17.0
,66.0,35.7,0.0,2016-06-03,6.6,,26.4,1010.9,,Katherine,No,0.0,No,19.8,NNE,1014.5,NNE,9.0,22.0,SE,13.0
,63.0,35.6,0.0,2016-06-04,5.2,,26.3,1009.6,,Katherine,No,0.0,No,19.8,SSE,1014.0,ENE,4.0,26.0,WNW,9.0
,61.0,34.5,0.0,2016-06-05,6.2,,27.3,1010.0,,Katherine,No,2.0,No,21.6,E,1014.0,E,17.0,26.0,SSE,6.0
,61.0,35.5,0.0,2016-06-06,1.6,,24.5,1010.7,,Katherine,No,0.0,No,17.5,SE,1014.8,SE,6.0,24.0,SE,15.0
,65.0,36.0,0.0,2016-06-07,8.0,,26.0,1009.5,,Katherine,No,0.0,No,17.5,W,1014.1,N,6.0,26.0,NW,11.0
,70.0,35.5,0.0,2016-06-08,4.0,,28.0,1010.0,,Katherine,No,0.0,No,21.0,WNW,1014.6,NW,9.0,28.0,N,13.0
,63.0,34.5,0.0,2016-06-09,4.8,,28.0,1011.7,,Katherine,No,0.0,No,21.5,SE,1015.1,NE,11.0,33.0,SE,19.0
,73.0,32.9,0.0,2016-06-10,7.2,,26.0,1014.6,,Katherine,No,1.0,No,20.5,ESE,1017.9,E,17.0,37.0,ESE,20.0
,42.0,32.7,0.0,2016-06-11,5.8,,24.8,1014.5,,Katherine,No,1.0,No,19.2,E,1019.1,ESE,20.0,41.0,E,24.0
,34.0,30.5,0.0,2016-06-12,5.6,,21.3,1015.7,,Katherine,No,0.0,No,18.7,SSE,1020.4,SE,24.0,39.0,SE,20.0
,34.0,30.5,0.0,2016-06-13,10.8,,21.0,1014.2,,Katherine,No,0.0,No,17.0,ESE,1018.8,SE,22.0,35.0,E,20.0
,71.0,32.5,0.0,2016-06-14,6.6,,23.5,1013.3,,Katherine,No,0.0,No,16.5,ENE,1017.1,ESE,19.0,44.0,E,22.0
,72.0,32.5,0.0,2016-06-15,4.0,,25.0,1012.5,,Katherine,No,1.0,No,18.5,ENE,1015.7,E,17.0,41.0,ESE,19.0
,79.0,33.5,0.0,2016-06-16,5.8,,25.0,1010.4,,Katherine,No,5.0,No,20.0,ENE,1015.2,ENE,15.0,31.0,ESE,11.0
,76.0,34.4,0.0,2016-06-17,5.8,,25.0,1008.8,,Katherine,No,3.0,No,18.5,ENE,1013.2,E,2.0,35.0,ENE,15.0
,70.0,34.3,0.0,2016-06-18,5.2,,25.9,1008.7,,Katherine,No,0.0,No,19.4,SE,1013.4,NNW,9.0,30.0,NNW,9.0
,59.0,32.5,0.0,2016-06-19,5.6,,25.1,1009.2,,Katherine,No,2.0,No,19.6,SE,1013.6,ESE,15.0,31.0,SE,17.0
,51.0,30.7,0.0,2016-06-20,7.2,,22.0,1010.5,,Katherine,No,0.0,No,15.5,ESE,1014.9,ESE,20.0,35.0,WSW,4.0
,56.0,31.0,0.0,2016-06-21,5.4,,19.3,1010.0,,Katherine,No,0.0,No,11.4,SSE,1014.1,,0.0,30.0,SE,13.0
,55.0,32.5,0.0,2016-06-22,5.0,,19.5,1009.9,,Katherine,No,0.0,No,10.0,SE,1014.9,SE,13.0,30.0,SE,15.0
,51.0,34.0,0.0,2016-06-23,5.8,,19.5,1009.4,,Katherine,No,0.0,No,10.0,ESE,1013.9,SE,11.0,20.0,ESE,11.0
,56.0,34.0,0.0,2016-06-24,4.0,,20.5,1010.4,,Katherine,No,7.0,No,13.5,SE,1013.7,SE,11.0,31.0,ESE,20.0
,64.0,33.7,0.0,2016-06-25,6.0,,24.0,1011.1,,Katherine,No,2.0,No,15.6,E,1015.0,SE,13.0,31.0,ENE,17.0
,72.0,34.5,0.0,2016-06-26,5.8,,23.3,1010.4,,Katherine,No,2.0,No,17.4,ENE,1014.3,E,9.0,28.0,NE,11.0
,63.0,34.5,0.0,2016-06-27,5.2,,22.5,1011.3,,Katherine,No,1.0,No,15.5,ESE,1014.9,SE,11.0,37.0,ESE,20.0
,45.0,31.5,0.0,2016-06-28,8.0,,23.5,1013.9,,Katherine,No,0.0,No,19.0,E,1017.3,SE,22.0,41.0,SE,24.0
,39.0,31.5,0.0,2016-06-29,5.8,,21.5,1013.7,,Katherine,No,0.0,No,15.5,ESE,1019.3,ESE,19.0,37.0,ENE,17.0
,53.0,31.5,0.0,2016-06-30,5.0,,21.0,1014.0,,Katherine,No,0.0,No,14.5,E,1018.8,SE,13.0,39.0,ESE,19.0
,58.0,31.7,0.0,2016-07-01,8.0,,22.0,1013.8,,Katherine,No,0.0,No,13.0,E,1018.3,SE,13.0,44.0,ESE,24.0
,48.0,,0.0,2016-07-02,4.0,,20.9,1015.3,,Katherine,No,0.0,,13.0,E,1019.5,ESE,15.0,41.0,E,20.0
,,30.5,,2016-07-03,,,,1014.7,,Katherine,,,No,,SSE,1019.3,ESE,15.0,31.0,ENE,13.0
,57.0,32.5,0.0,2016-07-04,7.0,,21.0,1012.2,,Katherine,No,0.0,No,13.0,SSE,1017.4,ESE,13.0,30.0,SE,15.0
,36.0,32.5,0.0,2016-07-05,5.8,,22.0,1012.8,,Katherine,No,0.0,No,12.5,ESE,1017.3,ESE,7.0,37.0,E,22.0
,54.0,31.5,0.0,2016-07-06,6.8,,22.0,1013.5,,Katherine,No,0.0,No,12.0,SE,1017.8,ESE,19.0,41.0,ESE,20.0
,40.0,30.5,0.0,2016-07-07,8.0,,20.0,1013.5,,Katherine,No,0.0,No,14.5,ESE,1018.0,ESE,13.0,39.0,E,19.0
,49.0,31.7,0.0,2016-07-08,5.6,,20.5,1013.0,,Katherine,No,7.0,No,12.0,E,1016.6,SE,9.0,35.0,ESE,19.0
,64.0,33.4,0.0,2016-07-09,4.0,,20.0,1011.7,,Katherine,No,1.0,No,10.8,ESE,1015.9,ESE,15.0,41.0,E,19.0
,57.0,34.5,0.0,2016-07-10,6.0,,23.1,1010.9,,Katherine,No,0.0,No,13.4,NNE,1015.6,ENE,7.0,26.0,ENE,11.0
,63.0,34.0,0.0,2016-07-11,5.6,,23.5,1010.7,,Katherine,No,0.0,No,15.0,N,1015.1,ENE,7.0,19.0,W,9.0
,73.0,34.0,0.0,2016-07-12,7.0,,26.0,1010.9,,Katherine,No,0.0,Yes,19.0,S,1014.7,ENE,19.0,39.0,SSE,19.0
,65.0,25.5,4.8,2016-07-13,5.4,,21.0,1016.3,,Katherine,Yes,8.0,No,20.5,SE,1017.1,ESE,26.0,50.0,SE,28.0
,79.0,25.2,0.4,2016-07-14,4.4,,16.0,1017.1,,Katherine,No,8.0,No,15.5,SSE,1020.7,SE,24.0,39.0,ESE,13.0
,67.0,25.5,0.0,2016-07-15,4.0,,15.0,1014.7,,Katherine,No,3.0,No,12.2,SE,1020.0,SE,26.0,41.0,SSE,24.0
,55.0,26.5,0.0,2016-07-16,6.0,,16.2,1014.5,,Katherine,No,0.0,No,10.7,E,1019.3,ESE,19.0,43.0,SE,17.0
,48.0,28.0,0.0,2016-07-17,5.6,,17.0,1013.3,,Katherine,No,0.0,No,8.7,SSE,1017.9,ESE,17.0,33.0,SW,9.0
,53.0,28.7,0.0,2016-07-18,6.8,,17.5,,,Katherine,No,0.0,No,8.0,E,1015.5,SE,7.0,35.0,,
,56.0,31.0,0.0,2016-07-19,4.0,,18.7,1011.4,,Katherine,No,0.0,No,11.2,ENE,1015.6,E,13.0,24.0,ESE,11.0
,57.0,32.6,0.0,2016-07-20,4.0,,20.9,1012.4,,Katherine,No,0.0,No,11.8,SE,1016.3,SE,7.0,35.0,ESE,15.0
,52.0,33.0,0.0,2016-07-21,4.0,,20.6,1011.2,,Katherine,No,0.0,No,11.2,ENE,1015.6,ESE,11.0,33.0,E,11.0
,67.0,34.2,0.0,2016-07-22,8.0,,24.0,1010.6,,Katherine,No,0.0,No,16.0,ESE,1014.5,E,2.0,39.0,ENE,17.0
,62.0,35.0,0.0,2016-07-23,4.0,,25.0,1010.1,,Katherine,No,2.0,No,18.3,ESE,1014.3,SE,7.0,35.0,E,24.0
,60.0,34.5,0.0,2016-07-24,6.4,,26.3,1010.8,,Katherine,No,0.0,No,18.9,E,1014.9,ESE,13.0,43.0,ESE,19.0
,60.0,33.5,0.0,2016-07-25,8.0,,24.0,1011.2,,Katherine,No,0.0,No,17.0,E,1015.3,ESE,11.0,46.0,E,24.0
,60.0,32.5,0.0,2016-07-26,8.0,,23.5,1011.5,,Katherine,No,0.0,No,16.5,E,1016.3,ESE,20.0,39.0,E,20.0
,30.0,32.0,0.0,2016-07-27,8.0,,22.5,1013.1,,Katherine,No,2.0,No,15.5,ESE,1017.7,SE,15.0,46.0,ESE,22.0
,21.0,30.5,0.0,2016-07-28,8.0,,21.0,1013.5,,Katherine,No,0.0,No,16.0,ESE,1018.5,SE,24.0,48.0,ESE,22.0
,27.0,31.5,0.0,2016-07-29,8.0,,22.5,1012.8,,Katherine,No,0.0,No,15.0,ESE,1017.0,ESE,22.0,44.0,ESE,19.0
,54.0,32.0,0.0,2016-07-30,6.2,,20.7,1011.8,,Katherine,No,0.0,No,11.0,E,1016.7,ESE,11.0,41.0,SSE,17.0
,34.0,32.5,0.0,2016-07-31,6.6,,20.2,1011.3,,Katherine,No,1.0,No,10.5,ESE,1015.3,SE,13.0,35.0,E,17.0
,48.0,34.0,0.0,2016-08-01,8.0,,20.0,1010.3,,Katherine,No,0.0,No,10.5,ESE,1014.0,E,6.0,26.0,ENE,11.0
,36.0,33.5,0.0,2016-08-02,5.6,,22.0,1009.7,,Katherine,No,0.0,No,11.0,E,1013.4,ESE,11.0,43.0,E,20.0
,28.0,28.0,0.0,2016-08-03,8.0,,19.5,1013.3,,Katherine,No,0.0,No,15.5,SE,1017.0,ESE,28.0,43.0,ESE,20.0
,22.0,27.5,0.0,2016-08-04,8.0,,17.0,1013.9,,Katherine,No,2.0,No,8.0,ESE,1017.7,ESE,22.0,43.0,ESE,17.0
,29.0,27.7,0.0,2016-08-05,8.0,,16.5,1013.5,,Katherine,No,0.0,No,6.5,E,1017.7,SE,17.0,44.0,ESE,19.0
,58.0,29.6,0.0,2016-08-06,4.0,,16.8,1012.7,,Katherine,No,1.0,No,6.2,E,1017.2,ESE,17.0,44.0,E,19.0
,57.0,31.5,0.0,2016-08-07,6.6,,21.4,1012.7,,Katherine,No,0.0,No,9.6,SSE,1016.8,SSE,7.0,39.0,SE,13.0
,54.0,32.0,0.0,2016-08-08,8.0,,21.5,1013.1,,Katherine,No,8.0,No,13.0,E,1017.0,ESE,13.0,41.0,ESE,20.0
,62.0,33.5,0.0,2016-08-09,5.4,,21.5,1012.2,,Katherine,No,6.0,No,13.5,SE,1016.7,E,6.0,39.0,E,17.0
,51.0,34.0,0.0,2016-08-10,6.0,,22.5,1011.9,,Katherine,No,0.0,No,14.5,SE,1016.6,SE,6.0,37.0,E,13.0
,61.0,35.0,0.0,2016-08-11,6.8,,25.0,1011.8,,Katherine,No,0.0,No,15.5,SE,1017.1,ESE,7.0,43.0,SE,24.0
,51.0,34.6,0.0,2016-08-12,8.0,,25.0,1012.1,,Katherine,No,4.0,No,19.0,ENE,1017.5,SE,9.0,50.0,ENE,20.0
,45.0,34.1,0.0,2016-08-13,8.0,,24.5,1012.1,,Katherine,No,0.0,No,14.6,NE,1017.0,SE,11.0,46.0,NE,11.0
,48.0,33.5,0.0,2016-08-14,8.0,,23.5,1013.1,,Katherine,No,0.0,No,16.2,ESE,1017.4,ESE,17.0,46.0,SE,24.0
,41.0,33.5,0.0,2016-08-15,8.0,,23.0,1012.2,,Katherine,No,0.0,No,12.5,ENE,1017.0,SE,17.0,46.0,E,28.0
,36.0,34.0,0.0,2016-08-16,8.0,,22.0,1011.8,,Katherine,No,0.0,No,11.5,ESE,1016.5,ESE,15.0,41.0,SE,20.0
,38.0,33.5,0.0,2016-08-17,10.4,,23.0,1010.6,,Katherine,No,0.0,No,13.0,ESE,1015.6,SE,13.0,31.0,ESE,17.0
,48.0,34.4,0.0,2016-08-18,8.0,,28.0,1008.8,,Katherine,No,4.0,No,19.5,ENE,1013.4,N,11.0,35.0,E,11.0
,60.0,32.8,0.0,2016-08-19,7.2,,27.4,1009.8,,Katherine,No,7.0,No,24.2,NE,1013.4,NNE,15.0,30.0,ESE,13.0
,54.0,35.2,0.0,2016-08-20,5.4,,27.0,1009.0,,Katherine,No,1.0,No,18.5,ENE,1013.7,E,4.0,39.0,SE,19.0
,56.0,35.0,0.0,2016-08-21,7.6,,26.6,1007.5,,Katherine,No,0.0,No,18.5,E,1012.7,NNW,9.0,39.0,ENE,9.0
,66.0,34.5,0.0,2016-08-22,8.0,,27.0,1005.9,,Katherine,No,3.0,No,19.5,WNW,1011.0,NW,17.0,35.0,WNW,22.0
,76.0,34.5,0.0,2016-08-23,6.6,,26.0,1005.7,,Katherine,No,6.0,No,22.0,NW,1010.8,NW,17.0,39.0,NW,24.0
,46.0,35.0,0.0,2016-08-24,6.6,,26.5,1007.9,,Katherine,No,2.0,No,18.0,SSW,1011.9,NW,15.0,33.0,WSW,20.0
,37.0,35.0,0.0,2016-08-25,8.0,,24.5,1009.2,,Katherine,No,0.0,No,16.5,ESE,1013.2,ESE,20.0,33.0,NNW,11.0
,35.0,32.5,0.0,2016-08-26,8.0,,25.2,1012.5,,Katherine,No,0.0,No,20.9,E,1016.9,ESE,26.0,46.0,ESE,15.0
,47.0,31.9,0.0,2016-08-27,8.0,,23.0,1013.6,,Katherine,No,0.0,No,13.9,E,1018.4,ESE,19.0,46.0,SE,22.0
,45.0,33.5,0.0,2016-08-28,8.0,,21.9,1011.4,,Katherine,No,0.0,No,11.6,ENE,1017.2,E,7.0,30.0,S,11.0
,48.0,35.5,0.0,2016-08-29,8.0,,26.0,1010.3,,Katherine,No,0.0,No,13.0,WNW,1015.8,NNE,15.0,30.0,NNE,11.0
,67.0,36.5,0.0,2016-08-30,8.0,,28.0,1011.5,,Katherine,No,2.0,No,19.0,N,1017.2,NNW,7.0,24.0,E,7.0
,61.0,37.5,0.0,2016-08-31,5.6,,29.0,1010.8,,Katherine,No,0.0,No,22.0,NE,1016.3,NNE,7.0,30.0,S,13.0
,68.0,37.5,0.0,2016-09-01,8.0,,29.0,1008.2,,Katherine,No,1.0,No,21.0,,1013.7,NNW,17.0,,N,11.0
,73.0,33.2,0.4,2016-09-02,7.6,,27.0,1008.8,,Katherine,No,8.0,No,25.5,S,1012.5,SW,6.0,31.0,S,13.0
,54.0,37.1,0.0,2016-09-03,4.0,,28.4,1008.3,,Katherine,No,1.0,No,21.5,NNE,1012.6,ESE,17.0,35.0,SSE,17.0
,61.0,34.5,0.0,2016-09-04,7.0,,28.3,1012.2,,Katherine,No,4.0,No,22.4,ENE,1015.6,ESE,15.0,41.0,E,19.0
,48.0,36.0,0.0,2016-09-05,11.2,,26.0,1012.6,,Katherine,No,0.0,No,21.5,E,1017.6,SE,17.0,35.0,ENE,19.0
,52.0,36.1,0.0,2016-09-06,8.0,,26.5,1012.2,,Katherine,No,0.0,No,21.0,ESE,1017.3,E,15.0,39.0,SE,22.0
,56.0,37.0,0.0,2016-09-07,8.0,,28.0,1011.2,,Katherine,No,0.0,No,17.5,SE,1016.8,SE,7.0,43.0,S,15.0
,61.0,37.0,0.0,2016-09-08,10.8,,28.5,1010.6,,Katherine,No,0.0,No,19.0,ENE,1015.4,NNE,11.0,33.0,ENE,17.0
,67.0,37.7,0.0,2016-09-09,8.0,,28.5,1009.4,,Katherine,No,0.0,No,20.0,ESE,1014.8,N,9.0,39.0,E,13.0
,58.0,37.7,0.0,2016-09-10,7.2,,30.0,1008.6,,Katherine,No,1.0,No,24.6,SE,1013.8,NW,9.0,44.0,ESE,15.0
,53.0,38.0,0.0,2016-09-11,6.4,,30.1,1008.1,,Katherine,No,0.0,No,21.1,ESE,1013.1,WNW,6.0,46.0,ENE,20.0
,61.0,38.0,0.0,2016-09-12,12.0,,29.5,1008.5,,Katherine,No,0.0,No,22.5,ENE,1013.7,WSW,6.0,33.0,E,15.0
,64.0,37.5,0.0,2016-09-13,9.4,,29.0,1007.9,,Katherine,No,3.0,No,22.0,NNE,1013.7,NW,19.0,31.0,WNW,17.0
,65.0,37.5,0.0,2016-09-14,8.0,,30.0,1007.7,,Katherine,No,6.0,No,25.5,W,1013.5,NNW,15.0,35.0,WNW,13.0
,68.0,37.5,0.0,2016-09-15,8.0,,29.5,1008.4,,Katherine,No,6.0,No,26.5,NW,1013.8,NW,15.0,28.0,NW,13.0
,62.0,36.0,0.0,2016-09-16,8.0,,30.0,1008.8,,Katherine,No,3.0,Yes,26.0,ENE,1013.8,N,11.0,50.0,N,13.0
,58.0,37.6,3.6,2016-09-17,,,29.8,1008.7,,Katherine,Yes,1.0,No,22.7,NE,1013.7,NNW,9.0,33.0,E,17.0
,72.0,36.0,0.0,2016-09-18,8.0,,29.2,1006.3,,Katherine,No,8.0,Yes,26.5,N,1011.7,NW,9.0,43.0,E,19.0
,84.0,27.5,46.2,2016-09-19,10.8,,25.5,1008.6,,Katherine,Yes,8.0,Yes,23.0,ENE,1012.0,ENE,11.0,30.0,ENE,15.0
,80.0,35.0,5.0,2016-09-20,2.6,,26.5,1008.7,,Katherine,Yes,8.0,Yes,23.0,W,1012.7,NNE,9.0,22.0,W,13.0
,88.0,34.0,1.2,2016-09-21,4.8,,26.5,1010.0,,Katherine,Yes,7.0,No,23.5,E,1014.1,ENE,15.0,30.0,ESE,13.0
,62.0,35.0,0.0,2016-09-22,4.0,,30.5,1009.4,,Katherine,No,6.0,No,24.0,ESE,1013.8,ESE,13.0,39.0,ESE,20.0
,67.0,36.1,0.0,2016-09-23,8.0,,28.5,1007.0,,Katherine,No,7.0,No,24.5,SE,1012.8,N,2.0,26.0,SE,11.0
,70.0,34.9,0.0,2016-09-24,5.6,,28.6,1006.4,,Katherine,No,7.0,No,26.1,NNW,1011.4,NW,19.0,30.0,NNW,13.0
,63.0,38.5,0.0,2016-09-25,5.6,,30.1,1005.6,,Katherine,No,2.0,No,26.8,WSW,1010.0,WNW,15.0,41.0,ESE,9.0
,60.0,38.5,0.0,2016-09-26,8.0,,31.5,1006.7,,Katherine,No,5.0,No,25.5,ENE,1011.3,NNW,11.0,35.0,NNE,13.0
,52.0,39.0,0.0,2016-09-27,8.0,,32.0,1006.7,,Katherine,No,1.0,No,24.0,WNW,1012.1,NW,15.0,28.0,NW,6.0
,55.0,36.5,0.0,2016-09-28,8.0,,32.0,1007.3,,Katherine,No,1.0,Yes,26.0,SSE,1011.4,NNW,19.0,43.0,WSW,24.0
,51.0,38.5,1.6,2016-09-29,5.6,,31.0,1005.2,,Katherine,Yes,1.0,No,24.5,WSW,1010.2,W,13.0,35.0,SW,13.0
,57.0,38.6,0.0,2016-09-30,8.0,,31.0,1005.6,,Katherine,No,1.0,No,24.0,NE,1010.4,N,15.0,35.0,N,11.0
,65.0,36.0,0.0,2016-10-01,8.0,,30.8,1007.4,,Katherine,No,3.0,Yes,26.0,NW,1012.0,NW,13.0,46.0,WSW,20.0
,66.0,38.0,2.2,2016-10-02,,,30.0,1007.0,,Katherine,Yes,2.0,No,24.5,NW,1012.7,NW,13.0,28.0,NW,11.0
,67.0,35.0,0.0,2016-10-03,8.0,,28.5,1008.7,,Katherine,No,6.0,No,26.5,SSE,1012.8,SSE,17.0,41.0,SSE,22.0
