pressure.9.am,location,temp.9.am.c,rainfall,pressure.3.pm,humidity.3.pm,evaporation,min.temp.c,wind.dir.3.pm,wind.speed.9.am,wind.dir.9.am,rain.today,cloud.3.pm,temp.3.pm.c,cloud.9.am,rain.tomorrow,humidity.9.am,sunshine,wind.speed.3.pm,wind.gust.dir,wind.gust.speed,max.temp.c,date
1027.7,Perth,12.6,0.0,1023.8,44.0,2.0,6.4,SSW,6.0,SW,No,5.0,18.0,2.0,No,69.0,6.9,4.0,SW,22.0,19.7,2016-08-13
1020.0,Perth,11.8,0.0,1013.9,43.0,2.2,4.6,WSW,6.0,SW,No,0.0,19.5,0.0,No,68.0,9.9,11.0,SW,46.0,21.9,2016-08-14
1012.8,Perth,18.0,0.2,1012.8,66.0,2.8,8.9,W,11.0,WNW,No,7.0,16.9,2.0,Yes,61.0,5.0,11.0,WNW,41.0,19.6,2016-08-15
1018.6,Perth,12.1,4.0,1015.4,52.0,1.8,7.4,NW,11.0,NNE,Yes,3.0,19.3,2.0,Yes,91.0,8.5,17.0,NW,31.0,19.9,2016-08-16
1002.9,Perth,14.8,1.6,1003.2,70.0,3.0,12.1,W,17.0,N,Yes,7.0,13.8,5.0,Yes,94.0,0.1,20.0,WSW,72.0,16.2,2016-08-17
1021.7,Perth,9.7,17.4,1021.7,55.0,0.6,5.5,SSW,0.0,,Yes,2.0,14.1,3.0,No,81.0,9.4,17.0,SW,39.0,15.4,2016-08-18
1024.7,Perth,11.0,0.0,1022.1,67.0,3.0,9.5,NW,9.0,NE,No,7.0,14.8,8.0,Yes,73.0,1.9,13.0,WSW,26.0,15.9,2016-08-19
1021.2,Perth,11.5,2.8,1019.2,58.0,3.0,9.1,SSW,7.0,SSW,Yes,3.0,17.2,7.0,Yes,97.0,7.3,15.0,SW,30.0,17.9,2016-08-20
1019.2,Perth,10.3,1.6,1014.8,59.0,2.0,7.3,NW,7.0,NNE,Yes,6.0,17.5,8.0,Yes,92.0,3.8,13.0,W,48.0,18.5,2016-08-21
1022.3,Perth,10.8,7.4,1020.9,49.0,2.2,7.5,SSW,13.0,SSE,Yes,3.0,15.4,1.0,No,72.0,9.6,15.0,SSW,50.0,16.3,2016-08-22
1025.3,Perth,10.6,0.0,1022.3,40.0,3.2,3.3,SE,6.0,SSW,No,5.0,16.0,0.0,No,66.0,10.2,9.0,SSE,22.0,16.8,2016-08-23
1026.6,Perth,10.0,0.0,1023.5,42.0,3.4,3.8,ESE,9.0,E,No,0.0,16.3,0.0,No,66.0,10.6,9.0,NE,26.0,17.1,2016-08-24
1025.4,Perth,12.0,0.0,1019.5,45.0,3.4,6.2,ENE,13.0,ENE,No,1.0,18.0,1.0,No,69.0,9.6,15.0,ENE,52.0,18.7,2016-08-25
1012.9,Perth,16.5,0.0,1007.6,40.0,4.6,12.0,NNE,17.0,NNE,No,7.0,21.3,4.0,Yes,46.0,3.7,13.0,NW,43.0,21.5,2016-08-26
1003.1,Perth,14.6,31.0,1003.6,72.0,2.6,11.2,WSW,15.0,NW,Yes,3.0,14.6,7.0,Yes,78.0,5.5,24.0,WNW,50.0,17.0,2016-08-27
1011.3,Perth,14.0,7.6,1010.8,63.0,3.4,10.9,SW,15.0,SSW,Yes,8.0,15.1,6.0,No,69.0,6.0,22.0,SW,43.0,16.5,2016-08-28
1016.7,Perth,13.5,0.0,1015.4,57.0,2.2,11.1,SW,11.0,SSW,No,6.0,17.6,7.0,No,70.0,8.3,15.0,SW,30.0,17.6,2016-08-29
1018.2,Perth,11.5,0.0,1015.3,57.0,1.6,4.5,W,11.0,NNE,No,7.0,17.1,2.0,Yes,77.0,6.4,9.0,NW,30.0,18.2,2016-08-30
1012.7,Perth,13.0,9.8,1014.3,60.0,2.0,10.9,SW,9.0,SSE,Yes,3.0,16.4,8.0,Yes,96.0,5.0,26.0,SSW,41.0,17.2,2016-08-31
1026.5,Perth,12.2,1.6,1023.7,54.0,2.8,5.3,SW,6.0,SSE,Yes,1.0,15.7,0.0,No,75.0,10.4,13.0,WSW,28.0,17.2,2016-09-01
1023.4,Perth,12.3,0.0,1020.7,56.0,4.2,5.3,SSW,2.0,SSE,No,6.0,16.3,7.0,No,71.0,3.9,13.0,WSW,26.0,17.2,2016-09-02
1025.5,Perth,12.2,0.0,1021.8,43.0,1.2,6.8,ENE,7.0,SSE,No,1.0,18.6,1.0,No,79.0,10.3,9.0,N,28.0,19.5,2016-09-03
1021.3,Perth,13.6,0.0,1016.8,44.0,2.8,9.0,SW,2.0,ESE,No,2.0,20.4,7.0,No,67.0,7.3,17.0,SW,30.0,22.2,2016-09-04
1018.1,Perth,13.5,0.0,1015.3,59.0,2.8,9.5,SW,9.0,SW,No,1.0,19.1,1.0,No,78.0,9.8,15.0,SW,52.0,19.9,2016-09-05
1013.4,Perth,14.6,0.0,1009.2,58.0,2.6,7.2,WNW,9.0,NE,No,6.0,18.6,1.0,Yes,80.0,8.6,13.0,NNW,35.0,19.6,2016-09-06
1012.2,Perth,15.2,6.2,1013.9,54.0,3.0,12.3,WNW,20.0,WSW,Yes,6.0,16.1,4.0,Yes,62.0,7.9,19.0,W,57.0,17.5,2016-09-07
1024.2,Perth,14.7,5.4,1023.5,49.0,3.8,11.6,SW,11.0,SSW,Yes,2.0,17.4,7.0,No,58.0,8.6,9.0,SW,43.0,17.9,2016-09-08
1025.1,Perth,12.6,0.0,1021.7,62.0,4.0,7.0,W,7.0,SW,No,7.0,17.5,8.0,No,74.0,4.0,11.0,WSW,24.0,19.2,2016-09-09
1021.3,Perth,16.0,0.0,1018.8,64.0,1.4,12.3,SW,9.0,NNE,No,7.0,17.7,2.0,No,82.0,4.0,15.0,SW,30.0,20.5,2016-09-10
1024.5,Perth,13.0,0.0,1023.0,57.0,4.2,11.9,SE,15.0,SE,No,7.0,15.5,6.0,No,64.0,8.7,13.0,SE,43.0,16.5,2016-09-11
1028.3,Perth,11.9,0.0,1024.9,41.0,2.0,9.0,SE,19.0,E,No,5.0,17.0,4.0,No,57.0,9.3,17.0,SE,41.0,17.8,2016-09-12
1029.0,Perth,12.4,0.0,1025.3,32.0,4.0,8.5,ESE,15.0,E,No,1.0,17.5,3.0,No,50.0,10.3,13.0,E,39.0,18.0,2016-09-13
1027.5,Perth,13.0,0.0,1022.8,44.0,5.0,6.9,SW,13.0,E,No,2.0,17.5,0.0,No,57.0,11.0,20.0,SW,30.0,20.0,2016-09-14
1017.4,Perth,14.1,0.0,1012.8,56.0,3.2,4.3,W,6.0,ENE,No,7.0,17.5,1.0,Yes,59.0,7.2,19.0,WSW,41.0,18.6,2016-09-15
1021.4,Perth,11.5,5.8,1020.8,45.0,3.0,7.1,SSW,20.0,SSE,Yes,4.0,16.6,1.0,No,60.0,10.2,9.0,SSE,33.0,17.3,2016-09-16
1026.6,Perth,12.5,0.0,1023.7,41.0,3.6,5.0,NNW,17.0,NE,No,6.0,17.1,2.0,No,56.0,9.4,6.0,ENE,24.0,18.2,2016-09-17
1017.9,Perth,13.5,0.0,1013.6,68.0,3.0,3.7,W,11.0,NNE,No,8.0,14.9,5.0,Yes,62.0,2.7,19.0,SW,54.0,19.1,2016-09-18
1017.3,Perth,11.6,13.8,1017.5,63.0,3.8,5.9,SW,13.0,S,Yes,6.0,14.3,7.0,No,65.0,9.3,15.0,SSW,61.0,15.8,2016-09-19
1022.1,Perth,14.9,0.0,1019.4,44.0,2.6,6.5,WNW,7.0,NE,No,1.0,19.0,5.0,No,58.0,10.4,9.0,NW,22.0,19.6,2016-09-20
1019.4,Perth,14.8,0.0,1015.4,34.0,2.2,5.2,NW,7.0,NNE,No,1.0,22.4,0.0,No,66.0,10.9,9.0,WSW,22.0,23.1,2016-09-21
1011.5,Perth,15.2,0.0,1011.5,74.0,4.0,7.2,SW,7.0,NNE,No,7.0,15.2,7.0,Yes,74.0,3.6,17.0,SW,35.0,18.8,2016-09-22
1015.5,Perth,13.6,10.2,1015.5,55.0,1.4,10.2,SSW,15.0,SW,Yes,6.0,13.1,7.0,Yes,61.0,7.8,20.0,WSW,48.0,15.6,2016-09-23
1018.3,Perth,10.5,1.2,1014.4,49.0,3.0,6.3,WNW,6.0,NE,Yes,5.0,16.5,7.0,Yes,71.0,7.1,15.0,NW,30.0,17.5,2016-09-24
1018.0,Perth,12.2,15.6,1017.7,49.0,2.4,8.9,SW,15.0,SSE,Yes,2.0,16.1,6.0,No,82.0,8.0,17.0,SW,35.0,16.7,2016-09-25
1021.1,Perth,14.4,0.0,1018.7,62.0,3.0,4.5,W,11.0,NNE,No,8.0,17.0,5.0,Yes,67.0,4.0,15.0,W,31.0,18.3,2016-09-26
1013.4,Perth,18.1,3.6,1011.0,68.0,2.8,12.0,WSW,15.0,WNW,Yes,7.0,15.1,4.0,Yes,62.0,5.9,20.0,SW,70.0,19.7,2016-09-27
1024.1,Perth,11.9,5.4,1022.4,49.0,3.0,6.4,SW,15.0,S,Yes,3.0,14.9,1.0,No,55.0,11.1,17.0,SSE,31.0,15.8,2016-09-28
1021.8,Perth,12.2,0.0,1015.5,46.0,5.0,4.4,SW,15.0,ENE,No,0.0,18.1,0.0,No,54.0,11.3,11.0,NE,28.0,18.7,2016-09-29
1008.7,Perth,16.6,0.0,1007.1,63.0,3.2,6.5,W,7.0,W,No,3.0,17.2,6.0,Yes,63.0,5.2,19.0,NNW,39.0,19.1,2016-09-30
1004.5,Perth,15.3,4.6,1006.8,64.0,1.0,12.3,WSW,28.0,WSW,Yes,3.0,12.8,4.0,Yes,63.0,7.0,30.0,WSW,70.0,16.5,2016-10-01
1016.8,Perth,15.0,2.8,1017.9,54.0,5.2,10.0,SW,19.0,WSW,Yes,6.0,16.0,6.0,No,58.0,8.4,19.0,SW,46.0,17.5,2016-10-02
1019.9,Perth,16.6,0.0,1019.2,80.0,4.0,9.1,W,11.0,W,No,7.0,16.6,8.0,No,70.0,1.8,13.0,W,31.0,18.8,2016-10-03
1018.7,Perth,17.0,0.8,1016.1,62.0,3.6,11.2,WNW,7.0,N,No,5.0,19.7,6.0,No,85.0,7.8,15.0,W,30.0,21.0,2016-10-04
1013.9,Perth,17.9,0.0,1010.0,51.0,3.0,9.0,WNW,11.0,NNE,No,1.0,22.2,1.0,No,69.0,11.7,13.0,WNW,28.0,23.2,2016-10-05
1010.7,Perth,19.4,0.0,1010.5,63.0,2.2,12.3,NW,13.0,NW,No,6.0,21.6,8.0,Yes,72.0,6.6,17.0,NW,43.0,22.4,2016-10-06
1012.8,Perth,18.0,1.2,1009.7,56.0,3.0,14.7,NW,13.0,N,Yes,6.0,22.6,6.0,Yes,83.0,8.7,17.0,WNW,37.0,24.3,2016-10-07
1008.3,Perth,16.5,9.0,1008.9,71.0,5.4,15.3,WNW,9.0,NNW,Yes,8.0,17.4,7.0,Yes,91.0,1.9,17.0,W,44.0,18.8,2016-10-08
1021.7,Perth,14.8,5.2,1022.4,44.0,3.0,13.0,WSW,19.0,SW,Yes,2.0,16.8,4.0,No,71.0,6.7,22.0,SW,44.0,18.2,2016-10-09
1029.6,Perth,15.5,0.0,1026.4,48.0,4.4,6.5,SSW,9.0,E,No,0.0,18.9,1.0,No,56.0,11.7,17.0,SSW,35.0,20.7,2016-10-10
1026.1,Perth,17.0,0.0,1021.5,29.0,5.0,8.9,ENE,9.0,E,No,0.0,25.5,0.0,No,54.0,11.8,9.0,NE,31.0,26.2,2016-10-11
1016.8,Perth,22.3,0.0,1011.3,15.0,6.4,13.9,NNE,20.0,NE,No,0.0,31.8,0.0,No,30.0,11.8,11.0,NE,37.0,33.1,2016-10-12
1011.8,Perth,22.2,0.0,1010.7,60.0,7.0,11.1,W,9.0,WNW,No,2.0,22.3,3.0,No,75.0,11.7,13.0,SW,31.0,24.5,2016-10-13
1012.3,Perth,18.9,0.6,1010.9,49.0,3.4,16.0,WNW,17.0,W,No,7.0,19.6,7.0,Yes,62.0,8.6,19.0,W,43.0,21.4,2016-10-14
1016.6,Perth,14.7,4.8,1018.9,49.0,5.2,10.4,SW,19.0,SW,Yes,3.0,16.8,7.0,Yes,63.0,8.1,22.0,WSW,54.0,17.2,2016-10-15
1026.6,Perth,15.3,1.4,1024.3,51.0,5.4,7.8,SW,11.0,S,Yes,1.0,18.3,2.0,No,50.0,11.0,19.0,SW,35.0,19.4,2016-10-16
1025.5,Perth,15.4,0.0,1022.6,58.0,4.4,9.3,SW,11.0,SSE,No,7.0,18.7,7.0,No,61.0,6.6,19.0,SW,33.0,19.8,2016-10-17
1023.9,Perth,16.1,0.0,1019.7,48.0,4.0,10.8,SSW,13.0,E,No,2.0,19.5,1.0,No,55.0,11.9,17.0,SSW,31.0,21.6,2016-10-18
1017.4,Perth,15.4,0.0,1013.9,57.0,6.0,8.1,SW,9.0,S,No,6.0,17.3,7.0,Yes,61.0,10.1,19.0,SW,37.0,19.8,2016-10-19
1019.7,Perth,14.3,2.6,1019.7,46.0,4.8,11.1,SW,15.0,SSE,Yes,4.0,17.0,3.0,No,52.0,12.0,24.0,SW,43.0,19.1,2016-10-20
1028.2,Perth,13.7,0.0,1023.8,28.0,5.4,7.9,SE,15.0,E,No,0.0,21.8,0.0,No,46.0,12.0,7.0,SW,31.0,22.0,2016-10-21
1023.1,Perth,19.0,0.0,1016.9,14.0,4.8,9.5,NE,17.0,ENE,No,0.0,27.9,0.0,No,34.0,12.0,13.0,ENE,37.0,28.5,2016-10-22
1012.0,Perth,23.3,0.0,1010.0,19.0,8.8,10.2,WSW,7.0,W,No,0.0,25.7,0.0,No,27.0,12.5,13.0,WSW,31.0,29.5,2016-10-23
1013.5,Perth,18.6,0.0,1011.9,56.0,6.6,10.7,SW,11.0,SW,No,6.0,19.8,5.0,No,64.0,10.6,19.0,SW,37.0,22.0,2016-10-24
1016.7,Perth,16.5,0.0,1016.4,62.0,4.8,8.9,WSW,6.0,SSE,No,7.0,17.2,7.0,No,51.0,10.3,17.0,WSW,35.0,21.4,2016-10-25
1020.7,Perth,17.7,0.0,1018.6,47.0,4.4,8.4,WSW,6.0,E,No,1.0,21.5,5.0,No,63.0,11.5,13.0,SW,31.0,22.3,2016-10-26
1020.9,Perth,18.3,0.0,1018.3,48.0,4.0,9.9,SSW,13.0,S,No,1.0,20.8,3.0,No,59.0,11.8,19.0,SSW,39.0,21.9,2016-10-27
1015.3,Perth,18.5,0.0,1012.2,43.0,6.4,9.8,SW,15.0,SW,No,1.0,20.5,0.0,Yes,55.0,12.2,20.0,SSW,33.0,22.4,2016-10-28
1013.1,Perth,18.4,1.4,1014.5,51.0,6.0,15.0,WSW,13.0,W,Yes,7.0,18.8,7.0,Yes,77.0,8.4,20.0,SW,50.0,20.0,2016-10-29
1023.7,Perth,15.6,3.0,1020.3,44.0,4.8,8.9,SW,15.0,SSE,Yes,0.0,18.7,1.0,No,42.0,12.1,22.0,SSW,37.0,21.2,2016-10-30
1021.8,Perth,16.6,0.0,1018.9,48.0,5.4,9.7,SW,13.0,SE,No,1.0,20.0,0.0,No,53.0,12.2,20.0,SW,44.0,22.5,2016-10-31
1020.2,Perth,18.4,0.0,1015.2,45.0,7.2,11.2,SSW,11.0,ESE,No,0.0,23.1,0.0,No,50.0,12.4,17.0,SW,31.0,25.6,2016-11-01
1014.5,Perth,21.5,0.0,1010.8,30.0,7.4,12.0,SW,7.0,E,No,1.0,28.4,0.0,No,45.0,12.5,15.0,SSW,33.0,30.8,2016-11-02
1016.8,Perth,17.9,0.0,1016.8,57.0,9.2,13.2,SW,15.0,SW,No,0.0,20.9,0.0,No,65.0,12.6,22.0,SSW,39.0,22.9,2016-11-03
1022.0,Perth,18.8,0.0,1018.5,53.0,5.8,16.0,SSW,9.0,ENE,No,0.0,24.4,7.0,No,69.0,9.3,19.0,SW,33.0,26.1,2016-11-04
1017.8,Perth,25.6,0.0,1012.7,30.0,6.6,14.1,WSW,11.0,ENE,No,0.0,33.8,0.0,No,45.0,12.8,15.0,SW,31.0,37.0,2016-11-05
1014.1,Perth,22.5,0.0,1015.1,67.0,8.6,18.2,SSW,15.0,SSW,No,4.0,22.3,1.0,No,64.0,12.5,19.0,SW,44.0,25.0,2016-11-06
1019.4,Perth,16.5,0.0,1016.5,50.0,7.6,11.5,WSW,13.0,SE,No,7.0,18.7,1.0,No,47.0,12.6,20.0,SW,39.0,22.4,2016-11-07
1014.2,Perth,18.0,0.0,1010.2,46.0,7.2,9.4,WSW,7.0,E,No,1.0,21.1,0.0,No,50.0,12.4,15.0,SW,41.0,23.6,2016-11-08
1011.4,Perth,17.1,0.0,1010.5,44.0,8.4,13.0,SW,13.0,SSE,No,1.0,19.7,7.0,No,58.0,8.1,20.0,WSW,37.0,21.4,2016-11-09
1011.6,Perth,19.2,0.0,1009.2,87.0,5.0,8.2,NW,11.0,NW,No,8.0,17.3,2.0,No,52.0,8.0,15.0,WNW,41.0,21.8,2016-11-10
1016.2,Perth,17.9,0.4,1016.4,49.0,6.0,11.2,SW,17.0,WSW,No,4.0,19.2,5.0,No,50.0,10.0,17.0,SW,39.0,21.2,2016-11-11
1022.1,Perth,18.9,0.0,1020.3,52.0,6.0,8.2,SW,9.0,SSW,No,1.0,20.9,1.0,No,46.0,12.2,20.0,SSW,39.0,22.5,2016-11-12
1023.0,Perth,21.0,0.0,1017.7,32.0,7.0,11.6,SSW,13.0,E,No,1.0,29.0,0.0,No,44.0,12.9,13.0,SW,31.0,31.1,2016-11-13
1014.1,Perth,27.4,0.0,1008.5,9.0,9.8,14.1,NE,24.0,NNE,No,0.0,36.6,0.0,No,16.0,12.9,11.0,NNE,43.0,36.9,2016-11-14
1005.7,Perth,31.4,0.0,1004.6,64.0,10.0,17.3,WNW,15.0,NE,No,4.0,24.3,0.0,No,18.0,12.5,15.0,NW,39.0,35.8,2016-11-15
1004.6,Perth,20.5,0.0,1007.8,64.0,7.8,18.6,SSW,7.0,WNW,No,7.0,19.5,7.0,Yes,63.0,4.3,9.0,WNW,39.0,21.6,2016-11-16
1022.7,Perth,17.3,14.0,1021.1,46.0,3.8,10.6,SW,9.0,SE,Yes,0.0,19.8,1.0,No,44.0,13.2,20.0,SW,37.0,21.8,2016-11-17
1020.0,Perth,21.3,0.0,1015.7,30.0,7.8,9.9,WSW,11.0,E,No,0.0,26.7,0.0,No,42.0,12.8,17.0,SW,31.0,30.3,2016-11-18
1013.4,Perth,22.3,0.0,1012.1,52.0,8.4,11.8,SSW,7.0,S,No,4.0,23.7,1.0,No,50.0,12.9,19.0,SW,41.0,25.6,2016-11-19
1016.4,Perth,20.6,0.0,1015.6,47.0,9.2,15.3,SSW,17.0,SSW,No,1.0,20.9,5.0,No,43.0,10.6,24.0,SSW,46.0,23.5,2016-11-20
1020.9,Perth,17.3,0.0,1018.2,40.0,7.4,10.2,SW,9.0,ESE,No,6.0,20.5,7.0,No,49.0,12.6,17.0,SSW,37.0,21.8,2016-11-21
1019.7,Perth,21.8,0.0,1016.0,38.0,7.4,13.0,SSW,11.0,E,No,0.0,25.3,0.0,No,39.0,13.2,20.0,SSW,37.0,28.2,2016-11-22
1018.4,Perth,25.4,0.0,1015.8,22.0,9.4,14.3,SW,13.0,ENE,No,1.0,30.7,1.0,No,34.0,13.2,19.0,SSW,39.0,33.0,2016-11-23
1018.4,Perth,26.1,0.0,1015.3,25.0,12.6,18.0,SW,13.0,E,No,1.0,31.8,0.0,No,34.0,13.0,19.0,SW,37.0,33.9,2016-11-24
1017.3,Perth,25.7,0.0,1013.6,14.0,11.6,16.7,S,15.0,ENE,No,1.0,34.8,0.0,No,35.0,13.0,11.0,ENE,35.0,35.4,2016-11-25
1013.8,Perth,31.5,0.0,1010.4,11.0,11.8,18.7,SSW,17.0,NNE,No,1.0,37.4,1.0,No,23.0,13.1,9.0,NE,31.0,38.2,2016-11-26
1013.2,Perth,26.9,0.0,1013.2,38.0,11.4,17.1,SW,9.0,S,No,0.0,28.3,0.0,No,45.0,13.2,17.0,SSW,37.0,31.0,2016-11-27
1015.4,Perth,23.8,0.0,1013.5,45.0,9.2,15.2,WSW,6.0,E,No,0.0,26.0,1.0,No,45.0,13.1,15.0,SW,33.0,29.5,2016-11-28
1017.3,Perth,20.4,0.0,1013.6,50.0,10.2,15.3,SW,13.0,SSE,No,3.0,24.9,1.0,No,60.0,13.2,19.0,SSW,39.0,25.9,2016-11-29
1014.5,Perth,22.6,0.0,1012.9,52.0,8.0,15.1,SSW,7.0,SSE,No,3.0,22.7,1.0,No,52.0,13.1,22.0,SSW,43.0,26.6,2016-11-30
1016.4,Perth,19.9,0.0,1013.9,43.0,9.0,13.7,SW,9.0,SSE,No,7.0,22.6,7.0,No,58.0,10.2,17.0,SSW,37.0,24.3,2016-12-01
1012.7,Perth,20.7,0.0,1009.1,39.0,7.4,14.0,WSW,9.0,NE,No,2.0,25.9,1.0,No,46.0,12.8,13.0,E,33.0,27.9,2016-12-02
1009.1,Perth,20.4,0.0,1008.8,64.0,7.8,15.7,W,15.0,WSW,No,7.0,21.3,8.0,Yes,55.0,9.6,15.0,W,35.0,23.4,2016-12-03
1015.3,Perth,18.2,1.8,1012.9,41.0,6.2,14.6,SW,15.0,SE,Yes,1.0,21.4,2.0,No,42.0,12.2,20.0,SW,41.0,23.6,2016-12-04
1015.4,Perth,19.2,0.0,1014.1,44.0,10.0,12.8,SSW,13.0,SSE,No,0.0,21.8,1.0,No,55.0,12.7,22.0,WSW,41.0,23.8,2016-12-05
1016.9,Perth,20.8,0.0,1014.1,46.0,11.8,12.9,WSW,7.0,SSW,No,1.0,23.4,7.0,No,55.0,12.7,17.0,SW,33.0,24.7,2016-12-06
1016.5,Perth,20.7,0.0,1015.7,45.0,8.6,17.8,SW,19.0,SSW,No,0.0,23.0,5.0,No,64.0,11.3,19.0,SW,41.0,24.1,2016-12-07
1020.1,Perth,19.7,0.0,1015.4,34.0,11.4,13.3,SSW,15.0,ESE,No,0.0,27.0,0.0,No,40.0,11.3,17.0,ESE,33.0,30.0,2016-12-08
1014.6,Perth,27.2,0.0,1011.7,17.0,8.0,14.1,SW,13.0,ENE,No,0.0,32.4,0.0,No,27.0,13.3,19.0,SW,41.0,35.8,2016-12-09
1010.6,Perth,32.4,0.0,1009.8,25.0,12.0,16.2,W,20.0,NE,No,1.0,29.3,0.0,No,16.0,13.3,13.0,WNW,35.0,37.6,2016-12-10
1011.8,Perth,22.2,0.0,1007.5,42.0,10.6,18.2,SSW,15.0,WSW,No,7.0,26.0,1.0,Yes,67.0,8.0,13.0,SSW,43.0,28.6,2016-12-11
1010.1,Perth,21.1,7.8,1011.2,57.0,7.6,17.7,SSE,11.0,WSW,Yes,7.0,22.0,7.0,No,74.0,6.0,20.0,SSE,43.0,24.6,2016-12-12
1020.6,Perth,18.8,0.0,1018.3,46.0,5.2,14.4,SW,15.0,SE,No,0.0,23.6,5.0,No,55.0,11.8,19.0,SSE,39.0,24.8,2016-12-13
1021.5,Perth,21.4,0.0,1016.6,46.0,8.6,15.6,SSW,15.0,ENE,No,1.0,28.3,0.0,No,54.0,13.3,15.0,ENE,31.0,30.1,2016-12-14
1012.1,Perth,27.5,0.0,1009.7,25.0,9.0,18.3,SW,15.0,NE,No,7.0,31.7,5.0,No,36.0,10.2,17.0,S,37.0,33.7,2016-12-15
1013.9,Perth,21.6,0.0,1010.8,28.0,10.6,17.9,S,13.0,SSE,No,0.0,29.2,1.0,No,50.0,13.3,15.0,ESE,44.0,30.8,2016-12-16
1014.0,Perth,21.4,0.0,1010.2,44.0,11.0,14.2,SSW,13.0,ESE,No,1.0,26.5,0.0,No,45.0,13.1,17.0,SW,44.0,30.0,2016-12-17
1012.7,Perth,21.5,0.0,1012.8,54.0,10.4,15.5,SW,13.0,SSW,No,0.0,23.0,1.0,No,56.0,13.1,22.0,SW,46.0,24.2,2016-12-18
1016.8,Perth,21.2,0.0,1013.8,46.0,8.8,14.5,SW,9.0,SE,No,0.0,24.8,0.0,No,49.0,13.2,20.0,SW,35.0,27.3,2016-12-19
1015.2,Perth,23.2,0.0,1010.2,20.0,10.0,16.0,SE,11.0,E,No,0.0,34.0,0.0,No,44.0,13.3,11.0,E,35.0,34.3,2016-12-20
1008.0,Perth,30.4,0.0,1001.7,14.0,11.4,20.3,NNE,19.0,NE,No,1.0,41.8,1.0,No,29.0,13.0,9.0,N,41.0,42.4,2016-12-21
1010.1,Perth,20.9,0.0,1008.5,51.0,13.2,20.0,SSW,17.0,SW,No,0.0,25.1,7.0,No,69.0,9.4,20.0,SW,39.0,27.1,2016-12-22
1009.0,Perth,27.0,0.0,1005.7,31.0,9.4,17.3,SW,9.0,SSE,No,0.0,29.9,0.0,No,40.0,13.2,22.0,SW,43.0,32.6,2016-12-23
1007.1,Perth,25.2,0.0,1004.8,50.0,13.0,19.2,SW,11.0,SSW,No,0.0,27.2,1.0,No,45.0,13.1,22.0,SW,44.0,29.9,2016-12-24
1011.3,Perth,22.7,0.0,1007.6,38.0,11.8,17.9,SW,17.0,SSE,No,0.0,30.7,1.0,No,50.0,13.2,17.0,SW,43.0,32.7,2016-12-25
1006.7,Perth,25.0,0.0,1003.7,47.0,12.2,16.2,WSW,11.0,ENE,No,1.0,26.1,0.0,No,46.0,13.1,19.0,WSW,41.0,32.7,2016-12-26
1005.9,Perth,19.1,0.6,1006.8,47.0,8.4,16.3,SSW,22.0,SW,No,1.0,21.1,6.0,No,51.0,11.1,28.0,WSW,56.0,22.5,2016-12-27
1012.1,Perth,17.9,0.0,1011.0,44.0,8.2,13.4,SW,15.0,S,No,1.0,22.0,7.0,No,51.0,13.1,20.0,SW,46.0,22.9,2016-12-28
1013.8,Perth,18.4,0.0,1010.3,46.0,9.6,11.8,W,9.0,SSE,No,0.0,22.6,1.0,No,53.0,13.2,15.0,SW,33.0,24.2,2016-12-29
1008.9,Perth,21.1,0.0,1008.3,50.0,7.0,13.1,SW,4.0,N,No,2.0,22.0,1.0,No,52.0,13.1,24.0,SSW,50.0,23.2,2016-12-30
1016.3,Perth,20.0,0.0,1013.4,47.0,8.0,13.1,SW,11.0,SE,No,1.0,25.2,1.0,No,54.0,13.2,19.0,SW,43.0,27.4,2016-12-31
1017.2,Perth,22.4,0.0,1013.1,40.0,12.6,16.3,SW,13.0,ESE,No,0.0,27.9,0.0,No,45.0,13.3,19.0,SE,35.0,31.3,2017-01-01
1013.8,Perth,27.8,0.0,1010.0,15.0,11.6,18.2,SE,15.0,NE,No,0.0,36.7,0.0,No,35.0,13.2,9.0,SSW,37.0,37.1,2017-01-02
1010.7,Perth,31.8,0.0,1007.4,15.0,12.2,18.2,SSW,11.0,NE,No,0.0,38.4,0.0,No,27.0,13.3,17.0,SW,35.0,40.0,2017-01-03
1007.7,Perth,34.1,0.0,1005.2,12.0,12.6,18.9,W,20.0,NE,No,1.0,38.0,1.0,No,19.0,13.3,15.0,ENE,33.0,40.9,2017-01-04
1007.7,Perth,20.8,0.0,1007.6,59.0,11.8,20.0,WSW,11.0,W,No,5.0,23.4,7.0,No,76.0,8.3,19.0,SW,48.0,24.9,2017-01-05
1011.8,Perth,19.6,0.0,1009.6,55.0,10.0,16.9,SSW,19.0,SW,No,3.0,21.6,7.0,No,46.0,9.3,20.0,SSW,44.0,23.2,2017-01-06
1012.5,Perth,19.8,0.0,1009.9,50.0,7.2,13.8,SW,7.0,ESE,No,0.0,23.4,1.0,No,54.0,12.9,20.0,SSW,43.0,24.9,2017-01-07
1011.7,Perth,24.0,0.0,1009.3,41.0,7.8,13.7,SSW,9.0,SSE,No,0.0,27.6,0.0,No,43.0,13.1,22.0,SSW,39.0,30.6,2017-01-08
1012.1,Perth,24.8,0.0,1008.0,31.0,10.0,17.0,SW,15.0,E,No,0.0,32.6,0.0,No,43.0,13.1,19.0,SSW,37.0,35.4,2017-01-09
