Sunshine,Temp3pmF,Rainfall,WindGustDir,RainToday,WindSpeed3pm,WindSpeed9am,RainTomorrow,Cloud3pm,Pressure3pm,WindDir9am,Humidity3pm,Evaporation,Humidity9am,WindGustSpeed,Temp9amF,Cloud9am,Date,MaxTempF,Location,MinTempF,WindDir3pm,Pressure9am
,58.28,14.0,SSW,Yes,26.0,30.0,,2.0,1023.6,SW,61.0,4.4,59.0,63.0,54.5,6.0,2015-09-24,61.16,Williamtown,45.68,SW,1024.8
,59.36,,SSW,,33.0,19.0,,8.0,1026.5,WSW,75.0,,88.0,56.0,55.58,8.0,2015-09-25,62.78,Williamtown,50.54,S,1027.9
,56.66,,SSE,,17.0,13.0,Yes,8.0,1025.2,WSW,92.0,,85.0,41.0,57.02,6.0,2015-09-26,66.2,Williamtown,52.7,SW,1028.0
4.7,61.88,30.8,S,Yes,20.0,22.0,Yes,7.0,1020.9,WSW,63.0,9.8,82.0,48.0,58.1,7.0,2015-09-27,64.04,Williamtown,51.98,SSW,1023.8
11.3,67.28,1.2,WNW,Yes,19.0,20.0,No,1.0,1018.0,WNW,39.0,2.8,62.0,33.0,61.519999999999996,1.0,2015-09-28,70.16,Williamtown,48.2,SSE,1021.3
11.2,77.54,0.0,WNW,No,13.0,13.0,No,1.0,1016.2,NW,23.0,4.4,64.0,30.0,61.88,0.0,2015-09-29,78.08,Williamtown,44.06,NNW,1020.1
9.2,67.82,0.0,SSE,No,28.0,20.0,No,5.0,1020.8,S,71.0,6.0,70.0,39.0,69.08,2.0,2015-09-30,71.96,Williamtown,48.56,SSE,1021.6
,79.7,0.0,ENE,No,13.0,9.0,No,1.0,1023.2,NW,36.0,3.6,78.0,31.0,66.56,5.0,2015-10-01,80.6,Williamtown,51.44,NNW,1026.6
,70.7,0.0,SSE,No,24.0,19.0,No,,1032.4,SE,60.0,,61.0,39.0,72.14,,2015-10-02,74.66,Williamtown,56.120000000000005,SE,1033.5
,87.8,0.0,WNW,No,20.0,17.0,No,,1025.6,NW,25.0,,71.0,30.0,68.9,,2015-10-03,89.06,Williamtown,52.34,NW,1032.0
,92.84,0.0,WNW,No,22.0,17.0,No,,1022.4,NW,14.0,,45.0,46.0,72.68,,2015-10-04,94.64,Williamtown,52.7,NW,1025.7
10.4,95.0,0.0,NW,No,17.0,17.0,No,5.0,1021.9,NW,12.0,24.0,47.0,37.0,71.06,1.0,2015-10-05,96.44,Williamtown,55.94,NNW,1024.8
11.5,91.03999999999999,0.0,SE,No,19.0,13.0,No,1.0,1020.4,NW,27.0,7.8,42.0,24.0,72.68,1.0,2015-10-06,94.46000000000001,Williamtown,54.32,SE,1024.0
1.1,65.48,0.0,SW,No,30.0,37.0,No,8.0,1032.7,SSW,73.0,7.0,78.0,61.0,68.72,7.0,2015-10-07,70.52,Williamtown,56.84,S,1028.1
,65.84,0.2,E,No,28.0,4.0,No,8.0,1035.6,NNE,63.0,5.2,72.0,39.0,64.4,8.0,2015-10-08,67.64,Williamtown,59.72,ESE,1038.1
,76.46,0.0,NNE,No,9.0,19.0,No,,1029.5,NNE,44.0,,51.0,37.0,66.92,,2015-10-09,78.08,Williamtown,54.86,NNE,1034.3
,77.18,0.0,SE,No,19.0,9.0,No,,1025.2,NE,49.0,,76.0,30.0,66.02,,2015-10-10,78.44,Williamtown,49.82,SE,1029.0
9.5,79.52,0.0,SW,No,20.0,17.0,Yes,4.0,1018.0,NW,52.0,15.0,72.0,54.0,68.0,4.0,2015-10-11,84.74,Williamtown,51.8,SE,1023.4
9.5,91.22,1.6,SE,Yes,31.0,17.0,No,4.0,1012.7,NNW,18.0,5.6,75.0,57.0,68.54,1.0,2015-10-12,92.11999999999999,Williamtown,56.66,WNW,1017.8
6.8,71.42,0.0,SE,No,26.0,22.0,No,6.0,1021.0,SSE,72.0,7.0,84.0,41.0,69.98,7.0,2015-10-13,74.84,Williamtown,64.75999999999999,ESE,1020.9
9.9,75.02,0.0,SE,No,26.0,17.0,No,1.0,1024.9,ENE,56.0,,69.0,41.0,70.34,4.0,2015-10-14,75.56,Williamtown,57.2,E,1026.5
,79.34,0.0,ESE,No,13.0,13.0,,1.0,1022.3,WNW,51.0,6.8,82.0,28.0,65.3,2.0,2015-10-15,82.94,Williamtown,56.66,SE,1026.6
,88.7,,E,,7.0,13.0,,,1019.0,NNW,24.0,,69.0,33.0,68.54,,2015-10-16,90.68,Williamtown,55.4,NNW,1023.1
,74.66,,SSW,,19.0,11.0,,,1021.4,SW,72.0,,76.0,39.0,70.7,3.0,2015-10-17,75.92,Williamtown,57.92,SSE,1022.3
,67.82,,S,,17.0,19.0,Yes,8.0,1027.3,SSE,91.0,,87.0,37.0,69.08,8.0,2015-10-18,72.32,Williamtown,66.92,S,1027.9
11.4,80.78,1.2,ENE,Yes,24.0,13.0,No,1.0,1022.1,NNE,48.0,21.2,68.0,37.0,72.32,1.0,2015-10-19,82.94,Williamtown,56.48,E,1026.3
11.1,86.53999999999999,0.0,E,No,22.0,11.0,No,1.0,1016.4,N,37.0,6.4,67.0,33.0,70.7,1.0,2015-10-20,88.88000000000001,Williamtown,55.58,E,1021.4
9.9,86.36,0.0,NNW,No,22.0,15.0,Yes,5.0,1010.6,NW,39.0,6.6,54.0,44.0,76.46,1.0,2015-10-21,93.38000000000001,Williamtown,61.88,ESE,1014.7
,78.08,19.8,SW,Yes,11.0,0.0,,6.0,1008.3,,45.0,7.8,94.0,67.0,65.48,8.0,2015-10-22,79.34,Williamtown,63.5,WNW,1012.4
,68.54,,S,,30.0,20.0,,5.0,1020.9,WSW,48.0,,90.0,59.0,60.08,7.0,2015-10-23,70.52,Williamtown,58.459999999999994,SSW,1021.4
,70.52,,E,,20.0,11.0,Yes,,1021.4,NW,60.0,,65.0,35.0,65.12,,2015-10-24,72.5,Williamtown,51.8,E,1024.5
10.2,81.32,24.8,ENE,Yes,15.0,0.0,No,2.0,1018.0,,37.0,18.0,71.0,35.0,66.74000000000001,2.0,2015-10-25,82.04,Williamtown,51.44,NE,1022.2
7.5,80.06,0.0,SW,No,19.0,19.0,Yes,7.0,1013.5,NW,54.0,6.4,59.0,63.0,73.22,1.0,2015-10-26,92.48,Williamtown,57.2,S,1016.2
1.5,66.92,9.2,S,Yes,35.0,28.0,Yes,7.0,1024.8,S,48.0,7.6,80.0,56.0,63.68,8.0,2015-10-27,68.54,Williamtown,62.059999999999995,S,1023.9
6.4,66.92,1.8,SE,Yes,24.0,11.0,No,6.0,1022.4,ESE,47.0,5.2,45.0,35.0,66.2,4.0,2015-10-28,70.52,Williamtown,55.94,SE,1024.9
,70.7,0.0,SE,No,30.0,17.0,No,1.0,1021.5,SE,49.0,5.0,56.0,43.0,68.0,6.0,2015-10-29,71.96,Williamtown,53.96,ESE,1023.2
,73.22,0.0,ESE,No,28.0,13.0,No,,1020.7,ENE,46.0,,57.0,43.0,68.54,,2015-10-30,75.92,Williamtown,48.379999999999995,E,1023.8
,71.06,0.0,NE,No,20.0,13.0,No,8.0,1018.8,NNE,69.0,,62.0,43.0,69.62,,2015-10-31,78.44,Williamtown,53.78,NE,1021.4
,84.02,0.0,ENE,No,19.0,11.0,No,8.0,1011.5,N,48.0,,76.0,35.0,69.98,,2015-11-01,86.36,Williamtown,59.0,NNE,1016.4
10.7,86.9,1.0,NW,No,22.0,13.0,No,4.0,1009.3,NNW,40.0,24.2,75.0,52.0,73.04,6.0,2015-11-02,89.06,Williamtown,66.02,NNW,1012.3
1.3,71.42,0.0,SE,No,24.0,15.0,Yes,8.0,1015.2,S,82.0,6.6,89.0,39.0,71.24000000000001,8.0,2015-11-03,74.84,Williamtown,66.56,SE,1015.9
0.0,66.56,5.0,E,Yes,31.0,13.0,Yes,8.0,1015.4,SSW,92.0,3.0,96.0,54.0,66.92,8.0,2015-11-04,70.7,Williamtown,66.74000000000001,ESE,1016.8
,71.06,5.0,ENE,Yes,28.0,11.0,,8.0,1010.3,NE,77.0,0.4,96.0,46.0,64.58,8.0,2015-11-05,73.4,Williamtown,62.059999999999995,NE,1016.1
,76.28,,W,,20.0,15.0,,8.0,1006.2,NNW,65.0,,80.0,43.0,71.96,,2015-11-06,85.82,Williamtown,64.58,S,1008.6
,75.56,,S,,24.0,15.0,Yes,,1011.4,SW,67.0,,63.0,41.0,74.3,,2015-11-07,77.36,Williamtown,64.04,ESE,1012.1
3.6,65.3,11.4,S,Yes,15.0,22.0,Yes,8.0,1019.6,SSW,79.0,14.6,83.0,41.0,63.86,8.0,2015-11-08,67.82,Williamtown,60.980000000000004,E,1019.9
11.9,71.42,3.8,SE,Yes,22.0,7.0,No,6.0,1017.9,SSW,53.0,3.2,64.0,33.0,67.46,5.0,2015-11-09,71.78,Williamtown,54.86,SE,1021.0
12.8,78.08,0.0,SSE,No,20.0,9.0,No,7.0,1013.6,NW,50.0,5.8,73.0,31.0,66.92,2.0,2015-11-10,79.16,Williamtown,51.08,ESE,1016.4
11.0,74.84,0.0,ESE,No,28.0,4.0,No,7.0,1019.8,ENE,55.0,6.0,66.0,37.0,71.6,5.0,2015-11-11,76.28,Williamtown,56.3,SE,1020.4
,78.44,0.0,NE,No,20.0,17.0,,7.0,1017.1,NNE,53.0,6.8,58.0,37.0,72.5,7.0,2015-11-12,81.86,Williamtown,58.82,NE,1020.7
,81.14,,SSW,,9.0,9.0,,8.0,1009.8,WNW,52.0,,68.0,54.0,72.68,,2015-11-13,84.91999999999999,Williamtown,61.34,SW,1013.7
,68.72,,SE,,20.0,19.0,,7.0,1011.5,ESE,77.0,,76.0,35.0,69.25999999999999,7.0,2015-11-14,70.7,Williamtown,60.8,S,1013.5
,67.28,,S,,19.0,13.0,Yes,8.0,1016.6,S,73.0,,72.0,48.0,68.0,8.0,2015-11-15,69.62,Williamtown,60.980000000000004,SSE,1016.3
12.7,70.52,35.4,S,Yes,22.0,20.0,No,1.0,1018.0,SW,55.0,19.4,73.0,35.0,66.02,3.0,2015-11-16,71.78,Williamtown,56.120000000000005,SSE,1019.4
12.9,77.72,0.0,ESE,No,13.0,13.0,No,1.0,1016.8,NNW,44.0,5.0,72.0,35.0,64.58,1.0,2015-11-17,79.34,Williamtown,48.2,NNE,1020.2
13.4,92.66,0.0,WNW,No,30.0,19.0,No,1.0,1011.7,NNW,24.0,7.0,54.0,52.0,73.22,2.0,2015-11-18,94.82,Williamtown,56.48,NNW,1015.5
,88.16,0.0,WSW,No,13.0,0.0,No,2.0,1012.2,,52.0,10.8,70.0,33.0,74.66,0.0,2015-11-19,94.64,Williamtown,61.34,ESE,1015.6
,103.46000000000001,0.0,S,No,35.0,13.0,No,,1008.8,WNW,14.0,,47.0,56.0,83.3,,2015-11-20,104.9,Williamtown,64.04,NW,1013.4
,71.96,0.0,SSW,No,33.0,24.0,No,8.0,1016.7,S,59.0,,58.0,54.0,73.4,,2015-11-21,75.38,Williamtown,67.46,SSE,1015.3
4.3,71.06,0.0,E,No,19.0,19.0,No,8.0,1016.1,ENE,52.0,28.0,51.0,33.0,70.52,7.0,2015-11-22,72.68,Williamtown,63.86,E,1019.3
11.3,75.38,0.0,SSE,No,30.0,13.0,No,1.0,1010.1,WNW,63.0,2.4,69.0,44.0,70.7,1.0,2015-11-23,87.98,Williamtown,56.3,SSE,1012.6
11.2,76.82,0.0,ESE,No,28.0,15.0,No,1.0,1014.5,ESE,51.0,6.8,62.0,41.0,73.4,3.0,2015-11-24,77.54,Williamtown,59.9,ESE,1017.5
12.7,88.52,0.0,ENE,No,22.0,11.0,No,1.0,1008.1,NNW,44.0,7.0,66.0,37.0,73.4,0.0,2015-11-25,90.5,Williamtown,56.84,E,1013.8
,105.8,0.0,NW,No,43.0,11.0,No,6.0,999.7,NNW,7.0,11.8,43.0,76.0,87.26,5.0,2015-11-26,106.88000000000001,Williamtown,68.54,WNW,1002.5
,70.34,0.0,SSE,No,17.0,19.0,No,7.0,1013.8,ENE,54.0,,55.0,35.0,67.64,8.0,2015-11-27,74.3,Williamtown,63.86,NE,1015.9
,74.48,0.0,E,No,37.0,19.0,No,8.0,1015.4,E,56.0,,76.0,54.0,69.8,7.0,2015-11-28,76.28,Williamtown,59.36,E,1016.0
,84.2,0.0,NE,No,20.0,28.0,No,2.0,1009.0,NE,55.0,,72.0,43.0,74.12,8.0,2015-11-29,84.91999999999999,Williamtown,68.18,ENE,1013.2
12.7,77.72,0.0,ENE,No,22.0,19.0,No,1.0,1008.9,SW,60.0,24.6,74.0,39.0,71.78,4.0,2015-11-30,82.4,Williamtown,62.24,ESE,1012.4
10.7,98.41999999999999,0.0,NNE,No,15.0,13.0,No,7.0,1007.7,NNW,13.0,6.4,62.0,37.0,77.72,3.0,2015-12-01,100.94,Williamtown,59.72,NNW,1011.2
1.7,69.98,0.2,S,No,22.0,20.0,No,8.0,1015.5,S,75.0,11.2,70.0,59.0,73.4,7.0,2015-12-02,74.48,Williamtown,67.46,S,1014.2
,70.88,0.4,SSE,No,22.0,19.0,No,2.0,1025.8,SE,46.0,5.8,53.0,37.0,67.82,7.0,2015-12-03,73.58,Williamtown,62.059999999999995,ESE,1026.9
,72.68,0.0,SE,No,24.0,11.0,No,2.0,1023.9,E,49.0,,51.0,35.0,69.8,1.0,2015-12-04,74.48,Williamtown,52.16,SE,1026.0
,76.64,0.0,SE,No,28.0,11.0,No,,1018.9,E,52.0,,66.0,37.0,70.88,4.0,2015-12-05,78.25999999999999,Williamtown,51.26,ESE,1022.6
13.2,82.22,0.0,SE,No,24.0,9.0,No,2.0,1017.5,NW,38.0,22.6,70.0,31.0,71.06,3.0,2015-12-06,82.22,Williamtown,52.52,SE,1020.3
10.7,79.34,0.0,SE,No,30.0,11.0,No,2.0,1019.4,SE,56.0,10.0,65.0,48.0,73.58,2.0,2015-12-07,80.6,Williamtown,56.66,ESE,1020.8
7.1,83.84,0.0,ENE,No,17.0,9.0,No,7.0,1015.2,N,56.0,8.0,64.0,35.0,75.02,7.0,2015-12-08,89.96000000000001,Williamtown,66.74000000000001,ENE,1018.6
7.3,87.44,0.8,S,No,15.0,11.0,Yes,7.0,1012.9,NNE,46.0,6.8,91.0,50.0,73.4,7.0,2015-12-09,93.02,Williamtown,69.8,N,1015.8
,75.2,10.0,WSW,Yes,26.0,13.0,Yes,7.0,1011.1,SSE,77.0,8.8,82.0,48.0,74.12,7.0,2015-12-10,79.16,Williamtown,65.66,ESE,1015.5
,100.4,1.8,NW,Yes,39.0,13.0,No,,1000.6,NNW,11.0,,74.0,69.0,75.38,,2015-12-11,101.48,Williamtown,62.6,NW,1006.3
,74.3,0.0,SE,No,30.0,17.0,No,,1014.2,SE,55.0,,59.0,48.0,70.88,,2015-12-12,75.56,Williamtown,64.75999999999999,ESE,1014.8
,78.8,0.0,E,No,31.0,17.0,No,1.0,1015.7,ENE,48.0,,66.0,48.0,70.34,8.0,2015-12-13,80.42,Williamtown,64.04,E,1019.3
12.9,86.53999999999999,0.0,E,No,24.0,11.0,No,1.0,1012.3,WNW,42.0,37.0,64.0,41.0,73.58,5.0,2015-12-14,89.6,Williamtown,56.48,E,1015.8
9.9,86.36,0.0,SSE,No,22.0,6.0,No,7.0,1011.4,E,49.0,7.4,72.0,39.0,75.56,1.0,2015-12-15,88.88000000000001,Williamtown,59.540000000000006,ENE,1014.9
3.0,70.7,0.0,SE,No,28.0,9.0,Yes,8.0,1016.2,N,68.0,8.0,76.0,54.0,75.02,7.0,2015-12-16,77.54,Williamtown,68.18,E,1015.0
,80.42,4.0,ENE,Yes,31.0,9.0,No,2.0,1016.2,E,48.0,3.2,70.0,43.0,73.58,5.0,2015-12-17,84.02,Williamtown,61.34,ESE,1018.2
,84.91999999999999,0.0,ENE,No,24.0,9.0,No,,1014.4,NNW,40.0,,63.0,35.0,73.22,,2015-12-18,87.26,Williamtown,58.459999999999994,ENE,1017.3
,90.32,0.0,E,No,26.0,13.0,No,5.0,1012.7,N,25.0,,63.0,46.0,76.1,,2015-12-19,90.68,Williamtown,57.74,E,1015.5
,98.24,0.0,NE,No,13.0,7.0,No,1.0,1009.7,NNE,30.0,26.0,61.0,39.0,77.72,1.0,2015-12-20,100.58000000000001,Williamtown,64.04,E,1014.5
8.2,78.44,0.0,WNW,No,31.0,22.0,Yes,7.0,1015.7,WNW,72.0,11.0,28.0,46.0,89.41999999999999,6.0,2015-12-21,98.78,Williamtown,66.2,S,1014.5
1.1,65.12,25.0,SSE,Yes,17.0,24.0,Yes,8.0,1021.1,SSE,95.0,,95.0,35.0,66.2,8.0,2015-12-22,68.54,Williamtown,65.66,SSE,1021.6
0.0,66.74000000000001,30.2,SE,Yes,15.0,22.0,Yes,8.0,1017.4,SSW,89.0,3.2,89.0,35.0,67.82,7.0,2015-12-23,74.3,Williamtown,62.24,ESE,1018.6
,73.22,7.6,SSE,Yes,28.0,19.0,No,7.0,1018.0,SE,60.0,4.6,59.0,46.0,73.04,7.0,2015-12-24,76.46,Williamtown,65.84,ESE,1019.2
,74.84,0.0,SE,No,24.0,17.0,No,1.0,1014.7,E,67.0,,72.0,41.0,69.62,8.0,2015-12-25,77.54,Williamtown,57.92,ESE,1018.4
,88.34,0.0,WNW,No,15.0,15.0,Yes,1.0,1005.4,NE,42.0,,65.0,69.0,76.1,,2015-12-26,89.96000000000001,Williamtown,59.9,E,1010.4
,70.7,43.0,SSW,Yes,33.0,26.0,No,8.0,1017.9,S,58.0,,82.0,52.0,65.66,8.0,2015-12-27,70.88,Williamtown,63.68,S,1015.7
7.0,70.52,0.0,S,No,24.0,30.0,No,7.0,1022.2,SSE,55.0,28.0,63.0,44.0,66.56,7.0,2015-12-28,73.94,Williamtown,61.34,S,1022.6
11.0,72.32,0.0,S,No,24.0,24.0,No,1.0,1020.8,SSE,48.0,7.0,48.0,44.0,70.16,3.0,2015-12-29,74.48,Williamtown,55.22,S,1021.8
13.2,73.4,0.0,SSE,No,22.0,9.0,No,1.0,1018.4,WSW,55.0,6.2,65.0,31.0,68.0,1.0,2015-12-30,75.02,Williamtown,54.86,SE,1019.8
,76.28,0.0,SE,No,24.0,0.0,No,1.0,1017.1,,49.0,7.8,69.0,37.0,71.24000000000001,7.0,2015-12-31,77.9,Williamtown,58.64,SE,1019.4
,75.56,0.0,SE,No,24.0,15.0,No,,1013.8,SE,49.0,,55.0,35.0,73.4,6.0,2016-01-01,77.36,Williamtown,56.66,SE,1016.5
,75.38,0.0,SE,No,22.0,2.0,No,4.0,1011.6,SW,53.0,,64.0,35.0,70.52,7.0,2016-01-02,77.18,Williamtown,57.379999999999995,SSE,1013.3
3.3,74.3,0.0,ESE,No,22.0,24.0,Yes,8.0,1013.6,SSW,61.0,19.8,73.0,39.0,73.22,7.0,2016-01-03,74.84,Williamtown,63.5,ESE,1014.0
0.6,71.96,40.6,ESE,Yes,22.0,7.0,Yes,8.0,1014.9,S,76.0,7.0,93.0,44.0,67.64,8.0,2016-01-04,74.3,Williamtown,63.32,E,1015.8
0.0,68.72,25.2,S,Yes,31.0,35.0,Yes,8.0,1011.8,ESE,92.0,5.6,92.0,70.0,67.82,8.0,2016-01-05,70.52,Williamtown,66.74000000000001,ESE,1014.3
0.0,66.92,225.0,S,Yes,35.0,39.0,Yes,8.0,1008.8,SSW,90.0,,95.0,80.0,66.56,8.0,2016-01-06,67.82,Williamtown,65.3,SSW,1008.5
,69.25999999999999,37.4,,Yes,33.0,24.0,No,7.0,1014.7,WSW,69.0,8.4,88.0,,64.4,7.0,2016-01-07,72.68,Williamtown,61.16,SSW,1013.1
,74.66,0.0,SE,No,20.0,6.0,No,,1019.3,S,42.0,,58.0,30.0,73.4,,2016-01-08,76.28,Williamtown,,SE,1020.6
,74.12,0.0,E,No,17.0,11.0,No,7.0,1019.4,S,62.0,,70.0,28.0,69.98,,2016-01-09,75.74000000000001,Williamtown,61.7,SE,1022.1
,77.72,0.0,SE,No,24.0,9.0,No,,1018.1,NNE,62.0,,73.0,37.0,73.22,2.0,2016-01-10,80.6,Williamtown,60.8,E,1020.5
10.5,94.46000000000001,0.0,SW,No,11.0,13.0,No,1.0,1010.3,NNW,37.0,24.4,74.0,39.0,75.2,0.0,2016-01-11,96.61999999999999,Williamtown,63.14,NW,1014.4
9.6,99.68,0.0,SSW,No,35.0,7.0,No,5.0,1010.0,N,24.0,6.8,61.0,52.0,83.3,5.0,2016-01-12,102.56,Williamtown,69.62,WNW,1011.7
9.6,82.04,0.0,SSW,No,20.0,9.0,No,1.0,1016.4,WSW,64.0,10.6,76.0,35.0,74.84,8.0,2016-01-13,85.28,Williamtown,72.32,SE,1019.8
,102.2,0.0,SW,No,24.0,13.0,Yes,7.0,1009.4,N,28.0,6.0,64.0,72.0,84.38000000000001,0.0,2016-01-14,104.18,Williamtown,71.42,NNW,1013.6
,59.72,36.0,SSW,Yes,17.0,35.0,Yes,,1023.2,S,96.0,,89.0,59.0,61.34,,2016-01-15,71.6,Williamtown,60.980000000000004,W,1023.1
,65.48,21.2,SSE,Yes,26.0,26.0,Yes,8.0,1025.8,SE,91.0,,46.0,48.0,71.6,,2016-01-16,73.04,Williamtown,59.36,SE,1025.7
7.1,72.5,2.8,S,Yes,19.0,15.0,Yes,5.0,1022.3,WSW,68.0,27.4,93.0,33.0,63.86,7.0,2016-01-17,74.3,Williamtown,62.42,SSE,1024.9
12.0,76.28,2.4,SE,Yes,17.0,9.0,No,6.0,1017.9,WSW,60.0,3.8,74.0,30.0,70.88,1.0,2016-01-18,77.72,Williamtown,62.42,SE,1020.6
13.3,88.34,0.0,ENE,No,11.0,9.0,No,1.0,1014.0,NW,36.0,6.0,78.0,26.0,71.06,3.0,2016-01-19,91.03999999999999,Williamtown,60.62,NNE,1018.6
12.9,96.61999999999999,0.0,WNW,No,20.0,13.0,No,6.0,1011.2,N,26.0,7.0,56.0,41.0,78.25999999999999,1.0,2016-01-20,98.6,Williamtown,66.02,NW,1014.0
,94.46000000000001,0.0,SW,No,13.0,7.0,Yes,7.0,1009.0,NNW,37.0,12.0,57.0,78.0,81.68,7.0,2016-01-21,95.36,Williamtown,69.44,NNE,1011.6
,84.2,4.8,W,Yes,19.0,0.0,Yes,,1006.3,,62.0,,83.0,28.0,75.92,8.0,2016-01-22,88.52,Williamtown,71.24000000000001,SE,1010.5
,74.12,20.0,SSW,Yes,28.0,28.0,No,8.0,1008.0,WNW,79.0,,69.0,56.0,81.5,,2016-01-23,86.18,Williamtown,72.86,SSW,1006.7
,76.64,0.0,S,No,19.0,19.0,No,8.0,1011.9,SSE,65.0,,68.0,30.0,74.12,8.0,2016-01-24,78.44,Williamtown,68.0,SSE,1013.3
6.7,80.42,0.2,ESE,No,30.0,13.0,No,5.0,1012.6,ESE,60.0,22.6,64.0,39.0,77.54,7.0,2016-01-25,80.96,Williamtown,67.1,ESE,1014.0
9.9,80.06,0.0,SE,No,28.0,19.0,No,1.0,1016.6,E,54.0,6.4,64.0,41.0,76.46,7.0,2016-01-26,81.86,Williamtown,72.5,ESE,1017.0
3.2,77.18,0.0,ENE,No,30.0,19.0,Yes,7.0,1013.5,NE,63.0,6.4,69.0,44.0,73.75999999999999,7.0,2016-01-27,80.96,Williamtown,66.38,E,1016.2
,80.24000000000001,4.0,NNE,Yes,13.0,11.0,Yes,6.0,1005.2,N,69.0,6.6,95.0,30.0,68.9,8.0,2016-01-28,83.12,Williamtown,68.18,NNW,1009.0
,81.68,2.8,WNW,Yes,20.0,7.0,No,7.0,1002.6,NNE,49.0,,79.0,35.0,76.46,1.0,2016-01-29,86.36,Williamtown,68.9,WNW,1003.6
,83.12,0.0,ENE,No,26.0,6.0,No,,1002.8,S,68.0,,84.0,46.0,76.1,5.0,2016-01-30,85.82,Williamtown,70.52,SE,1004.5
9.7,91.4,0.0,WNW,No,31.0,17.0,No,1.0,1003.0,NW,18.0,18.0,43.0,57.0,80.06,1.0,2016-01-31,93.02,Williamtown,65.12,WNW,1004.8
8.5,84.2,0.0,WNW,No,11.0,15.0,No,7.0,1001.3,NNW,33.0,11.6,48.0,48.0,73.94,1.0,2016-02-01,90.68,Williamtown,58.82,WNW,1005.1
13.1,77.9,0.0,SSE,No,20.0,11.0,No,1.0,1003.8,W,55.0,7.0,67.0,33.0,71.24000000000001,1.0,2016-02-02,79.34,Williamtown,62.059999999999995,SE,1006.3
12.3,83.84,0.0,SSE,No,24.0,2.0,Yes,4.0,1002.2,NW,50.0,7.8,70.0,31.0,73.22,5.0,2016-02-03,85.28,Williamtown,61.7,ESE,1004.0
,72.14,11.0,S,Yes,33.0,19.0,Yes,7.0,1010.9,S,91.0,7.4,96.0,65.0,69.08,8.0,2016-02-04,78.25999999999999,Williamtown,68.0,SSW,1010.6
,73.94,8.7,S,Yes,33.0,39.0,Yes,8.0,1016.1,S,62.0,,75.0,57.0,71.06,5.0,2016-02-05,76.1,Williamtown,68.36,S,1015.3
,76.64,7.2,SE,Yes,28.0,20.0,No,2.0,1016.0,SE,58.0,,94.0,39.0,67.82,7.0,2016-02-06,78.25999999999999,Williamtown,66.38,SE,1017.4
,77.54,0.2,SE,No,17.0,6.0,No,1.0,1016.3,NW,55.0,,80.0,31.0,71.06,8.0,2016-02-07,79.34,Williamtown,64.04,SSE,1017.6
10.2,79.34,0.7,SSE,No,24.0,13.0,No,3.0,1017.5,WSW,65.0,22.6,93.0,39.0,70.16,7.0,2016-02-08,80.78,Williamtown,64.22,SSE,1018.5
10.0,79.16,0.2,SSE,No,17.0,24.0,No,3.0,1018.9,SSE,63.0,4.2,67.0,35.0,75.2,5.0,2016-02-09,81.14,Williamtown,64.94,SSW,1020.0
12.5,81.14,0.0,ESE,No,22.0,9.0,No,1.0,1013.4,WNW,50.0,7.2,77.0,39.0,72.68,1.0,2016-02-10,82.4,Williamtown,62.059999999999995,SE,1016.6
,82.94,0.0,SE,No,24.0,13.0,No,4.0,1013.9,NNE,56.0,7.2,71.0,37.0,73.75999999999999,1.0,2016-02-11,83.12,Williamtown,59.540000000000006,ESE,1015.0
,81.32,0.0,SE,No,24.0,9.0,No,,1014.6,ENE,54.0,,62.0,37.0,76.64,,2016-02-12,83.3,Williamtown,65.12,SE,1016.6
,84.91999999999999,0.0,ESE,No,15.0,11.0,No,,1011.8,NNE,41.0,,72.0,37.0,73.94,,2016-02-13,86.72,Williamtown,62.78,ENE,1014.8
11.9,95.9,0.0,SSW,No,11.0,13.0,No,1.0,1006.2,NW,29.0,24.0,69.0,48.0,73.58,0.0,2016-02-14,97.52,Williamtown,64.04,N,1010.1
8.4,84.02,0.0,E,No,20.0,11.0,No,1.0,1007.7,WNW,66.0,8.0,77.0,46.0,77.0,7.0,2016-02-15,86.72,Williamtown,73.04,E,1011.6
9.9,81.14,0.0,SSE,No,31.0,11.0,Yes,1.0,1007.9,WSW,57.0,7.0,67.0,48.0,78.08,1.0,2016-02-16,83.3,Williamtown,69.08,SSE,1008.5
8.8,73.22,3.0,SSW,Yes,19.0,15.0,No,5.0,1009.0,SSE,57.0,9.4,78.0,33.0,69.08,7.0,2016-02-17,76.28,Williamtown,66.56,SSE,1010.9
,77.9,0.0,SSE,No,26.0,9.0,No,6.0,1008.9,N,61.0,5.0,74.0,43.0,73.04,7.0,2016-02-18,78.98,Williamtown,67.82,SSE,1009.2
,87.98,0.0,NE,No,19.0,17.0,No,1.0,1009.6,NE,54.0,,74.0,31.0,78.25999999999999,,2016-02-19,90.5,Williamtown,65.66,SE,1012.1
,82.04,0.0,SSW,No,33.0,33.0,No,1.0,1016.9,SSW,68.0,,79.0,52.0,78.62,7.0,2016-02-20,85.64,Williamtown,70.16,SSW,1016.3
,81.68,0.4,SE,No,26.0,6.0,No,1.0,1024.0,SSW,58.0,,77.0,41.0,76.28,,2016-02-21,83.48,Williamtown,65.66,ESE,1024.4
