WindDir9am,Rainfall,RainTomorrow,Date,WindSpeed9am,Pressure9am,Temp9amF,MaxTempF,RainToday,Humidity3pm,WindDir3pm,Sunshine,Temp3pmF,WindGustDir,Humidity9am,Evaporation,MinTempF,Cloud9am,Cloud3pm,Pressure3pm,Location,WindGustSpeed,WindSpeed3pm
SW,,,2015-12-26,24.0,,,,,,SSW,6.2,,WSW,,,,,,,Melbourne,67.0,31.0
SSW,,,2015-12-27,13.0,,,,,,S,8.9,,SSE,,4.4,,,,,Melbourne,48.0,30.0
S,,,2015-12-28,20.0,,,,,,SSW,13.3,,SSE,,6.0,,,,,Melbourne,39.0,15.0
SSE,,,2015-12-29,9.0,,,,,,S,13.4,,S,,8.0,,,,,Melbourne,35.0,17.0
E,,,2015-12-30,6.0,,,,,,S,12.4,,SSE,,7.0,,,,,Melbourne,44.0,19.0
N,,,2015-12-31,31.0,,,,,,N,11.4,,NNW,,15.2,,,,,Melbourne,48.0,20.0
SSW,,,2016-01-01,19.0,,,,,,SSE,2.8,,S,,15.0,,,,,Melbourne,35.0,17.0
SW,,,2016-01-02,17.0,,,,,,S,9.0,,SSE,,8.0,,,,,Melbourne,56.0,35.0
SSE,,,2016-01-03,11.0,,,,,,SSE,7.8,,SE,,8.2,,,,,Melbourne,41.0,24.0
W,,,2016-01-04,11.0,,,,,,ENE,1.5,,SE,,6.4,,,,,Melbourne,31.0,15.0
W,,,2016-01-05,7.0,,,,,,E,6.6,,NE,,4.2,,,,,Melbourne,37.0,9.0
S,,,2016-01-06,17.0,,,,,,S,6.1,,S,,5.4,,,,,Melbourne,54.0,35.0
S,,,2016-01-07,19.0,,,,,,S,11.0,,SSE,,6.2,,,,,Melbourne,46.0,30.0
SSW,,,2016-01-08,19.0,,,,,,S,8.6,,SSE,,7.4,,,,,Melbourne,35.0,17.0
SSW,,,2016-01-09,15.0,,,,,,SSE,8.1,,ESE,,6.8,,,,,Melbourne,37.0,22.0
NNE,,,2016-01-10,9.0,,,,,,SSE,10.7,,S,,6.0,,,,,Melbourne,33.0,17.0
N,,,2016-01-11,13.0,,,,,,NW,6.7,,SSW,,11.6,,,,,Melbourne,76.0,20.0
S,,,2016-01-12,17.0,,,,,,SSE,12.2,,S,,7.8,,,,,Melbourne,35.0,17.0
NE,,,2016-01-13,19.0,,,,,,NW,10.3,,WSW,,7.6,,,,,Melbourne,87.0,31.0
SSW,,,2016-01-14,20.0,,,,,,SSW,1.1,,S,,17.6,,,,,Melbourne,54.0,31.0
SSE,,,2016-01-15,26.0,,,,,,S,5.6,,S,,4.2,,,,,Melbourne,48.0,30.0
SSE,,,2016-01-16,9.0,,,,,,SSE,13.3,,SSE,,5.4,,,,,Melbourne,33.0,19.0
N,,,2016-01-17,39.0,,,,,,NE,11.5,,N,,8.6,,,,,Melbourne,57.0,13.0
N,,,2016-01-18,37.0,,,,,,NNE,12.7,,NNE,,13.6,,,,,Melbourne,59.0,26.0
S,,,2016-01-19,9.0,,,,,,S,7.6,,SSE,,13.8,,,,,Melbourne,31.0,13.0
NNE,,,2016-01-20,13.0,,,,,,SSE,5.4,,S,,8.6,,,,,Melbourne,37.0,26.0
WSW,,,2016-01-21,11.0,,,,,,SSE,2.2,,SSE,,4.6,,,,,Melbourne,30.0,9.0
SSW,,,2016-01-22,15.0,,,,,,NNE,2.0,,SW,,2.8,,,,,Melbourne,56.0,17.0
SSW,,,2016-01-23,19.0,,,,,,S,4.9,,SSE,,2.2,,,,,Melbourne,43.0,24.0
SSW,,,2016-01-24,19.0,,,,,,S,4.7,,S,,4.6,,,,,Melbourne,44.0,22.0
S,,,2016-01-25,20.0,,,,,,S,8.3,,SSE,,5.0,,,,,Melbourne,44.0,22.0
SE,,,2016-01-26,7.0,,,,,,ENE,8.8,,SSE,,6.2,,,,,Melbourne,33.0,6.0
NNE,,,2016-01-27,13.0,,,,,,N,5.3,,NNE,,6.6,,,,,Melbourne,63.0,43.0
N,,,2016-01-28,44.0,,,,,,S,5.8,,N,,9.6,,,,,Melbourne,61.0,17.0
SSW,,,2016-01-29,9.0,,,,,,SSE,1.0,,S,,7.8,,,,,Melbourne,28.0,13.0
WSW,,,2016-01-30,13.0,,,,,,S,4.5,,S,,2.8,,,,,Melbourne,33.0,20.0
NNE,,,2016-01-31,31.0,,,,,,N,8.2,,NNE,,4.8,,,,,Melbourne,56.0,33.0
WSW,,,2016-02-01,9.0,,,,,,SE,12.7,,S,,6.0,,,,,Melbourne,33.0,20.0
N,,,2016-02-02,13.0,,,,,,N,7.8,,N,,5.6,,,,,Melbourne,44.0,28.0
SW,,,2016-02-03,20.0,,,,,,S,2.8,,SSE,,8.2,,,,,Melbourne,56.0,28.0
S,,,2016-02-04,24.0,,,,,,S,4.5,,S,,5.0,,,,,Melbourne,44.0,28.0
WSW,,,2016-02-05,11.0,,,,,,SSW,12.6,,S,,3.8,,,,,Melbourne,33.0,15.0
N,,,2016-02-06,28.0,,,,,,E,13.0,,N,,8.0,,,,,Melbourne,44.0,9.0
N,,,2016-02-07,28.0,,,,,,SSE,12.7,,N,,11.0,,,,,Melbourne,41.0,26.0
SSW,,,2016-02-08,13.0,,,,,,S,8.2,,S,,8.4,,,,,Melbourne,41.0,22.0
SSE,,,2016-02-09,15.0,,,,,,SE,11.9,,SSE,,6.6,,,,,Melbourne,31.0,9.0
SSW,,,2016-02-10,11.0,,,,,,S,9.3,,SSE,,8.0,,,,,Melbourne,31.0,20.0
SE,,,2016-02-11,17.0,,,,,,S,10.7,,S,,7.0,,,,,Melbourne,39.0,22.0
E,,,2016-02-12,13.0,,,,,,S,9.6,,SSE,,8.0,,,,,Melbourne,31.0,13.0
N,,,2016-02-13,20.0,,,,,,SE,11.0,,WNW,,8.0,,,,,Melbourne,50.0,17.0
WSW,,,2016-02-14,19.0,,,,,,SW,11.4,,WSW,,8.4,,,,,Melbourne,50.0,30.0
WSW,,,2016-02-15,15.0,,,,,,W,12.7,,SW,,8.2,,,,,Melbourne,57.0,24.0
SW,,,2016-02-16,28.0,,,,,,S,4.5,,S,,9.0,,,,,Melbourne,52.0,31.0
WSW,,,2016-02-17,26.0,,,,,,S,6.2,,S,,6.8,,,,,Melbourne,50.0,35.0
SW,,,2016-02-18,19.0,,,,,,S,3.7,,SW,,5.0,,,,,Melbourne,37.0,15.0
WSW,,,2016-02-19,13.0,,,,,,S,1.7,,S,,4.0,,,,,Melbourne,41.0,30.0
SSW,,,2016-02-20,11.0,,,,,,SSE,9.5,,SSE,,4.0,,,,,Melbourne,44.0,28.0
SSW,,,2016-02-21,9.0,,,,,,SSE,11.7,,S,,6.8,,,,,Melbourne,33.0,24.0
N,,,2016-02-22,24.0,,,,,,S,0.2,,N,,6.4,,,,,Melbourne,30.0,20.0
N,,,2016-02-23,50.0,,,,,,N,9.4,,N,,6.8,,,,,Melbourne,74.0,39.0
SW,,,2016-02-24,24.0,,,,,,S,6.7,,SW,,15.0,,,,,Melbourne,41.0,24.0
S,,,2016-02-25,11.0,,,,,,SSE,9.3,,WSW,,6.4,,,,,Melbourne,50.0,17.0
SW,,,2016-02-26,19.0,,,,,,SW,8.8,,SSW,,6.2,,,,,Melbourne,41.0,24.0
SSW,,,2016-02-27,19.0,,,,,,SSE,6.3,,SSE,,6.2,,,,,Melbourne,33.0,17.0
SW,,,2016-02-28,20.0,,,,,,SSE,9.1,,SSE,,5.6,,,,,Melbourne,41.0,24.0
SSE,,,2016-02-29,19.0,,,,,,S,7.7,,SE,,6.8,,,,,Melbourne,35.0,20.0
NNE,,,2016-03-01,7.0,,,,,,NNW,10.7,,NNW,,5.2,,,,,Melbourne,52.0,22.0
W,,,2016-03-02,11.0,,,,,,SE,11.4,,S,,10.4,,,,,Melbourne,46.0,15.0
SE,,,2016-03-03,13.0,,,,,,SE,10.5,,SSE,,8.8,,,,,Melbourne,31.0,15.0
SSW,,,2016-03-04,7.0,,,,,,N,10.6,,N,,5.6,,,,,Melbourne,70.0,33.0
SW,,,2016-03-05,13.0,,,,,,S,2.3,,S,,9.2,,,,,Melbourne,31.0,24.0
NE,,,2016-03-06,7.0,,,,,,S,8.8,,S,,4.0,,,,,Melbourne,33.0,22.0
,,,2016-03-07,0.0,,,,,,S,1.2,,WSW,,6.0,,,,,Melbourne,33.0,20.0
NE,,,2016-03-08,6.0,,,,,,N,10.1,,NNW,,2.4,,,,,Melbourne,59.0,24.0
W,,,2016-03-09,33.0,,,,,,S,0.3,,N,,,,,,,Melbourne,56.0,22.0
S,,,2016-03-10,15.0,,,,,,SW,0.0,,SSW,,3.8,,,,,Melbourne,26.0,11.0
WSW,,,2016-03-11,4.0,,,,,,S,9.7,,S,,2.0,,,,,Melbourne,28.0,17.0
SW,,,2016-03-12,4.0,,,,,,S,0.0,,SSE,,4.2,,,,,Melbourne,28.0,17.0
SSE,,,2016-03-13,11.0,,,,,,W,4.4,,S,,0.8,,,,,Melbourne,28.0,13.0
SSE,,,2016-03-14,20.0,,,,,,S,0.0,,S,,3.8,,,,,Melbourne,39.0,30.0
WSW,,,2016-03-15,11.0,,,,,,SSE,9.9,,SSE,,3.0,,,,,Melbourne,44.0,26.0
N,,,2016-03-16,4.0,,,,,,NNE,9.9,,N,,5.4,,,,,Melbourne,35.0,19.0
N,,,2016-03-17,46.0,,,,,,N,10.2,,N,,9.0,,,,,Melbourne,69.0,28.0
NNW,,,2016-03-18,11.0,,,,,,SW,5.5,,WSW,,12.0,,,,,Melbourne,78.0,46.0
WSW,,,2016-03-19,22.0,,,,,,SSW,1.8,,SSW,,6.2,,,,,Melbourne,41.0,28.0
SE,,,2016-03-20,13.0,,,,,,SE,10.9,,S,,3.2,,,,,Melbourne,39.0,6.0
W,,,2016-03-21,7.0,,,,,,S,11.4,,S,,4.8,,,,,Melbourne,43.0,28.0
NNW,,,2016-03-22,7.0,,,,,,S,11.2,,S,,5.2,,,,,Melbourne,30.0,13.0
N,,,2016-03-23,24.0,,,,,,WSW,3.1,,WNW,,5.8,,,,,Melbourne,48.0,26.0
SW,,,2016-03-24,9.0,,,,,,S,0.3,,SSW,,5.2,,,,,Melbourne,30.0,11.0
SW,,,2016-03-25,15.0,,,,,,SE,7.8,,SSE,,3.2,,,,,Melbourne,37.0,26.0
W,,,2016-03-26,13.0,,,,,,SSW,0.6,,S,,4.0,,,,,Melbourne,33.0,13.0
SSW,,,2016-03-27,13.0,,,,,,SSE,3.7,,SSE,,2.2,,,,,Melbourne,41.0,24.0
S,,,2016-03-28,9.0,,,,,,S,3.9,,S,,4.0,,,,,Melbourne,46.0,28.0
SSE,,,2016-03-29,22.0,,,,,,S,0.0,,SSE,,4.6,,,,,Melbourne,39.0,28.0
SW,,,2016-03-30,13.0,,,,,,S,2.3,,SSE,,4.0,,,,,Melbourne,39.0,24.0
NNE,,,2016-03-31,9.0,,,,,,S,8.4,,S,,3.2,,,,,Melbourne,33.0,17.0
N,,,2016-04-01,24.0,,,,,,NNW,6.5,,N,,4.6,,,,,Melbourne,57.0,35.0
W,,,2016-04-02,9.0,,,,,,SSE,5.2,,SW,,10.0,,,,,Melbourne,43.0,30.0
SSW,,,2016-04-03,15.0,,,,,,S,9.8,,S,,4.0,,,,,Melbourne,41.0,22.0
SSE,,,2016-04-04,9.0,,,,,,SE,10.5,,SE,,4.0,,,,,Melbourne,26.0,9.0
NNE,,,2016-04-05,26.0,,,,,,NNW,7.3,,N,,6.6,,,,,Melbourne,61.0,24.0
SW,,,2016-04-06,17.0,,,,,,WSW,0.1,,W,,7.6,,,,,Melbourne,41.0,26.0
WSW,,,2016-04-07,9.0,,,,,,S,6.2,,S,,2.0,,,,,Melbourne,33.0,19.0
N,,,2016-04-08,7.0,,,,,,SW,5.0,,W,,0.8,,,,,Melbourne,30.0,20.0
N,,,2016-04-09,19.0,,,,,,WSW,4.8,,WSW,,2.8,,,,,Melbourne,35.0,22.0
W,,,2016-04-10,26.0,,,,,,WSW,8.8,,W,,4.0,,,,,Melbourne,41.0,30.0
SW,,,2016-04-11,28.0,,,,,,SSE,4.7,,SW,,5.0,,,,,Melbourne,39.0,20.0
SSW,,,2016-04-12,22.0,,,,,,SSE,5.7,,SSW,,4.0,,,,,Melbourne,35.0,19.0
SSE,,,2016-04-13,13.0,,,,,,SSE,7.5,,S,,3.2,,,,,Melbourne,31.0,15.0
N,,,2016-04-14,9.0,,,,,,NNW,6.3,,N,,2.4,,,,,Melbourne,46.0,30.0
N,,,2016-04-15,20.0,,,,,,W,8.4,,WNW,,5.6,,,,,Melbourne,46.0,22.0
WSW,,,2016-04-16,9.0,,,,,,S,3.3,,SSW,,5.6,,,,,Melbourne,39.0,28.0
SSE,,,2016-04-17,22.0,,,,,,S,9.2,,SSE,,2.4,,,,,Melbourne,37.0,20.0
NNE,,,2016-04-18,15.0,,,,,,NNE,8.2,,N,,4.0,,,,,Melbourne,54.0,26.0
N,,,2016-04-19,35.0,,,,,,N,9.7,,N,,5.8,,,,,Melbourne,54.0,28.0
N,,,2016-04-20,30.0,,,,,,N,7.7,,N,,8.0,,,,,Melbourne,52.0,31.0
N,,,2016-04-21,24.0,,,,,,SSW,0.1,,N,,10.2,,,,,Melbourne,54.0,19.0
S,,,2016-04-22,26.0,,,,,,S,6.5,,S,,5.6,,,,,Melbourne,39.0,24.0
WSW,,,2016-04-23,7.0,,,,,,S,5.1,,S,,2.2,,,,,Melbourne,33.0,20.0
N,,,2016-04-24,6.0,,,,,,SE,10.2,,S,,1.2,,,,,Melbourne,20.0,9.0
N,,,2016-04-25,30.0,,,,,,NNE,10.4,,N,,3.2,,,,,Melbourne,50.0,30.0
N,,,2016-04-26,20.0,,,,,,N,10.3,,NNE,,5.2,,,,,Melbourne,50.0,26.0
N,,,2016-04-27,41.0,,,,,,NNE,4.9,,N,,8.4,,,,,Melbourne,63.0,30.0
N,,,2016-04-28,33.0,,,,,,,0.0,,N,,8.8,,,,,Melbourne,52.0,0.0
N,,,2016-04-29,22.0,,,,,,NNE,0.4,,N,,2.4,,,,,Melbourne,52.0,15.0
N,,Yes,2016-04-30,31.0,,,,,,N,8.4,,N,,2.2,,,,,Melbourne,76.0,35.0
NW,9.8,No,2016-05-01,19.0,1006.9,59.72,62.6,Yes,50.0,WSW,7.7,60.08,NW,59.0,5.8,57.92,2.0,6.0,1011.0,Melbourne,54.0,19.0
N,0.4,No,2016-05-02,19.0,1013.7,54.14,65.12,No,47.0,NNW,7.4,62.959999999999994,NNW,60.0,3.2,48.2,7.0,5.0,1009.6,Melbourne,50.0,20.0
N,0.0,No,2016-05-03,20.0,1002.5,61.88,68.18,No,57.0,NNW,6.1,65.84,N,51.0,7.0,54.14,1.0,7.0,999.8,Melbourne,65.0,30.0
NNW,0.2,No,2016-05-04,11.0,1015.6,54.68,64.75999999999999,No,43.0,NW,7.1,62.42,NNW,63.0,3.6,49.64,1.0,7.0,1014.4,Melbourne,33.0,13.0
N,0.0,No,2016-05-05,20.0,1016.7,60.980000000000004,68.9,No,52.0,N,9.8,68.0,NNW,57.0,3.8,54.68,3.0,3.0,1013.0,Melbourne,54.0,20.0
N,0.0,No,2016-05-06,24.0,1015.2,65.12,76.46,No,40.0,N,9.8,75.74000000000001,N,53.0,7.0,60.62,2.0,6.0,1013.4,Melbourne,43.0,17.0
N,0.0,Yes,2016-05-07,17.0,1017.2,66.74000000000001,78.25999999999999,No,39.0,N,5.8,75.56,N,54.0,5.2,52.52,2.0,7.0,1014.6,Melbourne,43.0,15.0
ESE,5.4,No,2016-05-08,4.0,1011.2,59.9,68.72,Yes,90.0,,0.0,63.68,NNE,94.0,5.8,59.9,8.0,8.0,1004.6,Melbourne,24.0,0.0
N,0.8,Yes,2016-05-09,11.0,996.1,68.54,71.96,No,68.0,N,2.5,61.88,N,80.0,2.8,59.72,5.0,7.0,995.0,Melbourne,61.0,22.0
WNW,12.0,No,2016-05-10,15.0,1002.2,59.36,62.959999999999994,Yes,47.0,WSW,5.0,62.42,NNW,77.0,2.2,56.66,8.0,5.0,1008.8,Melbourne,48.0,13.0
NW,0.2,No,2016-05-11,15.0,1014.6,57.56,63.32,No,54.0,NNW,0.2,61.34,WNW,61.0,3.6,53.96,7.0,7.0,1009.5,Melbourne,43.0,9.0
WNW,0.2,No,2016-05-12,11.0,1013.2,63.32,70.52,No,51.0,NW,3.7,70.16,NW,70.0,2.6,57.379999999999995,7.0,7.0,1012.0,Melbourne,41.0,19.0
NE,0.0,No,2016-05-13,9.0,1020.8,61.7,70.88,No,49.0,N,7.3,69.98,NNW,70.0,4.4,60.62,7.0,6.0,1018.6,Melbourne,31.0,15.0
N,0.0,No,2016-05-14,22.0,1020.5,61.88,71.06,No,55.0,N,8.9,70.7,N,72.0,4.0,58.1,1.0,2.0,1016.1,Melbourne,48.0,22.0
NNW,0.0,No,2016-05-15,13.0,1014.2,62.42,71.6,No,41.0,WSW,8.1,69.25999999999999,SSW,59.0,5.4,59.0,1.0,3.0,1014.3,Melbourne,33.0,13.0
NNE,0.0,No,2016-05-16,9.0,1017.9,52.52,67.28,No,58.0,N,5.6,64.58,N,73.0,4.0,45.86,1.0,7.0,1012.9,Melbourne,57.0,19.0
NW,0.2,No,2016-05-17,19.0,1016.7,60.440000000000005,62.78,No,53.0,WSW,1.0,62.059999999999995,WNW,53.0,4.2,52.52,7.0,7.0,1017.4,Melbourne,35.0,9.0
NNW,0.0,No,2016-05-18,13.0,1018.4,58.64,66.74000000000001,No,45.0,NW,4.3,65.84,NNW,56.0,2.6,55.4,7.0,5.0,1014.8,Melbourne,35.0,13.0
N,0.0,Yes,2016-05-19,15.0,1014.0,59.18,65.12,No,66.0,NNW,2.7,62.959999999999994,NW,66.0,4.8,58.28,7.0,8.0,1012.0,Melbourne,39.0,19.0
NW,1.8,No,2016-05-20,7.0,1022.7,57.379999999999995,63.32,Yes,56.0,SSW,5.5,62.059999999999995,W,73.0,2.0,52.879999999999995,2.0,7.0,1022.1,Melbourne,20.0,6.0
NNE,0.0,No,2016-05-21,11.0,1024.9,49.46,65.3,No,53.0,NNW,4.7,64.22,N,80.0,2.2,46.58,7.0,7.0,1021.5,Melbourne,37.0,22.0
NNE,0.0,Yes,2016-05-22,17.0,1016.7,62.959999999999994,71.96,No,44.0,N,2.2,71.42,N,59.0,2.8,48.56,7.0,7.0,1011.9,Melbourne,59.0,24.0
W,2.2,Yes,2016-05-23,17.0,1016.9,55.76,62.959999999999994,Yes,38.0,W,7.0,62.42,NW,61.0,5.6,55.04,2.0,6.0,1017.3,Melbourne,43.0,17.0
WNW,1.8,No,2016-05-24,7.0,1021.1,54.68,60.440000000000005,Yes,57.0,SSW,7.6,60.26,WSW,74.0,3.6,51.26,2.0,5.0,1019.2,Melbourne,24.0,7.0
N,0.0,Yes,2016-05-25,15.0,1015.1,53.96,60.08,No,74.0,N,1.4,56.120000000000005,N,76.0,3.0,45.68,7.0,7.0,1010.2,Melbourne,46.0,15.0
N,12.4,Yes,2016-05-26,11.0,1003.6,50.9,54.5,Yes,88.0,W,0.0,53.42,N,95.0,0.8,50.54,8.0,8.0,1003.5,Melbourne,35.0,9.0
WNW,4.8,No,2016-05-27,11.0,1007.9,50.36,57.92,Yes,62.0,S,7.5,55.94,NW,78.0,0.8,48.56,7.0,4.0,1006.7,Melbourne,26.0,6.0
NE,0.6,Yes,2016-05-28,2.0,1011.0,47.66,55.76,No,65.0,SSW,4.1,55.76,SSW,89.0,1.0,42.260000000000005,7.0,4.0,1012.4,Melbourne,31.0,17.0
WNW,4.2,No,2016-05-29,9.0,1019.8,52.34,57.02,Yes,54.0,W,1.6,56.120000000000005,W,61.0,2.0,47.66,7.0,7.0,1020.7,Melbourne,26.0,9.0
,0.0,No,2016-05-30,0.0,1027.3,49.46,59.72,No,55.0,SSW,8.5,56.66,NNE,69.0,1.2,44.96,6.0,1.0,1025.7,Melbourne,20.0,9.0
NNE,0.0,No,2016-05-31,9.0,1031.1,41.9,63.32,No,46.0,NNE,8.7,61.88,N,86.0,2.0,38.48,3.0,3.0,1027.4,Melbourne,17.0,6.0
NNE,0.0,No,2016-06-01,9.0,1029.3,43.519999999999996,62.6,No,61.0,SSW,6.8,59.72,NE,83.0,1.4,40.64,7.0,6.0,1026.7,Melbourne,13.0,7.0
NNE,0.0,No,2016-06-02,9.0,1028.4,44.239999999999995,55.04,No,83.0,SSW,8.8,53.24,SSW,90.0,1.2,40.64,3.0,7.0,1025.5,Melbourne,15.0,6.0
N,0.0,Yes,2016-06-03,2.0,1025.9,49.64,57.379999999999995,No,73.0,SSW,4.7,56.120000000000005,SSW,89.0,0.8,44.239999999999995,8.0,7.0,1022.2,Melbourne,15.0,4.0
,6.2,Yes,2016-06-04,0.0,1017.2,52.52,56.120000000000005,Yes,100.0,SSW,0.0,55.04,NNE,100.0,1.0,49.64,8.0,8.0,1011.9,Melbourne,11.0,2.0
,3.4,Yes,2016-06-05,0.0,1006.0,52.879999999999995,57.379999999999995,Yes,99.0,SSW,0.3,57.02,NNE,100.0,1.4,50.9,8.0,8.0,1002.7,Melbourne,15.0,2.0
N,1.4,No,2016-06-06,17.0,1001.9,51.44,58.1,Yes,70.0,N,6.1,56.3,N,81.0,1.6,48.02,3.0,5.0,1000.7,Melbourne,39.0,19.0
NW,0.0,Yes,2016-06-07,11.0,1001.7,54.32,59.540000000000006,No,78.0,WNW,0.4,59.36,WSW,74.0,1.0,50.9,5.0,7.0,1001.2,Melbourne,31.0,13.0
N,1.2,Yes,2016-06-08,17.0,1008.6,51.98,58.459999999999994,Yes,82.0,N,0.0,55.22,N,85.0,0.8,49.46,8.0,7.0,1004.9,Melbourne,54.0,19.0
N,1.4,No,2016-06-09,11.0,1000.7,57.92,63.5,Yes,57.0,NW,5.9,62.42,N,72.0,0.8,51.44,3.0,6.0,1003.2,Melbourne,41.0,13.0
N,0.0,Yes,2016-06-10,15.0,1017.1,52.52,60.440000000000005,No,59.0,NNW,4.3,59.0,NNW,61.0,2.0,50.72,7.0,7.0,1016.1,Melbourne,39.0,17.0
NW,3.0,No,2016-06-11,9.0,1023.2,50.9,56.3,Yes,57.0,SSW,4.7,52.16,SSW,77.0,3.6,48.2,7.0,5.0,1027.4,Melbourne,33.0,13.0
NE,0.6,No,2016-06-12,7.0,1037.0,45.32,56.84,No,51.0,SSW,4.5,55.94,W,81.0,2.0,41.0,7.0,4.0,1035.7,Melbourne,19.0,9.0
NNW,0.0,No,2016-06-13,20.0,1037.2,47.66,56.120000000000005,No,54.0,N,9.2,55.76,NNW,71.0,1.0,38.839999999999996,6.0,2.0,1032.7,Melbourne,48.0,22.0
N,0.0,No,2016-06-14,19.0,1034.6,50.72,60.08,No,55.0,N,9.2,58.82,N,71.0,2.4,47.48,7.0,6.0,1033.2,Melbourne,35.0,17.0
NNE,0.0,No,2016-06-15,9.0,1032.9,46.22,64.22,No,53.0,SSE,8.0,62.42,N,81.0,3.0,42.8,1.0,1.0,1028.3,Melbourne,19.0,6.0
N,0.0,Yes,2016-06-16,15.0,1020.8,48.92,57.74,No,84.0,N,0.1,53.24,N,72.0,2.0,46.04,7.0,7.0,1015.1,Melbourne,43.0,9.0
N,4.2,Yes,2016-06-17,11.0,1011.3,57.74,59.18,Yes,91.0,N,0.2,58.82,N,84.0,1.2,48.74,7.0,7.0,1011.3,Melbourne,26.0,6.0
,8.6,No,2016-06-18,0.0,1020.7,51.08,54.86,Yes,77.0,S,0.0,53.42,SSE,95.0,2.2,50.0,8.0,7.0,1020.0,Melbourne,26.0,7.0
,0.4,Yes,2016-06-19,0.0,1019.6,48.56,56.3,No,79.0,SSW,1.4,52.7,SSE,93.0,0.6,45.14,7.0,8.0,1014.6,Melbourne,24.0,7.0
S,3.6,Yes,2016-06-20,9.0,1005.6,55.04,55.76,Yes,94.0,SSW,0.0,54.86,SSE,100.0,1.4,48.379999999999995,8.0,8.0,1003.6,Melbourne,31.0,13.0
N,3.2,No,2016-06-21,13.0,1000.8,54.5,58.459999999999994,Yes,69.0,NNW,3.5,56.66,N,76.0,0.6,50.72,7.0,5.0,996.9,Melbourne,46.0,20.0
NNW,0.0,No,2016-06-22,13.0,1003.6,53.42,59.72,No,68.0,WNW,4.5,55.76,NW,67.0,2.0,52.16,3.0,7.0,1004.6,Melbourne,39.0,11.0
N,0.6,Yes,2016-06-23,22.0,1003.2,53.06,58.64,No,60.0,N,3.0,57.02,N,74.0,3.4,50.72,3.0,7.0,997.3,Melbourne,61.0,33.0
W,13.8,Yes,2016-06-24,13.0,1003.0,46.76,51.26,Yes,65.0,W,4.5,47.120000000000005,W,71.0,3.8,44.42,7.0,5.0,1008.7,Melbourne,44.0,17.0
NW,2.0,No,2016-06-25,6.0,1022.9,43.879999999999995,54.86,Yes,68.0,SSW,4.9,52.879999999999995,W,75.0,0.6,42.08,7.0,5.0,1022.1,Melbourne,24.0,7.0
NNE,0.2,No,2016-06-26,11.0,1021.1,40.64,51.98,No,55.0,N,5.3,50.0,N,88.0,0.4,37.4,1.0,7.0,1017.4,Melbourne,39.0,19.0
N,0.2,No,2016-06-27,9.0,1017.7,46.04,51.08,No,90.0,N,0.0,50.36,NNW,82.0,0.6,40.64,7.0,8.0,1017.9,Melbourne,22.0,7.0
N,0.2,No,2016-06-28,9.0,1023.7,49.46,62.6,No,56.0,NW,6.1,60.980000000000004,NW,77.0,0.6,41.0,1.0,5.0,1023.5,Melbourne,26.0,9.0
N,0.2,No,2016-06-29,13.0,1026.8,51.26,60.440000000000005,No,58.0,N,8.3,58.459999999999994,N,84.0,1.8,48.02,1.0,7.0,1022.5,Melbourne,44.0,20.0
N,0.0,Yes,2016-06-30,24.0,1011.2,50.72,53.06,No,72.0,N,0.8,51.26,N,67.0,3.2,50.54,7.0,7.0,1006.8,Melbourne,63.0,24.0
SW,6.4,No,2016-07-01,9.0,1019.1,50.36,57.379999999999995,Yes,61.0,WSW,3.1,55.94,WSW,89.0,2.4,45.14,8.0,7.0,1020.7,Melbourne,28.0,9.0
NNW,0.2,No,2016-07-02,9.0,1025.3,53.96,61.7,No,58.0,W,3.7,59.540000000000006,NW,77.0,1.2,49.82,6.0,7.0,1024.3,Melbourne,28.0,11.0
N,0.0,No,2016-07-03,11.0,1024.3,54.14,62.059999999999995,No,57.0,NNW,7.1,61.519999999999996,N,76.0,1.4,51.620000000000005,2.0,4.0,1020.7,Melbourne,41.0,17.0
N,0.0,No,2016-07-04,15.0,1017.7,52.7,54.86,No,64.0,N,0.0,54.5,N,69.0,3.0,50.72,7.0,7.0,1014.2,Melbourne,31.0,13.0
SSW,0.6,Yes,2016-07-05,6.0,1012.9,50.18,55.04,No,91.0,S,0.0,52.7,SSE,87.0,1.8,46.76,8.0,8.0,1010.4,Melbourne,28.0,13.0
S,22.6,Yes,2016-07-06,15.0,1017.1,54.32,55.4,Yes,84.0,S,0.0,55.04,S,87.0,0.6,49.64,8.0,8.0,1018.5,Melbourne,37.0,13.0
S,3.8,No,2016-07-07,7.0,1023.1,51.44,56.66,Yes,80.0,ESE,0.0,56.48,SE,97.0,1.0,50.9,8.0,8.0,1020.6,Melbourne,31.0,17.0
NNE,0.8,No,2016-07-08,7.0,1021.2,50.9,59.540000000000006,No,65.0,S,4.3,59.0,NNW,90.0,0.0,49.46,5.0,5.0,1020.3,Melbourne,20.0,4.0
NNE,0.2,No,2016-07-09,9.0,1025.5,43.879999999999995,59.36,No,60.0,,7.8,58.28,NE,100.0,1.4,41.54,2.0,5.0,1023.2,Melbourne,13.0,0.0
E,0.0,Yes,2016-07-10,2.0,1020.1,46.94,57.56,No,80.0,N,0.0,54.14,N,97.0,1.4,43.7,8.0,8.0,1013.7,Melbourne,59.0,17.0
N,3.6,No,2016-07-11,20.0,1002.6,55.76,60.8,Yes,57.0,N,4.6,58.1,N,67.0,2.2,46.94,1.0,7.0,1001.0,Melbourne,59.0,28.0
