Wind.Speed.9.am,Location,Cloud.3.pm,Temp.9.am.F,Pressure.9.am,Rain.Tomorrow,Wind.Gust.Speed,Cloud.9.am,Wind.Dir.9.am,Temp.3.pm.F,Wind.Speed.3.pm,Evaporation,Date,Rain.Today,Max.Temp.F,Humidity.9.am,Wind.Gust.Dir,Wind.Dir.3.pm,Pressure.3.pm,Humidity.3.pm,Min.Temp.F,Rainfall,Sunshine
22.0,WaggaWagga,2.0,66.38,1024.5,No,44.0,0.0,E,79.7,11.0,5.6,2015-10-14,No,82.04,60.0,ENE,NNE,1021.7,37.0,57.74,0.0,11.8
15.0,WaggaWagga,1.0,68.18,1024.0,No,30.0,0.0,ENE,86.36,13.0,7.8,2015-10-15,No,87.98,61.0,N,NNE,1019.7,33.0,57.02,0.0,12.2
11.0,WaggaWagga,3.0,74.12,1021.1,No,37.0,1.0,ENE,88.88000000000001,22.0,6.4,2015-10-16,No,89.78,42.0,W,WNW,1018.7,20.0,57.379999999999995,0.0,10.3
6.0,WaggaWagga,7.0,67.1,1022.4,No,48.0,7.0,ENE,79.7,20.0,6.6,2015-10-17,No,83.12,66.0,SW,W,1022.6,39.0,58.82,0.0,1.4
7.0,WaggaWagga,3.0,63.86,1026.8,No,28.0,0.0,E,81.5,7.0,2.8,2015-10-18,No,83.66,78.0,ENE,ENE,1023.6,40.0,50.0,0.4,12.0
17.0,WaggaWagga,3.0,67.64,1024.3,No,35.0,0.0,ENE,84.38000000000001,9.0,4.8,2015-10-19,No,86.36,68.0,NNW,W,1019.9,37.0,53.78,0.0,11.7
13.0,WaggaWagga,7.0,71.78,1019.8,Yes,61.0,1.0,E,88.88000000000001,17.0,6.0,2015-10-20,No,91.58000000000001,63.0,NW,NW,1014.6,26.0,59.72,0.0,8.9
6.0,WaggaWagga,8.0,68.54,1013.6,Yes,41.0,7.0,WNW,66.2,19.0,5.2,2015-10-21,Yes,71.78,76.0,WNW,N,1013.0,80.0,64.4,1.2,2.1
13.0,WaggaWagga,5.0,57.2,1013.7,No,28.0,8.0,NW,72.32,15.0,2.0,2015-10-22,Yes,76.82,90.0,WNW,WNW,1013.2,54.0,56.3,3.2,5.9
17.0,WaggaWagga,3.0,62.059999999999995,1020.5,No,31.0,2.0,NE,73.58,15.0,4.0,2015-10-23,No,75.2,54.0,ENE,NE,1018.6,37.0,51.08,0.0,11.5
17.0,WaggaWagga,1.0,62.78,1022.2,No,37.0,1.0,NE,78.25999999999999,20.0,8.0,2015-10-24,No,79.88,59.0,NW,WNW,1018.7,25.0,54.32,0.0,11.6
15.0,WaggaWagga,5.0,64.75999999999999,1020.2,No,26.0,1.0,ENE,85.64,9.0,6.0,2015-10-25,No,86.0,54.0,ENE,W,1016.0,17.0,49.64,0.0,11.1
11.0,WaggaWagga,1.0,69.8,1014.7,No,41.0,6.0,ENE,77.9,24.0,6.8,2015-10-26,No,81.5,48.0,WNW,W,1014.2,34.0,61.7,0.0,10.8
30.0,WaggaWagga,6.0,61.519999999999996,1023.1,No,54.0,2.0,E,73.04,20.0,8.0,2015-10-27,No,75.56,42.0,NE,NE,1021.7,25.0,52.52,0.0,12.3
26.0,WaggaWagga,6.0,59.0,1024.3,No,39.0,1.0,ENE,73.58,11.0,9.0,2015-10-28,No,75.92,48.0,ENE,NNE,1019.4,24.0,43.34,0.0,12.5
13.0,WaggaWagga,1.0,64.4,1021.5,No,30.0,0.0,E,80.96,13.0,5.4,2015-10-29,No,82.04,48.0,E,W,1018.6,18.0,46.22,0.0,12.7
20.0,WaggaWagga,7.0,65.84,1020.5,No,37.0,5.0,ENE,80.6,24.0,8.0,2015-10-30,No,81.68,44.0,E,ESE,1016.6,33.0,58.82,0.0,8.7
20.0,WaggaWagga,7.0,69.98,1017.6,Yes,56.0,7.0,NE,60.8,17.0,7.2,2015-10-31,No,72.14,59.0,N,E,1016.0,94.0,63.14,0.0,4.5
19.0,WaggaWagga,2.0,62.78,1014.1,Yes,70.0,7.0,ESE,76.82,24.0,6.6,2015-11-01,Yes,80.42,85.0,W,E,1006.7,60.0,59.18,27.4,4.1
13.0,WaggaWagga,4.0,66.38,1011.3,No,39.0,3.0,NW,79.16,19.0,6.8,2015-11-02,Yes,80.78,85.0,W,W,1009.7,38.0,61.34,31.4,11.0
19.0,WaggaWagga,7.0,68.54,1014.5,No,30.0,1.0,E,78.62,13.0,7.8,2015-11-03,No,81.14,67.0,E,SSW,1013.5,34.0,54.68,0.0,11.5
24.0,WaggaWagga,7.0,70.16,1015.1,Yes,59.0,6.0,ENE,74.66,20.0,7.2,2015-11-04,No,78.8,61.0,ENE,NE,1012.6,59.0,62.959999999999994,0.0,4.0
26.0,WaggaWagga,7.0,65.66,1009.3,Yes,57.0,8.0,ENE,69.98,9.0,3.6,2015-11-05,Yes,73.58,73.0,ENE,NNE,1005.6,85.0,61.34,1.8,0.5
4.0,WaggaWagga,7.0,63.68,1009.2,Yes,44.0,7.0,NNW,68.18,20.0,2.2,2015-11-06,Yes,75.38,91.0,W,W,1007.6,82.0,55.58,6.4,4.8
17.0,WaggaWagga,1.0,60.62,1014.1,No,46.0,3.0,WSW,70.34,26.0,2.6,2015-11-07,Yes,72.32,71.0,SW,SW,1013.4,40.0,54.14,5.2,13.1
20.0,WaggaWagga,5.0,63.14,1020.1,No,30.0,2.0,E,75.56,9.0,8.0,2015-11-08,No,77.18,51.0,ESE,SSE,1017.5,33.0,50.36,0.0,12.7
6.0,WaggaWagga,3.0,64.4,1021.1,No,20.0,2.0,ENE,80.6,6.0,5.0,2015-11-09,No,84.2,64.0,NNE,W,1015.5,32.0,53.24,0.0,13.0
7.0,WaggaWagga,7.0,72.5,1015.6,No,31.0,3.0,NE,88.52,11.0,5.2,2015-11-10,No,89.6,60.0,ENE,WSW,1011.9,24.0,57.379999999999995,0.0,10.3
22.0,WaggaWagga,6.0,64.94,1018.0,No,41.0,8.0,E,73.04,28.0,9.2,2015-11-11,No,75.92,68.0,E,NE,1017.1,58.0,63.5,0.2,4.1
9.0,WaggaWagga,7.0,66.2,1018.0,Yes,59.0,8.0,WNW,77.72,22.0,4.6,2015-11-12,No,80.6,83.0,WNW,N,1013.0,51.0,64.04,0.6,4.7
13.0,WaggaWagga,4.0,66.38,1012.9,Yes,31.0,6.0,E,75.56,7.0,4.6,2015-11-13,Yes,76.82,85.0,NNW,SSW,1009.8,62.0,60.8,15.4,6.6
19.0,WaggaWagga,4.0,67.28,1012.9,Yes,39.0,5.0,ENE,75.56,9.0,6.8,2015-11-14,Yes,77.36,64.0,ENE,NNW,1010.2,38.0,59.540000000000006,21.4,9.7
19.0,WaggaWagga,4.0,64.4,1017.3,No,31.0,1.0,E,73.94,9.0,7.8,2015-11-15,Yes,77.36,52.0,ENE,SSE,1015.1,40.0,54.86,11.8,12.8
13.0,WaggaWagga,3.0,62.6,1019.7,No,30.0,0.0,NE,76.28,7.0,6.0,2015-11-16,No,78.44,56.0,SSE,SE,1016.2,35.0,53.24,0.0,13.2
9.0,WaggaWagga,,68.72,1017.9,No,24.0,1.0,ENE,82.04,7.0,6.0,2015-11-17,No,85.28,54.0,NW,ENE,1013.9,25.0,52.879999999999995,0.0,13.0
11.0,WaggaWagga,1.0,76.1,1013.2,No,48.0,1.0,N,91.58000000000001,28.0,6.6,2015-11-18,No,92.11999999999999,34.0,WSW,WSW,1010.8,17.0,58.64,0.0,12.9
11.0,WaggaWagga,1.0,74.3,1014.1,No,48.0,5.0,E,97.34,22.0,10.0,2015-11-19,No,98.6,44.0,W,W,1011.3,21.0,61.519999999999996,0.0,9.3
20.0,WaggaWagga,1.0,89.24,1009.5,No,61.0,1.0,NW,96.8,35.0,7.2,2015-11-20,No,97.16,21.0,WSW,W,1006.6,17.0,63.68,0.0,13.3
19.0,WaggaWagga,1.0,62.059999999999995,1017.6,No,41.0,0.0,WSW,76.82,17.0,17.2,2015-11-21,No,78.98,52.0,SW,SW,1015.6,25.0,53.42,0.0,13.5
17.0,WaggaWagga,3.0,68.0,1017.5,No,33.0,1.0,NE,78.44,24.0,7.0,2015-11-22,No,81.14,55.0,WNW,NW,1012.9,31.0,49.28,0.0,13.5
15.0,WaggaWagga,1.0,66.02,1013.6,No,48.0,0.0,W,76.82,24.0,8.0,2015-11-23,No,79.16,50.0,SW,W,1012.4,19.0,48.2,0.0,13.6
4.0,WaggaWagga,0.0,65.84,1017.0,No,37.0,0.0,ENE,81.14,19.0,9.8,2015-11-24,No,83.66,47.0,WSW,WNW,1012.8,19.0,47.48,0.0,13.7
13.0,WaggaWagga,4.0,69.62,1012.2,No,57.0,1.0,E,90.14,31.0,8.0,2015-11-25,No,92.48,34.0,NNW,N,1004.9,10.0,49.64,0.0,13.5
31.0,WaggaWagga,1.0,65.84,1004.9,No,63.0,5.0,WSW,69.25999999999999,35.0,12.8,2015-11-26,No,71.96,51.0,W,WSW,1008.3,21.0,65.12,0.0,10.8
20.0,WaggaWagga,1.0,58.82,1017.3,No,41.0,0.0,SSW,69.98,20.0,10.0,2015-11-27,No,73.4,22.0,SW,SW,1014.9,15.0,43.7,0.0,13.3
7.0,WaggaWagga,1.0,63.68,1016.7,No,26.0,2.0,NE,79.34,11.0,7.2,2015-11-28,No,81.86,47.0,NNW,NNW,1012.5,21.0,44.239999999999995,0.0,13.4
7.0,WaggaWagga,7.0,67.64,1013.4,No,48.0,3.0,WNW,78.44,30.0,8.0,2015-11-29,No,81.5,55.0,W,W,1010.2,19.0,50.36,0.0,8.9
9.0,WaggaWagga,1.0,69.44,1011.6,No,35.0,0.0,NE,85.1,15.0,7.0,2015-11-30,No,88.16,45.0,WNW,NW,1008.5,19.0,49.1,0.0,11.0
22.0,WaggaWagga,8.0,83.66,1007.5,No,48.0,4.0,NNW,86.0,31.0,7.6,2015-12-01,No,89.6,20.0,NW,W,1006.3,24.0,61.34,0.0,5.4
22.0,WaggaWagga,1.0,59.540000000000006,1018.1,No,48.0,1.0,WSW,69.62,28.0,10.8,2015-12-02,No,72.68,37.0,W,SW,1018.0,13.0,53.6,0.0,13.4
19.0,WaggaWagga,1.0,63.86,1025.6,No,31.0,1.0,E,80.42,9.0,8.0,2015-12-03,No,84.02,47.0,E,SSE,1021.7,22.0,51.08,0.0,13.7
22.0,WaggaWagga,1.0,69.8,1024.5,No,33.0,0.0,NE,85.1,9.0,8.8,2015-12-04,No,88.52,42.0,E,ESE,1019.8,22.0,58.82,0.0,13.8
17.0,WaggaWagga,6.0,75.74000000000001,1020.7,No,28.0,1.0,ENE,89.96000000000001,13.0,9.2,2015-12-05,No,92.3,24.0,ENE,SE,1016.3,15.0,57.02,0.0,13.0
17.0,WaggaWagga,3.0,79.88,1018.0,No,43.0,6.0,E,94.1,9.0,8.4,2015-12-06,No,96.98,25.0,W,NW,1013.9,12.0,60.08,0.0,11.9
30.0,WaggaWagga,7.0,75.92,1016.5,No,59.0,6.0,E,91.22,26.0,9.4,2015-12-07,No,91.76,43.0,E,E,1013.0,25.0,68.54,0.0,5.8
9.0,WaggaWagga,7.0,75.92,1014.7,Yes,46.0,8.0,ENE,73.22,11.0,10.8,2015-12-08,No,79.52,56.0,ENE,NNE,1012.7,74.0,74.48,0.0,1.0
11.0,WaggaWagga,1.0,71.96,1014.9,No,48.0,6.0,WNW,86.0,20.0,6.0,2015-12-09,Yes,88.16,73.0,NW,NW,1012.8,21.0,68.36,3.0,11.0
7.0,WaggaWagga,2.0,73.58,1013.8,No,43.0,0.0,E,88.52,31.0,9.0,2015-12-10,No,90.32,41.0,W,W,1010.1,16.0,54.5,0.0,12.9
26.0,WaggaWagga,6.0,70.34,1009.0,No,63.0,6.0,W,78.44,39.0,10.8,2015-12-11,No,80.78,34.0,WSW,W,1006.8,17.0,56.66,0.0,12.1
13.0,WaggaWagga,3.0,58.64,1015.9,No,39.0,1.0,SW,74.3,17.0,12.2,2015-12-12,No,78.25999999999999,45.0,SW,SW,1013.5,11.0,46.4,0.0,13.7
17.0,WaggaWagga,3.0,65.12,1017.4,No,31.0,3.0,ENE,82.75999999999999,19.0,9.2,2015-12-13,No,84.2,51.0,WNW,WNW,1013.8,12.0,48.92,0.0,11.7
13.0,WaggaWagga,1.0,71.78,1015.1,No,37.0,3.0,E,91.94,9.0,7.4,2015-12-14,No,94.82,27.0,WSW,NW,1012.0,8.0,50.54,0.0,13.7
15.0,WaggaWagga,7.0,76.1,1013.0,No,35.0,7.0,SE,90.86,13.0,11.2,2015-12-15,No,91.94,25.0,SW,SE,1011.4,13.0,64.04,0.0,4.6
15.0,WaggaWagga,2.0,77.18,1013.5,No,48.0,2.0,ENE,94.1,22.0,6.6,2015-12-16,No,95.72,43.0,SSW,SW,1010.0,6.0,61.519999999999996,0.0,13.7
26.0,WaggaWagga,1.0,73.58,1016.3,No,37.0,0.0,ENE,87.26,7.0,12.0,2015-12-17,No,91.4,46.0,ENE,SSE,1012.9,23.0,61.16,0.0,13.9
13.0,WaggaWagga,1.0,80.06,1015.7,No,31.0,0.0,NNE,95.53999999999999,9.0,9.8,2015-12-18,No,97.16,40.0,NW,ENE,1011.7,20.0,63.5,0.0,13.8
9.0,WaggaWagga,1.0,86.18,1013.7,No,35.0,1.0,NNE,98.96000000000001,17.0,10.0,2015-12-19,No,102.2,30.0,WNW,NNW,1009.4,12.0,67.64,0.0,13.7
31.0,WaggaWagga,4.0,92.3,1009.7,Yes,93.0,1.0,N,104.0,33.0,12.4,2015-12-20,No,105.61999999999999,15.0,W,NW,1004.3,10.0,71.42,0.0,11.5
11.0,WaggaWagga,8.0,65.3,1016.1,No,44.0,8.0,NW,77.36,17.0,15.8,2015-12-21,Yes,79.34,85.0,WSW,WSW,1016.7,31.0,60.26,11.8,0.9
30.0,WaggaWagga,5.0,68.54,1020.1,No,48.0,7.0,ENE,81.5,19.0,5.6,2015-12-22,No,83.66,56.0,E,ESE,1017.2,33.0,64.58,0.0,7.8
22.0,WaggaWagga,2.0,70.52,1018.4,No,41.0,2.0,E,83.12,13.0,10.2,2015-12-23,No,86.9,48.0,ENE,NE,1013.7,29.0,61.16,0.0,9.8
26.0,WaggaWagga,1.0,71.06,1017.9,No,57.0,0.0,ENE,83.66,24.0,8.0,2015-12-24,No,86.72,48.0,ENE,E,1013.8,17.0,61.88,0.0,13.6
28.0,WaggaWagga,3.0,70.34,1015.3,Yes,52.0,0.0,ENE,84.56,17.0,13.2,2015-12-25,No,89.06,45.0,ENE,NNE,1009.1,22.0,61.16,0.0,13.8
7.0,WaggaWagga,8.0,64.75999999999999,1005.9,Yes,48.0,8.0,NNW,66.74000000000001,26.0,12.0,2015-12-26,Yes,71.78,94.0,W,W,1004.9,90.0,64.58,11.6,3.0
13.0,WaggaWagga,1.0,62.959999999999994,1017.2,No,35.0,0.0,S,75.2,15.0,3.8,2015-12-27,Yes,78.08,47.0,SSW,SSW,1017.1,23.0,50.72,11.2,13.9
19.0,WaggaWagga,1.0,63.68,1023.3,No,35.0,4.0,NE,77.72,9.0,9.4,2015-12-28,No,81.5,39.0,ENE,N,1020.5,26.0,53.06,0.0,13.5
11.0,WaggaWagga,0.0,66.38,1022.2,No,33.0,0.0,ENE,82.4,13.0,7.0,2015-12-29,No,87.61999999999999,56.0,WSW,SW,1018.1,28.0,56.120000000000005,0.0,13.8
15.0,WaggaWagga,5.0,73.75999999999999,1018.0,No,28.0,0.0,E,89.24,13.0,8.0,2015-12-30,No,92.48,37.0,NNE,N,1015.1,17.0,61.88,0.0,13.1
19.0,WaggaWagga,4.0,79.16,1016.1,No,26.0,5.0,ENE,94.1,9.0,10.0,2015-12-31,No,95.72,35.0,E,NNE,1012.7,15.0,62.78,0.0,11.2
17.0,WaggaWagga,7.0,82.04,1013.2,Yes,65.0,7.0,ENE,96.08000000000001,6.0,8.4,2016-01-01,No,97.88000000000001,35.0,SSE,SW,1008.6,19.0,70.7,0.0,8.8
13.0,WaggaWagga,8.0,76.82,1010.4,No,44.0,8.0,SE,86.9,30.0,11.0,2016-01-02,Yes,88.88000000000001,44.0,SSW,E,1008.4,25.0,70.16,6.0,3.8
13.0,WaggaWagga,7.0,71.78,1013.3,No,56.0,7.0,ENE,80.24000000000001,20.0,8.4,2016-01-03,No,81.86,58.0,SSE,NE,1012.0,32.0,64.4,0.4,0.6
20.0,WaggaWagga,7.0,69.25999999999999,1016.8,Yes,46.0,7.0,E,74.48,17.0,6.0,2016-01-04,No,77.0,57.0,ENE,SE,1014.6,45.0,64.04,0.0,0.0
11.0,WaggaWagga,8.0,64.4,1015.6,Yes,41.0,7.0,E,66.02,19.0,6.2,2016-01-05,Yes,69.8,78.0,ENE,ENE,1014.0,82.0,62.059999999999995,2.2,0.0
6.0,WaggaWagga,7.0,68.9,1013.9,No,43.0,7.0,SW,77.0,13.0,1.2,2016-01-06,Yes,81.86,75.0,SE,E,1011.9,47.0,62.78,1.2,3.6
15.0,WaggaWagga,2.0,68.54,1016.4,No,37.0,0.0,SE,81.32,17.0,4.8,2016-01-07,No,84.38000000000001,50.0,S,SSW,1014.8,23.0,53.96,0.0,13.7
11.0,WaggaWagga,3.0,69.62,1019.0,No,30.0,2.0,E,84.56,9.0,9.6,2016-01-08,No,88.7,52.0,SSW,N,1016.5,23.0,55.04,0.0,13.4
17.0,WaggaWagga,6.0,77.54,1018.6,No,31.0,2.0,ENE,91.94,11.0,10.8,2016-01-09,No,93.91999999999999,44.0,W,SW,1015.2,18.0,66.38,0.0,13.1
22.0,WaggaWagga,1.0,82.04,1016.4,No,35.0,1.0,ENE,96.08000000000001,9.0,9.2,2016-01-10,No,98.96000000000001,42.0,ENE,WNW,1012.5,18.0,61.519999999999996,0.0,13.7
13.0,WaggaWagga,7.0,82.75999999999999,1011.5,No,37.0,2.0,E,99.32,22.0,11.0,2016-01-11,No,102.02,33.0,W,NW,1007.8,8.0,65.66,0.0,6.9
4.0,WaggaWagga,3.0,86.9,1010.5,No,41.0,3.0,SSE,101.84,26.0,10.2,2016-01-12,No,103.64,26.0,SW,SSW,1009.9,15.0,75.56,0.0,11.9
22.0,WaggaWagga,3.0,82.22,1014.1,No,74.0,1.0,ENE,108.32,24.0,13.0,2016-01-13,No,109.76,38.0,WSW,NNW,1008.8,10.0,73.58,0.0,10.5
11.0,WaggaWagga,7.0,85.1,1011.5,Yes,56.0,7.0,NNW,74.12,33.0,15.0,2016-01-14,No,89.96000000000001,39.0,W,SW,1013.7,52.0,80.06,0.4,1.4
22.0,WaggaWagga,1.0,61.34,1023.9,No,41.0,1.0,SSE,77.9,15.0,7.6,2016-01-15,Yes,81.86,35.0,SW,SW,1021.8,17.0,51.08,1.4,13.3
13.0,WaggaWagga,2.0,66.02,1026.5,No,35.0,0.0,E,79.88,15.0,9.8,2016-01-16,No,82.94,37.0,ENE,E,1022.5,25.0,53.06,0.0,13.6
26.0,WaggaWagga,6.0,68.54,1023.9,No,39.0,2.0,ENE,79.7,9.0,9.6,2016-01-17,No,83.3,46.0,ENE,SE,1019.7,24.0,56.66,0.0,11.0
13.0,WaggaWagga,2.0,71.6,1019.2,No,26.0,2.0,E,88.16,11.0,8.8,2016-01-18,No,90.68,53.0,NNE,E,1014.8,19.0,61.34,0.0,13.0
13.0,WaggaWagga,5.0,78.8,1016.1,No,39.0,1.0,ENE,97.7,26.0,8.4,2016-01-19,No,101.3,30.0,NW,WNW,1011.0,11.0,62.24,0.0,11.7
13.0,WaggaWagga,7.0,86.72,1010.9,No,67.0,7.0,NNW,94.1,15.0,12.8,2016-01-20,No,100.76,22.0,W,SSW,1008.0,17.0,71.42,0.0,2.5
15.0,WaggaWagga,7.0,84.2,1009.6,No,63.0,5.0,N,90.14,33.0,10.6,2016-01-21,No,93.91999999999999,52.0,W,W,1007.6,40.0,73.75999999999999,0.0,3.9
11.0,WaggaWagga,8.0,78.62,1009.1,Yes,26.0,7.0,ENE,71.24000000000001,2.0,7.8,2016-01-22,No,78.8,58.0,SW,NW,1007.5,91.0,68.54,0.4,0.6
6.0,WaggaWagga,2.0,70.52,1008.9,No,43.0,2.0,NW,85.46000000000001,28.0,0.8,2016-01-23,Yes,89.24,78.0,WSW,WSW,1007.9,33.0,65.84,11.4,12.8
0.0,WaggaWagga,1.0,69.62,1011.0,No,31.0,1.0,,88.7,4.0,10.0,2016-01-24,No,90.68,63.0,SW,SSE,1007.9,29.0,59.18,0.0,13.4
26.0,WaggaWagga,4.0,74.84,1011.5,No,52.0,1.0,ENE,90.32,15.0,8.8,2016-01-25,No,93.38000000000001,58.0,ENE,WSW,1008.4,26.0,66.74000000000001,0.0,13.2
30.0,WaggaWagga,5.0,76.46,1015.0,Yes,61.0,1.0,ENE,91.22,20.0,10.4,2016-01-26,No,93.38000000000001,54.0,ENE,E,1011.8,28.0,68.0,0.0,10.2
17.0,WaggaWagga,7.0,65.66,1014.2,Yes,57.0,8.0,ESE,74.84,22.0,11.8,2016-01-27,Yes,76.46,93.0,E,NE,1011.0,64.0,65.48,10.8,2.3
11.0,WaggaWagga,3.0,69.62,1008.0,Yes,35.0,7.0,E,84.74,11.0,3.8,2016-01-28,Yes,89.24,77.0,NNE,WNW,1003.4,44.0,64.4,7.8,7.3
17.0,WaggaWagga,6.0,63.5,1001.9,No,54.0,7.0,NNW,69.62,39.0,6.2,2016-01-29,Yes,77.18,86.0,W,W,1002.3,49.0,63.5,3.4,8.9
13.0,WaggaWagga,3.0,62.24,1004.0,Yes,54.0,2.0,ESE,81.5,13.0,7.0,2016-01-30,No,84.38000000000001,74.0,WSW,E,998.9,29.0,51.620000000000005,0.2,9.1
11.0,WaggaWagga,6.0,61.16,1004.7,Yes,43.0,6.0,N,70.16,7.0,8.2,2016-01-31,Yes,72.68,81.0,E,N,1003.2,53.0,55.58,9.6,4.5
2.0,WaggaWagga,6.0,60.980000000000004,1002.9,No,35.0,7.0,NNW,73.22,13.0,3.0,2016-02-01,Yes,76.46,86.0,W,W,1002.7,51.0,57.02,16.2,7.6
9.0,WaggaWagga,2.0,65.84,1006.1,No,26.0,2.0,ENE,80.78,11.0,4.2,2016-02-02,No,84.56,72.0,NNE,NNE,1003.2,34.0,55.58,0.0,11.9
13.0,WaggaWagga,7.0,71.96,1001.8,No,39.0,7.0,E,76.46,20.0,7.0,2016-02-03,No,79.52,62.0,SSE,SSE,1002.4,56.0,65.66,0.0,0.9
17.0,WaggaWagga,2.0,69.8,1012.3,No,33.0,1.0,SE,84.56,7.0,5.0,2016-02-04,No,87.44,56.0,SE,SSE,1011.0,35.0,62.42,0.0,12.8
20.0,WaggaWagga,1.0,68.72,1017.3,No,41.0,0.0,E,81.14,19.0,8.6,2016-02-05,No,83.66,42.0,E,ENE,1015.2,30.0,58.459999999999994,0.0,13.2
20.0,WaggaWagga,1.0,68.72,1017.4,No,41.0,1.0,E,81.32,0.0,8.0,2016-02-06,No,84.38000000000001,59.0,E,,1014.2,34.0,56.66,0.0,13.3
13.0,WaggaWagga,1.0,69.8,1017.5,No,33.0,1.0,NE,84.56,13.0,9.6,2016-02-07,No,88.16,59.0,S,SE,1014.8,35.0,62.78,0.0,13.2
13.0,WaggaWagga,2.0,75.92,1018.6,No,37.0,1.0,E,89.24,15.0,7.0,2016-02-08,No,93.74,55.0,SSW,SSE,1015.7,27.0,62.959999999999994,0.0,12.9
15.0,WaggaWagga,1.0,73.58,1019.2,No,30.0,1.0,ENE,89.96000000000001,9.0,10.2,2016-02-09,No,93.74,58.0,ENE,N,1015.6,25.0,64.04,0.0,13.0
15.0,WaggaWagga,1.0,75.92,1014.4,No,37.0,0.0,NE,93.38000000000001,11.0,8.4,2016-02-10,No,96.61999999999999,57.0,WSW,WNW,1010.1,11.0,67.46,0.0,12.7
13.0,WaggaWagga,4.0,73.04,1012.5,No,52.0,6.0,E,91.76,9.0,9.8,2016-02-11,No,94.64,54.0,NE,SSE,1009.9,16.0,60.62,0.0,11.3
22.0,WaggaWagga,3.0,75.92,1014.6,No,31.0,1.0,ENE,90.5,13.0,9.2,2016-02-12,No,94.28,57.0,E,SSE,1011.2,23.0,64.94,0.0,12.0
13.0,WaggaWagga,1.0,78.44,1011.9,No,35.0,1.0,ENE,96.08000000000001,20.0,9.0,2016-02-13,No,99.14,51.0,WNW,WNW,1007.8,14.0,68.0,0.0,12.6
6.0,WaggaWagga,3.0,75.74000000000001,1008.5,No,43.0,7.0,ESE,87.8,26.0,11.4,2016-02-14,No,90.86,41.0,SW,WSW,1007.6,13.0,69.62,0.0,10.2
6.0,WaggaWagga,1.0,70.52,1011.6,No,50.0,7.0,ESE,85.1,24.0,9.6,2016-02-15,No,87.08000000000001,38.0,W,W,1008.3,14.0,53.6,0.0,12.9
19.0,WaggaWagga,3.0,67.46,1010.7,No,46.0,1.0,WSW,78.8,31.0,9.4,2016-02-16,No,80.96,47.0,WSW,W,1009.3,20.0,56.66,0.0,12.6
20.0,WaggaWagga,2.0,61.34,1012.5,No,43.0,1.0,SSE,76.46,20.0,10.8,2016-02-17,No,79.88,39.0,SW,WSW,1009.1,23.0,47.84,0.0,12.9
4.0,WaggaWagga,1.0,64.58,1009.1,No,35.0,0.0,NNW,83.48,15.0,8.4,2016-02-18,No,87.26,62.0,WSW,WSW,1006.7,27.0,53.96,0.0,12.8
11.0,WaggaWagga,1.0,69.44,1011.5,No,41.0,0.0,ENE,89.6,17.0,8.0,2016-02-19,No,92.48,51.0,SSW,SSW,1009.6,19.0,54.86,0.0,
6.0,WaggaWagga,1.0,70.52,1017.1,No,41.0,6.0,NNW,87.08000000000001,22.0,10.6,2016-02-20,No,90.5,50.0,WSW,WSW,1016.3,19.0,61.88,0.0,11.6
24.0,WaggaWagga,3.0,74.84,1023.0,No,33.0,0.0,ENE,91.94,19.0,8.4,2016-02-21,No,94.1,55.0,ENE,NNW,1020.6,23.0,66.02,0.0,12.8
13.0,WaggaWagga,7.0,76.28,1023.7,No,28.0,3.0,ENE,94.28,11.0,8.4,2016-02-22,No,96.8,57.0,ENE,W,1019.2,24.0,65.3,0.0,9.5
20.0,WaggaWagga,,80.42,1018.4,No,35.0,0.0,ENE,99.5,11.0,8.8,2016-02-23,No,101.48,43.0,NW,W,1014.2,15.0,74.12,0.0,12.5
11.0,WaggaWagga,3.0,84.91999999999999,1013.5,No,41.0,1.0,NE,101.84,24.0,11.4,2016-02-24,No,104.18,32.0,NW,NNW,1009.1,13.0,71.42,0.0,12.2
15.0,WaggaWagga,7.0,84.2,1010.2,No,46.0,1.0,N,96.98,24.0,15.0,2016-02-25,No,98.96000000000001,26.0,W,W,1008.4,15.0,75.92,0.0,7.6
13.0,WaggaWagga,1.0,72.32,1015.5,No,37.0,1.0,W,88.52,22.0,11.6,2016-02-26,No,90.86,42.0,SW,SW,1014.1,13.0,60.62,0.0,12.4
13.0,WaggaWagga,1.0,73.04,1017.6,No,37.0,1.0,ENE,88.88000000000001,11.0,10.2,2016-02-27,No,90.32,55.0,ENE,ENE,1015.1,23.0,55.58,0.0,12.3
13.0,WaggaWagga,2.0,73.04,1017.7,No,30.0,0.0,ENE,89.6,22.0,8.6,2016-02-28,No,93.02,57.0,W,WNW,1014.7,23.0,60.08,0.0,12.2
17.0,WaggaWagga,7.0,75.56,1018.8,No,35.0,2.0,ENE,89.96000000000001,17.0,9.2,2016-02-29,No,92.84,49.0,NW,NNW,1016.2,22.0,62.059999999999995,0.0,10.1
24.0,WaggaWagga,2.0,74.84,1019.1,No,37.0,0.0,ENE,91.22,11.0,8.8,2016-03-01,No,95.53999999999999,54.0,E,N,1015.8,24.0,68.54,0.0,11.6
11.0,WaggaWagga,3.0,77.36,1018.8,No,46.0,1.0,ENE,97.16,24.0,10.4,2016-03-02,No,99.5,42.0,W,W,1015.6,11.0,70.7,0.0,11.6
