Humidity_3_pm,Humidity_9_am,Pressure_3_pm,Cloud_3_pm,Max_Temp_C,Rainfall,Wind_Dir_9_am,Sunshine,Wind_Dir_3_pm,Wind_Speed_9_am,Date,Temp_3_pm_C,Pressure_9_am,Temp_9_am_C,Wind_Gust_Speed,Location,Rain_Tomorrow,Cloud_9_am,Rain_Today,Min_Temp_C,Wind_Gust_Dir,Wind_Speed_3_pm
79.0,79.0,1022.0,8.0,17.1,0.0,NNW,5.0,W,11.0,2016-07-23,13.9,1023.7,10.7,39.0,PearceRAAF,No,3.0,No,5.8,SSW,19.0
56.0,92.0,1025.6,,15.3,0.2,NE,8.8,SW,7.0,2016-07-24,15.1,1028.9,5.7,24.0,PearceRAAF,No,,No,0.7,S,6.0
59.0,73.0,1026.4,,16.3,0.0,E,8.2,SE,19.0,2016-07-25,15.2,1028.4,11.3,31.0,PearceRAAF,No,,No,5.5,E,11.0
58.0,87.0,1026.7,,18.4,0.0,ENE,8.7,SSW,2.0,2016-07-26,17.5,1028.9,9.1,26.0,PearceRAAF,No,,No,2.2,S,9.0
52.0,84.0,1022.8,,18.6,0.0,ESE,5.0,NE,6.0,2016-07-27,18.0,1026.4,11.6,35.0,PearceRAAF,No,,No,5.1,ENE,9.0
44.0,88.0,1018.9,,20.7,0.0,,4.6,ENE,0.0,2016-07-28,20.1,1022.3,13.4,17.0,PearceRAAF,No,,No,9.1,ENE,4.0
68.0,75.0,1011.9,1.0,23.4,0.0,N,3.5,NW,17.0,2016-07-29,21.8,1015.9,17.3,67.0,PearceRAAF,No,7.0,No,11.1,NW,43.0
57.0,76.0,1016.0,8.0,19.4,0.2,N,7.2,WNW,11.0,2016-07-30,18.0,1018.0,14.8,41.0,PearceRAAF,Yes,7.0,No,11.9,NW,28.0
85.0,74.0,1023.3,7.0,15.4,4.2,SW,5.7,SW,35.0,2016-07-31,11.9,1018.7,13.9,69.0,PearceRAAF,Yes,8.0,Yes,12.6,WSW,30.0
53.0,83.0,1028.9,6.0,15.5,4.6,ESE,9.6,S,6.0,2016-08-01,14.8,1031.8,7.4,30.0,PearceRAAF,No,,Yes,1.8,ESE,7.0
45.0,53.0,1021.2,,17.5,0.0,NE,9.7,N,15.0,2016-08-02,16.8,1026.0,10.9,63.0,PearceRAAF,No,,No,2.6,N,19.0
48.0,45.0,1015.3,5.0,17.9,0.2,N,0.1,N,26.0,2016-08-03,17.5,1016.4,13.4,37.0,PearceRAAF,Yes,7.0,No,6.5,N,15.0
79.0,91.0,1014.8,8.0,15.8,2.0,S,0.3,E,9.0,2016-08-04,15.4,1016.1,12.9,22.0,PearceRAAF,No,8.0,Yes,12.2,ENE,11.0
70.0,89.0,1017.2,8.0,16.2,0.0,SE,1.2,E,9.0,2016-08-05,15.7,1019.7,11.9,24.0,PearceRAAF,No,8.0,No,6.1,E,13.0
83.0,77.0,1009.4,8.0,18.9,0.0,NE,7.0,N,17.0,2016-08-06,15.4,1013.2,14.1,39.0,PearceRAAF,Yes,,No,10.6,N,20.0
57.0,78.0,1013.3,7.0,17.5,13.2,NW,7.1,WNW,6.0,2016-08-07,15.8,1014.1,13.0,50.0,PearceRAAF,Yes,6.0,Yes,10.5,NW,28.0
71.0,85.0,1015.7,8.0,14.8,11.8,WNW,4.3,WSW,15.0,2016-08-08,12.6,1015.4,11.4,69.0,PearceRAAF,Yes,8.0,Yes,9.6,W,35.0
64.0,85.0,1020.3,7.0,16.7,5.4,NNE,4.8,WNW,11.0,2016-08-09,15.5,1021.6,12.5,50.0,PearceRAAF,Yes,4.0,Yes,8.0,SW,20.0
65.0,92.0,1022.2,8.0,17.3,7.4,N,5.7,NW,9.0,2016-08-10,16.5,1024.4,11.8,22.0,PearceRAAF,No,8.0,Yes,7.5,NNW,9.0
74.0,83.0,1017.5,8.0,18.5,0.0,WNW,5.3,NW,9.0,2016-08-11,17.2,1020.6,12.6,44.0,PearceRAAF,Yes,7.0,No,9.8,W,19.0
47.0,72.0,1024.5,,17.2,9.6,SE,9.2,S,11.0,2016-08-12,16.9,1026.5,13.2,26.0,PearceRAAF,No,4.0,Yes,5.7,SE,9.0
48.0,64.0,1023.7,,18.7,0.0,ESE,6.9,NNE,6.0,2016-08-13,18.5,1027.5,13.8,28.0,PearceRAAF,No,,No,5.3,NE,9.0
47.0,80.0,1013.3,,22.9,0.0,S,9.9,NNW,11.0,2016-08-14,22.8,1019.5,10.9,35.0,PearceRAAF,No,,No,5.0,NNW,13.0
91.0,85.0,1013.4,8.0,20.0,0.0,NNW,5.0,W,19.0,2016-08-15,14.1,1013.2,15.0,50.0,PearceRAAF,Yes,1.0,No,7.6,NW,22.0
66.0,94.0,1015.5,,19.3,14.6,NNW,8.5,N,9.0,2016-08-16,18.8,1018.7,12.1,28.0,PearceRAAF,No,7.0,Yes,7.7,N,13.0
94.0,87.0,1005.0,8.0,16.6,0.2,N,0.1,WNW,30.0,2016-08-17,12.4,1003.9,15.2,80.0,PearceRAAF,Yes,8.0,No,12.0,WSW,19.0
65.0,77.0,1021.7,8.0,15.4,20.0,,9.4,SSW,0.0,2016-08-18,12.9,1021.4,11.0,37.0,PearceRAAF,No,1.0,Yes,6.0,SW,26.0
69.0,77.0,1022.1,8.0,16.2,0.0,N,1.9,NW,11.0,2016-08-19,14.8,1024.6,11.1,28.0,PearceRAAF,Yes,7.0,No,8.9,WNW,13.0
61.0,93.0,1018.9,3.0,18.0,2.2,N,7.3,SW,17.0,2016-08-20,17.0,1021.3,11.8,35.0,PearceRAAF,Yes,7.0,Yes,7.8,SW,22.0
59.0,84.0,1015.1,8.0,18.3,1.4,NNE,3.8,WNW,7.0,2016-08-21,17.4,1019.1,12.8,44.0,PearceRAAF,Yes,8.0,Yes,7.9,WSW,22.0
50.0,98.0,1020.5,8.0,16.1,3.4,SSW,9.6,S,6.0,2016-08-22,14.7,1022.2,7.6,39.0,PearceRAAF,No,7.0,Yes,4.8,S,24.0
44.0,74.0,1022.2,3.0,16.1,0.2,S,10.2,E,6.0,2016-08-23,15.1,1024.9,9.6,31.0,PearceRAAF,No,,No,2.2,SE,17.0
47.0,63.0,1023.4,,16.2,0.0,ENE,10.6,E,19.0,2016-08-24,15.7,1026.0,10.0,31.0,PearceRAAF,No,,No,3.4,ESE,19.0
48.0,70.0,1019.4,,18.8,0.0,ENE,9.6,ENE,33.0,2016-08-25,18.5,1024.8,11.4,48.0,PearceRAAF,No,,No,8.0,ENE,20.0
41.0,47.0,1007.8,,20.4,0.0,N,3.7,N,24.0,2016-08-26,19.8,1013.3,16.1,52.0,PearceRAAF,Yes,,No,11.4,NNW,24.0
87.0,96.0,1004.0,8.0,17.2,25.2,N,5.5,W,20.0,2016-08-27,13.5,1003.8,13.4,70.0,PearceRAAF,Yes,8.0,Yes,11.0,NW,31.0
65.0,76.0,1010.5,3.0,16.5,7.0,SSW,6.0,SW,26.0,2016-08-28,15.4,1011.2,12.8,54.0,PearceRAAF,No,7.0,Yes,10.3,S,28.0
60.0,80.0,1015.2,8.0,17.3,0.0,S,8.3,SSW,11.0,2016-08-29,15.9,1016.6,12.6,30.0,PearceRAAF,No,2.0,No,9.3,WSW,22.0
55.0,88.0,1015.1,8.0,17.6,0.0,NNW,6.4,WNW,9.0,2016-08-30,17.3,1018.4,9.8,24.0,PearceRAAF,Yes,7.0,No,4.2,ENE,13.0
71.0,96.0,1013.9,8.0,17.1,5.8,N,5.0,SSW,11.0,2016-08-31,15.9,1012.9,12.5,41.0,PearceRAAF,Yes,,Yes,9.7,SSW,22.0
52.0,93.0,1023.1,,17.6,4.6,WSW,10.4,WSW,7.0,2016-09-01,17.1,1026.2,9.4,30.0,PearceRAAF,No,,Yes,2.2,WSW,9.0
58.0,81.0,1020.4,8.0,18.0,0.0,SSE,3.9,SSW,7.0,2016-09-02,15.5,1023.2,12.5,30.0,PearceRAAF,No,8.0,No,3.6,SW,19.0
47.0,81.0,1021.6,,19.2,0.0,ENE,10.3,NNE,15.0,2016-09-03,18.7,1025.4,12.0,24.0,PearceRAAF,No,3.0,No,4.0,ESE,13.0
53.0,80.0,1016.2,7.0,23.4,0.0,S,7.3,WSW,13.0,2016-09-04,21.7,1021.2,12.1,35.0,PearceRAAF,No,8.0,No,8.4,SW,19.0
64.0,97.0,1015.1,,20.6,0.0,E,9.8,WSW,6.0,2016-09-05,19.7,1018.0,10.0,28.0,PearceRAAF,No,8.0,No,6.1,W,20.0
66.0,84.0,1009.2,8.0,19.1,0.0,N,8.6,NW,7.0,2016-09-06,17.9,1013.5,15.5,44.0,PearceRAAF,Yes,,No,5.5,NW,22.0
58.0,66.0,1014.2,8.0,18.1,5.8,W,7.9,W,26.0,2016-09-07,15.0,1012.5,14.9,69.0,PearceRAAF,Yes,7.0,Yes,11.1,W,37.0
48.0,63.0,1023.3,7.0,18.0,2.4,SSE,8.6,W,11.0,2016-09-08,17.5,1024.2,14.4,41.0,PearceRAAF,No,5.0,Yes,9.9,SW,11.0
57.0,77.0,1021.1,8.0,19.4,0.0,SW,4.0,SSW,2.0,2016-09-09,17.9,1025.2,13.3,31.0,PearceRAAF,Yes,8.0,No,5.9,WSW,17.0
65.0,94.0,1018.2,8.0,20.2,1.4,N,4.0,WSW,7.0,2016-09-10,18.8,1021.3,14.2,33.0,PearceRAAF,No,7.0,Yes,10.3,SW,20.0
64.0,74.0,1022.5,8.0,15.4,0.8,SE,8.7,SE,20.0,2016-09-11,14.9,1023.8,12.7,69.0,PearceRAAF,No,7.0,No,9.7,ESE,24.0
52.0,56.0,1024.6,8.0,15.7,0.0,ESE,9.3,SE,43.0,2016-09-12,14.8,1027.1,10.7,74.0,PearceRAAF,No,,No,8.7,ESE,30.0
37.0,49.0,1025.0,,17.3,0.0,E,10.3,ESE,35.0,2016-09-13,16.2,1027.8,12.2,56.0,PearceRAAF,No,,No,8.0,E,26.0
39.0,59.0,1022.5,,18.9,0.0,E,11.0,SE,24.0,2016-09-14,18.1,1027.0,13.0,39.0,PearceRAAF,No,,No,7.3,E,7.0
71.0,72.0,1013.2,8.0,19.5,0.0,NW,7.2,NW,6.0,2016-09-15,15.9,1017.8,13.0,,PearceRAAF,Yes,,No,3.1,,22.0
45.0,71.0,1020.4,,16.9,3.6,SSW,10.2,SSE,15.0,2016-09-16,16.1,1021.1,11.1,,PearceRAAF,,,Yes,5.5,,17.0
45.0,55.0,1023.6,3.0,18.1,,ENE,9.4,WSW,22.0,2016-09-17,17.4,1026.3,12.6,37.0,PearceRAAF,No,1.0,,6.2,ENE,6.0
60.0,68.0,1013.3,8.0,20.2,0.0,WNW,2.7,W,7.0,2016-09-18,16.2,1018.1,12.9,63.0,PearceRAAF,Yes,3.0,No,3.2,W,33.0
60.0,71.0,1017.2,5.0,16.1,11.2,S,9.3,SW,20.0,2016-09-19,15.6,1017.3,11.6,59.0,PearceRAAF,No,1.0,Yes,4.7,S,24.0
46.0,65.0,1019.1,,19.7,0.0,ESE,10.4,SE,13.0,2016-09-20,18.4,1022.0,14.8,24.0,PearceRAAF,No,7.0,No,4.5,S,7.0
39.0,81.0,1015.1,,23.5,0.0,S,10.9,W,6.0,2016-09-21,23.1,1019.3,13.9,28.0,PearceRAAF,No,,No,4.8,WSW,19.0
92.0,80.0,1011.5,8.0,19.2,0.0,NNW,3.6,SW,13.0,2016-09-22,14.0,1011.6,15.6,46.0,PearceRAAF,Yes,6.0,No,5.2,WNW,31.0
52.0,78.0,1015.2,6.0,16.0,6.0,SW,7.8,SW,26.0,2016-09-23,14.3,1015.7,11.0,50.0,PearceRAAF,No,8.0,Yes,8.9,WSW,33.0
50.0,68.0,1014.2,8.0,17.0,1.0,NNW,7.1,W,6.0,2016-09-24,16.0,1018.1,11.8,31.0,PearceRAAF,Yes,8.0,No,4.1,W,20.0
53.0,96.0,1017.2,2.0,17.6,2.4,S,8.0,SSW,13.0,2016-09-25,16.6,1017.6,11.9,35.0,PearceRAAF,No,8.0,Yes,6.0,SSW,15.0
67.0,73.0,1018.8,8.0,18.4,0.2,NNW,4.0,W,15.0,2016-09-26,16.4,1021.3,13.4,44.0,PearceRAAF,Yes,6.0,No,2.8,W,20.0
90.0,84.0,1011.1,8.0,20.2,1.6,NNW,5.9,SW,17.0,2016-09-27,13.9,1013.8,15.9,63.0,PearceRAAF,Yes,8.0,Yes,10.4,WNW,17.0
49.0,62.0,1021.9,,16.3,9.2,SSE,11.1,S,22.0,2016-09-28,15.3,1023.9,11.8,39.0,PearceRAAF,No,,Yes,5.8,SSE,19.0
46.0,57.0,1015.5,,19.7,0.0,E,11.3,SSW,24.0,2016-09-29,18.1,1021.4,11.7,44.0,PearceRAAF,No,,No,4.0,ENE,13.0
60.0,72.0,1007.1,8.0,19.1,0.0,N,5.2,W,15.0,2016-09-30,18.7,1009.1,15.1,54.0,PearceRAAF,Yes,8.0,No,4.6,W,30.0
55.0,87.0,1006.7,4.0,16.7,2.8,WSW,7.0,WSW,35.0,2016-10-01,13.8,1004.6,14.7,85.0,PearceRAAF,Yes,8.0,Yes,10.8,WSW,43.0
57.0,50.0,1017.8,8.0,17.9,5.2,WSW,8.4,WSW,35.0,2016-10-02,15.9,1016.4,15.1,54.0,PearceRAAF,No,2.0,Yes,8.9,SW,31.0
70.0,74.0,1019.2,8.0,20.0,0.0,W,1.8,W,24.0,2016-10-03,17.6,1020.0,16.8,39.0,PearceRAAF,Yes,8.0,No,6.9,W,26.0
62.0,87.0,1015.6,8.0,22.1,4.4,N,7.8,WNW,13.0,2016-10-04,21.0,1018.9,16.7,46.0,PearceRAAF,No,8.0,Yes,12.1,WNW,26.0
46.0,71.0,1009.3,,24.7,0.0,N,11.7,W,13.0,2016-10-05,24.1,1014.2,17.6,37.0,PearceRAAF,No,,No,6.8,W,17.0
62.0,83.0,1010.7,8.0,23.3,0.2,NNW,6.6,W,17.0,2016-10-06,21.1,1011.1,19.2,46.0,PearceRAAF,No,5.0,No,10.5,WNW,28.0
59.0,78.0,1009.4,8.0,26.1,0.0,N,8.7,W,20.0,2016-10-07,24.5,1013.0,18.5,50.0,PearceRAAF,Yes,2.0,No,12.7,N,24.0
73.0,96.0,1009.2,8.0,18.6,15.2,NNW,1.9,W,17.0,2016-10-08,17.5,1008.8,15.4,69.0,PearceRAAF,Yes,6.0,Yes,14.3,W,31.0
52.0,91.0,1022.1,5.0,18.3,8.0,WSW,6.7,WSW,24.0,2016-10-09,16.7,1022.1,13.1,46.0,PearceRAAF,,8.0,Yes,10.2,WSW,31.0
43.0,54.0,1026.1,,20.8,,ESE,11.7,ESE,22.0,2016-10-10,20.3,1029.4,15.0,,PearceRAAF,,,,8.2,,13.0
31.0,49.0,1021.3,,25.4,,E,11.8,SE,22.0,2016-10-11,24.6,1025.5,16.8,39.0,PearceRAAF,No,,,7.9,E,13.0
19.0,33.0,1011.3,,32.5,0.0,NNE,11.8,NNE,17.0,2016-10-12,31.7,1016.6,21.5,52.0,PearceRAAF,No,,No,12.7,E,19.0
58.0,49.0,1010.4,,26.6,0.0,N,11.7,W,13.0,2016-10-13,22.8,1011.4,21.2,35.0,PearceRAAF,No,1.0,No,10.0,W,22.0
52.0,72.0,1010.9,1.0,21.1,0.2,W,8.6,WNW,31.0,2016-10-14,19.8,1012.3,19.1,61.0,PearceRAAF,Yes,6.0,No,13.2,W,31.0
50.0,72.0,1018.5,2.0,17.6,3.8,WSW,8.1,SW,31.0,2016-10-15,17.1,1016.8,13.3,69.0,PearceRAAF,Yes,6.0,Yes,10.2,WSW,31.0
52.0,56.0,1023.7,1.0,19.9,1.2,SE,11.0,WSW,17.0,2016-10-16,19.2,1026.4,15.3,35.0,PearceRAAF,No,4.0,Yes,5.9,S,22.0
62.0,68.0,1022.1,5.0,21.0,0.0,S,6.6,SW,17.0,2016-10-17,18.9,1025.5,15.6,31.0,PearceRAAF,No,8.0,No,6.0,S,20.0
42.0,54.0,1018.9,,22.1,0.0,E,11.9,SW,26.0,2016-10-18,21.5,1023.4,15.3,46.0,PearceRAAF,No,,No,8.9,E,7.0
59.0,66.0,1013.7,8.0,19.2,0.0,SSE,10.1,SW,15.0,2016-10-19,17.5,1017.3,15.3,37.0,PearceRAAF,Yes,4.0,No,4.6,SW,26.0
36.0,59.0,1019.1,4.0,19.5,2.2,S,12.0,SSW,28.0,2016-10-20,18.4,1019.3,14.7,43.0,PearceRAAF,No,,Yes,9.8,ESE,19.0
25.0,47.0,1023.6,,22.1,0.0,E,12.0,E,28.0,2016-10-21,21.1,1027.6,13.8,52.0,PearceRAAF,No,,No,8.0,ESE,19.0
16.0,38.0,1016.6,,28.6,0.0,ENE,12.0,ENE,20.0,2016-10-22,28.3,1023.0,18.6,50.0,PearceRAAF,No,,No,7.4,ENE,19.0
22.0,34.0,1009.5,,29.9,0.0,NNE,12.5,SW,9.0,2016-10-23,26.5,1011.7,23.0,35.0,PearceRAAF,No,,No,10.4,SW,20.0
58.0,62.0,1011.1,8.0,22.4,0.0,S,10.6,SW,11.0,2016-10-24,20.3,1013.2,18.1,41.0,PearceRAAF,No,,No,8.1,WSW,26.0
62.0,54.0,1015.9,8.0,20.8,0.0,SSE,10.3,WSW,9.0,2016-10-25,18.3,1016.6,16.4,43.0,PearceRAAF,No,8.0,No,8.3,WSW,20.0
52.0,65.0,1018.0,1.0,23.1,0.0,SSE,11.5,SW,11.0,2016-10-26,21.3,1020.6,17.5,35.0,PearceRAAF,No,,No,5.6,W,19.0
42.0,63.0,1017.5,,23.3,0.0,SSE,11.8,SSW,20.0,2016-10-27,22.6,1020.8,17.9,39.0,PearceRAAF,No,4.0,No,5.2,WSW,20.0
50.0,68.0,1011.8,,23.1,0.0,SSW,12.2,SW,13.0,2016-10-28,20.9,1015.0,17.3,39.0,PearceRAAF,No,,No,4.7,WSW,28.0
62.0,71.0,1014.4,8.0,20.9,0.0,W,8.4,SW,30.0,2016-10-29,17.8,1013.3,18.0,54.0,PearceRAAF,Yes,8.0,No,9.6,WSW,31.0
35.0,45.0,1019.6,,22.4,1.4,SE,12.1,SW,17.0,2016-10-30,22.0,1023.6,15.9,39.0,PearceRAAF,No,,Yes,8.0,SW,13.0
41.0,52.0,1018.0,,24.5,0.0,SE,12.2,SW,24.0,2016-10-31,22.4,1021.1,17.0,39.0,PearceRAAF,No,,No,9.0,SW,30.0
26.0,51.0,1014.3,,27.7,0.0,ESE,12.4,S,17.0,2016-11-01,27.1,1019.9,18.3,43.0,PearceRAAF,No,,No,10.6,ESE,15.0
27.0,40.0,1009.9,,32.3,0.0,ENE,12.5,SW,9.0,2016-11-02,30.6,1014.1,23.0,41.0,PearceRAAF,No,,No,10.9,ESE,30.0
36.0,64.0,1015.9,,26.0,0.0,S,12.6,SW,17.0,2016-11-03,24.4,1016.3,18.2,41.0,PearceRAAF,No,,No,8.8,WSW,22.0
37.0,62.0,1017.5,,29.7,0.0,SE,9.3,SSW,15.0,2016-11-04,28.7,1021.6,19.8,39.0,PearceRAAF,No,1.0,No,13.3,ESE,20.0
20.0,38.0,1012.2,,38.0,0.0,ENE,12.8,SW,20.0,2016-11-05,36.9,1017.6,26.7,31.0,PearceRAAF,No,,No,12.9,E,15.0
60.0,55.0,1014.6,,27.1,0.0,SSW,12.5,SW,17.0,2016-11-06,23.5,1013.7,24.1,52.0,PearceRAAF,No,,No,13.6,WSW,31.0
44.0,46.0,1015.5,,24.6,0.0,E,12.6,SW,17.0,2016-11-07,21.6,1019.0,17.0,43.0,PearceRAAF,No,,No,11.4,WSW,30.0
37.0,49.0,1009.7,,25.6,0.0,SW,12.4,WSW,9.0,2016-11-08,23.5,1013.5,18.6,44.0,PearceRAAF,No,,No,9.1,SW,30.0
45.0,55.0,1010.0,,23.0,0.0,S,8.1,SSW,17.0,2016-11-09,20.9,1011.3,17.7,54.0,PearceRAAF,No,1.0,No,10.6,WSW,28.0
65.0,53.0,1009.2,8.0,24.1,0.0,NW,8.0,NW,20.0,2016-11-10,19.3,1011.7,18.4,43.0,PearceRAAF,No,3.0,No,4.9,W,31.0
45.0,65.0,1015.9,3.0,22.6,1.0,SSW,10.0,WSW,20.0,2016-11-11,20.2,1015.9,17.1,44.0,PearceRAAF,No,8.0,No,7.5,SW,26.0
45.0,45.0,1019.6,,24.2,0.0,S,12.2,SSW,17.0,2016-11-12,23.2,1022.0,19.1,41.0,PearceRAAF,No,,No,5.0,SSW,24.0
13.0,39.0,1017.2,,32.0,0.0,E,12.9,ENE,22.0,2016-11-13,31.0,1022.7,21.8,39.0,PearceRAAF,No,,No,9.8,SE,17.0
10.0,16.0,1008.5,,37.4,0.0,NE,12.9,ENE,28.0,2016-11-14,36.5,1013.6,28.3,57.0,PearceRAAF,No,,No,13.5,NE,13.0
54.0,15.0,1004.1,,38.5,0.0,NE,12.5,W,17.0,2016-11-15,26.2,1005.8,32.6,48.0,PearceRAAF,No,,No,17.5,NNW,30.0
61.0,71.0,1007.5,6.0,22.7,0.0,NNW,4.3,WNW,15.0,2016-11-16,21.5,1004.8,20.0,57.0,PearceRAAF,Yes,8.0,No,16.9,NW,30.0
39.0,49.0,1020.2,,23.3,6.4,SSW,13.2,SW,19.0,2016-11-17,22.3,1022.5,16.4,41.0,PearceRAAF,No,5.0,Yes,7.7,SSW,26.0
19.0,35.0,1014.8,,31.5,0.0,NE,12.8,SSW,15.0,2016-11-18,30.8,1019.7,22.5,41.0,PearceRAAF,No,,No,7.1,SW,13.0
37.0,48.0,1011.3,,29.1,0.0,S,12.9,WSW,9.0,2016-11-19,26.1,1013.3,22.4,41.0,PearceRAAF,No,,No,8.0,WSW,26.0
41.0,52.0,1014.6,,24.5,0.0,S,10.6,SSW,24.0,2016-11-20,22.7,1016.2,19.7,48.0,PearceRAAF,No,4.0,No,13.6,SW,28.0
35.0,45.0,1017.2,,24.8,0.0,E,12.6,SW,11.0,2016-11-21,22.6,1020.3,18.4,41.0,PearceRAAF,No,1.0,No,8.7,SSW,30.0
16.0,31.0,1015.1,,30.4,0.0,E,13.2,SSE,24.0,2016-11-22,29.1,1018.8,21.8,54.0,PearceRAAF,No,,No,10.6,E,17.0
16.0,27.0,1015.0,,34.1,0.0,NE,13.2,S,13.0,2016-11-23,33.1,1018.4,25.6,56.0,PearceRAAF,No,,No,13.0,ESE,19.0
14.0,30.0,1014.6,,35.1,0.0,ENE,13.0,SSE,13.0,2016-11-24,33.5,1018.2,26.8,65.0,PearceRAAF,No,,No,18.3,E,20.0
13.0,31.0,1013.2,,36.0,0.0,NE,13.0,ESE,20.0,2016-11-25,34.4,1017.5,25.6,57.0,PearceRAAF,No,,No,16.9,E,9.0
12.0,21.0,1009.8,,39.9,0.0,ENE,13.1,SW,20.0,2016-11-26,37.9,1013.7,31.5,52.0,PearceRAAF,No,,No,21.3,ENE,15.0
24.0,40.0,1012.5,,34.3,0.0,S,13.2,WSW,9.0,2016-11-27,31.7,1013.1,26.0,39.0,PearceRAAF,No,,No,11.5,SW,30.0
26.0,48.0,1012.9,,32.5,0.0,W,13.1,WSW,9.0,2016-11-28,29.2,1015.1,23.3,35.0,PearceRAAF,No,,No,10.9,WSW,24.0
43.0,54.0,1013.2,,29.2,0.0,S,13.2,SW,19.0,2016-11-29,26.8,1016.8,20.6,39.0,PearceRAAF,No,,No,12.2,WSW,28.0
38.0,48.0,1012.2,,29.6,0.0,SSW,13.1,WSW,11.0,2016-11-30,24.9,1014.1,22.3,44.0,PearceRAAF,No,,No,15.2,WSW,33.0
40.0,55.0,1013.0,,26.3,0.0,SE,10.2,SW,17.0,2016-12-01,24.5,1016.2,20.4,44.0,PearceRAAF,No,6.0,No,11.4,SW,28.0
32.0,43.0,1008.4,,30.7,0.0,NE,12.8,WSW,11.0,2016-12-02,27.9,1012.3,21.7,56.0,PearceRAAF,No,,No,11.3,E,24.0
50.0,53.0,1008.4,4.0,25.4,0.0,SW,9.6,SW,20.0,2016-12-03,23.7,1008.8,20.8,48.0,PearceRAAF,No,1.0,No,12.2,WSW,28.0
35.0,43.0,1012.1,,25.8,0.4,S,12.2,SW,11.0,2016-12-04,23.2,1015.0,18.1,41.0,PearceRAAF,No,,No,12.8,SW,30.0
37.0,49.0,1013.4,,26.1,0.0,SSE,12.7,SW,19.0,2016-12-05,23.9,1014.8,19.4,52.0,PearceRAAF,No,,No,9.9,SW,31.0
42.0,50.0,1013.5,,28.0,0.0,S,12.7,SW,11.0,2016-12-06,25.1,1016.5,22.0,41.0,PearceRAAF,No,,No,9.3,WSW,26.0
42.0,70.0,1015.0,,26.0,0.0,SSW,11.3,SW,35.0,2016-12-07,25.0,1016.4,19.1,59.0,PearceRAAF,No,8.0,No,13.6,SSW,26.0
14.0,40.0,1015.0,,31.7,0.0,E,11.3,ENE,24.0,2016-12-08,30.0,1019.7,19.9,61.0,PearceRAAF,No,,No,12.4,E,19.0
12.0,28.0,1010.8,,37.6,0.0,NE,13.3,W,13.0,2016-12-09,36.4,1014.5,26.8,44.0,PearceRAAF,No,,No,11.7,WSW,30.0
15.0,15.0,1009.6,,40.7,0.0,NE,13.3,W,24.0,2016-12-10,32.5,1010.8,32.9,46.0,PearceRAAF,No,,No,10.9,W,26.0
20.0,62.0,1006.9,6.0,32.2,0.0,WSW,8.0,SSW,9.0,2016-12-11,29.2,1011.3,24.3,48.0,PearceRAAF,Yes,,No,15.0,WSW,26.0
53.0,94.0,1010.4,7.0,26.0,11.8,NW,6.0,SW,7.0,2016-12-12,23.3,1010.3,19.1,46.0,PearceRAAF,Yes,8.0,Yes,17.3,S,24.0
41.0,55.0,1017.4,,27.9,1.6,SSE,11.8,SW,20.0,2016-12-13,25.6,1020.2,19.5,39.0,PearceRAAF,No,,Yes,14.9,WSW,22.0
27.0,51.0,1016.1,,31.5,0.0,ESE,13.3,SE,19.0,2016-12-14,30.1,1021.1,22.3,39.0,PearceRAAF,No,,No,14.9,E,24.0
20.0,33.0,1009.0,6.0,35.3,0.0,NE,10.2,SW,19.0,2016-12-15,32.3,1012.1,28.2,43.0,PearceRAAF,No,,No,16.8,SW,28.0
25.0,50.0,1010.4,,32.0,0.0,SE,13.3,SSE,20.0,2016-12-16,31.6,1013.2,22.8,65.0,PearceRAAF,No,,No,16.0,E,19.0
27.0,43.0,1009.1,,31.9,0.0,E,13.1,SSE,28.0,2016-12-17,31.8,1013.8,21.5,57.0,PearceRAAF,No,,No,14.0,E,11.0
40.0,51.0,1011.9,,27.9,0.0,SSW,13.1,SSW,24.0,2016-12-18,25.4,1012.5,22.2,44.0,PearceRAAF,No,,No,11.5,WSW,30.0
37.0,49.0,1012.9,,30.6,0.0,ESE,13.2,SSW,19.0,2016-12-19,27.7,1016.3,21.3,43.0,PearceRAAF,No,,No,12.2,WSW,24.0
16.0,41.0,1009.7,,35.4,0.0,E,13.3,SE,19.0,2016-12-20,34.6,1014.8,24.4,52.0,PearceRAAF,No,,No,13.4,E,26.0
13.0,27.0,1001.8,3.0,42.9,0.0,ENE,13.0,NW,26.0,2016-12-21,42.0,1007.7,30.4,61.0,PearceRAAF,No,,No,22.1,N,15.0
43.0,69.0,1007.6,,29.4,0.0,SW,9.4,SW,24.0,2016-12-22,28.4,1009.8,21.7,39.0,PearceRAAF,No,8.0,No,19.8,WSW,20.0
24.0,33.0,1004.5,,36.1,0.0,E,13.2,SSW,19.0,2016-12-23,34.0,1008.7,27.5,46.0,PearceRAAF,No,,No,13.5,S,35.0
37.0,41.0,1004.0,,34.4,0.0,SSW,13.1,SSW,9.0,2016-12-24,30.5,1006.8,25.8,43.0,PearceRAAF,No,,No,14.9,WSW,28.0
24.0,41.0,1006.8,,34.9,0.0,SSE,13.2,SSE,20.0,2016-12-25,33.6,1010.8,25.1,48.0,PearceRAAF,No,,No,16.5,E,13.0
