WindGustSpeed,Location,Pressure3pm,WindDir9am,RainToday,Temp3pmF,Temp9amF,WindGustDir,Humidity3pm,RainTomorrow,MinTempF,Evaporation,Date,WindDir3pm,WindSpeed3pm,Pressure9am,Rainfall,MaxTempF,Humidity9am,WindSpeed9am,Sunshine
31.0,Dartmoor,1028.6,,Yes,52.7,48.379999999999995,SSE,75.0,Yes,44.42,,2016-08-03,S,20.0,1028.9,1.4,56.120000000000005,96.0,0.0,
28.0,Dartmoor,1029.9,,Yes,57.56,45.32,E,56.0,No,39.74,,2016-08-04,E,15.0,1031.8,1.8,58.64,97.0,0.0,
19.0,Dartmoor,1029.7,N,No,51.26,44.78,N,67.0,No,36.86,,2016-08-05,N,6.0,1031.8,0.4,52.52,86.0,13.0,
17.0,Dartmoor,1025.0,,No,56.66,43.879999999999995,NNW,56.0,No,41.36,,2016-08-06,N,4.0,1028.2,0.0,59.0,94.0,0.0,
30.0,Dartmoor,1022.8,NNE,No,54.68,48.56,N,64.0,No,43.16,,2016-08-07,NNE,17.0,1025.7,0.0,57.379999999999995,74.0,9.0,
46.0,Dartmoor,1015.5,NNE,No,63.68,50.18,N,47.0,No,48.379999999999995,,2016-08-08,NNW,22.0,1019.5,0.0,64.22,64.0,19.0,
61.0,Dartmoor,1001.3,NNE,No,58.82,51.620000000000005,NW,65.0,Yes,50.18,,2016-08-09,N,24.0,1008.7,0.0,60.08,75.0,17.0,
61.0,Dartmoor,1005.2,N,Yes,51.8,46.04,WNW,82.0,Yes,42.8,,2016-08-10,NNW,24.0,1007.4,12.0,54.68,92.0,15.0,
26.0,Dartmoor,1020.0,NNW,Yes,53.78,44.06,W,70.0,No,38.48,,2016-08-11,WNW,9.0,1019.0,7.6,55.76,94.0,13.0,
52.0,Dartmoor,1014.1,N,No,54.86,51.08,WNW,76.0,Yes,44.06,,2016-08-12,NW,24.0,1017.7,0.0,57.379999999999995,80.0,20.0,
54.0,Dartmoor,1020.0,NNW,Yes,57.92,48.2,WNW,66.0,Yes,43.16,,2016-08-13,WNW,22.0,1020.8,4.8,59.0,93.0,9.0,
30.0,Dartmoor,1026.3,NNW,Yes,57.02,48.92,NNW,76.0,No,42.620000000000005,,2016-08-14,WNW,15.0,1027.3,2.0,57.92,98.0,9.0,
43.0,Dartmoor,1025.3,N,No,62.78,49.64,N,53.0,No,45.68,,2016-08-15,NNW,26.0,1029.1,0.4,63.14,82.0,13.0,
54.0,Dartmoor,1018.0,N,No,63.68,53.6,NNW,50.0,Yes,48.02,,2016-08-16,NNW,24.0,1022.4,0.0,65.3,64.0,19.0,
28.0,Dartmoor,1020.7,,Yes,60.440000000000005,48.02,ENE,58.0,No,42.08,,2016-08-17,ENE,9.0,1024.3,4.4,60.980000000000004,97.0,0.0,
76.0,Dartmoor,1005.7,N,No,73.75999999999999,59.540000000000006,N,34.0,Yes,43.7,,2016-08-18,N,30.0,1010.7,0.0,73.94,55.0,20.0,
46.0,Dartmoor,1005.4,N,Yes,53.24,49.46,NW,62.0,Yes,48.02,,2016-08-19,W,22.0,1005.8,11.6,54.32,94.0,13.0,
43.0,Dartmoor,1012.0,W,Yes,54.32,44.42,W,65.0,Yes,40.82,,2016-08-20,W,19.0,1012.3,5.8,56.3,90.0,13.0,
30.0,Dartmoor,1012.7,NNW,Yes,51.8,49.82,NNW,93.0,Yes,44.42,,2016-08-21,NNW,9.0,1014.8,10.6,54.5,97.0,11.0,
26.0,Dartmoor,1013.0,N,Yes,54.68,47.66,SE,81.0,No,46.22,,2016-08-22,SE,15.0,1013.8,8.0,56.66,97.0,2.0,
22.0,Dartmoor,1017.3,,No,55.4,40.64,SSE,51.0,No,30.74,,2016-08-23,SSE,4.0,1019.1,0.2,56.120000000000005,97.0,0.0,
26.0,Dartmoor,1015.5,,No,51.98,38.48,SSW,64.0,Yes,31.1,,2016-08-24,S,15.0,1018.1,0.2,54.86,97.0,0.0,
33.0,Dartmoor,1018.7,,Yes,49.46,44.239999999999995,SSW,85.0,No,35.96,,2016-08-25,SW,17.0,1018.2,5.6,55.22,98.0,0.0,
31.0,Dartmoor,1020.8,NW,No,53.96,45.68,W,65.0,No,35.78,,2016-08-26,W,17.0,1023.2,1.0,56.48,97.0,9.0,
52.0,Dartmoor,1017.3,NNW,No,57.379999999999995,49.46,NNW,59.0,No,45.14,,2016-08-27,NNW,28.0,1021.0,0.0,57.74,77.0,15.0,
26.0,Dartmoor,1017.4,,No,64.75999999999999,51.620000000000005,N,49.0,No,39.38,,2016-08-28,NW,9.0,1019.7,0.0,66.38,74.0,0.0,
41.0,Dartmoor,1016.9,NE,No,66.2,54.14,NNE,41.0,Yes,46.76,,2016-08-29,NNE,24.0,1020.6,0.0,67.82,59.0,15.0,
41.0,Dartmoor,1010.9,NNE,Yes,55.94,53.06,N,88.0,Yes,51.620000000000005,,2016-08-30,N,13.0,1015.1,3.8,57.02,91.0,17.0,
33.0,Dartmoor,1014.0,NW,Yes,59.18,55.22,WNW,74.0,No,52.34,,2016-08-31,W,13.0,1013.7,2.4,62.24,85.0,15.0,
22.0,Dartmoor,1015.5,NE,No,55.58,52.7,SSW,85.0,No,48.74,,2016-09-01,S,13.0,1018.4,0.4,60.8,97.0,4.0,
26.0,Dartmoor,1009.0,E,No,60.62,52.7,ENE,66.0,No,43.879999999999995,,2016-09-02,ESE,11.0,1013.8,0.2,61.34,82.0,9.0,
44.0,Dartmoor,1009.5,NNW,No,53.24,48.56,WSW,83.0,Yes,42.08,,2016-09-03,WNW,17.0,1009.4,0.2,58.64,95.0,9.0,
41.0,Dartmoor,1024.0,NNW,Yes,57.02,51.08,NW,77.0,No,42.8,,2016-09-04,NW,24.0,1023.0,1.6,59.18,94.0,15.0,
35.0,Dartmoor,1027.3,NNW,No,59.18,53.42,NNW,77.0,No,50.72,,2016-09-05,NW,13.0,1029.3,0.4,61.16,92.0,15.0,
26.0,Dartmoor,1027.0,NNE,No,62.42,50.54,SE,67.0,No,40.82,,2016-09-06,S,17.0,1028.6,0.2,65.3,97.0,7.0,
48.0,Dartmoor,1021.6,NE,No,66.56,55.58,NNE,59.0,No,44.06,,2016-09-07,NE,22.0,1027.4,0.0,68.18,86.0,7.0,
50.0,Dartmoor,1012.2,N,No,58.64,60.62,N,91.0,Yes,55.4,,2016-09-08,NNW,9.0,1015.5,0.0,64.22,67.0,20.0,
39.0,Dartmoor,1010.8,W,Yes,55.22,53.96,SW,90.0,Yes,52.7,,2016-09-09,WSW,17.0,1008.9,50.6,58.28,97.0,4.0,
31.0,Dartmoor,1018.0,WNW,Yes,55.4,50.36,WNW,66.0,No,42.980000000000004,,2016-09-10,WNW,13.0,1019.2,2.4,57.92,97.0,6.0,
37.0,Dartmoor,1016.6,NNW,No,57.56,51.8,NW,74.0,Yes,49.28,,2016-09-11,WNW,17.0,1018.8,1.0,59.72,95.0,17.0,
26.0,Dartmoor,1021.2,ENE,Yes,51.620000000000005,48.92,S,82.0,No,43.16,,2016-09-12,S,11.0,1021.8,2.0,56.48,98.0,4.0,
44.0,Dartmoor,1013.2,ESE,No,53.06,48.74,ESE,82.0,Yes,45.5,,2016-09-13,E,15.0,1019.3,0.6,54.5,87.0,15.0,
26.0,Dartmoor,1001.1,NNW,Yes,51.44,48.56,ESE,87.0,Yes,48.379999999999995,,2016-09-14,WNW,13.0,1004.0,9.2,53.42,95.0,11.0,
39.0,Dartmoor,1012.5,SW,Yes,50.72,51.26,SSW,87.0,No,45.14,,2016-09-15,SSW,19.0,1011.2,2.6,55.94,81.0,13.0,
39.0,Dartmoor,1015.0,NNW,No,57.74,48.92,NW,74.0,No,42.8,,2016-09-16,NNW,19.0,1016.5,0.2,59.0,90.0,17.0,
50.0,Dartmoor,1010.7,N,No,64.58,57.92,N,56.0,Yes,41.72,,2016-09-17,NW,20.0,1014.3,0.2,67.46,60.0,19.0,
39.0,Dartmoor,1013.3,SW,Yes,52.7,48.74,S,66.0,No,44.42,,2016-09-18,SSW,20.0,1014.5,3.2,55.04,74.0,20.0,
33.0,Dartmoor,1010.3,NNW,No,55.76,51.08,NW,62.0,No,44.06,,2016-09-19,NNW,17.0,1013.9,0.2,57.2,80.0,9.0,
30.0,Dartmoor,1008.6,N,No,63.86,55.4,NNE,57.0,Yes,47.84,,2016-09-20,NNE,13.0,1010.6,0.2,65.66,67.0,15.0,
43.0,Dartmoor,1014.3,S,Yes,51.620000000000005,51.08,SSW,79.0,No,49.64,,2016-09-21,S,19.0,1013.0,4.2,52.7,95.0,19.0,
24.0,Dartmoor,1019.7,SSW,No,52.34,49.28,SSW,62.0,No,44.78,,2016-09-22,SSW,15.0,1020.7,0.6,56.48,74.0,2.0,
24.0,Dartmoor,1011.0,E,No,60.440000000000005,48.2,ENE,59.0,No,32.0,,2016-09-23,NE,9.0,1016.8,0.2,60.62,88.0,6.0,
54.0,Dartmoor,1003.0,N,No,56.3,54.14,NNW,91.0,Yes,44.96,,2016-09-24,N,13.0,1005.2,0.0,59.0,70.0,17.0,
37.0,Dartmoor,1012.0,WNW,Yes,55.76,51.26,WSW,60.0,No,39.38,,2016-09-25,SSW,11.0,1012.9,8.6,57.92,77.0,9.0,
52.0,Dartmoor,1008.7,N,No,46.58,51.44,WNW,89.0,Yes,40.82,,2016-09-26,NNW,13.0,1011.4,0.8,60.62,83.0,13.0,
33.0,Dartmoor,1011.7,WNW,Yes,58.64,52.52,WNW,60.0,No,42.08,,2016-09-27,NW,17.0,1013.1,7.0,60.980000000000004,72.0,11.0,
80.0,Dartmoor,997.6,NNE,No,61.7,55.04,NE,54.0,Yes,44.96,,2016-09-28,NNE,31.0,1008.6,0.0,63.68,72.0,17.0,
48.0,Dartmoor,985.2,N,Yes,54.86,49.46,N,62.0,Yes,45.14,,2016-09-29,ENE,15.0,986.2,11.0,57.379999999999995,79.0,20.0,
35.0,Dartmoor,995.6,NNW,Yes,59.18,52.16,WSW,67.0,Yes,41.72,,2016-09-30,SW,13.0,993.5,1.4,62.24,83.0,9.0,
39.0,Dartmoor,1004.6,WNW,Yes,57.02,51.08,W,65.0,No,50.36,,2016-10-01,NW,20.0,1005.2,6.0,58.82,89.0,15.0,
56.0,Dartmoor,993.2,NNE,No,66.92,57.56,N,49.0,Yes,48.74,,2016-10-02,N,22.0,996.6,0.2,68.0,60.0,24.0,
59.0,Dartmoor,994.8,NNW,Yes,54.32,48.74,WNW,79.0,Yes,45.32,,2016-10-03,WNW,28.0,993.0,8.2,57.2,89.0,20.0,
67.0,Dartmoor,1003.8,WNW,Yes,51.620000000000005,53.24,WSW,75.0,Yes,48.2,,2016-10-04,WSW,26.0,998.2,5.6,57.74,82.0,26.0,
56.0,Dartmoor,1013.2,NNW,Yes,60.440000000000005,52.16,WNW,70.0,No,43.879999999999995,,2016-10-05,WNW,33.0,1012.3,3.6,60.980000000000004,85.0,20.0,
52.0,Dartmoor,1012.3,NNW,No,77.54,56.48,NW,36.0,No,49.1,,2016-10-06,NW,30.0,1015.2,0.4,78.08,79.0,11.0,
44.0,Dartmoor,1014.8,NW,No,59.72,59.0,NNW,74.0,No,55.94,,2016-10-07,SW,17.0,1012.9,0.0,64.4,84.0,13.0,
33.0,Dartmoor,1019.2,,No,63.68,47.120000000000005,NNE,47.0,No,37.22,,2016-10-08,NNE,11.0,1022.9,0.0,65.84,97.0,0.0,
70.0,Dartmoor,1000.3,NNE,No,63.32,59.36,NNE,83.0,Yes,47.3,,2016-10-09,NW,28.0,1003.4,0.4,69.8,60.0,30.0,
59.0,Dartmoor,1010.3,WNW,Yes,54.68,50.0,WNW,59.0,Yes,45.86,,2016-10-10,W,26.0,1009.0,4.8,57.379999999999995,80.0,17.0,
43.0,Dartmoor,1019.4,W,Yes,52.34,48.02,WSW,81.0,Yes,41.72,,2016-10-11,WSW,20.0,1018.4,7.0,57.02,82.0,11.0,
43.0,Dartmoor,1020.5,WNW,Yes,56.48,51.8,SSW,68.0,Yes,46.04,,2016-10-12,SSW,24.0,1018.8,2.0,60.08,97.0,9.0,
24.0,Dartmoor,1025.8,ESE,Yes,59.9,43.16,SSW,53.0,No,34.52,,2016-10-13,ESE,7.0,1027.5,2.6,62.78,97.0,2.0,
37.0,Dartmoor,1018.9,NNE,No,69.98,50.18,NW,41.0,No,36.86,,2016-10-14,NNW,17.0,1023.5,0.0,71.06,84.0,6.0,
52.0,Dartmoor,1007.1,N,No,71.24000000000001,62.42,NNW,32.0,No,50.0,,2016-10-15,NNW,26.0,1012.2,0.0,73.58,42.0,20.0,
41.0,Dartmoor,1001.8,NNW,No,52.16,57.92,NW,93.0,Yes,57.92,,2016-10-16,W,9.0,999.7,0.8,58.1,84.0,17.0,
52.0,Dartmoor,1007.9,NW,Yes,54.86,50.36,NNW,82.0,Yes,42.44,,2016-10-17,NNW,24.0,1008.7,7.2,57.02,82.0,15.0,
56.0,Dartmoor,1011.6,W,Yes,48.74,45.5,WNW,74.0,Yes,42.620000000000005,,2016-10-18,WSW,20.0,1009.8,6.2,56.66,92.0,19.0,
31.0,Dartmoor,1019.6,NNW,Yes,57.02,45.32,NNW,55.0,No,36.32,,2016-10-19,NNW,19.0,1020.2,3.0,60.62,94.0,7.0,
69.0,Dartmoor,1009.8,N,No,72.5,55.4,NNE,36.0,Yes,40.28,,2016-10-20,NNW,28.0,1013.8,0.0,75.38,53.0,22.0,
52.0,Dartmoor,1014.2,WSW,Yes,54.14,50.9,NW,65.0,Yes,50.54,,2016-10-21,SW,26.0,1012.3,6.6,57.379999999999995,91.0,9.0,
54.0,Dartmoor,1025.8,SSW,Yes,54.68,49.82,S,51.0,No,40.82,,2016-10-22,SSW,26.0,1023.5,1.8,55.76,64.0,17.0,
30.0,Dartmoor,1027.6,,No,56.3,44.6,S,55.0,No,38.660000000000004,,2016-10-23,SW,20.0,1028.8,0.2,57.92,94.0,0.0,
30.0,Dartmoor,1018.3,ENE,No,63.14,46.76,NW,52.0,No,35.06,,2016-10-24,NW,15.0,1023.4,0.0,65.66,83.0,6.0,
61.0,Dartmoor,1008.2,N,No,71.06,63.68,NW,46.0,Yes,46.4,,2016-10-25,WNW,28.0,1009.0,0.0,75.02,44.0,17.0,
33.0,Dartmoor,1014.7,SW,Yes,58.64,51.8,SW,58.0,No,51.08,,2016-10-26,SW,17.0,1012.5,1.6,62.42,97.0,15.0,
28.0,Dartmoor,1021.4,ESE,No,60.62,51.08,SSE,53.0,No,38.660000000000004,,2016-10-27,SSE,13.0,1022.7,0.6,62.059999999999995,91.0,2.0,
31.0,Dartmoor,1018.4,E,No,64.04,51.26,SSW,47.0,No,36.86,,2016-10-28,NW,9.0,1020.2,0.0,65.66,75.0,2.0,
37.0,Dartmoor,1010.8,ENE,No,74.12,53.78,NNE,40.0,No,41.18,,2016-10-29,NNE,15.0,1016.8,0.0,76.1,75.0,7.0,
85.0,Dartmoor,1002.4,NW,No,58.28,61.16,WNW,49.0,Yes,53.78,,2016-10-30,WNW,41.0,1000.5,0.0,62.959999999999994,67.0,31.0,
50.0,Dartmoor,1013.3,WNW,Yes,56.120000000000005,50.72,NW,65.0,Yes,39.38,,2016-10-31,WNW,22.0,1012.9,3.8,60.440000000000005,79.0,17.0,
44.0,Dartmoor,1011.8,WNW,Yes,59.72,50.9,W,49.0,No,46.22,,2016-11-01,W,22.0,1011.6,5.0,60.8,95.0,9.0,
33.0,Dartmoor,1017.1,WNW,No,58.459999999999994,52.879999999999995,NW,65.0,No,46.58,,2016-11-02,WNW,20.0,1016.9,0.8,58.82,77.0,13.0,
31.0,Dartmoor,1017.9,NW,No,64.58,54.5,NNW,54.0,No,50.9,,2016-11-03,NW,19.0,1019.2,0.0,66.38,77.0,9.0,
61.0,Dartmoor,1007.6,NNW,No,66.92,57.92,WNW,60.0,Yes,42.08,,2016-11-04,W,31.0,1010.3,0.0,73.58,67.0,19.0,
50.0,Dartmoor,1015.0,WSW,Yes,59.36,53.06,WSW,54.0,No,46.04,,2016-11-05,WSW,20.0,1014.9,3.0,61.7,68.0,20.0,
41.0,Dartmoor,1010.7,WNW,No,65.12,55.94,NW,63.0,No,52.7,,2016-11-06,NW,17.0,1013.5,0.0,66.02,75.0,13.0,
35.0,Dartmoor,1004.7,NNW,No,57.379999999999995,56.120000000000005,WSW,78.0,Yes,49.28,,2016-11-07,WSW,19.0,1001.0,0.0,60.440000000000005,88.0,2.0,
28.0,Dartmoor,1012.3,N,Yes,59.540000000000006,51.08,WSW,56.0,No,34.52,,2016-11-08,SW,13.0,1012.2,2.6,62.059999999999995,93.0,2.0,
31.0,Dartmoor,1012.6,N,No,61.34,50.18,S,61.0,No,36.86,,2016-11-09,SE,13.0,1015.3,0.0,64.94,97.0,2.0,
28.0,Dartmoor,1012.8,SE,No,60.980000000000004,56.120000000000005,SSE,60.0,No,41.9,,2016-11-10,SSE,13.0,1013.3,0.0,64.58,62.0,13.0,
41.0,Dartmoor,1005.0,ENE,No,73.94,57.2,SE,52.0,Yes,40.64,,2016-11-11,ESE,20.0,1011.8,0.0,75.38,70.0,15.0,
61.0,Dartmoor,994.6,N,Yes,55.4,58.1,NW,96.0,Yes,53.6,,2016-11-12,NNW,30.0,996.0,1.4,66.02,94.0,11.0,
65.0,Dartmoor,1001.7,SW,Yes,55.58,53.42,SW,87.0,Yes,51.08,,2016-11-13,SW,30.0,995.1,23.0,56.120000000000005,95.0,31.0,
37.0,Dartmoor,1017.3,S,Yes,58.1,55.76,SSW,71.0,No,50.18,,2016-11-14,SW,19.0,1014.9,7.6,60.440000000000005,82.0,11.0,
30.0,Dartmoor,1021.4,W,No,60.8,53.96,W,74.0,No,50.0,,2016-11-15,SW,19.0,1021.5,0.8,62.24,90.0,6.0,
20.0,Dartmoor,1021.4,ESE,No,72.68,53.42,N,56.0,No,50.0,,2016-11-16,NW,4.0,1024.6,0.2,76.1,92.0,7.0,
52.0,Dartmoor,1011.4,N,No,86.53999999999999,70.52,NNW,28.0,No,53.06,,2016-11-17,NNW,26.0,1015.1,0.2,87.61999999999999,48.0,20.0,
33.0,Dartmoor,1018.4,SSW,No,63.5,56.48,SW,57.0,No,54.32,,2016-11-18,SSW,17.0,1018.0,0.0,65.66,83.0,11.0,
31.0,Dartmoor,1019.0,E,No,70.34,57.2,SSW,60.0,No,41.54,,2016-11-19,SW,11.0,1020.8,0.0,71.6,76.0,6.0,
22.0,Dartmoor,1011.9,ENE,No,86.53999999999999,62.42,WNW,42.0,No,50.36,,2016-11-20,,0.0,1016.3,0.0,86.9,76.0,6.0,
50.0,Dartmoor,1007.1,N,No,73.58,76.46,SW,52.0,No,62.24,,2016-11-21,SW,13.0,1005.6,0.0,87.44,54.0,20.0,
31.0,Dartmoor,1016.0,W,No,63.68,54.86,SSW,57.0,No,48.56,,2016-11-22,SW,17.0,1016.7,1.0,67.64,91.0,4.0,
41.0,Dartmoor,1020.2,SW,No,60.980000000000004,54.32,SW,46.0,No,44.96,,2016-11-23,SW,26.0,1019.2,0.8,62.24,67.0,17.0,
35.0,Dartmoor,1019.9,WNW,No,62.42,50.9,WSW,51.0,No,36.86,,2016-11-24,WSW,17.0,1021.9,0.0,64.22,94.0,4.0,
35.0,Dartmoor,1022.3,SW,No,59.36,55.22,SSW,63.0,No,47.48,,2016-11-25,SW,24.0,1021.0,0.2,61.88,65.0,20.0,
33.0,Dartmoor,1022.9,SW,No,59.18,55.04,WSW,65.0,No,50.0,,2016-11-26,SW,19.0,1023.6,0.2,62.6,74.0,19.0,
31.0,Dartmoor,1018.9,SSW,No,65.3,55.4,S,52.0,No,51.620000000000005,,2016-11-27,SSW,11.0,1021.7,0.0,66.74000000000001,66.0,4.0,
31.0,Dartmoor,1014.8,E,No,68.18,55.22,S,53.0,No,37.04,,2016-11-28,SSW,17.0,1016.8,0.0,73.58,75.0,6.0,
37.0,Dartmoor,1011.5,ESE,No,69.08,59.36,SSW,54.0,No,43.16,,2016-11-29,SSW,22.0,1013.4,0.0,72.32,69.0,19.0,
33.0,Dartmoor,1010.7,S,No,65.48,58.28,S,60.0,No,54.68,,2016-11-30,S,15.0,1011.8,0.0,67.28,72.0,15.0,
35.0,Dartmoor,1006.9,ESE,No,71.78,53.78,SSW,41.0,No,40.46,,2016-12-01,NW,11.0,1009.8,0.0,74.12,94.0,4.0,
33.0,Dartmoor,1014.3,SW,No,65.3,57.379999999999995,SSW,35.0,No,47.48,,2016-12-02,SW,17.0,1012.6,0.0,67.64,76.0,13.0,
28.0,Dartmoor,1013.6,E,No,75.92,58.64,SSW,24.0,No,37.76,,2016-12-03,W,11.0,1016.3,0.0,76.1,63.0,9.0,
72.0,Dartmoor,1004.8,NE,No,83.48,62.42,NNW,39.0,Yes,46.94,,2016-12-04,NNW,28.0,1007.7,0.0,87.44,71.0,4.0,
37.0,Dartmoor,1013.7,W,Yes,65.84,60.440000000000005,SSW,48.0,No,53.06,,2016-12-05,SW,15.0,1012.5,6.2,66.74000000000001,62.0,15.0,
35.0,Dartmoor,1014.8,NNW,No,66.74000000000001,53.96,SSW,38.0,No,43.7,,2016-12-06,SSW,19.0,1015.5,0.0,68.9,85.0,6.0,
35.0,Dartmoor,1010.0,NNE,No,77.36,58.64,NNW,26.0,Yes,40.82,,2016-12-07,NNW,17.0,1014.8,0.0,82.58,76.0,9.0,
65.0,Dartmoor,1002.7,NW,Yes,55.4,59.0,WNW,93.0,Yes,55.94,,2016-12-08,W,24.0,998.3,5.2,62.24,70.0,31.0,
39.0,Dartmoor,1021.9,SSW,Yes,57.379999999999995,56.66,SSW,63.0,No,48.2,,2016-12-09,SSW,19.0,1019.0,9.8,60.08,55.0,22.0,
30.0,Dartmoor,1024.4,NW,No,58.82,56.120000000000005,SSW,72.0,No,48.56,,2016-12-10,SW,13.0,1024.8,0.0,60.980000000000004,73.0,6.0,
41.0,Dartmoor,1022.6,,No,69.08,53.24,ESE,45.0,No,41.18,,2016-12-11,ENE,4.0,1025.2,0.0,72.5,96.0,0.0,
46.0,Dartmoor,1013.6,N,No,92.48,63.14,NNW,16.0,No,46.4,,2016-12-12,NW,26.0,1017.3,0.0,95.18,68.0,7.0,
57.0,Dartmoor,1003.9,N,No,83.12,77.9,NNW,32.0,No,60.26,,2016-12-13,NNW,22.0,1005.4,0.0,84.38000000000001,26.0,20.0,
41.0,Dartmoor,1016.5,SSW,No,62.78,57.56,SSW,46.0,No,54.14,,2016-12-14,SSW,20.0,1014.1,0.0,66.02,62.0,19.0,
33.0,Dartmoor,1017.5,SE,No,67.64,58.1,ESE,40.0,No,43.34,,2016-12-15,E,20.0,1020.5,0.0,69.44,50.0,20.0,
33.0,Dartmoor,1007.1,ENE,No,74.84,59.0,S,32.0,No,44.239999999999995,,2016-12-16,WSW,7.0,1011.3,0.0,78.62,66.0,9.0,
52.0,Dartmoor,1016.1,WSW,No,61.88,53.78,SW,38.0,No,49.82,,2016-12-17,SW,31.0,1011.5,0.8,64.22,81.0,15.0,
37.0,Dartmoor,1021.2,SSE,No,69.25999999999999,55.58,ESE,37.0,No,41.18,,2016-12-18,ESE,11.0,1023.7,0.2,70.34,59.0,4.0,
52.0,Dartmoor,1008.4,NNE,No,76.64,66.02,N,24.0,Yes,42.620000000000005,,2016-12-19,W,28.0,1011.2,0.0,84.2,37.0,20.0,
41.0,Dartmoor,1010.7,WSW,Yes,67.82,56.48,W,51.0,No,48.56,,2016-12-20,WSW,24.0,1009.9,1.6,69.98,81.0,9.0,
31.0,Dartmoor,1019.7,SSW,No,64.75999999999999,56.3,SW,59.0,No,52.16,,2016-12-21,SSW,15.0,1017.9,0.2,67.82,88.0,13.0,
37.0,Dartmoor,1016.9,ESE,No,78.62,60.08,ESE,43.0,No,55.58,,2016-12-22,SE,15.0,1020.7,0.0,80.42,70.0,11.0,
37.0,Dartmoor,1010.1,ENE,No,91.76,67.64,ESE,17.0,No,50.72,,2016-12-23,WNW,11.0,1012.9,0.0,95.36,51.0,7.0,
31.0,Dartmoor,1012.3,SW,No,78.62,67.1,SSW,50.0,No,55.04,,2016-12-24,SW,20.0,1011.6,0.0,80.6,74.0,9.0,
35.0,Dartmoor,1007.5,E,No,96.8,63.68,SSW,21.0,No,57.379999999999995,,2016-12-25,NW,11.0,1011.9,0.0,99.5,87.0,6.0,
39.0,Dartmoor,1009.9,NNE,No,72.68,62.059999999999995,ESE,67.0,No,58.1,,2016-12-26,ENE,7.0,1010.0,0.0,79.16,96.0,6.0,
31.0,Dartmoor,1006.2,ESE,No,71.96,65.48,ESE,95.0,Yes,58.82,,2016-12-27,ESE,13.0,1009.4,0.2,73.58,80.0,11.0,
72.0,Dartmoor,997.0,NE,Yes,80.6,69.62,NNW,68.0,Yes,65.12,,2016-12-28,NW,46.0,993.3,23.8,84.91999999999999,94.0,35.0,
37.0,Dartmoor,1001.3,ENE,Yes,85.1,64.58,NW,32.0,No,63.14,,2016-12-29,N,20.0,1003.3,3.8,86.9,88.0,4.0,
54.0,Dartmoor,1002.6,NNW,No,69.08,64.4,WNW,61.0,No,60.62,,2016-12-30,W,22.0,1001.4,0.0,73.22,79.0,19.0,
26.0,Dartmoor,1006.8,W,No,65.66,60.8,WNW,76.0,No,57.92,,2016-12-31,SSW,7.0,1006.6,0.0,67.82,94.0,7.0,
39.0,Dartmoor,1010.5,WSW,No,65.12,58.1,SW,69.0,No,56.66,,2017-01-01,WSW,20.0,1008.5,0.4,68.54,95.0,11.0,
37.0,Dartmoor,1020.4,S,No,65.84,58.28,S,57.0,No,54.86,,2017-01-02,S,19.0,1019.6,0.8,69.25999999999999,91.0,13.0,
44.0,Dartmoor,1020.3,SE,No,70.52,60.440000000000005,ESE,51.0,No,55.4,,2017-01-03,SE,28.0,1022.5,0.0,72.14,63.0,22.0,
35.0,Dartmoor,1016.0,SE,No,82.94,62.78,ESE,36.0,No,56.120000000000005,,2017-01-04,ESE,7.0,1018.7,0.0,86.36,71.0,20.0,
39.0,Dartmoor,1013.2,SE,No,85.64,65.12,SE,49.0,No,59.0,,2017-01-05,SE,15.0,1016.2,0.0,88.34,87.0,11.0,
37.0,Dartmoor,1011.3,E,No,100.76,72.5,SSE,20.0,No,61.519999999999996,,2017-01-06,NNW,9.0,1013.8,0.0,102.91999999999999,64.0,7.0,
44.0,Dartmoor,1005.2,NNE,No,100.94,87.61999999999999,N,13.0,No,66.92,,2017-01-07,NNE,22.0,1009.4,0.0,102.74,31.0,17.0,
31.0,Dartmoor,1009.4,W,No,78.62,67.28,SSW,47.0,No,63.14,,2017-01-08,SW,15.0,1008.1,0.0,78.8,69.0,11.0,
33.0,Dartmoor,1011.4,NE,No,78.44,61.88,SSW,43.0,No,55.76,,2017-01-09,S,11.0,1013.3,0.0,80.24000000000001,73.0,4.0,
37.0,Dartmoor,1010.9,NW,No,74.48,62.959999999999994,SSW,47.0,No,56.120000000000005,,2017-01-10,SW,20.0,1013.1,0.0,77.54,67.0,4.0,
46.0,Dartmoor,1012.9,W,No,72.5,61.519999999999996,W,45.0,No,55.4,,2017-01-11,SW,17.0,1012.6,0.0,75.02,80.0,13.0,
28.0,Dartmoor,1008.1,ENE,No,86.53999999999999,60.440000000000005,ESE,20.0,Yes,47.120000000000005,,2017-01-12,N,13.0,1013.1,0.0,92.11999999999999,76.0,2.0,
50.0,Dartmoor,1000.7,N,Yes,70.7,67.1,WSW,52.0,Yes,59.9,,2017-01-13,W,26.0,997.5,6.0,73.4,95.0,11.0,
50.0,Dartmoor,1014.1,W,Yes,64.94,61.88,WSW,60.0,No,57.92,,2017-01-14,SW,24.0,1010.1,10.0,68.72,66.0,22.0,
30.0,Dartmoor,1019.0,WNW,No,68.0,60.980000000000004,SSW,54.0,No,56.48,,2017-01-15,SW,17.0,1019.7,0.0,72.86,62.0,4.0,
