Wind.Speed.3.pm,Max.Temp.C,Humidity.3.pm,Rain.Tomorrow,Pressure.9.am,Date,Wind.Gust.Dir,Temp.9.am.C,Wind.Speed.9.am,Wind.Dir.9.am,Wind.Dir.3.pm,Rainfall,Sunshine,Min.Temp.C,Rain.Today,Wind.Gust.Speed,Location,Humidity.9.am,Pressure.3.pm,Cloud.9.am,Temp.3.pm.C,Evaporation,Cloud.3.pm
19.0,39.3,20.0,No,1010.4,2016-02-14,SSW,24.1,15.0,N,SSW,0.0,12.6,19.8,No,50.0,Moree,62.0,1006.1,0.0,37.0,31.6,1.0
15.0,40.6,12.0,No,1009.6,2016-02-15,WSW,29.1,17.0,NNE,W,0.0,10.0,21.0,No,48.0,Moree,28.0,1006.4,1.0,38.9,12.6,2.0
30.0,38.8,13.0,No,1007.5,2016-02-16,WSW,29.9,20.0,NNE,SSW,0.0,12.6,24.2,No,46.0,Moree,37.0,1005.0,1.0,37.4,12.0,4.0
19.0,33.8,18.0,No,1008.5,2016-02-17,WSW,22.6,13.0,SW,W,0.0,12.7,16.2,No,46.0,Moree,36.0,1006.0,1.0,32.4,15.4,0.0
26.0,34.7,16.0,No,1007.9,2016-02-18,NW,22.7,9.0,E,WNW,0.0,,13.8,No,43.0,Moree,27.0,1005.5,0.0,33.3,12.0,0.0
19.0,38.0,14.0,No,1010.8,2016-02-19,NNE,26.9,24.0,NE,NW,0.0,,17.4,No,39.0,Moree,54.0,1008.2,,36.6,,
7.0,37.4,27.0,No,1016.1,2016-02-20,ENE,25.2,17.0,NE,NW,0.0,,18.7,No,48.0,Moree,59.0,1013.2,,35.6,,
15.0,36.9,28.0,Yes,1020.7,2016-02-21,E,27.3,19.0,NE,ENE,0.0,,23.4,No,52.0,Moree,53.0,1017.6,,33.7,,6.0
17.0,36.3,22.0,No,1023.1,2016-02-22,ENE,25.1,19.0,E,SSE,1.2,12.4,20.2,Yes,37.0,Moree,49.0,1018.2,0.0,34.9,44.2,1.0
11.0,34.7,18.0,No,1019.9,2016-02-23,ENE,24.2,22.0,ENE,SSE,0.0,12.6,19.5,No,35.0,Moree,50.0,1015.5,0.0,33.4,11.2,1.0
9.0,35.0,23.0,No,1017.4,2016-02-24,NNE,24.2,24.0,N,NW,0.0,12.5,19.9,No,37.0,Moree,56.0,1013.3,0.0,34.4,10.2,1.0
9.0,37.2,23.0,No,1015.6,2016-02-25,NNE,25.2,30.0,NNE,SW,0.0,,21.5,No,43.0,Moree,62.0,1012.2,0.0,34.8,10.4,1.0
17.0,41.8,13.0,No,1012.8,2016-02-26,SSW,27.9,17.0,NE,S,0.0,,19.8,No,46.0,Moree,44.0,1008.8,,40.4,,
13.0,38.6,23.0,No,1013.5,2016-02-27,SW,29.1,19.0,E,S,0.0,,24.2,No,39.0,Moree,47.0,1010.3,,37.4,,1.0
15.0,37.4,22.0,No,1015.1,2016-02-28,SW,27.0,17.0,ENE,SW,0.0,12.4,22.8,No,46.0,Moree,51.0,1011.2,1.0,35.0,35.4,3.0
11.0,36.5,19.0,No,1016.8,2016-02-29,E,26.3,20.0,E,WSW,0.0,12.0,21.9,No,44.0,Moree,49.0,1013.1,1.0,34.6,12.2,3.0
11.0,35.8,25.0,No,1018.5,2016-03-01,NE,24.9,22.0,E,S,0.0,11.7,20.2,No,43.0,Moree,49.0,1015.2,1.0,33.4,12.2,5.0
11.0,36.3,26.0,No,1020.3,2016-03-02,NNE,24.9,20.0,ENE,WNW,0.0,11.6,20.7,No,33.0,Moree,52.0,1016.3,3.0,34.5,11.0,3.0
11.0,36.0,31.0,No,1020.4,2016-03-03,NE,25.6,20.0,NNE,WNW,0.0,,23.0,No,48.0,Moree,62.0,1016.9,5.0,33.3,8.2,7.0
11.0,34.6,34.0,No,1020.5,2016-03-04,ENE,24.7,22.0,NE,NW,0.0,,21.5,No,46.0,Moree,61.0,1016.1,,32.3,,7.0
6.0,34.2,28.0,No,1020.7,2016-03-05,NE,24.8,22.0,NNE,W,0.0,,21.3,No,43.0,Moree,51.0,1016.9,,33.4,,2.0
13.0,34.5,25.0,No,1020.8,2016-03-06,ESE,23.8,20.0,E,ENE,0.0,,20.6,No,35.0,Moree,52.0,1017.1,,32.0,,
15.0,34.7,29.0,No,1020.4,2016-03-07,NNE,24.9,19.0,ENE,E,0.0,10.2,20.0,No,37.0,Moree,57.0,1016.4,1.0,32.6,39.2,6.0
22.0,36.1,22.0,No,1020.8,2016-03-08,NE,24.6,15.0,ENE,ESE,0.0,10.4,20.1,No,65.0,Moree,54.0,1016.6,2.0,33.8,11.2,4.0
22.0,35.2,30.0,No,1021.3,2016-03-09,NE,24.9,17.0,ENE,N,0.0,10.7,20.4,No,48.0,Moree,58.0,1016.7,1.0,34.5,11.0,4.0
13.0,34.9,31.0,No,1020.8,2016-03-10,NNE,24.7,20.0,NE,ENE,0.0,,22.0,No,37.0,Moree,66.0,1016.5,7.0,33.1,9.8,5.0
11.0,33.2,31.0,No,1019.4,2016-03-11,ENE,25.2,26.0,NNE,N,0.0,,23.8,No,39.0,Moree,59.0,1015.7,8.0,32.1,,
15.0,35.7,31.0,No,1018.9,2016-03-12,NE,26.0,20.0,NNE,WNW,0.0,,21.3,No,44.0,Moree,62.0,1015.3,,33.2,,7.0
7.0,36.0,23.0,No,1018.6,2016-03-13,ENE,24.9,20.0,E,ENE,0.0,11.6,19.9,No,48.0,Moree,50.0,1014.1,1.0,33.4,25.8,5.0
11.0,36.1,31.0,No,1016.4,2016-03-14,S,25.2,17.0,NE,WNW,0.0,9.2,21.8,No,67.0,Moree,64.0,1011.3,1.0,34.1,10.4,4.0
11.0,33.7,33.0,,1014.8,2016-03-15,SSE,25.2,17.0,NE,SSW,0.0,,21.5,No,46.0,Moree,63.0,1011.3,4.0,32.4,9.2,6.0
22.0,33.1,31.0,,1015.0,2016-03-16,NE,24.9,19.0,E,S,,,21.1,,41.0,Moree,46.0,1011.5,4.0,31.8,,8.0
11.0,33.7,32.0,,1014.1,2016-03-17,NE,24.7,15.0,ENE,SSE,,,22.4,,35.0,Moree,54.0,1008.5,5.0,31.9,,2.0
20.0,34.9,32.0,,1008.0,2016-03-18,W,24.6,31.0,NNE,NW,,,21.9,,87.0,Moree,64.0,1001.8,,33.7,,8.0
28.0,27.1,26.0,,1009.7,2016-03-19,SW,18.5,30.0,SSW,SW,,,16.5,,43.0,Moree,54.0,1008.1,,26.5,,
15.0,30.5,18.0,,1012.2,2016-03-20,NNE,20.1,20.0,NE,NNW,,,12.2,,30.0,Moree,51.0,1009.3,,29.1,,
7.0,32.1,26.0,,1012.5,2016-03-21,ESE,21.9,20.0,ENE,ESE,,,17.0,,46.0,Moree,63.0,1008.3,,29.7,,8.0
13.0,27.6,42.0,Yes,1014.4,2016-03-22,E,19.1,22.0,ESE,S,,,16.3,,39.0,Moree,62.0,1011.8,8.0,26.2,,
9.0,31.0,23.0,No,1016.9,2016-03-23,SSE,21.5,17.0,E,SSE,5.8,11.2,14.3,Yes,31.0,Moree,58.0,1014.5,1.0,29.2,65.4,4.0
7.0,32.9,23.0,No,1020.0,2016-03-24,NE,22.2,20.0,ENE,NE,0.0,,16.4,No,33.0,Moree,58.0,1016.2,1.0,31.2,8.0,2.0
11.0,32.9,35.0,No,1018.8,2016-03-25,N,23.8,31.0,NNE,NNW,0.0,,19.0,No,50.0,Moree,62.0,1014.3,,31.4,,5.0
22.0,34.1,20.0,No,1016.1,2016-03-26,N,24.8,15.0,NE,SW,0.0,,20.8,No,43.0,Moree,56.0,1012.6,1.0,32.6,,1.0
13.0,32.9,21.0,No,1016.2,2016-03-27,ENE,21.8,11.0,NNE,SW,0.0,,17.1,No,37.0,Moree,69.0,1012.8,,32.2,,
20.0,33.6,28.0,No,1018.1,2016-03-28,NNE,22.7,28.0,NNE,NNE,0.0,,19.6,No,39.0,Moree,66.0,1013.8,,32.5,,1.0
22.0,33.6,28.0,No,1017.6,2016-03-29,NNE,24.3,28.0,NNE,W,0.0,8.8,22.0,No,46.0,Moree,62.0,1014.2,2.0,32.2,40.4,7.0
15.0,27.5,62.0,Yes,1017.6,2016-03-30,SSW,19.7,13.0,NE,W,0.0,7.3,18.4,No,39.0,Moree,75.0,1014.9,7.0,24.4,10.4,6.0
20.0,29.8,21.0,No,1017.7,2016-03-31,SSW,18.1,9.0,E,WSW,2.2,,13.0,Yes,37.0,Moree,86.0,1014.9,0.0,28.3,3.6,4.0
9.0,32.4,22.0,No,1018.7,2016-04-01,NE,19.8,17.0,ENE,NE,0.0,,12.8,No,33.0,Moree,50.0,1015.7,,31.2,,
19.0,34.2,22.0,No,1019.0,2016-04-02,NNE,22.7,24.0,NE,WSW,0.0,,16.2,No,33.0,Moree,64.0,1015.7,,33.7,,
13.0,35.3,17.0,No,1019.5,2016-04-03,ENE,26.4,17.0,NE,S,0.0,,14.1,No,31.0,Moree,43.0,1015.5,,33.9,,
7.0,32.7,27.0,No,1020.1,2016-04-04,E,25.0,20.0,NE,E,0.0,9.9,18.6,No,46.0,Moree,49.0,1014.8,2.0,32.5,30.8,4.0
9.0,32.5,24.0,No,1020.2,2016-04-05,NE,23.4,20.0,NE,NE,0.0,,17.4,No,37.0,Moree,49.0,1014.8,1.0,32.0,8.6,2.0
9.0,33.2,23.0,No,1020.2,2016-04-06,NE,23.9,30.0,NE,WNW,0.0,,17.3,No,37.0,Moree,49.0,1015.7,,32.5,,
15.0,34.2,25.0,No,1020.3,2016-04-07,NNE,25.2,20.0,N,W,0.0,,19.9,No,35.0,Moree,52.0,1016.3,,33.0,,1.0
19.0,33.3,29.0,No,1021.1,2016-04-08,NNE,25.5,30.0,NNE,NNW,0.0,,20.9,No,48.0,Moree,58.0,1016.8,,32.5,,
33.0,31.9,37.0,No,1021.0,2016-04-09,WNW,24.9,24.0,NNE,WNW,0.2,,21.0,No,54.0,Moree,57.0,1017.9,5.0,28.6,,8.0
15.0,31.8,64.0,Yes,1020.0,2016-04-10,WSW,25.6,28.0,N,SSW,0.2,7.7,19.4,No,50.0,Moree,60.0,1016.3,1.0,25.2,36.4,7.0
7.0,27.0,53.0,No,1019.5,2016-04-11,E,20.8,17.0,S,WSW,13.2,5.1,17.5,Yes,28.0,Moree,78.0,1016.4,7.0,26.4,8.6,4.0
9.0,29.3,19.0,No,1019.6,2016-04-12,WNW,20.4,7.0,SE,WNW,0.0,11.2,12.2,No,28.0,Moree,74.0,1016.0,1.0,28.5,2.6,1.0
11.0,29.8,28.0,No,1023.5,2016-04-13,ENE,22.4,17.0,E,S,0.0,10.4,15.4,No,37.0,Moree,56.0,1020.0,1.0,29.3,5.4,2.0
20.0,30.6,22.0,No,1026.5,2016-04-14,ENE,22.9,22.0,E,ENE,0.0,,14.9,No,35.0,Moree,47.0,1022.2,1.0,29.3,6.8,2.0
17.0,29.2,23.0,No,1026.2,2016-04-15,SSE,20.9,17.0,ENE,SE,0.0,,14.2,No,41.0,Moree,48.0,1020.0,,28.6,,
20.0,28.1,29.0,No,1021.7,2016-04-16,NNE,20.6,17.0,NNE,SSE,0.0,,14.6,No,30.0,Moree,62.0,1016.5,,27.0,,
9.0,29.3,26.0,No,1019.7,2016-04-17,ENE,21.5,20.0,NE,SE,0.0,,15.7,No,30.0,Moree,65.0,1015.0,3.0,28.2,,
11.0,26.8,37.0,No,1020.1,2016-04-18,S,21.0,15.0,SSE,SW,0.0,6.8,15.6,No,31.0,Moree,54.0,1015.7,7.0,25.2,26.0,6.0
11.0,28.7,25.0,No,1020.5,2016-04-19,E,20.7,20.0,NE,S,0.0,8.8,12.5,No,31.0,Moree,62.0,1017.1,7.0,27.7,4.6,7.0
9.0,30.2,23.0,No,1022.4,2016-04-20,NE,22.2,24.0,NE,NNW,0.0,10.8,13.5,No,31.0,Moree,57.0,1018.4,1.0,29.3,5.2,2.0
11.0,30.2,29.0,No,1022.5,2016-04-21,ENE,22.3,17.0,NE,SSE,0.0,,14.6,No,26.0,Moree,55.0,1018.2,2.0,28.9,5.4,3.0
17.0,31.2,23.0,No,1020.6,2016-04-22,SW,23.3,17.0,N,SW,0.0,,14.8,No,33.0,Moree,59.0,1015.8,,30.5,,
24.0,28.8,26.0,No,1019.5,2016-04-23,S,22.6,13.0,SSE,S,0.0,,12.4,No,54.0,Moree,48.0,1016.6,,27.4,,3.0
24.0,28.7,28.0,No,1024.6,2016-04-24,ESE,20.3,22.0,SE,S,0.0,10.0,11.4,No,54.0,Moree,47.0,1020.8,1.0,28.4,21.2,2.0
15.0,27.9,29.0,No,1027.4,2016-04-25,SE,21.0,20.0,SE,SSE,0.0,10.7,10.9,No,37.0,Moree,45.0,1023.2,1.0,26.9,7.8,2.0
11.0,28.4,30.0,No,1026.8,2016-04-26,ESE,22.6,30.0,ESE,E,0.0,10.6,13.1,No,37.0,Moree,46.0,1022.1,1.0,27.2,6.8,3.0
9.0,28.2,27.0,No,1025.1,2016-04-27,ENE,21.3,28.0,E,SE,0.0,,12.7,No,35.0,Moree,52.0,1020.1,1.0,27.7,7.6,1.0
13.0,29.3,25.0,No,1024.2,2016-04-28,NNE,21.8,24.0,E,E,0.0,,14.2,No,35.0,Moree,54.0,1019.8,1.0,29.2,6.4,
13.0,29.4,28.0,No,1023.4,2016-04-29,NE,21.8,26.0,NE,NNE,0.0,,14.9,No,41.0,Moree,55.0,1017.9,,29.0,6.8,
13.0,30.1,43.0,No,1021.0,2016-04-30,NNE,22.1,30.0,NNE,N,0.0,,19.3,No,43.0,Moree,70.0,1016.3,,29.1,,5.0
2.0,24.7,83.0,Yes,1018.6,2016-05-01,SW,22.6,19.0,WNW,SSW,0.0,,21.4,No,48.0,Moree,72.0,1017.0,8.0,19.6,,8.0
22.0,23.2,91.0,Yes,1018.3,2016-05-02,SSW,16.2,11.0,E,SW,3.0,,12.8,Yes,35.0,Moree,98.0,1016.3,8.0,18.9,14.4,8.0
2.0,23.2,69.0,No,1016.4,2016-05-03,N,16.6,7.0,ENE,N,18.4,,14.6,Yes,26.0,Moree,94.0,1012.8,8.0,21.8,3.2,8.0
15.0,25.0,30.0,No,1018.9,2016-05-04,SSW,18.1,6.0,ESE,SW,0.0,,11.1,No,24.0,Moree,66.0,1016.1,,24.6,1.8,
6.0,26.7,26.0,No,1021.4,2016-05-05,ENE,16.7,13.0,NE,W,0.0,,9.7,No,24.0,Moree,66.0,1017.5,,26.2,3.6,
2.0,27.7,30.0,No,1020.4,2016-05-06,ENE,19.1,17.0,NE,N,0.0,,11.2,No,31.0,Moree,65.0,1016.8,,26.5,,
13.0,28.5,33.0,No,1020.5,2016-05-07,NE,20.5,24.0,NE,NE,0.0,,12.9,No,35.0,Moree,64.0,1016.5,,28.2,,
31.0,27.9,37.0,No,1019.6,2016-05-08,NNE,20.7,24.0,NE,NE,0.0,,16.5,No,46.0,Moree,63.0,1013.1,8.0,26.7,,8.0
13.0,25.3,80.0,Yes,1013.4,2016-05-09,NNE,21.8,33.0,NNE,N,0.0,,19.5,No,59.0,Moree,67.0,1010.2,8.0,21.8,19.6,7.0
20.0,22.8,44.0,No,1015.6,2016-05-10,WSW,17.3,19.0,W,W,1.4,,14.9,Yes,37.0,Moree,71.0,1013.6,,22.1,1.8,8.0
19.0,21.2,33.0,No,1020.9,2016-05-11,SW,13.8,31.0,SW,SW,0.0,,9.3,No,37.0,Moree,76.0,1018.8,,20.5,4.6,
20.0,21.4,36.0,No,1022.8,2016-05-12,WSW,13.2,9.0,SW,SSW,0.0,,5.3,No,35.0,Moree,65.0,1019.9,,21.0,4.2,
20.0,24.8,36.0,No,1025.2,2016-05-13,SSW,15.5,6.0,S,SW,0.0,,5.9,No,35.0,Moree,64.0,1021.6,,24.3,3.8,
7.0,26.1,23.0,No,1024.6,2016-05-14,WSW,15.4,9.0,ENE,W,0.0,,5.4,No,19.0,Moree,63.0,1020.8,,25.8,,
11.0,26.4,22.0,No,1022.1,2016-05-15,ENE,17.1,17.0,NNE,WNW,0.0,,7.5,No,26.0,Moree,62.0,1018.1,,25.4,,
7.0,28.4,11.0,No,1021.2,2016-05-16,E,16.9,15.0,NE,SW,0.0,,9.6,No,26.0,Moree,51.0,1017.6,6.0,27.8,12.4,1.0
17.0,28.7,20.0,No,1020.7,2016-05-17,ENE,19.2,17.0,NNE,SSW,0.0,,10.6,No,31.0,Moree,49.0,1017.2,1.0,27.8,4.2,1.0
9.0,26.3,32.0,No,1019.1,2016-05-18,ENE,19.9,13.0,ENE,WSW,0.0,,13.7,No,26.0,Moree,47.0,1015.7,,26.1,4.8,
31.0,24.9,27.0,No,1020.3,2016-05-19,SW,18.5,2.0,SE,SW,0.0,,10.1,No,44.0,Moree,46.0,1016.9,,24.1,3.8,
24.0,25.4,26.0,No,1022.4,2016-05-20,SSW,15.6,7.0,NE,SW,0.0,,5.3,No,37.0,Moree,54.0,1019.4,,25.1,,
13.0,28.0,26.0,No,1025.3,2016-05-21,NE,17.4,24.0,ENE,NNE,0.0,,8.4,No,41.0,Moree,51.0,1020.7,,27.0,,
15.0,27.2,34.0,No,1025.1,2016-05-22,NNE,19.9,17.0,ENE,ENE,0.0,,13.3,No,35.0,Moree,58.0,1020.5,,26.6,,3.0
24.0,28.8,29.0,No,1020.5,2016-05-23,SW,20.2,15.0,N,WSW,0.0,,11.7,No,50.0,Moree,58.0,1015.4,,27.9,16.8,6.0
28.0,20.6,31.0,No,1021.8,2016-05-24,SSW,13.1,19.0,S,SW,0.0,,6.1,No,50.0,Moree,50.0,1018.4,,20.0,6.4,
9.0,22.5,19.0,No,1020.2,2016-05-25,W,11.5,9.0,E,N,0.0,,1.5,No,24.0,Moree,57.0,1015.8,,22.0,4.8,
20.0,22.9,73.0,Yes,1011.6,2016-05-26,SSW,17.5,28.0,NNE,SSE,0.0,,5.0,No,67.0,Moree,26.0,1008.2,4.0,16.5,4.2,5.0
24.0,17.1,51.0,No,1011.4,2016-05-27,WSW,13.3,19.0,SW,WSW,12.0,,12.9,Yes,35.0,Moree,87.0,1010.4,8.0,16.8,2.4,1.0
41.0,17.8,43.0,No,1013.3,2016-05-28,W,11.1,19.0,NW,W,0.0,,6.0,No,56.0,Moree,76.0,1012.6,8.0,16.0,,1.0
17.0,16.6,46.0,No,1020.6,2016-05-29,SSW,12.8,20.0,SSW,SSW,0.0,,7.9,No,31.0,Moree,59.0,1019.5,,16.2,,
13.0,17.6,36.0,No,1025.0,2016-05-30,W,8.9,11.0,ENE,SW,0.0,,2.2,No,17.0,Moree,77.0,1022.5,,17.0,,
19.0,20.8,46.0,No,1027.3,2016-05-31,N,10.4,17.0,ENE,NNE,0.0,,4.3,No,30.0,Moree,72.0,1023.6,2.0,20.2,,
22.0,20.7,75.0,Yes,1025.9,2016-06-01,NNE,13.5,20.0,E,N,0.0,,7.7,No,39.0,Moree,69.0,1023.4,8.0,16.5,13.4,8.0
7.0,19.4,59.0,No,1024.2,2016-06-02,ESE,14.0,17.0,E,E,1.8,,12.5,Yes,30.0,Moree,83.0,1021.2,,19.1,2.2,8.0
19.0,21.6,54.0,Yes,1021.8,2016-06-03,NE,16.4,20.0,ENE,ENE,0.0,,12.7,No,39.0,Moree,72.0,1016.0,2.0,21.5,1.6,8.0
22.0,16.7,80.0,Yes,1009.3,2016-06-04,NE,16.0,30.0,NNW,WNW,22.7,,14.8,Yes,61.0,Moree,92.0,1008.2,8.0,15.8,,8.0
33.0,13.6,90.0,Yes,1005.8,2016-06-05,WSW,11.2,35.0,WSW,WSW,1.6,,11.0,Yes,52.0,Moree,92.0,1003.0,8.0,13.0,,8.0
26.0,16.7,62.0,No,1010.0,2016-06-06,WSW,9.6,9.0,WNW,WSW,1.3,,6.7,Yes,35.0,Moree,84.0,1007.3,8.0,15.5,7.4,7.0
30.0,18.9,50.0,No,1012.5,2016-06-07,W,12.8,17.0,WNW,W,0.0,,9.6,No,44.0,Moree,71.0,1010.6,8.0,17.7,1.0,8.0
9.0,20.0,48.0,No,1017.9,2016-06-08,W,11.5,0.0,,N,0.0,,5.4,No,20.0,Moree,81.0,1014.3,,19.4,3.0,
19.0,21.4,65.0,No,1014.8,2016-06-09,W,17.4,20.0,NNE,SW,0.0,,11.4,No,39.0,Moree,53.0,1015.1,7.0,18.8,2.8,8.0
13.0,19.0,58.0,No,1022.6,2016-06-10,WSW,12.7,0.0,,W,0.0,,7.3,No,28.0,Moree,75.0,1021.5,4.0,18.0,2.6,5.0
30.0,16.2,52.0,No,1025.7,2016-06-11,SW,11.8,22.0,SSW,SW,0.0,,6.8,No,41.0,Moree,82.0,1025.0,,14.4,,8.0
13.0,20.5,33.0,No,1031.5,2016-06-12,SE,12.8,26.0,SE,SE,0.0,,4.8,No,31.0,Moree,58.0,1030.2,1.0,20.2,,
11.0,20.9,38.0,No,1035.9,2016-06-13,E,12.5,13.0,ESE,ENE,0.0,,7.6,No,31.0,Moree,70.0,1032.3,,20.3,,
9.0,21.5,43.0,No,1034.4,2016-06-14,E,13.8,9.0,ESE,SE,0.0,,6.8,No,30.0,Moree,67.0,1031.4,,21.2,11.2,
9.0,21.8,37.0,No,1031.5,2016-06-15,E,14.2,19.0,E,E,0.0,,7.9,No,30.0,Moree,66.0,1027.5,,21.6,3.0,
15.0,21.6,48.0,No,1026.3,2016-06-16,NE,14.2,20.0,E,NNE,0.0,,8.0,No,31.0,Moree,66.0,1020.6,,21.0,3.2,8.0
24.0,21.7,52.0,Yes,1021.0,2016-06-17,NNE,15.8,28.0,NNE,N,0.0,,11.5,No,43.0,Moree,73.0,1017.0,,21.0,3.8,5.0
11.0,20.3,74.0,Yes,1019.2,2016-06-18,NNE,15.5,24.0,NNE,NNE,2.9,,15.1,Yes,35.0,Moree,91.0,1016.8,8.0,19.6,,8.0
28.0,17.9,85.0,Yes,1010.2,2016-06-19,NE,16.1,24.0,ENE,N,3.4,,15.0,Yes,63.0,Moree,88.0,1006.2,8.0,16.9,,8.0
37.0,15.9,75.0,No,1009.1,2016-06-20,WNW,12.1,31.0,WNW,WNW,20.9,,11.9,Yes,56.0,Moree,92.0,1008.2,8.0,15.2,9.8,6.0
19.0,14.1,61.0,Yes,1015.1,2016-06-21,W,10.6,17.0,WNW,WNW,0.4,,8.2,No,39.0,Moree,80.0,1012.6,7.0,13.6,1.0,6.0
13.0,15.3,82.0,No,1013.7,2016-06-22,WSW,11.8,15.0,N,SW,3.2,,10.2,Yes,33.0,Moree,91.0,1013.6,8.0,14.5,2.4,6.0
13.0,14.6,91.0,Yes,1016.0,2016-06-23,NNW,10.7,13.0,NNE,N,0.2,,8.4,No,33.0,Moree,96.0,1012.1,8.0,14.3,0.6,8.0
35.0,16.6,53.0,No,1013.8,2016-06-24,W,12.3,33.0,WSW,W,3.6,,10.7,Yes,56.0,Moree,90.0,1013.0,8.0,15.5,0.8,2.0
30.0,12.3,48.0,No,1022.6,2016-06-25,WSW,6.5,24.0,SSW,SW,0.0,,3.1,No,35.0,Moree,80.0,1020.0,,11.9,,
7.0,12.4,53.0,No,1021.7,2016-06-26,E,5.6,15.0,ENE,NE,0.0,,0.5,No,26.0,Moree,81.0,1017.4,7.0,11.9,,3.0
26.0,9.6,71.0,No,1019.1,2016-06-27,WSW,7.3,20.0,WSW,WSW,0.6,,5.6,No,39.0,Moree,90.0,1018.8,8.0,9.1,5.8,8.0
28.0,13.0,56.0,No,1026.1,2016-06-28,SW,8.3,20.0,WSW,SSW,0.6,,3.1,No,35.0,Moree,76.0,1025.0,2.0,12.8,1.0,4.0
15.0,16.4,41.0,No,1028.5,2016-06-29,WSW,6.4,7.0,ENE,W,0.0,,-0.6,No,19.0,Moree,84.0,1025.7,,16.0,2.0,
11.0,17.7,45.0,No,1024.6,2016-06-30,NNW,9.4,15.0,ENE,NNW,0.0,,1.9,No,35.0,Moree,70.0,1020.3,,16.3,2.0,7.0
26.0,15.9,48.0,No,1022.5,2016-07-01,WSW,9.1,9.0,WNW,SW,0.0,,1.8,No,39.0,Moree,76.0,1021.3,,15.3,1.8,
22.0,14.8,53.0,No,1027.7,2016-07-02,SW,6.8,9.0,SSW,SW,0.0,,1.3,No,35.0,Moree,84.0,1025.5,,14.5,,
7.0,17.4,46.0,No,1028.0,2016-07-03,E,6.6,11.0,ESE,WNW,0.0,,-1.2,No,19.0,Moree,86.0,1024.0,,16.7,,
20.0,21.2,53.0,Yes,1022.2,2016-07-04,NNE,9.7,20.0,ENE,NNE,0.0,,3.0,No,44.0,Moree,82.0,1016.7,8.0,21.0,6.6,8.0
28.0,15.1,64.0,No,1015.0,2016-07-05,W,14.3,26.0,W,WNW,4.0,,9.7,Yes,39.0,Moree,83.0,1013.9,7.0,13.8,2.8,8.0
30.0,13.4,61.0,No,1018.3,2016-07-06,WNW,9.0,26.0,W,W,0.0,,4.7,No,44.0,Moree,78.0,1015.8,,12.5,1.2,8.0
17.0,14.1,71.0,No,1018.9,2016-07-07,WSW,10.4,24.0,SW,WSW,0.0,,8.9,No,35.0,Moree,85.0,1017.8,8.0,13.5,,8.0
15.0,17.8,62.0,No,1020.9,2016-07-08,SW,11.9,9.0,WSW,WSW,0.0,,8.8,No,28.0,Moree,84.0,1019.0,5.0,17.0,,8.0
11.0,18.2,51.0,No,1023.5,2016-07-09,WSW,7.1,2.0,SE,SSW,0.2,,4.9,No,20.0,Moree,96.0,1020.7,8.0,17.7,,5.0
19.0,19.7,44.0,No,1023.8,2016-07-10,NNE,11.9,19.0,ENE,N,0.0,,5.2,No,44.0,Moree,78.0,1020.0,,19.3,,
20.0,21.1,56.0,No,1020.2,2016-07-11,NNE,15.2,30.0,NNE,N,0.0,,8.8,No,41.0,Moree,74.0,1015.7,7.0,20.7,,2.0
22.0,17.6,49.0,No,1017.3,2016-07-12,WSW,16.4,17.0,N,W,0.0,,14.2,No,31.0,Moree,79.0,1016.9,8.0,16.3,,7.0
28.0,13.4,34.0,No,1026.0,2016-07-13,SW,10.0,33.0,SW,SW,0.0,,8.3,No,43.0,Moree,64.0,1025.4,,12.6,,3.0
20.0,11.8,45.0,No,1031.0,2016-07-14,S,7.7,15.0,SSW,SW,0.0,,5.4,No,35.0,Moree,64.0,1028.9,3.0,11.5,,4.0
9.0,15.2,26.0,No,1029.8,2016-07-15,SW,6.5,6.0,S,SSE,0.0,,-0.9,No,22.0,Moree,71.0,1026.7,,15.1,,
15.0,17.8,51.0,No,1029.1,2016-07-16,ESE,10.9,17.0,SE,ESE,0.0,,6.5,No,35.0,Moree,49.0,1025.8,8.0,17.3,,8.0
7.0,23.4,48.0,No,1027.4,2016-07-17,ESE,14.5,13.0,ESE,SE,0.0,,8.1,No,33.0,Moree,70.0,1024.2,6.0,23.3,,5.0
9.0,23.9,49.0,No,1027.2,2016-07-18,NE,16.2,19.0,E,NE,0.0,,9.6,No,35.0,Moree,69.0,1023.1,,23.8,28.6,
9.0,24.4,55.0,No,1025.3,2016-07-19,NNE,17.6,11.0,E,N,0.0,,11.3,No,26.0,Moree,80.0,1021.0,2.0,24.0,2.6,
15.0,25.2,56.0,Yes,1021.9,2016-07-20,NNW,19.6,19.0,NNE,NNW,0.0,,15.2,No,33.0,Moree,74.0,1018.1,7.0,24.6,2.8,8.0
17.0,22.8,77.0,No,1019.2,2016-07-21,WNW,18.3,13.0,N,NW,10.2,,17.6,Yes,28.0,Moree,93.0,1016.5,6.0,22.3,3.8,3.0
20.0,25.0,64.0,No,1016.1,2016-07-22,NNW,17.3,19.0,NNE,NW,0.2,,15.3,No,31.0,Moree,91.0,1010.9,8.0,24.3,1.6,7.0
28.0,18.0,30.0,No,1013.2,2016-07-23,SW,15.5,30.0,SW,WSW,0.0,,15.2,No,50.0,Moree,60.0,1012.8,7.0,17.2,,
9.0,12.7,58.0,No,1018.6,2016-07-24,S,9.0,6.0,NE,NW,0.0,,5.2,No,15.0,Moree,82.0,1016.1,7.0,12.4,,7.0
