WindDir9am,Humidity3pm,RainToday,Location,RainTomorrow,Humidity9am,Cloud3pm,WindGustDir,Temp9amC,Date,Temp3pmC,MinTempC,Pressure9am,WindSpeed3pm,Evaporation,WindGustSpeed,Rainfall,Pressure3pm,Sunshine,WindSpeed9am,WindDir3pm,MaxTempC,Cloud9am
S,63.0,Yes,Sydney,No,80.0,3.0,SSW,21.3,2015-12-10,25.0,20.2,1015.9,19.0,10.0,44.0,15.2,1011.7,6.4,7.0,E,25.5,7.0
W,13.0,No,Sydney,No,66.0,7.0,W,24.4,2015-12-11,34.7,21.2,1005.8,30.0,6.4,59.0,0.2,1001.1,8.8,17.0,WNW,35.3,3.0
E,50.0,No,Sydney,No,57.0,4.0,ESE,20.8,2015-12-12,21.4,18.4,1014.7,28.0,12.2,39.0,0.0,1015.1,5.8,15.0,ESE,22.6,3.0
NE,56.0,No,Sydney,No,58.0,7.0,NE,21.4,2015-12-13,23.2,18.2,1019.3,30.0,7.6,48.0,0.0,1016.1,6.5,19.0,NE,24.4,5.0
WNW,59.0,No,Sydney,No,63.0,3.0,ENE,23.4,2015-12-14,25.5,18.3,1015.4,19.0,8.0,28.0,0.0,1013.4,13.1,9.0,E,29.6,3.0
ENE,65.0,No,Sydney,No,72.0,8.0,ENE,23.1,2015-12-15,25.0,20.6,1015.3,22.0,10.0,43.0,0.0,1012.5,5.7,11.0,ENE,26.9,6.0
NE,82.0,No,Sydney,Yes,87.0,8.0,SSE,22.9,2015-12-16,18.2,21.1,1014.8,13.0,5.4,80.0,0.6,1016.7,1.8,22.0,N,23.4,7.0
WNW,60.0,Yes,Sydney,No,70.0,1.0,E,21.6,2015-12-17,24.6,16.6,1018.5,24.0,,37.0,9.8,1016.9,12.0,9.0,E,26.1,4.0
E,53.0,No,Sydney,No,58.0,1.0,NNE,24.5,2015-12-18,27.1,19.0,1016.8,30.0,13.6,46.0,0.0,1014.0,12.3,15.0,ENE,27.5,0.0
ESE,53.0,No,Sydney,No,59.0,1.0,NE,26.3,2015-12-19,27.5,20.3,1014.6,20.0,9.4,52.0,0.0,1012.8,13.2,9.0,NE,29.0,1.0
E,52.0,No,Sydney,No,61.0,1.0,NE,24.6,2015-12-20,28.5,19.9,1013.4,31.0,13.0,56.0,0.0,1008.7,,11.0,NNE,30.3,1.0
ENE,79.0,No,Sydney,Yes,56.0,8.0,SSE,27.1,2015-12-21,21.5,23.6,1014.8,22.0,14.0,50.0,0.0,1017.2,3.6,7.0,S,29.1,6.0
SSW,90.0,Yes,Sydney,Yes,89.0,8.0,ESE,17.8,2015-12-22,17.7,17.7,1023.2,2.0,4.4,44.0,29.8,1021.5,0.0,19.0,NE,21.8,8.0
SE,59.0,Yes,Sydney,No,65.0,7.0,ESE,21.8,2015-12-23,22.0,17.3,1019.4,22.0,3.6,31.0,34.0,1017.7,4.5,13.0,ESE,23.0,7.0
ESE,52.0,No,Sydney,No,60.0,2.0,E,21.6,2015-12-24,23.9,16.9,1019.9,20.0,5.0,37.0,1.0,1018.7,9.5,20.0,ESE,24.6,4.0
ENE,48.0,No,Sydney,No,55.0,4.0,ENE,21.8,2015-12-25,24.5,17.5,1018.7,20.0,7.0,35.0,0.0,1015.4,9.6,4.0,E,25.2,5.0
N,77.0,No,Sydney,Yes,74.0,7.0,NE,22.7,2015-12-26,23.4,18.8,1009.7,17.0,7.4,39.0,0.6,1006.0,6.1,17.0,NE,26.1,5.0
SSE,47.0,Yes,Sydney,Yes,74.0,1.0,S,17.1,2015-12-27,22.3,17.1,1016.7,28.0,8.8,59.0,1.8,1018.4,5.7,22.0,S,23.0,8.0
SW,50.0,Yes,Sydney,No,78.0,7.0,SSW,16.7,2015-12-28,21.6,15.3,1023.7,24.0,5.8,44.0,2.6,1023.0,4.8,20.0,SSE,22.6,7.0
SE,38.0,No,Sydney,No,51.0,1.0,SSE,21.2,2015-12-29,24.1,15.4,1022.4,22.0,7.4,35.0,0.2,1020.7,12.5,20.0,ESE,24.9,6.0
NW,50.0,No,Sydney,No,60.0,1.0,ESE,20.2,2015-12-30,23.7,15.0,1019.9,19.0,7.4,26.0,0.0,1018.7,13.1,6.0,E,25.6,0.0
WNW,52.0,No,Sydney,No,62.0,5.0,,21.3,2015-12-31,24.2,17.4,1019.4,24.0,8.0,,0.0,1016.8,12.7,9.0,E,26.7,1.0
SSW,52.0,No,Sydney,No,57.0,4.0,E,22.9,2016-01-01,24.2,17.9,1016.4,28.0,11.0,35.0,0.0,1013.7,12.3,2.0,E,25.6,6.0
,51.0,No,Sydney,No,60.0,7.0,ESE,22.3,2016-01-02,23.5,18.0,1013.4,19.0,6.8,28.0,0.0,1012.3,3.3,0.0,ESE,25.4,7.0
SSE,84.0,No,Sydney,Yes,63.0,8.0,SE,22.2,2016-01-03,19.9,20.2,1015.2,22.0,8.0,44.0,0.0,1014.7,0.0,20.0,SE,24.6,8.0
ESE,89.0,Yes,Sydney,Yes,86.0,8.0,ESE,18.8,2016-01-04,19.1,18.6,1016.8,7.0,6.4,46.0,15.0,1016.3,0.7,6.0,ESE,23.6,8.0
SE,87.0,Yes,Sydney,Yes,87.0,8.0,ESE,19.1,2016-01-05,19.5,17.8,1016.5,26.0,0.0,54.0,34.2,1014.6,0.0,26.0,SE,20.3,8.0
SE,91.0,Yes,Sydney,Yes,92.0,8.0,SE,18.2,2016-01-06,17.9,17.4,1012.3,20.0,8.0,48.0,51.4,1011.6,0.0,19.0,SSE,18.6,8.0
SSW,66.0,Yes,Sydney,No,91.0,7.0,,18.1,2016-01-07,21.0,16.5,1014.0,24.0,2.0,,41.4,1015.8,7.6,22.0,SSW,24.4,7.0
NW,53.0,No,Sydney,No,58.0,1.0,,20.6,2016-01-08,24.1,15.5,1020.1,19.0,6.6,,0.4,1019.0,12.1,4.0,E,25.4,
N,52.0,No,Sydney,No,71.0,6.0,ENE,21.2,2016-01-09,24.5,18.5,1021.9,22.0,7.0,31.0,0.0,1018.8,8.6,2.0,E,25.5,5.0
W,53.0,No,Sydney,No,67.0,1.0,ENE,22.9,2016-01-10,26.2,18.5,1020.4,26.0,8.0,41.0,0.0,1017.5,12.2,9.0,ENE,27.1,3.0
ESE,52.0,No,Sydney,No,69.0,1.0,E,24.5,2016-01-11,31.1,20.5,1013.3,15.0,9.0,28.0,0.0,1009.1,12.1,7.0,E,31.6,1.0
W,70.0,No,Sydney,No,56.0,7.0,S,26.5,2016-01-12,25.9,23.5,1010.4,24.0,10.6,52.0,0.0,1012.1,4.4,2.0,SSE,34.0,6.0
NNE,59.0,No,Sydney,No,69.0,1.0,NE,23.2,2016-01-13,26.7,21.3,1019.7,28.0,6.0,37.0,0.0,1016.2,11.0,4.0,E,31.0,3.0
SE,43.0,No,Sydney,Yes,50.0,7.0,S,30.8,2016-01-14,32.4,22.7,1011.7,15.0,8.4,74.0,0.0,1008.1,,6.0,ENE,39.2,1.0
W,71.0,Yes,Sydney,Yes,92.0,7.0,S,14.5,2016-01-15,19.4,14.3,1024.4,22.0,12.2,54.0,34.0,1024.0,2.7,19.0,S,21.7,8.0
SSE,45.0,Yes,Sydney,No,66.0,5.0,SE,19.7,2016-01-16,22.8,14.3,1026.9,20.0,6.0,43.0,5.4,1026.1,7.2,20.0,SSE,23.8,7.0
SSE,49.0,No,Sydney,No,71.0,4.0,SE,20.4,2016-01-17,25.1,16.0,1025.1,22.0,5.6,33.0,0.0,1022.6,11.8,13.0,ESE,26.1,6.0
WNW,55.0,No,Sydney,No,64.0,2.0,NNE,22.1,2016-01-18,25.1,16.7,1020.6,20.0,7.0,35.0,0.0,1017.7,13.5,6.0,E,27.0,2.0
N,54.0,No,Sydney,No,60.0,3.0,NNE,24.2,2016-01-19,29.2,19.2,1017.4,13.0,8.0,41.0,0.0,1013.3,13.0,6.0,ENE,30.2,3.0
ESE,39.0,No,Sydney,No,39.0,6.0,NNE,27.9,2016-01-20,32.1,21.9,1012.6,9.0,11.8,39.0,0.0,1009.8,10.0,4.0,E,37.5,1.0
SW,48.0,No,Sydney,Yes,66.0,4.0,SW,26.2,2016-01-21,32.3,23.6,1010.5,20.0,11.6,61.0,0.0,1007.4,6.9,4.0,ENE,33.5,5.0
SSW,76.0,Yes,Sydney,Yes,85.0,7.0,NE,24.9,2016-01-22,25.7,22.8,1011.0,13.0,10.4,30.0,30.6,1006.4,1.4,7.0,E,29.2,7.0
S,59.0,Yes,Sydney,No,60.0,6.0,,25.6,2016-01-23,25.5,22.3,1006.7,33.0,3.4,,13.0,1008.6,9.5,17.0,S,26.0,3.0
SSW,62.0,No,Sydney,No,73.0,7.0,SSE,21.9,2016-01-24,24.1,20.8,1013.4,15.0,6.6,31.0,0.0,1012.1,0.6,11.0,ESE,25.0,8.0
E,64.0,No,Sydney,No,73.0,8.0,,23.2,2016-01-25,24.7,21.6,1014.5,13.0,4.6,,0.0,1013.3,0.0,13.0,E,25.2,8.0
E,54.0,No,Sydney,Yes,73.0,4.0,,22.9,2016-01-26,26.4,21.6,1017.7,19.0,2.4,,0.0,1017.3,8.7,11.0,ENE,27.8,8.0
NE,63.0,Yes,Sydney,No,66.0,8.0,NE,24.0,2016-01-27,24.3,20.8,1016.2,15.0,9.8,48.0,2.2,1014.0,0.5,17.0,NE,24.9,6.0
N,64.0,No,Sydney,No,74.0,7.0,NNE,23.5,2016-01-28,27.2,21.4,1008.2,15.0,5.6,39.0,0.4,1004.7,6.7,17.0,ENE,27.6,7.0
NNE,86.0,No,Sydney,Yes,72.0,7.0,NW,26.3,2016-01-29,23.2,22.4,1003.3,6.0,5.0,65.0,0.0,1001.9,8.2,11.0,ESE,28.1,3.0
W,62.0,Yes,Sydney,Yes,84.0,7.0,ESE,22.4,2016-01-30,28.1,19.5,1004.9,17.0,3.0,70.0,9.0,1002.7,3.0,17.0,ESE,28.7,8.0
W,26.0,Yes,Sydney,No,83.0,5.0,WNW,22.6,2016-01-31,31.0,19.7,1004.4,26.0,5.8,48.0,12.8,1003.3,10.0,15.0,WNW,31.1,1.0
NNW,52.0,No,Sydney,Yes,42.0,4.0,SSE,26.0,2016-02-01,25.5,21.8,1004.2,15.0,8.0,43.0,0.2,1001.1,7.4,2.0,SE,26.5,5.0
WNW,45.0,Yes,Sydney,No,62.0,3.0,SE,20.9,2016-02-02,26.6,17.0,1006.3,24.0,5.0,33.0,2.0,1004.0,12.9,17.0,ESE,27.9,2.0
W,59.0,No,Sydney,Yes,67.0,4.0,SSE,23.4,2016-02-03,27.7,19.3,1003.6,26.0,7.6,43.0,0.0,1002.2,10.7,4.0,E,28.3,5.0
SSW,55.0,Yes,Sydney,Yes,87.0,7.0,S,19.7,2016-02-04,23.5,19.1,1012.0,33.0,7.6,59.0,10.8,1012.8,0.8,24.0,S,24.8,8.0
S,56.0,Yes,Sydney,Yes,59.0,5.0,SSE,22.0,2016-02-05,23.9,19.6,1017.4,39.0,9.6,56.0,3.6,1017.6,6.8,31.0,SSE,26.1,6.0
SE,49.0,Yes,Sydney,No,75.0,3.0,SSE,22.8,2016-02-06,26.4,19.9,1018.0,20.0,8.8,37.0,1.8,1016.9,8.1,20.0,ESE,27.0,7.0
WNW,54.0,No,Sydney,No,76.0,3.0,ESE,22.5,2016-02-07,25.7,19.1,1018.0,17.0,7.2,30.0,0.0,1016.6,10.1,9.0,ESE,27.4,5.0
WNW,54.0,No,Sydney,No,68.0,1.0,E,23.0,2016-02-08,27.0,19.0,1019.1,17.0,4.6,24.0,0.0,1017.9,12.6,11.0,ESE,28.0,2.0
SSE,47.0,No,Sydney,No,70.0,1.0,SSE,25.0,2016-02-09,27.3,21.0,1020.7,19.0,9.8,39.0,0.0,1019.6,10.3,26.0,SE,27.7,6.0
W,46.0,No,Sydney,No,68.0,1.0,NE,23.2,2016-02-10,27.6,19.6,1016.7,22.0,7.6,43.0,0.2,1012.9,12.7,11.0,ENE,28.5,2.0
WSW,58.0,No,Sydney,No,65.0,7.0,E,24.6,2016-02-11,26.7,20.7,1015.8,20.0,10.4,26.0,0.0,1014.2,9.6,6.0,E,28.4,3.0
W,58.0,No,Sydney,No,63.0,1.0,ENE,25.4,2016-02-12,27.5,21.5,1017.0,22.0,6.4,33.0,0.0,1015.1,12.0,7.0,E,28.8,2.0
N,54.0,No,Sydney,No,60.0,1.0,NNE,25.3,2016-02-13,27.7,20.7,1014.6,24.0,8.8,46.0,0.0,1011.5,12.1,9.0,NE,28.9,1.0
NE,53.0,No,Sydney,No,58.0,5.0,SSE,26.2,2016-02-14,31.5,21.1,1008.4,4.0,9.6,48.0,0.0,1005.3,10.4,2.0,SSE,32.5,1.0
W,62.0,No,Sydney,No,75.0,3.0,SW,24.1,2016-02-15,27.4,22.3,1011.8,20.0,8.0,31.0,0.0,1007.7,6.9,15.0,ESE,29.3,7.0
SSW,51.0,No,Sydney,No,36.0,2.0,SSE,25.3,2016-02-16,25.6,21.5,1009.1,31.0,7.0,48.0,0.0,1008.8,10.8,17.0,SE,27.9,1.0
SSW,34.0,No,Sydney,No,57.0,1.0,SSE,20.5,2016-02-17,25.5,19.5,1011.4,22.0,8.8,39.0,0.0,1008.4,10.4,22.0,ESE,26.0,3.0
SSW,47.0,No,Sydney,No,59.0,1.0,E,22.9,2016-02-18,26.1,18.3,1009.8,19.0,8.0,30.0,0.0,1008.7,11.7,11.0,ESE,26.4,3.0
NW,60.0,No,Sydney,No,70.0,1.0,ENE,23.7,2016-02-19,28.6,20.5,1012.4,20.0,8.0,35.0,0.0,1009.8,11.1,9.0,ENE,29.4,4.0
SSW,52.0,No,Sydney,Yes,75.0,5.0,S,24.6,2016-02-20,28.8,23.1,1017.7,26.0,9.4,52.0,0.0,1018.2,5.9,24.0,S,29.3,7.0
S,67.0,Yes,Sydney,Yes,89.0,4.0,E,21.9,2016-02-21,26.6,21.4,1025.4,13.0,8.2,37.0,6.0,1024.6,4.8,9.0,ESE,27.0,6.0
W,59.0,Yes,Sydney,No,71.0,6.0,ENE,24.3,2016-02-22,28.0,20.8,1025.4,24.0,3.8,39.0,1.2,1022.0,11.6,11.0,ENE,28.8,1.0
N,51.0,No,Sydney,No,62.0,1.0,NNE,25.4,2016-02-23,28.2,21.8,1021.3,22.0,9.4,43.0,0.0,1017.7,12.4,9.0,ENE,29.7,1.0
NNE,58.0,No,Sydney,No,60.0,1.0,NNE,26.1,2016-02-24,28.4,20.9,1016.1,26.0,11.0,46.0,0.0,1012.9,12.3,11.0,ENE,29.5,0.0
NE,45.0,No,Sydney,No,62.0,0.0,NNE,26.1,2016-02-25,32.2,21.9,1012.4,17.0,8.4,44.0,0.0,1009.3,12.2,7.0,E,32.8,0.0
SSW,60.0,No,Sydney,No,67.0,7.0,S,25.4,2016-02-26,26.7,23.2,1014.9,22.0,12.2,63.0,0.0,1015.5,5.2,28.0,SE,27.8,1.0
ESE,55.0,No,Sydney,No,60.0,5.0,ESE,26.0,2016-02-27,25.2,22.5,1019.3,22.0,6.0,33.0,0.0,1019.0,10.0,17.0,ESE,27.5,7.0
W,53.0,No,Sydney,No,62.0,1.0,E,23.7,2016-02-28,26.3,20.7,1018.8,17.0,8.0,28.0,0.0,1017.2,10.1,11.0,E,28.1,1.0
W,60.0,No,Sydney,No,73.0,5.0,ESE,23.0,2016-02-29,27.5,20.5,1021.2,20.0,11.2,31.0,0.0,1020.4,5.7,9.0,SE,27.7,7.0
E,47.0,No,Sydney,No,72.0,1.0,ENE,23.6,2016-03-01,27.6,21.3,1022.0,26.0,4.2,33.0,0.0,1019.9,7.7,4.0,ENE,28.2,4.0
NNE,52.0,No,Sydney,No,59.0,7.0,NNE,25.1,2016-03-02,28.1,20.3,1021.1,30.0,7.8,50.0,0.0,1018.9,10.7,13.0,ENE,28.8,7.0
NNE,58.0,No,Sydney,No,71.0,4.0,NE,25.2,2016-03-03,28.4,22.2,1021.3,26.0,8.2,46.0,0.0,1019.4,10.2,4.0,NE,28.7,3.0
N,53.0,No,Sydney,No,70.0,2.0,NE,24.9,2016-03-04,26.9,22.8,1022.0,24.0,9.6,39.0,0.0,1020.1,10.1,20.0,NE,28.3,7.0
NNE,55.0,No,Sydney,No,64.0,1.0,NE,24.6,2016-03-05,27.2,20.6,1021.7,24.0,9.2,41.0,0.0,1019.4,10.6,11.0,NE,27.6,1.0
N,59.0,No,Sydney,No,64.0,1.0,NE,24.9,2016-03-06,26.3,20.8,1022.9,20.0,9.8,46.0,0.0,1021.2,10.5,4.0,NE,27.9,2.0
E,57.0,No,Sydney,No,71.0,1.0,ENE,24.5,2016-03-07,26.8,21.0,1021.6,26.0,8.0,44.0,0.0,1018.8,11.8,7.0,NE,28.3,2.0
NE,57.0,No,Sydney,No,61.0,3.0,ENE,26.2,2016-03-08,27.0,22.4,1023.4,20.0,8.8,33.0,0.0,1022.6,10.8,7.0,ENE,28.1,1.0
N,55.0,No,Sydney,No,71.0,4.0,NNE,24.8,2016-03-09,29.1,22.9,1021.6,24.0,9.2,43.0,0.0,1017.9,10.1,13.0,NE,29.3,4.0
SSE,59.0,No,Sydney,No,84.0,7.0,SE,24.0,2016-03-10,28.5,22.0,1019.7,24.0,8.0,31.0,0.0,1018.9,6.5,2.0,SSE,30.6,7.0
ENE,66.0,No,Sydney,No,79.0,7.0,ENE,23.8,2016-03-11,26.8,22.8,1020.1,19.0,5.8,37.0,0.0,1017.9,2.3,6.0,ENE,27.8,8.0
WNW,60.0,No,Sydney,No,73.0,2.0,NE,24.6,2016-03-12,27.6,21.8,1019.6,24.0,4.6,43.0,0.0,1018.0,10.7,9.0,E,28.7,1.0
NE,63.0,No,Sydney,No,63.0,7.0,ENE,25.8,2016-03-13,26.2,22.6,1020.5,20.0,9.0,30.0,0.0,1017.9,7.7,11.0,ENE,27.7,4.0
WNW,54.0,No,Sydney,Yes,84.0,6.0,SSW,22.9,2016-03-14,29.9,21.8,1016.3,20.0,7.2,41.0,0.0,1014.3,4.9,9.0,SE,30.7,7.0
SW,66.0,Yes,Sydney,Yes,89.0,6.0,SSW,20.2,2016-03-15,24.3,19.9,1019.5,26.0,7.0,44.0,16.8,1018.6,4.5,11.0,S,25.6,7.0
S,58.0,Yes,Sydney,Yes,88.0,4.0,ESE,20.7,2016-03-16,25.4,19.7,1019.7,20.0,6.0,39.0,23.0,1018.0,7.6,9.0,SSW,26.2,8.0
NW,59.0,Yes,Sydney,Yes,92.0,4.0,,19.6,2016-03-17,25.5,19.0,1017.0,15.0,5.2,,13.6,1012.9,7.5,4.0,E,26.1,7.0
NNE,67.0,Yes,Sydney,Yes,71.0,7.0,SSW,23.4,2016-03-18,26.4,19.6,1003.6,13.0,5.6,52.0,3.4,997.6,4.4,11.0,NNE,28.2,7.0
WSW,36.0,Yes,Sydney,No,43.0,1.0,W,18.4,2016-03-19,23.8,16.2,1010.9,22.0,5.4,44.0,4.8,1011.2,11.0,20.0,SE,24.4,1.0
SSW,81.0,No,Sydney,Yes,63.0,8.0,S,18.6,2016-03-20,18.1,17.4,1017.5,20.0,7.8,52.0,0.2,1016.8,3.4,15.0,S,22.0,7.0
WSW,65.0,Yes,Sydney,Yes,91.0,7.0,S,15.6,2016-03-21,20.7,15.4,1018.8,24.0,5.8,43.0,61.2,1016.5,2.7,19.0,SSW,21.2,8.0
W,63.0,Yes,Sydney,Yes,74.0,7.0,S,17.1,2016-03-22,21.5,14.3,1017.5,19.0,2.8,50.0,25.4,1015.5,6.9,20.0,S,23.8,3.0
W,51.0,Yes,Sydney,No,66.0,3.0,W,18.3,2016-03-23,23.9,14.9,1018.2,15.0,4.2,33.0,1.6,1016.9,9.5,20.0,ESE,25.3,1.0
W,51.0,No,Sydney,No,73.0,3.0,ENE,19.4,2016-03-24,25.8,16.5,1020.7,24.0,5.2,31.0,0.0,1019.0,9.3,11.0,E,27.4,6.0
WNW,62.0,No,Sydney,No,78.0,7.0,S,20.4,2016-03-25,22.9,19.3,1018.9,9.0,6.8,24.0,0.0,1016.3,0.3,11.0,WNW,25.2,7.0
WNW,59.0,No,Sydney,No,71.0,2.0,ENE,20.0,2016-03-26,24.5,17.1,1018.6,17.0,3.0,28.0,0.0,1016.0,10.2,17.0,ENE,26.0,2.0
S,63.0,No,Sydney,Yes,83.0,6.0,ESE,22.2,2016-03-27,23.0,19.3,1018.2,20.0,4.0,41.0,0.2,1017.0,5.7,9.0,E,24.2,5.0
S,64.0,Yes,Sydney,No,88.0,6.0,SSW,20.6,2016-03-28,26.0,19.4,1018.7,20.0,5.8,26.0,34.8,1015.7,4.1,15.0,ESE,26.0,6.0
SSW,84.0,No,Sydney,Yes,84.0,8.0,SSW,21.2,2016-03-29,21.1,20.6,1017.5,19.0,4.0,37.0,0.0,1016.0,0.0,13.0,SSW,23.3,7.0
W,31.0,Yes,Sydney,Yes,81.0,6.0,WNW,20.5,2016-03-30,26.8,19.0,1015.0,7.0,1.4,30.0,7.0,1012.0,7.5,17.0,NW,28.7,1.0
W,42.0,Yes,Sydney,No,51.0,2.0,SSE,19.9,2016-03-31,24.7,16.5,1017.1,20.0,6.8,39.0,1.2,1016.2,10.6,20.0,SSE,25.6,1.0
W,58.0,No,Sydney,No,69.0,1.0,NE,20.2,2016-04-01,24.9,16.6,1019.1,28.0,5.4,37.0,0.0,1015.1,10.2,15.0,ENE,25.6,3.0
W,19.0,No,Sydney,No,63.0,3.0,SSE,19.9,2016-04-02,29.7,18.3,1016.4,9.0,6.8,35.0,0.0,1014.6,10.3,19.0,SW,31.2,7.0
SSW,64.0,No,Sydney,Yes,74.0,2.0,SSE,21.2,2016-04-03,23.3,19.5,1024.6,19.0,6.8,35.0,0.0,1022.1,6.7,17.0,ESE,25.2,6.0
SE,71.0,Yes,Sydney,Yes,91.0,7.0,ENE,19.5,2016-04-04,23.3,18.7,1023.2,17.0,3.4,33.0,94.4,1019.6,0.8,6.0,ESE,23.5,8.0
NNE,58.0,Yes,Sydney,No,64.0,3.0,,23.5,2016-04-05,25.6,18.6,1020.1,24.0,3.0,,6.4,1015.2,10.4,9.0,NNE,26.2,1.0
ESE,46.0,No,Sydney,No,54.0,1.0,NE,25.0,2016-04-06,29.3,19.9,1015.9,26.0,6.8,43.0,0.0,1011.6,10.6,7.0,NNE,34.2,1.0
SSE,54.0,No,Sydney,No,59.0,7.0,SSE,20.1,2016-04-07,19.9,19.9,1023.2,19.0,8.4,43.0,0.2,1022.3,0.0,26.0,SSE,20.5,8.0
W,70.0,No,Sydney,No,71.0,8.0,ENE,18.8,2016-04-08,20.5,17.7,1023.5,2.0,4.0,31.0,0.0,1021.2,0.0,13.0,E,20.6,8.0
WNW,57.0,No,Sydney,No,65.0,7.0,ESE,19.3,2016-04-09,24.0,16.0,1022.0,15.0,1.2,26.0,0.4,1018.8,9.5,17.0,SE,25.0,2.0
WNW,51.0,No,Sydney,No,70.0,3.0,,19.3,2016-04-10,23.7,16.1,1019.8,19.0,3.8,,0.0,1015.5,9.6,19.0,E,27.3,5.0
WNW,46.0,No,Sydney,Yes,51.0,6.0,WSW,19.6,2016-04-11,24.1,16.1,1017.5,19.0,6.4,31.0,0.0,1016.4,9.4,15.0,SE,26.5,3.0
SE,68.0,Yes,Sydney,No,85.0,5.0,S,18.3,2016-04-12,20.5,17.4,1023.1,22.0,5.6,35.0,8.2,1021.8,5.7,7.0,SSE,22.9,7.0
WNW,57.0,No,Sydney,No,72.0,2.0,ESE,19.7,2016-04-13,22.5,15.5,1027.4,19.0,4.2,28.0,0.6,1026.3,8.3,11.0,ESE,24.2,6.0
S,62.0,No,Sydney,No,88.0,7.0,ENE,18.6,2016-04-14,22.3,15.7,1030.2,15.0,3.4,33.0,0.6,1027.5,2.4,6.0,NE,22.9,7.0
W,51.0,No,Sydney,No,66.0,5.0,NE,21.3,2016-04-15,24.2,16.5,1026.4,19.0,3.4,33.0,1.0,1021.8,9.9,2.0,NE,24.6,6.0
W,49.0,No,Sydney,No,69.0,7.0,SSE,19.8,2016-04-16,24.7,16.6,1021.2,11.0,5.0,28.0,0.0,1017.8,9.3,7.0,ENE,25.5,6.0
SSW,77.0,No,Sydney,Yes,73.0,7.0,SSW,20.1,2016-04-17,20.5,19.1,1022.1,17.0,4.6,43.0,0.0,1020.4,3.2,15.0,SSE,23.2,7.0
W,68.0,Yes,Sydney,Yes,75.0,7.0,SSE,18.9,2016-04-18,21.2,15.1,1021.8,17.0,3.0,37.0,2.0,1019.2,7.6,17.0,SSE,24.2,6.0
W,68.0,Yes,Sydney,Yes,83.0,7.0,W,19.5,2016-04-19,22.2,16.9,1021.7,17.0,5.0,24.0,15.0,1020.1,6.9,13.0,ESE,23.9,3.0
W,66.0,Yes,Sydney,No,82.0,2.0,E,19.3,2016-04-20,23.2,16.7,1024.6,13.0,3.4,22.0,15.8,1022.0,10.3,15.0,E,25.5,3.0
W,69.0,No,Sydney,No,79.0,5.0,ENE,20.2,2016-04-21,24.1,17.3,1023.1,13.0,3.4,30.0,0.0,1019.1,10.5,9.0,NE,24.5,2.0
WNW,69.0,No,Sydney,Yes,70.0,7.0,SSW,20.2,2016-04-22,21.8,17.1,1020.1,24.0,4.0,44.0,0.0,1019.1,7.1,13.0,S,25.9,1.0
SSW,85.0,Yes,Sydney,Yes,83.0,6.0,SSW,16.8,2016-04-23,16.5,16.2,1024.2,17.0,3.4,52.0,6.6,1024.5,1.3,22.0,SSW,20.2,7.0
ESE,49.0,Yes,Sydney,No,61.0,3.0,SSE,20.1,2016-04-24,21.5,15.3,1029.8,20.0,2.6,43.0,3.8,1029.3,9.9,22.0,ESE,23.1,5.0
WNW,53.0,No,Sydney,No,76.0,1.0,W,16.3,2016-04-25,21.7,13.1,1032.0,15.0,4.8,20.0,0.0,1029.4,10.4,13.0,ESE,22.8,1.0
WNW,56.0,No,Sydney,No,75.0,3.0,W,17.2,2016-04-26,22.2,14.2,1030.9,13.0,2.8,22.0,0.0,1027.6,9.6,13.0,E,23.7,3.0
WNW,54.0,No,Sydney,No,78.0,2.0,NE,17.8,2016-04-27,23.0,15.3,1028.1,19.0,2.8,35.0,0.0,1023.7,10.7,15.0,NE,23.7,1.0
W,61.0,No,Sydney,No,84.0,1.0,E,18.4,2016-04-28,23.7,15.7,1024.9,20.0,5.2,24.0,0.0,1021.5,7.7,11.0,E,25.1,7.0
W,65.0,No,Sydney,No,75.0,8.0,NE,18.8,2016-04-29,23.3,16.0,1022.8,11.0,4.8,26.0,0.0,1018.5,4.6,13.0,NE,24.2,4.0
NE,54.0,No,Sydney,Yes,74.0,6.0,N,20.5,2016-04-30,26.0,18.8,1018.7,9.0,3.4,33.0,0.0,1015.6,4.5,4.0,WNW,26.5,8.0
N,55.0,Yes,Sydney,No,86.0,5.0,NNW,19.4,2016-05-01,25.4,18.1,1013.6,20.0,3.4,44.0,2.8,1009.6,4.7,19.0,N,26.1,7.0
NW,60.0,No,Sydney,No,56.0,7.0,,16.3,2016-05-02,21.2,13.9,1017.3,9.0,4.8,,0.0,1012.2,6.1,7.0,NE,21.3,0.0
W,27.0,No,Sydney,No,61.0,0.0,NW,16.0,2016-05-03,25.8,12.8,1012.6,20.0,3.4,33.0,0.0,1006.4,10.4,11.0,WNW,26.4,1.0
W,41.0,No,Sydney,No,49.0,2.0,NNW,19.1,2016-05-04,23.1,16.0,1015.2,15.0,8.0,26.0,0.0,1014.2,10.2,17.0,E,26.2,1.0
WNW,54.0,No,Sydney,No,55.0,1.0,W,16.2,2016-05-05,21.3,13.5,1020.7,20.0,4.0,28.0,0.0,1016.9,10.1,13.0,E,22.4,1.0
W,42.0,No,Sydney,No,69.0,1.0,,16.4,2016-05-06,23.2,14.0,1019.6,13.0,3.4,,0.0,1017.2,9.9,19.0,ESE,26.7,4.0
W,60.0,No,Sydney,No,75.0,6.0,W,15.4,2016-05-07,21.6,12.4,1021.3,13.0,5.6,24.0,0.0,1018.4,8.7,13.0,ENE,22.9,0.0
