Wind_Dir_3_pm,Temp_3_pm_F,Rain_Tomorrow,Rainfall,Humidity_9_am,Evaporation,Wind_Dir_9_am,Humidity_3_pm,Min_Temp_F,Temp_9_am_F,Pressure_3_pm,Cloud_3_pm,Wind_Speed_9_am,Max_Temp_F,Sunshine,Location,Cloud_9_am,Date,Pressure_9_am,Wind_Gust_Dir,Wind_Gust_Speed,Wind_Speed_3_pm,Rain_Today
ESE,77.54,No,0.0,47.0,,S,40.0,,71.24000000000001,1019.3,,17.0,79.16,9.1,Cairns,,2015-08-14,1022.4,SSE,39.0,31.0,No
ESE,77.72,No,0.0,55.0,15.0,SSE,42.0,57.92,71.06,1019.0,1.0,20.0,79.7,10.8,Cairns,1.0,2015-08-15,1022.3,SE,43.0,30.0,No
SE,77.0,No,0.8,75.0,7.4,SSE,53.0,65.3,69.62,1017.5,3.0,19.0,79.16,8.4,Cairns,7.0,2015-08-16,1020.7,SE,52.0,35.0,No
ESE,76.1,No,0.0,56.0,6.2,S,50.0,61.7,73.94,1015.0,4.0,13.0,80.78,10.7,Cairns,6.0,2015-08-17,1018.8,ENE,33.0,19.0,No
NE,77.36,No,0.0,64.0,6.4,E,55.0,60.08,72.86,1016.0,3.0,7.0,79.88,9.0,Cairns,1.0,2015-08-18,1019.1,NE,28.0,17.0,No
SE,78.08,No,0.0,56.0,4.0,SSE,48.0,58.82,74.48,1017.8,4.0,15.0,82.04,10.8,Cairns,3.0,2015-08-19,1019.8,SE,39.0,31.0,No
ESE,77.36,No,0.0,58.0,7.8,SSE,53.0,61.519999999999996,73.22,1017.9,8.0,19.0,81.5,11.1,Cairns,6.0,2015-08-20,1020.8,SE,44.0,28.0,No
SE,79.16,No,0.0,61.0,7.8,S,54.0,61.34,73.04,1016.6,4.0,17.0,80.78,7.2,Cairns,5.0,2015-08-21,1019.8,SE,41.0,31.0,No
ESE,81.86,Yes,0.0,63.0,3.8,S,53.0,63.5,75.2,1016.2,3.0,17.0,84.02,9.5,Cairns,1.0,2015-08-22,1019.6,SE,33.0,20.0,No
SE,73.58,Yes,2.2,90.0,7.6,S,96.0,70.16,73.22,1017.1,8.0,15.0,79.88,2.9,Cairns,7.0,2015-08-23,1019.5,S,31.0,17.0,Yes
ENE,79.16,No,8.6,75.0,2.8,SSE,73.0,70.34,76.46,1016.4,6.0,13.0,84.2,7.9,Cairns,7.0,2015-08-24,1019.9,SSE,30.0,17.0,Yes
E,81.68,No,0.2,80.0,3.4,SSE,56.0,71.24000000000001,75.56,1016.9,6.0,13.0,83.66,6.7,Cairns,7.0,2015-08-25,1019.6,E,33.0,24.0,No
SE,79.88,No,0.0,70.0,5.2,SSE,55.0,66.2,74.84,1016.6,2.0,17.0,82.58,11.3,Cairns,1.0,2015-08-26,1019.8,E,35.0,22.0,No
SE,80.96,No,0.0,69.0,6.6,SSE,49.0,66.02,73.75999999999999,1016.2,2.0,19.0,84.02,10.3,Cairns,6.0,2015-08-27,1019.5,SE,39.0,28.0,No
ESE,81.14,No,0.0,66.0,6.8,SSE,43.0,67.46,76.28,1015.6,1.0,19.0,83.3,10.8,Cairns,1.0,2015-08-28,1019.2,ESE,39.0,28.0,No
ENE,81.86,No,0.0,64.0,7.2,SE,48.0,65.66,76.1,1015.8,1.0,17.0,83.84,10.6,Cairns,3.0,2015-08-29,1019.7,E,33.0,24.0,No
NNE,79.7,No,0.0,65.0,5.0,SSE,65.0,62.24,76.82,1013.8,1.0,13.0,83.66,10.3,Cairns,2.0,2015-08-30,1018.0,NE,31.0,19.0,No
NNE,78.8,No,0.0,68.0,5.0,SE,69.0,66.92,77.54,1013.4,1.0,13.0,82.22,10.8,Cairns,2.0,2015-08-31,1017.0,NE,33.0,15.0,No
NNE,79.88,No,0.0,71.0,6.4,ESE,66.0,68.72,77.0,1013.6,2.0,7.0,82.58,9.1,Cairns,7.0,2015-09-01,1017.6,N,31.0,17.0,No
NNE,79.52,No,0.0,79.0,4.8,ESE,64.0,67.82,75.02,1015.6,3.0,13.0,82.22,9.2,Cairns,5.0,2015-09-02,1019.7,NNE,26.0,15.0,No
NNE,78.98,No,0.0,63.0,4.2,WNW,66.0,64.94,78.25999999999999,1015.3,1.0,9.0,82.4,10.8,Cairns,1.0,2015-09-03,1018.8,NNE,30.0,15.0,No
E,82.94,No,0.0,63.0,6.4,SSE,31.0,62.059999999999995,78.62,1015.4,1.0,17.0,85.46000000000001,10.6,Cairns,1.0,2015-09-04,1018.7,ESE,41.0,24.0,No
ENE,81.14,No,0.0,46.0,7.6,SE,49.0,57.2,75.02,1015.3,,19.0,83.3,10.5,Cairns,1.0,2015-09-05,1018.8,NE,31.0,22.0,No
E,76.46,No,0.0,59.0,6.8,SE,60.0,62.959999999999994,77.0,1016.2,5.0,11.0,81.14,4.0,Cairns,3.0,2015-09-06,1019.6,ENE,30.0,15.0,No
ESE,80.78,No,0.4,63.0,3.6,S,48.0,67.1,75.56,1016.1,1.0,15.0,85.82,9.9,Cairns,2.0,2015-09-07,1019.6,SE,39.0,26.0,No
ESE,82.58,No,0.0,61.0,8.0,SSE,43.0,66.02,77.0,1015.6,1.0,17.0,84.91999999999999,10.5,Cairns,1.0,2015-09-08,1019.4,ENE,37.0,28.0,No
ENE,82.4,No,0.0,58.0,7.6,SSE,45.0,63.32,76.82,1016.4,1.0,15.0,85.28,11.1,Cairns,1.0,2015-09-09,1019.9,E,39.0,22.0,No
SSE,75.38,No,0.0,62.0,7.6,SSE,63.0,69.08,76.82,1019.5,8.0,26.0,80.6,,Cairns,4.0,2015-09-10,1021.0,SE,54.0,30.0,No
SSE,75.02,No,0.4,64.0,,SSE,64.0,68.0,72.5,1019.5,8.0,26.0,82.94,,Cairns,8.0,2015-09-11,1021.5,SE,57.0,20.0,No
SE,80.6,No,0.6,65.0,,SSE,48.0,67.46,75.74000000000001,1018.0,1.0,26.0,83.3,,Cairns,7.0,2015-09-12,1021.5,SE,56.0,37.0,No
SE,80.96,Yes,0.0,61.0,,SSE,56.0,66.56,76.64,1017.4,1.0,22.0,84.38000000000001,,Cairns,,2015-09-13,1021.2,ESE,52.0,37.0,No
SE,78.25999999999999,No,8.2,75.0,,SSE,62.0,68.0,74.48,1016.4,7.0,20.0,82.75999999999999,,Cairns,8.0,2015-09-14,1019.8,SE,50.0,31.0,Yes
SE,81.32,Yes,0.0,62.0,,SSE,54.0,67.64,77.54,1015.2,8.0,24.0,84.38000000000001,,Cairns,8.0,2015-09-15,1018.7,ESE,41.0,31.0,No
E,81.68,No,3.4,69.0,,SSE,44.0,65.84,75.38,1014.7,,17.0,82.94,,Cairns,,2015-09-16,1018.9,SE,33.0,24.0,Yes
NNE,80.42,No,0.0,60.0,,SSE,53.0,64.04,75.92,1014.5,,15.0,83.48,,Cairns,,2015-09-17,1018.6,SE,30.0,19.0,No
N,82.22,No,0.0,66.0,,S,49.0,61.16,74.66,1011.9,,7.0,84.56,,Cairns,,2015-09-18,1017.1,NE,28.0,19.0,No
NE,82.22,No,0.0,49.0,,ESE,38.0,57.56,76.64,1012.7,4.0,15.0,84.02,,Cairns,,2015-09-19,1017.3,NE,35.0,24.0,No
E,81.5,No,0.0,61.0,,SSE,49.0,67.46,78.08,1012.7,4.0,13.0,83.84,,Cairns,8.0,2015-09-20,1016.4,NE,37.0,24.0,No
ESE,80.24000000000001,No,0.0,60.0,,SSE,49.0,65.12,77.72,1013.9,8.0,15.0,85.46000000000001,,Cairns,,2015-09-21,1017.0,E,35.0,28.0,No
E,83.48,No,0.0,58.0,,SSE,35.0,69.98,79.16,1014.5,,17.0,87.08000000000001,,Cairns,,2015-09-22,1018.4,SE,37.0,15.0,No
E,84.2,No,0.0,54.0,,SSW,28.0,57.74,77.18,1014.1,,13.0,85.82,,Cairns,,2015-09-23,1017.7,E,35.0,26.0,No
E,82.4,No,0.0,57.0,,SSE,43.0,60.08,77.18,1013.6,,15.0,84.56,,Cairns,7.0,2015-09-24,1017.8,ESE,37.0,24.0,No
ESE,81.68,No,0.0,58.0,,SSE,35.0,70.88,76.46,1014.1,1.0,13.0,84.2,,Cairns,6.0,2015-09-25,1018.6,SE,39.0,22.0,No
ESE,79.16,No,0.0,58.0,,SE,46.0,70.34,76.82,1015.3,5.0,26.0,82.94,,Cairns,1.0,2015-09-26,1018.9,SE,43.0,28.0,No
ESE,78.25999999999999,No,0.0,61.0,,SSE,45.0,68.9,76.64,1015.8,8.0,19.0,83.48,,Cairns,8.0,2015-09-27,1019.0,ESE,39.0,28.0,No
E,81.86,No,0.0,59.0,,SSE,43.0,65.3,77.0,1016.0,,15.0,83.84,,Cairns,1.0,2015-09-28,1018.9,E,31.0,19.0,No
E,81.5,No,0.0,58.0,,SSE,46.0,68.36,75.92,1017.4,8.0,17.0,84.2,,Cairns,7.0,2015-09-29,1020.5,ESE,35.0,22.0,No
E,82.04,No,0.0,58.0,,S,43.0,64.04,75.02,1018.5,,17.0,84.38000000000001,,Cairns,3.0,2015-09-30,1021.9,ESE,37.0,28.0,No
ESE,82.58,No,0.0,55.0,,SSE,35.0,64.4,78.08,1020.7,,24.0,86.72,,Cairns,,2015-10-01,1023.6,ESE,44.0,28.0,No
SE,81.86,No,0.0,51.0,,SE,43.0,68.54,80.24000000000001,1021.9,,39.0,84.74,,Cairns,,2015-10-02,1024.2,SE,59.0,43.0,No
SE,78.62,Yes,1.0,91.0,,SE,55.0,69.08,70.52,1021.0,8.0,26.0,83.12,,Cairns,8.0,2015-10-03,1023.8,SE,59.0,39.0,No
ESE,81.14,Yes,7.2,49.0,,SE,47.0,67.64,76.82,1019.8,1.0,31.0,83.66,10.1,Cairns,3.0,2015-10-04,1023.0,SE,59.0,43.0,Yes
SE,79.34,No,1.8,64.0,9.6,SE,57.0,68.72,77.18,1018.0,7.0,39.0,84.38000000000001,7.1,Cairns,6.0,2015-10-05,1021.0,ESE,56.0,35.0,Yes
SE,81.5,Yes,0.2,53.0,8.8,ESE,50.0,68.72,80.78,1017.4,5.0,31.0,84.91999999999999,9.6,Cairns,5.0,2015-10-06,1019.9,ESE,52.0,35.0,No
SE,78.62,No,7.0,66.0,9.2,SE,59.0,68.72,78.62,1018.4,7.0,35.0,81.86,5.8,Cairns,4.0,2015-10-07,1020.4,SE,57.0,30.0,Yes
SE,81.5,Yes,0.0,48.0,8.0,SE,45.0,70.16,79.16,1019.0,1.0,37.0,84.74,,Cairns,2.0,2015-10-08,1021.9,SE,56.0,37.0,No
SE,76.82,Yes,4.8,86.0,10.4,S,64.0,68.18,69.8,1018.6,7.0,20.0,81.5,3.8,Cairns,,2015-10-09,1022.1,SE,48.0,28.0,Yes
ESE,80.42,No,6.2,71.0,5.2,SSE,58.0,66.74000000000001,75.38,1017.2,4.0,17.0,82.75999999999999,9.5,Cairns,4.0,2015-10-10,1021.2,ESE,48.0,35.0,Yes
SE,80.6,Yes,0.8,63.0,8.0,SE,59.0,69.62,78.08,1016.9,,20.0,85.1,9.1,Cairns,3.0,2015-10-11,1020.5,SE,52.0,28.0,No
SSE,76.1,Yes,8.2,85.0,7.2,SSE,71.0,69.25999999999999,73.04,1017.5,7.0,17.0,80.06,2.2,Cairns,8.0,2015-10-12,1021.3,SE,37.0,19.0,Yes
ENE,80.42,No,2.2,58.0,4.6,SSE,37.0,64.94,77.9,1016.9,1.0,20.0,83.12,11.6,Cairns,3.0,2015-10-13,1020.2,ESE,39.0,20.0,Yes
ESE,82.4,No,0.0,57.0,8.0,SSE,35.0,61.34,77.54,1016.2,1.0,17.0,84.02,11.5,Cairns,1.0,2015-10-14,1020.0,ESE,37.0,26.0,No
ESE,82.22,Yes,0.0,58.0,9.8,SSE,49.0,65.48,78.8,1015.8,3.0,24.0,85.1,10.7,Cairns,5.0,2015-10-15,1019.8,SE,50.0,31.0,No
SE,79.88,Yes,3.8,82.0,7.8,SSE,58.0,68.54,71.6,1015.6,3.0,17.0,81.86,7.7,Cairns,7.0,2015-10-16,1019.4,SE,46.0,30.0,Yes
SSE,71.96,Yes,1.2,69.0,7.2,SSE,71.0,68.18,77.0,1018.1,7.0,20.0,84.56,7.9,Cairns,4.0,2015-10-17,1020.0,SSE,54.0,35.0,Yes
SE,79.88,Yes,3.6,84.0,6.4,S,56.0,66.74000000000001,74.48,1016.9,6.0,19.0,81.68,8.3,Cairns,7.0,2015-10-18,1019.6,ESE,59.0,35.0,Yes
SE,80.42,Yes,3.8,89.0,6.0,SE,53.0,64.4,70.34,1015.6,4.0,9.0,83.12,9.3,Cairns,7.0,2015-10-19,1019.3,ESE,35.0,28.0,Yes
SSE,74.3,Yes,7.0,86.0,6.8,S,81.0,68.72,74.12,1016.3,7.0,17.0,80.42,5.2,Cairns,7.0,2015-10-20,1019.3,SE,50.0,20.0,Yes
ENE,81.5,No,5.2,72.0,4.6,SSE,62.0,66.92,77.54,1014.9,4.0,17.0,83.3,11.2,Cairns,3.0,2015-10-21,1018.8,ENE,33.0,22.0,Yes
N,81.14,No,0.0,67.0,6.2,SE,64.0,65.12,78.25999999999999,1014.0,1.0,11.0,82.22,,Cairns,1.0,2015-10-22,1018.1,NNE,31.0,13.0,No
N,79.88,No,0.0,61.0,5.6,SE,71.0,63.5,78.44,1012.7,2.0,13.0,82.75999999999999,11.1,Cairns,1.0,2015-10-23,1016.6,NNE,31.0,19.0,No
NE,82.75999999999999,No,0.0,65.0,6.0,E,67.0,67.46,81.14,1015.1,1.0,11.0,85.64,11.1,Cairns,1.0,2015-10-24,1017.6,ENE,28.0,13.0,No
NE,84.74,No,0.0,68.0,6.8,ESE,63.0,71.96,81.86,1016.0,2.0,9.0,87.26,11.0,Cairns,2.0,2015-10-25,1018.9,E,35.0,22.0,No
E,84.02,No,0.0,61.0,7.2,ESE,52.0,74.3,81.32,1016.3,1.0,19.0,87.08000000000001,10.9,Cairns,4.0,2015-10-26,1019.8,E,39.0,26.0,No
ENE,84.74,No,0.0,57.0,9.4,SSE,52.0,69.08,81.86,1015.2,1.0,19.0,86.9,11.4,Cairns,3.0,2015-10-27,1019.0,ENE,37.0,24.0,No
NE,85.46000000000001,No,0.0,60.0,8.0,SSE,52.0,68.9,80.78,1014.9,1.0,15.0,86.18,11.3,Cairns,3.0,2015-10-28,1018.8,E,35.0,22.0,No
ENE,82.22,No,0.0,63.0,7.4,ESE,63.0,66.92,80.96,1013.9,1.0,9.0,84.74,11.8,Cairns,3.0,2015-10-29,1016.7,ENE,33.0,24.0,No
E,83.12,No,0.0,63.0,9.0,ESE,56.0,72.32,80.96,1014.5,7.0,13.0,87.44,7.9,Cairns,7.0,2015-10-30,1017.0,E,33.0,26.0,No
ESE,85.82,Yes,0.8,72.0,6.0,SSE,41.0,70.7,80.24000000000001,1014.3,3.0,15.0,88.7,8.9,Cairns,3.0,2015-10-31,1018.2,ESE,39.0,20.0,No
ENE,82.94,Yes,9.2,90.0,7.9,S,63.0,70.34,74.48,1013.5,3.0,11.0,83.66,4.8,Cairns,8.0,2015-11-01,1017.4,NE,31.0,24.0,Yes
,81.5,No,2.0,71.0,6.0,SSE,59.0,72.32,79.52,1013.1,5.0,7.0,84.91999999999999,6.3,Cairns,7.0,2015-11-02,1016.9,ENE,33.0,,Yes
NE,84.56,No,0.0,64.0,5.0,SE,63.0,69.8,80.78,1012.7,1.0,11.0,86.72,10.3,Cairns,3.0,2015-11-03,1015.9,NE,33.0,26.0,No
NE,82.4,No,0.0,66.0,7.4,NE,65.0,70.34,82.22,1011.6,4.0,17.0,85.1,10.6,Cairns,3.0,2015-11-04,1015.4,NE,33.0,17.0,No
NNE,82.22,No,0.0,63.0,6.6,E,70.0,71.6,82.22,1010.5,6.0,11.0,86.0,7.0,Cairns,5.0,2015-11-05,1014.6,NNE,30.0,15.0,No
NE,82.04,No,0.4,77.0,8.0,NE,72.0,75.02,80.96,1010.5,7.0,13.0,86.9,5.7,Cairns,6.0,2015-11-06,1014.1,NE,31.0,20.0,No
NNE,84.2,No,0.0,65.0,5.2,ENE,63.0,71.6,83.66,1010.0,2.0,11.0,87.08000000000001,10.8,Cairns,2.0,2015-11-07,1013.5,NNE,30.0,17.0,No
NNE,85.28,No,0.0,64.0,6.2,N,63.0,76.64,83.48,1008.1,2.0,19.0,88.16,10.9,Cairns,4.0,2015-11-08,1013.3,N,37.0,20.0,No
N,84.38000000000001,Yes,0.2,78.0,8.1,NNW,68.0,75.56,82.58,1007.5,4.0,13.0,88.7,6.5,Cairns,3.0,2015-11-09,1011.3,NNE,33.0,20.0,No
NE,81.86,Yes,22.8,96.0,4.8,NNE,74.0,74.84,75.02,1010.0,7.0,9.0,82.94,2.7,Cairns,8.0,2015-11-10,1013.0,W,24.0,13.0,Yes
NE,80.6,Yes,2.6,72.0,2.6,NE,78.0,75.02,81.5,1011.8,8.0,6.0,83.12,0.6,Cairns,7.0,2015-11-11,1014.4,ENE,28.0,9.0,Yes
SE,85.82,No,8.2,60.0,4.1,SSE,54.0,73.58,82.75999999999999,1012.8,1.0,13.0,88.34,10.5,Cairns,6.0,2015-11-12,1016.5,ESE,39.0,30.0,Yes
NNE,84.56,No,0.0,65.0,7.4,SSE,61.0,72.68,81.86,1011.4,3.0,11.0,86.0,9.9,Cairns,7.0,2015-11-13,1015.3,NNE,30.0,22.0,No
NNE,83.66,No,0.0,70.0,8.0,SE,67.0,71.6,82.58,1009.0,1.0,9.0,85.46000000000001,9.6,Cairns,3.0,2015-11-14,1013.1,NE,30.0,15.0,No
N,83.3,Yes,0.0,61.0,8.0,N,69.0,74.3,84.2,1007.0,5.0,24.0,86.36,9.5,Cairns,2.0,2015-11-15,1009.9,N,39.0,17.0,No
NNE,83.3,No,4.0,60.0,6.4,NW,77.0,71.96,85.64,1007.3,5.0,7.0,88.52,10.1,Cairns,4.0,2015-11-16,1009.3,N,31.0,17.0,Yes
NE,85.1,Yes,0.0,83.0,5.6,NNE,68.0,75.74000000000001,81.5,1010.6,5.0,13.0,86.9,7.6,Cairns,5.0,2015-11-17,1012.3,ENE,31.0,15.0,No
SE,88.16,Yes,3.2,69.0,7.2,SE,46.0,76.28,82.58,1012.6,1.0,24.0,89.41999999999999,10.3,Cairns,6.0,2015-11-18,1015.9,SE,50.0,37.0,Yes
SE,86.9,No,2.4,54.0,12.4,SE,39.0,73.58,82.94,1012.6,1.0,30.0,88.16,11.2,Cairns,2.0,2015-11-19,1016.2,SE,65.0,37.0,Yes
ESE,84.74,No,0.0,51.0,11.0,SE,51.0,68.9,82.04,1011.1,2.0,26.0,87.98,11.2,Cairns,3.0,2015-11-20,1014.8,SE,50.0,35.0,No
SE,84.38000000000001,Yes,0.0,61.0,8.0,SSE,66.0,73.58,82.75999999999999,1010.1,6.0,26.0,89.06,6.9,Cairns,4.0,2015-11-21,1013.5,SE,46.0,26.0,No
E,85.28,Yes,29.2,85.0,9.8,S,69.0,75.56,80.06,1009.8,7.0,17.0,87.08000000000001,4.3,Cairns,7.0,2015-11-22,1012.5,SE,35.0,22.0,Yes
NE,82.75999999999999,Yes,3.0,84.0,5.1,SSE,82.0,76.64,81.5,1010.4,6.0,7.0,85.28,2.5,Cairns,8.0,2015-11-23,1013.3,ENE,28.0,13.0,Yes
NNE,84.91999999999999,No,5.0,72.0,2.4,ENE,71.0,74.66,83.66,1009.4,3.0,9.0,86.72,10.4,Cairns,4.0,2015-11-24,1013.3,ENE,35.0,20.0,Yes
E,85.64,No,0.2,63.0,8.0,SE,51.0,72.86,82.22,1010.4,1.0,17.0,87.44,10.3,Cairns,4.0,2015-11-25,1013.3,SE,39.0,15.0,No
ENE,87.8,No,0.0,63.0,8.5,SE,60.0,72.68,84.38000000000001,1010.2,1.0,11.0,89.78,11.0,Cairns,2.0,2015-11-26,1013.1,NE,33.0,24.0,No
NE,87.44,No,0.0,61.0,7.4,SE,68.0,70.34,84.91999999999999,1009.5,2.0,11.0,89.78,11.5,Cairns,4.0,2015-11-27,1012.9,NE,30.0,22.0,No
NE,86.36,No,0.0,68.0,6.8,SE,69.0,74.48,83.84,1009.7,4.0,9.0,89.06,11.9,Cairns,7.0,2015-11-28,1013.5,NE,35.0,20.0,No
NE,85.1,No,0.0,61.0,7.6,SE,69.0,74.48,85.46000000000001,1010.1,7.0,9.0,87.98,10.9,Cairns,5.0,2015-11-29,1013.4,NE,33.0,19.0,No
NE,85.82,No,0.0,72.0,4.0,E,63.0,72.14,81.86,1010.4,3.0,9.0,87.8,9.9,Cairns,6.0,2015-11-30,1012.9,ENE,30.0,17.0,No
ESE,87.44,No,0.0,62.0,6.4,SSE,52.0,72.86,84.91999999999999,1011.3,7.0,17.0,91.03999999999999,8.1,Cairns,3.0,2015-12-01,1014.2,E,35.0,20.0,No
E,82.58,Yes,0.0,59.0,9.0,SSE,74.0,73.94,85.64,1011.3,7.0,19.0,90.5,7.4,Cairns,3.0,2015-12-02,1013.7,SSE,35.0,17.0,No
ESE,86.36,No,17.2,78.0,5.2,S,58.0,75.92,81.68,1012.2,7.0,13.0,88.16,6.8,Cairns,7.0,2015-12-03,1015.4,SE,39.0,26.0,Yes
ESE,89.06,No,0.2,59.0,7.4,SE,53.0,76.64,85.64,1012.6,3.0,28.0,89.78,11.3,Cairns,3.0,2015-12-04,1015.2,SE,52.0,30.0,No
SE,87.98,No,0.0,63.0,10.2,SE,52.0,75.56,84.74,1012.1,1.0,22.0,89.96000000000001,11.2,Cairns,3.0,2015-12-05,1016.2,SE,39.0,31.0,No
ESE,88.16,No,0.2,60.0,8.8,SSE,41.0,73.58,83.12,1011.5,1.0,20.0,91.03999999999999,12.3,Cairns,2.0,2015-12-06,1015.0,ESE,43.0,28.0,No
ESE,87.98,No,0.0,61.0,9.4,SSE,51.0,70.7,84.02,1012.6,1.0,20.0,89.96000000000001,11.7,Cairns,3.0,2015-12-07,1015.6,SE,43.0,22.0,No
ESE,87.44,No,0.4,55.0,11.1,SE,48.0,75.2,84.91999999999999,1014.0,1.0,24.0,89.96000000000001,12.3,Cairns,2.0,2015-12-08,1016.8,ESE,44.0,31.0,No
E,88.16,No,0.0,63.0,8.2,SE,55.0,73.58,82.4,1013.9,3.0,22.0,89.6,9.5,Cairns,5.0,2015-12-09,1017.0,E,44.0,24.0,No
ENE,88.7,No,0.0,56.0,8.0,SE,42.0,75.02,85.28,1012.2,5.0,13.0,90.5,11.9,Cairns,3.0,2015-12-10,1015.7,ENE,37.0,28.0,No
ENE,86.18,No,0.0,56.0,10.8,SSE,60.0,68.54,84.56,1009.4,3.0,13.0,88.7,11.4,Cairns,1.0,2015-12-11,1013.4,NE,31.0,20.0,No
NE,86.0,Yes,0.0,65.0,8.0,N,63.0,73.22,83.48,1007.6,7.0,15.0,88.34,9.6,Cairns,6.0,2015-12-12,1010.6,NNE,28.0,15.0,No
ESE,82.4,Yes,2.8,81.0,7.2,SSE,68.0,75.56,81.86,1009.5,8.0,9.0,87.98,2.1,Cairns,8.0,2015-12-13,1011.6,E,44.0,13.0,Yes
SSE,80.42,Yes,9.0,86.0,5.2,SSE,87.0,74.3,78.44,1010.9,7.0,11.0,87.08000000000001,0.6,Cairns,7.0,2015-12-14,1013.0,SE,35.0,11.0,Yes
E,88.7,No,7.6,64.0,8.0,SSE,54.0,74.3,84.56,1008.8,2.0,15.0,90.14,11.6,Cairns,1.0,2015-12-15,1011.7,E,35.0,22.0,Yes
E,86.9,Yes,0.0,60.0,5.4,ESE,55.0,74.84,84.56,1007.6,4.0,13.0,89.06,10.2,Cairns,5.0,2015-12-16,1010.9,NE,31.0,24.0,No
E,87.08000000000001,No,3.2,76.0,5.7,SSE,60.0,74.66,81.5,1008.4,5.0,9.0,88.88000000000001,3.1,Cairns,6.0,2015-12-17,1010.5,SE,30.0,19.0,Yes
SE,84.74,Yes,0.2,74.0,6.2,SSE,59.0,76.46,80.78,1009.1,8.0,11.0,85.82,0.6,Cairns,7.0,2015-12-18,1011.6,SE,41.0,26.0,No
SSE,82.22,No,1.6,77.0,4.8,SSE,60.0,75.56,80.24000000000001,1009.9,7.0,17.0,89.41999999999999,3.9,Cairns,6.0,2015-12-19,1012.1,SE,54.0,20.0,Yes
SSE,77.0,Yes,0.2,75.0,6.2,S,93.0,73.94,80.42,1010.1,8.0,17.0,84.56,1.3,Cairns,7.0,2015-12-20,1012.4,S,39.0,15.0,No
SE,86.53999999999999,Yes,18.8,76.0,4.8,S,59.0,73.94,78.25999999999999,1010.6,5.0,15.0,88.16,6.1,Cairns,8.0,2015-12-21,1013.6,SE,50.0,33.0,Yes
SE,83.84,Yes,1.8,75.0,6.6,SSE,68.0,75.74000000000001,82.94,1009.4,6.0,17.0,88.52,2.3,Cairns,7.0,2015-12-22,1013.3,SE,44.0,31.0,Yes
SSE,78.44,Yes,44.6,86.0,4.2,SSE,88.0,75.38,79.7,1008.0,8.0,15.0,82.75999999999999,0.0,Cairns,8.0,2015-12-23,1010.7,ENE,35.0,15.0,Yes
SSE,81.68,Yes,60.4,93.0,2.8,SSE,78.0,74.66,76.46,1006.4,8.0,13.0,82.22,0.0,Cairns,8.0,2015-12-24,1009.4,S,30.0,15.0,Yes
NNE,81.68,Yes,4.8,80.0,2.2,SE,79.0,72.5,79.7,1006.6,8.0,13.0,85.64,2.1,Cairns,6.0,2015-12-25,1009.2,NE,22.0,13.0,Yes
N,83.3,No,6.0,84.0,4.0,SSE,80.0,76.28,81.86,1006.4,7.0,9.0,85.64,2.6,Cairns,7.0,2015-12-26,1009.3,NNE,22.0,13.0,Yes
NNE,85.82,Yes,0.4,72.0,4.2,E,77.0,76.1,84.56,1006.5,5.0,7.0,87.8,9.0,Cairns,6.0,2015-12-27,1009.9,NE,30.0,17.0,No
ENE,83.48,Yes,64.0,84.0,9.8,S,82.0,75.56,81.5,1007.1,7.0,4.0,86.0,,Cairns,8.0,2015-12-28,1009.8,,,20.0,Yes
SSE,77.9,Yes,16.4,78.0,5.4,S,96.0,75.2,81.5,1005.5,8.0,9.0,87.98,1.3,Cairns,8.0,2015-12-29,1008.9,SSE,41.0,24.0,Yes
S,73.94,Yes,71.8,100.0,14.0,SSE,88.0,73.4,73.4,1009.3,8.0,28.0,78.25999999999999,0.0,Cairns,8.0,2015-12-30,1010.6,SSE,41.0,22.0,Yes
S,80.42,No,16.4,77.0,6.6,S,71.0,72.32,77.54,1009.5,8.0,22.0,84.02,0.7,Cairns,7.0,2015-12-31,1012.6,SE,33.0,15.0,Yes
E,82.58,Yes,0.8,83.0,1.5,SE,66.0,73.4,77.9,1008.5,5.0,15.0,84.02,3.0,Cairns,7.0,2016-01-01,1011.8,E,30.0,15.0,No
ENE,84.74,No,7.2,77.0,3.6,NE,75.0,73.75999999999999,81.86,1005.6,5.0,6.0,85.64,7.5,Cairns,5.0,2016-01-02,1009.9,N,24.0,11.0,Yes
N,84.38000000000001,No,0.6,75.0,5.0,NNE,66.0,74.48,84.02,1004.0,7.0,19.0,87.08000000000001,6.8,Cairns,3.0,2016-01-03,1006.9,N,35.0,19.0,No
N,87.44,No,0.2,64.0,3.7,NW,64.0,75.2,84.56,1004.5,2.0,19.0,94.28,10.4,Cairns,3.0,2016-01-04,1007.7,W,35.0,22.0,No
N,90.68,No,0.0,43.0,8.0,SSE,41.0,73.58,89.78,1005.7,1.0,11.0,95.53999999999999,12.6,Cairns,1.0,2016-01-05,1009.5,N,31.0,15.0,No
N,91.94,No,0.0,49.0,8.2,SE,40.0,70.16,88.52,1007.0,1.0,7.0,96.98,12.8,Cairns,0.0,2016-01-06,1009.8,N,26.0,15.0,No
N,92.11999999999999,No,0.0,44.0,8.0,SE,42.0,69.08,88.34,1007.8,1.0,7.0,95.9,,Cairns,0.0,2016-01-07,1010.0,,,13.0,No
NNE,88.16,No,0.0,68.0,,N,74.0,74.84,87.98,1011.5,3.0,13.0,89.41999999999999,10.3,Cairns,,2016-01-08,1013.0,NE,28.0,17.0,No
