MinTempF,Location,MaxTempF,Temp3pmF,Temp9amF,WindDir3pm,Humidity9am,Cloud3pm,Rainfall,WindSpeed3pm,Cloud9am,WindSpeed9am,RainToday,Date,WindDir9am,RainTomorrow,Humidity3pm
72.5,Newcastle,97.7,,72.5,,83.0,,0.0,,0.0,0.0,No,2016-02-14,,No,
70.7,Newcastle,86.9,,79.7,,76.0,,0.2,,4.0,0.0,No,2016-02-15,,Yes,
66.74000000000001,Newcastle,83.66,,77.9,,58.0,,3.0,,0.0,0.0,Yes,2016-02-16,,Yes,
65.84,Newcastle,76.1,,71.24000000000001,,66.0,,2.2,,7.0,9.0,Yes,2016-02-17,SE,No,
68.0,Newcastle,79.7,,73.22,,71.0,,0.0,,7.0,0.0,No,2016-02-18,,No,
69.44,Newcastle,90.32,,76.1,,82.0,,0.0,,6.0,0.0,No,2016-02-19,,No,
73.75999999999999,Newcastle,85.46000000000001,,77.9,,82.0,,0.0,,6.0,28.0,No,2016-02-20,SE,No,
69.44,Newcastle,83.84,,77.0,,88.0,,0.0,,6.0,4.0,No,2016-02-21,SE,,
68.9,Newcastle,,,75.2,,86.0,,,,2.0,0.0,,2016-02-22,,,
,Newcastle,,,,,,,,,,,,2016-02-23,,,
,Newcastle,,,,,,,,,,,,2016-02-24,,,
,Newcastle,,,,,,,,,,,,2016-02-25,,,
,Newcastle,,,,,,,,,,,,2016-02-26,,,
,Newcastle,,,,,,,,,,,,2016-02-27,,,
,Newcastle,,,,,,,,,,,,2016-02-28,,,
,Newcastle,,,,,,,,,,,,2016-02-29,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-03-01,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-03-02,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-03-03,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-03-04,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-03-05,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-03-06,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-03-07,,No,
,Newcastle,87.8,,77.9,,55.0,,0.0,,0.0,19.0,No,2016-03-08,N,No,
68.9,Newcastle,91.03999999999999,,77.0,,79.0,,0.0,,0.0,0.0,No,2016-03-09,,No,
66.2,Newcastle,89.6,,,,,,0.0,,6.0,0.0,No,2016-03-10,,No,
73.4,Newcastle,88.7,,75.2,,83.0,,0.0,,6.0,9.0,No,2016-03-11,N,No,
69.44,Newcastle,,,75.56,,83.0,,0.0,,5.0,0.0,No,2016-03-12,,No,
,Newcastle,87.26,,,,,,0.0,,,,No,2016-03-13,,No,
69.44,Newcastle,86.36,,75.56,,90.0,,0.0,,6.0,9.0,No,2016-03-14,NE,No,
70.7,Newcastle,77.36,,75.56,,77.0,,0.0,,6.0,9.0,No,2016-03-15,NW,Yes,
66.2,Newcastle,77.36,,67.1,,97.0,,10.0,,8.0,0.0,Yes,2016-03-16,,Yes,
66.56,Newcastle,,,73.4,,87.0,,8.5,,5.0,0.0,Yes,2016-03-17,,No,
67.1,Newcastle,86.0,,71.6,,98.0,,0.0,,5.0,9.0,No,2016-03-18,NE,No,
64.75999999999999,Newcastle,75.2,,65.3,,62.0,,1.0,,1.0,0.0,No,2016-03-19,,No,
58.64,Newcastle,75.56,,65.84,,79.0,,0.0,,6.0,9.0,No,2016-03-20,SE,Yes,
60.8,Newcastle,73.75999999999999,,62.6,,95.0,,42.0,,7.0,19.0,Yes,2016-03-21,SE,No,
60.440000000000005,Newcastle,74.3,,65.48,,79.0,,0.4,,5.0,9.0,No,2016-03-22,NE,No,
56.48,Newcastle,79.7,,64.4,,82.0,,0.6,,1.0,0.0,No,2016-03-23,,No,
57.56,Newcastle,82.75999999999999,,66.2,,77.0,,0.0,,1.0,0.0,No,2016-03-24,,No,
61.16,Newcastle,77.9,,67.82,,79.0,,0.0,,1.0,0.0,No,2016-03-25,,No,
59.0,Newcastle,80.96,,69.8,,86.0,,0.2,,1.0,0.0,No,2016-03-26,,No,
,Newcastle,,,70.7,,82.0,,0.0,,3.0,0.0,No,2016-03-27,,No,
65.48,Newcastle,84.2,,71.6,,82.0,,0.0,,1.0,0.0,No,2016-03-28,,No,
68.9,Newcastle,77.9,,71.42,,85.0,,0.0,,7.0,0.0,No,2016-03-29,,Yes,
66.02,Newcastle,82.75999999999999,,66.2,,68.0,,8.0,,5.0,9.0,Yes,2016-03-30,NW,No,
57.56,Newcastle,77.72,,65.84,,63.0,,0.0,,0.0,0.0,No,2016-03-31,,No,
57.56,Newcastle,80.96,,64.4,,90.0,,0.0,,0.0,0.0,No,2016-04-01,,No,
59.0,Newcastle,93.2,,66.38,,71.0,,0.0,,1.0,9.0,No,2016-04-02,NE,No,
63.68,Newcastle,80.24000000000001,,76.1,,71.0,,0.0,,6.0,0.0,No,2016-04-03,,No,
69.44,Newcastle,79.52,,73.4,,74.0,,0.0,,7.0,9.0,No,2016-04-04,NE,No,
61.88,Newcastle,86.0,,71.6,,74.0,,0.0,,0.0,9.0,No,2016-04-05,NE,No,
63.5,Newcastle,94.1,,76.28,,72.0,,0.0,,0.0,9.0,No,2016-04-06,NW,No,
68.72,Newcastle,73.4,,71.24000000000001,,77.0,,0.0,,7.0,9.0,No,2016-04-07,SE,No,
64.4,Newcastle,,,68.9,,81.0,,0.0,,8.0,0.0,No,2016-04-08,,No,
,Newcastle,77.36,,,,,,1.0,,,,No,2016-04-09,,No,
59.72,Newcastle,,,68.0,,83.0,,0.0,,6.0,0.0,No,2016-04-10,,No,
55.4,Newcastle,80.24000000000001,,70.88,,57.0,,0.0,,0.0,0.0,No,2016-04-11,,No,
61.7,Newcastle,75.56,,71.42,,62.0,,0.0,,7.0,0.0,No,2016-04-12,,No,
60.8,Newcastle,72.5,,64.4,,90.0,,0.8,,8.0,9.0,No,2016-04-13,NE,Yes,
60.8,Newcastle,74.84,,71.24000000000001,,67.0,,12.6,,7.0,0.0,Yes,2016-04-14,,No,
56.66,Newcastle,79.16,,65.3,,87.0,,0.0,,5.0,0.0,No,2016-04-15,,No,
55.76,Newcastle,80.96,,65.3,,85.0,,0.0,,3.0,0.0,No,2016-04-16,,No,
61.519999999999996,Newcastle,71.24000000000001,,68.0,,,,0.0,,7.0,0.0,No,2016-04-17,,Yes,
59.18,Newcastle,72.86,,66.74000000000001,,82.0,,36.2,,6.0,0.0,Yes,2016-04-18,,No,
57.74,Newcastle,77.36,,65.84,,90.0,,0.2,,4.0,0.0,No,2016-04-19,,No,
57.56,Newcastle,77.36,,63.32,,99.0,,0.0,,7.0,0.0,No,2016-04-20,,No,
59.18,Newcastle,75.92,,64.4,,98.0,,0.2,,8.0,0.0,No,2016-04-21,,No,
58.28,Newcastle,79.52,,67.1,,85.0,,0.0,,0.0,0.0,No,2016-04-22,,Yes,
59.72,Newcastle,72.14,,62.6,,94.0,,8.0,,7.0,9.0,Yes,2016-04-23,SE,Yes,
58.28,Newcastle,,,68.54,,58.0,,4.8,,6.0,37.0,Yes,2016-04-24,SE,No,
,Newcastle,72.86,,,,,,0.0,,,,No,2016-04-25,,No,
55.4,Newcastle,76.46,,64.75999999999999,,88.0,,0.0,,6.0,0.0,No,2016-04-26,,No,
49.64,Newcastle,73.94,,59.9,,88.0,,0.0,,7.0,0.0,No,2016-04-27,,No,
55.4,Newcastle,79.7,,59.36,,98.0,,0.2,,8.0,9.0,No,2016-04-28,NE,No,
56.66,Newcastle,79.7,,62.6,,100.0,,0.2,,1.0,0.0,No,2016-04-29,,No,
61.7,Newcastle,74.66,,68.72,,82.0,,0.0,,7.0,0.0,No,2016-04-30,,Yes,
60.440000000000005,Newcastle,72.5,,62.959999999999994,,63.0,,7.4,,8.0,0.0,Yes,2016-05-01,,Yes,
56.120000000000005,Newcastle,76.64,,65.48,,84.0,,2.6,,0.0,0.0,Yes,2016-05-02,,No,
58.82,Newcastle,76.64,,67.1,,78.0,,0.4,,1.0,9.0,No,2016-05-03,NW,No,
56.120000000000005,Newcastle,79.88,,66.2,,63.0,,0.1,,0.0,9.0,No,2016-05-04,NW,No,
52.7,Newcastle,78.8,,63.5,,80.0,,0.0,,0.0,0.0,No,2016-05-05,,No,
51.620000000000005,Newcastle,77.18,,66.2,,68.0,,0.0,,2.0,0.0,No,2016-05-06,,No,
50.0,Newcastle,77.72,,60.8,,87.0,,0.0,,0.0,0.0,No,2016-05-07,,No,
59.36,Newcastle,73.4,,61.7,,94.0,,0.3,,8.0,0.0,No,2016-05-08,,No,
60.8,Newcastle,71.06,,,,,,0.6,,8.0,0.0,No,2016-05-09,,No,
61.7,Newcastle,73.75999999999999,,66.2,,63.0,,0.4,,2.0,0.0,No,2016-05-10,,No,
55.04,Newcastle,69.44,,59.36,,66.0,,0.0,,1.0,37.0,No,2016-05-11,NW,No,
54.86,Newcastle,72.14,,60.440000000000005,,55.0,,0.0,,2.0,46.0,No,2016-05-12,NW,No,
55.04,Newcastle,77.36,,61.88,,69.0,,0.0,,1.0,19.0,No,2016-05-13,N,No,
48.56,Newcastle,79.34,,60.8,,69.0,,0.0,,0.0,0.0,No,2016-05-14,,No,
,Newcastle,77.36,,63.5,,53.0,,0.0,,3.0,0.0,No,2016-05-15,,No,
55.04,Newcastle,78.25999999999999,,64.4,,70.0,,0.0,,0.0,0.0,No,2016-05-16,,No,
55.94,Newcastle,79.7,,66.2,,59.0,,0.0,,6.0,28.0,No,2016-05-17,NW,No,
51.44,Newcastle,71.96,,58.1,,78.0,,0.0,,8.0,0.0,No,2016-05-18,,No,
48.2,Newcastle,72.86,,58.1,,65.0,,0.0,,0.0,9.0,No,2016-05-19,NW,No,
53.24,Newcastle,75.56,,62.24,,58.0,,0.0,,0.0,9.0,No,2016-05-20,W,No,
50.72,Newcastle,73.04,,60.8,,84.0,,0.0,,7.0,0.0,No,2016-05-21,,No,
55.04,Newcastle,77.36,,59.0,,96.0,,0.0,,0.0,0.0,No,2016-05-22,,No,
53.96,Newcastle,81.68,,61.7,,76.0,,0.0,,0.0,0.0,No,2016-05-23,,No,
47.84,Newcastle,71.24000000000001,,56.84,,53.0,,0.0,,0.0,9.0,No,2016-05-24,NE,No,
48.56,Newcastle,70.34,,54.68,,63.0,,0.0,,1.0,9.0,No,2016-05-25,NW,No,
51.44,Newcastle,70.34,,55.04,,77.0,,1.0,,7.0,9.0,No,2016-05-26,NW,Yes,
51.44,Newcastle,,,55.04,,77.0,,1.4,,7.0,37.0,Yes,2016-05-27,NW,No,
,Newcastle,67.64,,,,,,0.0,,,,No,2016-05-28,,No,
48.2,Newcastle,66.56,,53.24,,71.0,,0.0,,0.0,9.0,No,2016-05-29,NW,No,
40.64,Newcastle,67.64,,49.28,,74.0,,0.0,,0.0,0.0,No,2016-05-30,,No,
39.56,Newcastle,69.62,,50.18,,78.0,,0.0,,6.0,0.0,No,2016-05-31,,Yes,
50.0,Newcastle,,,57.2,,94.0,,20.0,,7.0,0.0,Yes,2016-06-01,,No,
,Newcastle,66.56,,,,,,0.2,,,,No,2016-06-02,,Yes,
50.72,Newcastle,68.36,,55.76,,96.0,,2.4,,6.0,0.0,Yes,2016-06-03,,Yes,
55.4,Newcastle,65.84,,61.7,,99.0,,5.8,,8.0,9.0,Yes,2016-06-04,SE,Yes,
56.84,Newcastle,63.14,,58.1,,100.0,,96.0,,8.0,0.0,Yes,2016-06-05,,Yes,
54.32,Newcastle,67.28,,55.76,,62.0,,17.0,,6.0,28.0,Yes,2016-06-06,NE,No,
52.879999999999995,Newcastle,65.84,,58.1,,68.0,,0.0,,2.0,19.0,No,2016-06-07,NW,No,
52.7,Newcastle,68.0,,56.84,,76.0,,0.0,,1.0,19.0,No,2016-06-08,SW,No,
54.32,Newcastle,68.0,,60.26,,67.0,,0.0,,7.0,0.0,No,2016-06-09,,No,
55.94,Newcastle,69.08,,59.9,,74.0,,0.0,,0.0,19.0,No,2016-06-10,NW,No,
49.28,Newcastle,,,55.22,,58.0,,0.0,,5.0,28.0,No,2016-06-11,SW,No,
,Newcastle,63.68,,,,,,0.0,,,,No,2016-06-12,,No,
50.72,Newcastle,,,55.4,,94.0,,0.8,,2.0,0.0,No,2016-06-13,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-06-14,,No,
,Newcastle,,,,,,,0.0,,,,No,2016-06-15,,No,
,Newcastle,68.36,,,,,,0.0,,,,No,2016-06-16,,No,
44.239999999999995,Newcastle,67.1,,53.24,,88.0,,0.2,,6.0,0.0,No,2016-06-17,,Yes,
53.24,Newcastle,68.36,,57.2,,94.0,,2.0,,8.0,0.0,Yes,2016-06-18,,Yes,
56.3,Newcastle,65.48,,59.9,,82.0,,2.3,,8.0,0.0,Yes,2016-06-19,,Yes,
56.84,Newcastle,,,60.440000000000005,,81.0,,51.6,,6.0,28.0,Yes,2016-06-20,NW,No,
56.66,Newcastle,61.7,,58.64,,64.0,,0.7,,6.0,,No,2016-06-21,,No,
55.04,Newcastle,67.64,,58.64,,68.0,,0.0,,2.0,41.0,No,2016-06-22,NW,No,
47.3,Newcastle,63.14,,52.7,,79.0,,0.0,,6.0,6.0,No,2016-06-23,NE,No,
51.44,Newcastle,64.4,,60.440000000000005,,57.0,,0.0,,1.0,56.0,No,2016-06-24,NW,Yes,
41.0,Newcastle,58.1,,47.3,,61.0,,1.8,,0.0,9.0,Yes,2016-06-25,NW,No,
37.4,Newcastle,63.14,,43.7,,70.0,,0.0,,5.0,0.0,No,2016-06-26,,No,
,Newcastle,55.4,,47.84,,44.0,,0.0,,8.0,19.0,No,2016-06-27,NW,No,
45.68,Newcastle,63.32,,49.64,,64.0,,0.6,,6.0,0.0,No,2016-06-28,,No,
40.82,Newcastle,64.94,,48.56,,66.0,,0.0,,0.0,9.0,No,2016-06-29,NW,No,
38.48,Newcastle,62.959999999999994,,44.6,,78.0,,0.0,,1.0,0.0,No,2016-06-30,,No,
44.96,Newcastle,62.6,,54.5,,60.0,,0.0,,1.0,19.0,No,2016-07-01,NW,No,
43.7,Newcastle,,,50.0,,68.0,,0.0,,0.0,19.0,No,2016-07-02,NW,No,
,Newcastle,62.959999999999994,,50.0,,72.0,,0.0,,0.0,19.0,No,2016-07-03,NW,No,
40.28,Newcastle,62.959999999999994,,45.5,,90.0,,0.0,,4.0,9.0,No,2016-07-04,NW,Yes,
,Newcastle,66.56,,51.44,,96.0,,2.6,,8.0,0.0,Yes,2016-07-05,,No,
51.08,Newcastle,58.64,,53.24,,64.0,,0.0,,3.0,50.0,No,2016-07-06,NW,Yes,
53.6,Newcastle,62.959999999999994,,57.2,,96.0,,2.8,,7.0,19.0,Yes,2016-07-07,SW,Yes,
55.4,Newcastle,58.1,,55.76,,97.0,,9.0,,8.0,0.0,Yes,2016-07-08,,Yes,
51.8,Newcastle,64.75999999999999,,56.3,,85.0,,6.2,,1.0,0.0,Yes,2016-07-09,,No,
46.76,Newcastle,65.66,,51.620000000000005,,94.0,,0.2,,2.0,0.0,No,2016-07-10,,No,
52.52,Newcastle,72.14,,52.7,,99.0,,0.0,,4.0,9.0,No,2016-07-11,NW,No,
,Newcastle,67.1,,64.4,,69.0,,0.2,,6.0,28.0,No,2016-07-12,NW,No,
51.44,Newcastle,59.9,,52.7,,45.0,,0.0,,0.0,74.0,No,2016-07-13,NW,No,
41.9,Newcastle,59.540000000000006,,47.120000000000005,,61.0,,0.0,,5.0,19.0,No,2016-07-14,NW,No,
41.0,Newcastle,62.24,,45.68,,71.0,,0.0,,1.0,9.0,No,2016-07-15,N,No,
45.14,Newcastle,64.75999999999999,,49.64,,83.0,,0.0,,7.0,0.0,No,2016-07-16,,Yes,
,Newcastle,64.4,,53.96,,100.0,,4.8,,8.0,0.0,Yes,2016-07-17,,No,
53.6,Newcastle,74.48,,56.3,,97.0,,0.2,,8.0,0.0,No,2016-07-18,,No,
56.3,Newcastle,77.0,,59.9,,93.0,,0.0,,6.0,0.0,No,2016-07-19,,Yes,
,Newcastle,65.66,,63.5,,97.0,,19.0,,8.0,0.0,Yes,2016-07-20,,Yes,
57.2,Newcastle,64.75999999999999,,60.8,,93.0,,10.4,,8.0,0.0,Yes,2016-07-21,,No,
56.120000000000005,Newcastle,77.9,,60.8,,90.0,,0.0,,1.0,9.0,No,2016-07-22,NW,No,
62.6,Newcastle,64.75999999999999,,62.6,,30.0,,0.0,,1.0,56.0,No,2016-07-23,SW,No,
44.06,Newcastle,55.22,,48.74,,57.0,,0.0,,8.0,0.0,No,2016-07-24,,No,
49.64,Newcastle,62.959999999999994,,55.22,,56.0,,0.0,,1.0,41.0,No,2016-07-25,N,No,
51.620000000000005,Newcastle,65.84,,55.04,,57.0,,0.0,,1.0,28.0,No,2016-07-26,NW,No,
52.879999999999995,Newcastle,66.74000000000001,,57.56,,57.0,,0.0,,1.0,37.0,No,2016-07-27,NE,No,
47.84,Newcastle,66.92,,52.52,,71.0,,0.0,,0.0,9.0,No,2016-07-28,NW,No,
45.32,Newcastle,,,49.64,,71.0,,0.0,,0.0,9.0,No,2016-07-29,NE,No,
,Newcastle,66.92,,,,,,0.0,,,,No,2016-07-30,,No,
,Newcastle,68.36,,56.3,,67.0,,0.0,,1.0,28.0,No,2016-07-31,SW,No,
52.52,Newcastle,67.64,,57.92,,69.0,,0.0,,6.0,0.0,No,2016-08-01,,No,
52.7,Newcastle,65.48,,53.6,,82.0,,0.0,,8.0,0.0,No,2016-08-02,,Yes,
,Newcastle,62.24,,60.440000000000005,,59.0,,10.8,,8.0,37.0,Yes,2016-08-03,SE,Yes,
55.04,Newcastle,62.959999999999994,,56.120000000000005,,86.0,,12.6,,7.0,19.0,Yes,2016-08-04,SW,Yes,
51.8,Newcastle,60.440000000000005,,52.7,,76.0,,7.6,,7.0,0.0,Yes,2016-08-05,,Yes,
51.8,Newcastle,60.26,,53.6,,82.0,,1.2,,7.0,0.0,Yes,2016-08-06,,Yes,
51.620000000000005,Newcastle,64.04,,54.5,,77.0,,2.2,,5.0,0.0,Yes,2016-08-07,,No,
50.0,Newcastle,66.2,,53.6,,83.0,,0.8,,1.0,0.0,No,2016-08-08,,No,
48.2,Newcastle,69.08,,51.8,,81.0,,0.2,,1.0,9.0,No,2016-08-09,NW,No,
,Newcastle,77.36,,59.9,,63.0,,0.0,,1.0,9.0,No,2016-08-10,NW,No,
54.5,Newcastle,69.08,,61.16,,50.0,,0.5,,2.0,28.0,No,2016-08-11,SW,No,
43.16,Newcastle,65.84,,53.6,,59.0,,0.0,,2.0,0.0,No,2016-08-12,,No,
46.58,Newcastle,68.9,,53.6,,63.0,,0.0,,1.0,28.0,No,2016-08-13,N,No,
,Newcastle,68.0,,56.84,,63.0,,0.0,,1.0,9.0,No,2016-08-14,NW,No,
,Newcastle,69.44,,55.4,,83.0,,0.0,,0.0,0.0,No,2016-08-15,,No,
50.9,Newcastle,73.04,,55.4,,86.0,,0.0,,0.0,9.0,No,2016-08-16,N,No,
46.04,Newcastle,74.66,,60.08,,68.0,,0.0,,0.0,0.0,No,2016-08-17,,No,
46.76,Newcastle,73.75999999999999,,59.0,,64.0,,0.0,,0.0,0.0,No,2016-08-18,,No,
46.04,Newcastle,75.56,,56.84,,69.0,,0.0,,1.0,9.0,No,2016-08-19,SW,No,
54.5,Newcastle,66.74000000000001,,58.1,,68.0,,0.0,,3.0,28.0,No,2016-08-20,NW,No,
43.16,Newcastle,65.66,,53.6,,64.0,,0.0,,2.0,4.0,No,2016-08-21,NW,No,
40.28,Newcastle,56.66,,49.1,,75.0,,0.0,,8.0,0.0,No,2016-08-22,,Yes,
46.4,Newcastle,64.04,,54.5,,88.0,,3.4,,2.0,9.0,Yes,2016-08-23,NW,No,
53.06,Newcastle,60.8,,53.6,,100.0,,1.0,,8.0,0.0,No,2016-08-24,,Yes,
49.28,Newcastle,63.68,,53.96,,67.0,,3.0,,7.0,19.0,Yes,2016-08-25,NW,Yes,
40.64,Newcastle,62.6,,52.16,,67.0,,3.2,,4.0,0.0,Yes,2016-08-26,,Yes,
46.76,Newcastle,65.84,,50.9,,87.0,,5.2,,7.0,0.0,Yes,2016-08-27,,No,
42.8,Newcastle,69.08,,53.6,,56.0,,0.2,,0.0,19.0,No,2016-08-28,NW,No,
41.36,Newcastle,69.44,,,,,,0.0,,6.0,0.0,No,2016-08-29,,No,
48.74,Newcastle,71.96,,55.4,,94.0,,0.0,,7.0,9.0,No,2016-08-30,N,No,
56.84,Newcastle,69.25999999999999,,60.08,,91.0,,0.0,,8.0,0.0,No,2016-08-31,,No,
53.42,Newcastle,,,63.86,,73.0,,0.4,,0.0,9.0,No,2016-09-01,NE,Yes,
59.0,Newcastle,63.32,,59.9,,99.0,,8.4,,8.0,0.0,Yes,2016-09-02,,Yes,
58.28,Newcastle,68.36,,62.24,,95.0,,4.8,,5.0,37.0,Yes,2016-09-03,NW,No,
49.64,Newcastle,68.36,,59.9,,62.0,,0.0,,2.0,9.0,No,2016-09-04,NW,No,
43.879999999999995,Newcastle,70.16,,57.56,,74.0,,0.0,,0.0,9.0,No,2016-09-05,N,No,
45.32,Newcastle,73.94,,57.56,,84.0,,0.0,,0.0,9.0,No,2016-09-06,NW,No,
48.379999999999995,Newcastle,72.5,,62.959999999999994,,78.0,,0.0,,0.0,0.0,No,2016-09-07,,No,
57.56,Newcastle,74.3,,64.4,,82.0,,0.2,,1.0,9.0,No,2016-09-08,N,No,
55.4,Newcastle,78.8,,68.9,,57.0,,0.0,,0.0,9.0,No,2016-09-09,N,Yes,
55.58,Newcastle,,,58.1,,89.0,,3.0,,6.0,28.0,Yes,2016-09-10,NW,No,
,Newcastle,71.96,,,,,,0.0,,,,No,2016-09-11,,No,
46.04,Newcastle,69.25999999999999,,61.16,,76.0,,0.0,,0.0,0.0,No,2016-09-12,,No,
55.58,Newcastle,70.7,,62.6,,87.0,,0.0,,8.0,0.0,No,2016-09-13,,Yes,
59.72,Newcastle,73.75999999999999,,62.6,,98.0,,9.0,,8.0,9.0,Yes,2016-09-14,NE,No,
57.2,Newcastle,71.96,,63.68,,55.0,,1.0,,6.0,46.0,No,2016-09-15,NW,No,
51.8,Newcastle,73.04,,61.16,,72.0,,1.0,,5.0,0.0,No,2016-09-16,,No,
,Newcastle,71.24000000000001,,63.68,,61.0,,0.0,,0.0,0.0,No,2016-09-17,,No,
56.84,Newcastle,64.94,,59.9,,84.0,,0.0,,8.0,0.0,No,2016-09-18,,Yes,
54.32,Newcastle,71.96,,64.04,,68.0,,15.0,,3.0,9.0,Yes,2016-09-19,SW,No,
46.4,Newcastle,68.36,,58.28,,57.0,,0.0,,6.0,9.0,No,2016-09-20,NW,No,
54.32,Newcastle,66.56,,56.48,,93.0,,0.4,,7.0,0.0,No,2016-09-21,,Yes,
53.6,Newcastle,70.7,,63.5,,64.0,,6.0,,1.0,19.0,Yes,2016-09-22,NW,No,
55.94,Newcastle,71.24000000000001,,66.2,,54.0,,0.0,,6.0,19.0,No,2016-09-23,NW,No,
52.34,Newcastle,73.4,,66.56,,66.0,,0.0,,2.0,9.0,No,2016-09-24,NW,Yes,
55.76,Newcastle,73.75999999999999,,59.9,,88.0,,4.0,,7.0,19.0,Yes,2016-09-25,NW,No,
50.72,Newcastle,73.04,,62.959999999999994,,65.0,,0.4,,3.0,0.0,No,2016-09-26,,No,
47.3,Newcastle,77.36,,62.6,,50.0,,0.0,,4.0,28.0,No,2016-09-27,NW,No,
44.96,Newcastle,69.44,,62.6,,47.0,,0.0,,0.0,0.0,No,2016-09-28,,No,
51.8,Newcastle,72.14,,59.0,,72.0,,0.0,,8.0,0.0,No,2016-09-29,,Yes,
47.84,Newcastle,69.62,,62.6,,39.0,,2.4,,6.0,28.0,Yes,2016-09-30,N,No,
55.22,Newcastle,71.6,,65.3,,50.0,,0.0,,3.0,46.0,No,2016-10-01,SW,No,
49.1,Newcastle,80.24000000000001,,,,,,0.0,,,,No,2016-10-02,,No,
58.28,Newcastle,78.08,,64.4,,62.0,,0.0,,8.0,0.0,No,2016-10-03,,No,
53.96,Newcastle,73.4,,61.7,,51.0,,0.0,,0.0,28.0,No,2016-10-04,NW,No,
54.32,Newcastle,76.1,,61.519999999999996,,38.0,,0.0,,0.0,19.0,No,2016-10-05,NW,No,
54.32,Newcastle,83.66,,65.84,,45.0,,0.0,,1.0,28.0,No,2016-10-06,NW,No,
59.0,Newcastle,85.1,,70.7,,52.0,,0.0,,3.0,9.0,No,2016-10-07,NW,No,
62.6,Newcastle,78.44,,73.4,,41.0,,0.0,,7.0,37.0,No,2016-10-08,NW,No,
,Newcastle,,,67.1,,56.0,,0.8,,4.0,0.0,No,2016-10-09,,,
,Newcastle,89.96000000000001,,,,,,,,,,,2016-10-10,,Yes,
50.9,Newcastle,71.96,,59.72,,60.0,,9.8,,0.0,9.0,Yes,2016-10-11,NW,No,
44.239999999999995,Newcastle,72.5,,58.64,,55.0,,0.0,,0.0,0.0,No,2016-10-12,,Yes,
52.52,Newcastle,61.519999999999996,,53.6,,94.0,,11.8,,8.0,19.0,Yes,2016-10-13,SE,No,
48.2,Newcastle,68.0,,56.48,,82.0,,0.0,,1.0,0.0,No,2016-10-14,,No,
45.32,Newcastle,76.1,,58.1,,79.0,,0.0,,0.0,9.0,No,2016-10-15,NW,No,
50.0,Newcastle,84.2,,65.12,,59.0,,0.0,,0.0,0.0,No,2016-10-16,,No,
62.42,Newcastle,72.5,,70.88,,45.0,,0.0,,8.0,9.0,No,2016-10-17,NW,Yes,
48.74,Newcastle,76.28,,60.8,,63.0,,4.6,,0.0,19.0,Yes,2016-10-18,NE,No,
51.44,Newcastle,73.04,,66.2,,50.0,,0.0,,5.0,9.0,No,2016-10-19,NW,No,
59.9,Newcastle,73.04,,65.3,,62.0,,0.0,,7.0,9.0,No,2016-10-20,NE,No,
56.84,Newcastle,81.5,,67.1,,72.0,,0.0,,0.0,0.0,No,2016-10-21,,Yes,
62.959999999999994,Newcastle,,,64.4,,98.0,,16.4,,8.0,0.0,Yes,2016-10-22,,Yes,
46.4,Newcastle,65.3,,57.2,,65.0,,7.0,,6.0,0.0,Yes,2016-10-23,,No,
50.54,Newcastle,68.9,,60.8,,56.0,,0.0,,0.0,0.0,No,2016-10-24,,No,
47.120000000000005,Newcastle,80.96,,60.8,,71.0,,0.0,,1.0,9.0,No,2016-10-25,NW,No,
53.6,Newcastle,82.75999999999999,,71.6,,43.0,,0.0,,3.0,9.0,No,2016-10-26,NW,No,
59.9,Newcastle,74.84,,72.68,,52.0,,0.0,,6.0,0.0,No,2016-10-27,,Yes,
58.64,Newcastle,68.0,,61.88,,91.0,,1.4,,8.0,9.0,Yes,2016-10-28,SE,Yes,
60.440000000000005,Newcastle,78.8,,64.4,,94.0,,1.6,,7.0,0.0,Yes,2016-10-29,,No,
60.8,Newcastle,86.36,,70.16,,75.0,,0.0,,6.0,9.0,No,2016-10-30,NW,No,
65.12,Newcastle,73.75999999999999,,71.6,,55.0,,0.0,,6.0,9.0,No,2016-10-31,SW,No,
53.24,Newcastle,71.6,,61.7,,46.0,,0.0,,8.0,9.0,No,2016-11-01,SE,No,
50.36,Newcastle,74.84,,68.9,,40.0,,0.0,,0.0,9.0,No,2016-11-02,SE,No,
50.9,Newcastle,78.44,,68.0,,65.0,,0.0,,0.0,9.0,No,2016-11-03,NW,No,
58.28,Newcastle,87.44,,71.6,,56.0,,0.0,,0.0,9.0,No,2016-11-04,NW,No,
59.72,Newcastle,87.8,,77.9,,35.0,,0.0,,2.0,28.0,No,2016-11-05,NW,No,
56.48,Newcastle,81.86,,68.9,,33.0,,0.0,,0.0,19.0,No,2016-11-06,NW,No,
51.8,Newcastle,91.76,,68.0,,51.0,,0.0,,0.0,9.0,No,2016-11-07,NW,No,
58.64,Newcastle,89.96000000000001,,77.0,,46.0,,0.0,,5.0,0.0,No,2016-11-08,,Yes,
