Humidity3pm,WindGustDir,MaxTempF,Pressure9am,Date,WindDir3pm,Cloud3pm,Temp3pmF,WindSpeed9am,RainTomorrow,Rainfall,Pressure3pm,WindGustSpeed,Location,Sunshine,MinTempF,Evaporation,Cloud9am,Temp9amF,WindDir9am,Humidity9am,WindSpeed3pm,RainToday
53.0,N,69.62,1012.0,2016-10-07,N,7.0,66.92,41.0,No,0.0,1011.1,74.0,MelbourneAirport,0.0,57.92,10.0,7.0,63.5,N,48.0,13.0,No
47.0,S,62.059999999999995,1022.0,2016-10-08,SSE,1.0,60.08,15.0,No,0.2,1020.5,37.0,MelbourneAirport,11.0,42.620000000000005,2.4,6.0,50.9,SSW,74.0,13.0,No
51.0,N,68.54,1009.6,2016-10-09,N,7.0,65.66,61.0,No,0.0,1001.8,107.0,MelbourneAirport,2.2,44.06,5.8,8.0,55.58,N,65.0,57.0,No
49.0,W,60.8,1008.7,2016-10-10,SW,2.0,55.58,20.0,Yes,0.6,1009.0,76.0,MelbourneAirport,5.9,51.620000000000005,5.6,7.0,54.14,N,64.0,43.0,No
69.0,WSW,58.82,1016.7,2016-10-11,SSW,5.0,52.879999999999995,26.0,No,3.8,1017.0,50.0,MelbourneAirport,7.7,41.36,4.4,1.0,48.379999999999995,W,68.0,19.0,Yes
94.0,WSW,60.980000000000004,1017.1,2016-10-12,S,8.0,51.8,20.0,Yes,0.2,1018.0,61.0,MelbourneAirport,2.2,46.22,4.8,7.0,52.52,WNW,73.0,28.0,No
48.0,S,58.64,1025.7,2016-10-13,SSE,1.0,57.74,7.0,No,3.2,1025.4,33.0,MelbourneAirport,11.8,39.2,3.4,5.0,49.1,SW,71.0,19.0,Yes
32.0,N,71.06,1025.4,2016-10-14,N,1.0,70.16,13.0,No,0.0,1020.9,41.0,MelbourneAirport,12.0,35.96,4.4,1.0,49.28,N,74.0,26.0,No
32.0,NNW,74.48,1016.4,2016-10-15,NNW,7.0,73.22,41.0,No,0.0,1011.1,81.0,MelbourneAirport,8.9,48.379999999999995,7.6,7.0,58.82,N,57.0,54.0,No
48.0,N,70.52,1002.5,2016-10-16,NNW,8.0,68.0,41.0,Yes,0.0,999.3,93.0,MelbourneAirport,0.8,57.379999999999995,11.6,8.0,59.72,N,61.0,15.0,No
41.0,NW,65.12,1008.4,2016-10-17,WNW,6.0,60.980000000000004,20.0,No,7.6,1008.1,43.0,MelbourneAirport,9.4,43.16,2.2,1.0,52.52,W,70.0,17.0,Yes
55.0,SW,60.980000000000004,1009.3,2016-10-18,WNW,7.0,57.74,9.0,Yes,0.6,1010.0,59.0,MelbourneAirport,4.7,49.1,5.6,6.0,51.98,W,80.0,17.0,No
38.0,W,60.62,1020.2,2016-10-19,SW,5.0,58.459999999999994,17.0,No,3.4,1020.0,30.0,MelbourneAirport,10.4,37.76,3.6,1.0,49.64,W,68.0,17.0,Yes
36.0,N,69.98,1018.6,2016-10-20,N,1.0,68.18,44.0,No,0.0,1015.7,85.0,MelbourneAirport,12.3,42.620000000000005,4.8,1.0,54.32,N,50.0,43.0,No
96.0,N,61.34,1010.5,2016-10-21,S,8.0,52.34,41.0,Yes,0.0,1012.3,100.0,MelbourneAirport,0.1,54.14,12.2,7.0,60.440000000000005,N,53.0,13.0,No
82.0,SSW,53.42,1018.6,2016-10-22,S,7.0,52.7,31.0,Yes,13.2,1019.7,69.0,MelbourneAirport,5.2,40.46,2.2,6.0,47.3,WSW,72.0,33.0,Yes
53.0,SSE,55.76,1026.0,2016-10-23,S,7.0,53.96,19.0,No,24.8,1025.3,48.0,MelbourneAirport,6.0,42.260000000000005,5.6,7.0,47.48,SSW,85.0,24.0,Yes
51.0,N,64.04,1023.0,2016-10-24,S,7.0,60.62,13.0,No,0.6,1019.1,26.0,MelbourneAirport,7.9,46.76,2.4,7.0,50.54,SSW,73.0,9.0,No
34.0,N,75.38,1013.8,2016-10-25,N,6.0,72.32,50.0,No,0.0,1010.0,70.0,MelbourneAirport,8.4,47.120000000000005,6.0,6.0,57.74,N,58.0,46.0,No
84.0,N,66.74000000000001,1009.7,2016-10-26,SSE,8.0,58.64,17.0,Yes,0.0,1012.0,50.0,MelbourneAirport,1.5,57.2,7.2,7.0,57.74,WSW,84.0,20.0,No
52.0,S,60.26,1020.8,2016-10-27,S,4.0,57.74,19.0,No,1.8,1020.4,43.0,MelbourneAirport,10.5,45.14,1.8,6.0,50.36,SSW,84.0,24.0,Yes
43.0,SSE,63.32,1019.9,2016-10-28,SSE,6.0,61.34,7.0,No,0.0,1018.2,30.0,MelbourneAirport,12.5,38.12,5.6,6.0,50.18,WSW,77.0,17.0,No
32.0,NNE,75.92,1019.0,2016-10-29,NNE,1.0,73.94,6.0,No,0.0,1013.0,41.0,MelbourneAirport,9.5,44.42,4.6,7.0,52.879999999999995,NNW,81.0,30.0,No
30.0,W,78.8,999.0,2016-10-30,NW,7.0,72.32,41.0,No,0.0,999.1,87.0,MelbourneAirport,7.1,52.879999999999995,7.0,3.0,70.88,N,55.0,35.0,No
41.0,W,62.78,1012.7,2016-10-31,W,6.0,58.82,37.0,No,0.6,1012.9,57.0,MelbourneAirport,9.5,42.980000000000004,9.8,3.0,51.44,W,51.0,28.0,No
44.0,WNW,65.66,1011.9,2016-11-01,WNW,7.0,61.7,26.0,Yes,0.2,1009.9,48.0,MelbourneAirport,8.7,41.9,4.6,2.0,56.3,WNW,52.0,20.0,No
49.0,WSW,65.84,1016.1,2016-11-02,WSW,6.0,63.68,22.0,No,1.4,1016.3,35.0,MelbourneAirport,6.7,41.18,4.2,7.0,54.14,WSW,60.0,20.0,Yes
48.0,WSW,70.7,1019.7,2016-11-03,NW,3.0,66.74000000000001,19.0,No,0.0,1016.8,28.0,MelbourneAirport,12.9,44.239999999999995,3.6,1.0,55.58,WSW,59.0,7.0,No
16.0,WNW,82.94,1011.3,2016-11-04,NNW,2.0,80.96,33.0,No,0.0,1005.1,70.0,MelbourneAirport,11.8,45.32,5.6,5.0,65.12,NNE,52.0,39.0,No
48.0,WSW,61.7,1011.3,2016-11-05,WSW,7.0,58.28,35.0,No,0.0,1012.0,63.0,MelbourneAirport,5.5,47.48,12.8,7.0,51.8,WSW,59.0,39.0,No
40.0,SW,71.06,1011.8,2016-11-06,WSW,7.0,68.36,24.0,No,0.0,1010.0,50.0,MelbourneAirport,9.6,50.72,5.8,7.0,57.02,WSW,60.0,20.0,No
69.0,N,77.72,1003.0,2016-11-07,NW,7.0,60.440000000000005,52.0,No,0.0,1003.6,74.0,MelbourneAirport,5.1,56.48,7.0,7.0,65.84,N,50.0,28.0,No
41.0,SW,65.3,1011.6,2016-11-08,SSE,5.0,61.88,17.0,No,0.6,1010.9,37.0,MelbourneAirport,12.7,46.4,5.8,1.0,54.86,SW,54.0,22.0,No
51.0,S,65.48,1014.0,2016-11-09,S,4.0,63.86,15.0,No,0.0,1011.5,33.0,MelbourneAirport,7.8,46.04,6.6,7.0,55.22,SSW,77.0,19.0,No
50.0,SSE,64.58,1012.3,2016-11-10,S,5.0,63.14,9.0,No,0.0,1011.9,31.0,MelbourneAirport,6.9,47.120000000000005,5.4,7.0,55.22,SSW,78.0,15.0,No
44.0,W,71.42,1012.8,2016-11-11,S,1.0,70.16,11.0,Yes,0.0,1008.0,35.0,MelbourneAirport,11.5,41.0,3.8,1.0,55.58,S,69.0,20.0,No
34.0,NW,75.74000000000001,997.0,2016-11-12,NW,6.0,73.94,28.0,Yes,3.8,996.3,61.0,MelbourneAirport,4.5,52.34,4.8,7.0,66.2,N,75.0,35.0,Yes
55.0,SSW,66.38,993.6,2016-11-13,WNW,7.0,64.75999999999999,33.0,Yes,2.2,992.6,57.0,MelbourneAirport,1.7,50.72,7.2,7.0,54.86,NNW,69.0,9.0,Yes
57.0,SSW,61.88,1010.6,2016-11-14,S,7.0,58.28,28.0,No,11.2,1013.6,54.0,MelbourneAirport,3.2,49.1,3.2,8.0,52.16,SW,78.0,31.0,Yes
56.0,SSW,66.02,1019.6,2016-11-15,W,7.0,61.88,20.0,No,0.0,1019.4,39.0,MelbourneAirport,4.8,47.48,4.0,7.0,56.3,SW,67.0,26.0,No
50.0,SW,70.88,1024.6,2016-11-16,SSE,1.0,68.9,11.0,No,0.0,1022.3,33.0,MelbourneAirport,9.3,46.94,3.4,7.0,55.58,SW,83.0,9.0,No
23.0,NNW,87.61999999999999,1019.2,2016-11-17,NNW,4.0,84.74,26.0,No,0.0,1015.3,61.0,MelbourneAirport,11.3,50.36,4.4,1.0,69.25999999999999,N,61.0,31.0,No
67.0,SSW,68.18,1016.8,2016-11-18,S,7.0,64.94,6.0,No,0.0,1016.8,35.0,MelbourneAirport,0.7,56.84,10.0,8.0,61.34,S,78.0,20.0,No
41.0,SSE,71.78,1020.7,2016-11-19,S,1.0,70.34,11.0,No,0.0,1018.8,30.0,MelbourneAirport,12.1,50.18,3.6,4.0,57.02,SSE,71.0,19.0,No
27.0,N,92.84,1017.8,2016-11-20,N,6.0,90.5,2.0,No,0.0,1013.4,70.0,MelbourneAirport,9.6,49.28,5.8,7.0,62.6,N,69.0,30.0,No
28.0,WNW,93.74,1010.8,2016-11-21,N,7.0,89.24,43.0,Yes,0.0,1006.1,83.0,MelbourneAirport,6.2,62.42,11.2,7.0,75.2,N,52.0,33.0,No
97.0,SW,57.02,1015.5,2016-11-22,S,8.0,54.68,13.0,Yes,8.2,1016.4,26.0,MelbourneAirport,0.0,55.94,9.4,8.0,56.3,SSW,97.0,17.0,Yes
86.0,SW,61.519999999999996,1015.4,2016-11-23,SSW,7.0,49.46,19.0,Yes,8.0,1016.8,56.0,MelbourneAirport,5.2,50.72,1.0,7.0,56.3,SSW,75.0,13.0,Yes
62.0,SW,64.58,1019.0,2016-11-24,SSE,7.0,60.8,26.0,No,3.2,1017.1,37.0,MelbourneAirport,3.9,45.5,2.4,7.0,55.22,SW,76.0,19.0,Yes
57.0,SSW,64.04,1018.2,2016-11-25,SSE,7.0,60.08,24.0,No,0.0,1019.1,43.0,MelbourneAirport,4.5,47.48,3.8,6.0,55.4,SW,64.0,26.0,No
49.0,SW,66.02,1021.4,2016-11-26,SW,7.0,62.42,22.0,No,0.0,1020.4,41.0,MelbourneAirport,3.6,48.02,4.0,8.0,55.76,SW,65.0,28.0,No
68.0,SSE,65.3,1020.2,2016-11-27,SSE,7.0,60.8,17.0,No,0.0,1018.3,30.0,MelbourneAirport,4.3,51.44,5.2,8.0,54.68,SSW,75.0,17.0,No
49.0,SSE,69.98,1016.0,2016-11-28,S,6.0,68.18,7.0,No,1.0,1013.7,33.0,MelbourneAirport,8.8,53.78,3.0,7.0,57.379999999999995,SE,81.0,17.0,No
49.0,SSE,72.32,1013.3,2016-11-29,SSE,3.0,70.34,9.0,No,0.0,1011.4,33.0,MelbourneAirport,12.7,49.28,5.0,7.0,58.459999999999994,SE,70.0,22.0,No
61.0,S,68.72,1009.8,2016-11-30,S,6.0,66.38,17.0,No,0.0,1009.1,33.0,MelbourneAirport,3.2,50.18,6.4,8.0,58.82,S,82.0,20.0,No
47.0,SSE,76.28,1008.9,2016-12-01,SSE,7.0,75.38,6.0,No,0.0,1005.3,33.0,MelbourneAirport,8.3,48.379999999999995,4.0,7.0,59.18,S,73.0,24.0,No
50.0,SSE,72.86,1011.3,2016-12-02,S,4.0,68.0,17.0,No,0.0,1012.2,41.0,MelbourneAirport,11.2,51.44,5.4,7.0,60.440000000000005,SSW,62.0,22.0,No
33.0,SSE,73.75999999999999,1016.3,2016-12-03,S,5.0,72.14,11.0,No,0.0,1014.1,31.0,MelbourneAirport,13.1,43.7,7.4,3.0,58.459999999999994,SE,62.0,15.0,No
28.0,N,89.06,1009.8,2016-12-04,N,8.0,86.72,6.0,No,0.0,1006.1,70.0,MelbourneAirport,4.8,48.379999999999995,5.6,7.0,70.52,SSE,53.0,22.0,No
45.0,N,71.78,1011.7,2016-12-05,SSE,7.0,71.24000000000001,22.0,No,1.0,1011.3,52.0,MelbourneAirport,5.3,60.26,9.8,8.0,62.059999999999995,SW,67.0,24.0,No
46.0,S,70.16,1014.1,2016-12-06,SE,5.0,68.72,9.0,No,0.0,1013.1,37.0,MelbourneAirport,8.4,52.52,6.6,7.0,58.28,SSW,70.0,20.0,No
21.0,NW,83.12,1015.7,2016-12-07,NNW,1.0,80.96,9.0,Yes,0.0,1010.8,48.0,MelbourneAirport,12.9,44.78,4.6,6.0,59.72,E,60.0,24.0,No
29.0,N,74.12,996.7,2016-12-08,W,6.0,71.96,43.0,Yes,3.2,998.2,80.0,MelbourneAirport,6.1,59.18,12.2,8.0,61.34,N,90.0,50.0,Yes
43.0,SW,64.94,1015.6,2016-12-09,S,7.0,61.519999999999996,35.0,No,2.2,1018.4,50.0,MelbourneAirport,5.8,46.76,8.2,7.0,54.5,SSW,56.0,22.0,Yes
45.0,S,66.74000000000001,1023.9,2016-12-10,SSE,2.0,65.3,13.0,Yes,0.0,1022.4,35.0,MelbourneAirport,10.2,51.620000000000005,4.6,7.0,56.3,SSW,55.0,19.0,No
49.0,S,69.62,1024.2,2016-12-11,SSE,1.0,66.74000000000001,13.0,No,1.4,1022.2,35.0,MelbourneAirport,8.9,53.06,6.4,7.0,57.02,SSW,87.0,20.0,Yes
16.0,NW,91.4,1019.2,2016-12-12,NNW,7.0,87.61999999999999,11.0,No,0.0,1015.3,44.0,MelbourneAirport,12.0,46.04,6.2,7.0,65.66,NNE,62.0,22.0,No
11.0,N,96.61999999999999,1010.0,2016-12-13,WNW,8.0,94.28,43.0,No,0.0,1004.6,65.0,MelbourneAirport,1.5,61.519999999999996,11.6,7.0,78.62,N,23.0,33.0,No
46.0,SSE,67.82,1011.9,2016-12-14,SSE,7.0,63.68,24.0,No,0.0,1013.8,48.0,MelbourneAirport,3.5,58.1,11.8,7.0,60.26,SW,54.0,24.0,No
45.0,S,67.46,1019.0,2016-12-15,S,5.0,64.94,30.0,No,0.0,1017.0,48.0,MelbourneAirport,12.5,48.2,7.0,6.0,57.56,SSE,50.0,31.0,No
34.0,N,75.38,1011.4,2016-12-16,NW,8.0,75.02,7.0,No,0.0,1007.2,41.0,MelbourneAirport,6.1,46.22,8.0,3.0,60.08,N,64.0,13.0,No
27.0,SW,70.7,1008.2,2016-12-17,WSW,6.0,66.2,31.0,No,0.0,1012.1,69.0,MelbourneAirport,8.4,54.68,4.8,6.0,60.8,WSW,54.0,41.0,No
36.0,SSE,65.48,1022.7,2016-12-18,SSE,1.0,63.86,15.0,No,0.0,1022.1,41.0,MelbourneAirport,13.5,44.06,10.2,2.0,56.120000000000005,SSW,49.0,22.0,No
16.0,N,87.61999999999999,1015.1,2016-12-19,NNW,6.0,82.75999999999999,41.0,Yes,0.0,1009.2,61.0,MelbourneAirport,10.8,41.9,7.6,4.0,65.48,N,40.0,35.0,No
25.0,SW,73.75999999999999,1008.2,2016-12-20,WSW,1.0,71.96,28.0,No,2.4,1008.5,52.0,MelbourneAirport,9.0,56.84,13.0,7.0,57.02,SW,82.0,28.0,Yes
50.0,SSW,68.72,1016.1,2016-12-21,SSE,5.0,67.46,24.0,No,0.0,1017.8,50.0,MelbourneAirport,7.0,49.28,8.0,5.0,60.62,WSW,55.0,20.0,No
49.0,S,71.6,1020.5,2016-12-22,SE,1.0,70.88,15.0,No,0.0,1017.8,43.0,MelbourneAirport,11.2,56.84,6.2,7.0,59.72,SSE,63.0,22.0,No
35.0,N,89.6,1015.0,2016-12-23,S,4.0,85.82,9.0,Yes,0.0,1010.6,43.0,MelbourneAirport,10.7,53.06,8.6,0.0,63.14,NNW,72.0,20.0,No
19.0,NNE,94.82,1011.1,2016-12-24,NNW,1.0,93.02,9.0,No,1.4,1010.1,61.0,MelbourneAirport,11.2,58.28,8.2,6.0,65.12,SSW,83.0,35.0,Yes
22.0,N,97.88000000000001,1013.2,2016-12-25,NNE,1.0,96.08000000000001,41.0,No,0.0,1010.3,56.0,MelbourneAirport,11.2,56.3,11.8,1.0,80.78,N,39.0,22.0,No
54.0,N,86.0,1008.0,2016-12-26,S,8.0,70.34,37.0,Yes,0.0,1011.0,59.0,MelbourneAirport,2.4,77.9,16.0,7.0,83.48,N,35.0,17.0,No
67.0,NNW,82.4,1012.3,2016-12-27,NNE,8.0,78.8,7.0,Yes,1.6,1009.9,28.0,MelbourneAirport,0.0,62.059999999999995,2.6,8.0,66.02,NE,85.0,20.0,Yes
29.0,NNE,100.76,1002.9,2016-12-28,N,4.0,93.2,35.0,No,1.4,999.5,87.0,MelbourneAirport,7.0,65.66,2.4,7.0,80.96,NNE,46.0,50.0,Yes
96.0,NW,94.46000000000001,1002.9,2016-12-29,NW,8.0,73.94,37.0,Yes,0.0,1002.6,65.0,MelbourneAirport,3.4,76.82,15.4,7.0,83.84,N,59.0,30.0,No
46.0,WNW,88.16,1001.6,2016-12-30,S,1.0,79.52,15.0,No,62.8,999.5,50.0,MelbourneAirport,11.3,66.56,14.2,7.0,68.36,WSW,67.0,22.0,Yes
48.0,SSE,77.36,1006.3,2016-12-31,SSE,1.0,74.3,11.0,No,0.0,1005.4,41.0,MelbourneAirport,11.9,60.8,8.6,6.0,65.48,SW,59.0,20.0,No
72.0,SW,71.24000000000001,1005.5,2017-01-01,SSW,8.0,67.82,13.0,Yes,0.4,1007.5,37.0,MelbourneAirport,2.6,60.08,8.4,6.0,66.74000000000001,ENE,77.0,24.0,No
64.0,S,66.74000000000001,1016.9,2017-01-02,S,7.0,64.04,20.0,No,2.0,1018.4,46.0,MelbourneAirport,1.2,55.22,3.0,8.0,56.120000000000005,SW,93.0,31.0,Yes
55.0,SSE,70.16,1022.1,2017-01-03,SSE,1.0,67.82,17.0,No,0.6,1019.4,39.0,MelbourneAirport,9.0,55.94,4.0,7.0,59.9,S,65.0,20.0,No
42.0,NNE,86.36,1018.7,2017-01-04,S,3.0,83.84,9.0,No,0.0,1015.3,39.0,MelbourneAirport,12.7,58.459999999999994,6.0,1.0,66.74000000000001,NW,68.0,22.0,No
26.0,SSE,92.84,1016.8,2017-01-05,NW,2.0,90.86,24.0,No,0.0,1013.2,41.0,MelbourneAirport,10.5,63.14,9.0,6.0,76.46,N,47.0,17.0,No
32.0,SE,93.91999999999999,1016.2,2017-01-06,ESE,1.0,91.76,7.0,No,0.0,1013.1,31.0,MelbourneAirport,12.2,61.16,8.8,1.0,69.62,N,80.0,17.0,No
25.0,N,98.24,1012.7,2017-01-07,NNE,7.0,96.98,43.0,No,0.0,1008.9,57.0,MelbourneAirport,10.1,65.3,10.6,1.0,82.04,N,39.0,26.0,No
58.0,N,94.46000000000001,1005.6,2017-01-08,SSE,6.0,76.28,28.0,No,0.0,1007.1,63.0,MelbourneAirport,10.7,78.8,16.4,7.0,82.58,N,36.0,28.0,No
57.0,SE,75.2,1012.4,2017-01-09,S,8.0,73.94,13.0,No,0.0,1011.1,28.0,MelbourneAirport,3.2,63.14,10.6,8.0,65.66,S,72.0,7.0,No
45.0,S,85.28,1012.7,2017-01-10,S,1.0,82.94,13.0,No,0.0,1008.1,39.0,MelbourneAirport,10.6,61.7,3.8,7.0,62.78,N,84.0,24.0,No
34.0,SSW,80.42,1011.7,2017-01-11,SW,3.0,78.08,17.0,No,0.0,1010.0,57.0,MelbourneAirport,11.6,57.92,8.6,7.0,64.4,WSW,63.0,24.0,No
35.0,SSE,84.2,1013.2,2017-01-12,SE,0.0,80.06,11.0,No,0.0,1009.7,30.0,MelbourneAirport,13.5,52.16,7.0,1.0,63.68,SSW,61.0,7.0,No
71.0,NW,85.82,998.6,2017-01-13,NNW,8.0,75.74000000000001,20.0,Yes,1.0,998.3,61.0,MelbourneAirport,0.7,62.059999999999995,9.2,7.0,72.32,NNE,54.0,26.0,No
39.0,WSW,75.74000000000001,1008.7,2017-01-14,WSW,7.0,71.24000000000001,20.0,No,4.0,1010.8,56.0,MelbourneAirport,8.7,53.06,4.4,7.0,62.42,W,57.0,31.0,Yes
42.0,SSE,72.68,1018.7,2017-01-15,SE,1.0,71.6,15.0,No,0.0,1017.4,37.0,MelbourneAirport,10.2,51.8,6.8,7.0,60.26,SW,56.0,19.0,No
18.0,S,92.11999999999999,1016.0,2017-01-16,NNW,0.0,91.76,9.0,No,0.0,1011.3,41.0,MelbourneAirport,12.8,53.42,6.2,1.0,62.24,ENE,67.0,17.0,No
16.0,WNW,100.94,1009.4,2017-01-17,SSE,6.0,94.46000000000001,13.0,No,0.0,1006.2,54.0,MelbourneAirport,8.8,62.059999999999995,13.4,6.0,84.02,NNW,23.0,31.0,No
45.0,S,70.16,1013.7,2017-01-18,S,2.0,67.46,28.0,No,0.4,1015.2,52.0,MelbourneAirport,10.3,57.02,11.2,7.0,61.16,SSW,58.0,35.0,No
31.0,SSE,78.44,1014.0,2017-01-19,SSW,1.0,75.2,22.0,Yes,0.0,1009.0,33.0,MelbourneAirport,11.8,48.02,8.8,2.0,60.980000000000004,SE,58.0,6.0,No
55.0,SW,69.8,995.3,2017-01-20,SSW,7.0,66.74000000000001,11.0,No,16.6,1001.7,63.0,MelbourneAirport,5.0,59.18,9.4,8.0,65.12,NW,88.0,33.0,Yes
49.0,SSE,71.96,1014.9,2017-01-21,SSE,4.0,71.06,22.0,No,0.0,1015.2,33.0,MelbourneAirport,10.6,55.94,4.4,7.0,59.72,SW,65.0,19.0,No
42.0,SE,86.18,1016.4,2017-01-22,E,0.0,84.2,9.0,No,0.0,1012.2,33.0,MelbourneAirport,13.2,51.620000000000005,5.8,1.0,62.959999999999994,SSE,75.0,9.0,No
21.0,N,99.32,1006.5,2017-01-23,WNW,7.0,93.02,17.0,No,0.0,1003.3,54.0,MelbourneAirport,3.8,62.059999999999995,6.6,7.0,79.34,N,43.0,22.0,No
47.0,SW,74.84,1012.5,2017-01-24,SSE,3.0,69.62,35.0,No,0.6,1015.8,61.0,MelbourneAirport,11.5,63.5,10.4,5.0,64.75999999999999,SW,57.0,31.0,No
33.0,SSE,73.94,1020.9,2017-01-25,SSE,1.0,71.96,9.0,No,0.0,1018.2,37.0,MelbourneAirport,13.3,50.0,10.6,5.0,59.540000000000006,SSW,63.0,19.0,No
64.0,SW,70.7,1019.2,2017-01-26,SSE,7.0,66.74000000000001,22.0,No,0.0,1018.7,33.0,MelbourneAirport,8.3,55.76,7.2,3.0,63.14,SW,65.0,20.0,No
45.0,S,78.25999999999999,1017.4,2017-01-27,SSE,1.0,76.28,19.0,No,0.0,1014.3,31.0,MelbourneAirport,11.7,60.62,5.4,5.0,63.86,SSE,64.0,17.0,No
50.0,,88.34,1013.4,2017-01-28,S,6.0,77.72,15.0,No,0.0,1014.1,,MelbourneAirport,13.4,54.5,6.6,1.0,71.06,N,58.0,24.0,No
40.0,,84.02,1017.3,2017-01-29,S,0.0,82.22,13.0,No,0.0,1013.9,,MelbourneAirport,13.4,57.2,8.8,4.0,66.2,S,71.0,17.0,No
28.0,W,87.26,1004.9,2017-01-30,NNW,7.0,83.48,33.0,No,0.0,1006.0,70.0,MelbourneAirport,0.4,61.519999999999996,10.6,7.0,80.24000000000001,N,59.0,30.0,No
38.0,S,72.68,1013.9,2017-01-31,SSE,1.0,70.34,26.0,No,0.0,1013.7,54.0,MelbourneAirport,11.7,59.72,7.8,7.0,62.959999999999994,SW,49.0,22.0,No
44.0,S,69.8,1015.2,2017-02-01,ESE,8.0,68.36,9.0,No,0.0,1012.4,28.0,MelbourneAirport,3.2,52.52,5.4,7.0,60.980000000000004,ESE,61.0,11.0,No
32.0,S,79.52,1016.6,2017-02-02,S,4.0,76.82,20.0,No,0.0,1014.7,44.0,MelbourneAirport,12.9,50.18,4.0,5.0,63.86,WSW,57.0,22.0,No
32.0,W,83.12,1016.5,2017-02-03,S,1.0,80.6,7.0,No,0.0,1013.2,39.0,MelbourneAirport,12.4,54.86,7.0,2.0,62.78,WSW,66.0,11.0,No
10.0,NNW,97.7,1011.9,2017-02-04,NW,2.0,94.64,4.0,No,0.0,1007.7,50.0,MelbourneAirport,11.8,52.879999999999995,7.4,3.0,65.66,NE,74.0,28.0,No
46.0,S,87.61999999999999,1007.4,2017-02-05,NW,7.0,85.64,24.0,Yes,0.0,1005.0,54.0,MelbourneAirport,1.5,62.6,10.8,7.0,74.84,N,59.0,28.0,No
60.0,S,62.959999999999994,1016.0,2017-02-06,SSE,8.0,61.34,17.0,No,25.6,1017.2,41.0,MelbourneAirport,0.0,57.379999999999995,7.6,8.0,57.74,S,94.0,24.0,Yes
51.0,SSW,80.06,1021.6,2017-02-07,S,1.0,75.92,22.0,No,0.0,1018.9,35.0,MelbourneAirport,11.5,57.56,2.2,3.0,62.959999999999994,SSE,60.0,13.0,No
32.0,N,95.9,1018.7,2017-02-08,N,1.0,92.84,15.0,No,0.0,1014.1,63.0,MelbourneAirport,12.7,57.74,6.6,1.0,72.68,NE,68.0,44.0,No
35.0,N,99.32,1009.6,2017-02-09,N,7.0,98.41999999999999,63.0,No,0.0,1008.1,87.0,MelbourneAirport,9.9,72.68,19.0,5.0,80.96,N,56.0,22.0,No
47.0,SSE,88.16,1012.3,2017-02-10,SSE,1.0,85.28,13.0,No,0.0,1009.2,30.0,MelbourneAirport,8.4,62.24,6.0,8.0,65.66,SW,87.0,7.0,No
51.0,SSE,80.96,1009.3,2017-02-11,SSE,2.0,77.18,9.0,No,0.0,1007.8,39.0,MelbourneAirport,10.3,61.7,5.2,5.0,68.18,SW,77.0,7.0,No
33.0,SW,69.25999999999999,1008.0,2017-02-12,SW,7.0,67.46,17.0,No,1.0,1008.9,63.0,MelbourneAirport,5.2,55.94,6.6,8.0,56.66,WSW,85.0,35.0,No
50.0,SW,70.34,1012.2,2017-02-13,S,7.0,68.36,33.0,No,0.0,1012.9,54.0,MelbourneAirport,3.8,53.6,4.8,7.0,58.82,SW,73.0,24.0,No
45.0,S,68.54,1019.1,2017-02-14,S,4.0,66.02,22.0,No,0.4,1019.0,35.0,MelbourneAirport,6.1,55.76,5.0,7.0,56.120000000000005,SW,86.0,20.0,No
18.0,N,89.24,1013.0,2017-02-15,N,3.0,84.56,31.0,No,0.0,1008.3,63.0,MelbourneAirport,12.0,46.04,6.0,6.0,62.6,N,63.0,39.0,No
57.0,SSE,77.36,1011.5,2017-02-16,SSE,1.0,73.58,17.0,No,0.0,1007.9,41.0,MelbourneAirport,8.3,61.519999999999996,9.2,8.0,61.88,S,89.0,20.0,No
32.0,SSW,78.08,1009.8,2017-02-17,WSW,1.0,75.02,13.0,No,0.0,1008.1,54.0,MelbourneAirport,9.9,52.34,7.4,7.0,61.16,WNW,72.0,15.0,No
43.0,W,66.74000000000001,1011.0,2017-02-18,S,7.0,61.88,17.0,No,0.0,1010.7,48.0,MelbourneAirport,7.6,49.82,8.4,1.0,56.84,WSW,60.0,26.0,No
77.0,W,63.5,1009.9,2017-02-19,WSW,8.0,52.52,22.0,Yes,0.0,1009.0,54.0,MelbourneAirport,5.8,46.58,5.6,4.0,57.2,W,56.0,33.0,No
35.0,WSW,71.96,1012.9,2017-02-20,SW,7.0,70.16,31.0,No,4.8,1013.1,54.0,MelbourneAirport,10.2,48.56,2.8,7.0,55.94,WSW,70.0,31.0,Yes
28.0,SE,77.18,1021.3,2017-02-21,S,1.0,72.68,9.0,No,0.0,1019.0,37.0,MelbourneAirport,12.7,45.32,4.8,1.0,56.66,NNW,71.0,11.0,No
24.0,NNE,93.2,1015.3,2017-02-22,N,6.0,89.96000000000001,26.0,No,0.0,1010.3,69.0,MelbourneAirport,12.3,49.28,7.8,5.0,69.98,N,31.0,39.0,No
39.0,WSW,80.24000000000001,1017.0,2017-02-23,SW,4.0,78.98,22.0,No,0.0,1017.7,43.0,MelbourneAirport,12.3,54.5,12.6,1.0,67.1,SW,56.0,15.0,No
