wind speed 3 pm,rain tomorrow,min temp f,sunshine,temp 9 am f,date,wind dir 9 am,pressure 9 am,cloud 3 pm,humidity 3 pm,humidity 9 am,evaporation,rain today,wind gust speed,wind gust dir,cloud 9 am,temp 3 pm f,max temp f,pressure 3 pm,location,wind speed 9 am,wind dir 3 pm,rainfall
17.0,No,61.16,8.8,73.22,2016-04-19,ESE,1015.2,7.0,15.0,32.0,7.4,No,46.0,E,2.0,87.98,88.52,1011.5,Woomera,15.0,N,0.0
19.0,No,61.519999999999996,6.4,76.28,2016-04-20,N,1016.4,3.0,17.0,27.0,8.0,No,41.0,SE,4.0,86.36,89.06,1015.1,Woomera,9.0,W,0.0
24.0,No,61.16,,68.54,2016-04-21,SSE,1021.5,1.0,31.0,63.0,7.4,No,48.0,SSW,1.0,82.22,82.94,1019.4,Woomera,22.0,SSW,0.0
24.0,No,59.0,,62.959999999999994,2016-04-22,S,1027.4,,26.0,66.0,,No,44.0,S,,74.84,75.56,1024.6,Woomera,30.0,SE,0.0
17.0,No,50.36,10.8,57.379999999999995,2016-04-23,SE,1029.0,0.0,22.0,52.0,17.4,No,35.0,SE,0.0,69.25999999999999,70.52,1025.4,Woomera,26.0,SSE,0.0
9.0,No,45.14,10.8,58.1,2016-04-24,E,1027.8,0.0,11.0,40.0,8.0,No,22.0,NNE,0.0,74.3,76.64,1023.9,Woomera,13.0,NNE,0.0
20.0,No,54.86,10.6,69.62,2016-04-25,ENE,1025.4,0.0,14.0,28.0,6.8,No,44.0,NE,0.0,82.75999999999999,83.12,1021.7,Woomera,13.0,ENE,0.0
28.0,No,56.48,9.3,71.96,2016-04-26,NE,1022.0,6.0,11.0,26.0,8.0,No,46.0,N,1.0,85.46000000000001,86.53999999999999,1017.2,Woomera,31.0,N,0.0
37.0,No,63.32,4.1,72.14,2016-04-27,N,1016.6,7.0,14.0,23.0,11.8,No,57.0,NNW,7.0,85.1,88.34,1013.4,Woomera,24.0,NNW,0.0
30.0,No,67.82,1.8,70.88,2016-04-28,NE,1016.9,8.0,15.0,31.0,12.0,No,50.0,NNE,7.0,83.3,85.46000000000001,1012.7,Woomera,15.0,N,0.0
19.0,No,68.0,2.6,70.16,2016-04-29,N,1013.4,1.0,43.0,51.0,12.0,No,46.0,NW,5.0,78.98,79.52,1011.6,Woomera,24.0,NW,0.0
37.0,No,56.66,9.4,66.56,2016-04-30,NE,1014.5,6.0,26.0,63.0,4.4,No,65.0,WSW,6.0,84.38000000000001,86.0,1008.9,Woomera,9.0,NNW,0.0
13.0,No,50.0,10.3,59.9,2016-05-01,SW,1019.3,1.0,34.0,64.0,10.2,No,41.0,WSW,1.0,67.82,68.9,1017.6,Woomera,19.0,SW,0.0
20.0,No,48.74,10.6,60.8,2016-05-02,N,1018.0,,20.0,40.0,4.4,No,41.0,WNW,0.0,73.22,73.94,1014.3,Woomera,13.0,WNW,0.0
33.0,No,47.66,10.5,62.78,2016-05-03,WNW,1014.7,,26.0,30.0,6.8,No,52.0,WNW,0.0,75.74000000000001,77.54,1012.0,Woomera,20.0,WSW,0.0
20.0,No,48.2,9.9,59.540000000000006,2016-05-04,NNW,1019.6,,39.0,76.0,7.0,No,30.0,W,0.0,71.24000000000001,73.58,1016.2,Woomera,7.0,WSW,0.0
24.0,No,50.0,8.4,62.6,2016-05-05,N,1017.7,,24.0,54.0,4.0,No,43.0,NNW,0.0,79.52,80.78,1013.5,Woomera,17.0,NNW,0.0
24.0,No,55.04,7.7,66.2,2016-05-06,N,1015.7,,16.0,34.0,7.2,No,41.0,NNW,0.0,84.2,86.18,1012.0,Woomera,15.0,N,0.0
33.0,Yes,63.5,0.5,64.58,2016-05-07,E,1013.5,7.0,47.0,84.0,9.4,No,61.0,N,8.0,69.62,69.98,1009.1,Woomera,9.0,N,1.0
31.0,No,58.459999999999994,1.2,61.88,2016-05-08,N,1002.7,7.0,63.0,99.0,3.2,Yes,43.0,NE,8.0,66.92,69.08,1000.6,Woomera,26.0,NW,21.2
52.0,No,53.42,,59.18,2016-05-09,WNW,1003.9,7.0,49.0,75.0,4.0,No,81.0,W,8.0,66.74000000000001,68.72,1006.3,Woomera,41.0,W,0.0
22.0,No,52.16,6.3,56.84,2016-05-10,WSW,1020.4,,42.0,72.0,4.0,No,56.0,WSW,7.0,64.22,65.84,1021.4,Woomera,20.0,SSW,0.0
24.0,No,51.8,7.6,58.1,2016-05-11,WSW,1026.2,5.0,49.0,57.0,4.0,No,39.0,WSW,7.0,63.14,65.48,1023.9,Woomera,22.0,WSW,0.0
11.0,No,48.379999999999995,9.5,55.76,2016-05-12,W,1024.6,,40.0,75.0,4.0,No,24.0,W,0.0,69.8,69.98,1021.9,Woomera,7.0,W,0.0
19.0,No,49.28,10.2,59.540000000000006,2016-05-13,N,1024.6,0.0,27.0,63.0,4.2,No,30.0,N,1.0,73.4,74.66,1021.7,Woomera,9.0,NNW,0.0
26.0,No,49.64,8.6,59.0,2016-05-14,NNW,1022.8,3.0,24.0,67.0,5.2,No,39.0,NNW,1.0,75.2,76.64,1019.5,Woomera,19.0,NNW,0.0
6.0,No,58.459999999999994,6.1,61.7,2016-05-15,NW,1020.6,6.0,29.0,47.0,5.8,No,24.0,N,7.0,76.46,77.36,1017.6,Woomera,9.0,ESE,0.0
26.0,No,57.74,7.8,66.92,2016-05-16,N,1018.3,,17.0,40.0,4.0,No,35.0,NW,1.0,79.88,82.4,1016.0,Woomera,17.0,SW,0.0
4.0,No,54.14,10.0,59.0,2016-05-17,SE,1021.5,,36.0,67.0,7.8,No,31.0,S,0.0,73.4,75.02,1018.5,Woomera,20.0,NNE,0.0
17.0,No,53.24,9.7,61.7,2016-05-18,SSE,1021.4,,33.0,53.0,4.2,No,26.0,SSW,0.0,71.78,73.58,1019.2,Woomera,15.0,SSW,0.0
13.0,No,47.3,,58.1,2016-05-19,S,1023.6,,33.0,52.0,4.4,No,22.0,SW,0.0,69.62,70.52,1020.3,Woomera,7.0,WSW,0.0
17.0,No,50.72,4.7,56.84,2016-05-20,ESE,1023.1,7.0,31.0,70.0,4.0,No,30.0,NNE,,69.98,71.6,1019.7,Woomera,13.0,NNE,0.0
26.0,No,53.6,6.6,60.08,2016-05-21,NNE,1020.4,4.0,26.0,52.0,4.2,No,44.0,NNW,6.0,75.02,76.28,1014.3,Woomera,13.0,N,0.0
30.0,No,55.4,9.7,65.3,2016-05-22,N,1011.4,7.0,30.0,38.0,5.4,No,56.0,N,6.0,76.46,78.44,1012.1,Woomera,37.0,WNW,0.0
11.0,No,42.260000000000005,8.1,53.96,2016-05-23,SSW,1025.2,1.0,39.0,70.0,5.0,No,30.0,S,1.0,65.48,66.56,1023.6,Woomera,13.0,SSE,0.0
30.0,Yes,43.34,9.3,55.22,2016-05-24,NNE,1023.2,,9.0,52.0,4.0,No,41.0,N,2.0,71.42,72.32,1017.4,Woomera,15.0,N,0.0
17.0,Yes,52.7,1.1,54.32,2016-05-25,ENE,1014.0,,85.0,86.0,6.4,Yes,44.0,N,7.0,59.72,62.059999999999995,1009.4,Woomera,17.0,NNE,2.2
19.0,No,51.98,5.5,55.94,2016-05-26,WSW,1012.0,8.0,63.0,91.0,2.0,Yes,37.0,WSW,2.0,62.959999999999994,64.4,1011.8,Woomera,11.0,SW,4.0
46.0,No,47.48,7.4,53.96,2016-05-27,W,1015.9,8.0,48.0,85.0,2.0,No,76.0,WSW,5.0,63.32,65.3,1013.4,Woomera,19.0,W,0.0
17.0,No,43.879999999999995,7.7,50.18,2016-05-28,W,1018.3,6.0,55.0,83.0,3.9,No,33.0,WSW,0.0,60.62,63.32,1017.2,Woomera,15.0,SSW,0.3
20.0,No,43.519999999999996,9.4,52.34,2016-05-29,NE,1019.4,3.0,32.0,79.0,2.8,No,37.0,N,2.0,66.2,67.46,1016.6,Woomera,13.0,N,0.0
28.0,No,51.44,9.6,56.84,2016-05-30,N,1020.1,,30.0,56.0,3.8,No,46.0,N,4.0,69.8,70.52,1017.2,Woomera,24.0,N,0.4
15.0,No,52.7,7.7,58.28,2016-05-31,NNE,1023.4,,43.0,65.0,5.0,No,31.0,NNE,7.0,66.92,69.08,1020.7,Woomera,19.0,NW,0.2
7.0,No,45.32,,54.86,2016-06-01,ESE,1024.4,3.0,35.0,77.0,3.2,No,20.0,SSE,0.0,67.1,69.08,1022.2,Woomera,9.0,NE,0.0
2.0,No,50.0,,52.52,2016-06-02,ENE,1023.2,,45.0,74.0,3.6,No,17.0,E,3.0,62.959999999999994,63.32,1020.7,Woomera,9.0,NW,0.0
17.0,No,44.96,,53.24,2016-06-03,SSW,1021.9,6.0,33.0,71.0,2.2,No,28.0,S,1.0,65.66,66.56,1018.5,Woomera,4.0,SSW,0.0
15.0,No,42.980000000000004,,51.620000000000005,2016-06-04,SSW,1019.4,4.0,40.0,82.0,2.8,No,28.0,SSW,1.0,63.14,64.22,1015.2,Woomera,13.0,SW,0.0
31.0,No,48.56,,54.32,2016-06-05,NW,1011.1,7.0,43.0,79.0,3.0,No,50.0,SW,8.0,62.959999999999994,64.94,1009.6,Woomera,19.0,WSW,0.2
31.0,No,45.68,,53.24,2016-06-06,W,1013.7,6.0,46.0,75.0,2.8,No,52.0,WSW,0.0,63.32,65.12,1012.3,Woomera,24.0,WSW,0.0
19.0,Yes,43.16,,51.8,2016-06-07,SSW,1015.2,,44.0,85.0,4.2,No,31.0,NNE,4.0,62.059999999999995,62.78,1010.8,Woomera,4.0,NNE,0.0
48.0,No,51.620000000000005,,57.56,2016-06-08,NNW,1005.6,1.0,53.0,97.0,0.8,Yes,70.0,WNW,7.0,63.5,64.22,1002.8,Woomera,24.0,NW,7.0
30.0,No,52.7,,55.94,2016-06-09,WSW,1014.8,,51.0,76.0,5.0,No,65.0,WSW,0.0,61.519999999999996,64.22,1017.6,Woomera,39.0,SW,0.0
20.0,No,46.94,,51.8,2016-06-10,NW,1026.2,7.0,54.0,90.0,4.4,No,33.0,WNW,7.0,60.440000000000005,63.32,1025.2,Woomera,11.0,W,0.0
22.0,No,46.4,,51.98,2016-06-11,SSW,1030.9,6.0,55.0,94.0,2.6,No,35.0,S,8.0,60.8,62.959999999999994,1030.6,Woomera,7.0,SSE,0.0
13.0,No,43.7,,48.74,2016-06-12,ESE,1036.8,0.0,38.0,83.0,2.4,No,30.0,ESE,0.0,60.440000000000005,61.519999999999996,1032.9,Woomera,17.0,E,0.0
22.0,No,37.94,,45.68,2016-06-13,ENE,1033.2,,31.0,66.0,2.8,No,35.0,NE,4.0,62.42,63.5,1028.2,Woomera,13.0,NE,0.0
20.0,No,45.68,,54.86,2016-06-14,E,1030.4,,41.0,65.0,3.2,No,37.0,NE,6.0,71.24000000000001,72.14,1027.3,Woomera,17.0,ENE,0.0
20.0,Yes,54.86,,60.8,2016-06-15,ENE,1026.8,7.0,74.0,61.0,4.4,No,43.0,ENE,7.0,64.58,67.1,1022.1,Woomera,26.0,ENE,0.0
9.0,Yes,56.120000000000005,,57.2,2016-06-16,N,1016.2,1.0,66.0,97.0,,Yes,46.0,W,8.0,64.4,64.75999999999999,1012.3,Woomera,11.0,NNE,16.0
17.0,No,51.44,,55.22,2016-06-17,W,1015.3,7.0,73.0,96.0,1.7,Yes,24.0,WSW,7.0,61.7,62.42,1013.5,Woomera,13.0,W,8.9
0.0,Yes,52.34,,53.6,2016-06-18,S,1016.7,8.0,89.0,96.0,1.6,No,28.0,SSE,7.0,56.120000000000005,57.02,1015.2,Woomera,13.0,,0.0
24.0,No,51.98,,52.879999999999995,2016-06-19,S,1017.2,7.0,64.0,92.0,0.6,Yes,33.0,S,8.0,58.459999999999994,59.36,1014.8,Woomera,17.0,SSW,23.0
17.0,No,51.08,,53.06,2016-06-20,WNW,1015.7,,44.0,85.0,3.6,No,31.0,W,8.0,60.08,60.62,1011.8,Woomera,9.0,WNW,0.0
20.0,Yes,48.2,,52.34,2016-06-21,NW,1006.8,8.0,94.0,81.0,2.6,No,33.0,NNW,8.0,54.68,55.76,1007.0,Woomera,11.0,WNW,0.0
11.0,No,48.92,,50.54,2016-06-22,W,1015.1,2.0,60.0,100.0,5.2,Yes,24.0,W,8.0,58.28,59.0,1013.6,Woomera,13.0,WNW,1.2
37.0,No,43.7,,48.56,2016-06-23,WNW,1011.6,,45.0,93.0,2.0,No,59.0,W,0.0,60.440000000000005,60.980000000000004,1008.0,Woomera,11.0,WNW,0.2
24.0,No,44.06,,48.2,2016-06-24,W,1020.2,,45.0,87.0,4.6,No,43.0,SSW,0.0,55.58,58.64,1021.0,Woomera,19.0,SSW,0.2
13.0,No,48.02,,51.44,2016-06-25,NE,1025.1,7.0,42.0,58.0,3.2,No,31.0,NNE,7.0,55.4,56.66,1021.3,Woomera,13.0,N,0.0
13.0,No,46.94,,48.56,2016-06-26,NW,1019.6,6.0,54.0,80.0,2.6,No,24.0,N,7.0,53.96,55.04,1016.6,Woomera,13.0,WSW,0.0
20.0,No,47.3,,51.44,2016-06-27,SW,1023.2,,43.0,82.0,0.6,No,33.0,SSW,0.0,59.36,60.62,1023.0,Woomera,20.0,SSW,0.0
15.0,No,39.38,,49.82,2016-06-28,,1028.4,,36.0,68.0,3.4,No,28.0,N,2.0,60.26,61.16,1026.2,Woomera,0.0,N,0.0
31.0,No,41.18,,50.54,2016-06-29,N,1025.3,,42.0,71.0,2.8,No,57.0,N,7.0,59.36,60.440000000000005,1020.0,Woomera,22.0,N,0.0
33.0,No,44.06,,51.8,2016-06-30,WNW,1019.5,,37.0,69.0,4.4,No,50.0,WSW,0.0,64.58,64.94,1018.0,Woomera,13.0,WSW,0.0
15.0,No,42.08,,47.3,2016-07-01,W,1028.9,6.0,45.0,81.0,3.7,No,35.0,S,1.0,58.459999999999994,59.72,1026.8,Woomera,7.0,S,0.1
4.0,No,44.42,,51.08,2016-07-02,ESE,1031.6,1.0,43.0,72.0,2.0,No,20.0,E,6.0,61.519999999999996,62.24,1029.0,Woomera,11.0,ENE,0.0
20.0,Yes,39.2,,48.2,2016-07-03,NNE,1028.0,1.0,43.0,79.0,3.4,No,35.0,NNE,2.0,59.72,60.980000000000004,1021.5,Woomera,15.0,N,0.0
26.0,Yes,47.48,,48.92,2016-07-04,W,1017.2,8.0,68.0,92.0,0.0,Yes,54.0,SW,8.0,56.66,59.72,1013.5,Woomera,7.0,W,2.4
30.0,No,38.48,,44.42,2016-07-05,WSW,1022.2,,40.0,84.0,1.8,Yes,56.0,SW,0.0,56.120000000000005,56.66,1021.4,Woomera,19.0,SSW,1.6
13.0,No,36.68,,42.620000000000005,2016-07-06,SW,1026.4,2.0,54.0,86.0,3.8,No,30.0,S,0.0,55.04,57.02,1023.9,Woomera,19.0,SSE,0.0
9.0,No,41.18,,43.519999999999996,2016-07-07,,1024.5,,78.0,99.0,1.2,No,22.0,ESE,7.0,52.16,53.24,1021.4,Woomera,0.0,SE,0.0
15.0,No,36.68,,44.42,2016-07-08,ENE,1023.4,,44.0,97.0,0.8,No,28.0,N,0.0,59.36,60.26,1021.2,Woomera,7.0,NNE,0.2
31.0,Yes,41.54,,47.48,2016-07-09,NE,1020.9,8.0,54.0,78.0,2.8,No,61.0,NE,6.0,58.82,62.24,1016.6,Woomera,26.0,NNE,0.0
41.0,No,47.48,,53.24,2016-07-10,N,1010.7,5.0,39.0,79.0,2.4,Yes,57.0,NNE,8.0,65.48,66.02,1007.3,Woomera,33.0,NW,2.6
37.0,No,42.8,,49.1,2016-07-11,NNW,1012.2,,35.0,65.0,3.8,No,54.0,NW,0.0,62.6,63.14,1009.7,Woomera,24.0,NW,0.0
43.0,No,47.3,,50.0,2016-07-12,W,1016.4,,40.0,72.0,7.4,No,69.0,WSW,0.0,57.2,57.92,1018.6,Woomera,35.0,WSW,0.0
22.0,No,36.68,,43.519999999999996,2016-07-13,SW,1030.5,,31.0,86.0,3.8,No,33.0,SSW,,56.3,57.02,1030.7,Woomera,11.0,SSW,0.0
7.0,No,37.04,,45.5,2016-07-14,E,1035.3,,33.0,66.0,1.8,No,22.0,E,0.0,55.94,57.379999999999995,1032.1,Woomera,6.0,SE,0.0
4.0,No,35.6,,46.04,2016-07-15,ENE,1034.0,,32.0,61.0,,No,17.0,NE,,59.18,60.26,1030.9,Woomera,7.0,NNE,0.0
4.0,No,34.88,,46.04,2016-07-16,SE,1031.5,,32.0,60.0,,No,20.0,NE,,60.26,61.519999999999996,1027.1,Woomera,6.0,E,0.0
19.0,No,35.6,,46.94,2016-07-17,N,1025.9,,29.0,65.0,,No,37.0,NNE,,66.38,67.46,1021.5,Woomera,15.0,N,0.0
11.0,No,46.4,,55.04,2016-07-18,N,1021.6,,48.0,69.0,10.6,No,28.0,NNW,0.0,70.34,71.24000000000001,1019.0,Woomera,13.0,NNW,0.0
11.0,No,49.1,,58.1,2016-07-19,ENE,1019.6,,49.0,82.0,1.8,No,22.0,SSW,0.0,72.86,74.84,1017.4,Woomera,13.0,WSW,0.0
13.0,No,52.7,,59.540000000000006,2016-07-20,ESE,1019.8,,45.0,77.0,3.2,No,24.0,S,0.0,72.5,75.02,1017.4,Woomera,7.0,WSW,0.0
35.0,No,52.16,,62.959999999999994,2016-07-21,N,1016.0,2.0,41.0,79.0,,No,50.0,NNW,,78.25999999999999,80.24000000000001,1011.2,Woomera,22.0,NNW,0.0
48.0,No,56.120000000000005,,58.64,2016-07-22,WNW,1010.4,7.0,24.0,66.0,10.4,No,72.0,W,7.0,65.84,67.46,1008.3,Woomera,17.0,W,0.0
19.0,No,41.72,,49.28,2016-07-23,W,1017.9,7.0,36.0,75.0,4.6,No,43.0,W,0.0,60.08,60.62,1016.9,Woomera,20.0,W,0.0
44.0,No,46.4,,49.82,2016-07-24,NW,1016.2,6.0,37.0,54.0,3.6,No,61.0,W,1.0,58.28,60.62,1015.8,Woomera,31.0,W,0.0
30.0,No,39.38,,47.120000000000005,2016-07-25,WNW,1022.8,,49.0,82.0,3.2,No,48.0,WNW,0.0,61.16,62.6,1019.7,Woomera,17.0,W,0.0
41.0,No,42.260000000000005,,48.92,2016-07-26,WNW,1021.1,2.0,39.0,83.0,2.2,No,54.0,W,2.0,61.7,63.32,1017.6,Woomera,17.0,W,0.0
19.0,No,48.92,,53.96,2016-07-27,SSW,1025.6,,41.0,52.0,4.4,No,52.0,SW,6.0,59.18,60.26,1026.4,Woomera,30.0,SSW,0.0
7.0,No,39.38,,48.56,2016-07-28,ESE,1031.3,,41.0,75.0,4.2,No,20.0,WNW,0.0,62.959999999999994,64.22,1027.6,Woomera,9.0,WSW,0.0
15.0,No,39.74,,50.54,2016-07-29,NE,1027.3,6.0,28.0,62.0,4.4,No,30.0,N,0.0,65.66,67.28,1023.0,Woomera,4.0,NNW,0.0
33.0,No,47.120000000000005,,52.7,2016-07-30,N,1021.7,,21.0,53.0,4.6,No,46.0,N,7.0,70.52,71.24000000000001,1016.9,Woomera,19.0,NNW,0.0
31.0,No,51.08,,57.56,2016-07-31,NNE,1018.0,8.0,19.0,46.0,,No,44.0,N,8.0,71.78,72.86,1013.1,Woomera,20.0,N,0.0
28.0,Yes,51.620000000000005,,51.620000000000005,2016-08-01,SSW,1015.4,,78.0,92.0,11.8,No,57.0,SSW,7.0,54.32,56.84,1015.8,Woomera,11.0,SSW,0.6
31.0,No,40.82,,46.04,2016-08-02,S,1027.3,,49.0,75.0,0.4,Yes,44.0,S,0.0,55.94,57.56,1026.5,Woomera,22.0,S,7.6
20.0,No,40.1,,46.4,2016-08-03,SSW,1030.4,,49.0,88.0,4.0,No,35.0,SE,0.0,57.74,59.18,1027.9,Woomera,19.0,SSE,0.0
7.0,No,40.64,,46.22,2016-08-04,ESE,1030.2,,37.0,83.0,1.4,No,24.0,ESE,0.0,58.64,59.9,1027.0,Woomera,13.0,SSE,0.0
4.0,No,39.2,,48.2,2016-08-05,NNE,1028.8,,35.0,66.0,3.6,No,31.0,N,0.0,60.440000000000005,61.7,1025.7,Woomera,17.0,NE,0.0
15.0,No,41.9,,51.08,2016-08-06,NE,1025.2,0.0,26.0,59.0,4.0,No,39.0,N,4.0,65.48,66.02,1021.6,Woomera,15.0,N,0.0
26.0,No,41.36,,52.34,2016-08-07,NNE,1023.2,0.0,21.0,49.0,4.4,No,44.0,N,0.0,69.25999999999999,70.52,1020.0,Woomera,20.0,N,0.0
30.0,No,46.58,,56.3,2016-08-08,NNE,1020.7,,16.0,39.0,5.4,No,48.0,N,0.0,74.84,76.28,1016.2,Woomera,20.0,N,0.0
41.0,No,56.3,,64.94,2016-08-09,NNW,1013.1,,26.0,29.0,6.2,No,67.0,WNW,7.0,70.16,72.32,1010.6,Woomera,28.0,W,0.0
28.0,No,39.38,,49.82,2016-08-10,WNW,1019.5,,27.0,52.0,8.0,No,48.0,WSW,0.0,62.6,64.75999999999999,1018.1,Woomera,13.0,W,0.0
7.0,No,40.28,,49.28,2016-08-11,SW,1026.2,,42.0,75.0,4.6,No,30.0,S,2.0,61.16,62.6,1023.8,Woomera,9.0,WSW,0.0
15.0,No,40.46,,51.44,2016-08-12,N,1023.0,1.0,20.0,52.0,4.0,No,33.0,NW,0.0,68.54,69.44,1020.0,Woomera,20.0,NW,0.0
11.0,No,38.660000000000004,,52.52,2016-08-13,SSW,1025.9,0.0,33.0,56.0,5.4,No,33.0,SSW,0.0,66.74000000000001,67.46,1024.7,Woomera,17.0,SSW,0.0
9.0,No,43.7,,51.98,2016-08-14,ESE,1030.0,0.0,24.0,66.0,1.4,No,28.0,SE,0.0,67.28,69.44,1026.7,Woomera,17.0,E,0.0
28.0,No,43.34,,55.94,2016-08-15,ENE,1028.4,,16.0,42.0,4.0,No,46.0,NNE,0.0,71.78,73.04,1024.0,Woomera,13.0,NNE,0.0
31.0,No,42.620000000000005,,56.48,2016-08-16,N,1023.2,,13.0,39.0,7.8,No,57.0,N,0.0,75.56,77.36,1019.0,Woomera,20.0,N,0.0
28.0,No,53.96,,60.8,2016-08-17,WNW,1021.9,,15.0,35.0,8.0,No,46.0,NNW,0.0,79.52,80.42,1018.0,Woomera,9.0,NNW,0.0
41.0,Yes,57.56,,67.1,2016-08-18,N,1015.0,8.0,14.0,29.0,10.2,No,67.0,N,1.0,78.8,81.5,1008.7,Woomera,33.0,NNW,0.0
33.0,No,46.04,,50.54,2016-08-19,W,1016.8,1.0,49.0,76.0,8.8,Yes,67.0,WSW,2.0,56.84,60.62,1017.2,Woomera,30.0,WSW,6.2
17.0,No,38.48,,47.66,2016-08-20,W,1023.2,3.0,32.0,81.0,4.4,No,26.0,NW,5.0,62.059999999999995,62.78,1020.4,Woomera,11.0,WNW,0.4
22.0,No,40.28,,51.98,2016-08-21,ENE,1018.0,6.0,24.0,58.0,2.4,No,35.0,NNE,3.0,62.78,64.94,1013.0,Woomera,13.0,NNE,0.0
6.0,No,42.08,,52.34,2016-08-22,W,1013.9,,27.0,68.0,4.0,No,30.0,SE,0.0,64.4,65.48,1012.5,Woomera,6.0,SE,0.0
19.0,No,42.8,,49.82,2016-08-23,E,1016.3,,26.0,64.0,3.8,No,30.0,ESE,4.0,62.059999999999995,64.04,1013.2,Woomera,9.0,SE,0.0
9.0,No,45.5,,55.4,2016-08-24,SSE,1016.5,,30.0,50.0,4.0,No,33.0,S,0.0,62.6,65.12,1014.3,Woomera,11.0,SW,0.0
22.0,No,45.86,,54.68,2016-08-25,SE,1018.5,,35.0,59.0,4.0,No,35.0,S,5.0,61.34,63.86,1017.9,Woomera,19.0,S,0.0
11.0,No,39.74,,51.26,2016-08-26,SSE,1025.7,,17.0,57.0,5.4,No,28.0,SSE,1.0,62.24,64.22,1022.6,Woomera,15.0,ESE,0.0
28.0,No,40.82,,55.58,2016-08-27,N,1023.6,6.0,20.0,34.0,5.0,No,48.0,NNW,1.0,68.0,70.7,1019.0,Woomera,22.0,N,0.0
46.0,No,54.5,,59.0,2016-08-28,N,1017.6,6.0,17.0,28.0,9.6,No,67.0,NNE,6.0,73.94,75.02,1011.1,Woomera,43.0,NNE,0.0
44.0,Yes,59.0,,61.34,2016-08-29,N,1013.6,,57.0,47.0,9.8,No,69.0,N,7.0,62.959999999999994,73.22,1012.6,Woomera,35.0,N,0.0
26.0,No,54.5,,59.0,2016-08-30,NW,1014.1,,47.0,86.0,5.6,Yes,39.0,NNW,7.0,69.8,71.78,1012.5,Woomera,17.0,WNW,12.8
19.0,No,46.4,,52.879999999999995,2016-08-31,WSW,1021.0,,41.0,86.0,2.0,No,30.0,WNW,2.0,66.92,68.0,1017.8,Woomera,17.0,WSW,0.0
19.0,No,52.879999999999995,,60.8,2016-09-01,E,1015.7,7.0,32.0,59.0,4.0,No,31.0,ENE,,68.36,70.52,1010.4,Woomera,15.0,E,0.0
33.0,No,52.16,,57.92,2016-09-02,SSW,1010.6,5.0,34.0,65.0,6.1,No,52.0,SW,1.0,66.2,67.28,1009.9,Woomera,30.0,SW,0.3
24.0,No,44.78,,53.06,2016-09-03,W,1019.5,5.0,39.0,72.0,5.0,No,46.0,SW,6.0,65.12,68.72,1018.8,Woomera,19.0,WSW,0.0
7.0,No,43.7,,52.7,2016-09-04,ESE,1028.8,0.0,34.0,67.0,5.2,No,26.0,ESE,0.0,64.94,65.48,1026.0,Woomera,13.0,NNW,0.0
15.0,No,45.14,,58.82,2016-09-05,NNE,1029.2,,28.0,47.0,4.2,No,30.0,NNE,4.0,69.62,70.7,1025.2,Woomera,22.0,N,0.0
17.0,No,49.82,,60.08,2016-09-06,NE,1027.2,7.0,26.0,50.0,4.0,No,39.0,NE,6.0,72.68,73.75999999999999,1022.8,Woomera,11.0,NE,0.0
31.0,No,49.28,,65.3,2016-09-07,NNE,1021.9,,17.0,46.0,6.4,No,52.0,N,1.0,79.7,80.42,1017.5,Woomera,26.0,N,0.0
37.0,Yes,62.42,,65.66,2016-09-08,NNE,1014.8,7.0,40.0,54.0,10.1,No,59.0,N,7.0,77.0,81.14,1010.2,Woomera,30.0,N,0.2
35.0,No,50.36,,53.96,2016-09-09,SW,1019.1,,43.0,66.0,5.0,Yes,56.0,SW,7.0,62.24,64.75999999999999,1017.9,Woomera,41.0,SW,12.0
11.0,No,42.8,,53.42,2016-09-10,SE,1024.1,3.0,32.0,62.0,8.2,No,22.0,N,0.0,64.94,66.92,1020.0,Woomera,13.0,N,0.0
15.0,No,50.9,,62.24,2016-09-11,NE,1020.8,2.0,21.0,43.0,4.2,No,26.0,NW,3.0,73.58,74.12,1017.1,Woomera,13.0,NW,0.0
37.0,Yes,48.56,,63.32,2016-09-12,NNE,1019.3,,31.0,45.0,4.4,No,48.0,NW,2.0,70.52,76.46,1016.3,Woomera,7.0,NW,0.0
35.0,Yes,49.28,,50.18,2016-09-13,SW,1016.8,,44.0,95.0,4.8,Yes,59.0,WSW,8.0,59.18,60.62,1013.2,Woomera,22.0,W,8.0
37.0,No,41.18,,49.28,2016-09-14,W,1018.9,,28.0,70.0,4.2,Yes,56.0,SW,1.0,58.64,60.62,1015.5,Woomera,26.0,SW,1.6
20.0,No,38.839999999999996,,52.52,2016-09-15,SW,1019.3,,32.0,54.0,4.0,No,31.0,W,0.0,59.540000000000006,63.5,1016.6,Woomera,19.0,W,0.0
22.0,No,41.72,,57.379999999999995,2016-09-16,N,1019.6,,24.0,44.0,6.0,No,50.0,N,4.0,69.08,70.88,1015.3,Woomera,17.0,N,0.0
20.0,Yes,48.74,,53.42,2016-09-17,NNE,1013.3,8.0,77.0,74.0,6.8,No,48.0,S,6.0,59.540000000000006,60.980000000000004,1011.8,Woomera,28.0,N,0.0
20.0,No,44.06,,50.72,2016-09-18,S,1019.1,5.0,37.0,61.0,1.2,Yes,44.0,SSW,1.0,58.64,59.9,1016.7,Woomera,28.0,SSW,5.8
