WindGustSpeed,Pressure9am,Temp3pmF,WindGustDir,MaxTempF,MinTempF,Humidity3pm,Date,RainTomorrow,RainToday,Temp9amF,WindDir3pm,Humidity9am,Rainfall,WindSpeed3pm,WindDir9am,Pressure3pm,Location,WindSpeed9am
39.0,1026.7,71.96,SSE,73.94,63.86,57.0,2015-12-03,No,No,66.56,SE,70.0,0.0,19.0,SSE,1025.9,NorahHead,19.0
19.0,1026.2,71.96,E,74.66,60.440000000000005,58.0,2015-12-04,No,No,69.25999999999999,ESE,66.0,0.0,15.0,S,1024.1,NorahHead,4.0
30.0,1022.7,78.98,NE,80.06,60.08,62.0,2015-12-05,No,No,68.18,ENE,77.0,0.0,22.0,SSE,1019.2,NorahHead,4.0
26.0,1020.5,80.06,NE,81.14,62.24,63.0,2015-12-06,No,No,69.98,NE,73.0,0.0,13.0,NNE,1018.0,NorahHead,4.0
20.0,1021.1,77.36,NE,79.52,66.56,74.0,2015-12-07,No,No,73.22,ENE,84.0,0.0,11.0,E,1020.3,NorahHead,6.0
44.0,1018.7,71.24000000000001,NE,82.04,67.82,91.0,2015-12-08,No,No,71.6,NE,88.0,0.0,24.0,NE,1015.9,NorahHead,15.0
61.0,1015.1,73.75999999999999,SSE,78.98,66.92,88.0,2015-12-09,Yes,No,67.28,NNE,100.0,0.4,13.0,NE,1012.5,NorahHead,22.0
39.0,1015.6,70.16,NNE,76.1,66.02,95.0,2015-12-10,No,Yes,69.25999999999999,S,98.0,7.4,9.0,SSW,1011.7,NorahHead,9.0
48.0,1006.0,96.8,S,97.7,66.2,17.0,2015-12-11,No,No,68.0,W,100.0,0.2,19.0,N,1000.6,NorahHead,4.0
44.0,1014.7,69.08,S,75.02,65.3,69.0,2015-12-12,No,No,71.06,SE,71.0,0.2,28.0,SE,1014.7,NorahHead,15.0
48.0,1019.2,71.96,NE,75.38,65.48,72.0,2015-12-13,No,No,68.18,NE,81.0,0.0,33.0,NE,1016.4,NorahHead,22.0
30.0,1015.2,78.44,NE,81.5,63.86,76.0,2015-12-14,No,No,73.22,NE,72.0,0.0,15.0,WNW,1013.5,NorahHead,4.0
43.0,1015.1,76.82,NE,82.22,66.2,78.0,2015-12-15,No,No,71.24000000000001,NE,92.0,0.0,24.0,NNE,1012.1,NorahHead,4.0
44.0,1015.4,69.08,SE,77.54,66.92,97.0,2015-12-16,Yes,No,72.32,E,96.0,0.2,15.0,N,1017.0,NorahHead,6.0
28.0,1018.3,76.1,ENE,78.62,63.14,72.0,2015-12-17,No,Yes,70.7,ENE,87.0,13.6,22.0,SSW,1016.8,NorahHead,7.0
41.0,1017.1,75.02,NE,82.58,64.58,75.0,2015-12-18,No,No,76.64,NE,77.0,0.0,30.0,NE,1014.5,NorahHead,7.0
46.0,1015.1,74.48,NE,83.12,65.12,75.0,2015-12-19,No,No,72.5,NE,85.0,0.0,24.0,NNE,1013.3,NorahHead,15.0
50.0,1014.1,73.4,NNE,77.72,65.3,82.0,2015-12-20,No,No,73.22,NE,84.0,0.0,30.0,NE,1009.3,NorahHead,7.0
50.0,1014.3,73.04,SSE,78.44,66.92,92.0,2015-12-21,Yes,No,77.36,S,66.0,0.2,31.0,SSW,1015.9,NorahHead,17.0
48.0,1022.0,65.3,S,67.28,64.22,92.0,2015-12-22,Yes,Yes,64.94,SE,100.0,39.8,19.0,S,1020.9,NorahHead,33.0
43.0,1019.0,68.0,SSE,72.14,62.78,96.0,2015-12-23,Yes,Yes,66.02,SSW,100.0,28.0,7.0,WSW,1017.5,NorahHead,4.0
31.0,1019.5,70.52,SSE,74.12,64.22,82.0,2015-12-24,No,Yes,71.6,SSW,81.0,8.8,9.0,ESE,1018.5,NorahHead,11.0
26.0,1018.3,76.82,ENE,78.44,67.1,74.0,2015-12-25,No,No,71.06,ENE,73.0,0.0,19.0,E,1015.4,NorahHead,20.0
43.0,1009.9,71.6,NE,75.56,65.84,92.0,2015-12-26,Yes,No,71.06,NNE,87.0,0.6,28.0,NE,1005.9,NorahHead,24.0
67.0,1015.2,67.46,SSW,69.08,64.4,70.0,2015-12-27,Yes,Yes,66.2,S,77.0,6.8,39.0,S,1017.9,NorahHead,43.0
61.0,1022.5,67.28,S,69.62,61.519999999999996,80.0,2015-12-28,Yes,Yes,66.38,S,76.0,2.8,24.0,S,1022.4,NorahHead,26.0
39.0,1022.0,71.78,SSE,72.68,61.7,63.0,2015-12-29,No,Yes,65.84,S,76.0,5.4,26.0,SSW,1020.7,NorahHead,19.0
19.0,1019.7,74.66,SSE,76.28,59.0,65.0,2015-12-30,No,No,69.8,SSE,70.0,0.0,15.0,SSW,1018.6,NorahHead,7.0
24.0,1019.3,75.92,NE,77.18,63.5,72.0,2015-12-31,No,No,72.14,ENE,82.0,0.0,15.0,SSW,1017.2,NorahHead,9.0
22.0,1016.5,74.84,ENE,76.82,64.22,62.0,2016-01-01,No,No,72.32,E,78.0,0.0,17.0,SSW,1014.0,NorahHead,6.0
35.0,1013.3,76.28,S,77.54,64.4,67.0,2016-01-02,No,No,72.14,SSE,79.0,0.0,11.0,S,1012.1,NorahHead,4.0
39.0,1014.4,74.12,SSE,74.48,66.38,73.0,2016-01-03,Yes,No,71.24000000000001,SE,82.0,0.0,26.0,SSW,1014.1,NorahHead,19.0
48.0,1016.0,74.66,ENE,77.54,65.66,75.0,2016-01-04,Yes,Yes,69.44,ENE,97.0,15.0,20.0,E,1015.2,NorahHead,22.0
63.0,1015.1,69.25999999999999,SE,69.98,66.38,95.0,2016-01-05,Yes,Yes,67.46,ESE,100.0,15.8,37.0,E,1013.3,NorahHead,41.0
76.0,1009.6,66.74000000000001,S,67.82,65.48,100.0,2016-01-06,Yes,Yes,66.74000000000001,S,100.0,82.8,46.0,S,1009.3,NorahHead,50.0
74.0,1013.2,69.08,SSW,70.88,62.059999999999995,85.0,2016-01-07,,Yes,65.12,SSW,99.0,28.8,35.0,SW,1014.4,NorahHead,20.0
26.0,1019.9,76.1,SSE,78.08,60.440000000000005,61.0,2016-01-08,No,,68.0,SE,71.0,,20.0,W,1019.0,NorahHead,9.0
22.0,1022.0,73.22,S,75.38,64.75999999999999,68.0,2016-01-09,No,No,70.16,E,85.0,0.0,17.0,SW,1019.2,NorahHead,6.0
39.0,1020.5,81.68,NNE,82.94,66.02,68.0,2016-01-10,No,No,73.94,ENE,87.0,0.0,20.0,S,1017.9,NorahHead,6.0
44.0,1013.7,77.0,N,79.52,67.1,85.0,2016-01-11,Yes,No,73.75999999999999,NE,87.0,0.0,31.0,NNE,1009.8,NorahHead,15.0
48.0,1011.0,76.82,SSW,92.11999999999999,71.24000000000001,87.0,2016-01-12,No,Yes,75.92,SSW,88.0,2.4,33.0,NNE,1011.2,NorahHead,15.0
39.0,1019.7,79.16,SSW,82.4,70.7,74.0,2016-01-13,No,No,73.04,ENE,85.0,0.0,19.0,SW,1016.5,NorahHead,7.0
85.0,1012.3,86.53999999999999,S,99.5,71.96,68.0,2016-01-14,Yes,No,78.62,NE,91.0,0.0,28.0,NNE,1008.5,NorahHead,17.0
74.0,1023.1,68.18,S,71.42,60.62,81.0,2016-01-15,Yes,Yes,62.24,S,98.0,26.6,46.0,S,1022.4,NorahHead,43.0
63.0,1025.9,71.78,S,75.38,58.64,60.0,2016-01-16,Yes,Yes,71.24000000000001,SSE,56.0,13.4,31.0,SSE,1025.1,NorahHead,35.0
44.0,1024.4,67.28,SSE,70.88,64.22,92.0,2016-01-17,Yes,Yes,68.0,SW,77.0,1.4,7.0,SW,1022.8,NorahHead,11.0
33.0,1020.4,76.1,NNE,78.98,62.78,62.0,2016-01-18,No,Yes,69.44,ESE,83.0,2.8,13.0,SW,1018.0,NorahHead,7.0
35.0,1017.7,80.42,NE,84.74,64.58,75.0,2016-01-19,No,No,72.5,NE,85.0,0.0,26.0,N,1013.7,NorahHead,9.0
39.0,1013.0,81.68,NNE,88.16,69.44,73.0,2016-01-20,No,No,77.54,NE,82.0,0.0,24.0,NNE,1010.2,NorahHead,9.0
59.0,1011.1,80.24000000000001,SW,82.58,73.22,83.0,2016-01-21,Yes,No,76.28,NE,91.0,0.0,31.0,,1008.0,NorahHead,0.0
39.0,1010.5,79.34,N,82.75999999999999,71.24000000000001,87.0,2016-01-22,Yes,Yes,75.02,SE,97.0,14.8,11.0,NNW,1006.4,NorahHead,2.0
57.0,1006.6,73.58,SSW,82.04,71.6,86.0,2016-01-23,No,Yes,79.16,SSW,91.0,25.2,37.0,S,1008.1,NorahHead,2.0
33.0,1013.2,74.48,S,77.9,71.06,73.0,2016-01-24,No,No,71.96,SSW,85.0,0.0,13.0,S,1012.1,NorahHead,9.0
31.0,1014.2,81.14,NE,81.32,71.42,74.0,2016-01-25,No,No,77.54,ENE,75.0,0.0,17.0,ESE,1013.0,NorahHead,13.0
31.0,1017.4,81.86,NE,85.82,71.42,61.0,2016-01-26,No,No,76.28,ENE,77.0,0.0,15.0,NE,1017.2,NorahHead,15.0
52.0,1016.0,74.66,NE,77.0,71.42,80.0,2016-01-27,Yes,No,75.92,NE,75.0,0.2,31.0,NE,1013.8,NorahHead,26.0
50.0,1009.0,79.52,NE,82.22,69.25999999999999,84.0,2016-01-28,Yes,Yes,69.62,NE,99.0,1.6,20.0,NNW,1004.7,NorahHead,7.0
35.0,1003.2,75.74000000000001,NE,81.5,69.08,91.0,2016-01-29,No,Yes,75.56,NE,99.0,1.4,26.0,NNE,1001.3,NorahHead,9.0
35.0,1004.6,80.78,ENE,81.68,71.24000000000001,85.0,2016-01-30,No,No,74.84,SSE,87.0,0.0,20.0,SSW,1002.9,NorahHead,9.0
67.0,1004.3,86.18,N,89.06,68.9,35.0,2016-01-31,No,No,78.62,NW,64.0,0.0,13.0,N,1002.9,NorahHead,11.0
46.0,1004.0,78.25999999999999,S,83.66,66.2,71.0,2016-02-01,No,No,77.72,SE,58.0,0.2,6.0,N,1000.9,NorahHead,15.0
33.0,1006.1,78.25999999999999,SSE,79.88,63.86,66.0,2016-02-02,No,No,71.6,SSE,66.0,0.0,22.0,SW,1003.8,NorahHead,9.0
31.0,1003.8,80.24000000000001,S,84.91999999999999,67.82,67.0,2016-02-03,Yes,No,76.82,ENE,75.0,0.0,20.0,NE,1002.2,NorahHead,4.0
76.0,1010.8,72.32,S,73.58,68.72,87.0,2016-02-04,Yes,Yes,69.44,S,100.0,4.4,48.0,SSW,1011.0,NorahHead,33.0
74.0,1015.6,74.84,SSE,75.38,68.72,65.0,2016-02-05,Yes,Yes,71.42,S,77.0,4.8,46.0,S,1016.1,NorahHead,50.0
52.0,1017.0,78.8,SSE,80.06,66.92,64.0,2016-02-06,No,Yes,73.22,SSE,73.0,5.6,26.0,SSE,1016.2,NorahHead,28.0
26.0,1017.6,78.98,SE,80.42,68.54,57.0,2016-02-07,No,No,75.02,ESE,75.0,0.0,11.0,S,1016.5,NorahHead,2.0
33.0,1018.6,78.08,SSE,79.34,66.92,78.0,2016-02-08,No,No,71.96,S,94.0,0.0,20.0,SSW,1017.8,NorahHead,15.0
39.0,1020.1,77.18,S,81.14,72.14,67.0,2016-02-09,No,No,77.0,S,73.0,0.8,24.0,SE,1019.2,NorahHead,20.0
39.0,1016.5,81.14,NE,85.64,67.46,63.0,2016-02-10,No,No,74.66,NE,74.0,0.4,26.0,NW,1013.3,NorahHead,6.0
33.0,1015.2,79.34,NNE,81.68,68.36,67.0,2016-02-11,No,No,76.1,E,79.0,0.0,19.0,ESE,1014.1,NorahHead,2.0
33.0,1016.7,80.24000000000001,NE,84.38000000000001,70.52,64.0,2016-02-12,No,No,76.28,E,79.0,0.0,13.0,N,1015.0,NorahHead,2.0
43.0,1014.7,83.84,NE,85.46000000000001,69.62,63.0,2016-02-13,No,No,77.36,ENE,79.0,0.0,24.0,N,1012.0,NorahHead,13.0
48.0,1009.4,80.6,S,82.94,69.25999999999999,81.0,2016-02-14,No,No,75.2,NE,84.0,0.0,28.0,N,1005.7,NorahHead,9.0
48.0,1011.4,81.86,NNE,83.84,74.3,79.0,2016-02-15,No,No,76.82,SE,87.0,0.0,13.0,WSW,1008.0,NorahHead,7.0
48.0,1008.6,77.36,S,78.8,71.42,70.0,2016-02-16,No,No,76.28,S,58.0,0.0,39.0,SSW,1007.9,NorahHead,20.0
44.0,1010.8,74.48,SSE,75.02,68.9,61.0,2016-02-17,No,No,69.44,SSE,70.0,0.6,19.0,S,1008.7,NorahHead,26.0
31.0,1009.4,79.16,ENE,80.42,67.28,60.0,2016-02-18,No,No,71.24000000000001,SSE,82.0,0.0,20.0,S,1008.8,NorahHead,17.0
35.0,1012.0,86.36,NNE,87.98,71.06,73.0,2016-02-19,No,No,77.0,NE,86.0,0.0,22.0,NNE,1010.0,NorahHead,26.0
52.0,1016.5,79.88,SSW,80.42,74.66,85.0,2016-02-20,No,No,76.1,S,90.0,0.0,28.0,SSW,1017.5,NorahHead,31.0
30.0,1024.4,80.78,ESE,81.5,74.48,72.0,2016-02-21,No,No,79.16,ESE,81.0,0.4,15.0,SE,1024.3,NorahHead,7.0
43.0,1024.9,84.91999999999999,NE,86.0,70.34,64.0,2016-02-22,No,No,76.1,ENE,91.0,0.2,26.0,SSE,1022.4,NorahHead,4.0
46.0,1021.1,84.91999999999999,NNE,87.8,69.08,65.0,2016-02-23,No,No,75.92,NE,80.0,0.0,28.0,NNW,1018.0,NorahHead,15.0
52.0,1016.1,84.02,NNE,87.08000000000001,68.54,69.0,2016-02-24,No,No,75.2,NE,80.0,0.0,28.0,NNE,1013.2,NorahHead,24.0
37.0,1012.7,79.7,NNE,84.02,70.34,79.0,2016-02-25,No,No,76.1,NE,85.0,0.0,26.0,N,1009.8,NorahHead,11.0
57.0,1014.0,77.72,SSW,78.08,72.32,85.0,2016-02-26,No,No,74.66,SSW,87.0,0.0,22.0,SSW,1014.8,NorahHead,37.0
35.0,1018.7,78.08,SE,81.5,71.6,75.0,2016-02-27,No,No,75.74000000000001,SSE,80.0,0.0,17.0,SE,1018.6,NorahHead,22.0
19.0,1018.5,81.14,SSE,82.04,68.36,66.0,2016-02-28,No,No,74.12,SSE,78.0,0.0,15.0,SSW,1017.2,NorahHead,7.0
39.0,1020.7,78.98,SE,81.5,67.64,74.0,2016-02-29,Yes,No,75.02,S,83.0,0.0,17.0,SSW,1020.2,NorahHead,6.0
30.0,1022.0,77.9,NNE,79.88,68.72,71.0,2016-03-01,No,Yes,71.6,E,97.0,7.0,11.0,SSW,1020.3,NorahHead,6.0
46.0,1020.8,83.12,NE,86.0,68.9,71.0,2016-03-02,No,No,74.84,NE,80.0,0.0,22.0,NNE,1019.4,NorahHead,19.0
41.0,1021.4,79.34,NE,84.56,70.16,75.0,2016-03-03,No,No,74.84,NE,93.0,0.0,26.0,N,1019.9,NorahHead,11.0
26.0,1021.8,82.58,NE,84.56,69.08,69.0,2016-03-04,No,No,73.75999999999999,NE,93.0,0.2,19.0,N,1020.2,NorahHead,13.0
31.0,1021.6,81.14,NE,83.48,67.28,64.0,2016-03-05,No,No,72.86,NE,86.0,0.0,22.0,N,1019.7,NorahHead,6.0
30.0,1022.6,83.12,NE,83.84,67.46,66.0,2016-03-06,No,No,72.32,NE,84.0,0.2,22.0,NNE,1021.2,NorahHead,15.0
39.0,1021.8,77.54,NE,83.66,67.82,77.0,2016-03-07,No,No,73.04,NE,97.0,0.0,19.0,NE,1018.9,NorahHead,2.0
28.0,1023.1,77.72,NE,79.34,68.54,78.0,2016-03-08,No,No,72.68,E,93.0,0.2,15.0,NNE,1022.2,NorahHead,4.0
37.0,1021.6,75.74000000000001,NE,83.66,68.9,83.0,2016-03-09,No,No,72.14,NE,97.0,0.0,30.0,NNE,1018.2,NorahHead,15.0
26.0,1019.7,75.74000000000001,NNE,78.8,67.82,88.0,2016-03-10,No,No,71.96,S,100.0,0.0,15.0,NW,1018.8,NorahHead,2.0
30.0,1020.1,77.0,NE,83.84,68.36,81.0,2016-03-11,No,No,70.7,NE,100.0,0.2,19.0,NNE,1017.6,NorahHead,4.0
48.0,1019.6,83.3,NE,83.84,69.25999999999999,73.0,2016-03-12,No,No,73.22,ENE,100.0,0.2,13.0,SSW,1018.1,NorahHead,2.0
30.0,1020.1,77.18,NE,82.94,69.08,79.0,2016-03-13,No,No,73.75999999999999,E,83.0,0.0,15.0,NNE,1017.7,NorahHead,13.0
44.0,1016.3,80.06,S,80.42,68.9,81.0,2016-03-14,Yes,No,72.32,ENE,100.0,0.0,11.0,W,1013.9,NorahHead,4.0
52.0,1018.1,68.9,SSE,73.22,68.9,99.0,2016-03-15,Yes,Yes,69.44,S,100.0,34.0,15.0,S,1018.3,NorahHead,41.0
44.0,1018.8,73.22,SSE,73.75999999999999,66.56,90.0,2016-03-16,Yes,Yes,68.54,S,100.0,17.6,19.0,SW,1017.5,NorahHead,19.0
37.0,1016.6,74.48,ESE,76.28,66.38,87.0,2016-03-17,No,Yes,69.44,SSE,100.0,41.0,7.0,WSW,1013.0,NorahHead,6.0
52.0,1004.0,74.66,NNW,81.14,68.72,90.0,2016-03-18,No,No,73.04,N,91.0,0.0,24.0,N,998.9,NorahHead,24.0
43.0,1010.5,72.68,S,72.86,59.72,61.0,2016-03-19,Yes,No,65.66,S,55.0,0.4,28.0,WSW,1010.9,NorahHead,11.0
63.0,1016.7,66.02,S,69.08,61.34,88.0,2016-03-20,Yes,Yes,64.04,SW,91.0,12.8,19.0,SW,1016.0,NorahHead,20.0
54.0,1017.7,67.1,S,70.52,61.7,73.0,2016-03-21,Yes,Yes,62.6,SW,96.0,12.6,17.0,W,1015.8,NorahHead,11.0
59.0,1017.2,71.06,SSW,71.42,59.9,71.0,2016-03-22,Yes,Yes,61.519999999999996,S,93.0,19.2,33.0,WSW,1014.8,NorahHead,7.0
28.0,1017.7,75.38,SW,76.28,60.8,61.0,2016-03-23,No,Yes,65.66,SSE,78.0,8.6,17.0,W,1017.2,NorahHead,9.0
31.0,1020.7,81.14,NNE,83.66,64.58,60.0,2016-03-24,No,No,70.52,NE,71.0,0.0,17.0,NW,1019.2,NorahHead,6.0
33.0,1018.3,72.5,NNE,76.46,66.38,73.0,2016-03-25,No,No,72.32,SW,78.0,0.0,4.0,N,1016.4,NorahHead,15.0
37.0,1018.2,76.1,NNE,79.16,64.04,71.0,2016-03-26,No,No,69.08,ESE,89.0,0.0,15.0,W,1016.2,NorahHead,9.0
39.0,1017.5,75.56,ESE,79.88,66.92,78.0,2016-03-27,No,No,71.6,E,93.0,0.0,28.0,SSW,1016.0,NorahHead,9.0
31.0,1018.1,82.58,NNE,83.84,69.25999999999999,73.0,2016-03-28,No,No,74.12,NE,85.0,0.0,13.0,NNW,1015.2,NorahHead,7.0
46.0,1016.4,73.94,SSW,76.1,69.8,88.0,2016-03-29,No,No,72.32,SSW,100.0,0.0,28.0,WSW,1015.2,NorahHead,6.0
22.0,1014.8,75.56,NNE,80.78,67.64,65.0,2016-03-30,No,No,70.16,ESE,96.0,0.2,7.0,WNW,1012.3,NorahHead,6.0
39.0,1016.8,72.32,S,73.94,62.78,68.0,2016-03-31,No,No,67.82,S,58.0,0.0,30.0,SW,1015.9,NorahHead,11.0
44.0,1019.1,76.28,NNE,78.44,63.68,70.0,2016-04-01,No,No,69.98,NE,80.0,0.0,26.0,NNW,1015.5,NorahHead,6.0
30.0,1016.2,79.7,SSE,86.0,63.68,64.0,2016-04-02,No,No,70.52,SSE,60.0,0.0,17.0,W,1014.5,NorahHead,2.0
43.0,1024.0,75.38,SSE,77.72,69.25999999999999,70.0,2016-04-03,No,No,75.02,ESE,72.0,0.0,15.0,ESE,1021.7,NorahHead,17.0
44.0,1022.3,75.38,NNE,82.94,70.7,70.0,2016-04-04,No,No,75.92,ENE,78.0,0.0,22.0,NNE,1019.1,NorahHead,15.0
54.0,1020.0,75.56,NE,80.06,67.64,75.0,2016-04-05,No,No,74.12,NE,73.0,0.0,39.0,N,1015.4,NorahHead,19.0
39.0,1016.2,74.12,NNE,83.48,67.1,82.0,2016-04-06,No,No,75.92,NE,79.0,0.0,31.0,NNE,1012.4,NorahHead,13.0
50.0,1022.2,67.82,S,68.72,68.18,73.0,2016-04-07,No,No,68.54,S,79.0,0.0,26.0,S,1021.8,NorahHead,33.0
28.0,1023.2,68.9,S,72.14,63.68,87.0,2016-04-08,No,No,66.2,S,90.0,0.0,11.0,WSW,1020.8,NorahHead,6.0
26.0,1021.6,71.78,S,72.86,62.78,79.0,2016-04-09,No,No,68.72,SSE,83.0,1.0,19.0,SW,1018.6,NorahHead,13.0
22.0,1019.7,72.14,N,76.28,62.6,62.0,2016-04-10,No,No,69.98,SE,81.0,0.0,17.0,WSW,1015.5,NorahHead,2.0
39.0,1017.7,72.5,SSE,77.0,61.88,58.0,2016-04-11,Yes,No,69.25999999999999,SSE,58.0,0.0,28.0,W,1016.2,NorahHead,4.0
44.0,1022.3,69.98,S,70.52,63.5,70.0,2016-04-12,Yes,Yes,65.12,SSE,99.0,30.2,22.0,SSE,1021.1,NorahHead,30.0
37.0,1026.8,71.24000000000001,S,74.84,62.78,70.0,2016-04-13,No,Yes,68.0,SSE,84.0,2.4,20.0,SSW,1026.0,NorahHead,11.0
37.0,1029.6,70.52,NNE,75.56,64.4,78.0,2016-04-14,No,No,69.25999999999999,E,92.0,0.8,26.0,ENE,1027.4,NorahHead,6.0
43.0,1026.5,73.94,NNE,79.34,62.78,70.0,2016-04-15,No,No,71.06,NE,71.0,0.0,26.0,NNW,1021.9,NorahHead,4.0
30.0,1021.0,75.02,NNE,77.72,62.24,63.0,2016-04-16,No,No,70.16,NE,78.0,0.0,22.0,N,1017.8,NorahHead,7.0
46.0,1021.2,67.1,S,71.24000000000001,66.38,86.0,2016-04-17,Yes,No,69.98,S,83.0,0.0,20.0,S,1019.8,NorahHead,28.0
35.0,1021.1,71.06,S,72.68,62.78,80.0,2016-04-18,No,Yes,67.46,S,87.0,7.2,22.0,SW,1018.1,NorahHead,11.0
22.0,1021.5,72.68,W,74.48,61.88,78.0,2016-04-19,No,No,66.56,SSE,93.0,0.0,15.0,W,1019.8,NorahHead,9.0
22.0,1024.1,73.4,SE,76.28,64.22,77.0,2016-04-20,No,No,69.8,SE,90.0,0.0,17.0,SW,1021.8,NorahHead,6.0
30.0,1023.0,72.5,NNE,76.46,64.75999999999999,81.0,2016-04-21,No,No,70.16,NE,91.0,0.0,15.0,WSW,1019.3,NorahHead,4.0
54.0,1019.3,72.14,S,75.02,62.78,85.0,2016-04-22,Yes,No,70.52,S,69.0,0.2,41.0,W,1017.8,NorahHead,9.0
72.0,1022.7,68.54,S,70.7,60.980000000000004,63.0,2016-04-23,No,Yes,66.38,S,87.0,11.2,50.0,SSW,1022.5,NorahHead,30.0
65.0,1028.7,69.08,SSE,72.32,63.5,61.0,2016-04-24,No,No,69.08,S,60.0,0.2,33.0,SSE,1028.5,NorahHead,39.0
35.0,1031.2,69.98,SSE,71.6,58.28,68.0,2016-04-25,No,No,65.84,S,78.0,0.2,20.0,SW,1029.0,NorahHead,9.0
28.0,1030.2,71.78,NE,74.48,60.8,66.0,2016-04-26,No,No,66.92,SE,86.0,0.4,11.0,SSW,1027.3,NorahHead,11.0
30.0,1027.6,71.78,NE,79.7,61.16,70.0,2016-04-27,No,No,68.18,ENE,68.0,0.4,20.0,NW,1023.9,NorahHead,6.0
33.0,1024.9,73.75999999999999,NNE,79.7,62.42,76.0,2016-04-28,No,No,66.02,NE,88.0,0.0,22.0,NNW,1021.7,NorahHead,6.0
31.0,1022.6,72.32,NE,78.62,61.88,85.0,2016-04-29,No,No,68.9,NE,87.0,0.2,19.0,N,1019.0,NorahHead,7.0
24.0,1019.0,70.88,N,72.32,65.12,90.0,2016-04-30,Yes,No,70.16,NW,86.0,0.0,7.0,,1016.0,NorahHead,0.0
46.0,1015.4,71.24000000000001,N,74.3,65.3,83.0,2016-05-01,No,Yes,67.46,N,100.0,7.2,35.0,N,1010.8,NorahHead,20.0
28.0,1017.4,71.6,NNE,76.82,59.36,79.0,2016-05-02,No,No,65.48,NNE,65.0,0.8,22.0,WSW,1012.1,NorahHead,4.0
35.0,1012.6,74.84,WNW,75.92,62.24,50.0,2016-05-03,No,No,71.06,NW,74.0,0.0,17.0,N,1007.1,NorahHead,11.0
24.0,1015.1,73.4,SE,77.18,60.26,59.0,2016-05-04,No,No,68.36,ESE,54.0,0.0,9.0,NW,1014.0,NorahHead,9.0
31.0,1020.5,68.54,NNE,71.24000000000001,59.540000000000006,71.0,2016-05-05,No,No,64.4,E,71.0,0.0,13.0,W,1017.1,NorahHead,9.0
17.0,1019.5,71.96,W,77.54,57.379999999999995,53.0,2016-05-06,No,No,65.12,NE,67.0,0.0,9.0,WNW,1017.3,NorahHead,7.0
24.0,1020.7,70.88,NNE,73.94,59.72,76.0,2016-05-07,No,No,67.1,E,74.0,0.0,11.0,SSW,1018.3,NorahHead,6.0
37.0,1018.2,69.62,NNE,70.34,63.5,86.0,2016-05-08,No,No,66.74000000000001,NNE,91.0,0.0,13.0,NNE,1013.7,NorahHead,13.0
52.0,1009.1,68.9,N,72.32,66.2,97.0,2016-05-09,No,No,67.1,NNE,99.0,1.0,19.0,NNE,1005.3,NorahHead,17.0
54.0,1007.9,72.68,WNW,74.84,62.6,42.0,2016-05-10,No,No,68.36,NW,59.0,0.6,19.0,NW,1005.3,NorahHead,17.0
28.0,1015.7,71.42,NW,73.22,54.86,25.0,2016-05-11,No,No,62.42,WNW,51.0,0.2,9.0,NW,1012.2,NorahHead,11.0
35.0,1015.3,72.86,WNW,73.94,54.68,46.0,2016-05-12,No,No,63.32,NW,57.0,0.0,11.0,NW,1014.2,NorahHead,9.0
20.0,1022.1,71.6,NW,75.2,56.84,61.0,2016-05-13,No,No,65.66,ENE,60.0,0.0,11.0,NW,1019.9,NorahHead,6.0
33.0,1023.7,70.52,NNE,76.64,56.84,68.0,2016-05-14,No,No,65.3,NE,57.0,0.0,15.0,NW,1020.2,NorahHead,6.0
26.0,1017.5,71.42,WNW,78.08,56.120000000000005,55.0,2016-05-15,No,No,69.25999999999999,N,38.0,0.0,19.0,NW,1014.2,NorahHead,9.0
28.0,1021.1,70.7,NE,73.58,60.8,69.0,2016-05-16,No,No,66.02,NE,64.0,0.0,11.0,WSW,1018.0,NorahHead,9.0
20.0,1017.2,73.22,NW,80.78,60.980000000000004,69.0,2016-05-17,No,No,66.56,ENE,61.0,0.0,17.0,WNW,1014.8,NorahHead,11.0
26.0,1018.3,66.74000000000001,SW,70.52,58.28,59.0,2016-05-18,No,No,59.0,NE,63.0,0.0,9.0,W,1015.2,NorahHead,11.0
33.0,1018.0,72.32,SW,73.04,52.34,36.0,2016-05-19,No,No,60.8,W,53.0,0.0,6.0,WNW,1013.5,NorahHead,9.0
26.0,1020.3,68.18,SSE,71.6,56.48,57.0,2016-05-20,No,No,63.68,SSE,58.0,0.0,6.0,WNW,1019.3,NorahHead,9.0
20.0,1027.0,68.18,W,71.78,58.1,80.0,2016-05-21,No,No,62.42,SSE,87.0,0.0,13.0,W,1023.7,NorahHead,11.0
33.0,1024.3,69.44,NNE,76.82,58.82,80.0,2016-05-22,No,No,66.38,NE,88.0,0.0,19.0,N,1020.4,NorahHead,4.0
33.0,1014.5,75.38,W,82.58,60.62,47.0,2016-05-23,No,No,71.42,SW,67.0,0.0,15.0,N,1011.8,NorahHead,15.0
30.0,1018.3,65.12,W,69.08,51.26,54.0,2016-05-24,No,No,59.540000000000006,SSE,52.0,0.0,13.0,WNW,1013.9,NorahHead,9.0
20.0,1017.9,62.6,WNW,66.92,49.64,46.0,2016-05-25,Yes,No,57.74,SSE,57.0,0.0,9.0,NW,1013.5,NorahHead,7.0
46.0,1007.8,66.2,N,67.64,56.120000000000005,55.0,2016-05-26,No,Yes,57.2,NW,79.0,1.8,13.0,NNE,1001.7,NorahHead,20.0
